Ett klimatpolitiskt ramverk för Sverige;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Miljömålsberedningen//NN|UTR|SIN|DEF|NOM//nmod//0
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Miljömålsberedningens bedömning:;Målet//NN|NEU|SIN|DEF|NOM//nsubj//28 ska//VB|PRS|AKT//aux//28 gälla//VB|INF|AKT//parataxis//1 för//PP//case//31 alla//DT|UTR/NEU|PLU|IND/DEF//det//31 aktörer//NN|UTR|PLU|IND|NOM//obl//28 och//KN//cc//33 omfatta//VB|INF|AKT//conj//28 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 ekonomin//NN|UTR|SIN|DEF|NOM//obj//33 inom//PP//case//38 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//38 territorium//NN|NEU|SIN|IND|NOM//obl//33 ,//MID//punct//41 exklusive//AB//amod//41 utsläpp//NN|NEU|PLU|IND|NOM//conj//38 från//PP//case//43 bunkerbränslen//NN|UTR|SIN|DEF|NOM//nmod//41 för//PP//case//46 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 transporter//NN|UTR|PLU|IND|NOM//nmod//43 inom//PP//case//48 sjöfart//NN|UTR|SIN|IND|NOM//nmod//46 och//KN//cc//50 flyg//NN|NEU|SIN|IND|NOM//conj//48 .//MAD//punct//28

5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Åtaganden i EU och internationellt omfattar de territoriella utsläppen;Beredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//17 ,//MID//punct//1 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 de//DT|UTR/NEU|PLU|DEF//det//8 territoriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 utsläppen//NN|NEU|PLU|DEF|NOM//acl//1 som//HP|-|-|-//nsubj:pass//11 ska//VB|PRS|AKT//aux//11 omfattas//VB|INF|SFO//acl:relcl//8 av//PP//case//15 det//DT|NEU|SIN|DEF//det//15 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 målet//NN|NEU|SIN|DEF|NOM//obl:agent//11 ,//MID//punct//1 överensstämmer//VB|PRS|AKT//ROOT//17 med//PP//case//20 den//DT|UTR|SIN|DEF//det//20 praxis//NN|UTR|SIN|IND|NOM//obl//17 som//HP|-|-|-//nsubj//22 råder//VB|PRS|AKT//acl:relcl//20 och//KN//cc//25 som//HP|-|-|-//nsubj:pass//25 tillämpas//VB|PRS|SFO//conj//22 i//PP//case//28 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 avtal//NN|NEU|PLU|IND|NOM//obl//25 som//HP|-|-|-//mark//32 till//PP//advmod//32 exempel//NN|NEU|SIN|IND|NOM//fixed//30 Kyotoprotokollet//NN|NEU|SIN|DEF|NOM//obl//25 .//MID//punct//17
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Åtaganden i EU och internationellt omfattar de territoriella utsläppen;Även//AB//advmod//37 ländernas//NN|NEU|PLU|DEF|GEN//nmod:poss//37 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 klimatplaner//NN|UTR|PLU|IND|NOM//parataxis//17 (//PAD//punct//37 NDC//PM|NOM//appos//37 )//PAD//punct//37 under//PP//case//42 Parisavtalet//NN|NEU|SIN|DEF|NOM//obl//43 tar//VB|PRS|AKT//conj//17 sin//PS|UTR|SIN|DEF//nmod:poss//45 utgångspunkt//NN|UTR|SIN|IND|NOM//obj//43 i//PP//mark//52 hur//HA//advmod//52 ländernas//NN|NEU|PLU|DEF|GEN//nmod:poss//50 territoriella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 utsläpp//NN|NEU|PLU|IND|NOM//nsubj//52 ska//VB|PRS|AKT//aux//52 minska//VB|INF|AKT//advcl//43 .//MAD//punct//43
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Åtaganden i EU och internationellt omfattar de territoriella utsläppen;Som//KN//mark//55 medlem//NN|UTR|SIN|IND|NOM//obl//64 i//PP//case//59 den//DT|UTR|SIN|DEF//det//59 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 unionen//NN|UTR|SIN|DEF|NOM//nmod//55 kommer//VB|PRS|AKT//aux//64 Sverige//PM|NOM//nsubj//64 även//AB//advmod//64 vara//VB|INF|AKT//cop//64 bundet//PC|PRF|NEU|SIN|IND|NOM//advcl//43 av//PP//case//68 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//68 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 minskningslöfte//NN|NEU|SIN|IND|NOM//obl:agent//64 under//PP//case//70 Parisavtalet//NN|NEU|SIN|DEF|NOM//obl//64 .//MAD//punct//17

5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Utsläpp//NN|NEU|PLU|IND|NOM//nsubj//17 som//HP|-|-|-//nsubj:pass//4 i//PP//advmod//4 dag//NN|UTR|SIN|IND|NOM//fixed//2 omfattas//VB|PRS|SFO//acl:relcl//0 av//PP//case//6 EU//PM|NOM//obl//4 ://MID//punct//6 s//JJ|AN//nummod//9 system//NN|NEU|SIN|IND|NOM//appos//0 för//PP//case//11 handel//NN|UTR|SIN|IND|NOM//nmod//9 med//PP//case//13 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//11 (//PAD//punct//15 EU-ETS//PM|NOM//conj//9 )//PAD//punct//9 ingår//VB|PRS|AKT//ROOT//17 visserligen//AB//advmod//17 redan//AB//advmod//17 under//PP//case//23 ett//DT|NEU|SIN|IND//det//23 EUgemensamt//JJ|POS|NEU|SIN|IND|NOM//nmod:poss//23 tak//NN|NEU|SIN|IND|NOM//obl//17 men//KN//cc//27 bör//VB|PRS|AKT//aux//27 ändå//AB//advmod//27 omfattas//VB|INF|SFO//conj//17 av//PP//case//31 det//DT|NEU|SIN|DEF//det//31 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 målet//NN|NEU|SIN|DEF|NOM//obl:agent//27 .//MAD//punct//17
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Omkring//PP//advmod//1 trettiofem//RG|NOM//nummod//2 procent//NN|UTR|PLU|IND|NOM//nsubj//9 av//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//2 av//PP//case//8 växthusgaser//NN|UTR|PLU|IND|NOM//nmod//6 ingår//VB|PRS|AKT//ROOT//9 i//PP//advmod//9 dag//NN|UTR|SIN|IND|NOM//fixed//10 i//PP//case//13 EU-ETS//PM|NOM//obl//9 .//MAD//punct//9
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Verksamheter//NN|UTR|PLU|IND|NOM//nsubj//18 inom//PP//case//17 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//15 får//VB|PRS|AKT//conj//9 en//DT|UTR|SIN|IND//det//20 särställning//NN|UTR|SIN|IND|NOM//obj//18 ,//MID//punct//20 när//HA//mark//24 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 mål//NN|NEU|PLU|IND|NOM//nsubj:pass//28 för//PP//case//26 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//24 ska//VB|PRS|AKT//aux//28 formuleras//VB|INF|SFO//acl:relcl//20 nationellt//AB|POS//advmod//28 ,//MID//punct//28 eftersom//SN//mark//37 ett//DT|NEU|SIN|IND//det//35 EU-gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//35 marknadsbaserat//PC|PRF|NEU|SIN|IND|NOM//amod//35 styrmedel//NN|NEU|SIN|IND|NOM//nsubj:pass//37 samtidigt//AB//advmod//37 förutsätts//VB|PRS|SFO//advcl//28 verka//VB|INF|AKT//xcomp//37 för//PP//mark//41 att//IE//mark//41 bidra//VB|INF|AKT//advcl//38 till//PP//case//44 kostnadseffektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 utsläppsminskningar//NN|UTR|PLU|IND|NOM//obl//41 för//PP//case//48 just//AB//advmod//47 denna//DT|UTR|SIN|DEF//det//48 del//NN|UTR|SIN|IND|NOM//nmod//44 av//PP//case//50 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//48 under//PP//case//54 ett//DT|NEU|SIN|IND//det//54 EUgemensamt//JJ|POS|NEU|SIN|IND|NOM//nmod:poss//54 tak//NN|NEU|SIN|IND|NOM//nmod//48 .//MAD//punct//18
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Om//SN//mark//58 Sverige//PM|NOM//nsubj//58 styr//VB|PRS|AKT//advcl//67 mot//PP//case//61 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 utsläpp//NN|NEU|PLU|IND|NOM//obl//58 i//PP//case//64 denna//DT|UTR|SIN|DEF//det//64 del//NN|UTR|SIN|IND|NOM//obl//58 av//PP//case//66 ekonomin//NN|UTR|SIN|DEF|NOM//nmod//64 finns//VB|PRS|SFO//parataxis//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//67 en//DT|UTR|SIN|IND//det//70 risk//NN|UTR|SIN|IND|NOM//nsubj//67 att//SN//mark//73 utsläppen//NN|NEU|PLU|DEF|NOM//nsubj:pass//73 tillåts//VB|PRS|SFO//acl//70 öka//VB|INF|AKT//xcomp//73 någon//DT|UTR|SIN|IND//det//76 annanstans//AB//obj//74 inom//PP//case//80 det//DT|NEU|SIN|DEF//det//80 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 systemet//NN|NEU|SIN|DEF|NOM//nmod//76 .//MAD//punct//18
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;I//PP//case//1 juni//NN|UTR|SIN|IND|NOM//obl//3 2015//RG|NOM//nummod//1 presenterade//VB|PRT|AKT//ROOT//3 EU-kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//3 ett//DT|NEU|SIN|IND//det//6 förslag//NN|NEU|SIN|IND|NOM//obj//3 om//PP//case//8 översyn//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//10 EU//PM|NOM//nmod//8 ://MID//punct//10 s//JJ|AN//nummod//13 system//NN|NEU|SIN|IND|NOM//obj//3 för//PP//case//15 handel//NN|UTR|SIN|IND|NOM//nmod//13 med//PP//case//17 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//15 .//MAD//punct//3
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//20 innebär//VB|PRS|AKT//parataxis//3 bland//PP//mark//30 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//21 att//SN//mark//30 det//DT|NEU|SIN|DEF//det//26 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 antalet//NN|NEU|SIN|DEF|NOM//nmod//27 utsläppsrätter//NN|NEU|PLU|IND|NOM//nsubj//30 kommer//VB|PRS|AKT//aux//30 att//IE//mark//30 minska//VB|INF|AKT//advcl//20 med//PP//case//33 2,2//RG|NOM//nummod//33 procent//NN|UTR|PLU|IND|NOM//obl//30 per//PP//case//35 år//NN|NEU|SIN|IND|NOM//nmod//33 från//PP//advmod//30 och//KN//cc//38 med//PP//conj//36 år//NN|NEU|SIN|IND|NOM//nmod//40 2021//RG|NOM//obl//30 för//PP//mark//43 att//IE//mark//43 uppnå//VB|INF|AKT//advcl//30 utsläppsminskningar//NN|UTR|PLU|IND|NOM//obj//43 på//PP//case//47 43//RG|NOM//nummod//47 procent//NN|UTR|PLU|IND|NOM//obl//43 till//PP//case//49 2030//RG|NOM//obl//43 .//MAD//punct//20
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;En//DT|UTR|SIN|IND//det//2 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//2 taksänkningstakt//NN|UTR|SIN|IND|NOM//nsubj//3 ligger//VB|PRS|AKT//ROOT//3 i//PP//advmod//3 linje//NN|UTR|SIN|IND|NOM//fixed//4 med//PP//case//9 en//DT|UTR|SIN|IND//det//9 kostnadseffektiv//JJ|POS|UTR|SIN|IND|NOM//amod//9 minskning//NN|UTR|SIN|IND|NOM//obl//3 mot//PP//case//13 ett//DT|NEU|SIN|IND//det//13 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//13 klimatmål//NN|NEU|SIN|IND|NOM//nmod//9 för//PP//case//16 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 EU//PM|NOM//nmod//13 år//NN|NEU|SIN|IND|NOM//nmod//18 2050//RG|NOM//obl//3 där//HA//advmod//23 de//DT|UTR/NEU|PLU|DEF//det//22 sammanlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 utsläppen//NN|NEU|PLU|DEF|NOM//nsubj//23 minskar//VB|PRS|AKT//acl:relcl//18 med//PP//case//26 80//RG|NOM//nummod//26 procent//NN|UTR|PLU|IND|NOM//obl//23 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//29 med//PP//fixed//27 1990//RG|NOM//obl//23 .//MID//punct//3
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Om//SN//mark//34 denna//DT|UTR|SIN|DEF//det//33 minskningstakt//NN|UTR|SIN|IND|NOM//nsubj//34 fortsätter//VB|PRS|AKT//advcl//37 efter//PP//case//36 2050//RG|NOM//obl//34 hamnar//VB|PRS|AKT//conj//3 det//DT|NEU|SIN|DEF//nsubj//37 tilldelade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 utsläppsutrymmet//NN|NEU|SIN|DEF|NOM//nsubj//37 inom//PP//case//43 EU-ETS//PM|NOM//nmod//41 på//PP//case//47 noll//RG|NOM//nummod//46 år//NN|NEU|SIN|IND|NOM//nmod//47 2057//RG|NOM//nmod//41 .//MAD//punct//3
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 kommer//VB|PRS|AKT//aux//3 dock//AB//advmod//3 krävas//VB|INF|SFO//ROOT//3 en//DT|UTR|SIN|IND//det//7 mer//AB|KOM//advmod//6 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 taksänkning//NN|UTR|SIN|IND|NOM//nsubj:pass//3 inom//PP//case//9 EU-ETS//PM|NOM//nmod//7 för//PP//mark//15 att//SN//mark//15 systemet//NN|NEU|SIN|DEF|NOM//nsubj//15 även//AB//advmod//15 ska//VB|PRS|AKT//aux//15 ge//VB|INF|AKT//advcl//3 incitament//NN|NEU|SIN|IND|NOM//obj//15 till//PP//case//18 åtgärder//NN|UTR|PLU|IND|NOM//obl//15 i//PP//case//24 form//NN|UTR|SIN|IND|NOM//fixed//19 av//PP//fixed//19 till//PP//fixed//19 exempel//NN|NEU|SIN|IND|NOM//fixed//22 CCS//PM|NOM//nmod//18 och//KN//cc//31 för//PP//mark//31 att//SN//fixed//26 handelssystemet//NN|NEU|SIN|DEF|NOM//nsubj//31 ska//VB|PRS|AKT//aux//31 kunna//VB|INF|AKT//aux//31 bidra//VB|INF|AKT//conj//15 till//PP//case//34 skärpta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 EU-mål//NN|NEU|PLU|IND|NOM//obl//31 ,//MID//punct//38 som//HP|-|-|-//nsubj//38 är//VB|PRS|AKT//cop//38 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//31 i//PP//case//40 linje//NN|UTR|SIN|IND|NOM//obl//38 med//PP//case//42 Parisavtalet//NN|NEU|SIN|DEF|NOM//obl//38 än//KN//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 klimatmålen//NN|NEU|PLU|DEF|NOM//obl//38 .//MAD//punct//3
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Det//DT|NEU|SIN|DEF//det//2 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 mål//NN|NEU|SIN|IND|NOM//dislocated//27 till//PP//case//4 2045//RG|NOM//nmod//2 som//HP|-|-|-//obj//7 beredningen//NN|UTR|SIN|DEF|NOM//nsubj//7 föreslår//VB|PRS|AKT//acl:relcl//4 förutsätter//VB|PRS|AKT//xcomp//7 höjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 ambitioner//NN|UTR|PLU|IND|NOM//obj//8 i//PP//case//12 EU//PM|NOM//nmod//10 ://MID//punct//10 s//PM|GEN//nummod//15 utsläppshandelssystem//NN|NEU|SIN|IND|NOM//obl//7 ,//MID//punct//15 till//PP//advmod//7 exempel//NN|NEU|SIN|IND|NOM//fixed//17 genom//PP//mark//22 att//SN//mark//22 taksänkningstakten//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 höjs//VB|PRS|SFO//advcl//7 .//MID//punct//2
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 är//VB|PRS|AKT//cop//27 samtidigt//AB//advmod//27 tveksamt//JJ|POS|NEU|SIN|IND|NOM//ROOT//27 om//PP//case//29 EU-ETS//PM|NOM//obl//27 som//KN//mark//36 system//NN|NEU|SIN|IND|NOM//nsubj//36 kan//VB|PRS|AKT//aux//36 vara//VB|INF|AKT//cop//36 en//DT|UTR|SIN|IND//det//36 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//36 kraft//NN|UTR|SIN|IND|NOM//obl//27 för//PP//case//39 de//DT|UTR/NEU|PLU|DEF//det//39 tekniksprång//NN|NEU|PLU|IND|NOM//obl//27 som//HP|-|-|-//nsubj//42 är//VB|PRS|AKT//cop//42 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//39 inom//PP//case//45 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 delar//NN|UTR|PLU|IND|NOM//obl//42 av//PP//case//48 de//DT|UTR/NEU|PLU|DEF//det//48 industrisektorer//NN|UTR|PLU|IND|NOM//nmod//45 som//HP|-|-|-//nsubj:pass//50 omfattas//VB|PRS|SFO//acl:relcl//48 av//PP//case//52 systemet//NN|NEU|SIN|DEF|NOM//obl:agent//50 .//MID//punct//27
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//55 behövs//VB|PRS|SFO//parataxis//27 även//AB//advmod//57 samtidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//55 för//PP//case//60 forskning//NN|UTR|SIN|IND|NOM//nmod//58 och//KN//cc//62 utveckling//NN|UTR|SIN|IND|NOM//conj//60 ,//MID//punct//58 för//PP//mark//69 att//SN//mark//69 ny//JJ|POS|UTR|SIN|IND|NOM//amod//67 teknik//NN|UTR|SIN|IND|NOM//nsubj:pass//69 ska//VB|PRS|AKT//aux//69 utvecklas//VB|INF|SFO//advcl//55 och//KN//cc//74 utsläppsminskningar//NN|UTR|PLU|IND|NOM//nsubj//74 ska//VB|PRS|AKT//aux//74 kunna//VB|INF|AKT//aux//74 ske//VB|INF|AKT//conj//69 även//AB//advmod//74 i//PP//case//79 den//DT|UTR|SIN|DEF//det//79 handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 sektorn//NN|UTR|SIN|DEF|NOM//obl//74 med//PP//case//82 bihållen//NN|UTR|SIN|DEF|NOM//nmod//82 konkurrenskraft//NN|UTR|SIN|IND|NOM//nmod//79 för//PP//case//85 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//85 industri//NN|UTR|SIN|IND|NOM//nmod//82 .//MAD//punct//55
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Ett//DT|NEU|SIN|IND//det//3 långsiktigt//AB|POS//advmod//2 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//3 klimatmål//NN|NEU|SIN|IND|NOM//nsubj//14 som//HP|-|-|-//nsubj//5 omfattar//VB|PRS|AKT//acl:relcl//3 även//AB//advmod//5 verksamheter//NN|UTR|PLU|IND|NOM//obj//5 inom//PP//case//11 den//DT|UTR|SIN|DEF//det//11 handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 sektorn//NN|UTR|SIN|DEF|NOM//obl//5 är//VB|PRS|AKT//cop//14 särskilt//AB//advmod//14 motiverat//PC|PRF|NEU|SIN|IND|NOM//ROOT//14 för//PP//mark//17 att//IE//mark//17 ge//VB|INF|AKT//advcl//14 incitament//NN|NEU|SIN|IND|NOM//obj//17 till//PP//case//22 en//DT|UTR|SIN|IND//det//22 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//22 utveckling//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//14
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;För//PP//case//1 verksamheter//NN|UTR|PLU|IND|NOM//obl//4 utanför//PP//case//3 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//1 förutsätter//VB|PRS|AKT//ROOT//4 beredningen//NN|UTR|SIN|DEF|NOM//obj//4 att//SN//mark//17 en//DT|UTR|SIN|IND//det//8 rad//NN|UTR|SIN|IND|NOM//nmod//10 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 styrmedel//NN|NEU|PLU|IND|NOM//nsubj//17 i//PP//case//12 kombination//NN|UTR|SIN|IND|NOM//nmod//10 med//PP//case//15 EU-gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 styrmedel//NN|NEU|PLU|IND|NOM//nmod//12 ska//VB|PRS|AKT//aux//17 åstadkomma//VB|INF|AKT//ccomp//4 de//DT|UTR/NEU|PLU|DEF//det//20 erforderliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 utsläppsminskningarna//NN|UTR|PLU|DEF|NOM//obj//17 .//MAD//punct//4
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Det//DT|NEU|SIN|DEF//expl//3 nu//AB//advmod//3 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//16 vad//HP|NEU|SIN|IND//nsubj//5 gäller//VB|PRS|AKT//acl:relcl//3 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//obj//5 för//PP//case//9 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 medlemsländer//NN|NEU|PLU|IND|NOM//nmod//6 för//PP//case//11 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//6 inom//PP//case//15 den//DT|UTR|SIN|DEF//det//15 icke-handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 sektorn//NN|UTR|SIN|DEF|NOM//nmod//11 sträcker//VB|PRS|AKT//ROOT//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 enbart//AB//advmod//16 till//PP//case//20 2020//RG|NOM//obl//16 men//KN//cc//22 förväntas//VB|PRS|SFO//conj//16 under//PP//case//25 nästkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 år//NN|NEU|SIN|IND|NOM//obl//22 förlängas//VB|INF|SFO//xcomp//22 till//PP//case//28 2030//RG|NOM//obl//26 .//MID//punct//16
5.3 Det långsiktiga målet bör omfatta alla utsläpp från verksamheter i Sverige / Utsläppen inom EU:s system för handel med utsläppsrätter bör ingå i det långsiktiga målet;Hur//HA//advmod//34 dessa//DT|UTR/NEU|PLU|DEF//det//32 fördelningsbeslut//NN|NEU|PLU|IND|NOM//nsubj:pass//34 kommer//VB|PRS|AKT//aux//34 utvecklas//VB|INF|SFO//ccomp//16 efter//PP//case//36 2030//RG|NOM//obl//34 är//VB|PRS|AKT//cop//40 dock//AB//advmod//40 högst//AB|SUV//advmod//40 osäkert//JJ|POS|NEU|SIN|IND|NOM//conj//16 .//MAD//punct//16
