Informationssäkerhet för samhällsviktiga och digitala tjänster;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Tillsyn;annan//JJ|POS|UTR|SIN|IND|NOM//amod//83 information//NN|UTR|SIN|IND|NOM//conj//15 som//HP|-|-|-//nsubj:pass//85 behövs//VB|PRS|SFO//acl:relcl//83 vid//PP//case//87 bedömningen//NN|UTR|SIN|DEF|NOM//obl//85 av//PP//mark//91 om//SN//mark//91 leverantören//NN|UTR|SIN|DEF|NOM//nsubj//91 uppfyller//VB|PRS|AKT//acl//87 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//93 skyldigheter//NN|UTR|PLU|IND|NOM//obj//91 .//MAD//punct//15
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Tillsyn;När//HA//mark//2 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//2 begär//VB|PRS|AKT//advcl//9 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//4 information//NN|UTR|SIN|IND|NOM//obj//2 eller//KN//cc//6 bevis//NN|NEU|SIN|IND|NOM//conj//4 ska//VB|PRS|AKT//aux//9 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//9 uppge//VB|INF|AKT//ROOT//9 syftet//NN|NEU|SIN|DEF|NOM//obj//9 med//PP//case//12 begäran//NN|UTR|SIN|IND|NOM//nmod//10 och//KN//cc//14 precisera//VB|INF|AKT//conj//9 vilken//HD|UTR|SIN|IND//det//16 information//NN|UTR|SIN|IND|NOM//obj//14 som//HP|-|-|-//nsubj:pass//18 krävs//VB|PRS|SFO//acl:relcl//16 .//MAD//punct//9
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Tillsyn;Leverantörer//NN|UTR|PLU|IND|NOM//nsubj//15 av//PP//case//3 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 tjänster//NN|UTR|PLU|IND|NOM//nmod//0 27//RG|NOM//nummod//5 §//NN|AN//nmod//0  //_SP////5 Vid//PP//case//8 tillsyn//NN|UTR|SIN|IND|NOM//nmod//5 ska//VB|PRS|AKT//aux//15 en//DT|UTR|SIN|IND//det//11 leverantör//NN|UTR|SIN|IND|NOM//obj//9 av//PP//case//14 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 tjänster//NN|UTR|PLU|IND|NOM//nmod//11 tillhandahålla//VB|INF|AKT//ROOT//15 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//obj//15 den//DT|UTR|SIN|DEF//det//18 information//NN|UTR|SIN|IND|NOM//obj//15 som//HP|-|-|-//nsubj:pass//20 behövs//VB|PRS|SFO//acl:relcl//18 för//PP//case//23 en//DT|UTR|SIN|IND//det//23 bedömning//NN|UTR|SIN|IND|NOM//obl//20 av//PP//case//25 säkerheten//NN|UTR|SIN|DEF|NOM//nmod//23 i//PP//case//28 leverantörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//28 nätverk//NN|NEU|PLU|IND|NOM//nmod//25 och//KN//cc//30 informationssystem//NN|NEU|PLU|IND|NOM//conj//28 ,//MID//punct//32 inbegripet//PC|PRF|NEU|SIN|IND|NOM//nsubj:pass//46 dokumenterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 säkerhetsprinciper//NN|UTR|PLU|IND|NOM//nsubj//32 .//MAD//punct//32
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Tillsyn;28//RG|NOM//nummod//37 §//NN|AN//appos//32  //_SP////37 Tillsynsåtgärder//NN|UTR|PLU|IND|NOM//nmod//37 beträffande//PP//case//41 leverantörer//NN|UTR|PLU|IND|NOM//nmod//39 av//PP//case//44 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 tjänster//NN|UTR|PLU|IND|NOM//nmod//41 får//VB|PRS|AKT//aux//46 vidtas//VB|INF|SFO//conj//15 endast//AB//advmod//46 när//HA//mark//51 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//51 har//VB|PRS|AKT//aux//51 fått//VB|SUP|AKT//advcl//46 kännedom//NN|UTR|SIN|IND|NOM//obj//51 om//PP//mark//57 att//SN//mark//57 leverantören//NN|UTR|SIN|DEF|NOM//nsubj//57 inte//AB//advmod//57 uppfyller//VB|PRS|AKT//advcl//51 kraven//NN|NEU|PLU|DEF|NOM//obj//57 i//PP//case//60 14//RG|NOM//nmod//58 ,//MID//punct//60 15//RG|NOM//nummod//60 eller//KN//cc//62 16//RG|NOM//nummod//60 §//NN|AN//nmod//66 §//NN|AN//nmod//58 .//MAD//punct//15

1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;Underrättelse//NN|UTR|SIN|IND|NOM//obl//32 m.m.//AB|AN//conj//0 29//RG|NOM//nummod//3 §//NN|AN//nmod//0  //_SP////3 Om//SN//mark//7 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//7 finner//VB|PRS|AKT//advcl//0 skäl//NN|NEU|PLU|IND|NOM//obj//7 att//IE//mark//10 misstänka//VB|INF|AKT//xcomp//7 att//SN//mark//18 en//DT|UTR|SIN|IND//det//13 leverantör//NN|UTR|SIN|IND|NOM//nsubj//18 av//PP//case//16 samhällsviktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 tjänster//NN|UTR|PLU|IND|NOM//nmod//13 inte//AB//advmod//18 följer//VB|PRS|AKT//ccomp//10 lagen//NN|UTR|SIN|DEF|NOM//obj//18 eller//KN//cc//21 föreskrifter//NN|UTR|PLU|IND|NOM//conj//19 som//HP|-|-|-//nsubj:pass//24 har//VB|PRS|AKT//aux//24 meddelats//VB|SUP|SFO//acl:relcl//21 i//PP//case//26 anslutning//NN|UTR|SIN|IND|NOM//obl//24 till//PP//case//28 lagen//NN|UTR|SIN|DEF|NOM//obl//24 ,//MID//punct//0 ska//VB|PRS|AKT//aux//32 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//32 underrätta//VB|INF|AKT//ROOT//32 leverantören//NN|UTR|SIN|DEF|NOM//obj//32 om//PP//case//36 detta//DT|NEU|SIN|DEF//det//36 förhållande//NN|NEU|SIN|IND|NOM//obl//32 och//KN//cc//38 ge//VB|INF|AKT//conj//32 denne//DT|MAS|SIN|DEF//iobj//38 möjlighet//NN|UTR|SIN|IND|NOM//obj//38 att//IE//mark//42 yttra//VB|INF|AKT//acl//40 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//42 inom//PP//case//46 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//46 tid//NN|UTR|SIN|IND|NOM//obl//42 .//MAD//punct//38
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;30//RG|NOM//nummod//49 §//NN|AN//obl//38  //_SP////49 Om//SN//mark//53 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//53 konstaterar//VB|PRS|AKT//advcl//38 att//SN//mark//67 en//DT|UTR|SIN|IND//det//56 leverantör//NN|UTR|SIN|IND|NOM//nsubj//67 av//PP//case//59 samhällsviktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 tjänster//NN|UTR|PLU|IND|NOM//nmod//56 eller//KN//cc//62 en//DT|UTR|SIN|IND//det//62 leverantör//NN|UTR|SIN|IND|NOM//conj//59 av//PP//case//65 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 tjänster//NN|UTR|PLU|IND|NOM//nmod//62 inte//AB//advmod//67 följer//VB|PRS|AKT//ccomp//53 lagen//NN|UTR|SIN|DEF|NOM//obj//67 eller//KN//cc//70 föreskrifter//NN|UTR|PLU|IND|NOM//conj//68 som//HP|-|-|-//nsubj:pass//73 har//VB|PRS|AKT//aux//73 meddelats//VB|SUP|SFO//acl:relcl//70 i//PP//case//75 anslutning//NN|UTR|SIN|IND|NOM//obl//73 till//PP//case//77 lagen//NN|UTR|SIN|DEF|NOM//obl//73 ,//MID//punct//86 ska//VB|PRS|AKT//aux//86 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//86 genom//PP//case//82 påpekanden//NN|NEU|PLU|IND|NOM//nmod//80 eller//KN//cc//85 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 förfaranden//NN|NEU|PLU|IND|NOM//conj//82 försöka//VB|INF|AKT//conj//32 åstadkomma//VB|INF|AKT//xcomp//86 rättelse//NN|UTR|SIN|IND|NOM//obj//87 .//MAD//punct//32
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;Föreläggande//NN|NEU|SIN|IND|NOM//advcl//7 m.m.//AB|AN//conj//0 31//RG|NOM//nummod//3 §//NN|AN//obl//0  //_SP////3 Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//conj//3 får//VB|PRS|AKT//aux//7 meddela//VB|INF|AKT//ROOT//7 de//DT|UTR/NEU|PLU|DEF//det//9 förelägganden//NN|NEU|PLU|IND|NOM//obj//7 som//HP|-|-|-//nsubj:pass//11 behövs//VB|PRS|SFO//acl:relcl//9 för//PP//mark//24 att//SN//mark//24 leverantörer//NN|UTR|PLU|IND|NOM//nsubj//24 av//PP//case//17 samhällsviktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 tjänster//NN|UTR|PLU|IND|NOM//nmod//14 och//KN//cc//19 leverantörer//NN|UTR|PLU|IND|NOM//conj//17 av//PP//case//22 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 tjänster//NN|UTR|PLU|IND|NOM//nmod//19 ska//VB|PRS|AKT//aux//24 uppfylla//VB|INF|AKT//advcl//11 de//DT|UTR/NEU|PLU|DEF//det//26 säkerhetskrav//NN|NEU|PLU|IND|NOM//obj//24 och//KN//cc//28 krav//NN|NEU|PLU|IND|NOM//conj//26 på//PP//case//30 incidentrapportering//NN|UTR|SIN|IND|NOM//nmod//28 som//HP|-|-|-//nsubj//32 följer//VB|PRS|AKT//acl:relcl//30 av//PP//case//35 denna//DT|UTR|SIN|DEF//det//35 lag//NN|UTR|SIN|IND|NOM//obl//32 och//KN//cc//38 av//PP//case//38 föreskrifter//NN|UTR|PLU|IND|NOM//conj//35 som//HP|-|-|-//nsubj:pass//41 har//VB|PRS|AKT//aux//41 meddelats//VB|SUP|SFO//acl:relcl//38 i//PP//case//43 anslutning//NN|UTR|SIN|IND|NOM//obl//41 till//PP//case//45 lagen//NN|UTR|SIN|DEF|NOM//obl//41 .//MAD//punct//7
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;Ett//DT|NEU|SIN|IND//det//1 föreläggande//NN|NEU|SIN|IND|NOM//nsubj:pass//3 får//VB|PRS|AKT//aux//3 förenas//VB|INF|SFO//ROOT//3 med//PP//case//5 vite//NN|NEU|SIN|IND|NOM//obl//3 .//MAD//punct//3
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;Sanktionsavgift//NN|UTR|SIN|IND|NOM//nsubj//6 32//RG|NOM//nummod//2 §//NN|AN//nmod//0  //_SP////2 Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//conj//2 ska//VB|PRS|AKT//aux//6 besluta//VB|INF|AKT//ROOT//6 att//SN//mark//10 sanktionsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//10 ska//VB|PRS|AKT//aux//10 tas//VB|INF|SFO//ccomp//6 ut//PL//compound:prt//10 av//PP//case//13 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//10 som//HP|-|-|-//mark//15 1//RG|NOM//obl//10 .//MAD//punct//6
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;underlåter//VB|PRS|AKT//parataxis//6 att//IE//mark//19 vidta//VB|INF|AKT//xcomp//17 säkerhetsåtgärder//NN|UTR|PLU|IND|NOM//obj//19 enligt//PP//case//22 11//RG|NOM//obl//19 ,//MID//punct//22 12//RG|NOM//nummod//22 ,//MID//punct//24 14//RG|NOM//conj//22 eller//KN//cc//26 15//RG|NOM//nummod//29 §//NN|AN//nmod//30 §//NN|AN//obl//19 eller//KN//cc//30 2//RG|NOM//nummod//30 .//MAD//punct//6
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;underlåter//VB|PRS|AKT//parataxis//6 att//IE//mark//36 incidentrapportera//VB|INF|AKT//xcomp//34 enligt//PP//case//38 16//RG|NOM//nummod//41 eller//KN//cc//38 19//RG|NOM//nummod//38 §//NN|AN//nmod//42 §//NN|AN//obj//36 .//MAD//punct//6
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;Avgiften//NN|UTR|SIN|DEF|NOM//nsubj//45 tillfaller//VB|PRS|AKT//parataxis//6 staten//NN|UTR|SIN|DEF|NOM//obj//45 .//MAD//punct//45
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;33//RG|NOM//nummod//49 §//NN|AN//nsubj:pass//53  //_SP////49 Sanktionsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//53 ska//VB|PRS|AKT//aux//53 bestämmas//VB|INF|SFO//conj//45 till//PP//case//58 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//56 5//RG|NOM//nummod//57 000//RG|NOM//nummod//58 kronor//NN|UTR|PLU|IND|NOM//obl//53 och//KN//cc//64 högst//AB|SUV//advmod//61 10//RG|NOM//nummod//62 000//RG|NOM//nmod//63 000//RG|NOM//nummod//64 kronor//NN|UTR|PLU|IND|NOM//conj//58 .//MAD//punct//53
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;34//RG|NOM//nummod//67 §//NN|AN//appos//53  //_SP////67 När//HA//mark//72 sanktionsavgiftens//NN|UTR|SIN|DEF|GEN//nmod:poss//71 storlek//NN|UTR|SIN|IND|NOM//nsubj:pass//72 bestäms//VB|PRS|SFO//advcl//75 ska//VB|PRS|AKT//aux//75 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//75 tas//VB|INF|SFO//advcl//6 till//PP//case//79 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//79 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 omständigheter//NN|UTR|PLU|IND|NOM//obl//75 .//MAD//punct//6
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;Särskild//PC|PRF|UTR|SIN|IND|NOM//amod//82 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//84 ska//VB|PRS|AKT//aux//84 tas//VB|INF|SFO//parataxis//6 till//PP//case//87 den//DT|UTR|SIN|DEF//det//87 skada//NN|UTR|SIN|IND|NOM//obl//84 eller//KN//cc//89 risk//NN|UTR|SIN|IND|NOM//conj//87 för//PP//case//91 skada//NN|UTR|SIN|IND|NOM//nmod//89 som//HP|-|-|-//nsubj//93 uppstått//VB|SUP|AKT//acl:relcl//91 till//PP//case//97 följd//NN|UTR|SIN|IND|NOM//fixed//94 av//PP//fixed//94 regelöverträdelsen//NN|UTR|SIN|DEF|NOM//obl//93 ,//MID//punct//84 om//SN//mark//103 leverantören//NN|UTR|SIN|DEF|NOM//nsubj//103 tidigare//AB|KOM//advmod//103 har//VB|PRS|AKT//aux//103 begått//VB|SUP|AKT//advcl//84 en//DT|UTR|SIN|IND//det//105 överträdelse//NN|UTR|SIN|IND|NOM//obj//103 samt//KN//cc//108 de//DT|UTR/NEU|PLU|DEF//det//108 kostnader//NN|UTR|PLU|IND|NOM//conj//103 som//HP|-|-|-//obj//111 leverantören//NN|UTR|SIN|DEF|NOM//nsubj//111 undvikit//VB|SUP|AKT//acl:relcl//108 till//PP//case//115 följd//NN|UTR|SIN|IND|NOM//fixed//112 av//PP//fixed//112 överträdelsen//NN|UTR|SIN|DEF|NOM//obl//111 .//MAD//punct//6
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;35//RG|NOM//nummod//118 §//NN|AN//appos//6  //_SP////118 Sanktionsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//122 får//VB|PRS|AKT//aux//122 efterges//VB|INF|SFO//parataxis//6 helt//AB|POS//advmod//122 eller//KN//cc//125 delvis//AB//conj//123 om//SN//mark//129 överträdelsen//NN|UTR|SIN|DEF|NOM//nsubj//129 är//VB|PRS|AKT//cop//129 ringa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//122 eller//KN//cc//131 ursäktlig//JJ|POS|UTR|SIN|IND|NOM//conj//129 eller//KN//cc//133 om//SN//case//134 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//129 annars//AB//advmod//129 med//PP//case//139 hänsyn//NN|UTR|SIN|IND|NOM//fixed//136 till//PP//fixed//136 omständigheterna//NN|UTR|PLU|DEF|NOM//obl//129 skulle//VB|PRT|AKT//aux//142 vara//VB|INF|AKT//cop//142 oskäligt//JJ|POS|NEU|SIN|IND|NOM//conj//122 att//IE//mark//144 ta//VB|INF|AKT//acl//142 ut//PL//compound:prt//144 avgiften//NN|UTR|SIN|DEF|NOM//obj//144 .//MAD//punct//122
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;36//RG|NOM//nummod//149 §//NN|AN//appos//122  //_SP////149 Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//conj//149 får//VB|PRS|AKT//aux//154 inte//AB//advmod//154 ingripa//VB|INF|AKT//conj//122 med//PP//case//156 sanktionsavgift//NN|UTR|SIN|IND|NOM//obl//154 om//PP//mark//159 överträdelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//159 omfattas//VB|PRS|SFO//advcl//154 av//PP//case//162 ett//DT|NEU|SIN|IND//det//162 föreläggande//NN|NEU|SIN|IND|NOM//obl:agent//159 om//PP//case//164 vite//NN|NEU|SIN|IND|NOM//nmod//162 och//KN//cc//167 överträdelsen//NN|UTR|SIN|DEF|NOM//nsubj//167 ligger//VB|PRS|AKT//conj//122 till//PP//case//172 grund//NN|UTR|SIN|IND|NOM//fixed//168 för//PP//fixed//168 en//DT|UTR|SIN|IND//det//172 ansökan//NN|UTR|SIN|IND|NOM//obl//167 om//PP//case//174 utdömande//NN|NEU|SIN|IND|NOM//nmod//172 av//PP//case//176 vitet//NN|UTR|SIN|IND|NOM//nmod//174 .//MAD//punct//122
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;37//RG|NOM//nummod//179 §//NN|AN//obl//122  //_SP////179 Ett//DT|NEU|SIN|IND//det//182 beslut//NN|NEU|SIN|IND|NOM//nmod//179 om//PP//case//184 sanktionsavgift//NN|UTR|SIN|IND|NOM//nmod//182 ska//VB|PRS|AKT//aux//187 vara//VB|INF|AKT//cop//187 skriftligt//JJ|POS|NEU|SIN|IND|NOM//conj//122 och//KN//cc//189 innehålla//VB|INF|AKT//conj//187 skälen//NN|NEU|PLU|DEF|NOM//obj//189 för//PP//case//192 beslutet//NN|NEU|SIN|DEF|NOM//obl//189 .//MAD//punct//6
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;Innan//SN//mark//2 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//2 beslutar//VB|PRS|AKT//advcl//13 om//PP//case//4 sanktionsavgift//NN|UTR|SIN|IND|NOM//obl//2 ska//VB|PRS|AKT//aux//13 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//13 som//HP|-|-|-//obl//11 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 kommer//VB|PRS|AKT//aux//11 att//IE//mark//11 riktas//VB|INF|SFO//advcl//13 mot//PP//case//7 ges//VB|INF|SFO//advcl//120 tillfälle//NN|NEU|SIN|IND|NOM//nsubj:pass//13 att//IE//mark//16 yttra//VB|INF|AKT//acl//14 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 .//MAD//punct//13
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;38//RG|NOM//nummod//20 §//NN|AN//nsubj:pass//25  //_SP////20 Sanktionsavgift//NN|UTR|SIN|IND|NOM//conj//20 får//VB|PRS|AKT//aux//25 inte//AB//advmod//25 beslutas//VB|INF|SFO//parataxis//13 om//SN//case//27 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//25 som//HP|-|-|-//mark//30 anspråket//NN|NEU|SIN|DEF|NOM//nsubj:pass//30 riktas//VB|PRS|SFO//advcl//34 mot//PP//compound:prt//30 inte//AB//advmod//34 har//VB|PRS|AKT//aux//34 getts//VB|SUP|SFO//acl:relcl//27 tillfälle//NN|NEU|SIN|IND|NOM//obj//34 att//IE//mark//37 yttra//VB|INF|AKT//acl//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//37 inom//PP//case//41 två//RG|NOM//nummod//41 år//NN|NEU|PLU|IND|NOM//obl//37 efter//PP//case//43 överträdelsen//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//25
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;39//RG|NOM//nummod//46 §//NN|AN//appos//25  //_SP////46 Sanktionsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 ska//VB|PRS|AKT//aux//50 betalas//VB|INF|SFO//conj//13 till//PP//case//52 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//50 inom//PP//case//55 trettio//RG|NOM//nummod//55 dagar//NN|UTR|PLU|IND|NOM//obl//50 efter//PP//case//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//55 att//SN//mark//62 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//62 om//PP//case//61 sanktionsavgiften//NN|UTR|SIN|DEF|NOM//nmod//59 fått//VB|SUP|AKT//aux//63 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//13 kraft//NN|UTR|SIN|IND|NOM//obj//63 eller//KN//cc//68 den//DT|UTR|SIN|DEF//det//68 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 tid//NN|UTR|SIN|IND|NOM//conj//63 som//HP|-|-|-//nsubj:pass//70 anges//VB|PRS|SFO//acl:relcl//68 i//PP//case//72 beslutet//NN|NEU|SIN|DEF|NOM//obl//70 .//MAD//punct//63
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;40//RG|NOM//nummod//75 §//NN|AN//nsubj:pass//82  //_SP////75 Ett//DT|NEU|SIN|IND//det//78 beslut//NN|NEU|SIN|IND|NOM//nmod//75 om//PP//case//80 sanktionsavgift//NN|UTR|SIN|IND|NOM//nmod//78 får//VB|PRS|AKT//aux//82 verkställas//VB|INF|SFO//conj//13 utan//PP//case//85 föregående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 dom//NN|UTR|SIN|IND|NOM//obl//82 eller//KN//cc//87 utslag//NN|NEU|SIN|IND|NOM//conj//85 om//SN//mark//92 avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//92 inte//AB//advmod//92 har//VB|PRS|AKT//aux//92 betalts//VB|SUP|SFO//advcl//82 inom//PP//case//95 den//DT|UTR|SIN|DEF//det//95 tid//NN|UTR|SIN|IND|NOM//obl//92 som//HP|-|-|-//nsubj:pass//97 anges//VB|PRS|SFO//acl:relcl//95 i//PP//case//100 39//RG|NOM//nummod//100 §//NN|AN//obl//97 .//MAD//punct//82
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;41//RG|NOM//nummod//103 §//NN|AN//appos//82  //_SP////103 Om//SN//mark//108 sanktionsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//108 inte//AB//advmod//108 betalas//VB|PRS|SFO//advcl//82 inom//PP//case//111 den//DT|UTR|SIN|DEF//det//111 tid//NN|UTR|SIN|IND|NOM//obl//108 som//HP|-|-|-//nsubj:pass//113 anges//VB|PRS|SFO//acl:relcl//111 i//PP//case//116 39//RG|NOM//nummod//116 §//NN|AN//obl//113 ,//MID//punct//13 ska//VB|PRS|AKT//aux//120 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//120 lämna//VB|INF|AKT//ROOT//120 den//DT|UTR|SIN|DEF//det//123 obetalda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//123 avgiften//NN|UTR|SIN|DEF|NOM//obj//120 för//PP//case//125 indrivning//NN|UTR|SIN|IND|NOM//obl//120 .//MAD//punct//120
1.1 Förslag till lag (2018:000) om informationssäkerhet för vissa tillhandahållare av samhällsviktiga tjänster och digitala tjänster / Sanktioner och ingripanden;42//RG|NOM//nummod//128 §//NN|AN//nsubj//133  //_SP////128 En//DT|UTR|SIN|IND//det//132 beslutad//PC|PRF|UTR|SIN|IND|NOM//amod//132 sanktionsavgift//NN|UTR|SIN|IND|NOM//conj//128 faller//VB|PRS|AKT//parataxis//120 bort//PL//compound:prt//133 om//PP//case//136 beslutet//NN|NEU|SIN|DEF|NOM//obl//133 om//PP//mark//141 avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//141 inte//AB//advmod//141 har//VB|PRS|AKT//aux//141 verkställts//VB|SUP|SFO//advcl//133 inom//PP//case//144 fem//RG|NOM//nummod//144 år//NN|NEU|PLU|IND|NOM//obl//141 från//PP//case//146 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//141 att//SN//mark//149 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//149 fick//VB|PRT|AKT//advcl//141 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//151 kraft//NN|UTR|SIN|IND|NOM//obj//149 .//MAD//punct//120

