Skydd för vuxna i internationella situationer – 2000 års Haagkonvention;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 skydd//NN|NEU|SIN|IND|NOM//nmod//2 för//PP//case//6 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//4 i//PP//case//9 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 situationer//NN|UTR|PLU|IND|NOM//nmod//0
13.2 Samrådsskyldighet inför placeringen av en vuxen i en annan fördragsslutande stat (artikel 33);Såväl//KN//advmod//1 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 placeringar//NN|UTR|PLU|IND|NOM//nsubj//13 som//KN//obl//5 tvångsvård//NN|UTR|SIN|IND|NOM//nsubj:pass//5 omfattas//VB|PRS|SFO//acl:relcl//2 av//PP//case//8 artikel//NN|UTR|SIN|IND|NOM//nmod//8 33//RG|NOM//obl//5 .//MAD//punct//2
13.2 Samrådsskyldighet inför placeringen av en vuxen i en annan fördragsslutande stat (artikel 33);För//PP//case//12 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//12 del//NN|UTR|SIN|IND|NOM//obl//13 skulle//VB|PRT|AKT//aux//26 en//DT|UTR|SIN|IND//det//15 placering//NN|UTR|SIN|IND|NOM//nsubj//26 av//PP//case//18 en//DT|UTR|SIN|IND//det//18 vuxen//JJ|POS|UTR|SIN|IND|NOM//nmod//15 i//PP//case//23 en//DT|UTR|SIN|IND//det//23 annan//JJ|POS|UTR|SIN|IND|NOM//amod//23 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 stat//NN|UTR|SIN|IND|NOM//nmod//15 alltså//AB//advmod//26 kunna//VB|INF|AKT//aux//26 ske//VB|INF|AKT//ROOT//26 med//PP//case//28 stöd//NN|NEU|SIN|IND|NOM//obl//26 av//PP//case//30 SoL//NN|UTR|SIN|IND|NOM//nmod//28 ,//MID//punct//32 LSS//PM|NOM//conj//30 ,//MID//punct//34 LVM//PM|NOM//conj//30 ,//MID//punct//36 LVU//PM|NOM//conj//30 eller//KN//cc//38 LPT//PM|NOM//conj//30 .//MAD//punct//26
13.2 Samrådsskyldighet inför placeringen av en vuxen i en annan fördragsslutande stat (artikel 33);En//DT|UTR|SIN|IND//det//41 placering//NN|UTR|SIN|IND|NOM//nsubj//49 i//PP//case//46 en//DT|UTR|SIN|IND//det//46 annan//JJ|POS|UTR|SIN|IND|NOM//amod//46 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 stat//NN|UTR|SIN|IND|NOM//nmod//41 skulle//VB|PRT|AKT//aux//49 kunna//VB|INF|AKT//aux//49 bli//VB|INF|AKT//parataxis//26 aktuell//JJ|POS|UTR|SIN|IND|NOM//xcomp//49 om//PP//mark//54 den//DT|UTR|SIN|DEF//nsubj//54 vuxne//JJ|POS|MAS|SIN|DEF|NOM//nsubj//54 har//VB|PRS|AKT//advcl//49 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//57 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//57 släktingar//NN|UTR|PLU|IND|NOM//obj//54 i//PP//case//62 en//DT|UTR|SIN|IND//det//62 annan//JJ|POS|UTR|SIN|IND|NOM//amod//62 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 stat//NN|UTR|SIN|IND|NOM//obl//54 eller//KN//cc//67 när//HA//case//67 den//DT|UTR|SIN|DEF//det//66 slags//NN|NEU|SIN|IND|GEN//nmod:poss//67 vård//NN|UTR|SIN|IND|NOM//conj//62 som//HP|-|-|-//nsubj:pass//74 den//DT|UTR|SIN|DEF//det//70 vuxne//JJ|POS|MAS|SIN|DEF|NOM//nsubj//71 behöver//VB|PRS|AKT//aux//74 bäst//AB|SUV//advmod//74 kan//VB|PRS|AKT//aux//74 tillhandahållas//VB|INF|SFO//acl:relcl//67 i//PP//case//79 en//DT|UTR|SIN|IND//det//79 annan//JJ|POS|UTR|SIN|IND|NOM//amod//79 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 stat//NN|UTR|SIN|IND|NOM//obl//74 eller//KN//cc//86 när//HA//mark//86 den//DT|UTR|SIN|DEF//nsubj//86 vuxne//JJ|POS|MAS|SIN|DEF|NOM//nsubj//86 endast//AB//advmod//86 kan//VB|PRS|AKT//aux//86 kommunicera//VB|INF|AKT//conj//74 på//PP//case//92 en//DT|UTR|SIN|IND//det//90 annan//JJ|POS|UTR|SIN|IND|NOM//amod//90 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 stats//NN|UTR|SIN|IND|GEN//nmod:poss//92 språk//NN|NEU|SIN|IND|NOM//obl//86 .//MAD//punct//26
13.2 Samrådsskyldighet inför placeringen av en vuxen i en annan fördragsslutande stat (artikel 33);Dessa//DT|UTR/NEU|PLU|DEF//det//95 omständigheter//NN|UTR|PLU|IND|NOM//nsubj//98 torde//VB|PRT|AKT//aux//98 ofta//AB|POS//advmod//98 samverka//VB|INF|AKT//parataxis//26 i//PP//case//103 ett//DT|NEU|SIN|IND//det//103 och//KN//cc//102 samma//DT|UTR/NEU|SIN/PLU|IND//conj//100 fall//NN|NEU|SIN|IND|NOM//obl//98 .//MAD//punct//26
13.2 Samrådsskyldighet inför placeringen av en vuxen i en annan fördragsslutande stat (artikel 33);Även//AB//advmod//119 när//HA//mark//109 den//DT|UTR|SIN|DEF//nsubj//109 vuxne//JJ|POS|MAS|SIN|DEF|NOM//nsubj//109 har//VB|PRS|AKT//advcl//105 en//DT|UTR|SIN|IND//det//113 uppenbart//AB|POS//advmod//112 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//113 anknytning//NN|UTR|SIN|IND|NOM//obj//109 till//PP//case//118 en//DT|UTR|SIN|IND//det//118 annan//JJ|POS|UTR|SIN|IND|NOM//amod//118 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 stat//NN|UTR|SIN|IND|NOM//nmod//113 kan//VB|PRS|AKT//advcl//26 en//DT|UTR|SIN|IND//det//121 placering//NN|UTR|SIN|IND|NOM//obj//119 där//AB//advmod//123 bli//VB|INF|AKT//acl:relcl//121 aktuell//JJ|POS|UTR|SIN|IND|NOM//xcomp//123 att//IE//mark//126 överväga//VB|INF|AKT//acl//124 .//MAD//punct//119
13.2 Samrådsskyldighet inför placeringen av en vuxen i en annan fördragsslutande stat (artikel 33);I//PP//case//130 avsnitt//NN|NEU|SIN|IND|NOM//nmod//130 13.4//RG|NOM//obl//134 kommer//VB|PRS|AKT//aux//134 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//134 att//IE//mark//134 överväga//VB|INF|AKT//advcl//119 om//SN//compound:prt//134 och//KN//cc//142 under//PP//case//139 vilka//HD|UTR/NEU|PLU|IND//det//139 förutsättningar//NN|UTR|PLU|IND|NOM//obl//142 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//142 är//VB|PRS|AKT//cop//142 lämpligt//JJ|POS|NEU|SIN|IND|NOM//conj//134 att//IE//mark//144 placera//VB|INF|AKT//acl//142 en//DT|UTR|SIN|IND//det//146 vuxen//JJ|POS|UTR|SIN|IND|NOM//obj//144 i//PP//case//151 en//DT|UTR|SIN|IND//det//151 annan//JJ|POS|UTR|SIN|IND|NOM//amod//151 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//151 stat//NN|UTR|SIN|IND|NOM//obl//144 och//KN//cc//158 i//PP//case//155 vilka//HD|UTR/NEU|PLU|IND//det//155 situationer//NN|UTR|PLU|IND|NOM//obl//158 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//158 kan//VB|PRS|AKT//aux//158 finnas//VB|INF|SFO//conj//144 anledningar//NN|UTR|PLU|IND|NOM//obj//158 för//PP//case//162 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//162 myndigheter//NN|UTR|PLU|IND|NOM//obl//158 att//IE//mark//164 motsätta//VB|INF|AKT//acl//162 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//164 en//DT|UTR|SIN|IND//det//167 placering//NN|UTR|SIN|IND|NOM//obj//164 i//PP//case//169 Sverige//PM|NOM//nmod//167 .//MAD//punct//134
13.2 Samrådsskyldighet inför placeringen av en vuxen i en annan fördragsslutande stat (artikel 33);I//PP//case//173 avsnitt//NN|NEU|SIN|IND|NOM//nmod//173 16.3//RG|NOM//obl//174 överväger//VB|PRS|AKT//conj//134 utredningen//NN|UTR|SIN|DEF|NOM//obj//174 om//PP//case//177 ordningen//NN|UTR|SIN|DEF|NOM//nmod//175 för//PP//case//179 placeringar//NN|UTR|PLU|IND|NOM//nmod//177 av//PP//case//181 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//179 i//PP//case//186 en//DT|UTR|SIN|IND//det//186 annan//JJ|POS|UTR|SIN|IND|NOM//amod//186 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//186 stat//NN|UTR|SIN|IND|NOM//nmod//177 enligt//PP//case//189 artikel//NN|UTR|SIN|IND|NOM//nmod//189 33//RG|NOM//nummod//192 2000//RG|NOM//nummod//191 års//NN|NEU|SIN|IND|GEN//nmod:poss//192 Haagkonvention//NN|UTR|SIN|IND|NOM//obl//134 bör//VB|PRS|AKT//aux//194 göras//VB|INF|SFO//conj//119 allmänt//AB|POS//advmod//196 tillämplig//JJ|POS|UTR|SIN|IND|NOM//xcomp//194 .//MAD//punct//26

13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//1 ansvarar//VB|PRS|AKT//ROOT//1 för//PP//case//3 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//1 och//KN//cc//5 har//VB|PRS|AKT//conj//1 det//DT|NEU|SIN|DEF//det//8 yttersta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//8 ansvaret//NN|NEU|SIN|DEF|NOM//obj//5 för//PP//mark//16 att//SN//mark//16 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//16 som//HP|-|-|-//nsubj:pass//13 vistas//VB|PRS|SFO//acl:relcl//11 i//PP//case//15 kommunen//NN|UTR|SIN|DEF|NOM//obl//13 får//VB|PRS|AKT//advcl//5 det//DT|NEU|SIN|DEF//det//18 stöd//NN|NEU|SIN|IND|NOM//obj//16 och//KN//cc//21 den//DT|UTR|SIN|DEF//det//21 hjälp//NN|UTR|SIN|IND|NOM//conj//18 som//HP|-|-|-//obj//24 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//24 behöver//VB|PRS|AKT//acl:relcl//21 (//PAD//punct//21 2//RG|NOM//nummod//27 kap.//NN|AN//nmod//29 1//RG|NOM//nummod//29 §//NN|AN//nmod//21 och//KN//cc//29 2//RG|NOM//nummod//29 a//NN|NEU|SIN|IND|NOM//case//35 kap.//NN|AN//nmod//35 1//RG|NOM//nummod//35 §//NN|AN//nmod//36 SoL//NN|UTR|SIN|IND|NOM//nmod//21 )//PAD//punct//1 .//MAD//punct//1
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Socialnämnden//NN|UTR|SIN|DEF|NOM//obj//1 –//PM|NOM//punct//44 eller//KN//cc//44 någon//DT|UTR|SIN|IND//det//44 annan//JJ|POS|UTR|SIN|IND|NOM//amod//44 nämnd//NN|UTR|SIN|IND|NOM//conj//39 som//HP|-|-|-//nsubj//46 fullgör//VB|PRS|AKT//acl:relcl//44 uppgifter//NN|UTR|PLU|IND|NOM//obj//46 inom//PP//case//49 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//46 –//RG|NOM//punct//52 ska//VB|PRS|AKT//aux//52 verka//VB|INF|AKT//conj//1 för//PP//mark//70 att//SN//mark//70 människor//NN|UTR|PLU|IND|NOM//nsubj//70 som//HP|-|-|-//nsubj//64 av//PP//case//63 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 ,//MID//punct//60 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//58 eller//KN//cc//62 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//58 skäl//NN|NEU|PLU|IND|NOM//obl//64 möter//VB|PRS|AKT//acl:relcl//55 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 svårigheter//NN|UTR|PLU|IND|NOM//obj//64 i//PP//case//69 sin//PS|UTR|SIN|DEF//nmod:poss//69 livsföring//NN|UTR|SIN|IND|NOM//nmod//66 får//VB|PRS|AKT//advcl//52 möjlighet//NN|UTR|SIN|IND|NOM//obj//70 att//IE//mark//73 delta//VB|INF|AKT//acl//71 i//PP//case//76 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//76 gemenskap//NN|UTR|SIN|IND|NOM//obl//73 och//KN//cc//79 att//IE//mark//79 leva//VB|INF|AKT//conj//73 som//KN//case//81 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//79 (//PAD//punct//52 5//RG|NOM//nummod//84 kap.//NN|AN//nmod//86 7//RG|NOM//nummod//86 §//NN|AN//obl//52
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;SoL//NN|UTR|SIN|IND|NOM//ROOT//0 )//PAD//punct//0 .//MAD//punct//5
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//5 ska//VB|PRS|AKT//aux//5 medverka//VB|INF|AKT//parataxis//0 till//PP//mark//11 att//SN//mark//11 den//DT|UTR|SIN|DEF//det//9 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//11 får//VB|PRS|AKT//aux//11 bo//VB|INF|AKT//advcl//5 på//PP//case//14 ett//DT|NEU|SIN|IND//det//14 sätt//NN|NEU|SIN|IND|NOM//obl//11 som//HP|-|-|-//nsubj:pass//17 är//VB|PRS|AKT//aux:pass//17 anpassat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//14 efter//PP//case//22 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//22 eller//KN//cc//21 hennes//PS|UTR/NEU|SIN/PLU|DEF//conj//19 behov//NN|NEU|SIN|IND|NOM//obl//17 av//PP//case//25 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//25 stöd//NN|NEU|SIN|IND|NOM//nmod//22 .//MAD//punct//5
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 är//VB|PRS|AKT//cop//29 kommunen//NN|UTR|SIN|DEF|NOM//parataxis//5 som//HP|-|-|-//nsubj//32 ska//VB|PRS|AKT//aux//32 inrätta//VB|INF|AKT//acl:relcl//29 bostäder//NN|UTR|PLU|IND|NOM//obj//32 med//PP//case//36 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//36 service//NN|UTR|SIN|IND|NOM//nmod//33 för//PP//case//39 de//DT|UTR/NEU|PLU|DEF//det//39 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//36 som//HP|-|-|-//nsubj//46 till//PP//case//45 följd//NN|UTR|SIN|IND|NOM//fixed//41 av//PP//case//45 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//45 svårigheter//NN|UTR|PLU|IND|NOM//obl//46 behöver//VB|PRS|AKT//acl:relcl//36 ett//DT|NEU|SIN|IND//det//49 anpassat//PC|PRF|NEU|SIN|IND|NOM//amod//49 boende//NN|NEU|SIN|IND|NOM//obj//46 .//MAD//punct//5
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Socialnämnden//NN|UTR|SIN|DEF|NOM//nsubj//4 ska//VB|PRS|AKT//aux//4 också//AB//advmod//4 aktivt//AB|POS//advmod//4 sörja//VB|INF|AKT//ROOT//4 för//PP//mark//10 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//9 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//9 missbrukaren//NN|UTR|SIN|DEF|NOM//nsubj//10 får//VB|PRS|AKT//advcl//4 den//DT|UTR|SIN|DEF//det//12 hjälp//NN|UTR|SIN|IND|NOM//obj//10 och//KN//cc//14 vård//NN|UTR|SIN|IND|NOM//conj//12 som//HP|-|-|-//obj//19 han//PN|UTR|SIN|DEF|SUB//nsubj//19 eller//KN//cc//18 hon//PN|UTR|SIN|DEF|SUB//conj//16 behöver//VB|PRS|AKT//acl:relcl//14 för//PP//mark//22 att//IE//mark//22 komma//VB|INF|AKT//advcl//19 ifrån//PL//compound:prt//22 missbruket//NN|NEU|SIN|DEF|NOM//obj//22 (//PAD//punct//10 5//RG|NOM//nummod//27 kap.//NN|AN//nmod//30 9//RG|NOM//nummod//29 §//NN|AN//nmod//30 SoL//NN|AN//obl//10 )//PAD//punct//4 .//MAD//punct//40
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//40 ska//VB|PRS|AKT//aux//40 i//PP//advmod//40 samförstånd//NN|NEU|SIN|IND|NOM//fixed//35 med//PP//mark//40 den//DT|UTR|SIN|DEF//det//40 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//40 planera//VB|INF|AKT//parataxis//4 hjälpen//NN|UTR|SIN|DEF|NOM//obj//40 och//KN//cc//43 vården//NN|UTR|SIN|DEF|NOM//conj//41 samt//KN//cc//46 noga//AB//advmod//46 bevaka//VB|INF|AKT//conj//40 att//SN//mark//49 planen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 fullföljs//VB|PRS|SFO//ccomp//46 .//MAD//punct//4
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Socialnämnden//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 även//AB//advmod//1 ett//DT|NEU|SIN|IND//det//4 ansvar//NN|NEU|SIN|IND|NOM//obj//1 för//PP//case//8 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 människor//NN|UTR|PLU|IND|NOM//nmod//4 och//KN//cc//11 ska//VB|PRS|AKT//aux//11 verka//VB|INF|AKT//conj//1 för//PP//mark//16 att//SN//mark//16 dessa//DT|UTR/NEU|PLU|DEF//det//15 personer//NN|UTR|PLU|IND|NOM//nsubj//16 får//VB|PRS|AKT//advcl//11 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 bostäder//NN|UTR|PLU|IND|NOM//obj//16 samt//KN//cc//20 stöd//NN|NEU|SIN|IND|NOM//conj//18 och//KN//cc//22 hjälp//NN|UTR|SIN|IND|NOM//conj//20 i//PP//case//24 hemmet//NN|NEU|SIN|DEF|NOM//nmod//22 och//KN//cc//28 annan//JJ|POS|UTR|SIN|IND|NOM//amod//28 lättåtkomlig//JJ|POS|UTR|SIN|IND|NOM//amod//28 service//NN|UTR|SIN|IND|NOM//conj//24 (//PAD//punct//16 5//RG|NOM//nummod//31 kap.//NN|AN//nmod//33 5//RG|NOM//nummod//33 §//NN|AN//nmod//34 SoL//NN|AN//obl//16 )//PAD//punct//1 .//MAD//punct//1
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Vidare//AB|KOM//advmod//38 finns//VB|PRS|SFO//parataxis//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 en//DT|UTR|SIN|IND//det//41 skyldighet//NN|UTR|SIN|IND|NOM//nsubj//38 för//PP//case//43 kommunen//NN|UTR|SIN|DEF|NOM//nmod//41 att//IE//mark//45 inrätta//VB|INF|AKT//acl//41 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 boendeformer//NN|UTR|PLU|IND|NOM//obj//45 för//PP//case//49 service//NN|UTR|SIN|IND|NOM//nmod//47 och//KN//cc//51 omvårdnad//NN|UTR|SIN|IND|NOM//conj//49 för//PP//case//54 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 människor//NN|UTR|PLU|IND|NOM//nmod//51 som//HP|-|-|-//nsubj//56 behöver//VB|PRS|AKT//acl:relcl//54 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//58 stöd//NN|NEU|SIN|IND|NOM//obj//56 .//MAD//punct//38
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Socialnämnden//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 sörja//VB|INF|AKT//ROOT//2 för//PP//case//5 att//SN//fixed//3 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//2 som//HP|-|-|-//nsubj:pass//8 behöver//VB|PRS|AKT//aux:pass//8 vårdas//VB|INF|SFO//acl:relcl//5 eller//KN//cc//10 bo//VB|INF|AKT//conj//8 i//PP//case//14 ett//DT|NEU|SIN|IND//det//14 annat//JJ|POS|NEU|SIN|IND|NOM//amod//14 hem//NN|NEU|SIN|IND|NOM//obl//10 än//KN//mark//18 det//DT|NEU|SIN|DEF//det//17 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 tas//VB|PRS|SFO//advcl//10 emot//PL//compound:prt//18 i//PP//case//22 ett//DT|NEU|SIN|IND//det//22 familjehem//NN|NEU|SIN|IND|NOM//obl//18 eller//KN//cc//26 i//PP//case//26 ett//DT|NEU|SIN|IND//det//26 hem//NN|NEU|SIN|IND|NOM//conj//22 för//PP//case//28 vård//NN|UTR|SIN|IND|NOM//nmod//26 eller//KN//cc//30 boende//NN|NEU|SIN|IND|NOM//conj//28 ,//MID//punct//5 ett//DT|NEU|SIN|IND//det//35 så//AB//advmod//34 kallat//PC|PRF|NEU|SIN|IND|NOM//amod//35 HVB-hem//NN|NEU|SIN|IND|NOM//appos//5 (//PAD//punct//35 6//RG|NOM//nummod//38 kap.//NN|AN//appos//35 1//RG|NOM//nummod//40 §//NN|AN//nmod//38 första//RO|NOM//amod//42 stycket//NN|NEU|SIN|DEF|NOM//nmod//40 SoL//NN|UTR|SIN|IND|NOM//nmod//35 )//PAD//punct//5 .//MAD//punct//2
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Vård//NN|UTR|SIN|IND|NOM//nsubj//49 i//PP//case//48 familjehem//NN|NEU|PLU|IND|NOM//nmod//46 avser//VB|PRS|AKT//conj//2 inte//AB//advmod//49 bara//AB//advmod//49 vård//NN|UTR|SIN|IND|NOM//obj//49 av//PP//case//54 barn//NN|NEU|SIN|IND|NOM//nmod//52 utan//PP//cc//57 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//57 vård//NN|UTR|SIN|IND|NOM//conj//52 kan//VB|PRS|AKT//aux//60 också//AB//advmod//60 komma//VB|INF|AKT//conj//2 i//PP//compound:prt//60 fråga//NN|UTR|SIN|IND|NOM//fixed//61 för//PP//case//65 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 personer//NN|UTR|PLU|IND|NOM//obl//60 ,//MID//punct//69 till//PP//advmod//69 exempel//NN|NEU|SIN|IND|NOM//fixed//67 narkotikamissbrukare//NN|UTR|PLU|IND|NOM//conj//60 .//MID//punct//2
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 hjälpbehövande//NN|UTR|PLU|IND|NOM//nsubj//73 behöver//VB|PRS|AKT//parataxis//2 emellertid//AB//advmod//73 mer//AB|KOM//advmod//76 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 insatser//NN|UTR|PLU|IND|NOM//obj//73 än//KN//case//79 de//PN|UTR/NEU|PLU|DEF|SUB//acl//77 som//HP|-|-|-//nsubj:pass//82 kan//VB|PRS|AKT//aux//82 ges//VB|INF|SFO//acl:relcl//79 i//PP//case//86 ett//DT|NEU|SIN|IND//det//86 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//86 hem//NN|NEU|SIN|IND|NOM//obl//82 .//MAD//punct//2
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Den//DT|UTR|SIN|DEF//det//89 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//90 förhållanden//NN|NEU|PLU|IND|NOM//parataxis//2 kan//VB|PRS|AKT//aux//94 till//PP//advmod//94 exempel//NN|NEU|SIN|IND|NOM//fixed//92 ställa//VB|INF|AKT//conj//2 krav//NN|NEU|PLU|IND|NOM//obj//94 på//PP//case//99 mer//AB|KOM//advmod//98 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 behandlingsinsatser//NN|UTR|PLU|IND|NOM//obl//94 från//PP//case//103 särskilt//AB//advmod//102 utbildad//PC|PRF|UTR|SIN|IND|NOM//amod//103 personal//NN|UTR|SIN|IND|NOM//nmod//99 och//KN//cc//107 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//107 kan//VB|PRS|AKT//aux//107 bli//VB|INF|AKT//conj//94 fråga//NN|UTR|SIN|IND|NOM//xcomp//107 om//PP//case//110 dygnet-runt-insatser//NN|UTR|PLU|IND|NOM//obl//107 i//PP//case//114 särskilt//AB//advmod//113 anpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//114 lokaler//NN|UTR|PLU|IND|NOM//nmod//110 .//MAD//punct//2
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;I//PP//case//118 dessa//DT|UTR/NEU|PLU|DEF//det//118 fall//NN|NEU|PLU|IND|NOM//obl//119 krävs//VB|PRS|SFO//parataxis//2 att//SN//mark//125 den//DT|UTR|SIN|DEF//det//122 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj:pass//125 i//PP//advmod//125 stället//NN|NEU|SIN|DEF|NOM//fixed//123 tas//VB|PRS|SFO//advcl//119 emot//PL//compound:prt//125 i//PP//case//129 ett//DT|NEU|SIN|IND//det//129 HVBhem//NN|NEU|SIN|IND|NOM//obl//125 .//MAD//punct//2
13.3 Allmänt om den svenska regleringen av särskilt boende och vård utanför det egna hemmet;Båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//133 dessa//DT|UTR/NEU|PLU|DEF//det//133 placeringsformer//NN|UTR|PLU|IND|NOM//nsubj:pass//135 kan//VB|PRS|AKT//aux//135 aktualiseras//VB|INF|SFO//parataxis//2 såväl//KN//advmod//135 när//HA//mark//139 insatsen//NN|UTR|SIN|DEF|NOM//nsubj//139 sker//VB|PRS|AKT//advcl//135 på//PP//case//142 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//142 väg//NN|UTR|SIN|IND|NOM//obl//139 som//HP|-|-|-//mark//146 när//HA//mark//146 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//146 görs//VB|PRS|SFO//acl:relcl//142 med//PP//case//148 stöd//NN|NEU|SIN|IND|NOM//obl//146 av//PP//case//150 LVU//PM|NOM//nmod//148 och//KN//cc//152 LVM//PM|NOM//conj//150 .//MAD//punct//135
