En rymdstrategi för nytta och tillväxt;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Rymdutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Norges//PM|GEN//nmod:poss//2 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 fördelar//NN|UTR|PLU|IND|NOM//nsubj//5 inom//PP//case//4 rymd//NN|UTR|SIN|IND|NOM//nmod//2 ligger//VB|PRS|AKT//ROOT//5 i//PP//case//7 kopplingar//NN|UTR|PLU|IND|NOM//obl//5 till//PP//case//10 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 sektorer//NN|UTR|PLU|IND|NOM//obl//5 där//HA//advmod//14 Norge//PM|NOM//nsubj//14 är//VB|PRS|AKT//cop//14 framgångsrika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//10 .//MAD//punct//14
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Norsk//JJ|POS|UTR|SIN|IND|NOM//amod//17 industribas//NN|UTR|SIN|IND|NOM//nsubj//18 finns//VB|PRS|SFO//conj//5 inom//PP//case//20 energi//NN|UTR|SIN|IND|NOM//obl//18 ,//MID//punct//22 transport//NN|UTR|SIN|IND|NOM//conj//20 ,//MID//punct//24 försvar//NN|NEU|SIN|IND|NOM//conj//20 och//KN//cc//26 marinteknologi//NN|UTR|SIN|IND|NOM//conj//20 .//MAD//punct//5
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 är//VB|PRS|AKT//cop//34 inom//PP//case//32 dessa//DT|UTR/NEU|PLU|DEF//det//32 områden//NN|NEU|PLU|IND|NOM//nmod//34 norsk//JJ|POS|UTR|SIN|IND|NOM//amod//34 rymdverksamhet//NN|UTR|SIN|IND|NOM//parataxis//5 ska//VB|PRS|AKT//aux//36 fokusera//VB|INF|AKT//advcl//5 ,//MID//punct//36 och//KN//cc//40 inte//AB//advmod//40 minst//AB|SUV//advmod//42 inom//PP//case//42 marinteknologi//NN|UTR|SIN|IND|NOM//obl//36 .//MAD//punct//5
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Norsk//JJ|POS|UTR|SIN|IND|NOM//amod//45 rymdverksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//46 förväntas//VB|PRS|SFO//parataxis//5 utnyttja//VB|INF|AKT//xcomp//46 industriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 försteg//NN|NEU|PLU|IND|NOM//obj//47 och//KN//cc//55 med//PP//case//54 hjälp//NN|UTR|SIN|IND|NOM//fixed//51 av//PP//fixed//51 rymdsystem//NN|NEU|PLU|IND|NOM//obl//55 göra//VB|INF|AKT//conj//47 norska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 företag//NN|NEU|PLU|IND|NOM//obj//55 ännu//AB//advmod//59 bättre//AB|KOM//xcomp//55 på//PP//mark//62 att//IE//mark//62 ta//VB|INF|AKT//advcl//55 exempelvis//AB//advmod//62 marina//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 marknadsandelar//NN|UTR|PLU|IND|NOM//obj//62 internationellt//AB|POS//advmod//62 .//MID//punct//46
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;På//PP//case//70 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 sätt//NN|NEU|SIN|IND|NOM//obl//73 är//VB|PRS|AKT//cop//73 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//73 meningen//NN|UTR|SIN|DEF|NOM//parataxis//46 att//SN//mark//77 rymdverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//77 ska//VB|PRS|AKT//aux//77 medverka//VB|INF|AKT//acl//73 till//PP//compound:prt//77 att//SN//mark//82 norska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 aktörer//NN|UTR|PLU|IND|NOM//nsubj//82 har//VB|PRS|AKT//ccomp//77 ett//DT|NEU|SIN|IND//det//84 försteg//NN|NEU|SIN|IND|NOM//obj//82 i//PP//case//86 Arktis//PM|NOM//obl//82 .//MAD//punct//5
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//89 motiverar//VB|PRS|AKT//parataxis//5 t.ex.//AB|AN//advmod//89 den//DT|UTR|SIN|DEF//det//93 norska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//93 rymdverksamheten//NN|UTR|SIN|DEF|NOM//obj//89 på//PP//case//95 Svalbard//PM|NOM//nmod//93 och//KN//cc//97 Jan//PM|NOM//conj//95 Mayen//PM|NOM//flat:name//97 .//MAD//punct//5
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Norge//PM|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 mycket//AB|POS//advmod//3 aktivt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 i//PP//case//5 utvärderingar//NN|UTR|PLU|IND|NOM//obl//3 av//PP//case//7 rymdverksamheten//NN|UTR|SIN|DEF|NOM//nmod//5 och//KN//cc//13 har//VB|PRS|AKT//aux//13 på//PP//case//12 det//DT|NEU|SIN|DEF//det//12 sättet//NN|NEU|SIN|DEF|NOM//obl//13 motiverat//PC|PRF|NEU|SIN|IND|NOM//conj//3 en//DT|UTR|SIN|IND//det//17 kontinuerligt//AB|POS//advmod//16 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//17 budget//NN|UTR|SIN|IND|NOM//nmod//20 de//DT|UTR/NEU|PLU|DEF//det//20 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//20 åren//NN|NEU|PLU|DEF|NOM//obj//13 .//MAD//punct//3
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Med//PP//case//23 metoder//NN|UTR|PLU|IND|NOM//obl//34 som//HP|-|-|-//nsubj:pass//28 också//AB//advmod//28 till//PP//case//27 delar//NN|UTR|PLU|IND|NOM//obl//28 anammats//VB|SUP|SFO//acl:relcl//23 av//PP//case//30 OECD//PM|NOM//obl:agent//28 har//VB|PRS|AKT//aux//34 Norsk//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//33 Romsenter//PM|NOM//obj//31 visat//VB|SUP|AKT//advcl//3 att//SN//mark//38 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//37 satsningar//NN|UTR|PLU|IND|NOM//nsubj//38 ger//VB|PRS|AKT//ccomp//34 en//DT|UTR|SIN|IND//det//40 utväxling//NN|UTR|SIN|IND|NOM//obj//38 på//PP//case//42 4–5//RG|NOM//nmod//40 gånger//NN|UTR|PLU|IND|NOM//nmod//40 ,//MID//punct//38 dvs.//AB|AN//advmod//52 att//SN//mark//52 varje//DT|UTR/NEU|SIN|IND//det//49 norsk//JJ|POS|UTR|SIN|IND|NOM//amod//49 skattekrona//NN|UTR|SIN|IND|NOM//nsubj//52 till//PP//case//51 rymdverksamheten//NN|UTR|SIN|DEF|NOM//nmod//49 ger//VB|PRS|AKT//advcl//38 en//DT|UTR|SIN|IND//det//54 omsättning//NN|UTR|SIN|IND|NOM//obj//52 på//PP//case//57 4–5//NN|NEU|SIN|DEF|NOM//nummod//57 kronor//NN|UTR|PLU|IND|NOM//nmod//54 hos//PP//case//59 företagen//NN|NEU|PLU|DEF|NOM//nmod//57 i//PP//case//61 form//NN|UTR|SIN|IND|NOM//nmod//59 av//PP//case//64 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//64 försäljning//NN|UTR|SIN|IND|NOM//nmod//61 .//MAD//punct//34
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Stödet//NN|NEU|SIN|DEF|NOM//nsubj:pass//69 till//PP//case//68 teknikutveckling//NN|UTR|SIN|IND|NOM//nmod//66 prioriteras//VB|PRS|SFO//parataxis//34 i//PP//case//74 enlighet//NN|UTR|SIN|IND|NOM//fixed//70 med//PP//fixed//70 förväntad//PC|PRF|UTR|SIN|IND|NOM//amod//74 utväxling//NN|UTR|SIN|IND|NOM//obl//69 på//PP//case//76 satsningarna//NN|UTR|PLU|DEF|NOM//nmod//74 .//MID//punct//69
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Som//KN//mark//83 en//DT|UTR|SIN|IND//det//80 följd//NN|UTR|SIN|IND|NOM//obl//83 av//PP//case//82 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//80 satsas//VB|PRS|SFO//advcl//69 inga//DT|UTR/NEU|PLU|IND//det//85 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//83 på//PP//case//89 t.ex.//AB|AN//advmod//88 ren//JJ|POS|UTR|SIN|IND|NOM//amod//89 instrumentutveckling//NN|UTR|SIN|IND|NOM//nmod//85 till//PP//case//91 forskningsprojekt//NN|NEU|SIN|IND|NOM//nmod//89 .//MAD//punct//69
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Den//DT|UTR|SIN|DEF//det//95 norska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//95 rymdmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//99 är//VB|PRS|AKT//cop//99 heller//AB//advmod//99 ingen//DT|UTR|SIN|IND//det//99 forskningsfinansiär//NN|UTR|SIN|IND|NOM//parataxis//69 ,//MID//punct//99 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//102 ligger//VB|PRS|AKT//parataxis//99 på//PP//case//104 forskningsråden//NN|NEU|PLU|DEF|NOM//obl//102 .//MAD//punct//99
3.4.1 Norge prioriterar teknikutveckling som leder till nytta för samhället och tillväxt hos företagen;Däremot//AB//conj//99 koordinerar//VB|PRS|AKT//conj//69 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//107 verksamheten//NN|UTR|SIN|DEF|NOM//obj//107 med//PP//case//111 sondraketer//NN|UTR|PLU|IND|NOM//nmod//109 från//PP//case//113 Andøya//PM|NOM//nmod//111 för//PP//case//116 både//KN//cc//116 forskare//NN|UTR|PLU|IND|NOM//obl//107 och//KN//cc//119 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 användare//NN|UTR|PLU|IND|NOM//conj//116 ,//MID//punct//123 framför//PP//case//123 allt//PN|NEU|SIN|IND|SUB/OBJ//det//123 försvarssektorn//NN|UTR|SIN|DEF|NOM//conj//116 .//MAD//punct//34

3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Tyskland//PM|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 identifierat//VB|SUP|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//4 antal//NN|NEU|SIN|IND|NOM//nmod//6 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 utmaningar//NN|UTR|PLU|IND|NOM//obj//2 att//IE//mark//8 möta//VB|INF|AKT//acl//6 med//PP//case//11 den//DT|UTR|SIN|DEF//det//11 strategi//NN|UTR|SIN|IND|NOM//obl//8 man//PN|UTR|SIN|IND|SUB//nsubj//13 tog//VB|PRT|AKT//acl:relcl//11 fram//PL//compound:prt//13 2010//RG|NOM//obl//13 och//KN//cc//22 den//DT|UTR|SIN|DEF//det//19 tyska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 industrins//NN|UTR|SIN|DEF|GEN//nmod:poss//20 konkurrenskraft//NN|UTR|SIN|IND|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 central//JJ|POS|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//2
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Den//DT|UTR|SIN|DEF//det//27 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//27 industriella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 konkurrensen//NN|UTR|SIN|DEF|NOM//nsubj:pass//31 inom//PP//case//29 rymdsektorn//NN|UTR|SIN|DEF|NOM//nmod//27 ska//VB|PRS|AKT//aux//31 mötas//VB|INF|SFO//parataxis//2 med//PP//mark//35 att//SN//mark//35 Tyskland//PM|NOM//nsubj//35 fortsätter//VB|PRS|AKT//advcl//31 att//IE//mark//37 fokusera//VB|INF|AKT//xcomp//35 på//PP//case//39 tillförlitlighet//NN|UTR|SIN|IND|NOM//obl//37 ,//MID//punct//41 kvalitet//NN|UTR|SIN|IND|NOM//conj//39 och//KN//cc//43 pris//NN|NEU|SIN|IND|NOM//conj//39 .//MAD//punct//31
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 och//KN//cc//47 medelstora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//45 företag//NN|NEU|PLU|IND|NOM//nsubj//52 kommer//VB|PRS|AKT//aux//52 alltjämt//AB//advmod//52 att//IE//mark//52 spela//VB|INF|AKT//advcl//2 en//DT|UTR|SIN|IND//det//55 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//55 roll//NN|UTR|SIN|IND|NOM//obj//52 dels//KN//advmod//63 genom//PP//mark//63 att//SN//mark//63 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//63 ofta//AB|POS//advmod//63 är//VB|PRS|AKT//cop//63 högteknologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 experter//NN|UTR|PLU|IND|NOM//obl//52 ,//MID//punct//72 dels//KN//advmod//72 för//PP//mark//70 att//SN//fixed//66 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//70 kan//VB|PRS|AKT//aux//70 vara//VB|INF|AKT//cop//72 eftertraktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//72 partners//NN|UTR|PLU|IND|NOM//obl//2 internationellt//AB|POS//advmod//2 .//MAD//punct//2
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Ökad//PC|PRF|UTR|SIN|IND|NOM//amod//76 konkurrens//NN|UTR|SIN|IND|NOM//nsubj//77 gäller//VB|PRS|AKT//conj//2 både//KN//cc//80 för//PP//case//80 rymdsystemen//NN|UTR|SIN|DEF|NOM//obl//77 och//KN//cc//83 för//PP//case//83 tjänsterna//NN|UTR|PLU|DEF|NOM//conj//80 nedströms//AB//nmod//83 och//KN//cc//86 tillsammans//AB//advmod//89 med//PP//case//89 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//89 användning//NN|UTR|SIN|IND|NOM//nmod//83 av//PP//case//91 satellitdata//NN|NEU|PLU|IND|NOM//nmod//89 påverkar//VB|PRS|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//det//94 samverkan//NN|UTR|SIN|IND|NOM//obj//92 på//PP//case//98 den//DT|UTR|SIN|DEF//det//98 globala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//98 marknaden//NN|UTR|SIN|DEF|NOM//nmod//94 .//MAD//punct//2
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Tyskland//PM|NOM//nsubj//104 har//VB|PRS|AKT//aux//104 genom//PP//case//103 ESA-deltagandet//NN|NEU|SIN|DEF|NOM//obl//104 förstärkt//VB|SUP|AKT//conj//2 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//107 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 program//NN|NEU|PLU|IND|NOM//obj//104 och//KN//cc//109 intagit//VB|SUP|AKT//conj//104 ledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//111 positioner//NN|UTR|PLU|IND|NOM//obj//109 i//PP//case//113 Europa//PM|NOM//obl//109 inom//PP//case//116 för//PP//case//116 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//104 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 strategiskt//AB|POS//amod//120 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 områden//NN|NEU|PLU|IND|NOM//obj//104 ,//MID//punct//120 framför//PP//case//123 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//104 inom//PP//case//125 jordobservation//NN|UTR|SIN|IND|NOM//obl//104 och//KN//cc//127 satellitkommunikation//NN|UTR|SIN|IND|NOM//conj//125 .//MAD//punct//104
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 utmaningar//NN|UTR|PLU|IND|NOM//nsubj//2 berör//VB|PRS|AKT//ROOT//2 Tysklands//PM|GEN//nmod:poss//5 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 samarbeten//NN|NEU|PLU|IND|NOM//obj//2 i//PP//case//11 allmänhet//NN|UTR|SIN|IND|NOM//fixed//6 och//KN//fixed//6 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//8 i//PP//case//11 Europa//PM|NOM//obl//2 i//PP//advmod//2 synnerhet//NN|UTR|SIN|IND|NOM//fixed//12 .//MAD//punct//2
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Projekt//NN|NEU|SIN|IND|NOM//appos//2 som//HP|-|-|-//nsubj//19 är//VB|PRS|AKT//cop//19 så//AB//advmod//19 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//15 att//SN//mark//24 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//24 inte//AB//advmod//24 kan//VB|PRS|AKT//aux//24 genomföras//VB|INF|SFO//advcl//19 nationellt//AB|POS//advmod//24 får//VB|PRS|AKT//aux//28 gärna//AB|POS//advmod//28 öka//VB|INF|AKT//conj//2 i//PP//case//30 omfattning//NN|UTR|SIN|IND|NOM//obl//28 men//KN//cc//33 då//AB//advmod//33 gäller//VB|PRS|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//33 att//IE//mark//36 behålla//VB|INF|AKT//csubj//33 den//DT|UTR|SIN|DEF//det//39 tyska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 industrins//NN|UTR|SIN|DEF|GEN//nmod:poss//40 konkurrenskraft//NN|UTR|SIN|IND|NOM//obj//36 på//PP//case//44 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 kommersiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 marknader//NN|UTR|PLU|IND|NOM//obl//36 .//MAD//punct//2
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;I//PP//case//47 Tyskland//PM|NOM//obl//51 är//VB|PRS|AKT//cop//51 man//PN|UTR|SIN|IND|SUB//nsubj//51 mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//51 tyd-//NN|UTR|-|-|SMS//parataxis//2
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Federal//PM|NOM//nmod//1 Government//PM|NOM//nsubj//32 ,//MID//punct//1 November//PM|NOM//conj//1 2010//RG|NOM//nummod//3 .//MAD//punct//1
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;liga//NN|UTR|SIN|IND|NOM//conj//1 med//PP//case//9 sin//PS|UTR|SIN|DEF//nmod:poss//9 önskan//NN|UTR|SIN|IND|NOM//nmod//6 om//PP//case//15 en//DT|UTR|SIN|IND//det//15 klar//JJ|POS|UTR|SIN|IND|NOM//amod//15 och//KN//cc//14 tydlig//JJ|POS|UTR|SIN|IND|NOM//conj//12 rollfördelning//NN|UTR|SIN|IND|NOM//nmod//9 mellan//PP//case//17 ESA//PM|NOM//nmod//15 och//KN//cc//19 EU//PM|NOM//conj//17 som//HP|-|-|-//nsubj//21 bibehåller//VB|PRS|AKT//acl:relcl//19 ESA//PM|NOM//obj//21 så//AB//mark//26 som//HA//fixed//23 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//26 är//VB|PRS|AKT//advcl//21 i//PP//advmod//26 dag//NN|UTR|SIN|IND|NOM//fixed//27 .//MAD//punct//1
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Tyskland//PM|NOM//nsubj//32 har//VB|PRS|AKT//aux//32 baserat//VB|SUP|AKT//ROOT//32 sin//PS|UTR|SIN|DEF//nmod:poss//34 strategi//NN|UTR|SIN|IND|NOM//obj//32 och//KN//cc//38 den//DT|UTR|SIN|DEF//det//38 industriella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 strukturen//NN|UTR|SIN|DEF|NOM//conj//32 på//PP//case//40 möjligheterna//NN|UTR|PLU|DEF|NOM//nmod//38 som//HP|-|-|-//nsubj//42 finns//VB|PRS|SFO//acl:relcl//40 genom//PP//case//44 ESA-samarbetet//NN|NEU|SIN|DEF|NOM//obl//42 .//MAD//punct//32
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;En//DT|UTR|SIN|IND//det//2 tredje//RO|NOM//amod//2 typ//NN|UTR|SIN|IND|NOM//nsubj//9 av//PP//case//4 utmaningar//NN|UTR|PLU|IND|NOM//nmod//2 man//PN|UTR|SIN|IND|SUB//nsubj//6 diskuterar//VB|PRS|AKT//acl:relcl//4 i//PP//case//8 strategin//NN|UTR|SIN|DEF|NOM//obl//6 följer//VB|PRS|AKT//advcl//22 av//PP//compound:prt//9 att//SN//mark//17 när//HA//mark//17 ett//DT|NEU|SIN|IND//det//15 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 antal//NN|NEU|SIN|IND|NOM//nmod//16 länder//NN|NEU|PLU|IND|NOM//nsubj//17 skickar//VB|PRS|AKT//ccomp//9 upp//PL//compound:prt//17 allt//AB//advmod//20 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//21 satelliter//NN|UTR|PLU|IND|NOM//obj//17 blir//VB|PRS|AKT//ROOT//22 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 trångt//JJ|POS|NEU|SIN|IND|NOM//xcomp//22 i//PP//case//26 rymden//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//22
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;"Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 leder//VB|PRS|AKT//parataxis//22 i//PP//case//32 sin//PS|UTR|SIN|DEF//nmod:poss//32 tur//NN|UTR|SIN|IND|NOM//obl//29 till//PP//mark//38 att//SN//mark//38 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//36 aspekter//NN|UTR|PLU|IND|NOM//nsubj:pass//38 måste//VB|PRS|AKT//aux//38 hanteras//VB|INF|SFO//advcl//29 ;//MID//punct//40"
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;tillgänglighet//NN|UTR|SIN|IND|NOM//obj//38 ,//MID//punct//42 uthållighet//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//44 skydd//NN|NEU|SIN|IND|NOM//conj//40 av//PP//case//46 systemen//NN|NEU|PLU|DEF|NOM//nmod//44 ,//MID//punct//48 regelverk//NN|NEU|PLU|IND|NOM//conj//40 för//PP//case//50 utforskning//NN|UTR|SIN|IND|NOM//nmod//48 och//KN//cc//52 vapenkontroll//NN|UTR|SIN|IND|NOM//conj//50 .//MAD//punct//40
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Att//IE//mark//55 hålla//VB|INF|AKT//csubj//64 rymden//NN|UTR|SIN|DEF|NOM//obj//55 fri//JJ|POS|UTR|SIN|IND|NOM//xcomp//55 från//PP//case//59 vapen//NN|NEU|PLU|IND|NOM//obl//55 är//VB|PRS|AKT//cop//64 t.ex.//AB|AN//advmod//64 ett//DT|NEU|SIN|IND//det//64 uttalat//PC|PRF|NEU|SIN|IND|NOM//amod//64 mål//NN|NEU|SIN|IND|NOM//xcomp//22 i//PP//case//68 den//DT|UTR|SIN|DEF//det//68 tyska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//68 strategin//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//22
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Tyskland//PM|NOM//nsubj//71 har//VB|PRS|AKT//parataxis//22 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 satelliter//NN|UTR|PLU|IND|NOM//obj//71 för//PP//case//76 jordobservation//NN|UTR|SIN|IND|NOM//nmod//74 och//KN//cc//81 man//PN|UTR|SIN|IND|SUB//nsubj//81 har//VB|PRS|AKT//aux//81 därför//AB//advmod//81 intagit//VB|SUP|AKT//conj//71 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 positioner//NN|UTR|PLU|IND|NOM//obj//81 när//HA//case//87 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//84 gäller//VB|PRS|AKT//fixed//84 rymdlägesbild//NN|UTR|SIN|IND|NOM//advcl//81 ,//MID//punct//90 både//KN//cc//90 nationellt//AB|POS//conj//87 i//PP//case//92 Tyskland//PM|NOM//nmod//90 och//KN//cc//97 i//PP//case//97 det//DT|NEU|SIN|DEF//det//97 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//97 samarbetet//NN|NEU|SIN|DEF|NOM//conj//92 .//MAD//punct//22
3.4.2 För Tyskland är oberoende tillgång till rymdsystem viktigt, speciellt inom jordobservation och telekom;Tyskland//PM|NOM//nsubj//101 behöver//VB|PRS|AKT//aux//101 skydda//VB|INF|AKT//parataxis//22 sin//PS|UTR|SIN|DEF//nmod:poss//103 utrustning//NN|UTR|SIN|IND|NOM//obj//101 i//PP//case//105 rymden//NN|UTR|SIN|DEF|NOM//nmod//103 mot//PP//case//108 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//108 hot//NN|NEU|PLU|IND|NOM//obl//101 (//PAD//punct//110 jämför//VB|PRS|AKT//advcl//101 kapitel//NN|NEU|SIN|IND|NOM//nmod//112 3.1.2//RG|NOM//obj//110 )//PAD//punct//110 och//KN//cc//115 avser//VB|PRS|AKT//conj//101 att//IE//mark//117 använda//VB|INF|AKT//xcomp//115 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//119 samverkan//NN|UTR|SIN|IND|NOM//obj//117 för//PP//mark//122 att//IE//mark//122 etablera//VB|INF|AKT//advcl//117 regelverk//NN|NEU|PLU|IND|NOM//obj//122 som//HP|-|-|-//nsubj//125 gör//VB|PRS|AKT//acl:relcl//123 rymden//NN|UTR|SIN|DEF|NOM//obj//125 uthållig//JJ|POS|UTR|SIN|IND|NOM//xcomp//125 .//MAD//punct//22
