Sammanfattning;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 enligt//PP//case//4 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//4 direktiv//NN|NEU|PLU|IND|NOM//obl//5 haft//VB|SUP|AKT//ROOT//5 att//IE//mark//7 ta//VB|INF|AKT//xcomp//5 ställning//NN|UTR|SIN|IND|NOM//obj//7 till//PP//case//11 tre//RG|NOM//nummod//11 huvudfrågor//NN|UTR|PLU|IND|NOM//obl//7 nämligen//AB//advmod//7 1//RG|NOM//nummod//7 .//MAD//punct//5
Huvudpunkter i betänkandet Markägarens ställning vid mineralprospektering Ett klargörande av vilka prospekteringsåtgärder som får vidtas utan undersökningstillstånd;I//PP//case//68 en//DT|UTR|SIN|IND//det//68 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//68 bestämmelse//NN|UTR|SIN|IND|NOM//obl//74 i//PP//case//70 minerallagen//NN|UTR|SIN|DEF|NOM//nmod//68 bör//VB|PRS|AKT//aux//74 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 därför//AB//advmod//74 klargöras//VB|INF|SFO//conj//53 att//SN//mark//94 endast//AB//advmod//78 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//78 mätningar//NN|UTR|PLU|IND|NOM//nsubj//94 och//KN//cc//80 provtagningar//NN|UTR|PLU|IND|NOM//conj//78 som//HP|-|-|-//nsubj//83 kan//VB|PRS|AKT//aux//83 ske//VB|INF|AKT//acl:relcl//80 utan//PP//case//86 någon//DT|UTR|SIN|IND//det//86 risk//NN|UTR|SIN|IND|NOM//obl//83 för//PP//case//88 skada//NN|UTR|SIN|IND|NOM//nmod//86 eller//KN//cc//90 olägenhet//NN|UTR|SIN|IND|NOM//conj//88 för//PP//case//92 markägaren//NN|UTR|SIN|DEF|NOM//nmod//86 får//VB|PRS|AKT//aux//94 äga//VB|INF|AKT//advcl//74 rum//NN|NEU|SIN|IND|NOM//obj//94 .//MAD//punct//53
Huvudpunkter i betänkandet Markägarens ställning vid mineralprospektering Ett klargörande av vilka prospekteringsåtgärder som får vidtas utan undersökningstillstånd;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//102 skall//VB|PRS|AKT//aux//102 dock//AB//advmod//102 inte//AB//advmod//102 vara//VB|INF|AKT//cop//102 tillåtna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//53 i//PP//case//104 anslutning//NN|UTR|SIN|IND|NOM//obl//102 till//PP//case//106 bostäder//NN|UTR|PLU|IND|NOM//obl//102 ,//MID//punct//102 i//PP//case//111 strid//NN|UTR|SIN|IND|NOM//fixed//108 med//PP//fixed//108 föreskrifter//NN|UTR|PLU|IND|NOM//obl//102 för//PP//case//113 natur-//NN|UTR|-|-|SMS//nmod//111 och//KN//cc//115 kulturreservat//NN|NEU|SIN|IND|NOM//conj//113 ,//MID//punct//118 inom//PP//case//118 nationalparker//NN|UTR|PLU|IND|NOM//conj//111 eller//KN//cc//121 på//PP//case//121 kyrkogårdar//NN|UTR|PLU|IND|NOM//conj//118 och//KN//cc//124 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 begravningsplatser//NN|UTR|PLU|IND|NOM//conj//121 .//MAD//punct//53

Underrättelse till markägare och andra sakägare om ansökningar om undersökningstillstånd;Ansökningar//NN|UTR|PLU|IND|NOM//nsubj:pass//3 om//PP//case//2 undersökningstillstånd//NN|NEU|SIN|IND|NOM//nmod//0 avgörs//VB|PRS|SFO//ROOT//3 idag//AB//advmod//3 i//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//8 fall//NN|NEU|PLU|IND|NOM//obl//3 utan//PP//mark//14 att//SN//mark//14 annan//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//14 än//KN//mark//13 sökanden//NN|UTR|SIN|DEF|NOM//nmod//11 beretts//VB|SUP|SFO//advcl//3 tillfälle//NN|NEU|SIN|IND|NOM//obj//14 att//IE//mark//17 yttra//VB|INF|AKT//acl//15 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//17 .//MAD//punct//3
Underrättelse till markägare och andra sakägare om ansökningar om undersökningstillstånd;Markägaren//NN|UTR|SIN|DEF|NOM//appos//3 och//KN//cc//22 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//20 ,//MID//punct//23 t.//NN|AN//conj//20 ex//NN|AN//conj//20 .//MAD//punct//20
Underrättelse till markägare och andra sakägare om ansökningar om undersökningstillstånd;arrendatorer//NN|UTR|PLU|IND|NOM//conj//20 ,//MID//punct//30 innehavare//NN|UTR|PLU|IND|NOM//conj//20 av//PP//case//32 renskötselrätt//NN|UTR|SIN|IND|NOM//nmod//30 och//KN//cc//34 hyresgäster//NN|UTR|PLU|IND|NOM//conj//32 ,//MID//punct//20 underrättas//VB|PRS|SFO//conj//3 först//AB//advmod//36 sedan//SN//mark//40 tillståndet//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 beviljats//VB|SUP|SFO//advcl//36 .//MID//punct//3
Underrättelse till markägare och andra sakägare om ansökningar om undersökningstillstånd;De//DT|UTR/NEU|PLU|DEF//det//44 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//44 sakägarna//NN|UTR|PLU|DEF|NOM//nsubj//46 bör//VB|PRS|AKT//aux//46 ges//VB|INF|SFO//parataxis//3 tillfälle//NN|NEU|SIN|IND|NOM//obj//46 att//IE//mark//49 lämna//VB|INF|AKT//acl//47 synpunkter//NN|UTR|PLU|IND|NOM//obj//49 på//PP//case//52 ansökan//NN|UTR|SIN|IND|NOM//obl//49 innan//SN//mark//55 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//55 beviljas//VB|PRS|SFO//advcl//49 .//MAD//punct//3
Underrättelse till markägare och andra sakägare om ansökningar om undersökningstillstånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//58 upplevs//VB|PRS|SFO//parataxis//3 som//KN//mark//60 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//58 att//SN//mark//70 ett//DT|NEU|SIN|IND//det//63 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//70 till//PP//case//65 verksamhet//NN|UTR|SIN|IND|NOM//nmod//63 som//HP|-|-|-//nsubj//67 berör//VB|PRS|AKT//acl:relcl//65 fastigheten//NN|UTR|SIN|DEF|NOM//obj//67 kan//VB|PRS|AKT//aux//70 beviljas//VB|INF|SFO//advcl//58 utan//PP//mark//77 att//SN//mark//77 någon//DT|UTR|SIN|IND//det//74 annan//JJ|POS|UTR|SIN|IND|NOM//nsubj//77 än//KN//mark//76 sökanden//NN|UTR|SIN|DEF|NOM//nmod//74 givits//VB|SUP|SFO//advcl//70 möjlighet//NN|UTR|SIN|IND|NOM//obj//77 att//IE//mark//80 yttra//VB|INF|AKT//acl//78 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//80 .//MAD//punct//58
Underrättelse till markägare och andra sakägare om ansökningar om undersökningstillstånd;Fortsättningsvis//AB//nsubj:pass//90 skall//VB|PRS|AKT//aux//90 därför//AB//advmod//90 alla//DT|UTR/NEU|PLU|IND/DEF//det//87 ansökningar//NN|UTR|PLU|IND|NOM//nsubj:pass//90 om//PP//case//89 undersökningstillstånd//NN|NEU|SIN|IND|NOM//nmod//87 sändas//VB|INF|SFO//parataxis//58 till//PP//case//92 markägare//NN|UTR|PLU|IND|NOM//obl//90 och//KN//cc//96 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//96 sakägare//NN|UTR|PLU|IND|NOM//conj//92 ,//MID//punct//90 så//SN//mark//102 att//SN//fixed//98 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//102 tidigt//AB|POS//advmod//102 informeras//VB|PRS|SFO//advcl//90 om//SN//case//106 de//DT|UTR/NEU|PLU|DEF//det//106 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//106 undersökningsarbetena//NN|NEU|PLU|DEF|NOM//obl//102 .//MAD//punct//3

Underrättelse till markägare när undersökningstillståndet upphör att gälla;Ett//DT|NEU|SIN|IND//det//1 undersökningstillstånd//NN|NEU|SIN|IND|NOM//nsubj//2 gäller//VB|PRS|AKT//ROOT//2 under//PP//case//5 tre//RG|NOM//nummod//5 år//NN|NEU|PLU|IND|NOM//obl//2 men//KN//cc//9 kan//VB|PRS|AKT//aux//9 därefter//AB//advmod//9 förlängas//VB|INF|SFO//conj//2 i//PP//case//11 etapper//NN|UTR|PLU|IND|NOM//obl//9 om//PP//case//18 tre//RG|NOM//nummod//18 ,//MID//punct//15 fyra//RG|NOM//conj//13 och//KN//cc//17 fem//RG|NOM//conj//13 år//NN|NEU|PLU|IND|NOM//nmod//11 ,//MID//punct//2 så//SN//mark//27 att//SN//fixed//20 det//PN|NEU|SIN|DEF|SUB/OBJ//det//23 maximalt//AB|POS//fixed//20 kan//VB|PRS|AKT//aux//27 komma//VB|INF|AKT//aux//27 att//IE//mark//27 gälla//VB|INF|AKT//advcl//2 i//PP//advmod//32 upp//AB//fixed//28 till//PP//case//32 femton//RG|NOM//nummod//32 år//NN|NEU|PLU|IND|NOM//obl//27 .//MAD//punct//2
Underrättelse till markägare när undersökningstillståndet upphör att gälla;Vid//PP//case//35 förlängningarna//NN|UTR|PLU|DEF|NOM//obl//36 minskar//VB|PRS|AKT//parataxis//2 ofta//AB|POS//advmod//36 successivt//AB|POS//advmod//36 det//DT|NEU|SIN|DEF//det//41 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 området//NN|NEU|SIN|DEF|NOM//obj//36 .//MAD//punct//36
Underrättelse till markägare när undersökningstillståndet upphör att gälla;Markägaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//48 och//KN//cc//47 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 sakägare//NN|UTR|PLU|IND|NOM//conj//43 underrättas//VB|PRS|SFO//parataxis//36 då//AB//advmod//48 ett//DT|NEU|SIN|IND//det//51 undersökningstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//52 förlängs//VB|PRS|SFO//advcl//48 ,//MID//punct//58 men//KN//cc//58 inte//AB//advmod//58 då//HA//advmod//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 upphör//VB|PRS|AKT//conj//36 att//IE//mark//60 gälla//VB|INF|AKT//xcomp//58 .//MAD//punct//2
Underrättelse till markägare när undersökningstillståndet upphör att gälla;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//65 är//VB|PRS|AKT//cop//65 en//DT|UTR|SIN|IND//det//65 brist//NN|UTR|SIN|IND|NOM//parataxis//2 eftersom//SN//mark//69 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//69 kan//VB|PRS|AKT//aux//69 vara//VB|INF|AKT//cop//74 av//PP//case//74 minst//AB|SUV//advmod//72 lika//AB//advmod//73 stort//JJ|POS|NEU|SIN|IND|NOM//amod//74 intresse//NN|NEU|SIN|IND|NOM//acl//65 för//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//74 att//SN//mark//80 undersökningstillståndet//NN|NEU|SIN|DEF|NOM//nsubj//80 upphört//VB|SUP|AKT//acl//74 .//MAD//punct//65
Underrättelse till markägare när undersökningstillståndet upphör att gälla;En//DT|UTR|SIN|IND//det//83 underrättelse//NN|UTR|SIN|IND|NOM//nsubj:pass//87 skall//VB|PRS|AKT//aux//87 därför//AB//advmod//87 också//AB//advmod//87 lämnas//VB|INF|SFO//conj//65 då//HA//mark//92 undersökningstillståndet//NN|NEU|SIN|DEF|NOM//nsubj//92 inte//AB//advmod//92 längre//AB|KOM//advmod//92 omfattar//VB|PRS|AKT//advcl//87 en//DT|UTR|SIN|IND//det//95 viss//JJ|POS|UTR|SIN|IND|NOM//amod//95 fastighet//NN|UTR|SIN|IND|NOM//obj//92 .//MAD//punct//65

Villkor till skydd för enskild rätt;Enligt//PP//case//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 bestämmelser//NN|UTR|PLU|IND|NOM//obl//7 kan//VB|PRS|AKT//aux//7 bergmästaren//NN|UTR|SIN|DEF|NOM//nsubj//7 endast//AB//advmod//7 i//PP//case//7 undersökningstillstånd//NN|NEU|SIN|IND|NOM//ROOT//7 som//HP|-|-|-//nsubj//9 avser//VB|PRS|AKT//acl:relcl//7 olja//NN|UTR|SIN|IND|NOM//obj//9 ,//MID//punct//12 gas//NN|UTR|SIN|IND|NOM//conj//10 eller//KN//cc//14 diamant//NN|UTR|SIN|IND|NOM//conj//10 meddela//VB|INF|AKT//conj//7 villkor//NN|NEU|PLU|IND|NOM//obj//15 till//PP//case//18 skydd//NN|NEU|SIN|IND|NOM//obl//15 för//PP//case//21 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//21 rätt//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//7
Villkor till skydd för enskild rätt;Några//DT|UTR/NEU|PLU|IND//det//25 bärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 skäl//NN|NEU|PLU|IND|NOM//nsubj//40 för//PP//mark//32 att//SN//mark//32 villkor//NN|NEU|PLU|IND|NOM//nsubj:pass//32 endast//AB//advmod//32 skall//VB|PRS|AKT//aux//32 kunna//VB|INF|AKT//aux//32 meddelas//VB|INF|SFO//acl//25 vid//PP//case//35 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 former//NN|UTR|PLU|IND|NOM//obl//32 av//PP//case//37 undersökningstillstånd//NN|NEU|SIN|IND|NOM//nmod//35 har//VB|PRS|AKT//aux//40 inte//AB//advmod//40 framkommit//VB|SUP|AKT//parataxis//7 .//MAD//punct//40
Villkor till skydd för enskild rätt;Bergmästaren//NN|UTR|SIN|DEF|NOM//nsubj//47 skall//VB|PRS|AKT//aux//47 enligt//PP//case//45 förslaget//NN|NEU|SIN|DEF|NOM//obl//47 alltid//AB//advmod//47 meddela//VB|INF|AKT//conj//7 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//49 villkor//NN|NEU|PLU|IND|NOM//obj//47 då//HA//mark//52 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//52 behövs//VB|PRS|SFO//advcl//47 .//MAD//punct//47
Villkor till skydd för enskild rätt;Villkoren//NN|NEU|PLU|DEF|NOM//nsubj//56 kan//VB|PRS|AKT//aux//56 grunda//VB|INF|AKT//conj//47 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//56 på//PP//case//59 synpunkter//NN|UTR|PLU|IND|NOM//obl//56 som//KN//mark//61 markägare//NN|UTR|PLU|IND|NOM//nsubj//64 och//KN//cc//63 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//61 lämnat//VB|SUP|AKT//acl:relcl//59 sedan//SN//mark//67 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//67 fått//VB|SUP|AKT//advcl//64 del//NN|UTR|SIN|IND|NOM//obj//67 av//PP//case//70 ansökan//NN|UTR|SIN|IND|NOM//nmod//68 och//KN//cc//72 kan//VB|PRS|AKT//conj//64 t.//NN|AN//nmod//74 ex//NN|AN//obj//72 .//MAD//punct//64
Villkor till skydd för enskild rätt;gälla//VB|INF|AKT//conj//56 begränsningar//NN|UTR|PLU|IND|NOM//obj//76 i//PP//case//79 rätten//NN|UTR|SIN|DEF|NOM//nmod//77 att//IE//mark//81 färdas//VB|INF|SFO//xcomp//76 eller//KN//cc//83 vistas//VB|INF|SFO//conj//81 på//PP//case//86 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 platser//NN|UTR|PLU|IND|NOM//obl//83 eller//KN//cc//91 att//SN//mark//91 samråd//NN|NEU|SIN|IND|NOM//nsubj//91 skall//VB|PRS|AKT//aux//91 ske//VB|INF|AKT//conj//76 med//PP//case//94 en//DT|UTR|SIN|IND//det//94 nyttjanderättshavare//NN|UTR|SIN|IND|NOM//obl//91 innan//SN//mark//98 ett//DT|NEU|SIN|IND//det//97 område//NN|NEU|SIN|IND|NOM//nsubj:pass//98 beträds//VB|PRS|SFO//advcl//91 .//MAD//punct//47

Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 former//NN|UTR|PLU|IND|NOM//nsubj//5 av//PP//case//3 undersökningsarbeten//NN|NEU|PLU|IND|NOM//nmod//1 kan//VB|PRS|AKT//aux//5 medföra//VB|INF|AKT//ROOT//5 olägenheter//NN|UTR|PLU|IND|NOM//obj//5 för//PP//case//8 markägaren//NN|UTR|SIN|DEF|NOM//nmod//6 som//HP|-|-|-//nsubj//10 sträcker//VB|PRS|AKT//acl:relcl//8 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//10 längre//AB|KOM//advmod//10 än//KN//mark//18 vad//HP|NEU|SIN|IND//dislocated//18 som//HP|-|-|-//nsubj:pass//18 normalt//AB|POS//advmod//18 får//VB|PRS|AKT//aux//18 tålas//VB|INF|SFO//advcl//10 med//PP//case//20 stöd//NN|NEU|SIN|IND|NOM//obl//18 av//PP//case//22 allemansrätten//NN|UTR|SIN|DEF|NOM//nmod//20 .//MAD//punct//5
Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;De//DT|UTR/NEU|PLU|DEF//det//25 undersökningsarbeten//NN|NEU|PLU|IND|NOM//nsubj//33 som//HP|-|-|-//nsubj:pass//28 kan//VB|PRS|AKT//aux//28 anses//VB|INF|SFO//acl:relcl//25 vara//VB|INF|AKT//cop//31 mera//AB|KOM//advmod//31 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//28 är//VB|PRS|AKT//cop//33 användning//NN|UTR|SIN|IND|NOM//parataxis//5 av//PP//case//36 fordonsburen//PC|PRF|UTR|SIN|IND|NOM//nmod//36 utrustning//NN|UTR|SIN|IND|NOM//nmod//33 i//PP//case//38 terrängen//NN|UTR|SIN|DEF|NOM//nmod//36 ,//MID//punct//40 byggande//NN|NEU|SIN|IND|NOM//conj//33 av//PP//case//42 väg//NN|UTR|SIN|IND|NOM//nmod//40 ,//MID//punct//44 trädfällning//NN|UTR|SIN|IND|NOM//conj//42 och//KN//cc//46 sprängning//NN|UTR|SIN|IND|NOM//conj//42 .//MID//punct//5
Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 är//VB|PRS|AKT//cop//50 rimligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//5 att//SN//mark//56 markägaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//56 och//KN//cc//55 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//52 ges//VB|INF|SFO//csubj//50 en//DT|UTR|SIN|IND//det//59 reell//JJ|POS|UTR|SIN|IND|NOM//amod//59 möjlighet//NN|UTR|SIN|IND|NOM//obj//56 att//IE//mark//61 påverka//VB|INF|AKT//acl//59 hur//HA//advmod//64 undersökningsarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//64 utförs//VB|PRS|SFO//ccomp//61 .//MAD//punct//50
Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;Vid//PP//case//68 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//68 undersökningsarbeten//NN|NEU|PLU|IND|NOM//obl//69 föreslår//VB|PRS|AKT//parataxis//50 utredaren//NN|UTR|SIN|DEF|NOM//obj//69 därför//HA//advmod//69 att//SN//fixed//71 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//69 som//KN//nsubj//77 huvudregel//NN|UTR|SIN|IND|NOM//fixed//74 skall//VB|PRS|AKT//aux//77 krävas//VB|INF|SFO//acl:relcl//73 en//DT|UTR|SIN|IND//det//79 överenskommelse//NN|UTR|SIN|IND|NOM//obj//77 med//PP//case//81 markägaren//NN|UTR|SIN|DEF|NOM//nmod//79 och//KN//cc//84 berörd//PC|PRF|UTR|SIN|IND|NOM//amod//84 sakägare//NN|UTR|SIN|IND|NOM//conj//81 .//MAD//punct//50
Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//90 är//VB|PRS|AKT//cop//90 dock//AB//advmod//90 inte//AB//advmod//90 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//50 att//IE//mark//92 låta//VB|INF|AKT//csubj//90 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 markägare//NN|UTR|PLU|IND|NOM//obj//92 helt//AB|POS//advmod//96 hindra//VB|INF|AKT//xcomp//92 undersökningsarbeten//NN|NEU|PLU|IND|NOM//obj//96 på//PP//case//99 fastigheten//NN|UTR|SIN|DEF|NOM//nmod//97 utan//PP//case//103 tungt//JJ|POS|NEU|SIN|IND|NOM//advmod//102 vägande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//103 skäl//NN|NEU|SIN|IND|NOM//obl//96 .//MAD//punct//90
Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;Om//SN//mark//110 någon//DT|UTR|SIN|IND//det//107 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//110 inte//AB//advmod//110 kan//VB|PRS|AKT//aux//110 träffas//VB|INF|SFO//advcl//114 måste//VB|PRS|AKT//aux//114 en//DT|UTR|SIN|IND//det//113 avvägning//NN|UTR|SIN|IND|NOM//nsubj:pass//114 göras//VB|INF|SFO//parataxis//90 mellan//PP//case//117 prospektörens//NN|UTR|SIN|DEF|GEN//nmod:poss//117 intresse//NN|NEU|SIN|IND|NOM//obl//114 av//PP//mark//120 att//IE//mark//120 göra//VB|INF|AKT//acl//117 en//DT|UTR|SIN|IND//det//123 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//123 undersökning//NN|UTR|SIN|IND|NOM//obj//120 och//KN//cc//126 de//DT|UTR/NEU|PLU|DEF//det//126 skäl//NN|NEU|PLU|IND|NOM//conj//123 som//HP|-|-|-//nsubj:pass//129 kan//VB|PRS|AKT//aux//129 anföras//VB|INF|SFO//acl:relcl//126 mot//PP//mark//135 att//SN//mark//135 undersökningsarbetena//NN|NEU|PLU|DEF|NOM//nsubj//135 skall//VB|PRS|AKT//aux//135 få//VB|INF|AKT//aux//135 äga//VB|INF|AKT//advcl//129 rum//NN|NEU|SIN|IND|NOM//obj//135 .//MAD//punct//90
Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;Kan//VB|PRS|AKT//aux//141 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//141 inte//AB//advmod//141 träffas//VB|PRS|SFO//parataxis//90 skall//VB|PRS|AKT//aux//145 bergmästaren//NN|UTR|SIN|DEF|NOM//nsubj//145 därför//AB//advmod//145 pröva//VB|INF|AKT//ccomp//141 frågan//NN|UTR|SIN|DEF|NOM//obj//145 .//MAD//punct//90
Förhandlingar och överenskommelse innan ingripande undersökningsarbeten får utföras.;Om//SN//mark//151 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//151 inte//AB//advmod//151 lämnar//VB|PRS|AKT//advcl//159 särskilt//PC|PRF|NEU|SIN|IND|NOM//advmod//153 tillstånd//NN|NEU|SIN|IND|NOM//obj//151 till//PP//case//155 arbetena//NN|NEU|PLU|DEF|NOM//nmod//153 får//VB|PRS|AKT//aux//159 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//159 inte//AB//advmod//159 utföras//VB|INF|SFO//parataxis//90 .//MAD//punct//90

Ersättning för rätten att nyttja fastigheten vid ingripande undersökningsarbeten;Markägaren//NN|UTR|SIN|DEF|NOM//nsubj//1 får//VB|PRS|AKT//ROOT//1 idag//AB//advmod//1 ersättning//NN|UTR|SIN|IND|NOM//obj//1 för//PP//case//5 skador//NN|UTR|PLU|IND|NOM//obl//1 och//KN//cc//7 intrång//NN|NEU|PLU|IND|NOM//conj//5 som//HP|-|-|-//obj//10 undersökningsarbetena//NN|NEU|PLU|DEF|NOM//nsubj//10 medför//VB|PRS|AKT//acl:relcl//7 på//PP//case//12 fastigheten//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//1
Ersättning för rätten att nyttja fastigheten vid ingripande undersökningsarbeten;Däremot//AB//advmod//15 utgår//VB|PRS|AKT//conj//1 inte//AB//advmod//15 ersättning//NN|UTR|SIN|IND|NOM//nsubj//15 för//PP//mark//21 att//SN//mark//21 prospektören//NN|UTR|SIN|DEF|NOM//nsubj//21 nyttjar//VB|PRS|AKT//advcl//15 fastigheten//NN|UTR|SIN|DEF|NOM//obj//21 för//PP//case//24 undersökningsarbetena//NN|NEU|PLU|DEF|NOM//obl//21 .//MAD//punct//15
Ersättning för rätten att nyttja fastigheten vid ingripande undersökningsarbeten;Ofta//AB|POS//advmod//27 betalar//VB|PRS|AKT//conj//1 dock//AB//advmod//27 prospektörer//NN|UTR|PLU|IND|NOM//obj//27 redan//AB//advmod//27 nu//AB//advmod//27 en//DT|UTR|SIN|IND//det//34 viss//JJ|POS|UTR|SIN|IND|NOM//amod//34 överkompensation//NN|UTR|SIN|IND|NOM//obj//27 till//PP//case//36 markägare//NN|UTR|PLU|IND|NOM//obl//27 och//KN//cc//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//36 .//MAD//punct//27
Ersättning för rätten att nyttja fastigheten vid ingripande undersökningsarbeten;Mera//AB|KOM//amod//43 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 undersökningsarbeten//NN|NEU|PLU|IND|NOM//nsubj//46 kan//VB|PRS|AKT//aux//46 dock//AB//advmod//46 vålla//VB|INF|AKT//parataxis//27 olägenheter//NN|UTR|PLU|IND|NOM//obj//46 som//HP|-|-|-//nsubj:pass//50 inte//AB//advmod//50 ersätts//VB|PRS|SFO//acl:relcl//47 enligt//PP//case//53 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 bestämmelser//NN|UTR|PLU|IND|NOM//obl//50 .//MAD//punct//27
