Genomgripande översyn av arbetsformer och myndighetsstruktur;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 vård-//NN|UTR|-|-|SMS//nsubj//4 och//KN//cc//3 omsorgsutredning//NN|UTR|SIN|IND|NOM//conj//1 har//VB|PRS|AKT//aux//8 i//PP//advmod//8 uppdrag//NN|NEU|SIN|IND|NOM//fixed//5 att//IE//mark//8 stödja//VB|INF|AKT//advcl//34 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//8 av//PP//case//11 vård-//NN|UTR|-|-|SMS//nmod//9 och//KN//cc//13 omsorgssystemet//NN|NEU|SIN|DEF|NOM//conj//11 genom//PP//mark//16 att//IE//mark//16 göra//VB|INF|AKT//advcl//8 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 roll//NN|UTR|SIN|IND|NOM//obj//16 och//KN//cc//20 styrning//NN|UTR|SIN|IND|NOM//conj//18 mer//AB|KOM//advmod//22 tydlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//16 ,//MID//punct//24 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//conj//22 och//KN//cc//26 effektiv//JJ|POS|UTR|SIN|IND|NOM//conj//22 .//MID//punct//8
5. Ökad mångfald i produktion och finansiering / Samordning för vård och omsorg på lika villkor;I//PP//case//2 vårt//PS|NEU|SIN|DEF//nmod:poss//2 arbete//NN|NEU|SIN|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 sett//VB|SUP|AKT//ROOT//5 hur//HA//advmod//15 behoven//NN|NEU|PLU|DEF|NOM//nsubj//15 av//PP//case//11 mer//AB|KOM//advmod//10 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//11 samordning//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//14 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 villkor//NN|NEU|PLU|IND|NOM//nmod//11 vuxit//VB|SUP|AKT//ccomp//5 på//PP//case//18 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 tid//NN|UTR|SIN|IND|NOM//obl//15 ,//MID//punct//15 både//KN//cc//22 inom//PP//case//22 vården//NN|UTR|SIN|DEF|NOM//conj//15 och//KN//cc//24 omsorgen//NN|UTR|SIN|DEF|NOM//conj//22 .//MAD//punct//5
5. Ökad mångfald i produktion och finansiering / Samordning för vård och omsorg på lika villkor;Ett//PN|NEU|SIN|IND|SUB/OBJ//det//41 av//PP//case//28 skälen//NN|NEU|PLU|DEF|NOM//nmod//26 till//PP//mark//35 att//SN//mark//35 diskussionen//NN|UTR|SIN|DEF|NOM//nsubj//35 om//PP//case//34 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 villkor//NN|NEU|PLU|IND|NOM//nmod//31 fått//VB|SUP|AKT//advcl//41 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//37 kraft//NN|UTR|SIN|IND|NOM//obj//35 är//VB|PRS|AKT//cop//41 den//DT|UTR|SIN|DEF//det//41 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 tillgången//NN|UTR|SIN|DEF|NOM//appos//5 på//PP//case//43 information//NN|UTR|SIN|IND|NOM//nmod//41 om//PP//case//45 utbud//NN|NEU|SIN|IND|NOM//nmod//43 ,//MID//punct//47 avgifter//NN|UTR|PLU|IND|NOM//conj//45 och//KN//cc//49 resultat//NN|NEU|PLU|IND|NOM//conj//45 .//MAD//punct//41
5. Ökad mångfald i produktion och finansiering / Samordning för vård och omsorg på lika villkor;Ett//DT|NEU|SIN|IND//det//53 annat//JJ|POS|NEU|SIN|IND|NOM//amod//53 skäl//NN|NEU|SIN|IND|NOM//nsubj//57 är//VB|PRS|AKT//cop//57 den//DT|UTR|SIN|DEF//det//57 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//57 valfriheten//NN|UTR|SIN|DEF|NOM//conj//41 och//KN//cc//59 mångfalden//NN|UTR|SIN|DEF|NOM//conj//57 inom//PP//case//61 vården//NN|UTR|SIN|DEF|NOM//nmod//59 och//KN//cc//63 omsorgen//NN|UTR|SIN|DEF|NOM//conj//61 .//MAD//punct//41
5. Ökad mångfald i produktion och finansiering / Samordning för vård och omsorg på lika villkor;Rörligheten//NN|UTR|SIN|DEF|NOM//nsubj//68 och//KN//cc//67 internationaliseringen//NN|UTR|SIN|DEF|NOM//conj//65 bidrar//VB|PRS|AKT//parataxis//41 också//AB//advmod//68 ,//MID//punct//68 liksom//PP//mark//74 den//DT|UTR|SIN|DEF//det//74 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 utmaning//NN|UTR|SIN|IND|NOM//nsubj//79 som//KN//case//76 vården//NN|UTR|SIN|DEF|NOM//nmod//74 och//KN//cc//78 omsorgen//NN|UTR|SIN|DEF|NOM//conj//76 står//VB|PRS|AKT//conj//68 inför//PP//compound:prt//79 .//MAD//punct//41

5. Ökad mångfald i produktion och finansiering / Bättre stöd till patienters och brukares inflytande;Patienter//NN|UTR|PLU|IND|NOM//nsubj//9 ,//MID//punct//2 brukare//NN|UTR|PLU|IND|NOM//conj//0 och//KN//cc//4 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//0 som//HP|-|-|-//nsubj//6 kan//VB|PRS|AKT//acl:relcl//4 och//KN//cc//9 vill//VB|PRS|AKT//aux//9 bestämma//VB|INF|AKT//ROOT//9 mer//AB|KOM//advmod//9 över//PP//case//13 sin//PS|UTR|SIN|DEF//nmod:poss//13 vård//NN|UTR|SIN|IND|NOM//obl//9 och//KN//cc//15 omsorg//NN|UTR|SIN|IND|NOM//conj//13 behöver//VB|PRS|AKT//conj//9 information//NN|UTR|SIN|IND|NOM//obj//16 och//KN//cc//19 stöd//NN|NEU|SIN|IND|NOM//conj//17 .//MAD//punct//21
5. Ökad mångfald i produktion och finansiering / Bättre stöd till patienters och brukares inflytande;Kommuner//NN|UTR|PLU|IND|NOM//nsubj//24 och//KN//cc//23 landsting//NN|NEU|SIN|IND|NOM//conj//21 har//VB|PRS|AKT//conj//9 ett//DT|NEU|SIN|IND//det//27 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 ansvar//NN|NEU|SIN|IND|NOM//obj//24 för//PP//case//29 stödet//NN|NEU|SIN|DEF|NOM//obl//24 till//PP//case//31 patienter//NN|UTR|PLU|IND|NOM//nmod//29 ,//MID//punct//33 brukare//NN|UTR|PLU|IND|NOM//conj//31 och//KN//cc//35 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//31 ,//MID//punct//45 men//KN//cc//45 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 typer//NN|UTR|PLU|IND|NOM//nsubj:pass//45 av//PP//case//41 informationskällor//NN|UTR|PLU|IND|NOM//nmod//39 och//KN//cc//43 IT-system//NN|NEU|PLU|IND|NOM//conj//41 behöver//VB|PRS|AKT//aux//45 utvecklas//VB|INF|SFO//conj//24 i//PP//case//48 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//48 samverkan//NN|UTR|SIN|IND|NOM//obl//45 .//MAD//punct//24

5. Ökad mångfald i produktion och finansiering / Samordning för kvalitet och effektivitet;Sverige//PM|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 ett//DT|NEU|SIN|IND//det//4 litet//JJ|POS|NEU|SIN|IND|NOM//amod//4 land//NN|NEU|SIN|IND|NOM//nsubj//5 sett//PC|PRF|NEU|SIN|IND|NOM//ROOT//5 till//PP//case//7 invånarantalet//NN|NEU|SIN|DEF|NOM//obl//5 men//KN//cc//9 stort//JJ|POS|NEU|SIN|IND|NOM//conj//5 till//PP//case//11 ytan//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//5
5. Ökad mångfald i produktion och finansiering / Samordning för kvalitet och effektivitet;Vi//PN|UTR|PLU|DEF|SUB//nsubj//14 anser//VB|PRS|AKT//parataxis//5 att//SN//mark//19 mer//AB|KOM//advmod//17 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//18 samordning//NN|UTR|SIN|IND|NOM//nsubj:pass//19 krävs//VB|PRS|SFO//ccomp//14 för//PP//mark//22 att//IE//mark//22 klara//VB|INF|AKT//advcl//19 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//22 av//PP//case//28 vårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 och//KN//cc//27 omsorgens//NN|UTR|SIN|DEF|GEN//conj//25 utmaningar//NN|UTR|PLU|IND|NOM//nmod//23 framöver//AB//advmod//22 .//MAD//punct//5
5. Ökad mångfald i produktion och finansiering / Samordning för kvalitet och effektivitet;De//DT|UTR/NEU|PLU|DEF//det//1 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//11 och//KN//cc//3 problem//NN|NEU|PLU|IND|NOM//conj//1 som//HP|-|-|-//nsubj//5 uppstår//VB|PRS|AKT//acl:relcl//3 som//KN//case//8 en//DT|UTR|SIN|IND//det//8 följd//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//10 ITutvecklingen//NN|UTR|SIN|DEF|NOM//nmod//8 kräver//VB|PRS|AKT//ROOT//11 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 regelverk//NN|NEU|PLU|IND|NOM//obj//11 ,//MID//punct//16 mer//AB|KOM//advmod//16 kompatibla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//13 och//KN//cc//19 användarvänliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 system//NN|NEU|PLU|IND|NOM//conj//16 ,//MID//punct//23 samt//KN//cc//23 samordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 system//NN|NEU|PLU|IND|NOM//conj//13 för//PP//case//26 kontinuerligt//JJ|POS|NEU|SIN|IND|NOM//amod//26 lärande//NN|NEU|SIN|IND|NOM//nmod//23 och//KN//cc//28 utveckling//NN|UTR|SIN|IND|NOM//conj//26 ,//MID//punct//23 allt//PN|NEU|SIN|IND|SUB/OBJ//nsubj//37 med//PP//case//33 bibehållen//JJ|POS|UTR|SIN|IND|NOM//nmod//33 respekt//NN|UTR|SIN|IND|NOM//nmod//30 för//PP//case//37 den//DT|UTR|SIN|DEF//det//37 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 integriteten//NN|UTR|SIN|DEF|NOM//appos//23 .//MAD//punct//11
5. Ökad mångfald i produktion och finansiering / Samordning för kvalitet och effektivitet;På//PP//case//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 områden//NN|NEU|PLU|IND|NOM//obl//3 behövs//VB|PRS|SFO//ROOT//3 också//AB//advmod//3 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//6 arbetsfördelning//NN|UTR|SIN|IND|NOM//nsubj:pass//3 ,//MID//punct//6 främst//AB|SUV//advmod//6 för//PP//mark//11 att//IE//mark//11 koncentrera//VB|INF|AKT//advcl//3 sällan//AB//advmod//11 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 verksamhet//NN|UTR|SIN|IND|NOM//obj//11 som//HP|-|-|-//nsubj//16 kräver//VB|PRS|AKT//acl:relcl//14 specifik//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//18 kompetens//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//3
5. Ökad mångfald i produktion och finansiering / Samordning för kvalitet och effektivitet;Inom//PP//case//21 sjukvården//NN|UTR|SIN|DEF|NOM//obl//22 finns//VB|PRS|SFO//conj//3 idag//AB//advmod//22 ett//DT|NEU|SIN|IND//det//25 system//NN|NEU|SIN|IND|NOM//nsubj//22 för//PP//mark//28 att//IE//mark//28 hantera//VB|INF|AKT//acl//25 så//AB//advmod//30 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//31 Rikssjukvård//NN|UTR|SIN|IND|NOM//obj//28 ,//MID//punct//38 och//KN//cc//38 kanske//AB//advmod//38 skulle//VB|PRT|AKT//aux//38 likartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 arbetssätt//NN|NEU|PLU|IND|NOM//nsubj:pass//38 behövas//VB|INF|SFO//conj//22 för//PP//case//41 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//41 verksamhetsområden//NN|NEU|PLU|IND|NOM//obl//38 .//MAD//punct//3

5. Ökad mångfald i produktion och finansiering / Vidareutveckling av kunskapsstyrningen;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 kunskapsstyrning//NN|UTR|SIN|IND|NOM//obl//7 är//VB|PRS|AKT//cop//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 vår//PS|UTR|SIN|DEF//nmod:poss//7 ambition//NN|UTR|SIN|IND|NOM//ROOT//7 att//IE//mark//9 lägga//VB|INF|AKT//acl//7 förslag//NN|NEU|SIN|IND|NOM//obj//9 som//HP|-|-|-//nsubj//12 bidrar//VB|PRS|AKT//acl:relcl//10 till//PP//mark//15 att//IE//mark//15 göra//VB|INF|AKT//advcl//12 processerna//NN|UTR|PLU|DEF|NOM//obj//15 med//PP//mark//19 att//IE//mark//19 ta//VB|INF|AKT//advcl//15 fram//PL//compound:prt//19 kunskapsunderlag//NN|NEU|SIN|IND|NOM//obj//19 snabbare//AB|KOM//advmod//19 och//KN//cc//25 mer//AB|KOM//advmod//25 samordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//22 ,//MID//punct//7 och//KN//cc//30 resultaten//NN|NEU|PLU|DEF|NOM//nsubj//30 mer//AB|KOM//advmod//30 lättillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//7 för//PP//case//32 användaren//NN|UTR|SIN|DEF|NOM//obl//30 .//MAD//punct//7
5. Ökad mångfald i produktion och finansiering / Vidareutveckling av kunskapsstyrningen;Inom//PP//case//35 vården//NN|UTR|SIN|DEF|NOM//obl//40 och//KN//cc//39 delvis//AB//advmod//39 inom//PP//case//39 omsorgen//NN|UTR|SIN|DEF|NOM//conj//35 görs//VB|PRS|SFO//conj//7 redan//AB//advmod//42 mycket//AB|POS//advmod//40 ,//MID//punct//40 men//KN//cc//46 vi//PN|UTR|PLU|DEF|SUB//nsubj//46 slås//VB|PRS|SFO//conj//40 ändå//AB//advmod//46 av//PP//case//50 mängden//NN|UTR|SIN|DEF|NOM//nmod//50 önskemål//NN|NEU|PLU|IND|NOM//obl:agent//46 om//PP//case//52 förbättringar//NN|UTR|PLU|IND|NOM//nmod//50 .//MAD//punct//7
5. Ökad mångfald i produktion och finansiering / Vidareutveckling av kunskapsstyrningen;Processerna//NN|UTR|PLU|DEF|NOM//nsubj//56 måste//VB|PRS|AKT//aux//56 gå//VB|INF|AKT//parataxis//7 snabbare//AB|KOM//advmod//56 och//KN//cc//59 mer//AB|KOM//conj//57 utifrån//PP//case//62 mottagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//62 perspektiv//NN|NEU|SIN|IND|NOM//obl//56 .//MAD//punct//56
5. Ökad mångfald i produktion och finansiering / Vidareutveckling av kunskapsstyrningen;I//PP//case//66 vår//PS|UTR|SIN|DEF//nmod:poss//66 kartläggning//NN|UTR|SIN|IND|NOM//obl//69 har//VB|PRS|AKT//aux//69 vi//PN|UTR|PLU|DEF|SUB//nsubj//69 sett//VB|SUP|AKT//advcl//56 att//SN//mark//73 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//73 har//VB|PRS|AKT//ccomp//69 överlappande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 uppgifter//NN|UTR|PLU|IND|NOM//obj//73 .//MAD//punct//56
5. Ökad mångfald i produktion och finansiering / Vidareutveckling av kunskapsstyrningen;Resultaten//NN|NEU|PLU|DEF|NOM//nsubj//80 måste//VB|PRS|AKT//aux//80 dessutom//AB//advmod//80 bli//VB|INF|AKT//conj//56 mer//AB|KOM//advmod//82 lättillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//80 för//PP//case//84 användarna//NN|UTR|PLU|DEF|NOM//obl//80 .//MAD//punct//80
5. Ökad mångfald i produktion och finansiering / Vidareutveckling av kunskapsstyrningen;Utöver//PP//case//87 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//90 är//VB|PRS|AKT//cop//90 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//90 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//80 att//IE//mark//92 inse//VB|INF|AKT//csubj//90 kunskapsstyrningens//NN|UTR|SIN|DEF|GEN//nmod:poss//94 begränsningar//NN|UTR|PLU|IND|NOM//obj//92 .//MAD//punct//56
5. Ökad mångfald i produktion och finansiering / Vidareutveckling av kunskapsstyrningen;Komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 verksamheter//NN|UTR|PLU|IND|NOM//nsubj:pass//101 kan//VB|PRS|AKT//aux//101 bara//AB//advmod//101 delvis//AB//advmod//101 värderas//VB|INF|SFO//conj//56 och//KN//cc//103 styras//VB|INF|SFO//conj//101 med//PP//case//107 hjälp//NN|UTR|SIN|IND|NOM//fixed//104 av//PP//fixed//104 nyckeltal//NN|NEU|PLU|IND|NOM//obl//103 och//KN//cc//110 strikta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 riktlinjer//NN|UTR|PLU|IND|NOM//conj//107 .//MAD//punct//56

5. Ökad mångfald i produktion och finansiering / Mer kraft behövs i det hälsofrämjande och förebyggande arbetet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//4 stor//JJ|POS|UTR|SIN|IND|NOM//amod//4 enighet//NN|UTR|SIN|IND|NOM//nsubj//1 om//PP//case//6 vikten//NN|UTR|SIN|DEF|NOM//nmod//4 av//PP//case//9 ett//DT|NEU|SIN|IND//det//9 sjukdomsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//6 och//KN//cc//12 hälsofrämjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 arbetssätt//NN|NEU|PLU|IND|NOM//conj//9 inom//PP//case//14 vården//NN|UTR|SIN|DEF|NOM//nmod//6 och//KN//cc//16 omsorgen//NN|UTR|SIN|DEF|NOM//conj//14 och//KN//cc//22 om//PP//mark//22 att//SN//mark//22 genomslaget//NN|NEU|SIN|DEF|NOM//nsubj//22 behöver//VB|PRS|AKT//aux//22 öka//VB|INF|AKT//conj//1 .//MAD//punct//22
5. Ökad mångfald i produktion och finansiering / Mer kraft behövs i det hälsofrämjande och förebyggande arbetet;I//PP//advmod//27 första//RO|NOM//amod//26 hand//NN|UTR|SIN|IND|NOM//obl//27 handlar//VB|PRS|AKT//advcl//54 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//27 om//PP//mark//35 att//SN//mark//35 detta//DT|NEU|SIN|DEF//det//32 synsätt//NN|NEU|SIN|IND|NOM//nsubj:pass//35 mer//AB|KOM//advmod//35 måste//VB|PRS|AKT//aux//35 integreras//VB|INF|SFO//advcl//27 i//PP//case//41 vårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 och//KN//cc//39 omsorgens//NN|UTR|SIN|DEF|GEN//conj//37 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 arbete//NN|NEU|SIN|IND|NOM//obl//35 och//KN//cc//43 kunskapsutveckling//NN|UTR|SIN|IND|NOM//conj//41 .//MID//punct//27
5. Ökad mångfald i produktion och finansiering / Mer kraft behövs i det hälsofrämjande och förebyggande arbetet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 är//VB|PRS|AKT//cop//54 också//AB//advmod//54 i//PP//case//50 denna//DT|UTR|SIN|DEF//det//50 del//NN|UTR|SIN|IND|NOM//obl//54 vi//PN|UTR|PLU|DEF|SUB//nsubj//54 kommer//VB|PRS|AKT//aux//54 att//IE//mark//54 fokusera//VB|INF|AKT//parataxis//22 vårt//PS|NEU|SIN|DEF//nmod:poss//57 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//57 arbete//NN|NEU|SIN|IND|NOM//obj//54 .//MAD//punct//54
5. Ökad mångfald i produktion och finansiering / Mer kraft behövs i det hälsofrämjande och förebyggande arbetet;Om//PP//mark//60 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//54 ,//MID//punct//66 kommer//VB|PRS|AKT//aux//66 vi//PN|UTR|PLU|DEF|SUB//nsubj//66 också//AB//advmod//66 att//IE//mark//66 ge//VB|INF|AKT//conj//1 förslag//NN|NEU|SIN|IND|NOM//obj//66 till//PP//mark//77 hur//HA//advmod//77 det//DT|NEU|SIN|DEF//det//75 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 hälsofrämjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 och//KN//cc//74 sjukdomsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//72 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//77 kan//VB|PRS|AKT//aux//77 ges//VB|INF|SFO//advcl//66 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 förutsättningar//NN|UTR|PLU|IND|NOM//obj//77 .//MAD//punct//1

5. Ökad mångfald i produktion och finansiering / Mer samordnad hantering av de formella styrmedlen;Verksamheterna//NN|UTR|PLU|DEF|NOM//nsubj//5 inom//PP//case//2 vården//NN|UTR|SIN|DEF|NOM//nmod//0 och//KN//cc//4 omsorgen//NN|UTR|SIN|DEF|NOM//conj//2 möter//VB|PRS|AKT//ROOT//5 staten//NN|UTR|SIN|DEF|NOM//obj//5 i//PP//case//9 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 sammanhang//NN|NEU|PLU|IND|NOM//obl//5 och//KN//cc//14 vid//PP//case//14 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 tillfällen//NN|NEU|PLU|IND|NOM//conj//9 .//MAD//punct//5
5. Ökad mångfald i produktion och finansiering / Mer samordnad hantering av de formella styrmedlen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 handlar//VB|PRS|AKT//parataxis//5 om//PP//case//19 tillsyn//NN|UTR|SIN|IND|NOM//obl//17 ,//MID//punct//21 föreskrifter//NN|UTR|PLU|IND|NOM//conj//19 ,//MID//punct//23 tillstånd//NN|NEU|PLU|IND|NOM//conj//19 etc.//AB|AN//punct//23 Vi//PN|UTR|PLU|DEF|SUB//nsubj//26 noterar//VB|PRS|AKT//conj//17 brister//NN|UTR|PLU|IND|NOM//obj//26 i//PP//case//30 dessa//DT|UTR/NEU|PLU|DEF//det//30 delar//NN|UTR|PLU|IND|NOM//nmod//27 när//HA//advmod//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 gäller//VB|PRS|AKT//fixed//31 samordning//NN|UTR|SIN|IND|NOM//obj//33 ,//MID//punct//36 tempo//NN|NEU|SIN|IND|NOM//conj//34 ,//MID//punct//38 tydlighet//NN|UTR|SIN|IND|NOM//conj//34 ,//MID//punct//40 flexibilitet//NN|UTR|SIN|IND|NOM//conj//34 och//KN//cc//42 service//NN|UTR|SIN|IND|NOM//conj//34 .//MAD//punct//17
5. Ökad mångfald i produktion och finansiering / Mer samordnad hantering av de formella styrmedlen;Här//AB//advmod//45 har//VB|PRS|AKT//advcl//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//45 ambitionen//NN|UTR|SIN|DEF|NOM//obj//45 att//IE//mark//49 förslå//VB|INF|AKT//acl//47 en//DT|UTR|SIN|IND//det//53 mer//AB|KOM//advmod//52 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//53 hantering//NN|UTR|SIN|IND|NOM//obj//49 .//MAD//punct//5

5. Ökad mångfald i produktion och finansiering / Vidareutvecklade arenor för gemensamt utvecklingsarbete;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 behövs//VB|PRS|SFO//ROOT//1 långsiktigt//AB|POS//advmod//3 hållbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 arbetsformer//NN|UTR|PLU|IND|NOM//nsubj:pass//1 för//PP//case//9 ett//DT|NEU|SIN|IND//det//9 brett//JJ|POS|NEU|SIN|IND|NOM//amod//9 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//9 utvecklingsarbete//NN|NEU|SIN|IND|NOM//obl//1 inom//PP//case//11 vården//NN|UTR|SIN|DEF|NOM//nmod//9 och//KN//cc//13 omsorgen//NN|UTR|SIN|DEF|NOM//conj//11 i//PP//case//15 Sverige//PM|NOM//nmod//13 ,//MID//punct//9 där//HA//advmod//20 staten//NN|UTR|SIN|DEF|NOM//nsubj//20 kan//VB|PRS|AKT//aux//20 bidra//VB|INF|AKT//acl:relcl//9 med//PP//mark//23 exempelvis//AB//advmod//23 kunskapsunderlag//NN|NEU|SIN|IND|NOM//obl//20 ,//MID//punct//25 metodstöd//NN|NEU|SIN|IND|NOM//conj//23 ,//MID//punct//27 stöd//NN|NEU|SIN|IND|NOM//conj//23 till//PP//case//32 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 och//KN//cc//31 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//29 förslag//NN|NEU|PLU|IND|NOM//obl//20 från//PP//case//36 den//DT|UTR|SIN|DEF//det//36 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 nivån//NN|UTR|SIN|DEF|NOM//nmod//32 .//MAD//punct//1
5. Ökad mångfald i produktion och finansiering / Vidareutvecklade arenor för gemensamt utvecklingsarbete;De//DT|UTR/NEU|PLU|DEF//det//40 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 erfarenheterna//NN|UTR|PLU|DEF|NOM//appos//1 från//PP//case//42 samverkan//NN|UTR|SIN|IND|NOM//nmod//40 mellan//PP//case//44 Socialdepartementet//NN|NEU|SIN|DEF|NOM//nmod//42 och//KN//cc//46 SKL//PM|NOM//conj//44 behöver//VB|PRS|AKT//aux//48 tas//VB|INF|SFO//conj//1 tillvara//PL//compound:prt//48 ,//MID//punct//1 men//KN//cc//54 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 bör//VB|PRS|AKT//aux//54 förtydligas//VB|INF|SFO//conj//1 och//KN//cc//57 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//57 komma//VB|INF|AKT//conj//54 in//PL//compound:prt//57 i//PP//case//60 arbetet//NN|NEU|SIN|DEF|NOM//obl//57 på//PP//case//64 ett//DT|NEU|SIN|IND//det//64 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 sätt//NN|NEU|SIN|IND|NOM//obl//57 .//MAD//punct//1

