Kraftsamling!;–//RG|NOM//punct//2 museisamverkan//NN|UTR|SIN|DEF|NOM//nsubj//2 ger//VB|PRS|AKT//ROOT//2 resultat//NN|NEU|SIN|IND|NOM//obj//2
1.3.3 Utredningens överväganden / JA NEJ;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 uppgifter//NN|UTR|PLU|IND|NOM//ROOT//1 och//KN//cc//3 kommentarer//NN|UTR|PLU|IND|NOM//conj//1
1.3.3 Utredningens överväganden / JA NEJ;BILAGOR//JJ|POS|NEU|SIN|IND|NOM//ROOT//0
1.3.3 Utredningens överväganden / JA NEJ;Markera//VB|IMP|AKT//ROOT//0 de//PN|UTR/NEU|PLU|DEF|SUB//obj//0 som//HP|-|-|-//nsubj//3 ingår//VB|PRS|AKT//acl:relcl//1
1.3.3 Utredningens överväganden / JA NEJ;Allmän//JJ|POS|UTR|SIN|IND|NOM//amod//1 ritning//NN|UTR|SIN|IND|NOM//ROOT//1 över//PP//case//3 byggnaden//NN|UTR|SIN|DEF|NOM//nmod//1 som//HP|-|-|-//nsubj//5 visar//VB|PRS|AKT//acl:relcl//3 utställningsområdet//NN|NEU|SIN|DEF|NOM//obj//5
1.3.3 Utredningens överväganden / JA NEJ;Golvritning//NN|UTR|SIN|IND|NOM//ROOT//0 över//PP//case//2 utställningsområdet//NN|NEU|SIN|DEF|NOM//nmod//0
1.3.3 Utredningens överväganden / JA NEJ;Nytagna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 foton//NN|NEU|PLU|IND|NOM//ROOT//1 av//PP//case//4 byggnaden//NN|UTR|SIN|DEF|NOM//nmod//4 ingångar//NN|UTR|PLU|IND|NOM//nmod//1 –//RG|NOM//punct//6 huvudingång//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//9 serviceingång//NN|UTR|SIN|IND|NOM//amod//9 utställningsområde//NN|NEU|SIN|IND|NOM//conj//6 (//PAD//punct//9 n//NN|NEU|SIN|IND|NOM//nmod//9 )//PAD//punct//1
1.3.3 Utredningens överväganden / JA NEJ;Klimatrapport//NN|UTR|SIN|IND|NOM//ROOT//0
1.3.3 Utredningens överväganden / JA NEJ;Bestrykande//NN|NEU|SIN|IND|NOM//ROOT//0 och//KN//cc//2 ansvar//NN|NEU|SIN|IND|NOM//conj//0
1.3.3 Utredningens överväganden / JA NEJ;Undertecknarna//NN|UTR|PLU|DEF|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 enligt//PP//case//4 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 föreskrifter//NN|UTR|PLU|IND|NOM//obl//6 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 representanter//NN|UTR|PLU|IND|NOM//ROOT//6 för//PP//case//10 den//DT|UTR|SIN|DEF//det//10 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//10 institutionen//NN|UTR|SIN|DEF|NOM//nmod//6 .//MAD//punct//6
1.3.3 Utredningens överväganden / JA NEJ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 är//VB|PRS|AKT//cop//15 också//AB//advmod//15 de//PN|UTR/NEU|PLU|DEF|SUB//parataxis//6 som//HP|-|-|-//nsubj//18 har//VB|PRS|AKT//aux//18 fyllt//VB|SUP|AKT//acl:relcl//15 i//PP//case//21 denna//DT|UTR|SIN|DEF//det//21 rapport//NN|UTR|SIN|IND|NOM//obl//18 .//MAD//punct//15


1.3.3 Utredningens överväganden / INLEDNING (2);Precis//AB//advmod//2 som//KN//case//2 lokal-//JJ|POS|UTR|-|-|SMS//nsubj:pass//8 och//KN//cc//4 anläggningsrapporten//NN|UTR|SIN|DEF|NOM//conj//2 bör//VB|PRS|AKT//aux//8 tillståndsrapporten//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 kunna//VB|INF|AKT//aux//8 användas//VB|INF|SFO//ROOT//8 överallt//AB//advmod//8 .//MAD//punct//8
1.3.3 Utredningens överväganden / INLEDNING (2);Av//PP//case//13 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 skäl//NN|NEU|PLU|IND|NOM//obl//17 bör//VB|PRS|AKT//aux//17 formuläret//NN|NEU|SIN|DEF|NOM//nsubj//17 vara//VB|INF|AKT//cop//17 kort//JJ|POS|UTR|SIN|IND|NOM//parataxis//8 (//PAD//punct//17 en//DT|UTR|SIN|IND//det//20 sida//NN|UTR|SIN|IND|NOM//appos//17 )//PAD//punct//17 och//KN//cc//23 passa//VB|INF|AKT//conj//17 en//DT|UTR|SIN|IND//det//25 rad//NN|UTR|SIN|IND|NOM//nmod//26 tekniker//NN|UTR|PLU|IND|NOM//obj//23 när//HA//advmod//23 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//27 gäller//VB|PRS|AKT//fixed//27 föremålen//NN|NEU|PLU|DEF|NOM//obj//29 .//MAD//punct//8
1.3.3 Utredningens överväganden / INLEDNING (2);Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//35 bör//VB|PRS|AKT//aux//35 också//AB//advmod//35 ge//VB|INF|AKT//parataxis//8 utrymme//NN|NEU|SIN|IND|NOM//obj//35 för//PP//case//40 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//40 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 upplysningar//NN|UTR|PLU|IND|NOM//obl//35 i//PP//case//42 bilaga//NN|UTR|SIN|IND|NOM//nmod//40 etc.//AB|AN//punct//35 Formuläret//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 måste//VB|PRS|AKT//aux//47 alltid//AB//advmod//47 fyllas//VB|INF|SFO//conj//35 i//PP//case//49 fullständigt//AB|POS//advmod//47 .//MAD//punct//8
1.3.3 Utredningens överväganden / INLEDNING (2);Tillståndsrapporten//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 antingen//KN//cc//4 en//DT|UTR|SIN|IND//det//4 del//NN|UTR|SIN|IND|NOM//nsubj:pass//35 av//PP//case//7 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 låneavtalet//NN|NEU|SIN|DEF|NOM//nmod//4 eller//KN//cc//10 en//DT|UTR|SIN|IND//det//10 bilaga//NN|UTR|SIN|IND|NOM//conj//4 till//PP//case//12 avtalet//NN|NEU|SIN|DEF|NOM//nmod//10 .//MAD//punct//4
1.3.3 Utredningens överväganden / INLEDNING (2);Föremålets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 skick//NN|NEU|SIN|IND|NOM//nsubj:pass//23 och//KN//cc//17 möjligheten//NN|UTR|SIN|DEF|NOM//conj//15 att//IE//mark//19 låna//VB|INF|AKT//acl//17 ut//PL//compound:prt//19 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//23 måste//VB|PRS|AKT//aux//23 kontrolleras//VB|INF|SFO//acl:relcl//4 av//PP//case//26 sakkunnig//JJ|POS|UTR|SIN|IND|NOM//amod//26 expertis//NN|UTR|SIN|IND|NOM//obl:agent//23 innan//SN//mark//29 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//29 ges//VB|PRS|SFO//advcl//23 .//MAD//punct//4
1.3.3 Utredningens överväganden / INLEDNING (2);Villkoren//NN|NEU|PLU|DEF|NOM//nmod//4 för//PP//case//33 lånet//NN|NEU|SIN|DEF|NOM//nmod//31 måste//VB|PRS|AKT//aux//35 anges//VB|INF|SFO//ROOT//35 i//PP//case//37 avtalet//NN|NEU|SIN|DEF|NOM//obl//35 ,//MID//punct//37 t.ex.//AB|AN//advmod//41 vad//HP|NEU|SIN|IND//nsubj//41 gäller//VB|PRS|AKT//conj//35 krav//NN|NEU|PLU|IND|NOM//obj//41 på//PP//case//44 ljuskvalitet//NN|UTR|SIN|IND|NOM//nmod//42 och//KN//cc//46 ljusstyrka//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//48 konstant//JJ|POS|NEU|SIN|IND|NOM//conj//44 och//KN//cc//50 kontrollerat//PC|PRF|NEU|SIN|IND|NOM//conj//44 klimat//NN|NEU|SIN|IND|NOM//conj//44 ,//MID//punct//53 anvisningar//NN|UTR|PLU|IND|NOM//conj//44 för//PP//case//55 installation//NN|UTR|SIN|IND|NOM//nmod//53 och//KN//cc//57 presentation//NN|UTR|SIN|IND|NOM//conj//55 samt//KN//cc//59 säkerhetsföreskrifter//NN|UTR|PLU|IND|NOM//conj//55 .//MAD//punct//35
1.3.3 Utredningens överväganden / INLEDNING (2);En//DT|UTR|SIN|IND//det//63 kort//JJ|POS|UTR|SIN|IND|NOM//amod//63 sammanfattning//NN|UTR|SIN|IND|NOM//nsubj//70 av//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 utställningsvillkoren//NN|NEU|PLU|DEF|NOM//nmod//63 i//PP//case//69 tillståndsrapporten//NN|UTR|SIN|DEF|NOM//nmod//63 fungerar//VB|PRS|AKT//parataxis//35 som//KN//case//73 en//DT|UTR|SIN|IND//det//73 påminnelse//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//70
1.3.3 Utredningens överväganden / INLEDNING (2);Ett//DT|NEU|SIN|IND//det//76 foto//NN|NEU|SIN|IND|NOM//nsubj:pass//81 eller//KN//cc//79 en//DT|UTR|SIN|IND//det//79 skiss//NN|UTR|SIN|IND|NOM//conj//76 kan//VB|PRS|AKT//aux//81 bifogas//VB|INF|SFO//parataxis//70 eller//KN//cc//83 fästas//VB|INF|SFO//conj//81 på//PP//case//85 baksidan//NN|UTR|SIN|DEF|NOM//obl//83 av//PP//case//87 formuläret//NN|NEU|SIN|DEF|NOM//nmod//85 .//MAD//punct//81
1.3.3 Utredningens överväganden / INLEDNING (2);Tredimensionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 föremål//NN|NEU|PLU|IND|NOM//nsubj:pass//92 bör//VB|PRS|AKT//aux//92 dokumenteras//VB|INF|SFO//conj//81 med//PP//case//95 ett//DT|NEU|SIN|IND//det//95 foto//NN|NEU|SIN|IND|NOM//obl//92 från//PP//case//98 varje//DT|UTR/NEU|SIN|IND//det//98 sida//NN|UTR|SIN|IND|NOM//obl//92 .//MAD//punct//70
1.3.3 Utredningens överväganden / INLEDNING (2);Detaljerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//102 bör//VB|PRS|AKT//aux//102 numreras//VB|INF|SFO//parataxis//70 ,//MID//punct//104 visas//VB|INF|SFO//conj//102 eller//KN//cc//106 förtydligas//VB|INF|SFO//conj//102 på//PP//case//108 fotot//NN|NEU|SIN|DEF|NOM//obl//102 eller//KN//cc//110 skissen//NN|UTR|SIN|DEF|NOM//conj//108 .//MAD//punct//35
1.3.3 Utredningens överväganden / INLEDNING (2);Rapporten//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 en//DT|UTR|SIN|IND//det//4 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//4 kortversion//NN|UTR|SIN|IND|NOM//ROOT//4 för//PP//case//7 alla//DT|UTR/NEU|PLU|IND/DEF//det//7 materialgrupper//NN|UTR|PLU|IND|NOM//obl//4 .//MAD//punct//4
1.3.3 Utredningens överväganden / INLEDNING (2);Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//11 kan//VB|PRS|AKT//aux//11 kompletteras//VB|INF|SFO//parataxis//4 med//PP//case//13 bilagor//NN|UTR|PLU|IND|NOM//obl//11 för//PP//case//17 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 uppgifter//NN|UTR|PLU|IND|NOM//nmod//13 som//HP|-|-|-//nsubj//20 är//VB|PRS|AKT//cop//20 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//17 för//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 föremålen//NN|NEU|PLU|DEF|NOM//obl//20 .//MAD//punct//11
1.3.3 Utredningens överväganden / INLEDNING (2);□//NN|NEU|SIN|IND|NOM//nmod//27 Låneavtalsnummer//PM|NOM//appos//11 ://MID//punct//27
1.3.3 Utredningens överväganden / INLEDNING (2);□//NN|NEU|SIN|IND|NOM//nmod//30 Nr//NN|AN//appos//27 på//PP//case//32 låneförteckning//NN|UTR|SIN|IND|NOM//nmod//30 eller//KN//cc//34 följesedel//NN|UTR|SIN|IND|NOM//conj//32 ://MID//punct//30 _//PM|NOM//nmod//38 _//PM|NOM//nmod//38 _//PM|NOM//nmod//39 _//PM|NOM//nmod//40 _//PM|NOM//nmod//41 _//PM|NOM//nmod//42 _//PM|NOM//nmod//43 _//PM|NOM//nmod//44 _//PM|NOM//nmod//45 _//PM|NOM//nmod//46 _//PM|NOM//nmod//47 _//PM|NOM//nmod//48 _//PM|NOM//nmod//49 _//PM|NOM//nmod//50 _//PM|NOM//nmod//51 _//PM|NOM//nmod//52 _//PM|NOM//nmod//53 _//PM|NOM//nmod//54 _//PM|NOM//nmod//55 _//PM|NOM//nmod//56 _//PM|NOM//nmod//57 _//PM|NOM//nmod//58 _//PM|NOM//nmod//59 _//PM|NOM//nmod//60 _//PM|NOM//nmod//61 _//PM|NOM//nmod//62 _//PM|NOM//nmod//63 _//PM|NOM//nmod//64 _//PM|NOM//nmod//65 _//PM|NOM//nmod//66 _//PM|NOM//nmod//67 _//PM|NOM//nmod//68 _//PM|NOM//nmod//69 _//PM|NOM//nmod//70 _//PM|NOM//nmod//71 _//PM|NOM//nmod//72 _//PM|NOM//nmod//73 _//PM|NOM//nmod//74 _//PM|NOM//nmod//75 _//PM|NOM//nmod//76 _//PM|NOM//nmod//77 _//PM|NOM//nmod//78 _//PM|NOM//nmod//79 _//PM|NOM//nmod//80 _//PM|NOM//nmod//81 _//PM|NOM//nmod//82 _//PM|NOM//nmod//83 _//PM|NOM//nmod//86 _//PM|NOM//nmod//85 _//PM|NOM//nmod//86 _//PM|NOM//appos//30


1.3.3 Utredningens överväganden / Anvisningar för installation/presentation, säkerhetsföreskrifter;Ljus//NN|NEU|SIN|IND|NOM//ROOT//0 ://MID//punct//0 _//PM|NOM//nmod//3 _//PM|NOM//nmod//4 _//PM|NOM//nmod//5 _//PM|NOM//nmod//6 _//PM|NOM//nmod//7 _//PM|NOM//nmod//8 _//PM|NOM//nmod//9 _//PM|NOM//nmod//12 _//PM|NOM//obl//11 _//PM|NOM//nmod//12 _//PM|NOM//appos//0
1.3.3 Utredningens överväganden / Anvisningar för installation/presentation, säkerhetsföreskrifter; //_SP////12 Temperatur//NN|UTR|SIN|IND|NOM//obj//0 ://MID//punct//14 _//PM|NOM//nmod//18 _//PM|NOM//nmod//18 _//PM|NOM//nmod//19 _//PM|NOM//nmod//20 _//PM|NOM//nmod//21 _//PM|NOM//nmod//22 _//PM|NOM//nmod//23 _//PM|NOM//nmod//24 _//PM|NOM//nmod//26 _//PM|NOM//nmod//26 _//PM|NOM//appos//14
1.3.3 Utredningens överväganden / Anvisningar för installation/presentation, säkerhetsföreskrifter; //_SP////26 Relativ//JJ|POS|UTR|SIN|IND|NOM//amod//29 luftfuktighet//NN|UTR|SIN|IND|NOM//obj//0 ://MID//punct//29 _//PM|NOM//nmod//33 _//PM|NOM//nmod//33 _//PM|NOM//nmod//34 _//PM|NOM//nmod//35 _//PM|NOM//appos//29 _//PM|NOM//nmod//37 _//PM|NOM//nmod//38 _//PM|NOM//nmod//39 _//PM|NOM//nmod//40 _//PM|NOM//nmod//41 _//PM|NOM//nmod//42 _//PM|NOM//nmod//43 _//PM|NOM//nmod//46 _//PM|NOM//obl//45 _//PM|NOM//nmod//46 _//PM|NOM//obl//0
1.3.3 Utredningens överväganden / Anvisningar för installation/presentation, säkerhetsföreskrifter;Övrigt//JJ|POS|NEU|SIN|IND|NOM//nsubj:pass//16 (//PAD//punct//0 se//VB|IMP|AKT//parataxis//0 låneavtalet//NN|NEU|SIN|DEF|NOM//obj//2 för//PP//case//5 detaljer//NN|UTR|PLU|IND|NOM//obl//2 )//PAD//punct//2 ://MID//punct//0
1.3.3 Utredningens överväganden / Anvisningar för installation/presentation, säkerhetsföreskrifter;□//NN|NEU|SIN|IND|NOM//nsubj:pass//9 Hanteras//VB|PRS|SFO//parataxis//0 med//PP//case//13 skyddshandskar//NN|UTR|PLU|IND|NOM//nmod//13 □//NN|NEU|SIN|IND|NOM//amod//13 Föremålet//NN|NEU|SIN|DEF|NOM//obl//9 får//VB|PRS|AKT//aux//16 endast//AB//advmod//16 hanteras//VB|INF|SFO//ROOT//16 av//PP//case//18 kurir//NN|UTR|SIN|IND|NOM//obl:agent//16
1.3.3 Utredningens överväganden / Anvisningar för installation/presentation, säkerhetsföreskrifter;Inga//DT|UTR/NEU|PLU|IND//det//1 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//3 får//VB|PRS|AKT//aux//3 göras//VB|INF|SFO//ROOT//3 utan//PP//case//6 skriftligt//JJ|POS|NEU|SIN|IND|NOM//amod//6 medgivande//NN|NEU|SIN|IND|NOM//obl//3 från//PP//case//8 långivaren//NN|UTR|SIN|DEF|NOM//nmod//6 .//MAD//punct//3

1.3.3 Utredningens överväganden / Allmänt skick;Rapportförfattare//NN|UTR|PLU|IND|NOM//ROOT//0 ///MID//cc//2 datum//NN|NEU|SIN|IND|NOM//conj//0 ://MID//punct//0 _//PM|NOM//nmod//5 _//PM|NOM//nmod//6 _//PM|NOM//nmod//7 _//PM|NOM//appos//0 _//PM|NOM//nmod//9 _//PM|NOM//conj//0 _//PM|NOM//nmod//11 _//PM|NOM//conj//0 _//PM|NOM//nmod//13 _//PM|NOM//conj//0 _//PM|NOM//nmod//15 _//PM|NOM//conj//0 _//PM|NOM//nmod//17 _//PM|NOM//conj//0 _//PM|NOM//nmod//19 _//PM|NOM//conj//0 _//PM|NOM//nmod//21 _//PM|NOM//conj//0 _//PM|NOM//nmod//23 _//PM|NOM//conj//0 _//PM|NOM//nmod//25 _//PM|NOM//conj//0 _//PM|NOM//nmod//27 _//PM|NOM//conj//0 _//PM|NOM//nmod//29 _//PM|NOM//conj//0 _//PM|NOM//nmod//31 _//PM|NOM//conj//0 _//PM|NOM//nmod//33 _//PM|NOM//conj//0 _//PM|NOM//nmod//35 _//PM|NOM//conj//0 _//PM|NOM//nmod//37 _//PM|NOM//conj//0 _//PM|NOM//nmod//39 _//PM|NOM//conj//0 _//PM|NOM//nmod//41 _//PM|NOM//conj//0 _//PM|NOM//nmod//43 _//PM|NOM//conj//0 _//PM|NOM//nmod//45 _//PM|NOM//conj//0 _//PM|NOM//nmod//47 _//PM|NOM//conj//0 _//PM|NOM//nmod//49 _//PM|NOM//conj//0 _//PM|NOM//nmod//51 _//PM|NOM//conj//0 _//PM|NOM//nmod//53 _//PM|NOM//conj//0 _//PM|NOM//nmod//55 _//PM|NOM//conj//0 _//PM|NOM//nmod//57 _//PM|NOM//conj//0 _//PM|NOM//nmod//59 _//PM|NOM//conj//0 _//PM|NOM//nmod//61 _//PM|NOM//conj//0 _//PM|NOM//nmod//63 _//PM|NOM//conj//0 _//PM|NOM//nmod//65 _//PM|NOM//conj//0 _//PM|NOM//nmod//67 _//PM|NOM//conj//0 _//PM|NOM//nmod//69 _//PM|NOM//conj//0 _//PM|NOM//nmod//71 _//PM|NOM//conj//0 _//PM|NOM//nmod//73 _//PM|NOM//conj//0 _//PM|NOM//nmod//75 _//PM|NOM//conj//0 _//PM|NOM//nmod//77 _//PM|NOM//conj//0 _//PM|NOM//nmod//79 _//PM|NOM//conj//0 _//PM|NOM//nmod//81 _//PM|NOM//conj//0 _//PM|NOM//nmod//83 _//PM|NOM//nmod//85 _//PM|NOM//nmod//85 _//PM|NOM//conj//0

1.3.3 Utredningens överväganden / Skiss eller foto;1//RG|NOM//nummod//1 □//NN|NEU|SIN|IND|NOM//nsubj//6 ingen//DT|UTR|SIN|IND//det//3 skada//NN|UTR|SIN|IND|NOM//nsubj//6 2//RG|NOM//nummod//5 □//NN|UTR|SIN|IND|NOM//conj//3 konserverat//PC|PRF|NEU|SIN|IND|NOM//ROOT//6 ///MID//cc//8 restaurerat//PC|PRF|NEU|SIN|IND|NOM//conj//6 3//RG|NOM//nummod//10 □//NN|UTR|SIN|IND|NOM//obj//6 ytsmuts//NN|UTR|SIN|IND|NOM//amod//13 4//RG|NOM//nummod//13 □//NN|UTR|SIN|IND|NOM//obl//6 gulnad//PC|PRF|UTR|SIN|IND|NOM//amod//16 5//RG|NOM//nummod//16 □//NN|UTR|SIN|IND|NOM//obl//6 blekt//JJ|POS|NEU|SIN|IND|NOM//amod//19 6//RG|NOM//nummod//19 □//NN|UTR|SIN|IND|NOM//obl//6 fläckar//NN|UTR|PLU|IND|NOM//obl//6 7//RG|NOM//nummod//22 □//NN|UTR|SIN|IND|NOM//nmod//23 mögel//NN|NEU|SIN|IND|NOM//obl//6 8//RG|NOM//nummod//25 □//NN|NEU|SIN|IND|NOM//conj//6 insektsskador//NN|UTR|PLU|IND|NOM//nmod//25 9//RG|NOM//nummod//28 □//NN|UTR|SIN|IND|NOM//appos//25 deformation//NN|UTR|SIN|IND|NOM//nmod//31 10//RG|NOM//nummod//31 □//NN|NEU|SIN|IND|NOM//appos//25 rispor//NN|UTR|PLU|IND|NOM//nmod//34 11//RG|NOM//nummod//34 □//NN|UTR|SIN|IND|NOM//amod//35 delar//VB|PRS|AKT//obj//6 som//HP|-|-|-//nsubj//37 lossnat//VB|SUP|AKT//acl:relcl//35 12//RG|NOM//nummod//39 □//NN|UTR|SIN|IND|NOM//nmod//40 delar//VB|PRS|AKT//obj//37 som//HP|-|-|-//nsubj//42 försvunnit//VB|SUP|AKT//acl:relcl//40 ,//MID//punct//44 saknas//VB|PRS|SFO//conj//6 13//RG|NOM//nummod//46 □//NN|UTR|SIN|IND|NOM//conj//6 sprickor//NN|UTR|PLU|IND|NOM//amod//49 14//RG|NOM//nummod//49 □//NN|NEU|PLU|IND|NOM//nmod//46 lösa//VB|INF|AKT//amod//53 eller//KN//cc//52 flagnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//50 färglager//NN|NEU|SIN|IND|NOM//conj//6 15//RG|NOM//nummod//55 □//NN|UTR|SIN|IND|NOM//conj//6 revor//NN|UTR|PLU|IND|NOM//conj//6 16//RG|NOM//nummod//58 □//NN|UTR|SIN|IND|NOM//nmod//56 krackelering//NN|UTR|SIN|IND|NOM//obl//61 17//RG|NOM//nummod//61 □//NN|UTR|SIN|IND|NOM//conj//6 retuschering//NN|UTR|SIN|IND|NOM//nmod//61 18//RG|NOM//nummod//64 □//NN|UTR|SIN|IND|NOM//obl//6 gamla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 lagningar//NN|UTR|PLU|IND|NOM//conj//6 19//RG|NOM//nummod//68 □//PC|PRF|UTR|SIN|IND|NOM//appos//6 korrosion//NN|UTR|SIN|IND|NOM//obl//71 20//RG|NOM//nummod//71 □//NN|UTR|SIN|IND|NOM//conj//6 avskavning//NN|UTR|SIN|IND|NOM//nmod//74 21//RG|NOM//nummod//74 □//NN|UTR|SIN|IND|NOM//nmod//76 annan//JJ|POS|UTR|SIN|IND|NOM//amod//76 skada//NN|UTR|SIN|IND|NOM//conj//6

1.3.3 Utredningens överväganden / Övriga anmärkningar: PM om forskning för kulturområdets behov;Förslag//NN|NEU|PLU|IND|NOM//ROOT//0 ://MID//punct//0
1.3.3 Utredningens överväganden / Övriga anmärkningar: PM om forskning för kulturområdets behov; //_SP////1 Kulturutredningen//NN|UTR|SIN|DEF|NOM//nsubj//8 (//PAD//punct//3 Ku//PM|NOM//appos//3 2007:06//RG|NOM//conj//3 )//PAD//punct//3 anser//VB|PRS|AKT//parataxis//0 att//SN//mark//15 forskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 för//PP//case//13 kulturområdets//NN|NEU|SIN|DEF|GEN//nmod:poss//13 behov//NN|NEU|SIN|IND|NOM//nmod//10 behöver//VB|PRS|AKT//aux//15 utvecklas//VB|INF|SFO//ccomp//8 och//KN//cc//17 stärkas//VB|INF|SFO//conj//15 .//MAD//punct//8
1.3.3 Utredningens överväganden / Övriga anmärkningar: PM om forskning för kulturområdets behov;Museikoordinatorn//NN|UTR|SIN|DEF|NOM//appos//8 (//PAD//punct//19 Ku//PM|NOM//appos//19 2007:02//RG|NOM//nummod//21 )//PAD//punct//19 ser//VB|PRS|AKT//conj//8 forskningen//NN|UTR|SIN|DEF|NOM//nsubj//24 som//KN//case//29 en//DT|UTR|SIN|IND//det//29 central//JJ|POS|UTR|SIN|IND|NOM//amod//29 fråga//NN|UTR|SIN|IND|NOM//nmod//25 för//PP//case//31 museiområdet//NN|NEU|SIN|DEF|NOM//nmod//25 som//KN//mark//33 helhet//NN|UTR|SIN|IND|NOM//amod//31 ,//MID//punct//38 och//KN//cc//38 delar//VB|PRS|AKT//nmod//37 Kulturutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 analys//NN|UTR|SIN|IND|NOM//conj//8 .//MID//punct//8
1.3.3 Utredningens överväganden / Övriga anmärkningar: PM om forskning för kulturområdets behov;Våra//PS|UTR/NEU|PLU|DEF//nmod:poss//41 förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//43 kan//VB|PRS|AKT//aux//43 sammanfattas//VB|INF|SFO//conj//8 i//PP//case//46 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 punkter//NN|UTR|PLU|IND|NOM//obl//43 .//MAD//punct//0
1.3.3 Utredningens överväganden / Övriga anmärkningar: PM om forskning för kulturområdets behov;•//PP//punct//3 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 bör//VB|PRS|AKT//aux//3 inrättas//VB|INF|SFO//ROOT//3 en//DT|UTR|SIN|IND//det//6 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//6 nämnd//NN|UTR|SIN|IND|NOM//nsubj:pass//3 för//PP//mark//9 att//IE//mark//9 bereda//VB|INF|AKT//advcl//3 frågor//NN|UTR|PLU|IND|NOM//obj//9 som//HP|-|-|-//nsubj//12 rör//VB|PRS|AKT//acl:relcl//10 kulturområdets//NN|NEU|SIN|DEF|GEN//nmod:poss//14 forskningsbehov//NN|NEU|SIN|IND|NOM//obj//12 ,//MID//punct//3 främst//AB|SUV//advmod//3 med//PP//case//21 avseende//NN|NEU|SIN|IND|NOM//fixed//17 på//PP//fixed//17 de//DT|UTR/NEU|PLU|DEF//det//21 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//3 och//KN//cc//23 statsunderstödda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//21 verksamheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//25 behov//NN|NEU|PLU|IND|NOM//obj//23 .//MAD//punct//3
1.3.3 Utredningens överväganden / Övriga anmärkningar: PM om forskning för kulturområdets behov;•//NN|UTR|SIN|IND|NOM//advmod//3 Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//3 bör//VB|PRS|AKT//aux//3 disponera//VB|INF|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//5 anslag//NN|NEU|SIN|IND|NOM//obj//3 för//PP//mark//8 att//IE//mark//8 finansiera//VB|INF|AKT//advcl//3 forskning//NN|UTR|SIN|IND|NOM//obj//8 för//PP//case//12 kulturområdets//NN|NEU|SIN|DEF|GEN//nmod:poss//12 behov//NN|NEU|SIN|IND|NOM//obl//8 .//MAD//punct//3
