Ökad likvärdighet för elever med funktionshinder;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 specialskolor//NN|UTR|PLU|IND|NOM//nmod//2
2.1.2 Den kommunala grundskolan;För//PP//case//15 undervisning//NN|UTR|SIN|IND|NOM//obl//19 i//PP//case//18 teckenspråkig//JJ|POS|UTR|SIN|IND|NOM//amod//18 miljö//NN|UTR|SIN|IND|NOM//nmod//15 används//VB|PRS|SFO//conj//1 emellertid//AB//advmod//19 specialskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//22 kursplaner//NN|UTR|PLU|IND|NOM//nsubj:pass//19 i//PP//case//24 svenska//NN|UTR|SIN|IND|NOM//nmod//22 ,//MID//punct//26 engelska//NN|UTR|SIN|IND|NOM//conj//24 samt//KN//cc//28 teckenspråk//NN|NEU|SIN|IND|NOM//conj//24 och//KN//cc//30 drama//NN|NEU|SIN|IND|NOM//conj//24 .//MAD//punct//1
2.1.2 Den kommunala grundskolan;Grundskolan//NN|UTR|SIN|DEF|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 nioårig//JJ|POS|UTR|SIN|IND|NOM//parataxis//1 men//KN//cc//38 för//PP//case//37 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//38 finns//VB|PRS|SFO//conj//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//38 att//IE//mark//42 läsa//VB|INF|AKT//acl//40 ett//DT|NEU|SIN|IND//nummod//44 år//NN|NEU|SIN|IND|NOM//obj//42 extra//AB//advmod//42 i//PP//case//49 enlighet//NN|UTR|SIN|IND|NOM//fixed//46 med//PP//fixed//46 specialskolan//NN|UTR|SIN|DEF|NOM//obl//42 .//MAD//punct//34
2.1.2 Den kommunala grundskolan;Parkskolan//NN|UTR|SIN|DEF|NOM//ROOT//0 i//PP//case//2 Uppsala//PM|NOM//nmod//0
2.1.2 Den kommunala grundskolan;Parkskolan//NN|UTR|SIN|DEF|NOM//nsubj//1 tar//VB|PRS|AKT//ROOT//1 emot//PL//compound:prt//1 elever//NN|UTR|PLU|IND|NOM//obj//1 med//PP//case//5 hörselskada//NN|UTR|SIN|IND|NOM//obl//1 ,//MID//punct//7 elever//NN|UTR|PLU|IND|NOM//conj//1 som//HP|-|-|-//nsubj//9 har//VB|PRS|AKT//acl:relcl//7 CI//PM|NOM//obj//9 och//KN//cc//12 elever//NN|UTR|PLU|IND|NOM//conj//10 i//PP//case//14 behov//NN|NEU|SIN|IND|NOM//obl//9 av//PP//case//16 tecken//NN|NEU|PLU|IND|NOM//nmod//14 som//KN//mark//18 stöd//NN|NEU|SIN|IND|NOM//appos//16 .//MAD//punct//1
2.1.2 Den kommunala grundskolan;Skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//21 elever//NN|UTR|PLU|IND|NOM//nsubj//22 tillhör//VB|PRS|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//24 hemskola//NN|UTR|SIN|IND|NOM//obj//22 ,//MID//punct//24 som//HP|-|-|-//nsubj//27 betalar//VB|PRS|AKT//acl:relcl//24 för//PP//case//29 skolplatsen//NN|UTR|SIN|DEF|NOM//obl//27 och//KN//cc//31 ansvarar//VB|PRS|AKT//conj//27 för//PP//case//35 bl.a.//AB|AN//advmod//35 elevens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 skolhälsovård//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//22
2.1.2 Den kommunala grundskolan;Under//PP//case//39 våren//NN|UTR|SIN|DEF|NOM//nmod//39 2006//RG|NOM//obl//40 flyttade//VB|PRT|AKT//conj//1 skolan//NN|UTR|SIN|DEF|NOM//obj//40 till//PP//case//43 lokaler//NN|UTR|PLU|IND|NOM//obl//40 i//PP//case//45 Heidenstamskolan//NN|UTR|SIN|DEF|NOM//nmod//43 .//MAD//punct//1
2.1.2 Den kommunala grundskolan;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 är//VB|PRS|AKT//cop//50 en//DT|UTR|SIN|IND//det//50 grundskola//NN|UTR|SIN|IND|NOM//parataxis//1 med//PP//case//54 ca//AB|AN//advmod//53 320//RG|NOM//nummod//54 elever//NN|UTR|PLU|IND|NOM//nmod//50 i//PP//case//56 skolåren//NN|NEU|PLU|DEF|NOM//nmod//54 6–9//RG|NOM//nmod//50 .//MAD//punct//50
2.1.2 Den kommunala grundskolan;Parkskolans//PM|GEN//nmod:poss//60 lokaler//NN|UTR|PLU|IND|NOM//nsubj//62 är//VB|PRS|AKT//cop//62 anpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//50 för//PP//case//64 hörsel-//NN|UTR|-|-|SMS//obl//62 och//KN//cc//66 synskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//64 samt//KN//cc//68 rörelsehindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//64 .//MAD//punct//50
2.1.2 Den kommunala grundskolan;Till//PP//case//71 skolan//NN|UTR|SIN|DEF|NOM//obl//72 hör//VB|PRS|AKT//conj//50 ett//DT|NEU|SIN|IND//det//74 fritidshem//NN|NEU|SIN|IND|NOM//nsubj//72 .//MAD//punct//50
2.1.2 Den kommunala grundskolan;Läsåret//NN|NEU|SIN|DEF|NOM//nmod//1 2005/2006//RG|NOM//nsubj//2 gick//VB|PRT|AKT//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 16//RG|NOM//nummod//5 elever//NN|UTR|PLU|IND|NOM//nsubj//2 på//PP//case//7 skolan//NN|UTR|SIN|DEF|NOM//obl//2 .//MAD//punct//2
2.1.2 Den kommunala grundskolan;Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//10 går//VB|PRS|AKT//parataxis//2 i//PP//case//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 grupper//NN|UTR|PLU|IND|NOM//obl//10 med//PP//case//17 högst//AB|SUV//advmod//16 åtta//RG|NOM//nummod//17 elever//NN|UTR|PLU|IND|NOM//nmod//13 per//PP//case//19 grupp//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//10
2.1.2 Den kommunala grundskolan;Undervisningen//NN|UTR|SIN|DEF|NOM//nsubj//22 sker//VB|PRS|AKT//conj//10 på//PP//case//25 talad//PC|PRF|UTR|SIN|IND|NOM//amod//25 svenska//NN|UTR|SIN|IND|NOM//obl//22 med//PP//case//28 tekniskt//JJ|POS|NEU|SIN|IND|NOM//amod//28 stöd//NN|NEU|SIN|IND|NOM//nmod//25 och//KN//cc//30 teckenstöd//NN|NEU|SIN|IND|NOM//conj//28 .//MAD//punct//22
2.1.2 Den kommunala grundskolan;Teckenspråk//NN|NEU|SIN|IND|NOM//nsubj:pass//33 erbjuds//VB|PRS|SFO//parataxis//22 eleverna//NN|UTR|PLU|DEF|NOM//nsubj:pass//33 som//KN//mark//36 tillval//NN|NEU|PLU|IND|NOM//xcomp//33 .//MAD//punct//10
2.1.2 Den kommunala grundskolan;Silviaskolan//NN|UTR|SIN|DEF|NOM//ROOT//0 i//PP//case//2 Hässleholm//PM|NOM//obl//0
2.1.2 Den kommunala grundskolan;Silviaskolan//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 specialanpassad//PC|PRF|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//4 elever//NN|UTR|PLU|IND|NOM//nmod//2 med//PP//case//6 hörselskada//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//8 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 elever//NN|UTR|PLU|IND|NOM//conj//6 med//PP//case//11 synnedsättning//NN|UTR|SIN|IND|NOM//nmod//4 .//MAD//punct//2
2.1.2 Den kommunala grundskolan;Skolan//NN|UTR|SIN|DEF|NOM//nsubj//14 ligger//VB|PRS|AKT//parataxis//2 intill//PP//case//16 Västerskolan//PM|NOM//obl//14 ,//MID//punct//16 som//HP|-|-|-//nsubj//21 är//VB|PRS|AKT//cop//21 en//DT|UTR|SIN|IND//det//21 skola//NN|UTR|SIN|IND|NOM//acl:relcl//16 för//PP//case//23 barn//NN|NEU|PLU|IND|NOM//nmod//21 från//PP//case//25 förskoleklass//NN|UTR|SIN|IND|NOM//nmod//23 till//PP//advmod//21 och//KN//fixed//26 med//AB//fixed//26 skolår//NN|NEU|SIN|IND|NOM//nmod//30 9//RG|NOM//nummod//21 .//MAD//punct//2
2.1.2 Den kommunala grundskolan;Skolorna//NN|UTR|PLU|DEF|NOM//nsubj//33 har//VB|PRS|AKT//parataxis//2 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//35 skolgård//NN|UTR|SIN|IND|NOM//obj//33 ,//MID//punct//37 gymnastiksal//NN|UTR|SIN|IND|NOM//conj//35 ,//MID//punct//39 slöjdsal//NN|UTR|SIN|IND|NOM//conj//35 och//KN//cc//41 matsal//NN|UTR|SIN|IND|NOM//conj//35 .//MAD//punct//33
2.1.2 Den kommunala grundskolan;I//PP//case//45 samma//DT|UTR/NEU|SIN/PLU|IND//det//45 kvarter//NN|NEU|SIN|IND|NOM//obl//61 som//HA//obl//48 Silviaskolan//NN|UTR|SIN|DEF|NOM//nsubj//48 finns//VB|PRS|SFO//acl:relcl//45 Syrsans//PM|GEN//nmod:poss//50 förskola//NN|UTR|SIN|IND|NOM//obj//48 och//KN//cc//52 fritidshem//NN|NEU|SIN|IND|NOM//conj//50 som//HP|-|-|-//nsubj//54 tar//VB|PRS|AKT//acl:relcl//52 emot//PL//compound:prt//54 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//57 barn//NN|NEU|PLU|IND|NOM//obj//54 .//MAD//punct//45
2.1.2 Den kommunala grundskolan;I//PP//case//60 kvarteret//NN|NEU|SIN|DEF|NOM//obl//61 finns//VB|PRS|SFO//conj//33 även//AB//advmod//61 Kottens//PM|GEN//nmod:poss//64 förskola//NN|UTR|SIN|IND|NOM//nsubj//61 ,//MID//punct//64 som//HP|-|-|-//nsubj//69 är//VB|PRS|AKT//cop//69 för//PP//case//69 barn//NN|NEU|SIN|IND|NOM//acl:relcl//64 med//PP//case//71 grav//NN|UTR|SIN|IND|NOM//nmod//72 språkstörning//NN|UTR|SIN|IND|NOM//nmod//69 .//MAD//punct//33
2.1.2 Den kommunala grundskolan;Silviaskolan//NN|UTR|SIN|DEF|NOM//nsubj//1 erbjuder//VB|PRS|AKT//ROOT//1 plats//NN|UTR|SIN|IND|NOM//obj//1 för//PP//case//6 ca//AB|AN//advmod//5 60//RG|NOM//nummod//6 elever//NN|UTR|PLU|IND|NOM//obl//1 från//PP//case//10 30//RG|NOM//nummod//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kommuner//NN|UTR|PLU|IND|NOM//nmod//6 .//MAD//punct//1
2.1.2 Den kommunala grundskolan;Skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//13 klasser//NN|UTR|PLU|IND|NOM//nsubj//14 har//VB|PRS|AKT//conj//1 mellan//PP//case//17 6–12//NN|NEU|SIN|IND|NOM//nummod//17 elever//NN|UTR|PLU|IND|NOM//obl//14 .//MAD//punct//14
2.1.2 Den kommunala grundskolan;Största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//20 delen//NN|UTR|SIN|DEF|NOM//nsubj//23 av//PP//case//22 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//20 sker//VB|PRS|AKT//conj//14 på//PP//case//26 talad//PC|PRF|UTR|SIN|IND|NOM//amod//26 svenska//NN|UTR|SIN|IND|NOM//obl//23 med//PP//case//29 tekniskt//JJ|POS|NEU|SIN|IND|NOM//amod//29 stöd//NN|NEU|SIN|IND|NOM//nmod//26 .//MAD//punct//1
2.1.2 Den kommunala grundskolan;Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//32 har//VB|PRS|AKT//parataxis//1 teckenspråk//NN|NEU|SIN|IND|NOM//obj//32 som//KN//mark//36 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//36 val//NN|NEU|PLU|IND|NOM//obl//32 .//MAD//punct//32
2.1.2 Den kommunala grundskolan;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//41 kan//VB|PRS|AKT//aux//41 därutöver//AB//advmod//41 förstärka//VB|INF|AKT//parataxis//32 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//43 kunskaper//NN|UTR|PLU|IND|NOM//obj//41 ytterligare//AB|KOM//advmod//41 genom//PP//mark//48 att//IE//mark//48 även//AB//advmod//48 läsa//VB|INF|AKT//advcl//41 teckenspråk//NN|NEU|SIN|IND|NOM//obj//48 som//KN//case//51 språkval//NN|NEU|SIN|IND|NOM//obl//48 .//MAD//punct//1
2.1.2 Den kommunala grundskolan;Solanderskolan//NN|UTR|SIN|DEF|NOM//ROOT//0 i//PP//case//2 Piteå//PM|NOM//nmod//0
2.1.2 Den kommunala grundskolan;Solanderskolans//NN|UTR|SIN|DEF|GEN//nmod//1 hörselverksamhet//NN|UTR|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 inrymd//PC|PRF|UTR|SIN|IND|NOM//ROOT//3 i//PP//case//6 såväl//KN//advmod//6 Björklundaskolans//PM|GEN//obl//3 som//KN//case//9 Solanderskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//9 lokaler//NN|UTR|PLU|IND|NOM//nmod//6 .//MAD//punct//3
2.1.2 Den kommunala grundskolan;Björklundaskolan//NN|UTR|SIN|DEF|NOM//nsubj//14 är//VB|PRS|AKT//cop//14 en//DT|UTR|SIN|IND//det//14 skola//NN|UTR|SIN|IND|NOM//parataxis//3 för//PP//case//16 barn//NN|NEU|PLU|IND|NOM//nmod//14 från//PP//case//18 förskoleklass//NN|UTR|SIN|IND|NOM//nmod//16 till//PP//advmod//14 och//KN//fixed//19 med//AB//fixed//19 skolår//NN|NEU|SIN|IND|NOM//nmod//23 3//RG|NOM//obl//14 .//MAD//punct//3
2.1.2 Den kommunala grundskolan;Solanderskolan//NN|UTR|SIN|DEF|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 en//DT|UTR|SIN|IND//det//28 grundskola//NN|UTR|SIN|IND|NOM//parataxis//3 för//PP//case//30 skolåren//NN|NEU|PLU|DEF|NOM//nmod//31 4–9//RG|NOM//nmod//28 .//MID//punct//28
2.1.2 Den kommunala grundskolan;Skolorna//NN|UTR|PLU|DEF|NOM//nsubj//34 har//VB|PRS|AKT//parataxis//28 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//36 skolgård//NN|UTR|SIN|IND|NOM//obj//34 .//MAD//punct//34
2.1.2 Den kommunala grundskolan;Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//41 i//PP//case//40 hörselklasserna//NN|UTR|PLU|DEF|NOM//nmod//38 har//VB|PRS|AKT//conj//34 tillgång//NN|UTR|SIN|IND|NOM//obj//41 till//PP//case//45 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 klassrum//NN|NEU|PLU|IND|NOM//nmod//42 .//MAD//punct//28
2.1.2 Den kommunala grundskolan;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//48 har//VB|PRS|AKT//parataxis//28 dock//AB//advmod//48 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 samarbetsformer//NN|UTR|PLU|IND|NOM//obj//48 med//PP//case//53 elever//NN|UTR|PLU|IND|NOM//nmod//51 i//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 hörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 klasserna//NN|UTR|PLU|DEF|NOM//nmod//53 .//MAD//punct//28
2.1.2 Den kommunala grundskolan;På//PP//case//1 Solanderskolan//PM|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 akustiksanerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 lokaler//NN|UTR|PLU|IND|NOM//nsubj//2 med//PP//case//6 tillgång//NN|UTR|SIN|IND|NOM//obl//2 till//PP//case//9 hörselteknisk//JJ|POS|UTR|SIN|IND|NOM//amod//9 utrustning//NN|UTR|SIN|IND|NOM//nmod//6 .//MAD//punct//2
2.1.2 Den kommunala grundskolan;Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//12 går//VB|PRS|AKT//parataxis//2 i//PP//case//16 fyra//RG|NOM//nummod//16 åldersblandade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 grupper//NN|UTR|PLU|IND|NOM//obl//12 på//PP//case//20 mellan//PP//case//20 2–7//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nummod//20 elever//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//12
2.1.2 Den kommunala grundskolan;Undervisningen//NN|UTR|SIN|DEF|NOM//nsubj//23 sker//VB|PRS|AKT//conj//12 på//PP//case//26 talad//PC|PRF|UTR|SIN|IND|NOM//amod//26 svenska//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//23
2.1.2 Den kommunala grundskolan;De//DT|UTR/NEU|PLU|DEF//det//31 första//RO|NOM//amod//31 sex//RG|NOM//nummod//31 åren//NN|NEU|PLU|DEF|NOM//nsubj//32 får//VB|PRS|AKT//parataxis//2 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//32 undervisning//NN|UTR|SIN|IND|NOM//obj//32 i//PP//case//36 teckenspråk//NN|NEU|SIN|IND|NOM//nmod//34 inom//PP//case//41 ramen//NN|UTR|SIN|DEF|NOM//fixed//37 för//PP//fixed//37 elevens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 val//NN|NEU|SIN|IND|NOM//obl//32 .//MAD//punct//32
2.1.2 Den kommunala grundskolan;Därefter//AB//advmod//44 har//VB|PRS|AKT//conj//2 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//44 teckenspråk//NN|NEU|SIN|IND|NOM//obj//44 som//KN//mark//48 tillval//NN|NEU|SIN|IND|NOM//xcomp//44 .//MAD//punct//2
2.1.2 Den kommunala grundskolan;Söderskolan//NN|UTR|SIN|DEF|NOM//ROOT//0 i//PP//case//2 Falkenberg//PM|NOM//nmod//0
2.1.2 Den kommunala grundskolan;Söderskolan//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 en//DT|UTR|SIN|IND//det//3 skola//NN|UTR|SIN|IND|NOM//ROOT//3 med//PP//case//7 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 verksamheter//NN|UTR|PLU|IND|NOM//nmod//3 .//MAD//punct//3
2.1.2 Den kommunala grundskolan;Skolan//NN|UTR|SIN|DEF|NOM//nsubj//10 har//VB|PRS|AKT//parataxis//3 hörselskola//NN|UTR|SIN|IND|NOM//obj//10 ,//MID//punct//13 hörselförskola//NN|UTR|SIN|IND|NOM//conj//11 ,//MID//punct//15 förskola//NN|UTR|SIN|IND|NOM//conj//11 och//KN//cc//17 grundskola//NN|UTR|SIN|IND|NOM//conj//11 med//PP//case//21 ca//AB|AN//advmod//20 500//RG|NOM//nummod//21 elever//NN|UTR|PLU|IND|NOM//obl//10 .//MAD//punct//10
2.1.2 Den kommunala grundskolan;I//PP//case//24 skolbyggnaden//NN|UTR|SIN|DEF|NOM//obl//25 finns//VB|PRS|SFO//conj//10 även//AB//advmod//25 ett//DT|NEU|SIN|IND//det//28 fritidshem//NN|NEU|SIN|IND|NOM//nsubj//25 .//MAD//punct//10
2.1.2 Den kommunala grundskolan;På//PP//case//1 hörselskolan//NN|UTR|SIN|DEF|NOM//obl//2 går//VB|PRS|AKT//ROOT//2 barn//NN|NEU|PLU|IND|NOM//nsubj//2 med//PP//case//5 hörselskador//NN|UTR|PLU|IND|NOM//obl//2 .//MAD//punct//2
2.1.2 Den kommunala grundskolan;Där//AB//advmod//8 går//VB|PRS|AKT//parataxis//2 också//AB//advmod//8 barn//NN|NEU|PLU|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj//13 är//VB|PRS|AKT//cop//13 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//10 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//13 och//KN//cc//16 barn//NN|NEU|PLU|IND|NOM//conj//14 med//PP//case//18 CI//PM|NOM//obl//13 .//MAD//punct//8
2.1.2 Den kommunala grundskolan;Skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//21 lokaler//NN|UTR|PLU|IND|NOM//nsubj//22 har//VB|PRS|AKT//parataxis//8 god//JJ|POS|UTR|SIN|IND|NOM//amod//24 akustik//NN|UTR|SIN|IND|NOM//obj//22 och//KN//cc//26 har//VB|PRS|AKT//conj//22 hörselteknisk//JJ|POS|UTR|SIN|IND|NOM//amod//28 utrustning//NN|UTR|SIN|IND|NOM//obj//26 .//MAD//punct//8
2.1.2 Den kommunala grundskolan;Skolan//NN|UTR|SIN|DEF|NOM//nsubj//31 har//VB|PRS|AKT//parataxis//8 en//DT|UTR|SIN|IND//det//33 samsyn//NN|UTR|SIN|IND|NOM//obj//31 från//PP//case//35 förskola//NN|UTR|SIN|IND|NOM//nmod//33 till//PP//case//38 grundskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//38 slut//NN|NEU|SIN|IND|NOM//obl//31 .//MAD//punct//31
2.1.2 Den kommunala grundskolan;Baskunskaper//NN|UTR|PLU|IND|NOM//nsubj//49 i//PP//case//42 svenska//NN|UTR|SIN|IND|NOM//nmod//40 ,//MID//punct//44 teckenspråk//NN|NEU|SIN|IND|NOM//conj//42 ,//MID//punct//46 engelska//NN|UTR|SIN|IND|NOM//conj//42 och//KN//cc//48 matematik//NN|UTR|SIN|IND|NOM//conj//42 har//VB|PRS|AKT//parataxis//31 hög//JJ|POS|UTR|SIN|IND|NOM//amod//51 prioritet//NN|UTR|SIN|IND|NOM//obj//49 .//MAD//punct//8

2.1.3 Malvaskolan;Sedan//PP//case//2 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//2 år//NN|NEU|PLU|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 pågått//VB|SUP|AKT//ROOT//5 diskussioner//NN|UTR|PLU|IND|NOM//obj//5 om//PP//case//9 ett//DT|NEU|SIN|IND//det//9 närmande//NN|NEU|SIN|IND|NOM//nmod//6 mellan//PP//case//12 Alviksskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//12 hörselklasser//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//14 Manillaskolan//PM|NOM//conj//12 .//MAD//punct//5
2.1.3 Malvaskolan;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 har//VB|PRS|AKT//aux//18 lyfts//VB|PRS|SFO//parataxis//5 av//PP//case//21 såväl//KN//advmod//21 föräldragrupper//NN|UTR|PLU|IND|NOM//obl:agent//18 ,//MID//punct//23 intresseorganisationer//NN|UTR|PLU|IND|NOM//conj//21 som//KN//mark//25 professionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//21 som//HP|-|-|-//nsubj//27 mött//VB|SUP|AKT//acl:relcl//25 föräldrar//NN|UTR|PLU|IND|NOM//obj//27 i//PP//case//30 samtal//NN|NEU|PLU|IND|NOM//obl//27 om//PP//case//32 val//NN|NEU|SIN|IND|NOM//nmod//30 av//PP//case//34 skola//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//18
2.1.3 Malvaskolan;Avsikten//NN|UTR|SIN|DEF|NOM//nsubj//3 med//PP//case//2 Malvaprojektet//NN|NEU|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//ROOT//3 att//IE//mark//5 skapa//VB|INF|AKT//ccomp//3 förutsättningar//NN|UTR|PLU|IND|NOM//obj//5 för//PP//case//10 en//DT|UTR|SIN|IND//det//10 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//10 skola//NN|UTR|SIN|IND|NOM//nmod//6 för//PP//case//15 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 och//KN//cc//14 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//12 elever//NN|UTR|PLU|IND|NOM//nmod//10 från//PP//case//17 förskoleklass//NN|UTR|SIN|IND|NOM//obl//5 till//PP//advmod//5 och//KN//fixed//18 med//AB//fixed//18 skolår//NN|NEU|SIN|IND|NOM//nmod//22 9/10//RG|NOM//obl//5 i//PP//case//24 Stockholmsområdet//NN|NEU|SIN|DEF|NOM//obl//5 .//MAD//punct//3
2.1.3 Malvaskolan;En//DT|UTR|SIN|IND//det//28 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//28 skola//NN|UTR|SIN|IND|NOM//nsubj:pass//29 anses//VB|PRS|SFO//parataxis//3 underlätta//VB|INF|AKT//xcomp//29 skolvalet//NN|NEU|SIN|DEF|NOM//obj//30 och//KN//cc//35 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//35 skulle//VB|PRT|AKT//aux//35 få//VB|INF|AKT//conj//29 lättare//AB|KOM//obj//35 att//IE//mark//38 byta//VB|INF|AKT//acl//36 mellan//PP//case//40 kommunikationsspråken//NN|UTR|SIN|DEF|NOM//nmod//41 teckenspråk//NN|NEU|SIN|IND|NOM//obj//38 och//KN//cc//43 talad//PC|PRF|UTR|SIN|IND|NOM//amod//44 svenska//NN|UTR|SIN|IND|NOM//obj//35 utifrån//PP//case//47 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//47 behov//NN|NEU|PLU|IND|NOM//nmod//44 .//MAD//punct//3
2.1.3 Malvaskolan;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//51 skulle//VB|PRT|AKT//aux//51 leda//VB|INF|AKT//parataxis//3 till//PP//mark//57 att//SN//mark//57 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 elever//NN|UTR|PLU|IND|NOM//nsubj//57 behöver//VB|PRS|AKT//aux//57 byta//VB|INF|AKT//advcl//51 skolform//NN|UTR|SIN|IND|NOM//obj//57 under//PP//case//61 sin//PS|UTR|SIN|DEF//nmod:poss//61 grundskoletid//NN|UTR|SIN|IND|NOM//obl//57 .//MAD//punct//51
2.1.3 Malvaskolan;Skolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//64 personal//NN|UTR|SIN|IND|NOM//nsubj//67 har//VB|PRS|AKT//aux//67 tillsammans//AB//advmod//67 utarbetat//VB|SUP|AKT//conj//51 en//DT|UTR|SIN|IND//det//70 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//70 vision//NN|UTR|SIN|IND|NOM//obj//67 som//HP|-|-|-//nsubj:pass//72 kallas//VB|PRS|SFO//acl:relcl//70 för//PP//case//75 ”//PM|NOM//nmod//75 Malva//PM|NOM//obl//72 –//MID//punct//75 en//DT|UTR|SIN|IND//det//79 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//79 skola//NN|UTR|SIN|IND|NOM//conj//75 ”//PAD//punct//51 .//MAD//punct//51
2.1.3 Malvaskolan;I//PP//case//83 korthet//NN|UTR|SIN|IND|NOM//obl//86 kan//VB|PRS|AKT//aux//86 visionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//86 beskrivas//VB|INF|SFO//advcl//51 enligt//PP//case//88 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//86 .//MAD//punct//3
