5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter ;Isabell//PM|NOM//ROOT//0 Schierenbeck//PM|NOM//flat//0
6. Statens väljarskola / Integration;Trots//PP//case//73 kvoteringen//NN|UTR|SIN|DEF|NOM//obl//77 var//VB|PRT|AKT//cop//77 maorierna//NN|UTR|PLU|DEF|NOM//nsubj//77 kraftigt//AB|POS//advmod//77 underrepresenterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//46 eftersom//SN//mark//84 en//DT|UTR|SIN|IND//det//81 proportionell//JJ|POS|UTR|SIN|IND|NOM//amod//81 fördelning//NN|UTR|SIN|IND|NOM//nsubj//84 skulle//VB|PRT|AKT//aux//84 ha//VB|INF|AKT//aux//84 gett//VB|SUP|AKT//advcl//77 minst//AB|SUV//advmod//86 20//RG|NOM//nummod//87 platser//NN|UTR|PLU|IND|NOM//obj//84 .//MAD//punct//46
6. Statens väljarskola / Integration;Vid//PP//case//90 början//NN|UTR|SIN|DEF|NOM//obl//93 av//PP//case//92 1900-talet//NN|NEU|SIN|DEF|NOM//nmod//90 återstod//VB|PRT|AKT//conj//46 bara//AB//advmod//93 en//DT|UTR|SIN|IND//det//96 spillra//NN|UTR|SIN|IND|NOM//nsubj//93 av//PP//case//98 ursprungsbefolkningen//NN|UTR|SIN|DEF|NOM//nmod//96 .//MAD//punct//46
6. Statens väljarskola / Integration;Kvoteringen//NN|UTR|SIN|DEF|NOM//nsubj//101 innebar//VB|PRT|AKT//parataxis//46 inte//AB//advmod//101 att//SN//mark//106 maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//106 behandlades//VB|PRT|SFO//ccomp//101 i//PP//case//108 parlamentet//NN|NEU|SIN|DEF|NOM//obl//106 .//MAD//punct//101
6. Statens väljarskola / Integration;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//111 uppfattade//VB|PRT|AKT//parataxis//101 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//111 som//KN//mark//114 symbolpolitik//NN|UTR|SIN|IND|NOM//xcomp//111 .//MID//punct//111
6. Statens väljarskola / Integration;Maorier//NN|NEU|PLU|IND|NOM//nsubj//117 slutade//VB|PRT|AKT//parataxis//111 tala//VB|INF|AKT//xcomp//117 sitt//PS|NEU|SIN|DEF//nmod:poss//120 språk//NN|NEU|SIN|IND|NOM//obj//118 och//KN//cc//122 tappade//VB|PRT|AKT//conj//117 kontakten//NN|UTR|SIN|DEF|NOM//obj//122 med//PP//case//126 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//126 stammar//NN|UTR|PLU|IND|NOM//nmod//123 då//HA//mark//129 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//129 flyttade//VB|PRT|AKT//advcl//122 in//PL//advmod//129 till//PP//case//132 staden//NN|UTR|SIN|DEF|NOM//obl//129 .//MAD//punct//117
6. Statens väljarskola / Integration;Den//DT|UTR|SIN|DEF//det//136 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//136 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//117 bland//PP//case//138 majoritetsbefolkningen//NN|UTR|SIN|DEF|NOM//nmod//136 var//VB|PRT|AKT//cop//136 att//SN//mark//143 kulturen//NN|UTR|SIN|DEF|NOM//nsubj//143 skulle//VB|PRT|AKT//aux//143 dö//VB|INF|AKT//ccomp//139 ut//PL//compound:prt//143 .//MAD//punct//117
6. Statens väljarskola / Integration;Från//PP//case//1 1960-talet//NN|NEU|SIN|DEF|NOM//obl//2 ökade//VB|PRT|AKT//advcl//143 dock//AB//advmod//2 intresset//NN|NEU|SIN|DEF|NOM//obj//2 för//PP//mark//7 att//IE//mark//7 återuppta//VB|INF|AKT//acl//4 traditioner//NN|UTR|PLU|IND|NOM//obj//7 och//KN//cc//10 lära//VB|INF|AKT//conj//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//10 språket//NN|NEU|SIN|DEF|NOM//obj//10 .//MID//punct//2
6. Statens väljarskola / Integration;Maorier//NN|NEU|PLU|IND|NOM//nsubj//15 började//VB|PRT|AKT//parataxis//2 också//AB//advmod//15 protestera//VB|INF|AKT//xcomp//15 mot//PP//case//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 oförrätter//NN|UTR|PLU|IND|NOM//obl//17 som//HP|-|-|-//obj//23 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//23 ansåg//VB|PRT|AKT//acl:relcl//20 att//SN//mark//27 staten//NN|UTR|SIN|DEF|NOM//nsubj//27 hade//VB|PRT|AKT//aux//27 begått//VB|SUP|AKT//ccomp//23 mot//PP//case//29 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//27 .//MAD//punct//15
6. Statens väljarskola / Integration;En//DT|UTR|SIN|IND//det//32 stam//NN|UTR|SIN|IND|NOM//nsubj//33 ockuperade//VB|PRT|AKT//parataxis//15 ett//DT|NEU|SIN|IND//det//35 område//NN|NEU|SIN|IND|NOM//obj//33 i//PP//case//37 Auckland//PM|NOM//nmod//35 som//HP|-|-|-//obj//40 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//40 ansåg//VB|PRT|AKT//acl:relcl//35 att//SN//mark//43 staten//NN|UTR|SIN|DEF|NOM//nsubj//43 konfiskerat//VB|SUP|AKT//ccomp//40 i//PP//case//47 strid//NN|UTR|SIN|IND|NOM//fixed//44 mot//PP//case//47 överenskommelsen//NN|UTR|SIN|DEF|NOM//obl//43 från//PP//case//49 1840//RG|NOM//nmod//47 .//MAD//punct//15
6. Statens väljarskola / Integration;Stammedlemmarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//53 hade//VB|PRT|AKT//aux//53 flyttats//VB|SUP|SFO//parataxis//15 från//PP//case//57 sitt//PS|NEU|SIN|DEF//nmod:poss//57 traditionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 område//NN|NEU|SIN|IND|NOM//obl//53 till//PP//case//59 hus//NN|NEU|SIN|IND|NOM//obl//53 som//HP|-|-|-//mark//62 regelbundet//AB//nsubj:pass//62 översvämmandes//VB|PRT|SFO//acl:relcl//59 av//PP//case//64 avloppsvatten//NN|NEU|SIN|IND|NOM//obl:agent//62 .//MAD//punct//53
6. Statens väljarskola / Integration;Efter//PP//case//68 506//RG|NOM//nummod//68 dagar//NN|UTR|PLU|IND|NOM//obl//69 avbröts//VB|PRT|SFO//conj//53 demonstrationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//69 av//PP//case//73 600//RG|NOM//nummod//73 poliser//NN|UTR|PLU|IND|NOM//nmod//70 med//PP//case//78 hjälp//NN|UTR|SIN|IND|NOM//fixed//74 av//PP//fixed//74 militär//JJ|POS|UTR|SIN|IND|NOM//amod//78 förstärkning//NN|UTR|SIN|IND|NOM//obl//69 .//MAD//punct//53
6. Statens väljarskola / Integration;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 maorier//NN|NEU|PLU|IND|NOM//nsubj:pass//82 arresterades//VB|PRT|SFO//parataxis//53 .//MID//punct//15
6. Statens väljarskola / Integration;Händelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//85 kablades//VB|PRT|SFO//conj//15 ut//PL//compound:prt//85 på//PP//case//89 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//89 sändningstid//NN|UTR|SIN|IND|NOM//obl//85 .//MAD//punct//15
6. Statens väljarskola / Integration;"Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 icke-maorier//NN|UTR|PLU|IND|NOM//nsubj//93 började//VB|PRT|AKT//parataxis//15 undra//VB|INF|AKT//xcomp//93 om//SN//mark//98 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//98 inte//AB//advmod//98 låg//VB|PRT|AKT//ccomp//94 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj//98 i//PP//case//103 de//DT|UTR/NEU|PLU|DEF//det//103 maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 kraven//NN|NEU|PLU|DEF|NOM//obl//98 (//PAD//punct//103 Graham//PM|NOM//appos//103 2000//RG|NOM//nummod//105 ;//MID//punct//103"
6. Statens väljarskola / Integration;Walker//PM|NOM//nmod//103 1990:215–218//RG|NOM//nummod//108 )//PAD//punct//108 .//MAD//punct//15
6. Statens väljarskola / Integration;När//HA//mark//115 6//RG|NOM//nummod//114 februari//NN|UTR|SIN|IND|NOM//nsubj//115 blev//VB|PRT|AKT//advcl//15 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//117 helgdag//NN|UTR|SIN|IND|NOM//nsubj//115 till//PP//case//119 minne//NN|NEU|SIN|IND|NOM//obl//115 av//PP//case//121 Waitangi-avtalet//PM|NOM//nmod//119 ,//MID//punct//15 visade//VB|PRT|AKT//conj//15 en//DT|UTR|SIN|IND//det//125 grupp//NN|UTR|SIN|IND|NOM//nmod//126 maorier//NN|NEU|PLU|IND|NOM//nsubj//123 sitt//PS|NEU|SIN|DEF//nmod:poss//128 missnöje//NN|NEU|SIN|IND|NOM//obj//123 genom//PP//mark//131 att//IE//mark//131 bära//VB|INF|AKT//advcl//123 svarta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//133 sorgeband//NN|NEU|PLU|IND|NOM//obj//131 .//MAD//punct//15
6. Statens väljarskola / Integration;Några//DT|UTR/NEU|PLU|IND//det//136 år//NN|NEU|PLU|IND|NOM//nmod//137 senare//AB|KOM//advmod//15 hade//VB|PRT|AKT//aux//143 den//DT|UTR|SIN|DEF//det//142 återkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//142 protesterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//142 skaran//NN|UTR|SIN|DEF|NOM//nsubj:pass//143 utökats//VB|SUP|SFO//ROOT//143 till//PP//case//146 4000//RG|NOM//nummod//146 personer//NN|UTR|PLU|IND|NOM//obl//143 .//MAD//punct//143
6. Statens väljarskola / Integration;Polisingripandet//NN|NEU|SIN|DEF|NOM//nsubj//152 som//HP|-|-|-//nsubj//150 avbröt//VB|PRT|AKT//acl:relcl//148 protesterna//NN|UTR|PLU|DEF|NOM//obj//150 skapade//VB|PRT|AKT//parataxis//143 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//154 känslor//NN|UTR|PLU|IND|NOM//obj//152 även//AB//advmod//159 bland//PP//case//159 den//DT|UTR|SIN|DEF//det//159 icke-maoriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//159 befolkningen//NN|UTR|SIN|DEF|NOM//obl//152 (//PAD//punct//159 Walker//PM|NOM//appos//159 1990:211//RG|NOM//amod//161 ,//MID//punct//164 233–4//RG|NOM//conj//161 )//PAD//punct//159 .//MAD//punct//143
6. Statens väljarskola / Integration;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 tribunal//NN|UTR|SIN|IND|NOM//nsubj:pass//3 upprättades//VB|PRT|SFO//ROOT//3 för//PP//mark//6 att//IE//mark//6 hantera//VB|INF|AKT//advcl//3 motsättningen//NN|UTR|SIN|DEF|NOM//obj//6 .//MAD//punct//3
6. Statens väljarskola / Integration;Waitangi-tribunalen//NN|UTR|SIN|DEF|NOM//nsubj//10 behandlade//VB|PRT|AKT//parataxis//3 frågor//NN|UTR|PLU|IND|NOM//obj//10 om//PP//case//13 mark//NN|UTR|SIN|IND|NOM//nmod//11 ,//MID//punct//15 vatten//NN|NEU|SIN|IND|NOM//conj//13 och//KN//cc//17 fiskerätter//NN|UTR|PLU|IND|NOM//conj//13 som//HP|-|-|-//nsubj//19 gick//VB|PRT|AKT//acl:relcl//17 tillbaka//PL//advmod//19 så//AB//advmod//22 långt//AB|POS//advmod//19 som//KN//case//25 till//PP//case//25 1840//RG|NOM//obl//19 då//HA//mark//30 avtalet//NN|NEU|SIN|DEF|NOM//nsubj:pass//30 en//DT|UTR|SIN|IND//det//29 gång//NN|UTR|SIN|IND|NOM//obl//30 skrevs//VB|PRT|SFO//acl:relcl//25 .//MAD//punct//10
6. Statens väljarskola / Integration;I//PP//case//34 ett//DT|NEU|SIN|IND//det//34 försök//NN|NEU|SIN|IND|NOM//obl//38 att//IE//mark//36 nå//VB|INF|AKT//acl//34 försoning//NN|UTR|SIN|IND|NOM//obj//36 erbjöds//VB|PRT|SFO//conj//10 en//DT|UTR|SIN|IND//det//41 formell//JJ|POS|UTR|SIN|IND|NOM//amod//41 ursäkt//NN|UTR|SIN|IND|NOM//nsubj:pass//38 till//PP//case//45 varje//DT|UTR/NEU|SIN|IND//det//45 maorisk//JJ|POS|UTR|SIN|IND|NOM//amod//45 stam//NN|UTR|SIN|IND|NOM//obl//38 som//HP|-|-|-//mark//48 ärendet//NN|NEU|SIN|DEF|NOM//nsubj//48 gällde//VB|PRT|AKT//acl:relcl//45 och//KN//cc//51 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//51 kompensation//NN|UTR|SIN|IND|NOM//conj//48 .//MAD//punct//10
6. Statens väljarskola / Integration;En//DT|UTR|SIN|IND//det//54 miljard//RG|NOM//nmod//56 nyzeeländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 dollar//NN|UTR|PLU|IND|NOM//appos//10 ,//MID//punct//58 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//10 ungefär//AB//advmod//60 4,8//RG|NOM//nummod//61 miljarder//NN|UTR|PLU|IND|NOM//nmod//63 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 kronor//NN|UTR|PLU|IND|NOM//obj//58 ,//MID//punct//58 avsattes//VB|PRT|SFO//conj//10 under//PP//case//68 en//DT|UTR|SIN|IND//det//68 tioårsperiod//NN|UTR|SIN|IND|NOM//obl//65 (//PAD//punct//68 Mulgan//PM|NOM//nmod//71 1998:186//RG|NOM//appos//68 )//PAD//punct//68 .//MAD//punct//80
6. Statens väljarskola / Integration;Dessutom//AB//advmod//80 skulle//VB|PRT|AKT//aux//80 maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 namn//NN|NEU|PLU|IND|NOM//nsubj:pass//80 på//PP//case//79 platser//NN|UTR|PLU|IND|NOM//nmod//77 återinföras//VB|INF|SFO//conj//10 och//KN//cc//90 vid//PP//case//83 planering//NN|UTR|SIN|IND|NOM//obl//90 av//PP//case//85 bebyggelse//NN|UTR|SIN|IND|NOM//nmod//83 och//KN//cc//90 infrastruktur//NN|UTR|SIN|IND|NOM//nsubj:pass//90 skulle//VB|PRT|AKT//aux//90 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//90 tas//VB|INF|SFO//conj//80 till//PP//case//92 platser//NN|UTR|PLU|IND|NOM//obl//90 av//PP//case//98 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//98 andlig//JJ|POS|UTR|SIN|IND|NOM//amod//98 och//KN//cc//97 kulturell//JJ|POS|UTR|SIN|IND|NOM//conj//95 betydelse//NN|UTR|SIN|IND|NOM//nmod//92 för//PP//case//100 maorier//NN|UTR|PLU|IND|NOM//nmod//98 (//PAD//punct//80 Graham//PM|NOM//appos//80 2000//RG|NOM//nummod//102 )//PAD//punct//80 .//MAD//punct//10
6. Statens väljarskola / Integration;Trots//PP//mark//6 att//SN//fixed//0 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//6 har//VB|PRS|AKT//aux//6 tillgodosetts//VB|SUP|SFO//advcl//18 är//VB|PRS|AKT//cop//18 de//DT|UTR/NEU|PLU|DEF//det//12 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 och//KN//cc//11 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//9 klyftorna//NN|UTR|PLU|DEF|NOM//nsubj//18 mellan//PP//case//14 maorier//NN|NEU|PLU|IND|NOM//nmod//12 och//KN//cc//16 icke-maorier//NN|UTR|PLU|IND|NOM//conj//14 fortfarande//AB//advmod//18 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//18 och//KN//cc//22 i//PP//case//22 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 avseenden//NN|NEU|PLU|IND|NOM//conj//18 till//AB//advmod//18 och//KN//fixed//23 med//AB//fixed//23 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//18 .//MAD//punct//18
6. Statens väljarskola / Integration;Arbetslöshetstalen//PM|NOM//parataxis//18 och//KN//cc//30 ohälsotalen//NN|UTR|SIN|DEF|NOM//conj//28 för//PP//case//32 maorier//NN|UTR|PLU|IND|NOM//nmod//30 har//VB|PRS|AKT//aux//34 ökat//VB|SUP|AKT//conj//18 över//PP//case//37 en//DT|UTR|SIN|IND//det//37 tioårsperiod//NN|UTR|SIN|IND|NOM//obl//34 i//PP//case//39 förhållande//NN|NEU|SIN|IND|NOM//nmod//37 till//PP//case//41 icke-maorier//NN|NEU|PLU|IND|NOM//nmod//39 (//PAD//punct//41 Te//PM|NOM//nmod//44 Puni//PM|NOM//compound//45 Kokiri//PM|NOM//appos//41 1998//RG|NOM//nummod//45 )//PAD//punct//18 .//MAD//punct//18
6. Statens väljarskola / Integration;Antalet//NN|NEU|SIN|DEF|NOM//nsubj//55 separata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 institutioner//NN|UTR|PLU|IND|NOM//nsubj//55 har//VB|PRS|AKT//aux//55 också//AB//advmod//55 ökat//VB|SUP|AKT//conj//18 .//MID//punct//18
6. Statens väljarskola / Integration;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 finns//VB|PRS|SFO//conj//18 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 skolor//NN|UTR|PLU|IND|NOM//nsubj//58 ,//MID//punct//61 universitet//NN|NEU|PLU|IND|NOM//conj//61 ,//MID//punct//65 sjukvårdinrättningar//NN|UTR|PLU|IND|NOM//conj//63 och//KN//cc//67 fängelser//NN|NEU|PLU|IND|NOM//conj//63 .//MAD//punct//61
6. Statens väljarskola / Integration;Maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 radio-//NN|UTR|-|-|SMS//nsubj:pass//75 och//KN//cc//72 TVkanaler//NN|UTR|PLU|IND|NOM//conj//70 har//VB|PRS|AKT//aux//75 också//AB//advmod//75 startats//VB|SUP|SFO//conj//18 .//MAD//punct//18
6. Statens väljarskola / Integration;Under//PP//case//1 1980-talet//NN|NEU|SIN|DEF|NOM//obl//2 diskuterades//VB|PRT|SFO//ROOT//2 om//PP//case//4 kvoteringen//NN|UTR|SIN|DEF|NOM//obl//2 i//PP//case//6 parlamentet//NN|NEU|SIN|DEF|NOM//nmod//4 skulle//VB|PRT|AKT//aux//8 fortsätta//VB|INF|AKT//conj//2 eller//KN//cc//13 om//SN//mark//13 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//13 skulle//VB|PRT|AKT//aux//13 avskaffas//VB|INF|SFO//conj//8 i//PP//case//19 och//KN//fixed//14 med//PP//fixed//14 den//DT|UTR|SIN|DEF//det//19 planerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//19 reformen//NN|UTR|SIN|DEF|NOM//obl//13 av//PP//case//21 valsystemet//NN|NEU|SIN|DEF|NOM//nmod//19 .//MID//punct//2
6. Statens väljarskola / Integration;Ett//DT|NEU|SIN|IND//det//24 argument//NN|NEU|SIN|IND|NOM//appos//2 mot//PP//case//27 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//27 kvotering//NN|UTR|SIN|IND|NOM//nmod//24 var//VB|PRT|AKT//cop//24 att//SN//mark//46 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//31 befäster//VB|PRS|AKT//nsubj:pass//46 etniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 skillnader//NN|UTR|PLU|IND|NOM//obj//31 .//MAD//punct//33
6. Statens väljarskola / Integration;I//PP//case//38 den//DT|UTR|SIN|DEF//det//38 nyzeeländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 utredningen//NN|UTR|SIN|DEF|NOM//conj//33 ”//PM|NOM//punct//33 Towards//PM|NOM//nsubj:pass//46 a//PM|NOM//case//43 Better//PM|NOM//compound//43 Democracy//PM|NOM//nmod//40 ”//PM|NOM//nmod//45 1985//RG|NOM//obl//40 konstaterades//VB|PRT|SFO//csubj//24 att//SN//mark//50 grupprepresentation//NN|UTR|SIN|IND|NOM//nsubj//50 var//VB|PRT|AKT//cop//50 legitimt//JJ|POS|NEU|SIN|IND|NOM//xcomp//46 och//KN//cc//55 till//AB//advmod//55 och//KN//fixed//52 med//AB//fixed//52 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//conj//50 för//PP//case//57 jämlikhet//NN|UTR|SIN|IND|NOM//obl//55 och//KN//cc//59 rättvisa//NN|UTR|SIN|IND|NOM//conj//57 .//MAD//punct//24
6. Statens väljarskola / Integration;Trots//PP//case//64 det//DT|NEU|SIN|DEF//det//64 rekommenderade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//64 utredningen//NN|UTR|SIN|DEF|NOM//appos//24 att//SN//mark//70 kvoteringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//70 för//PP//case//68 maorier//NN|NEU|PLU|IND|NOM//nmod//66 skulle//VB|PRT|AKT//aux//70 avskaffas//VB|INF|SFO//acl//64 eftersom//SN//mark//76 ”//RG|NOM//punct//76 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//74 representation//NN|UTR|SIN|IND|NOM//nsubj//76 också//AB//advmod//76 medför//VB|PRS|AKT//advcl//70 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//78 separation//NN|UTR|SIN|IND|NOM//obj//76 ”//PAD//punct//24 (//PAD//punct//24 Electoral//PM|NOM//compound//82 Commision//PM|NOM//appos//24 1997:90//RG|NOM//conj//82 ,//MID//punct//85 101//RG|NOM//nmod//83 )//PAD//punct//24 .//MAD//punct//24
6. Statens väljarskola / Integration;Efter//PP//case//90 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 protester//NN|UTR|PLU|IND|NOM//nmod//24 från//PP//case//93 maoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 ledare//NN|UTR|PLU|IND|NOM//nmod//90 ,//MID//punct//95 beslöt//VB|PRT|AKT//parataxis//2 man//PN|UTR|SIN|IND|SUB//nsubj//95 att//IE//mark//98 behålla//VB|INF|AKT//xcomp//95 kvoteringen//NN|UTR|SIN|DEF|NOM//obj//98 .//MAD//punct//2
6. Statens väljarskola / Integration;Maorier//NN|NEU|PLU|IND|NOM//nsubj//102 krävde//VB|PRT|AKT//parataxis//2 att//SN//mark//106 kvoteringen//NN|UTR|SIN|DEF|NOM//nsubj//106 skulle//VB|PRT|AKT//aux//106 bestå//VB|INF|AKT//ccomp//102 ,//MID//punct//110 som//KN//case//110 en//DT|UTR|SIN|IND//det//110 symbol//NN|UTR|SIN|IND|NOM//conj//106 för//PP//mark//122 att//SN//mark//122 förbundet//NN|NEU|SIN|DEF|NOM//nsubj//122 mellan//PP//case//115 maorier//NN|NEU|PLU|IND|NOM//nmod//113 och//KN//cc//117 nybyggare//NN|UTR|PLU|IND|NOM//conj//115 som//HP|-|-|-//nsubj:pass//119 slöts//VB|PRT|SFO//acl:relcl//113 1840//RG|NOM//nummod//119 fortfarande//AB//advmod//122 gäller//VB|PRS|AKT//advcl//110 .//MAD//punct//2
6. Statens väljarskola / Integration;Kvotering//NN|UTR|SIN|IND|NOM//nsubj//125 ger//VB|PRS|AKT//parataxis//2 maorier//NN|UTR|PLU|IND|NOM//iobj//125 en//DT|UTR|SIN|IND//det//129 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//129 status//NN|UTR|SIN|IND|NOM//obj//125 som//KN//mark//132 statsbärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//132 folk//NN|NEU|PLU|IND|NOM//obl//125 i//PP//case//138 förhållande//NN|NEU|SIN|IND|NOM//fixed//133 till//PP//fixed//133 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//138 etniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//138 grupper//NN|UTR|PLU|IND|NOM//obl//125 ,//MID//punct//125 så//AB//advmod//125 som//KN//fixed//140 polynesier//NN|NEU|PLU|IND|NOM//obj//125 och//KN//cc//144 kineser//NN|UTR|PLU|IND|NOM//conj//142 ,//MID//punct//142 som//HP|-|-|-//nsubj//148 idag//AB//advmod//148 utgör//VB|PRS|AKT//acl:relcl//142 en//DT|UTR|SIN|IND//det//151 stor//JJ|POS|UTR|SIN|IND|NOM//amod//151 del//NN|UTR|SIN|IND|NOM//obj//148 av//PP//case//153 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//151 .//MAD//punct//125
6. Statens väljarskola / Integration;År//NN|NEU|SIN|IND|NOM//nmod//1 1993//RG|NOM//obl//2 ändrades//VB|PRT|SFO//ROOT//2 vallagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 .//MAD//punct//2
6. Statens väljarskola / Integration;Istället//AB//advmod//9 för//PP//case//9 en//DT|UTR|SIN|IND//det//9 fast//JJ|POS|UTR|SIN|IND|NOM//amod//9 kvot//NN|UTR|SIN|IND|NOM//obl//2 om//PP//case//12 fyra//RG|NOM//nummod//12 platser//NN|UTR|PLU|IND|NOM//nmod//9 beror//VB|PRS|AKT//parataxis//2 nu//AB//advmod//13 antalet//NN|NEU|SIN|DEF|NOM//obj//13 på//PP//mark//20 hur//HA//advmod//18 stor//JJ|POS|UTR|SIN|IND|NOM//amod//19 andel//NN|UTR|SIN|IND|NOM//nsubj//20 röstberättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//15 som//HP|-|-|-//nsubj//23 har//VB|PRS|AKT//aux//23 registrerat//VB|SUP|AKT//acl:relcl//20 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//23 på//PP//case//28 den//DT|UTR|SIN|DEF//det//28 maoriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 vallängden//NN|UTR|SIN|DEF|NOM//obl//23 .//MAD//punct//2
6. Statens väljarskola / Integration;Antalet//NN|NEU|SIN|DEF|NOM//nsubj//35 inkvoterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 maorier//NN|NEU|PLU|IND|NOM//nmod//30 har//VB|PRS|AKT//aux//35 gradvis//AB//advmod//35 ökat//VB|SUP|AKT//parataxis//2 till//PP//case//37 sju//RG|NOM//obl//35 av//PP//case//41 totalt//AB|POS//advmod//40 120//RG|NOM//nummod//41 parlamentsledamöter//NN|UTR|PLU|IND|NOM//nmod//37 .//MID//punct//2
