BARBRO BURSELL  ,  överintendent på Livrustkammaren, samtalsledare ;KATARINA//PM|NOM//nmod//1 DUNÉR//PM|NOM//ROOT//1  //_SP////1 ,//MID//punct//5  //_SP////3 ﬁl//NN|AN//advmod//1 .//MAD//punct//7
Vems historia ska bevaras?;Farfar//NN|UTR|SIN|IND|NOM//nsubj//78 ritade//VB|PRT|AKT//conj//53 Chinabiografen//NN|UTR|SIN|DEF|NOM//obj//78 –//PAD//punct//83 han//PN|UTR|SIN|DEF|SUB//nsubj//83 hade//VB|PRT|AKT//aux//83 varit//VB|SUP|AKT//conj//53 i//PP//case//85 Kina//PM|NOM//obl//83 –//RG|NOM//punct//89 och//KN//cc//89 Östra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//89 Station//PM|NOM//conj//53 .//MID//punct//89
Vems historia ska bevaras?;Min//PS|UTR|SIN|DEF//nmod:poss//92 far//NN|UTR|SIN|IND|NOM//conj//89 ,//MID//punct//94 arkitekt//NN|UTR|SIN|IND|NOM//nmod//95 Erik//PM|NOM//appos//92 Stark//PM|NOM//flat:name//95 ,//MID//punct//53 har//VB|PRS|AKT//aux//100 också//AB//advmod//100 arbetat//VB|SUP|AKT//conj//53 mycket//AB|POS//advmod//100 med//PP//case//103 husen//NN|NEU|PLU|DEF|NOM//obl//100 i//PP//case//106 Gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//106 Stan//NN|UTR|SIN|DEF|NOM//nmod//103 .//MAD//punct//53
Vems historia ska bevaras?;På//PP//case//1 Operan//PM|NOM//obl//7 här//AB//advmod//1 på//PP//case//5 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 sidan//NN|UTR|SIN|DEF|NOM//nmod//1 vattnet//NN|NEU|SIN|DEF|NOM//nmod//1 jobbade//VB|PRT|AKT//ROOT//7 min//PS|UTR|SIN|DEF//nmod:poss//9 farmor//NN|UTR|SIN|IND|NOM//obj//7 .//MAD//punct//7
Vems historia ska bevaras?;Hon//PN|UTR|SIN|DEF|SUB//nsubj:pass//12 plockades//VB|PRT|SFO//parataxis//7 upp//PL//compound:prt//12 i//PP//case//15 sexårsåldern//NN|UTR|SIN|DEF|NOM//obl//12 av//PP//case//19 en//DT|UTR|SIN|IND//det//19 dåtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 talangscout//NN|UTR|SIN|IND|NOM//nmod//15 ,//MID//punct//12 för//PP//mark//26 att//SN//fixed//21 hon//PN|UTR|SIN|DEF|SUB//nsubj//26 var//VB|PRT|AKT//cop//26 så//AB//advmod//26 söt//JJ|POS|UTR|SIN|IND|NOM//advcl//12 och//KN//cc//28 togs//VB|PRT|SFO//conj//26 in//PL//compound:prt//28 i//PP//case//31 balettelevskolan//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//12
Vems historia ska bevaras?;De//DT|UTR/NEU|PLU|DEF//det//36 där//AB//fixed//33 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 balettråttorna//NN|UTR|PLU|DEF|NOM//nsubj:pass//37 ställdes//VB|PRT|SFO//advcl//12 på//PP//case//39 tåspets//NN|UTR|SIN|IND|NOM//obl//37 långt//AB|POS//advmod//44 innan//SN//mark//44 skelettet//NN|NEU|SIN|DEF|NOM//nsubj//44 var//VB|PRT|AKT//cop//44 klart//JJ|POS|NEU|SIN|IND|NOM//advcl//37 och//KN//cc//46 kroppen//NN|UTR|SIN|DEF|NOM//nsubj//47 mogen//JJ|POS|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//51 och//KN//cc//51 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//51 blev//VB|PRT|AKT//conj//44 ohyggligt//AB|POS//advmod//53 slitna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//51 .//MAD//punct//12
Vems historia ska bevaras?;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 går//VB|PRS|AKT//ROOT//1 dagligen//AB//advmod//1 omkring//AB//advmod//1 i//PP//case//7 min//PS|UTR|SIN|DEF//nmod:poss//7 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//7 historia//NN|UTR|SIN|IND|NOM//obl//1 ,//MID//punct//9 säger//VB|PRS|AKT//parataxis//1 Agneta//PM|NOM//nsubj//9 Stark//PM|NOM//flat//10 .//MAD//punct//1
Vems historia ska bevaras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//15 har//VB|PRS|AKT//aux//15 vaccinerat//VB|SUP|AKT//conj//1 mig//PN|UTR|SIN|DEF|OBJ//obj//15 mot//PP//case//18 konstnärsromantik//NN|UTR|SIN|IND|NOM//obl//15 och//KN//cc//23 ”//NN|UTR|SIN|IND|NOM//punct//23 förr//AB//advmod//23 i//PP//case//23 världen//NN|UTR|SIN|DEF|NOM//conj//18 ”//PM|NOM//punct//15 och//KN//cc//30 ”//PM|NOM//punct//30 när//HA//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 var//VB|PRT|AKT//cop//30 ﬁnt//NN|UTR|SIN|DEF|NOM//conj//15 ”//PAD//punct//15 .//MID//punct//1
Vems historia ska bevaras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 fanns//VB|PRT|SFO//conj//1 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 tiden//NN|UTR|SIN|DEF|NOM//nsubj//34 minst//AB|SUV//advmod//38 två//RG|NOM//nummod//39 perspektiv//NN|NEU|PLU|IND|NOM//obl//34 på//PP//case//41 berättelserna//NN|UTR|PLU|DEF|NOM//nmod//39 .//MAD//punct//34
Vems historia ska bevaras?;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 lärde//VB|PRT|AKT//ROOT//1 mig//PN|UTR|SIN|DEF|OBJ//obj//1 läsa//VB|INF|AKT//xcomp//1 när//HA//mark//8 jag//PN|UTR|SIN|DEF|SUB//nsubj//8 var//VB|PRT|AKT//cop//8 fyra//RG|NOM//nummod//8 år//NN|NEU|PLU|IND|NOM//obl//1 och//KN//cc//12 var//VB|PRT|AKT//cop//12 väldigt//AB|POS//advmod//12 intresserad//PC|PRF|UTR|SIN|IND|NOM//conj//1 av//PP//case//14 historia//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//18 så//KN//advmod//18 jag//PN|UTR|SIN|DEF|SUB//nsubj//18 läste//VB|PRT|AKT//advcl//1 Grimbergs//PM|GEN//nmod:poss//20 Världshistoria//PM|NOM//obj//18 när//HA//mark//27 jag//PN|UTR|SIN|DEF|SUB//nsubj//27 var//VB|PRT|AKT//cop//27 fem//RG|NOM//nummod//27 ,//MID//punct//24 sex//RG|NOM//nummod//27 år//NN|NEU|PLU|IND|NOM//obl//18 .//MAD//punct//18
Vems historia ska bevaras?;Senare//AB|KOM//advmod//32 ville//VB|PRT|AKT//aux//32 jag//PN|UTR|SIN|DEF|SUB//nsubj//32 bli//VB|INF|AKT//conj//1 egyptolog//NN|UTR|SIN|IND|NOM//xcomp//32 och//KN//cc//35 tassade//VB|PRT|AKT//conj//32 omkring//AB//advmod//35 här//AB//advmod//35 i//PP//case//40 Gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 Stan//NN|UTR|SIN|DEF|NOM//obl//35 på//PP//case//42 Medelhavsmuseet//PM|NOM//obl//35 och//KN//cc//45 jag//PN|UTR|SIN|DEF|SUB//nsubj//45 gick//VB|PRT|AKT//conj//32 på//PP//case//47 föredrag//NN|NEU|PLU|IND|NOM//obl//45 med//PP//case//49 ljusbilder//NN|UTR|PLU|IND|NOM//nmod//47 av//PP//case//51 Torgny//PM|NOM//nmod//49 Säve-Söderbergh//PM|NOM//flat//51 .//MAD//punct//1
Vems historia ska bevaras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 var//VB|PRT|AKT//cop//59 en//DT|UTR|SIN|IND//det//59 mycket//AB|POS//advmod//58 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 ingång//NN|UTR|SIN|IND|NOM//parataxis//1 i//PP//case//61 historia//NN|UTR|SIN|IND|NOM//nmod//59 .//MAD//punct//59
Vems historia ska bevaras?;Agneta//PM|NOM//nmod//1 Stark//PM|NOM//nsubj//2 berättar//VB|PRS|AKT//ROOT//2 vidare//AB|KOM//advmod//2 att//SN//mark//6 hon//PN|UTR|SIN|DEF|SUB//nsubj//6 lärt//VB|SUP|AKT//ccomp//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//6 mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//6 av//PP//case//10 Maja//PM|NOM//obl//6 Hagerman//PM|NOM//flat//10 ,//MID//punct//15 som//HP|-|-|-//nsubj//15 har//VB|PRS|AKT//aux//15 talat//VB|SUP|AKT//acl:relcl//10 om//PP//case//17 kulturarvet//NN|NEU|SIN|DEF|NOM//obl//15 som//KN//case//20 politiskt//AB|POS//amod//20 sprängstoff//NN|NEU|SIN|IND|NOM//obl//15 och//KN//cc//25 om//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 farorna//NN|UTR|PLU|DEF|NOM//conj//10 i//PP//case//29 slarvig//JJ|POS|UTR|SIN|IND|NOM//amod//29 humanistisk//JJ|POS|UTR|SIN|IND|NOM//amod//29 forskning//NN|UTR|SIN|IND|NOM//nmod//25 .//MAD//punct//2
Vems historia ska bevaras?;KONFLIKTER//NN|UTR|PLU|IND|NOM//nsubj//55 OM//PP//nmod//0 HISTORIEN//NN|UTR|SIN|DEF|NOM//appos//0 –//RG|NOM//punct//4 Konﬂikterna//NN|UTR|PLU|DEF|NOM//nsubj//19 i//PP//nmod//4 dag//NN|UTR|SIN|IND|NOM//fixed//5 om//PP//fixed//5 vem//HP|UTR|SIN|IND//dislocated//11 som//HP|-|-|-//nsubj//11 egentligen//AB//advmod//11 har//VB|PRS|AKT//acl:relcl//4 rätten//NN|UTR|SIN|DEF|NOM//obj//11 till//PP//case//15 namnet//NN|NEU|SIN|DEF|NOM//nmod//15 Makedonien//PM|NOM//nmod//12 är//VB|PRS|AKT//cop//19 ett//DT|NEU|SIN|IND//det//19 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 exempel//NN|NEU|SIN|IND|NOM//parataxis//0 på//PP//case//21 konﬂikt//NN|UTR|SIN|IND|NOM//nmod//19 om//PP//case//23 historien//NN|UTR|SIN|DEF|NOM//nmod//21 ,//MID//punct//25 säger//VB|PRS|AKT//parataxis//0 hon//PN|UTR|SIN|DEF|SUB//nsubj//25 .//MAD//punct//25
Vems historia ska bevaras?;Makedonien//PM|NOM//nsubj//30 har//VB|PRS|AKT//aux//30 givit//VB|SUP|AKT//parataxis//0 namn//NN|NEU|SIN|IND|NOM//obj//30 åt//PP//case//34 ”//PM|NOM//punct//34 fruktsallad//NN|UTR|SIN|IND|NOM//obl//30 ”//PM|NOM//punct//30 på//PP//case//39 franska//NN|UTR|SIN|IND|NOM//amod//39 ”//PAD//punct//39 macédoine//NN|UTR|SIN|IND|NOM//obl//30 de//UO//det//41 fruits//UO//acl:relcl//39 ”//PM|NOM//punct//41 ,//MID//punct//30 och//KN//cc//45 syftar//VB|PRS|AKT//conj//30 just//AB//advmod//45 på//PP//case//48 folk-//NN|NEU|-|-|SMS//obl//45 och//KN//cc//50 kulturblandningen//NN|UTR|SIN|DEF|NOM//conj//48 i//PP//case//52 Makedonien//PM|NOM//nmod//50 .//MAD//punct//30
Vems historia ska bevaras?;Nu//AB//advmod//55 håller//VB|PRS|AKT//ROOT//55 man//PN|UTR|SIN|IND|SUB//nsubj//55 på//PL//mark//59 att//IE//mark//59 lägga//VB|INF|AKT//advcl//55 päron//NN|NEU|SIN|IND|NOM//obj//59 för//PP//case//62 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//59 och//KN//cc//64 druvor//NN|UTR|PLU|IND|NOM//conj//62 för//PP//case//66 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//59 ,//MID//punct//55 att//IE//mark//69 separera//VB|INF|AKT//xcomp//55 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//69 som//HP|-|-|-//nsubj//74 alltid//AB//advmod//74 varit//VB|SUP|AKT//cop//74 blandat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//70 .//MAD//punct//55
Vems historia ska bevaras?;Och//KN//cc//78 striden//NN|UTR|SIN|DEF|NOM//nsubj//78 står//VB|PRS|AKT//conj//55 om//PP//case//80 historien//NN|UTR|SIN|DEF|NOM//obl//78 .//MAD//punct//55
Vems historia ska bevaras?;Här//AB//advmod//1 tycker//VB|PRS|AKT//ROOT//1 jag//PN|UTR|SIN|DEF|SUB//nsubj//1 att//SN//mark//6 vi//PN|UTR|PLU|DEF|SUB//nsubj//6 är//VB|PRS|AKT//cop//6 blåögda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//1 i//PP//case//8 Sverige//PM|NOM//obl//6 ,//MID//punct//12 som//HP|-|-|-//nsubj//12 inte//AB//advmod//12 funderar//VB|PRS|AKT//acl:relcl//8 över//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 inbyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 konﬂikterna//NN|UTR|PLU|DEF|NOM//obl//12 i//PP//case//18 historieskrivandet//NN|NEU|SIN|DEF|NOM//obl//12 ,//MID//punct//24 med//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 svenskarna//NN|UTR|PLU|DEF|NOM//obl//12 .//MID//punct//1
Vems historia ska bevaras?;Hur//HA//advmod//27 ser//VB|PRS|AKT//parataxis//1 historieskrivningen//NN|UTR|SIN|DEF|NOM//nsubj//27 ut//PL//compound:prt//27 om//PP//case//32 femtio//RG|NOM//nummod//32 år//NN|NEU|PLU|IND|NOM//obl//27 ?//MID//punct//27
Vems historia ska bevaras?;Ska//VB|PRS|AKT//aux//36 vi//PN|UTR|PLU|DEF|SUB//nsubj//36 sortera//VB|INF|AKT//conj//1 ut//PL//compound:prt//36 vem//HP|UTR|SIN|IND//dislocated//40 som//HP|-|-|-//nsubj//40 kom//VB|PRT|AKT//ccomp//36 först//AB//advmod//40 och//KN//cc//43 vem//HP|UTR|SIN|IND//conj//40 som//HP|-|-|-//nsubj//45 kom//VB|PRT|AKT//acl:relcl//43 sedan//AB//advmod//45 ?//MID//punct//36
Vems historia ska bevaras?;Oseriös//JJ|POS|UTR|SIN|IND|NOM//amod//49 museiverksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//51 kan//VB|PRS|AKT//aux//51 användas//VB|INF|SFO//conj//36 till//PP//mark//54 att//IE//mark//54 bygga//VB|INF|AKT//advcl//51 ett//DT|NEU|SIN|IND//det//58 etniskt//JJ|POS|NEU|SIN|IND|NOM//advmod//57 förhärligande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 folkmuseum//NN|NEU|SIN|IND|NOM//obj//54 över//PP//case//60 svenskarna//NN|UTR|PLU|DEF|NOM//nmod//58 eller//KN//cc//63 någon//DT|UTR|SIN|IND//det//63 folkgrupp//NN|UTR|SIN|IND|NOM//conj//60 eller//KN//cc//66 någon//DT|UTR|SIN|IND//det//66 region//NN|UTR|SIN|IND|NOM//conj//60 .//MAD//punct//1
Vems historia ska bevaras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//70 måste//VB|PRS|AKT//aux//70 vaccinera//VB|INF|AKT//parataxis//1 oss//PN|UTR|PLU|DEF|OBJ//obj//70 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 emot//PP//case//74 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//70 ,//MID//punct//78 men//KN//cc//78 jag//PN|UTR|SIN|DEF|SUB//nsubj//78 vet//VB|PRS|AKT//conj//70 inte//AB//advmod//78 hur//HA//advmod//78 ,//MID//punct//82 säger//VB|PRS|AKT//parataxis//78 Agneta//PM|NOM//nsubj//82 Stark//PM|NOM//flat//83 .//MAD//punct//70
Vems historia ska bevaras?;Bo//PM|NOM//nsubj//2 Persson//PM|NOM//nsubj//0 berättar//VB|PRS|AKT//ROOT//2 om//PP//mark//8 hur//HA//advmod//8 man//PN|UTR|SIN|IND|SUB//nsubj//8 i//PP//case//7 fjälltrakterna//NN|UTR|PLU|DEF|NOM//obl//8 diskuterar//VB|PRS|AKT//advcl//2 vilken//HD|UTR|SIN|IND//det//10 grupp//NN|UTR|SIN|IND|NOM//obj//8 som//HP|-|-|-//nsubj//13 först//AB//advmod//13 koloniserade//VB|PRT|AKT//acl:relcl//10 detta//DT|NEU|SIN|DEF//det//15 område//NN|NEU|SIN|IND|NOM//obj//13 .//MAD//punct//2 –//PAD//punct//19
Vems historia ska bevaras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 händer//VB|PRS|AKT//parataxis//2 att//SN//mark//22 saker//NN|UTR|PLU|IND|NOM//nsubj//22 slår//VB|PRS|AKT//csubj//19 upp//PL//compound:prt//22 även//AB//advmod//22 på//PP//case//27 vår//PS|UTR|SIN|DEF//nmod:poss//27 mark//NN|UTR|SIN|IND|NOM//obl//22 ,//MID//punct//29 säger//VB|PRS|AKT//parataxis//19 han//PN|UTR|SIN|DEF|SUB//nsubj//29 .//MID//punct//19
Vems historia ska bevaras?;Ta//VB|IMP|AKT//parataxis//19 Hesselökonﬂikten//NN|UTR|SIN|DEF|NOM//obj//32 för//PP//case//37 omkring//PP//advmod//36 femton//RG|NOM//nummod//37 år//NN|NEU|PLU|IND|NOM//obl//32 sedan//AB//advmod//37 ,//MID//punct//32 den//DT|UTR|SIN|DEF//det//43 där//AB//fixed//40 lilla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 ön//NN|UTR|SIN|DEF|NOM//appos//32 i//PP//case//45 Kattegatt//PM|NOM//nmod//43 som//HP|-|-|-//nsubj//50 var//VB|PRT|AKT//cop//50 en//DT|UTR|SIN|IND//det//50 gammal//JJ|POS|UTR|SIN|IND|NOM//amod//50 gränstvist//NN|UTR|SIN|IND|NOM//acl:relcl//43 mellan//PP//case//52 Danmark//PM|NOM//nmod//50 och//KN//cc//54 Sverige//PM|NOM//conj//52 .//MAD//punct//19
Vems historia ska bevaras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 här//AB//fixed//56 är//VB|PRS|AKT//cop//59 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//19 än//KN//mark//63 vad//HP|NEU|SIN|IND//obj//63 vi//PN|UTR|PLU|DEF|SUB//nsubj//63 tror//VB|PRS|AKT//advcl//59 ibland//AB//advmod//63 ,//MID//punct//72 fast//SN//mark//72 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//72 fortfarande//AB//advmod//71 här//AB//advmod//68 i//PP//case//71 Sverige//PM|NOM//obl//72 ligger//VB|PRS|AKT//conj//2 på//PP//case//77 en//DT|UTR|SIN|IND//det//77 ganska//AB//advmod//76 låg//JJ|POS|UTR|SIN|IND|NOM//amod//77 konﬂiktnivå//NN|UTR|SIN|IND|NOM//obl//72 .//MAD//punct//2
Vems historia ska bevaras?;Konﬂikten//NN|UTR|SIN|DEF|NOM//nsubj//8 med//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 ”//PAD//punct//5 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 svenskarna//NN|UTR|PLU|DEF|NOM//nmod//0 ”//PM|NOM//punct//0 kan//VB|PRS|AKT//aux//8 bli//VB|INF|AKT//advcl//91 allvarligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//8 ,//MID//punct//8 fortsätter//VB|PRS|AKT//parataxis//8 Bo//PM|NOM//compound:prt//11 Persson//PM|NOM//flat//12 .//MAD//punct//8
Vems historia ska bevaras?;Jag//PN|UTR|SIN|DEF|SUB//nsubj//16 tänker//VB|PRS|AKT//parataxis//8 på//PP//case//18 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//16 också//AB//advmod//16 när//HA//case//23 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//20 gäller//VB|PRS|AKT//fixed//20 kultur//NN|UTR|SIN|IND|NOM//obl//16 och//KN//cc//25 kulturarv//NN|NEU|SIN|IND|NOM//conj//23 ,//MID//punct//32 och//KN//cc//32 inte//AB//advmod//29 minst//AB|SUV//advmod//32 när//HA//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 gäller//VB|PRS|AKT//conj//8 museerna//NN|NEU|PLU|DEF|NOM//obj//32 .//MAD//punct//8
Vems historia ska bevaras?;Museer//NN|NEU|PLU|IND|NOM//nsubj//41 är//VB|PRS|AKT//cop//41 på//PP//case//39 något//DT|NEU|SIN|IND//det//39 sätt//NN|NEU|SIN|IND|NOM//obl//40 så//AB//advmod//41 platsbestämda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//8 ,//MID//punct//41 som//KN//mark//46 om//SN//fixed//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 fanns//VB|PRT|SFO//advcl//41 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj//46 som//HP|-|-|-//case//51 en//DT|UTR|SIN|IND//det//51 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//51 historia//NN|UTR|SIN|IND|NOM//obl//46 ,//MID//punct//55 en//DT|UTR|SIN|IND//det//55 jämtländsk//JJ|POS|UTR|SIN|IND|NOM//amod//55 historia//NN|UTR|SIN|IND|NOM//conj//51 och//KN//cc//58 en//DT|UTR|SIN|IND//det//58 stockholmshistoria//NN|UTR|SIN|IND|NOM//conj//51 .//MAD//punct//41
Vems historia ska bevaras?;Geograﬁn//NN|NEU|SIN|IND|NOM//nsubj//61 blir//VB|PRS|AKT//advcl//8 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//61 än//KN//case//64 människorna//NN|UTR|PLU|DEF|NOM//obl//61 .//MID//punct//61
Vems historia ska bevaras?;Alla//DT|UTR/NEU|PLU|IND/DEF//det//67 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//77 som//HP|-|-|-//nsubj//70 nu//AB//advmod//70 bor//VB|PRS|AKT//acl:relcl//67 här//AB//advmod//70 och//KN//cc//73 har//VB|PRS|AKT//conj//70 en//DT|UTR|SIN|IND//det//76 annan//JJ|POS|UTR|SIN|IND|NOM//amod//76 historia//NN|UTR|SIN|IND|NOM//obj//73 får//VB|PRS|AKT//advcl//8 ingen//DT|UTR|SIN|IND//det//80 riktig//JJ|POS|UTR|SIN|IND|NOM//amod//80 plats//NN|UTR|SIN|IND|NOM//obj//77 i//PP//case//84 det//DT|NEU|SIN|DEF//det//84 här//AB//fixed//82 kulturarvet//NN|NEU|SIN|DEF|NOM//obl//77 .//MID//punct//77
Vems historia ska bevaras?;Om//SN//mark//89 man//PN|UTR|SIN|IND|SUB//nsubj//89 ska//VB|PRS|AKT//aux//89 se//VB|INF|AKT//advcl//91 framåt//AB//advmod//89 tror//VB|PRS|AKT//ROOT//91 jag//PN|UTR|SIN|DEF|SUB//nsubj//91 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//94 blir//VB|PRS|AKT//xcomp//91 en//DT|UTR|SIN|IND//det//97 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//97 uppgift//NN|UTR|SIN|IND|NOM//xcomp//94 .//MAD//punct//91
Vems historia ska bevaras?;De//DT|UTR/NEU|PLU|DEF//det//101 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 museerna//NN|NEU|PLU|DEF|NOM//nsubj//105 kommer//VB|PRS|AKT//aux//105 att//IE//mark//105 få//VB|INF|AKT//aux//105 tänka//VB|INF|AKT//parataxis//91 om//PL//compound:prt//105 och//KN//cc//108 ta//VB|INF|AKT//conj//105 in//PL//compound:prt//108 även//AB//advmod//108 den//DT|UTR|SIN|DEF//det//113 här//AB//fixed//111 dimensionen//NN|UTR|SIN|DEF|NOM//obj//108 .//MAD//punct//105 –//RG|NOM//punct//120
Vems historia ska bevaras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//120 i//PP//case//118 museibranschen//NN|UTR|SIN|DEF|NOM//nmod//116 måste//VB|PRS|AKT//aux//120 bli//VB|INF|AKT//conj//105 medvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//120 om//PP//mark//127 vilka//HD|UTR/NEU|PLU|IND//det//124 konsekvenser//NN|UTR|PLU|IND|NOM//obj//127 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//126 val//NN|NEU|PLU|IND|NOM//nsubj//127 får//VB|PRS|AKT//acl//121 ,//MID//punct//129 understryker//VB|PRS|AKT//parataxis//120 Barbro//PM|NOM//nsubj//129 Bursell//PM|NOM//flat:name//130 .//MAD//punct//120
Vems historia ska bevaras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//134 börjar//VB|PRS|AKT//parataxis//120 vakna//VB|INF|AKT//xcomp//134 upp//PL//compound:prt//135 nu//AB//advmod//135 och//KN//cc//139 inse//VB|INF|AKT//conj//134 att//SN//mark//172 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//172 vi//PN|UTR|PLU|DEF|SUB//nsubj//143 väljer//VB|PRS|AKT//acl:relcl//141 att//IE//mark//145 bevara//VB|INF|AKT//xcomp//143 kommer//VB|PRS|AKT//aux//172 att//IE//mark//148 ﬁnnas//VB|INF|SFO//dislocated//172 som//KN//case//151 ett//DT|NEU|SIN|IND//det//151 källmaterial//NN|NEU|SIN|IND|NOM//nmod//148 i//PP//case//153 framtiden//NN|UTR|SIN|DEF|NOM//nmod//151 ,//MID//punct//156 som//KN//case//156 dokumentation//NN|UTR|SIN|IND|NOM//conj//148 av//PP//case//159 en//DT|UTR|SIN|IND//det//159 folkgrupp//NN|UTR|SIN|IND|NOM//nmod//156 och//KN//cc//162 en//DT|UTR|SIN|IND//det//162 kultur//NN|UTR|SIN|IND|NOM//conj//159 .//MID//punct//148
Vems historia ska bevaras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//172 vi//PN|UTR|PLU|DEF|SUB//nsubj//166 väljer//VB|PRS|AKT//acl:relcl//164 att//IE//mark//168 säga//VB|INF|AKT//xcomp//166 nej//IN//cc//172 tack//IN//fixed//169 till//PP//case//170 riskerar//VB|PRS|AKT//ccomp//139 att//IE//mark//175 alldeles//AB//advmod//175 glömmas//VB|INF|SFO//ccomp//172 bort//PL//compound:prt//175 .//MAD//punct//91
Vems historia ska bevaras?;Med//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 svenskarna//NN|UTR|PLU|DEF|NOM//obl//7 vore//VB|KON|PRT|AKT//cop//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 ju//AB//advmod//7 självklart//JJ|POS|NEU|SIN|IND|NOM//ROOT//7 att//SN//mark//11 man//PN|UTR|SIN|IND|SUB//nsubj//11 måste//VB|PRS|AKT//aux//11 sätta//VB|INF|AKT//csubj//7 igång//PL//obj//11 redan//AB//advmod//14 nu//AB//advmod//11 och//KN//cc//16 ta//VB|INF|AKT//conj//11 tillvara//PL//compound:prt//16 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//19 historia//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//7

