På tröskeln till lönearbete;Diskriminering//NN|UTR|SIN|IND|NOM//ROOT//0 ,//MID//punct//2 exkludering//NN|UTR|SIN|IND|NOM//conj//0 och//KN//cc//4 underordning//NN|UTR|SIN|IND|NOM//conj//0 av//PP//case//6 personer//NN|UTR|PLU|IND|NOM//nmod//4 med//PP//case//9 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//9 bakgrund//NN|UTR|SIN|IND|NOM//nmod//6
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Att//SN//mark//183 så//AB//advmod//183 tycks//VB|PRS|SFO//advcl//2 ske//VB|INF|AKT//xcomp//183 ,//MID//punct//190 genom//PP//mark//190 att//SN//mark//190 förmedlingspersonalen//NN|UTR|SIN|DEF|NOM//nsubj//190 medvetet//AB|POS//nsubj//190 prioriterar//VB|PRS|AKT//conj//183 en//DT|UTR|SIN|IND//det//192 arbetsgivares//NN|UTR|SIN|IND|GEN//nmod:poss//193 önskemål//NN|NEU|PLU|IND|NOM//obj//190 och//KN//cc//195 utsorterar//VB|PRS|AKT//conj//193 sökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//195 med//PP//case//198 annan//JJ|POS|UTR|SIN|IND|NOM//nmod//196 än//KN//case//202 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//202 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//202 bakgrund//NN|UTR|SIN|IND|NOM//nmod//198 ,//MID//punct//204 finns//VB|PRS|SFO//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//204 belägg//NN|NEU|PLU|IND|NOM//nsubj//204 för//PP//case//210 i//PP//case//210 nyare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//210 forskning//NN|UTR|SIN|IND|NOM//nmod//206 (//PAD//punct//206 se//VB|IMP|AKT//conj//2 t.ex.//AB|AN//advmod//212 Neergaard//PM|NOM//obj//212 ,//MID//punct//214 2002//RG|NOM//conj//214 ://MID//punct//212
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;"Knocke//PM|NOM//appos//212 &//KN|AN//cc//220 Hertzberg//PM|NOM//conj//218 ,//MID//punct//218 2000//RG|NOM//nummod//218 ;//MID//punct//218"
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Hertzberg//PM|NOM//conj//218 ,//MID//punct//226 2003//RG|NOM//conj//224 )//PAD//punct//218 .//MAD//punct//2
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Låt//VB|IMP|AKT//ROOT//0 oss//PN|UTR|PLU|DEF|OBJ//obj//0 återvända//VB|INF|AKT//xcomp//0 till//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 intervjuade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//0 i//PP//case//10 Bergmans//PM|GEN//nmod:poss//10 och//KN//cc//9 Swedins//PM|GEN//conj//7 rapport//NN|UTR|SIN|IND|NOM//nmod//5 och//KN//cc//13 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//13 erfarenheter//NN|UTR|PLU|IND|NOM//conj//10 av//PP//case//16 arbetsgivares//NN|UTR|PLU|IND|GEN//nmod:poss//16 bemötande//NN|NEU|SIN|IND|NOM//nmod//13 under//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 år//NN|NEU|PLU|IND|NOM//nmod//13 då//HA//advmod//29 lagen//NN|UTR|SIN|DEF|NOM//nsubj//29 mot//PP//case//24 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//24 diskriminering//NN|UTR|SIN|IND|NOM//nmod//21 i//PP//case//26 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//24 ännu//AB//advmod//29 inte//AB//advmod//29 fanns//VB|PRT|SFO//acl:relcl//13 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;En//DT|UTR|SIN|IND//det//32 fråga//NN|UTR|SIN|IND|NOM//parataxis//0 som//HP|-|-|-//nsubj//36 fortfarande//AB//advmod//36 var//VB|PRT|AKT//cop//36 aktuell//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//32 under//PP//case//39 denna//DT|UTR|SIN|DEF//det//39 period//NN|UTR|SIN|IND|NOM//obl//36 var//VB|PRT|AKT//cop//41 rätten//NN|UTR|SIN|DEF|NOM//obj//0 till//PP//case//46 240//RG|NOM//nummod//44 timmars//NN|UTR|PLU|IND|GEN//nmod:poss//46 lagstadgad//PC|PRF|UTR|SIN|IND|NOM//amod//46 svenskundervisning//NN|UTR|SIN|IND|NOM//nmod//41 på//PP//case//49 betald//PC|PRF|UTR|SIN|IND|NOM//amod//49 arbetstid//NN|UTR|SIN|IND|NOM//nmod//46 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 var//VB|PRT|AKT//cop//54 inte//AB//advmod//54 ovanligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//0 att//SN//mark//57 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//57 valde//VB|PRT|AKT//csubj//54 att//IE//mark//59 kringgå//VB|INF|AKT//xcomp//57 lagen//NN|UTR|SIN|DEF|NOM//obj//59 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;"Ett//DT|NEU|SIN|IND//det//63 villkor//NN|NEU|SIN|IND|NOM//nsubj//67 för//PP//case//65 anställning//NN|UTR|SIN|IND|NOM//nmod//63 kunde//VB|PRT|AKT//aux//67 vara//VB|INF|AKT//parataxis//0 att//SN//mark//71 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 invandrare//NN|UTR|PLU|IND|NOM//nsubj//71 presenterade//VB|PRT|AKT//ccomp//67 falska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 intyg//NN|NEU|PLU|IND|NOM//obj//71 om//PP//mark//79 att//SN//mark//79 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//79 redan//AB//advmod//79 hade//VB|PRT|AKT//aux//79 fullföljt//VB|SUP|AKT//acl//73 kursen//NN|UTR|SIN|DEF|NOM//obj//79 eller//KN//cc//85 att//SN//mark//85 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//85 var//VB|PRT|AKT//cop//85 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//79 att//IE//mark//87 avstå//VB|INF|AKT//acl//85 från//PP//case//89 rätten//NN|UTR|SIN|DEF|NOM//obl//87 till//PP//case//91 språkkurs//NN|UTR|SIN|IND|NOM//nmod//89 (//PAD//punct//85 Bergman//PM|NOM//appos//85 &//KN|AN//cc//95 Swedin//PM|NOM//conj//93 ,//MID//punct//93 1982//RG|NOM//conj//93 ,//MID//punct//93 s.//NN|AN//nmod//100 106//RG|NOM//nmod//93 ;//MID//punct//85"
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Knocke//PM|NOM//appos//85 ,//MID//punct//102 1981//RG|NOM//nummod//102 ,//MID//punct//104 s.//NN|AN//nmod//107 36//RG|NOM//nmod//104 )//PAD//punct//102 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Självfallet//AB|POS//nsubj//111 ställde//VB|PRT|AKT//parataxis//0 inte//AB//advmod//111 alla//DT|UTR/NEU|PLU|IND/DEF//det//114 arbetsgivare//NN|UTR|PLU|IND|NOM//nmod//116 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//116 villkor//NN|NEU|PLU|IND|NOM//obj//111 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Risken//NN|UTR|SIN|DEF|NOM//nsubj//125 att//IE//mark//120 drabbas//VB|INF|SFO//acl//118 var//VB|PRT|AKT//cop//125 emellertid//AB//advmod//125 alltid//AB//advmod//125 en//DT|UTR|SIN|IND//det//125 realitet//NN|UTR|SIN|IND|NOM//parataxis//0 i//PP//advmod//125 och//KN//fixed//126 med//PP//fixed//126 att//SN//mark//131 man//PN|UTR|SIN|IND|SUB//nsubj:pass//131 räknades//VB|PRT|SFO//advcl//125 till//PP//case//137 den//DT|UTR|SIN|DEF//det//137 underordnade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//137 och//KN//cc//136 maktlösa//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//134 kategorin//NN|UTR|SIN|DEF|NOM//obl//131 ’//UO//punct//139 invandrare//NN|UTR|PLU|IND|NOM//appos//131 ’//PM|NOM//nummod//139 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//144 kan//VB|PRS|AKT//aux//144 förefalla//VB|INF|AKT//parataxis//0 i//PP//case//148 det//DT|NEU|SIN|DEF//det//148 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//148 absurt//JJ|POS|NEU|SIN|IND|NOM//obl//144 ,//MID//punct//154 mot//PP//case//154 den//DT|UTR|SIN|DEF//det//154 mera//AB|KOM//advmod//153 sentida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//154 situationen//NN|UTR|SIN|DEF|NOM//obl//144 ,//MID//punct//154 att//SN//mark//160 studier//NN|UTR|PLU|IND|NOM//nsubj:pass//160 i//PP//case//159 svenska//NN|UTR|SIN|IND|NOM//nmod//157 gjordes//VB|PRT|SFO//acl//154 till//PP//case//162 hinder//NN|NEU|SIN|IND|NOM//obl//160 för//PP//case//164 anställning//NN|UTR|SIN|IND|NOM//nmod//162 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//169 med//PP//fixed//165 de//DT|UTR/NEU|PLU|DEF//det//169 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//169 krav//NN|NEU|PLU|IND|NOM//obl//160 på//PP//case//171 språkkunskaper//NN|UTR|PLU|IND|NOM//nmod//169 som//KN//obl//175 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//175 efterhand//AB//advmod//175 började//VB|PRT|AKT//acl:relcl//171 ställa//VB|INF|AKT//xcomp//175 även//AB//advmod//176 för//PP//case//180 okvalificerade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//180 jobb//NN|NEU|PLU|IND|NOM//obl//176 .//MAD//punct//144
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Bilden//NN|UTR|SIN|DEF|NOM//appos//144 av//PP//case//186 ojämlika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//186 strukturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//186 maktförhållanden//NN|NEU|PLU|IND|NOM//nmod//182 ,//MID//punct//190 av//PP//case//190 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//190 makt//NN|UTR|SIN|IND|NOM//conj//182 och//KN//cc//195 den//DT|UTR|SIN|DEF//det//194 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//194 invandrarens//NN|UTR|SIN|DEF|GEN//nmod:poss//195 maktlöshet//NN|UTR|SIN|IND|NOM//conj//190 ,//MID//punct//199 kan//VB|PRS|AKT//aux//199 knappast//AB|SUV//advmod//199 illustreras//VB|INF|SFO//conj//144 tydligare//AB|KOM//advmod//199 än//KN//mark//204 med//PP//case//204 detta//DT|NEU|SIN|DEF//det//204 exempel//NN|NEU|SIN|IND|NOM//advcl//199 om//PP//case//206 språkkraven//NN|NEU|PLU|DEF|NOM//nmod//204 som//KN//mark//209 diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//209 instrument//NN|NEU|SIN|IND|NOM//nmod//204 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Då//AB//mark//28 –//RG|NOM//punct//0 som//HP|-|-|-//nsubj//5 nu//AB//advmod//2 –//PAD//punct//2 mötte//VB|PRT|AKT//acl:relcl//0 personer//NN|UTR|PLU|IND|NOM//obj//5 med//PP//case//8 ursprung//NN|NEU|SIN|IND|NOM//obl//5 på//PP//case//12 den//DT|UTR|SIN|DEF//det//12 afrikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 kontinenten//NN|UTR|SIN|DEF|NOM//obl//5 ,//MID//punct//5 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//compound:prt//5 på//PP//case//17 sin//PS|UTR|SIN|DEF//nmod:poss//17 hudfärg//NN|UTR|SIN|IND|NOM//obl//5 ,//MID//punct//5 de//DT|UTR/NEU|PLU|DEF//det//21 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//21 svårigheterna//NN|UTR|PLU|DEF|NOM//obj//5 att//IE//mark//23 få//VB|INF|AKT//acl//21 ett//DT|NEU|SIN|IND//det//25 arbete//NN|NEU|SIN|IND|NOM//obj//23 .//MAD//punct//0
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;"Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//28 utsattes//VB|PRT|SFO//ROOT//28 utan//PP//case//30 omsvep//NN|NEU|SIN|IND|NOM//obl//28 eller//KN//cc//34 utan//PP//case//34 förskönande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 förklaringar//NN|UTR|PLU|IND|NOM//conj//30 för//PP//case//39 öppen//JJ|POS|UTR|SIN|IND|NOM//amod//39 och//KN//cc//38 direkt//JJ|POS|UTR|SIN|IND|NOM//conj//36 diskriminering//NN|UTR|SIN|IND|NOM//nmod//34 ,//MID//punct//34 alternativt//AB|POS//advmod//42 grep//VB|PRT|AKT//conj//28 arbetsgivare//NN|UTR|PLU|IND|NOM//obj//42 till//PP//case//47 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 ’//UO//punct//47 förklaringar//NN|UTR|PLU|IND|NOM//obl//42 ’//PM|NOM//punct//47 för//PP//mark//51 att//IE//mark//51 neka//VB|INF|AKT//advcl//42 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//51 anställning//NN|UTR|SIN|IND|NOM//obj//51 ;//MID//punct//28"
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;antingen//KN//cc//61 att//SN//mark//61 jobbet//NN|NEU|SIN|DEF|NOM//nsubj//61 helt//AB|POS//advmod//59 plötsligt//AB|POS//advmod//61 var//VB|PRT|AKT//cop//61 upptaget//PC|PRF|NEU|SIN|IND|NOM//conj//28 eller//KN//cc//66 att//SN//mark//66 man//PN|UTR|SIN|IND|SUB//nsubj//66 egentligen//AB//advmod//66 sökte//VB|PRT|AKT//conj//61 en//DT|UTR|SIN|IND//det//68 kvinna//NN|UTR|SIN|IND|NOM//obj//66 (//PAD//punct//70 Bergman//PM|NOM//appos//61 &//KN|AN//cc//72 Swedin//PM|NOM//conj//70 ,//MID//punct//70 1982//RG|NOM//nummod//70 ://MID//punct//70
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;106–109//RG|NOM//conj//61 )//PAD//punct//61 .//MAD//punct//84
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Denna//DT|UTR|SIN|DEF//det//84 mer//AB|KOM//amod//84 eller//KN//fixed//80 mindre//AB|KOM//advmod//83 indirekta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 diskriminering//NN|UTR|SIN|IND|NOM//nsubj//87 och//KN//cc//86 utsortering//NN|UTR|SIN|IND|NOM//conj//84 förekommer//VB|PRS|AKT//conj//28 än//AB//advmod//87 idag//AB//advmod//87 vare//KN//mark//94 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//90 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//94 är//VB|PRS|AKT//cop//94 fråga//NN|UTR|SIN|IND|NOM//advcl//109 om//PP//case//96 personer//NN|UTR|PLU|IND|NOM//obl//94 med//PP//case//98 ursprung//NN|NEU|SIN|IND|NOM//nmod//96 på//PP//case//102 den//DT|UTR|SIN|DEF//det//102 afrikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//102 kontinenten//NN|UTR|SIN|DEF|NOM//nmod//96 eller//KN//cc//106 för//PP//case//106 den//DT|UTR|SIN|DEF//det//106 delen//NN|UTR|SIN|DEF|NOM//conj//102 i//PP//case//108 Sverige//PM|NOM//nmod//106 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//87 ungdomar//NN|UTR|PLU|IND|NOM//obj//109 med//PP//case//113 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//113 bakgrund//NN|UTR|SIN|IND|NOM//obl//109 (//PAD//punct//87 Knocke//PM|NOM//appos//87 &//KN|AN//cc//117 Hertzberg//PM|NOM//flat:name//115 ,//MID//punct//119 2000//RG|NOM//nummod//115 )//PAD//punct//115 .//MAD//punct//28
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Att//SN//mark//4 en//DT|UTR|SIN|IND//det//2 arbetsförmedlare//NN|UTR|SIN|IND|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 gå//VB|INF|AKT//ROOT//4 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 ärenden//NN|NEU|PLU|IND|NOM//obj//4 ,//MID//punct//10 genom//PP//mark//10 att//IE//mark//10 utsortera//VB|INF|AKT//conj//4 sökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//10 med//PP//case//13 utländsk//JJ|POS|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//18 inte//AB//advmod//18 minst//AB|SUV//advmod//17 afrikansk//JJ|POS|UTR|SIN|IND|NOM//amod//18 bakgrund//NN|UTR|SIN|IND|NOM//conj//13 ,//MID//punct//20 gör//VB|PRS|AKT//conj//4 honom//PN|UTR|SIN|DEF|OBJ//obj//20 eller//KN//cc//23 henne//PN|UTR|SIN|DEF|OBJ//conj//21 delaktig//JJ|POS|UTR|SIN|IND|NOM//xcomp//20 i//PP//case//26 diskrimineringen//NN|UTR|SIN|DEF|NOM//obl//24 som//KN//mark//30 i//PP//case//30 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 exempel//NN|NEU|SIN|IND|NOM//obl//20 ://MAD//punct//4
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;En//DT|UTR|SIN|IND//det//1 tjänsteman//NN|UTR|SIN|IND|NOM//nsubj//4 på//PP//case//3 arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nmod//1 berättade//VB|PRT|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 gång//NN|UTR|SIN|IND|NOM//obj//4 för//PP//case//8 en//PN|UTR|SIN|IND|SUB/OBJ//obl//4 av//PP//case//12 mina//PS|UTR/NEU|PLU|DEF//nmod:poss//12 svarta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 vänner//NN|UTR|PLU|IND|NOM//nmod//8 att//SN//mark//18 han//PN|UTR|SIN|DEF|SUB//nsubj//18 tyvärr//AB//advmod//18 inte//AB//advmod//18 kunde//VB|PRT|AKT//aux//18 förmedla//VB|INF|AKT//ccomp//4 ett//DT|NEU|SIN|IND//det//21 visst//JJ|POS|NEU|SIN|IND|NOM//amod//21 jobb//NN|NEU|SIN|IND|NOM//obj//18 till//PP//case//25 den//DT|UTR|SIN|DEF//det//25 här//AB//fixed//23 vännen//NN|UTR|SIN|DEF|NOM//obl//18 för//PP//mark//30 att//SN//mark//30 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//30 hade//VB|PRT|AKT//aux//30 sagt//VB|SUP|AKT//acl//25 att//SN//mark//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 inte//AB//advmod//36 var//VB|PRT|AKT//cop//36 någon//DT|UTR|SIN|IND//det//36 idé//NN|UTR|SIN|IND|NOM//ccomp//30 att//IE//mark//38 hänvisa//VB|INF|AKT//acl//36 svarta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//38 dit//AB//advmod//38 ,//MID//punct//4 han//PN|UTR|SIN|DEF|SUB//nsubj//45 ville//VB|PRT|AKT//aux//45 inte//AB//advmod//45 ha//VB|INF|AKT//conj//4 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//45 ,//MID//punct//4 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//49 skrämmer//VB|PRS|AKT//parataxis//4 bort//PL//advmod//49 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//52 kunder//NN|UTR|PLU|IND|NOM//obj//49 (//PAD//punct//52 Bergman//PM|NOM//appos//52 &//KN|AN//cc//56 Swedin//PM|NOM//conj//54 ,//MID//punct//54 1982//RG|NOM//nummod//54 ://MID//punct//54
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;107//RG|NOM//conj//54 )//PAD//punct//52 .//MAD//punct//4
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Argumentet//NN|NEU|SIN|DEF|NOM//nsubj//36 att//SN//mark//2 kunder//NN|UTR|PLU|IND|NOM//nsubj:pass//7 ,//MID//punct//4 klienter//NN|UTR|PLU|IND|NOM//conj//2 ,//MID//punct//6 gäster//NN|UTR|PLU|IND|NOM//conj//2 skräms//VB|PRS|SFO//acl:relcl//0 bort//PL//compound:prt//7 ,//MID//punct//7 att//SN//mark//17 vårdtagare//NN|UTR|PLU|IND|NOM//nsubj:pass//17 eller//KN//cc//16 ’//PM|NOM//punct//16 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//15 ’//NN|AN//nmod//16 åldringar//NN|UTR|PLU|IND|NOM//conj//11 skräms//VB|PRS|SFO//conj//7 eller//KN//cc//21 att//SN//mark//21 arbetskamrater//NN|UTR|PLU|IND|NOM//nsubj//21 ogillar//VB|PRS|AKT//conj//17 att//IE//mark//23 arbeta//VB|INF|AKT//xcomp//21 med//PP//mark//25 svarta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//23 –//RG|NOM//punct//28 eller//KN//cc//28 vilken//HP|UTR|SIN|IND//det//34 som//KN//fixed//28 helst//AB|SUV//fixed//29 annan//JJ|POS|UTR|SIN|IND|NOM//amod//34 godtyckligt//AB|POS//amod//34 utpekad//PC|PRF|UTR|SIN|IND|NOM//amod//34 grupp//NN|UTR|SIN|IND|NOM//appos//0 –//RG|NOM//punct//0 tillhör//VB|PRS|AKT//ROOT//36 de//DT|UTR/NEU|PLU|DEF//det//40 mest//AB|SUV//advmod//39 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 sätten//NN|NEU|PLU|DEF|NOM//obj//36 att//IE//mark//42 förskjuta//VB|INF|AKT//xcomp//36 det//DT|NEU|SIN|DEF//det//45 rasifierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//45 tänkandet//NN|NEU|SIN|DEF|NOM//obj//42 och//KN//cc//49 de//DT|UTR/NEU|PLU|DEF//det//49 diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 intentionerna//NN|UTR|PLU|DEF|NOM//conj//45 från//PP//case//53 den//DT|UTR|SIN|DEF//det//53 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 personen//NN|UTR|SIN|DEF|NOM//nmod//49 till//PP//case//55 någon//DT|UTR|SIN|IND//nmod//53 eller//KN//cc//58 några//DT|UTR/NEU|PLU|IND//det//58 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//55 .//MAD//punct//36
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Följande//NN|NEU|SIN|IND|NOM//parataxis//36 är//VB|PRS|AKT//cop//62 ett//PN|NEU|SIN|IND|SUB/OBJ//nsubj//60 av//PP//case//71 de//DT|UTR/NEU|PLU|DEF//det//71 mest//AB|SUV//advmod//66 groteska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 och//KN//cc//68 samtidig//JJ|POS|UTR|SIN|IND|NOM//conj//66 mest//AB|SUV//advmod//70 uppriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 exemplen//NN|NEU|PLU|DEF|NOM//nmod//62 i//PP//case//73 Bergman//PM|NOM//nmod//71 och//KN//cc//76 Swedins//NN|UTR|SIN|DEF|GEN//nmod:poss//76 rapport//NN|UTR|SIN|IND|NOM//conj//73 ://MAD//punct//36
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 ringde//VB|PRT|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 arbetsgivare//NN|UTR|SIN|IND|NOM//obj//1 och//KN//cc//6 vi//PN|UTR|PLU|DEF|SUB//nsubj//6 kom//VB|PRT|AKT//conj//1 överens//PL//advmod//6 om//PP//mark//12 att//SN//mark//12 jag//PN|UTR|SIN|DEF|SUB//nsubj//12 skulle//VB|PRT|AKT//aux//12 komma//VB|INF|AKT//advcl//6 upp//PL//compound:prt//12 .//MAD//punct//1
2 Den strukturella diskrimineringens försåtlighet Ett historiskt och nutida perspektiv Wuokko Knocke / Ingen lag – inga sanktioner;Han//PN|UTR|SIN|DEF|SUB//nsubj//16 visste//VB|PRT|AKT//parataxis//1 att//SN//mark//20 jag//PN|UTR|SIN|DEF|SUB//nsubj//20 var//VB|PRT|AKT//cop//20 invandrare//NN|UTR|PLU|IND|NOM//ccomp//16 .//MID//punct//20
