En lag om upphandling av koncessioner;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Genomförandeutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
7.2 Förfarandegarantier / Skälen för utredningens förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 får//VB|PRS|AKT//aux//56 förutsättas//VB|INF|SFO//parataxis//14 att//SN//mark//64 bedömningarna//NN|UTR|PLU|DEF|NOM//nsubj//64 i//PP//case//62 de//DT|UTR/NEU|PLU|DEF//det//62 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//62 fall//NN|NEU|PLU|IND|NOM//nmod//58 inte//AB//advmod//64 leder//VB|PRS|AKT//ccomp//56 till//PP//case//66 tvister//NN|UTR|PLU|IND|NOM//obl//64 eftersom//SN//mark//69 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 finns//VB|PRS|SFO//advcl//64 en//DT|UTR|SIN|IND//det//72 etablerad//PC|PRF|UTR|SIN|IND|NOM//amod//72 praxis//NN|UTR|SIN|IND|NOM//nsubj//69 från//PP//case//74 EUdomstolen//PM|NOM//nmod//72 att//IE//mark//76 luta//VB|INF|AKT//acl//72 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//76 emot//PP//advmod//76 .//MID//punct//56
7.2 Förfarandegarantier / Skälen för utredningens förslag;Men//KN//cc//84 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 är//VB|PRS|AKT//cop//84 dock//AB//advmod//84 oundvikligt//JJ|POS|NEU|SIN|IND|NOM//conj//56 att//SN//mark//89 bedömningar//NN|UTR|PLU|IND|NOM//nsubj:pass//89 kommer//VB|PRS|AKT//aux//89 att//IE//mark//89 sättas//VB|INF|SFO//csubj//84 i//PP//case//91 fråga//NN|UTR|SIN|IND|NOM//obl//89 och//KN//cc//103 att//SN//mark//103 gränserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//103 för//PP//case//96 bedömningsutrymmet//NN|NEU|SIN|DEF|NOM//nmod//94 i//PP//case//99 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//99 hand//NN|UTR|SIN|IND|NOM//nmod//96 kommer//VB|PRS|AKT//aux//103 att//IE//mark//102 behöva//VB|INF|AKT//aux//103 sättas//VB|INF|SFO//conj//89 genom//PP//case//105 rättstillämpningen//NN|UTR|SIN|DEF|NOM//obl//103 .//MAD//punct//56
7.2 Förfarandegarantier / Skälen för utredningens förslag;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//5 i//PP//case//3 artikel//NN|UTR|SIN|IND|NOM//nmod//3 7.4//RG|NOM//nmod//0 bör//VB|PRS|AKT//aux//5 genomföras//VB|INF|SFO//ROOT//5 på//PP//case//9 ett//DT|NEU|SIN|IND//det//9 direktivnära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 sätt//NN|NEU|SIN|IND|NOM//obl//5 genom//PP//case//11 föreskrifter//NN|UTR|PLU|IND|NOM//obl//5 i//PP//case//13 lagen//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//5
7.2 Förfarandegarantier / Skälen för utredningens förslag;Dokumentation//NN|UTR|SIN|IND|NOM//ROOT//0
7.2 Förfarandegarantier / Skälen för utredningens förslag;I//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 37.5//RG|NOM//obl//5 i//PP//case//4 direktivet//NN|NEU|SIN|DEF|NOM//nmod//2 anges//VB|PRS|SFO//ROOT//5 att//SN//mark//13 den//DT|UTR|SIN|DEF//det//9 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//13 eller//KN//cc//11 enheten//NN|UTR|SIN|DEF|NOM//conj//9 ska//VB|PRS|AKT//aux//13 registrera//VB|INF|AKT//ccomp//5 etapperna//NN|UTR|PLU|DEF|NOM//obj//13 i//PP//case//16 förfarandet//NN|NEU|SIN|DEF|NOM//obl//13 med//PP//case//21 hjälp//NN|UTR|SIN|IND|NOM//fixed//17 av//PP//fixed//17 de//DT|UTR/NEU|PLU|DEF//det//21 medel//NN|NEU|PLU|IND|NOM//obl//13 som//HP|-|-|-//obj//24 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//24 anser//VB|PRS|AKT//acl:relcl//21 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//24 .//MAD//punct//5
7.2 Förfarandegarantier / Skälen för utredningens förslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//30 ska//VB|PRS|AKT//aux//30 vidare//AB|KOM//advmod//30 göras//VB|INF|SFO//parataxis//5 i//PP//case//32 överensstämmelse//NN|UTR|SIN|IND|NOM//obl//30 med//PP//case//34 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//32 i//PP//case//37 artikel//NN|UTR|SIN|IND|NOM//nmod//37 28.1//RG|NOM//nmod//34 i//PP//case//39 direktivet//NN|NEU|SIN|DEF|NOM//nmod//37 .//MAD//punct//30
7.2 Förfarandegarantier / Skälen för utredningens förslag;Den//DT|UTR|SIN|DEF//det//43 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 artikeln//NN|UTR|SIN|DEF|NOM//nsubj//44 innehåller//VB|PRS|AKT//parataxis//30 bestämmelser//NN|UTR|PLU|IND|NOM//obj//44 om//PP//case//47 sekretess//NN|UTR|SIN|IND|NOM//nmod//45 och//KN//cc//49 behandlas//VB|PRS|SFO//conj//44 av//PP//case//51 utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//49 i//PP//case//54 avsnitt//NN|NEU|SIN|IND|NOM//nmod//54 6.4//RG|NOM//nmod//51 .//MAD//punct//30
7.2 Förfarandegarantier / Skälen för utredningens förslag;Händelseförloppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 ska//VB|PRS|AKT//aux//8 alltså//AB//advmod//8 enligt//PP//case//5 artikel//NN|UTR|SIN|IND|NOM//nmod//5 37.5//RG|NOM//obl//8 i//PP//case//7 direktivet//NN|NEU|SIN|DEF|NOM//nmod//5 dokumenteras//VB|PRS|SFO//ROOT//8 under//PP//case//10 förfarandet//NN|NEU|SIN|DEF|NOM//obl//8 .//MAD//punct//8
7.2 Förfarandegarantier / Skälen för utredningens förslag;Vilket//HD|NEU|SIN|IND//det//13 medium//NN|NEU|SIN|IND|NOM//dislocated//30 som//HP|-|-|-//nsubj:pass//16 ska//VB|PRS|AKT//aux//16 används//VB|INF|SFO//acl:relcl//13 bestäms//VB|PRS|SFO//xcomp//16 enligt//PP//case//19 artikeln//NN|UTR|SIN|DEF|NOM//obl//17 av//PP//case//21 myndigheten//NN|UTR|SIN|DEF|NOM//nmod//19 eller//KN//cc//23 enheten//NN|UTR|SIN|DEF|NOM//conj//21 .//MID//punct//13
7.2 Förfarandegarantier / Skälen för utredningens förslag;Hur//HA//advmod//26 utförlig//JJ|POS|UTR|SIN|IND|NOM//amod//27 dokumentationen//NN|UTR|SIN|DEF|NOM//nsubj//30 ska//VB|PRS|AKT//aux//30 vara//VB|INF|AKT//cop//30 framgår//VB|PRS|AKT//conj//8 dock//AB//advmod//30 inte//AB//advmod//30 av//PP//case//34 artikeln//NN|UTR|SIN|DEF|NOM//obl//30 utan//KN//cc//37 det//DT|NEU|SIN|DEF//det//37 väsentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//34 är//VB|PRS|AKT//punct//8 att//SN//mark//41 varje//DT|UTR/NEU|SIN|IND//nsubj//41 led//NN|NEU|SIN|IND|NOM//advcl//44 i//PP//case//43 förfarandet//NN|NEU|SIN|DEF|NOM//obl//41 dokumenteras//VB|PRS|SFO//conj//8 .//MAD//punct//8
7.2 Förfarandegarantier / Skälen för utredningens förslag;Vid//PP//case//2 en//DT|UTR|SIN|IND//det//2 jämförelse//NN|UTR|SIN|IND|NOM//obl//14 med//PP//mark//9 hur//HA//advmod//9 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//9 om//PP//case//7 dokumentation//NN|UTR|SIN|IND|NOM//nmod//5 är//VB|PRS|AKT//aux:pass//9 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//2 i//PP//case//11 LOU-direktivet//NN|NEU|SIN|DEF|NOM//obl//9 och//KN//cc//13 LUF-direktivet//NN|NEU|SIN|DEF|NOM//conj//11 ter//VB|PRS|AKT//ROOT//14 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//14 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//14 i//PP//case//19 artikel//NN|UTR|SIN|IND|NOM//nmod//19 37.5//RG|NOM//obl//14 i//PP//case//21 LUK-direktivet//NN|NEU|SIN|DEF|NOM//nmod//19 som//KN//case//23 knapphändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//14 .//MAD//punct//14
7.2 Förfarandegarantier / Skälen för utredningens förslag;I//PP//case//27 artikel//NN|UTR|SIN|IND|NOM//nmod//27 84.2//RG|NOM//obl//14 i//PP//case//29 LOU-direktivet//NN|NEU|SIN|DEF|NOM//nmod//27 och//KN//cc//32 artikel//NN|UTR|SIN|IND|NOM//nmod//32 100.2//RG|NOM//conj//27 i//PP//case//34 LUF-direktivet//NN|NEU|SIN|DEF|NOM//nmod//32 föreskrivs//VB|PRS|SFO//mark//43 att//SN//mark//43 den//DT|UTR|SIN|DEF//det//39 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//43 eller//KN//cc//41 enheten//NN|UTR|SIN|DEF|NOM//conj//39 ska//VB|PRS|AKT//aux//43 dokumentera//VB|INF|AKT//advcl//14 genomförandet//NN|NEU|SIN|DEF|NOM//obj//43 av//PP//case//47 alla//DT|UTR/NEU|PLU|IND/DEF//det//47 upphandlingsförfaranden//NN|NEU|PLU|IND|NOM//nmod//44 och//KN//cc//50 därvid//AB//advmod//50 spara//VB|INF|AKT//conj//43 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//52 dokumentation//NN|UTR|SIN|IND|NOM//obj//50 för//PP//mark//55 att//IE//mark//55 motivera//VB|INF|AKT//advcl//50 beslut//NN|NEU|PLU|IND|NOM//obj//55 som//HP|-|-|-//nsubj:pass//58 fattas//VB|PRS|SFO//acl:relcl//56 i//PP//case//61 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//61 skeden//NN|NEU|PLU|IND|NOM//obl//58 i//PP//case//63 upphandlingsförfarandet//NN|NEU|SIN|DEF|NOM//obl//58 ,//MID//punct//58 såsom//KN//mark//66 dokumentation//NN|UTR|SIN|IND|NOM//advcl//58 om//PP//case//68 kommunikation//NN|UTR|SIN|IND|NOM//nmod//66 med//PP//case//70 leverantörer//NN|UTR|PLU|IND|NOM//nmod//68 ,//MID//punct//72 utformning//NN|UTR|SIN|IND|NOM//conj//70 av//PP//case//74 upphandlingsdokumenten//NN|UTR|SIN|DEF|NOM//nmod//72 ,//MID//punct//77 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 dialoger//NN|UTR|PLU|IND|NOM//conj//74 eller//KN//cc//79 förhandlingar//NN|UTR|PLU|IND|NOM//conj//74 samt//KN//cc//81 urval//NN|NEU|SIN|IND|NOM//conj//74 och//KN//cc//83 tilldelning//NN|UTR|SIN|IND|NOM//conj//74 av//PP//case//85 kontrakt//NN|NEU|PLU|IND|NOM//nmod//83 .//MAD//punct//14
7.2 Förfarandegarantier / Skälen för utredningens förslag;Artiklarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//92 i//PP//case//89 LOU-direktivet//NN|NEU|SIN|DEF|NOM//nmod//87 och//KN//cc//91 LUF-direktivet//NN|NEU|SIN|DEF|NOM//conj//89 genomförs//VB|PRS|SFO//parataxis//14 genom//PP//case//94 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//92 om//PP//case//96 dokumentation//NN|UTR|SIN|IND|NOM//nmod//94 av//PP//case//98 förfaranden//NN|NEU|PLU|IND|NOM//nmod//96 i//PP//case//101 12//RG|NOM//nummod//101 kap.//NN|AN//nmod//104 16//RG|NOM//nummod//103 §//NN|AN//nmod//104 LOU//PM|NOM//nmod//98 och//KN//cc//110 12//RG|NOM//nummod//107 kap.//NN|AN//obl//108 18//RG|NOM//nummod//109 §//NN|AN//nmod//110 LUF//PM|NOM//conj//104 .//MAD//punct//14
7.2 Förfarandegarantier / Skälen för utredningens förslag;Varför//HA//advmod//115 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//115 inte//AB//advmod//115 finns//VB|PRS|SFO//csubj//122 någon//DT|UTR|SIN|IND//det//118 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 reglering//NN|UTR|SIN|IND|NOM//nsubj//115 i//PP//case//120 LUKdirektivet//NN|NEU|SIN|DEF|NOM//nmod//118 är//VB|PRS|AKT//cop//122 oklart//JJ|POS|NEU|SIN|IND|NOM//parataxis//14 .//MAD//punct//14
7.2 Förfarandegarantier / Skälen för utredningens förslag;Även//AB//mark//10 om//SN//fixed//0 artiklarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//10 i//PP//case//4 LOU-direktivet//NN|NEU|SIN|DEF|NOM//nmod//2 och//KN//cc//6 LUF-direktivet//NN|NEU|SIN|DEF|NOM//conj//4 inte//AB//advmod//10 enbart//AB//advmod//10 kan//VB|PRS|AKT//aux//10 ses//VB|INF|SFO//advcl//17 som//KN//case//12 bestämmelser//NN|UTR|PLU|IND|NOM//xcomp//10 om//PP//case//14 förfarandegarantier//NN|UTR|PLU|IND|NOM//obl//10 ,//MID//punct//10 så//AB//advmod//17 fyller//VB|PRS|AKT//advcl//37 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//17 i//PP//case//20 LOU//PM|NOM//obl//17 och//KN//cc//22 LUF//PM|NOM//conj//20 som//HP|-|-|-//nsubj//24 genomför//VB|PRS|AKT//acl:relcl//22 artiklarna//NN|UTR|PLU|DEF|NOM//iobj//24 en//DT|UTR|SIN|IND//det//28 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//28 funktion//NN|UTR|SIN|IND|NOM//obj//24 som//HP|-|-|-//case//32 just//AB//advmod//32 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//32 garantier//NN|UTR|PLU|IND|NOM//appos//28 .//MAD//punct//17
7.2 Förfarandegarantier / Skälen för utredningens förslag;"Enligt//PP//case//36 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 mening//NN|UTR|SIN|IND|NOM//obl//37 förutsätter//VB|PRS|AKT//ROOT//37 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//37 om//PP//case//40 rättsmedel//NN|NEU|PLU|IND|NOM//nmod//38 att//SN//mark//51 de//DT|UTR/NEU|PLU|DEF//det//43 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//51 som//HP|-|-|-//nsubj:pass//45 fattas//VB|PRS|SFO//acl:relcl//43 under//PP//case//50 en//DT|UTR|SIN|IND//det//48 upphandlings//NN|UTR|SIN|IND|GEN//nmod:poss//50 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//50 skeden//NN|NEU|PLU|IND|NOM//obl//45 dokumenteras//VB|PRS|SFO//ccomp//37 ;//MID//punct//37"
7.2 Förfarandegarantier / Skälen för utredningens förslag;något//DT|NEU|SIN|IND//det//54 annat//JJ|POS|NEU|SIN|IND|NOM//nsubj//56 skulle//VB|PRT|AKT//aux//56 äventyra//VB|INF|AKT//parataxis//37 rättsmedlens//NN|UTR|SIN|DEF|GEN//nmod:poss//58 funktion//NN|UTR|SIN|IND|NOM//obj//56 .//MAD//punct//56
7.2 Förfarandegarantier / Skälen för utredningens förslag;Bestämmelserna//NN|UTR|PLU|DEF|NOM//appos//56 om//PP//mark//64 rättsmedel//NN|NEU|PLU|IND|NOM//nsubj:pass//64 får//VB|PRS|AKT//aux//64 antas//VB|INF|SFO//acl//60 förutsätta//VB|INF|AKT//xcomp//64 detsamma//PN|NEU|SIN|DEF|SUB/OBJ//obj//65 när//HA//case//70 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//67 gäller//VB|PRS|AKT//fixed//67 upphandling//NN|UTR|SIN|IND|NOM//obl//65 av//PP//case//72 koncessioner//NN|UTR|PLU|IND|NOM//nmod//70 .//MAD//punct//60
7.2 Förfarandegarantier / Skälen för utredningens förslag;Som//KN//mark//1 antytts//VB|SUP|SFO//advcl//7 ovan//AB//advmod//1 kan//VB|PRS|AKT//aux//7 alltså//AB//advmod//7 en//DT|UTR|SIN|IND//det//7 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//7 tillämpning//NN|UTR|SIN|IND|NOM//nsubj//10 av//PP//case//9 rättsmedlen//NN|NEU|PLU|DEF|NOM//nmod//7 kräva//VB|INF|AKT//ROOT//10 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 finns//VB|PRS|SFO//ccomp//10 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//13 om//PP//case//16 dokumentation//NN|UTR|SIN|IND|NOM//nmod//14 vid//PP//case//18 upphandling//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//20 koncessioner//NN|UTR|PLU|IND|NOM//nmod//18 som//HP|-|-|-//nsubj//22 motsvarar//VB|PRS|AKT//acl:relcl//14 de//PN|UTR/NEU|PLU|DEF|SUB//obj//22 i//PP//case//29 12//RG|NOM//nummod//26 kap.//NN|AN//obl//27 16//RG|NOM//nummod//28 §//NN|AN//nmod//29 LOU//PM|NOM//obl//22 och//KN//cc//35 12//RG|NOM//nummod//32 kap.//NN|AN//obl//33 18//RG|NOM//nummod//34 §//NN|AN//nmod//35 LUF//PM|NOM//conj//29 .//MAD//punct//10
7.2 Förfarandegarantier / Skälen för utredningens förslag;Ett//DT|NEU|SIN|IND//det//39 korrekt//JJ|POS|NEU|SIN|IND|NOM//amod//39 genomförande//NN|NEU|SIN|IND|NOM//nsubj:pass//48 av//PP//case//41 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//39 om//PP//case//43 rättsmedel//NN|NEU|PLU|IND|NOM//nmod//41 kan//VB|PRS|AKT//aux//48 med//PP//case//47 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 ord//NN|NEU|PLU|IND|NOM//obl//48 sägas//VB|INF|SFO//parataxis//10 påverka//VB|INF|AKT//xcomp//48 hur//HA//advmod//52 artikel//NN|UTR|SIN|IND|NOM//nmod//52 37.5//RG|NOM//nsubj:pass//56 i//PP//case//54 LUK-direktivet//NN|NEU|SIN|DEF|NOM//nmod//52 bör//VB|PRS|AKT//aux//56 genomföras//VB|INF|SFO//ccomp//49 .//MAD//punct//61
7.2 Förfarandegarantier / Skälen för utredningens förslag;Enligt//PP//case//60 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 mening//NN|UTR|SIN|IND|NOM//obl//61 hindrar//VB|PRS|AKT//conj//56 inte//AB//advmod//61 utformningen//NN|UTR|SIN|DEF|NOM//obj//61 av//PP//case//65 artikeln//NN|UTR|SIN|DEF|NOM//nmod//63 att//SN//mark//68 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//68 genomförs//VB|PRS|SFO//ccomp//61 genom//PP//case//70 bestämmelser//NN|UTR|PLU|IND|NOM//obl//68 som//HP|-|-|-//nsubj//72 motsvarar//VB|PRS|AKT//acl:relcl//70 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//74 bestämmelser//NN|UTR|PLU|IND|NOM//obj//72 i//PP//case//76 LOU//PM|NOM//nmod//74 och//KN//cc//78 LUF//PM|NOM//conj//76 .//MAD//punct//56
7.2 Förfarandegarantier / Skälen för utredningens förslag;Med//PP//case//83 hänsyn//NN|UTR|SIN|IND|NOM//fixed//80 till//PP//fixed//80 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//88 som//HP|-|-|-//nsubj:pass//85 sagts//VB|SUP|SFO//acl:relcl//83 om//PP//case//87 rättsmedlen//NN|UTR|SIN|DEF|NOM//obl//85 anser//VB|PRS|AKT//advcl//48 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//88 att//SN//mark//96 artikel//NN|UTR|SIN|IND|NOM//nmod//92 37.5//RG|NOM//nsubj:pass//96 i//PP//case//94 LUK-direktivet//NN|NEU|SIN|DEF|NOM//nmod//92 ska//VB|PRS|AKT//aux//96 genomföras//VB|INF|SFO//ccomp//88 på//PP//case//100 ett//DT|NEU|SIN|IND//det//100 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//100 sätt//NN|NEU|SIN|IND|NOM//obl//96 .//MAD//punct//10
7.2 Förfarandegarantier / Skälen för utredningens förslag;Förhandlingar//NN|UTR|PLU|IND|NOM//ROOT//0
7.2 Förfarandegarantier / Skälen för utredningens förslag;Förhandlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//3 får//VB|PRS|AKT//aux//3 alltid//AB//advmod//3 föras//VB|INF|SFO//ROOT//3 under//PP//case//5 upphandlingsförfarandet//NN|NEU|SIN|DEF|NOM//obl//3 .//MAD//punct//3
7.2 Förfarandegarantier / Skälen för utredningens förslag;Förhandlingarna//NN|UTR|PLU|DEF|NOM//nsubj//8 får//VB|PRS|AKT//aux//14 dock//AB//advmod//8 enligt//PP//case//12 artikel//NN|UTR|SIN|IND|NOM//nmod//12 37.6//RG|NOM//obl//14 inte//AB//advmod//14 leda//VB|INF|AKT//parataxis//3 till//PP//mark//24 att//SN//mark//24 föremålet//NN|NEU|SIN|DEF|NOM//nsubj:pass//24 för//PP//case//19 koncessionen//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//21 tilldelningskriterierna//NN|UTR|PLU|DEF|NOM//conj//19 eller//KN//cc//23 minimikraven//NN|NEU|PLU|DEF|NOM//conj//19 ändras//VB|PRS|SFO//advcl//14 .//MAD//punct//3
7.2 Förfarandegarantier / Skälen för utredningens förslag;En//DT|UTR|SIN|IND//det//27 bestämmelse//NN|UTR|SIN|IND|NOM//parataxis//3 om//PP//mark//31 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//31 bör//VB|PRS|AKT//aux//31 införas//VB|INF|SFO//acl//27 i//PP//case//33 lagen//NN|UTR|SIN|DEF|NOM//obl//31 .//MAD//punct//3
7.2 Förfarandegarantier / Skälen för utredningens förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 kan//VB|PRS|AKT//aux//3 här//AB//advmod//3 anmärkas//VB|INF|SFO//ROOT//3 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 i//PP//case//7 direktivet//NN|NEU|SIN|DEF|NOM//obl//8 saknas//VB|PRS|SFO//ccomp//3 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//8 om//PP//case//11 komplettering//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//13 förtydligande//NN|NEU|SIN|IND|NOM//conj//11 av//PP//case//15 anbud//NN|NEU|PLU|IND|NOM//nmod//13 .//MAD//punct//3
7.2 Förfarandegarantier / Skälen för utredningens förslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//19 kan//VB|PRS|AKT//aux//19 antas//VB|INF|SFO//conj//3 bero//VB|INF|AKT//xcomp//19 på//PP//mark//26 att//SN//mark//26 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//26 och//KN//cc//25 enheterna//NN|UTR|PLU|DEF|NOM//conj//23 har//VB|PRS|AKT//advcl//19 stor//JJ|POS|UTR|SIN|IND|NOM//amod//28 frihet//NN|UTR|SIN|IND|NOM//obj//26 att//IE//mark//31 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 bestämma//VB|INF|AKT//acl//28 förfarandets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 detaljer//NN|UTR|PLU|IND|NOM//obj//31 .//MAD//punct//3
7.2 Förfarandegarantier / Skälen för utredningens förslag;Några//DT|UTR/NEU|PLU|IND//det//36 regler//NN|UTR|PLU|IND|NOM//obl//3 om//PP//mark//39 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//39 införs//VB|PRS|SFO//acl//36 därför//AB//advmod//39 inte//AB//advmod//39 i//PP//case//43 lagen//NN|UTR|SIN|DEF|NOM//obl//39 .//MAD//punct//3

7.3 Utlämnande av information under förfarandet;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//41 ://MID//punct//1
7.3 Utlämnande av information under förfarandet; //_SP////2 Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//41 om//PP//mark//14 att//SN//mark//14 den//DT|UTR|SIN|DEF//det//9 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//14 eller//KN//cc//13 enheten//NN|UTR|SIN|DEF|NOM//nsubj//13 inte//AB//advmod//13 får//VB|PRS|AKT//aux//14 särbehandla//VB|INF|AKT//acl//4 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//14 genom//PP//mark//18 att//IE//mark//18 lämna//VB|INF|AKT//advcl//14 ut//PL//compound:prt//18 information//NN|UTR|SIN|IND|NOM//obj//18 som//HP|-|-|-//nsubj//23 kan//VB|PRS|AKT//aux//23 gynna//VB|INF|AKT//acl:relcl//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 anbudssökande//NN|UTR|PLU|IND|NOM//obj//23 eller//KN//cc//27 anbudsgivare//NN|UTR|PLU|IND|NOM//conj//25 i//PP//case//31 förhållande//NN|NEU|SIN|IND|NOM//fixed//28 till//PP//fixed//28 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//27 i//PP//case//36 artikel//NN|UTR|SIN|IND|NOM//nmod//34 30.2//RG|NOM//nummod//36 andra//RO|NOM//amod//36 meningen//NN|UTR|SIN|DEF|NOM//obl//23 i//PP//case//38 direktivet//NN|NEU|SIN|DEF|NOM//nmod//36 bör//VB|PRS|AKT//aux//41 inte//AB//advmod//41 genomföras//VB|INF|SFO//ROOT//41 genom//PP//case//44 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//44 föreskrifter//NN|UTR|PLU|IND|NOM//obl//41 i//PP//case//46 lagen//NN|UTR|SIN|DEF|NOM//nmod//44 .//MAD//punct//41
7.3 Utlämnande av information under förfarandet;Skälen//NN|NEU|PLU|DEF|NOM//nsubj:pass//12 för//PP//case//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 bedömning//NN|UTR|SIN|IND|NOM//nmod//0 ://MID//punct//3
