Trygg och effektiv utskrivning från sluten vård;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
3.3.3 Vårdplan och vårdplanering;En//DT|UTR|SIN|IND//det//103 stor//JJ|POS|UTR|SIN|IND|NOM//amod//103 del//NN|UTR|SIN|IND|NOM//nsubj:pass//114 av//PP//case//106 den//DT|UTR|SIN|DEF//det//106 vård//NN|UTR|SIN|IND|NOM//nmod//103 och//KN//cc//108 omsorg//NN|UTR|SIN|IND|NOM//conj//106 som//HP|-|-|-//nsubj:pass//110 ges//VB|PRS|SFO//acl:relcl//108 i//PP//case//113 ordinärt//JJ|POS|NEU|SIN|IND|NOM//amod//113 boende//NN|NEU|SIN|IND|NOM//obl//110 utförs//VB|PRS|SFO//parataxis//84 av//PP//case//116 närstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl:agent//114 .//MAD//punct//4
3.3.3 Vårdplan och vårdplanering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//122 kan//VB|PRS|AKT//aux//122 därför//AB//advmod//122 vara//VB|INF|AKT//cop//122 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 att//SN//mark//126 vårdplaneringen//NN|UTR|SIN|DEF|NOM//nsubj//126 även//AB//advmod//126 innehåller//VB|PRS|AKT//csubj//122 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//128 förutsättningar//NN|UTR|PLU|IND|NOM//obj//126 och//KN//cc//130 behov//NN|NEU|PLU|IND|NOM//conj//128 av//PP//case//132 stöd//NN|NEU|SIN|IND|NOM//nmod//130 .//MAD//punct//122
3.3.3 Vårdplan och vårdplanering;Vårdplaneringen//NN|UTR|SIN|DEF|NOM//nsubj//135 utmynnar//VB|PRS|AKT//parataxis//122 sedan//AB//advmod//135 i//PP//case//139 en//DT|UTR|SIN|IND//det//139 vårdplan//NN|UTR|SIN|IND|NOM//obl//135 .//MAD//punct//4
3.3.3 Vårdplan och vårdplanering;Huvudprincipen//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 är//VB|PRS|AKT//cop//0 att//SN//mark//7 hälso-//NN|UTR|-|-|SMS//nsubj//7 och//KN//cc//5 sjukvård//NN|UTR|SIN|IND|NOM//conj//3 är//VB|PRS|AKT//cop//7 frivillig//JJ|POS|UTR|SIN|IND|NOM//csubj//0 och//KN//cc//12 att//SN//mark//12 patienten//NN|UTR|SIN|DEF|NOM//nsubj//12 själv//JJ|POS|UTR|SIN|IND|NOM//amod//10 avgör//VB|PRS|AKT//conj//0 om//SN//mark//18 han//PN|UTR|SIN|DEF|SUB//nsubj//18 eller//KN//cc//16 hon//PN|UTR|SIN|DEF|SUB//conj//14 vill//VB|PRS|AKT//aux//18 acceptera//VB|INF|AKT//ccomp//12 de//DT|UTR/NEU|PLU|DEF//det//20 erbjudanden//NN|NEU|PLU|IND|NOM//obj//18 om//PP//case//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 insatser//NN|UTR|PLU|IND|NOM//nmod//20 som//HP|-|-|-//nsubj:pass//25 ges//VB|PRS|SFO//acl:relcl//23 .//MAD//punct//0
3.3.3 Vårdplan och vårdplanering;För//PP//mark//29 att//IE//mark//29 få//VB|INF|AKT//advcl//35 insatser//NN|UTR|PLU|IND|NOM//obj//29 enligt//PP//case//32 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//obl//29 eller//KN//cc//34 LSS//PM|NOM//conj//32 krävs//VB|PRS|SFO//ROOT//35 att//SN//mark//42 den//DT|UTR|SIN|DEF//det//38 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//42 eller//KN//cc//41 en//DT|UTR|SIN|IND//det//41 ställföreträdare//NN|UTR|SIN|IND|NOM//conj//38 ansöker//VB|PRS|AKT//dep//35 om//PP//case//44 insatser//NN|UTR|PLU|IND|NOM//obl//42 hos//PP//case//46 kommunen//NN|UTR|SIN|DEF|NOM//nmod//44 .//MAD//punct//35
3.3.3 Vårdplan och vårdplanering;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//49 innebär//VB|PRS|AKT//parataxis//35 att//SN//mark//54 en//DT|UTR|SIN|IND//det//52 patient//NN|UTR|SIN|IND|NOM//nsubj//54 kan//VB|PRS|AKT//aux//54 förhindra//VB|INF|AKT//ccomp//49 eller//KN//cc//56 undanbe//VB|INF|AKT//conj//54 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//56 en//DT|UTR|SIN|IND//det//59 vårdplanering//NN|UTR|SIN|IND|NOM//obj//56 och//KN//cc//62 en//DT|UTR|SIN|IND//det//62 vårdplan//NN|UTR|SIN|IND|NOM//conj//59 .//MAD//punct//49
3.3.3 Vårdplan och vårdplanering;Då//AB//advmod//67 kan//VB|PRS|AKT//aux//67 patienten//NN|UTR|SIN|DEF|NOM//nsubj:pass//67 skrivas//VB|INF|SFO//advcl//49 ut//PL//compound:prt//67 när//HA//mark//71 läkaren//NN|UTR|SIN|DEF|NOM//nsubj//71 bedömer//VB|PRS|AKT//advcl//67 att//SN//mark//76 patienten//NN|UTR|SIN|DEF|NOM//nsubj//76 inte//AB//advmod//75 längre//AB|KOM//advmod//76 behöver//VB|PRS|AKT//ccomp//71 den//DT|UTR|SIN|DEF//det//79 slutna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//79 vårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//80 resurser//NN|UTR|PLU|IND|NOM//obj//76 .//MAD//punct//49
3.3.3 Vårdplan och vårdplanering;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//84 ska//VB|PRS|AKT//aux//84 dokumenteras//VB|INF|SFO//parataxis//49 i//PP//case//86 patientjournalen//NN|UTR|SIN|DEF|NOM//obl//84 .//MAD//punct//35

3.3.4 Upprättande och justerande av vårdplan;En//DT|UTR|SIN|IND//det//1 vårdplan//NN|UTR|SIN|IND|NOM//nsubj:pass//3 ska//VB|PRS|AKT//aux//3 upprättas//VB|INF|SFO//ROOT//3 för//PP//case//6 en//DT|UTR|SIN|IND//det//6 patient//NN|UTR|SIN|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//12 ,//MID//punct//12 efter//PP//mark//12 att//IE//mark//12 ha//VB|INF|AKT//aux//12 skrivits//VB|SUP|SFO//acl:relcl//6 ut//PL//compound:prt//12 från//PP//case//16 en//DT|UTR|SIN|IND//det//16 enhet//NN|UTR|SIN|IND|NOM//obl//12 inom//PP//case//20 landstingets//NN|NEU|SIN|DEF|GEN//nmod:poss//20 slutna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 hälso-//NN|UTR|-|-|SMS//nmod//16 och//KN//cc//22 sjukvård//NN|UTR|SIN|IND|NOM//conj//20 av//PP//case//26 den//DT|UTR|SIN|DEF//det//26 behandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 läkaren//NN|UTR|SIN|DEF|NOM//nmod//22 bedöms//VB|PRS|SFO//conj//3 behöva//VB|INF|AKT//xcomp//27 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 socialtjänst//NN|UTR|SIN|IND|NOM//obj//28 ,//MID//punct//32 hälso-//NN|UTR|-|-|SMS//conj//30 och//KN//cc//34 sjukvård//NN|UTR|SIN|IND|NOM//conj//32 ,//MID//punct//37 landstingets//NN|NEU|SIN|DEF|GEN//nmod:poss//37 primärvård//NN|UTR|SIN|IND|NOM//conj//30 ,//MID//punct//39 öppna//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//28 psykiatriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 vård//NN|UTR|SIN|IND|NOM//obj//39 eller//KN//cc//44 annan//JJ|POS|UTR|SIN|IND|NOM//amod//44 öppenvård//NN|UTR|SIN|IND|NOM//conj//41 .//MAD//punct//49
3.3.4 Upprättande och justerande av vårdplan;En//DT|UTR|SIN|IND//det//47 vårdplan//NN|UTR|SIN|IND|NOM//nsubj//49 är//VB|PRS|AKT//cop//49 upprättad//PC|PRF|UTR|SIN|IND|NOM//conj//3 när//HA//mark//53 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//53 har//VB|PRS|AKT//aux//53 justerats//VB|SUP|SFO//advcl//49 av//PP//case//55 företrädare//NN|UTR|PLU|IND|NOM//obl:agent//53 för//PP//case//59 de//DT|UTR/NEU|PLU|DEF//det//59 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 enheterna//NN|UTR|PLU|DEF|NOM//nmod//55 .//MAD//punct//3
3.3.4 Upprättande och justerande av vårdplan;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//63 ska//VB|PRS|AKT//aux//63 framgå//VB|INF|AKT//parataxis//3 av//PP//case//65 rutinerna//NN|UTR|PLU|DEF|NOM//obl//63 vilka//HD|UTR/NEU|PLU|IND//det//67 företrädare//NN|UTR|PLU|IND|NOM//xcomp//63 för//PP//case//70 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 enheter//NN|UTR|PLU|IND|NOM//nmod//67 som//HP|-|-|-//nsubj:pass//72 utsetts//VB|SUP|SFO//acl:relcl//67 till//PP//mark//75 att//IE//mark//75 justera//VB|INF|AKT//advcl//72 vårdplanen//NN|UTR|SIN|DEF|NOM//obj//75 och//KN//cc//81 hur//HA//advmod//81 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//81 ska//VB|PRS|AKT//aux//81 justeras//VB|INF|SFO//conj//63 .//MAD//punct//63
3.3.4 Upprättande och justerande av vårdplan;Betalningsansvarslagen//NN|UTR|SIN|DEF|NOM//nsubj//84 ställer//VB|PRS|AKT//parataxis//63 inga//DT|UTR/NEU|PLU|IND//det//87 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//87 krav//NN|NEU|PLU|IND|NOM//obj//84 på//PP//mark//92 hur//HA//advmod//92 justeringen//NN|UTR|SIN|DEF|NOM//nsubj//92 ska//VB|PRS|AKT//aux//92 gå//VB|INF|AKT//acl//87 till//PL//compound:prt//92 utan//KN//mark//97 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//97 får//VB|PRS|AKT//aux//97 regleras//VB|INF|SFO//conj//84 i//PP//case//100 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 rutiner//NN|UTR|PLU|IND|NOM//obl//97 .//MAD//punct//63

3.3.5 Kallelse till vårdplanering;Om//SN//mark//4 en//DT|UTR|SIN|IND//det//2 vårdplan//NN|UTR|SIN|IND|NOM//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 upprättas//VB|INF|SFO//advcl//13 ska//VB|PRS|AKT//aux//13 den//DT|UTR|SIN|DEF//det//8 behandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 läkaren//NN|UTR|SIN|DEF|NOM//nsubj//13 i//PP//case//10 slutenvården//NN|UTR|SIN|DEF|NOM//nmod//8 enligt//PP//case//12 betalningsansvarslagen//NN|UTR|SIN|DEF|NOM//nmod//10 kalla//VB|INF|AKT//ROOT//13 de//DT|UTR/NEU|PLU|DEF//det//15 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//13 till//PP//case//18 en//DT|UTR|SIN|IND//det//18 vårdplanering//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//13
3.3.5 Kallelse till vårdplanering;Även//AB//mark//23 om//SN//fixed//20 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//23 ligger//VB|PRS|AKT//advcl//31 på//PP//case//27 den//DT|UTR|SIN|DEF//det//27 behandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 läkaren//NN|UTR|SIN|DEF|NOM//obl//23 kan//VB|PRS|AKT//aux//31 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 vara//VB|INF|AKT//cop//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//13 i//PP//case//33 vårdteamet//NN|NEU|SIN|DEF|NOM//obl//31 som//HP|-|-|-//nsubj//35 får//VB|PRS|AKT//acl:relcl//33 i//PP//advmod//35 uppdrag//NN|NEU|SIN|IND|NOM//fixed//36 att//IE//mark//41 rent//AB|POS//advmod//40 praktiskt//AB|POS//advmod//41 kalla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//35 till//PP//case//43 vårdplaneringen//NN|UTR|SIN|DEF|NOM//obl//41 .//MAD//punct//13
3.3.5 Kallelse till vårdplanering;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 ska//VB|PRS|AKT//aux//47 framgå//VB|INF|AKT//parataxis//13 av//PP//case//49 rutinerna//NN|UTR|PLU|DEF|NOM//obl//47 hur//HA//advmod//53 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 ska//VB|PRS|AKT//aux//53 gå//VB|INF|AKT//ccomp//47 till//PL//compound:prt//53 .//MAD//punct//59
3.3.5 Kallelse till vårdplanering;Rutinerna//NN|UTR|PLU|DEF|NOM//nsubj//59 ska//VB|PRS|AKT//aux//59 även//AB//advmod//59 ange//VB|INF|AKT//parataxis//47 vilka//HD|UTR/NEU|PLU|IND//det//61 företrädare//NN|UTR|PLU|IND|NOM//dislocated//67 för//PP//case//64 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 enheter//NN|UTR|PLU|IND|NOM//nmod//61 som//HP|-|-|-//nsubj:pass//67 ska//VB|PRS|AKT//aux//67 kallas//VB|INF|SFO//ccomp//59 till//PP//case//69 vårdplaneringen//NN|UTR|SIN|DEF|NOM//obl//67 .//MAD//punct//47
3.3.5 Kallelse till vårdplanering;Vårdplaneringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//73 ska//VB|PRS|AKT//aux//73 påbörjas//VB|INF|SFO//parataxis//47 senast//AB|SUV//case//75 dagen//NN|UTR|SIN|DEF|NOM//obl//73 efter//PP//mark//79 att//SN//mark//79 kallelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//79 mottagits//VB|SUP|SFO//advcl//73 .//MAD//punct//47
3.3.5 Kallelse till vårdplanering;Betalningsansvaret//NN|NEU|SIN|DEF|NOM//xcomp//13 är//VB|PRS|AKT//cop//84 bl.a.//AB|AN//advmod//84 kopplat//PC|PRF|NEU|SIN|IND|NOM//conj//13 till//PP//case//87 den//DT|UTR|SIN|DEF//det//87 tidpunkt//NN|UTR|SIN|IND|NOM//obl//84 då//HA//advmod//90 kallelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//90 togs//VB|PRT|SFO//acl:relcl//87 emot//PL//compound:prt//90 .//MAD//punct//13

3.3.6 Former för vårdplanering;Den//DT|UTR|SIN|DEF//det//2 behandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 läkaren//NN|UTR|SIN|DEF|NOM//nsubj//19 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 slutna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 vården//NN|UTR|SIN|DEF|NOM//nmod//2 ska//VB|PRS|AKT//aux//19 efter//PP//case//9 samråd//NN|NEU|SIN|IND|NOM//obl//19 med//PP//case//11 patienten//NN|UTR|SIN|DEF|NOM//nmod//9 ,//MID//punct//13 närstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//11 och//KN//cc//15 företrädare//NN|UTR|PLU|IND|NOM//conj//11 för//PP//case//18 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 enheter//NN|UTR|PLU|IND|NOM//nmod//15 fastställa//VB|INF|AKT//ROOT//19 hur//HA//advmod//23 vårdplaneringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//23 ska//VB|PRS|AKT//aux//23 genomföras//VB|INF|SFO//ccomp//19 .//MAD//punct//19
3.3.6 Former för vårdplanering;Beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//19 på//PP//case//28 patientens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 situation//NN|UTR|SIN|IND|NOM//nmod//25 kan//VB|PRS|AKT//aux//31 vårdplaneringen//NN|UTR|SIN|DEF|NOM//nsubj//31 ske//VB|INF|AKT//ccomp//19 i//PP//case//34 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 former//NN|UTR|PLU|IND|NOM//obl//31 ,//MID//punct//34 t.ex.//AB|AN//advmod//38 genom//PP//case//38 möte//NN|NEU|SIN|IND|NOM//appos//34 på//PP//case//40 sjukhus//NN|NEU|SIN|IND|NOM//nmod//38 ,//MID//punct//34 via//PP//case//43 telefon//NN|UTR|SIN|IND|NOM//obl//31 ,//MID//punct//45 videokonferens//NN|UTR|SIN|DEF|GEN//conj//43 eller//KN//cc//49 på//PP//case//49 annat//JJ|POS|NEU|SIN|IND|NOM//amod//49 sätt//NN|NEU|SIN|IND|NOM//conj//43 .//MAD//punct//19
3.3.6 Former för vårdplanering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 finns//VB|PRS|SFO//parataxis//19 inget//DT|NEU|SIN|IND//det//54 krav//NN|NEU|SIN|IND|NOM//nsubj//52 i//PP//case//56 lag//NN|UTR|SIN|IND|NOM//nmod//54 och//KN//cc//58 föreskrifter//NN|UTR|PLU|IND|NOM//conj//56 att//SN//mark//62 vårdplaneringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//62 behöver//VB|PRS|AKT//aux//62 genomföras//VB|INF|SFO//acl:relcl//54 i//PP//case//64 form//NN|UTR|SIN|IND|NOM//obl//62 av//PP//case//67 ett//DT|NEU|SIN|IND//det//67 möte//NN|NEU|SIN|IND|NOM//nmod//64 på//PP//case//69 sjukhuset//NN|NEU|SIN|DEF|NOM//nmod//67 utan//KN//cc//73 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//73 är//VB|PRS|AKT//cop//73 bedömningar//NN|UTR|PLU|IND|NOM//conj//62 som//HP|-|-|-//nsubj:pass//76 behöver//VB|PRS|AKT//aux//76 göras//VB|INF|SFO//acl:relcl//73 i//PP//case//80 varje//DT|UTR/NEU|SIN|IND//det//80 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//80 fall//NN|NEU|SIN|IND|NOM//obl//76 och//KN//cc//86 som//HP|-|-|-//obj//86 den//DT|UTR|SIN|DEF//det//85 behandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 läkaren//NN|UTR|SIN|DEF|NOM//nsubj//86 ansvarar//VB|PRS|AKT//conj//52 för//PP//compound:prt//86 .//MAD//punct//19

3.3.7 Vårdplanens innehåll;Vårdplanen//NN|UTR|SIN|DEF|NOM//nsubj//1 avser//VB|PRS|AKT//ROOT//1 att//IE//mark//3 utgöra//VB|INF|AKT//xcomp//1 ett//DT|NEU|SIN|IND//det//8 konkret//JJ|POS|NEU|SIN|IND|NOM//amod//8 och//KN//cc//7 strukturerat//PC|PRF|NEU|SIN|IND|NOM//conj//5 hjälpmedel//NN|NEU|SIN|IND|NOM//obj//3 för//PP//case//10 samordning//NN|UTR|SIN|IND|NOM//obl//3 .//MAD//punct//1
3.3.7 Vårdplanens innehåll;Patientens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 klarlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 behov//NN|NEU|PLU|IND|NOM//nsubj//18 inom//PP//case//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 områden//NN|NEU|PLU|IND|NOM//nmod//14 behöver//VB|PRS|AKT//aux//19 finnas//VB|INF|SFO//parataxis//1 tydligt//AB|POS//advmod//21 beskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//19 i//PP//case//23 vårdplanen//NN|UTR|SIN|DEF|NOM//obl//19 så//SN//advmod//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 blir//VB|PRS|AKT//advcl//19 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//26 att//IE//mark//29 fastställa//VB|INF|AKT//csubj//26 vilken//HD|UTR|SIN|IND//det//31 huvudman//NN|UTR|SIN|IND|NOM//obj//29 som//HP|-|-|-//nsubj//34 är//VB|PRS|AKT//cop//34 ansvarig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//31 för//PP//mark//37 att//IE//mark//37 tillgodose//VB|INF|AKT//advcl//34 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//37 .//MAD//punct//1
3.3.7 Vårdplanens innehåll;Beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//43 på//PP//case//43 patientens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 situation//NN|UTR|SIN|IND|NOM//obl//46 kan//VB|PRS|AKT//aux//46 vårdplanen//NN|UTR|SIN|DEF|NOM//nsubj//46 gälla//VB|INF|AKT//conj//1 en//DT|UTR|SIN|IND//det//51 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 eller//KN//cc//50 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//48 period//NN|UTR|SIN|IND|NOM//obj//46 efter//PP//case//53 utskrivningen//NN|UTR|SIN|DEF|NOM//obl//46 .//MAD//punct//1
3.3.7 Vårdplanens innehåll;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//58 ska//VB|PRS|AKT//aux//58 också//AB//advmod//58 anges//VB|INF|SFO//parataxis//1 i//PP//case//60 vårdplanen//NN|UTR|SIN|DEF|NOM//obl//58 när//HA//mark//65 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//65 ska//VB|PRS|AKT//aux//65 följas//VB|INF|SFO//advcl//58 upp//PL//compound:prt//65 ,//MID//punct//58 och//KN//cc//75 därför//AB//advmod//75 kan//VB|PRS|AKT//aux//75 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 delar//NN|UTR|PLU|IND|NOM//nsubj//75 av//PP//case//74 vårdplanen//NN|UTR|SIN|DEF|NOM//nmod//72 gälla//VB|INF|AKT//conj//58 olika//AB//advmod//77 lång//JJ|POS|UTR|SIN|IND|NOM//amod//78 tid//NN|UTR|SIN|IND|NOM//obj//75 .//MAD//punct//58
3.3.7 Vårdplanens innehåll;En//DT|UTR|SIN|IND//det//81 vårdplan//NN|UTR|SIN|IND|NOM//nsubj:pass//83 kan//VB|PRS|AKT//aux//83 upprättas//VB|INF|SFO//parataxis//58 även//AB//mark//89 om//SN//fixed//84 patienten//NN|UTR|SIN|DEF|NOM//nsubj//89 inte//AB//advmod//89 är//VB|PRS|AKT//cop//89 utskrivningsklar//JJ|POS|UTR|SIN|IND|NOM//advcl//83 .//MID//punct//93
3.3.7 Vårdplanens innehåll;All//DT|UTR|SIN|IND/DEF//det//92 vårdplanering//NN|UTR|SIN|IND|NOM//nsubj:pass//93 dokumenteras//VB|PRS|SFO//advcl//89 i//PP//case//95 patientjournalen//NN|UTR|SIN|DEF|NOM//obl//93 i//PP//case//99 den//DT|UTR|SIN|DEF//det//99 slutna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//99 vården//NN|UTR|SIN|DEF|NOM//obl//93 .//MAD//punct//58
3.3.7 Vårdplanens innehåll;När//HA//mark//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 relevant//JJ|POS|NEU|SIN|IND|NOM//advcl//8 för//PP//case//5 patienten//NN|UTR|SIN|DEF|NOM//nmod//3 ska//VB|PRS|AKT//aux//8 vårdplanen//NN|UTR|SIN|DEF|NOM//nsubj//8 innehålla//VB|INF|AKT//ROOT//8 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 uppgifter//NN|UTR|PLU|IND|NOM//obj//8 om//PP//obl//8 ://MID//punct//8
3.3.7 Vårdplanens innehåll;//NN|AN//nmod//15 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 åtgärder//NN|UTR|PLU|IND|NOM//parataxis//8 och//KN//cc//18 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 behandlingar//NN|UTR|PLU|IND|NOM//conj//15 som//HP|-|-|-//nsubj:pass//20 planeras//VB|PRS|SFO//acl:relcl//18 efter//PP//case//22 utskrivningen//NN|UTR|SIN|DEF|NOM//obl//20 ,//MID//punct//22 //NN|AN//conj//22 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 läkemedelsförskrivningar//NN|UTR|PLU|IND|NOM//conj//22 ,//MID//punct//26 //NN|AN//nmod//29 tillhandahållna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//22 eller//KN//cc//31 förskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//22 medicintekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 produkter//NN|UTR|PLU|IND|NOM//obj//31 ,//MID//punct//35 hjälpmedel//NN|NEU|PLU|IND|NOM//conj//22 eller//KN//cc//37 förbrukningsartiklar//NN|UTR|PLU|IND|NOM//conj//22 ,//MID//punct//39 //NN|AN//conj//22 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//43 och//KN//cc//42 specifik//JJ|POS|UTR|SIN|IND|NOM//conj//40 omvårdnad//NN|UTR|SIN|IND|NOM//conj//22 som//HP|-|-|-//nsubj:pass//45 planeras//VB|PRS|SFO//acl:relcl//43 efter//PP//case//47 utskrivningen//NN|UTR|SIN|DEF|NOM//obl//45 ,//MID//punct//49 omsorg//NN|UTR|SIN|IND|NOM//conj//47 ,//MID//punct//51 stöd//NN|NEU|SIN|IND|NOM//conj//47 och//KN//cc//53 service//NN|UTR|SIN|IND|NOM//conj//47 som//HP|-|-|-//nsubj:pass//55 planeras//VB|PRS|SFO//acl:relcl//47 efter//PP//case//57 utskrivningen//NN|UTR|SIN|DEF|NOM//obl//55 och//KN//cc//60 ,//MID//punct//60 rehabilitering//NN|UTR|SIN|IND|NOM//conj//57 och//KN//cc//62 habilitering//NN|UTR|SIN|IND|NOM//conj//57 som//HP|-|-|-//nsubj:pass//64 planeras//VB|PRS|SFO//acl:relcl//62 efter//PP//case//66 utskrivningen//NN|UTR|SIN|DEF|NOM//obl//64 .//MAD//punct//8
3.3.7 Vårdplanens innehåll;Vårdplanen//NN|UTR|SIN|DEF|NOM//nsubj//3 ska//VB|PRS|AKT//aux//3 även//AB//advmod//3 innehålla//VB|INF|AKT//ROOT//3 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 uppgifter//NN|UTR|PLU|IND|NOM//obj//3 ://MID//punct//5
