Gestaltad livsmiljö –  en ny politik för arkitektur, form och design ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//3 Gestaltad//PC|PRF|UTR|SIN|IND|NOM//amod//3 livsmiljö//NN|UTR|SIN|IND|NOM//nmod//0 -//MID//punct//0 en//DT|UTR|SIN|IND//det//7 ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 politik//NN|UTR|SIN|IND|NOM//appos//0 för//PP//case//9 arkitektur//NN|UTR|SIN|IND|NOM//nmod//7 ,//MID//punct//11 form//NN|UTR|SIN|IND|NOM//conj//9 och//KN//cc//13 design//NN|UTR|SIN|IND|NOM//conj//9
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Arkitektur//NN|UTR|SIN|IND|NOM//nsubj//5 ,//MID//punct//2 form//NN|UTR|SIN|IND|NOM//conj//0 och//KN//cc//4 design//NN|UTR|SIN|IND|NOM//conj//0 tillhandahåller//VB|PRS|AKT//ROOT//5 betydelsefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 verktyg//NN|NEU|PLU|IND|NOM//obj//5 och//KN//cc//9 metoder//NN|UTR|PLU|IND|NOM//conj//7 som//HP|-|-|-//nsubj//12 kan//VB|PRS|AKT//aux//12 bidra//VB|INF|AKT//acl:relcl//9 till//PP//case//16 en//DT|UTR|SIN|IND//det//16 hållbar//JJ|POS|UTR|SIN|IND|NOM//amod//16 samhällsutveckling//NN|UTR|SIN|IND|NOM//obl//12 och//KN//cc//20 till//PP//case//20 individers//NN|UTR|PLU|IND|GEN//nmod:poss//20 möjlighet//NN|UTR|SIN|IND|NOM//conj//16 att//IE//mark//22 ta//VB|INF|AKT//acl//20 plats//NN|UTR|SIN|IND|NOM//obj//22 i//PP//case//25 samhället//NN|NEU|SIN|DEF|NOM//obl//22 .//MAD//punct//5
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Utformningen//NN|UTR|SIN|DEF|NOM//nsubj//31 av//PP//case//29 livsmiljön//NN|UTR|SIN|DEF|NOM//nmod//27 ska//VB|PRS|AKT//aux//31 ske//VB|INF|AKT//conj//5 med//PP//case//36 hänsyn//NN|UTR|SIN|IND|NOM//fixed//32 till//PP//case//36 människans//NN|UTR|SIN|DEF|GEN//nmod:poss//36 möjligheter//NN|UTR|PLU|IND|NOM//obl//31 ,//MID//punct//38 behov//NN|NEU|PLU|IND|NOM//conj//36 och//KN//cc//40 preferenser//NN|UTR|PLU|IND|NOM//conj//36 och//KN//cc//45 till//PP//case//45 både//KN//cc//45 den//DT|UTR|SIN|DEF//det//45 befintliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//36 och//KN//cc//50 den//DT|UTR|SIN|DEF//det//50 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 gestaltade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 livsmiljön//NN|UTR|SIN|DEF|NOM//conj//45 .//MAD//punct//31
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Kulturhistoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 värden//NN|NEU|PLU|IND|NOM//nsubj:pass//57 och//KN//cc//55 miljövärden//NN|NEU|PLU|IND|NOM//conj//53 ska//VB|PRS|AKT//aux//57 respekteras//VB|INF|SFO//parataxis//31 och//KN//cc//59 integreras//VB|INF|SFO//conj//57 .//MAD//punct//5
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Arkitektur//NN|UTR|SIN|IND|NOM//nsubj//5 ,//MID//punct//2 form//NN|UTR|SIN|IND|NOM//conj//0 och//KN//cc//4 design//NN|UTR|SIN|IND|NOM//conj//0 skapar//VB|PRS|AKT//advcl//32 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 värden//NN|NEU|PLU|IND|NOM//obj//5 för//PP//case//9 samhället//NN|NEU|SIN|DEF|NOM//obl//5 som//HP|-|-|-//nsubj//13 är//VB|PRS|AKT//cop//13 både//KN//cc//13 kort-//JJ|POS|UTR/NEU|-|-|SMS//acl:relcl//9 och//KN//cc//15 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//13 .//MAD//punct//5
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;På//PP//mark//25 grund//NN|UTR|SIN|IND|NOM//fixed//17 av//PP//fixed//17 att//SN//mark//25 vår//PS|UTR|SIN|DEF//nmod:poss//24 omgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 gestaltade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//24 miljö//NN|UTR|SIN|IND|NOM//nsubj:pass//25 upplevs//VB|PRS|SFO//advcl//32 och//KN//cc//27 värderas//VB|PRS|SFO//conj//25 på//PP//case//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 sätt//NN|NEU|PLU|IND|NOM//obl//27 ,//MID//punct//25 betraktas//VB|PRS|SFO//ROOT//32 värdet//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 av//PP//mark//36 det//DT|NEU|SIN|DEF//det//36 formgivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//33 också//AB//advmod//36 som//KN//case//39 subjektivt//JJ|POS|NEU|SIN|IND|NOM//advcl//36 och//KN//cc//41 därmed//AB//advmod//42 omätbart//JJ|POS|NEU|SIN|IND|NOM//conj//36 .//MAD//punct//32
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Ofta//AB|POS//advmod//45 prioriteras//VB|PRS|SFO//parataxis//32 därför//AB//advmod//45 till//PP//advmod//45 synes//NN|-|-|-|-//fixed//47 rationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 och//KN//cc//51 kortsiktigt//AB|POS//conj//49 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 aspekter//NN|UTR|PLU|IND|NOM//obl//45 .//MAD//punct//32
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//57 vill//VB|PRS|AKT//aux//57 peka//VB|INF|AKT//parataxis//32 på//PP//mark//71 att//SN//mark//71 dessa//DT|UTR/NEU|PLU|DEF//det//64 ”//PAD//punct//62 omätbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 ”//PAD//punct//62 värden//NN|NEU|PLU|IND|NOM//nsubj//71 över//PP//case//66 tid//NN|UTR|SIN|IND|NOM//nmod//64 i//PP//case//70 allra//AB//advmod//69 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//70 grad//NN|UTR|SIN|IND|NOM//obl//71 blir//VB|PRS|AKT//ccomp//57 mätbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//71 .//MAD//punct//57
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;För//PP//mark//76 att//IE//mark//76 ta//VB|INF|AKT//advcl//57 ett//DT|NEU|SIN|IND//det//78 byggprojekt//NN|NEU|SIN|IND|NOM//obj//76 som//KN//obl//88 exempel//NN|NEU|SIN|IND|NOM//advmod//88 kan//VB|PRS|AKT//aux//88 resultatet//NN|NEU|SIN|DEF|NOM//nsubj//88 av//PP//mark//85 att//IE//mark//85 välja//VB|INF|AKT//acl//82 kortsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 lösningar//NN|UTR|PLU|IND|NOM//obj//85 bli//VB|INF|AKT//acl:relcl//78 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 kostnader//NN|UTR|PLU|IND|NOM//xcomp//88 för//PP//case//92 drift//NN|UTR|SIN|IND|NOM//nmod//90 och//KN//cc//94 underhåll//NN|NEU|SIN|IND|NOM//conj//92 eller//KN//cc//96 anpassningar//NN|UTR|PLU|IND|NOM//conj//94 i//PP//advmod//88 efterhand//AB//fixed//97 .//MAD//punct//57
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;I//PP//case//104 ett//DT|NEU|SIN|IND//det//104 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//104 samhällsekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//104 perspektiv//NN|NEU|SIN|IND|NOM//obl//57 i//PP//case//108 form//NN|UTR|SIN|IND|NOM//fixed//105 av//PP//fixed//105 segregation//NN|UTR|SIN|IND|NOM//nmod//104 och//KN//cc//110 ohälsa//NN|UTR|SIN|IND|NOM//conj//108 eller//KN//cc//113 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 effekter//NN|UTR|PLU|IND|NOM//conj//108 på//PP//case//115 miljö//NN|UTR|SIN|IND|NOM//nmod//113 och//KN//cc//117 naturvärden//NN|NEU|PLU|IND|NOM//conj//115 .//MAD//punct//32
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Med//PP//case//3 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//0 från//PP//case//3 perspektivet//NN|NEU|SIN|DEF|NOM//obl//4 gestaltad//PC|PRF|UTR|SIN|IND|NOM//amod//5 livsmiljö//NN|UTR|SIN|IND|NOM//nsubj:pass//10 kan//VB|PRS|AKT//aux//10 en//DT|UTR|SIN|IND//det//9 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//9 process//NN|UTR|SIN|IND|NOM//nsubj:pass//10 drivas//VB|INF|SFO//ROOT//10 där//HA//advmod//13 människan//NN|UTR|SIN|DEF|NOM//nsubj//13 är//VB|PRS|AKT//advcl//10 i//PP//case//15 centrum//NN|NEU|SIN|DEF|NOM//obl//13 och//KN//cc//18 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//18 faktorer//NN|UTR|PLU|IND|NOM//nsubj:pass//19 vägs//VB|PRS|SFO//conj//10 in//PL//compound:prt//19 för//PP//mark//23 att//IE//mark//23 åstadkomma//VB|INF|AKT//advcl//19 ett//DT|NEU|SIN|IND//det//35 attraktivt//JJ|POS|NEU|SIN|IND|NOM//amod//35 ,//MID//punct//27 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//conj//25 ,//MID//punct//27 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//advmod//25 ,//MID//punct//31 socialt//AB|POS//conj//25 och//KN//cc//33 miljömässigt//JJ|POS|NEU|SIN|IND|NOM//conj//25 hållbart//JJ|POS|NEU|SIN|IND|NOM//amod//35 resultat//NN|NEU|SIN|IND|NOM//obj//23 .//MAD//punct//10
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Den//DT|UTR|SIN|DEF//det//2 gestaltande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 kompetensen//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 central//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 .//MAD//punct//4
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Genom//PP//mark//9 att//IE//mark//9 tidigt//AB|POS//advmod//9 stärka//VB|INF|AKT//conj//4 och//KN//cc//11 ge//VB|INF|AKT//conj//9 utrymme//NN|NEU|SIN|IND|NOM//obj//11 för//PP//case//14 utövare//NN|UTR|PLU|IND|NOM//obl//11 inom//PP//case//16 arkitektur//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//18 form//NN|UTR|SIN|IND|NOM//conj//16 och//KN//cc//20 design//NN|UTR|SIN|IND|NOM//conj//16 skapas//VB|PRS|SFO//conj//9 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 möjligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//21 för//PP//mark//26 att//IE//mark//26 utveckla//VB|INF|AKT//acl//23 områdets//NN|NEU|SIN|DEF|GEN//nmod:poss//28 kraft//NN|UTR|SIN|IND|NOM//obj//26 ,//MID//punct//28 som//HP|-|-|-//case//32 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 kunskapsfält//NN|NEU|PLU|IND|NOM//obl//26 och//KN//cc//35 som//HP|-|-|-//mark//35 delar//VB|PRS|AKT//conj//32 i//PP//case//38 den//DT|UTR|SIN|DEF//det//38 helhet//NN|UTR|SIN|IND|NOM//nmod//35 som//HP|-|-|-//obj//43 perspektivet//NN|NEU|SIN|DEF|NOM//nsubj//41 gestaltad//PC|PRF|UTR|SIN|IND|NOM//amod//42 livsmiljö//NN|UTR|SIN|IND|NOM//nsubj//43 utgör//VB|PRS|AKT//acl:relcl//38 .//MAD//punct//4
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 står//VB|PRS|AKT//ROOT//1 inför//PP//case//5 ett//DT|NEU|SIN|IND//det//5 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 arbete//NN|NEU|SIN|IND|NOM//obl//1 med//PP//mark//8 att//IE//mark//8 utveckla//VB|INF|AKT//acl//5 samhället//NN|NEU|SIN|DEF|NOM//obj//8 .//MID//punct//1
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Effekterna//NN|UTR|PLU|DEF|NOM//nsubj//17 av//PP//case//15 den//DT|UTR|SIN|DEF//det//15 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 globaliseringen//NN|UTR|SIN|DEF|NOM//nmod//11 är//VB|PRS|AKT//cop//17 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//1 .//MAD//punct//17
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;En//DT|UTR|SIN|IND//det//21 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//21 urbanisering//NN|UTR|SIN|IND|NOM//nsubj//34 ,//MID//punct//24 ohållbar//JJ|POS|UTR|SIN|IND|NOM//amod//24 resursförbrukning//NN|UTR|SIN|IND|NOM//conj//21 ,//MID//punct//27 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 segregation//NN|UTR|SIN|IND|NOM//conj//21 ,//MID//punct//29 skillnader//NN|UTR|PLU|IND|NOM//conj//21 i//PP//case//31 hälsa//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//33 klimatförändringar//NN|UTR|PLU|IND|NOM//conj//31 utmanar//VB|PRS|AKT//parataxis//17 människors//NN|UTR|PLU|IND|GEN//nmod:poss//36 livsmönster//NN|UTR|PLU|IND|NOM//obj//34 i//PP//case//38 takt//NN|UTR|SIN|IND|NOM//obl//34 med//PP//case//42 en//DT|UTR|SIN|IND//det//42 omvälvande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 teknikutveckling//NN|UTR|SIN|IND|NOM//nmod//38 som//HP|-|-|-//obl//47 vi//PN|UTR|PLU|DEF|SUB//nsubj//47 bara//AB//advmod//47 har//VB|PRS|AKT//aux//47 sett//VB|SUP|AKT//acl:relcl//42 början//NN|UTR|SIN|DEF|NOM//obj//47 på//PP//case//43 .//MAD//punct//17
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Initiativet//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 att//IE//mark//2 samla//VB|INF|AKT//acl//0 arkitektur//NN|UTR|SIN|IND|NOM//obj//2 ,//MID//punct//5 form//NN|UTR|SIN|IND|NOM//conj//3 och//KN//cc//7 design//NN|UTR|SIN|IND|NOM//conj//3 till//PP//case//11 ett//DT|NEU|SIN|IND//det//11 sammanhållet//PC|PRF|NEU|SIN|IND|NOM//amod//11 område//NN|NEU|SIN|IND|NOM//obl//2 togs//VB|PRT|SFO//ROOT//12 av//PP//case//14 handlingsprogrammet//NN|NEU|SIN|DEF|NOM//nmod//15 Framtidsformer//PM|NOM//obl//12 och//KN//cc//20 utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 fortfarande//AB//advmod//20 relevant//JJ|POS|UTR|SIN|IND|NOM//conj//15 .//MAD//punct//15
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//23 anser//VB|PRS|AKT//conj//12 dock//AB//advmod//23 att//SN//mark//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 krävs//VB|PRS|SFO//ccomp//23 en//DT|UTR|SIN|IND//det//30 bredare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 förankring//NN|UTR|SIN|IND|NOM//nsubj:pass//27 i//PP//case//32 samhället//NN|NEU|SIN|DEF|NOM//nmod//30 ,//MID//punct//27 i//PP//case//35 politiken//NN|UTR|SIN|DEF|NOM//obl//27 ,//MID//punct//38 hos//PP//case//38 näringslivet//NN|NEU|SIN|DEF|NOM//conj//35 och//KN//cc//40 invånarna//NN|UTR|PLU|DEF|NOM//conj//35 för//PP//mark//46 att//IE//mark//46 på//PP//advmod//46 riktigt//AB//advmod//46 kunna//VB|INF|AKT//aux//46 leda//VB|INF|AKT//advcl//27 in//PL//case//48 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//46 mot//PP//case//54 ett//DT|NEU|SIN|IND//det//54 hållbart//JJ|POS|NEU|SIN|IND|NOM//amod//54 och//KN//cc//53 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//conj//51 samhälle//NN|NEU|SIN|IND|NOM//nmod//48 .//MAD//punct//12
4.1 Gestaltad livsmiljö – ett perspektiv för arkitektur, form och design;Det//DT|NEU|SIN|DEF//det//58 holistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 synsättet//NN|NEU|SIN|DEF|NOM//nsubj//61 är//VB|PRS|AKT//cop//61 en//DT|UTR|SIN|IND//det//61 förutsättning//NN|UTR|SIN|IND|NOM//conj//12 för//PP//mark//64 att//IE//mark//64 åstadkomma//VB|INF|AKT//advcl//61 just//AB//advmod//66 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//64 och//KN//cc//72 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//72 är//VB|PRS|AKT//cop//72 utifrån//PP//case//72 det//DT|NEU|SIN|DEF//det//72 perspektivet//NN|NEU|SIN|DEF|NOM//conj//64 som//HP|-|-|-//obl//76 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//76 nu//AB//advmod//76 formulerar//VB|PRS|AKT//acl:relcl//72 förslag//NN|NEU|SIN|IND|NOM//obj//76 på//PP//case//81 en//DT|UTR|SIN|IND//det//81 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//81 politik//NN|UTR|SIN|IND|NOM//nmod//77 för//PP//case//83 arkitektur//NN|UTR|SIN|IND|NOM//nmod//81 ,//MID//punct//85 form//NN|UTR|SIN|IND|NOM//conj//83 och//KN//cc//87 design//NN|UTR|SIN|IND|NOM//conj//83 .//MAD//punct//61

4.2 Identifierade utmaningar;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 utgångspunkt//NN|UTR|SIN|IND|NOM//ROOT//1 är//VB|PRS|AKT//cop//1 att//SN//mark//15 arkitektur//NN|UTR|SIN|IND|NOM//nsubj//15 ,//MID//punct//6 form//NN|UTR|SIN|IND|NOM//conj//4 och//KN//cc//8 design//NN|UTR|SIN|IND|NOM//conj//4 i//PP//case//10 samverkan//NN|UTR|SIN|IND|NOM//nmod//4 med//PP//case//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 kunskapsområden//NN|NEU|PLU|IND|NOM//nmod//10 kan//VB|PRS|AKT//aux//15 bidra//VB|INF|AKT//csubj//1 till//PP//mark//18 att//IE//mark//18 förstå//VB|INF|AKT//xcomp//15 och//KN//cc//20 möta//VB|INF|AKT//conj//18 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 utmaningar//NN|UTR|PLU|IND|NOM//obj//20 .//MAD//punct//1
4.2 Identifierade utmaningar;Några//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//3 av//PP//case//2 utmaningarna//NN|UTR|PLU|DEF|NOM//nmod//0 definieras//VB|PRS|SFO//ROOT//3 i//PP//case//6 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 direktiv//NN|NEU|PLU|IND|NOM//obl//3 som//KN//mark//8 klimatförändringar//NN|UTR|PLU|IND|NOM//appos//6 ,//MID//punct//10 miljöhänsyn//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//12 boende//NN|NEU|SIN|IND|NOM//conj//8 ,//MID//punct//14 transportmönster//NN|UTR|PLU|IND|NOM//conj//8 ,//MID//punct//16 digitalisering//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//18 urbanisering//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//20 utanförskap//NN|NEU|SIN|IND|NOM//conj//8 och//KN//cc//24 en//DT|UTR|SIN|IND//det//24 åldrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 befolkning//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//3
4.2 Identifierade utmaningar;Enligt//PP//case//27 tilläggsdirektiven//NN|NEU|PLU|DEF|NOM//obl//31 ska//VB|PRS|AKT//aux//31 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//31 dessutom//AB//advmod//31 belysa//VB|INF|AKT//parataxis//3 hållbar//JJ|POS|UTR|SIN|IND|NOM//amod//33 utveckling//NN|UTR|SIN|IND|NOM//obj//31 samt//KN//cc//35 dialog//NN|UTR|SIN|IND|NOM//conj//33 och//KN//cc//37 delaktighet//NN|UTR|SIN|IND|NOM//conj//35 .//MAD//punct//31
4.2 Identifierade utmaningar;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//40 anser//VB|PRS|AKT//parataxis//31 att//SN//mark//63 även//AB//advmod//43 globalisering//NN|UTR|SIN|IND|NOM//nsubj//63 ,//MID//punct//45 skillnader//NN|UTR|PLU|IND|NOM//conj//43 i//PP//case//47 hälsa//NN|UTR|SIN|IND|NOM//nmod//45 ,//MID//punct//49 demografi//NN|UTR|SIN|IND|NOM//conj//47 ,//MID//punct//51 tillgänglighet//NN|UTR|SIN|IND|NOM//conj//47 ,//MID//punct//54 landsbygdens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 utveckling//NN|UTR|SIN|IND|NOM//conj//47 ,//MID//punct//56 kunskapsutveckling//NN|UTR|SIN|IND|NOM//conj//47 och//KN//cc//60 en//DT|UTR|SIN|IND//det//60 rättvis//JJ|POS|UTR|SIN|IND|NOM//amod//60 fördelning//NN|UTR|SIN|IND|NOM//conj//43 av//PP//case//62 välfärd//NN|UTR|SIN|IND|NOM//nmod//60 utgör//VB|PRS|AKT//ccomp//40 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 utmaningar//NN|UTR|PLU|IND|NOM//obj//63 .//MAD//punct//3
4.2 Identifierade utmaningar;Utmaningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 som//HP|-|-|-//nsubj:pass//2 beskrivs//VB|PRS|SFO//acl:relcl//0 i//PP//case//4 direktiven//NN|NEU|PLU|DEF|NOM//obl//2 och//KN//cc//7 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 tillägg//NN|NEU|PLU|IND|NOM//nsubj:pass//8 sammanfattas//VB|PRS|SFO//ROOT//8 i//PP//case//11 fyra//RG|NOM//nummod//11 rubriker//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//obj//14 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//14 ser//VB|PRS|AKT//acl:relcl//11 som//KN//mark//17 mest//AB|SUV//advmod//17 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//14 i//PP//case//21 förhållande//NN|NEU|SIN|IND|NOM//fixed//18 till//PP//fixed//18 perspektivet//NN|NEU|SIN|DEF|NOM//obl//22 gestaltad//PC|PRF|UTR|SIN|IND|NOM//amod//23 livsmiljö//NN|UTR|SIN|IND|NOM//obj//14 .//MAD//punct//8
4.2 Identifierade utmaningar;Hållbar//JJ|POS|UTR|SIN|IND|NOM//amod//26 utveckling//NN|UTR|SIN|IND|NOM//nsubj//29  //_SP////26 är//VB|PRS|AKT//cop//29 central//JJ|POS|UTR|SIN|IND|NOM//parataxis//8 för//PP//case//33 alla//DT|UTR/NEU|PLU|IND/DEF//det//33 identifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 utmaningar//NN|UTR|PLU|IND|NOM//obl//29 och//KN//cc//35 har//VB|PRS|AKT//conj//29 därför//AB//advmod//35 en//DT|UTR|SIN|IND//det//39 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 rubrik//NN|UTR|SIN|IND|NOM//obj//35 .//MAD//punct//29
4.2 Identifierade utmaningar;Utmaningarna//NN|UTR|PLU|DEF|NOM//parataxis//29 är//VB|PRS|AKT//conj//8 ://MAD//punct//8
4.2 Identifierade utmaningar;•//PP//case//1 Klimat//NN|NEU|PLU|IND|NOM//ROOT//1 och//KN//cc//3 resurser//NN|UTR|PLU|IND|NOM//conj//1
4.2 Identifierade utmaningar;•//NN|UTR|SIN|IND|NOM//case//2 Teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//2 utveckling//NN|UTR|SIN|IND|NOM//ROOT//2
4.2 Identifierade utmaningar;•//PP//case//1 Urbanisering//NN|UTR|SIN|IND|NOM//ROOT//1 ,//MID//punct//1 stadens//NN|UTR|SIN|DEF|GEN//conj//1 och//KN//cc//5 landsbygdens//NN|UTR|SIN|DEF|GEN//conj//1 utveckling//NN|UTR|SIN|IND|NOM//conj//1
4.2 Identifierade utmaningar;•//NN|UTR|SIN|IND|NOM//case//1 Boende//NN|NEU|SIN|IND|NOM//ROOT//1
4.2 Identifierade utmaningar;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 vill//VB|PRS|AKT//aux//2 förtydliga//VB|INF|AKT//ROOT//2 att//IE//mark//6 med//PP//case//5 utmaning//NN|UTR|SIN|IND|NOM//obl//6 avses//VB|PRS|SFO//ccomp//2 dels//KN//advmod//6 svårigheter//NN|UTR|PLU|IND|NOM//obj//6 som//HP|-|-|-//obj//11 samhället//NN|NEU|SIN|DEF|NOM//nsubj//11 står//VB|PRS|AKT//acl:relcl//8 inför//PP//case//11 ,//MID//punct//16 dels//KN//advmod//16 samhällsutvecklingens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 möjligheter//NN|UTR|PLU|IND|NOM//obl//6 till//PP//case//18 förändring//NN|UTR|SIN|IND|NOM//nmod//16 .//MAD//punct//16
