Det måste gå att lita på konsumentskyddet;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 konsumentskydd//NN|NEU|SIN|IND|NOM//nmod//2 vid//PP//case//7 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//7 rådgivning//NN|UTR|SIN|IND|NOM//nmod//4
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Om//SN//mark//141 utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//141 är//VB|PRS|AKT//advcl//11 att//SN//mark//147 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//147 varje//DT|UTR/NEU|SIN|IND//det//145 gång//NN|UTR|SIN|IND|NOM//obl//147 är//VB|PRS|AKT//cop//147 möjligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//141 eller//KN//cc//152 till//AB//advmod//152 och//KN//fixed//149 med//AB//fixed//149 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//147 att//IE//mark//154 fatta//VB|INF|AKT//acl//152 det//DT|NEU|SIN|DEF//det//158 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//158 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//158 beslutet//NN|NEU|SIN|DEF|NOM//obj//154 ,//MID//punct//163 är//VB|PRS|AKT//cop//163 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//163 inte//AB//advmod//163 konstigt//JJ|POS|NEU|SIN|IND|NOM//conj//11 att//SN//mark//169 de//DT|UTR/NEU|PLU|DEF//det//166 val//NN|NEU|PLU|IND|NOM//nsubj:pass//169 som//HP|-|-|-//nsubj//168 behöver//VB|PRS|AKT//acl:relcl//166 göras//VB|INF|SFO//ccomp//163 kan//VB|PRS|AKT//aux//171 framstå//VB|INF|AKT//xcomp//169 som//KN//mark//174 mycket//AB|POS//advmod//174 olustiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//171 och//KN//cc//176 besvärliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//174 .//MAD//punct//11
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//181 är//VB|PRS|AKT//cop//181 särskilt//AB//advmod//181 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//11 vid//PP//case//184 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//184 beslut//NN|NEU|PLU|IND|NOM//obl//181 där//HA//advmod//191 den//DT|UTR|SIN|DEF//det//188 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//188 risken//NN|UTR|SIN|DEF|NOM//nsubj//191 ofta//AB|POS//advmod//191 är//VB|PRS|AKT//cop//191 påtaglig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//184 och//KN//cc//193 konsekvenserna//NN|UTR|PLU|DEF|NOM//conj//191 av//PP//case//197 de//DT|UTR/NEU|PLU|DEF//det//197 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//197 val//NN|NEU|PLU|IND|NOM//nmod//193 som//HP|-|-|-//nsubj:pass//200 kan//VB|PRS|AKT//aux//200 göras//VB|INF|SFO//acl:relcl//197 är//VB|PRS|AKT//cop//202 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//191 eller//KN//cc//205 helt//AB|POS//advmod//205 omöjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//202 att//IE//mark//207 utvärdera//VB|INF|AKT//advcl//202 och//KN//cc//209 bedöma//VB|INF|AKT//conj//202 i//PP//advmod//209 förväg//NN|UTR|SIN|IND|NOM//fixed//210 .//MAD//punct//11
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Varje//DT|UTR/NEU|SIN|IND//det//214 val//NN|NEU|SIN|IND|NOM//nsubj//215 innebär//VB|PRS|AKT//conj//11 samtidigt//AB//advmod//215 att//SN//mark//220 beslutsfattaren//NN|UTR|SIN|DEF|NOM//nsubj//220 måste//VB|PRS|AKT//aux//220 avstå//VB|INF|AKT//ccomp//215 från//PP//case//223 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//223 alternativ//NN|NEU|PLU|IND|NOM//obl//220 som//HP|-|-|-//nsubj//225 står//VB|PRS|AKT//acl:relcl//223 till//PP//compound:prt//225 buds//NN|NEU|SIN|IND|GEN//fixed//226 med//PP//case//229 risk//NN|UTR|SIN|IND|NOM//obl//225 för//PP//mark//233 att//IE//mark//233 t.ex.//AB|AN//advmod//233 få//VB|INF|AKT//acl//229 en//DT|UTR|SIN|IND//det//236 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//236 värdeutveckling//NN|UTR|SIN|IND|NOM//obj//233 än//KN//mark//240 som//HP|-|-|-//nsubj//240 varit//VB|SUP|AKT//cop//240 möjlig//JJ|POS|UTR|SIN|IND|NOM//acl//236 om//SN//mark//243 valet//NN|NEU|SIN|DEF|NOM//nsubj:pass//243 gjorts//VB|SUP|SFO//advcl//233 annorlunda//AB//advmod//243 .//MID//punct//215
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Till//PP//case//247 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//248 kommer//VB|PRS|AKT//conj//11 att//SN//mark//264 vi//PN|UTR|PLU|DEF|SUB//nsubj//264 i//PP//case//253 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//253 sammanhang//NN|NEU|PLU|IND|NOM//obl//264 ,//MID//punct//253 t.ex.//AB|AN//advmod//257 beträffande//PP//case//257 premiepensionssparandet//NN|NEU|SIN|DEF|NOM//appos//253 ,//MID//punct//257 i//PP//case//261 egentlig//JJ|POS|UTR|SIN|IND|NOM//amod//261 mening//NN|UTR|SIN|IND|NOM//obl//264 inte//AB//advmod//264 kan//VB|PRS|AKT//aux//264 avstå//VB|INF|AKT//ccomp//248 från//PP//mark//267 att//IE//mark//267 välja//VB|INF|AKT//advcl//264 samtidigt//AB//mark//272 som//HA//fixed//268 vi//PN|UTR|PLU|DEF|SUB//nsubj//272 får//VB|PRS|AKT//aux//272 ta//VB|INF|AKT//advcl//267 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//276 den//DT|UTR|SIN|DEF//det//276 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//276 risken//NN|UTR|SIN|DEF|NOM//obj//272 för//PP//case//279 de//DT|UTR/NEU|PLU|DEF//det//279 placeringar//NN|UTR|PLU|IND|NOM//nmod//276 vi//PN|UTR|PLU|DEF|SUB//nsubj//281 gör//VB|PRS|AKT//acl:relcl//279 .//MAD//punct//11
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Behovet//NN|NEU|SIN|DEF|NOM//obj//11 av//PP//case//286 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//286 rådgivning//NN|UTR|SIN|IND|NOM//nmod//283 kan//VB|PRS|AKT//aux//291 mot//PP//case//290 denna//DT|UTR|SIN|DEF//det//290 bakgrund//NN|UTR|SIN|IND|NOM//nmod//291 te//VB|INF|AKT//conj//283 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//291 oundgängligt//AB|POS//advmod//291 eller//KN//cc//298 i//PP//case//298 vart//DT|NEU|SIN|IND//advmod//298 fall//NN|NEU|SIN|IND|NOM//fixed//296 något//PN|NEU|SIN|IND|SUB/OBJ//conj//291 som//HP|-|-|-//nsubj:pass//302 borde//VB|PRT|AKT//aux//302 kunna//VB|INF|AKT//aux//302 tillgodoses//VB|INF|SFO//acl:relcl//298 utan//PP//case//304 risk//NN|UTR|SIN|IND|NOM//obl//302 för//PP//mark//309 att//SN//mark//309 kundens//NN|UTR|SIN|DEF|GEN//nmod:poss//308 intressen//NN|NEU|PLU|IND|NOM//nsubj//309 kommer//VB|PRS|AKT//advcl//302 på//PP//compound:prt//309 undantag//NN|NEU|SIN|IND|NOM//fixed//310 .//MAD//punct//11
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//319 är//VB|PRS|AKT//cop//319 nog//AB//advmod//319 inte//AB//advmod//319 ett//DT|NEU|SIN|IND//det//319 djärvt//JJ|POS|NEU|SIN|IND|NOM//amod//319 antagande//NN|NEU|SIN|IND|NOM//conj//11 att//SN//mark//335 det//DT|NEU|SIN|DEF//det//322 behov//NN|NEU|SIN|IND|NOM//nsubj:pass//335 av//PP//case//325 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//325 rådgivning//NN|UTR|SIN|IND|NOM//nmod//322 som//HP|-|-|-//obl//329 en//DT|UTR|SIN|IND//det//328 konsument//NN|UTR|SIN|IND|NOM//nsubj//329 upplever//VB|PRS|AKT//acl:relcl//322 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//329 ha//VB|INF|AKT//xcomp//329 ,//MID//punct//322 delvis//AB//advmod//335 kan//VB|PRS|AKT//aux//335 förklaras//VB|INF|SFO//acl//319 av//PP//case//338 den//DT|UTR|SIN|DEF//det//338 frustration//NN|UTR|SIN|IND|NOM//obl:agent//335 som//HP|-|-|-//obj//341 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//341 innebär//VB|PRS|AKT//acl:relcl//338 att//IE//mark//344 behöva//VB|INF|AKT//aux//344 avstå//VB|INF|AKT//xcomp//341 från//PP//case//347 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//347 alternativ//NN|NEU|PLU|IND|NOM//obl//344 i//PP//case//349 samband//NN|NEU|SIN|IND|NOM//obl//344 med//PP//case//352 en//DT|UTR|SIN|IND//det//352 kapitalplacering//NN|UTR|SIN|IND|NOM//obl//344 utan//PP//mark//358 att//IE//mark//358 i//PP//advmod//358 förväg//NN|UTR|SIN|IND|NOM//fixed//355 vara//VB|INF|AKT//cop//358 säker//JJ|POS|UTR|SIN|IND|NOM//advcl//335 på//PP//mark//363 att//SN//mark//363 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//363 är//VB|PRS|AKT//cop//363 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//358 än//KN//case//367 det//DT|NEU|SIN|DEF//det//367 valda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//367 alternativet//NN|NEU|SIN|DEF|NOM//obl//363 .//MAD//punct//319
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Viljan//NN|UTR|SIN|DEF|NOM//conj//319 att//IE//mark//371 anlita//VB|INF|AKT//acl//369 en//DT|UTR|SIN|IND//det//373 rådgivare//NN|UTR|SIN|IND|NOM//obj//371 kan//VB|PRS|AKT//aux//376 därför//AB//advmod//376 bero//VB|INF|AKT//conj//319 på//PP//mark//380 att//SN//mark//380 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//380 skattar//VB|PRS|AKT//advcl//376 rådgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//382 förmåga//NN|UTR|SIN|IND|NOM//obj//380 att//IE//mark//384 lyckas//VB|INF|SFO//acl//382 högre//AB|KOM//advmod//384 än//KN//case//389 den//DT|UTR|SIN|DEF//det//389 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//389 förmågan//NN|UTR|SIN|DEF|NOM//obl//384 .//MAD//punct//319
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;En//DT|UTR|SIN|IND//det//392 kund//NN|UTR|SIN|IND|NOM//nsubj//425 som//HP|-|-|-//nsubj//396 samtidigt//AB//advmod//396 inte//AB//advmod//396 förstår//VB|PRS|AKT//acl:relcl//392 vilket//HD|NEU|SIN|IND//det//398 värde//NN|NEU|SIN|IND|NOM//nsubj//423 som//KN//obj//403 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//401 rådgivning//NN|UTR|SIN|IND|NOM//nsubj//403 kan//VB|PRS|AKT//aux//403 tillföra//VB|INF|AKT//acl:relcl//398 eller//KN//cc//405 saknar//VB|PRS|AKT//conj//403 möjlighet//NN|UTR|SIN|IND|NOM//obj//405 av//PP//case//409 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//409 skäl//NN|NEU|PLU|IND|NOM//nmod//406 att//IE//mark//411 utvärdera//VB|INF|AKT//acl//409 om//PP//case//413 kvaliteten//NN|UTR|SIN|DEF|NOM//obl//411 på//PP//case//416 de//DT|UTR/NEU|PLU|DEF//det//416 rekommendationer//NN|UTR|PLU|IND|NOM//nmod//413 som//HP|-|-|-//obj//420 en//DT|UTR|SIN|IND//det//419 rådgivare//NN|UTR|SIN|IND|NOM//nsubj//420 lämnar//VB|PRS|AKT//acl:relcl//416 är//VB|PRS|AKT//cop//423 tillräckligt//AB|POS//advmod//423 god//JJ|POS|UTR|SIN|IND|NOM//ccomp//396 ,//MID//punct//392 riskerar//VB|PRS|AKT//parataxis//319 att//IE//mark//428 inte//AB//advmod//428 efterfråga//VB|INF|AKT//ccomp//425 den//DT|UTR|SIN|DEF//det//430 rådgivning//NN|UTR|SIN|IND|NOM//obj//428 som//HP|-|-|-//obj//435 han//PN|UTR|SIN|DEF|SUB//nsubj//435 eller//KN//cc//434 hon//PN|UTR|SIN|DEF|SUB//conj//432 behöver//VB|PRS|AKT//acl:relcl//430 eller//KN//cc//441 att//IE//mark//441 till//AB//advmod//441 och//KN//fixed//438 med//AB//fixed//438 få//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//435 råd//NN|NEU|PLU|IND|NOM//obj//441 som//HP|-|-|-//nsubj//445 är//VB|PRS|AKT//cop//445 dåliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//442 t.ex.//AB|AN//advmod//445 därför//HA//mark//453 att//SN//fixed//447 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//453 är//VB|PRS|AKT//cop//453 alldeles//AB//advmod//453 för//PP//advmod//453 riskfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//445 eller//KN//cc//455 dyra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//453 .//MAD//punct//319
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//34 är//VB|PRS|AKT//cop//1 att//IE//mark//4 analysera//VB|INF|AKT//csubj//1 hur//HA//advmod//11 konsumentskyddet//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 vid//PP//case//9 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//9 rådgivning//NN|UTR|SIN|IND|NOM//nmod//6 kan//VB|PRS|AKT//aux//11 förbättras//VB|INF|SFO//ccomp//4 .//MAD//punct//16
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;En//DT|UTR|SIN|IND//det//16 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//16 första//RO|NOM//amod//16 fråga//NN|UTR|SIN|IND|NOM//advmod//11 att//IE//mark//18 ställa//VB|INF|AKT//acl//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//18 är//VB|PRS|AKT//cop//16 då//AB//advmod//20 rimligen//AB//advmod//25 vad//HP|NEU|SIN|IND//det//25 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//25 rådgivning//NN|UTR|SIN|IND|NOM//nsubj//16 egentligen//AB//advmod//16 är//VB|PRS|AKT//cop//16 ?//MID//punct//1
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Någon//DT|UTR|SIN|IND//det//33 exakt//JJ|POS|UTR|SIN|IND|NOM//amod//33 och//KN//cc//32 allmängiltig//JJ|POS|UTR|SIN|IND|NOM//conj//30 definition//NN|UTR|SIN|IND|NOM//nsubj//34 verkar//VB|PRS|AKT//ROOT//34 inte//AB//advmod//34 vara//VB|INF|AKT//cop//37 möjlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//34 att//IE//mark//39 finna//VB|INF|AKT//acl//37 .//MAD//punct//34
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Den//DT|UTR|SIN|DEF//det//43 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 uppfattningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 nog//AB//advmod//46 sägas//VB|INF|SFO//parataxis//34 vara//VB|INF|AKT//xcomp//46 att//SN//mark//52 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//50 rådgivning//NN|UTR|SIN|IND|NOM//nsubj//52 är//VB|PRS|AKT//cop//52 rådgivning//NN|UTR|SIN|IND|NOM//nsubj//58 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 produkter//NN|UTR|PLU|IND|NOM//nmod//52 och//KN//cc//57 tjänster//NN|UTR|PLU|IND|NOM//conj//55 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//46 till//PP//case//60 konsumenter//NN|UTR|PLU|IND|NOM//obl//58 .//MAD//punct//34
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//64 är//VB|PRS|AKT//cop//64 naturligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//34 eftersom//SN//mark//75 den//DT|UTR|SIN|DEF//det//69 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 rådgivning//NN|UTR|SIN|IND|NOM//nsubj//75 som//HP|-|-|-//nsubj:pass//71 erbjuds//VB|PRS|SFO//acl:relcl//69 till//PP//case//73 konsumenter//NN|UTR|PLU|IND|NOM//obl//71 dels//KN//advmod//75 resulterar//VB|PRS|AKT//advcl//64 i//PP//case//77 råd//NN|NEU|PLU|IND|NOM//obl//75 som//HP|-|-|-//nsubj//79 avser//VB|PRS|AKT//acl:relcl//77 investeringar//NN|UTR|PLU|IND|NOM//obj//79 i//PP//case//84 en//DT|UTR|SIN|IND//det//84 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//84 produkt//NN|UTR|SIN|IND|NOM//obl//79 ,//MID//punct//75 och//KN//cc//88 dels//KN//advmod//88 lämnas//VB|PRS|SFO//conj//75 av//PP//case//90 aktörer//NN|UTR|PLU|IND|NOM//obl:agent//88 som//HP|-|-|-//nsubj//92 tillhandahåller//VB|PRS|AKT//acl:relcl//90 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//94 produkter//NN|UTR|PLU|IND|NOM//obj//92 .//MAD//punct//34
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Inom//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 område//NN|NEU|SIN|IND|NOM//obl//17 ,//MID//punct//4 råd//NN|NEU|SIN|IND|NOM//conj//2 som//HP|-|-|-//nsubj//6 resulterar//VB|PRS|AKT//acl:relcl//4 i//PP//case//8 investeringar//NN|UTR|PLU|IND|NOM//obl//6 i//PP//case//11 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 produkter//NN|UTR|PLU|IND|NOM//obl//6 ,//MID//punct//13 har//VB|PRS|AKT//aux//17 en//DT|UTR|SIN|IND//det//15 mängd//NN|UTR|SIN|IND|NOM//nmod//16 problem//NN|NEU|PLU|IND|NOM//nsubj:pass//17 iakttagits//VB|SUP|SFO//ROOT//17 under//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 åren//NN|NEU|PLU|DEF|NOM//obl//17 ,//MID//punct//21 vilket//HP|NEU|SIN|IND//nsubj//24 skapat//VB|SUP|AKT//acl:relcl//21 oro//NN|UTR|SIN|IND|NOM//obj//24 såväl//KN//advmod//28 hos//PP//case//28 lagstiftaren//NN|UTR|SIN|DEF|NOM//obl//24 som//KN//mark//31 hos//PP//case//31 tillsynsmyndigheterna//NN|UTR|PLU|DEF|NOM//obl//24 .//MAD//punct//17
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Under//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//36 åren//NN|NEU|PLU|DEF|NOM//obl//40 har//VB|PRS|AKT//aux//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 därför//AB//advmod//40 diskuterats//VB|SUP|SFO//parataxis//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 möjligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//40 att//IE//mark//44 förbättra//VB|INF|AKT//acl//42 konsumentskyddet//NN|NEU|SIN|DEF|NOM//obj//44 vid//PP//case//47 rådgivningen//NN|UTR|SIN|DEF|NOM//obl//44 ,//MID//punct//40 och//KN//cc//54 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 initiativ//NN|NEU|PLU|IND|NOM//nsubj:pass//54 har//VB|PRS|AKT//aux//54 också//AB//advmod//54 tagits//VB|SUP|SFO//conj//17 utöver//PP//case//56 arbetet//NN|NEU|SIN|DEF|NOM//obl//54 i//PP//case//60 den//DT|UTR|SIN|DEF//det//60 här//AB//fixed//58 utredningen//NN|UTR|SIN|DEF|NOM//obl//54 .//MAD//punct//17
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Exempelvis//AB//advmod//63 samarbetar//VB|PRS|AKT//parataxis//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 myndigheter//NN|UTR|PLU|IND|NOM//obj//63 och//KN//cc//67 organisationer//NN|UTR|PLU|IND|NOM//conj//65 i//PP//case//69 syfte//NN|NEU|SIN|IND|NOM//nmod//67 att//IE//mark//71 öka//VB|INF|AKT//advcl//63 konsumenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//73 kunskaper//NN|UTR|PLU|IND|NOM//obj//71 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 frågor//NN|UTR|PLU|IND|NOM//obj//71 .//MAD//punct//63
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Förbättrad//PC|PRF|UTR|SIN|IND|NOM//amod//79 informationsgivning//NN|UTR|SIN|IND|NOM//appos//63 och//KN//cc//81 dokumentation//NN|UTR|SIN|IND|NOM//conj//79 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//83 rådgivningen//NN|UTR|SIN|DEF|NOM//conj//79 ,//MID//punct//79 liksom//PP//advmod//86 stärkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//87 kompetenskrav//NN|NEU|PLU|IND|NOM//conj//79 på//PP//case//89 rådgivare//NN|UTR|PLU|IND|NOM//nmod//87 ,//MID//punct//94 är//VB|PRS|AKT//cop//94 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 åtgärder//NN|UTR|PLU|IND|NOM//conj//79 som//HP|-|-|-//nsubj:pass//96 nämns//VB|PRS|SFO//acl:relcl//94 .//MAD//punct//17
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Allt//AB//nsubj:pass//100 oftare//AB|KOM//advmod//100 hörs//VB|PRS|SFO//conj//17 i//PP//advmod//100 dag//NN|UTR|SIN|IND|NOM//fixed//101 röster//NN|UTR|PLU|IND|NOM//obj//100 om//PP//mark//109 att//SN//mark//109 rådgivarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//107 incitament//NN|NEU|PLU|IND|NOM//nsubj:pass//109 behöver//VB|PRS|AKT//aux//109 ändras//VB|INF|SFO//acl//103 .//MAD//punct//17
3.2 Om marknader för finansiell rådgivning och vad som varit utgångspunkten för lagstiftarens insatser;Den//DT|UTR|SIN|DEF//det//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 regleringen//NN|UTR|SIN|DEF|NOM//nsubj//6 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//5 rådgivning//NN|UTR|SIN|IND|NOM//nmod//2 förefaller//VB|PRS|AKT//ROOT//6 ha//VB|INF|AKT//aux//8 tillkommit//VB|SUP|AKT//xcomp//6 genom//PP//mark//12 att//SN//mark//12 lagstiftaren//NN|UTR|SIN|DEF|NOM//nsubj//12 reglerat//VB|SUP|AKT//advcl//6 en//DT|UTR|SIN|IND//det//14 företeelse//NN|UTR|SIN|IND|NOM//obj//12 som//HP|-|-|-//obj//18 man//PN|UTR|SIN|IND|SUB//nsubj//18 har//VB|PRS|AKT//aux//18 observerat//VB|SUP|AKT//acl:relcl//14 ,//MID//punct//24 och//KN//cc//24 som//HP|-|-|-//obj//23 man//PN|UTR|SIN|IND|SUB//nsubj//23 uppfattar//VB|PRS|AKT//advcl//24 innebär//VB|PRS|AKT//conj//6 risker//NN|UTR|PLU|IND|NOM//obj//24 för//PP//case//27 konsumenten//NN|UTR|SIN|DEF|NOM//nmod//25 och//KN//cc//30 som//HP|-|-|-//nsubj//30 innebär//VB|PRS|AKT//conj//6 eller//KN//cc//32 omfattar//VB|PRS|AKT//conj//30 rådgivning//NN|UTR|SIN|IND|NOM//obj//32 kring//PP//case//36 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 produkter//NN|UTR|PLU|IND|NOM//nmod//33 .//MAD//punct//6
