i internationella situationer – 1996 års Haagkonvention m.m.;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 föräldraansvar//NN|NEU|SIN|IND|NOM//nmod//2 och//KN//cc//6 skydd//NN|NEU|SIN|IND|NOM//conj//4 av//PP//case//8 barn//NN|NEU|PLU|IND|NOM//nmod//6 i//PP//case//11 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 situationer//NN|UTR|PLU|IND|NOM//nmod//8
3.3 Behörighet;Rättspraxis//NN|UTR|SIN|IND|NOM//ROOT//0
3.3 Behörighet;Som//HA//mark//2 tidigare//AB|KOM//advmod//2 nämnts//VB|SUP|SFO//advcl//3 får//VB|PRS|AKT//ROOT//3  //_SP////3 enligt//PP//case//7 3//RG|NOM//nummod//7 kap.//NN|AN//obl//3 6//RG|NOM//nummod//9 §//NN|AN//nmod//12 1904//RG|NOM//nummod//11 års//NN|NEU|SIN|IND|GEN//nmod:poss//12 lag//NN|UTR|SIN|IND|NOM//nmod//13 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//20 om//PP//case//15 vårdnad//NN|UTR|SIN|IND|NOM//nmod//13 (//PAD//punct//13 och//KN//cc//18 underhåll//NN|NEU|SIN|IND|NOM//conj//13 )//PAD//punct//13 tas//VB|PRS|SFO//conj//3 upp//PL//compound:prt//20 i//PP//case//23 äktenskapsmål//NN|NEU|SIN|IND|NOM//obl//20 .//MAD//punct//20
3.3 Behörighet;Denna//DT|UTR|SIN|DEF//det//26 regel//NN|UTR|SIN|IND|NOM//nsubj//27 innebär//VB|PRS|AKT//parataxis//20 inte//AB//advmod//27 att//SN//mark//33 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//31 domstol//NN|UTR|SIN|IND|NOM//nsubj//33 är//VB|PRS|AKT//cop//33 skyldig//JJ|POS|UTR|SIN|IND|NOM//ccomp//27 att//IE//mark//35 ta//VB|INF|AKT//advcl//33 upp//PL//compound:prt//35 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//38 frågor//NN|UTR|PLU|IND|NOM//obj//35 i//PP//case//40 äktenskapsmålet//NN|NEU|SIN|DEF|NOM//obl//35 om//SN//mark//44 barnet//NN|NEU|SIN|DEF|NOM//nsubj//44 inte//AB//advmod//44 har//VB|PRS|AKT//advcl//35 hemvist//NN|UTR|SIN|IND|NOM//obj//44 i//PP//case//47 Sverige//PM|NOM//nmod//45 (//PAD//punct//20 se//VB|IMP|AKT//parataxis//20 NJA//PM|NOM//nmod//51 1997//RG|NOM//nummod//52 s.//NN|AN//nmod//53 154//RG|NOM//obj//49 )//PAD//punct//20 .//MAD//punct//3
3.3 Behörighet;3.3.3//RG|NOM//nummod//58 Olovliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 bortföranden//NN|NEU|PLU|IND|NOM//obj//3 och//KN//cc//60 kvarhållanden//NN|NEU|PLU|IND|NOM//conj//58 av//PP//case//62 barn//NN|NEU|PLU|IND|NOM//nmod//60
3.3 Behörighet;Bryssel//PM|NOM//nmod//1 II-förordningen//NN|UTR|SIN|DEF|NOM//ROOT//1
3.3 Behörighet;Bryssel//PM|NOM//nmod//1 II-förordningen//NN|UTR|SIN|DEF|NOM//nsubj//6 (//PAD//punct//1 artikel//NN|UTR|SIN|IND|NOM//nmod//4 10//RG|NOM//appos//1 )//PAD//punct//1 innehåller//VB|PRS|AKT//ROOT//6 en//DT|UTR|SIN|IND//det//8 bestämmelse//NN|UTR|SIN|IND|NOM//obj//6 som//HP|-|-|-//nsubj//10 reglerar//VB|PRS|AKT//acl:relcl//8 behörighetsfrågan//NN|UTR|SIN|DEF|NOM//obj//10 i//PP//case//13 samband//NN|NEU|SIN|IND|NOM//obl//10 med//PP//case//16 olovligt//JJ|POS|NEU|SIN|IND|NOM//amod//16 bortförande//NN|NEU|SIN|IND|NOM//obl//10 av//PP//case//18 barn//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//6
3.3 Behörighet;För//PP//case//23 en//DT|UTR|SIN|IND//det//23 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 redogörelse//NN|UTR|SIN|IND|NOM//obl//6 av//PP//mark//27 vad//HP|NEU|SIN|IND//dislocated//27 som//HP|-|-|-//nsubj//27 gäller//VB|PRS|AKT//acl//23 i//PP//case//29 förhållandet//NN|NEU|SIN|DEF|NOM//obl//27 mellan//PP//case//31 EU//PM|NOM//nmod//29 ://MID//punct//31 s//NN|AN//nummod//34 medlemsstater//NN|UTR|PLU|IND|NOM//nmod//23 (//PAD//punct//34 utom//PP//case//37 Danmark//PM|NOM//nmod//34 )//PAD//punct//34 ,//MID//punct//40 se//VB|IMP|AKT//parataxis//6 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//42 delbetänkande//NN|NEU|SIN|IND|NOM//obj//40 (//PAD//punct//42 SOU//PM|NOM//appos//42 2004:80//RG|NOM//punct//42 s.//NN|AN//nmod//47 40//RG|NOM//nmod//42 )//PAD//punct//40 .//MAD//punct//6
3.3 Behörighet;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 regler//NN|UTR|PLU|IND|NOM//ROOT//1
3.3 Behörighet;Barn//NN|NEU|PLU|IND|NOM//nsubj:pass//15 som//HP|-|-|-//nsubj:pass//4 olovligen//AB//advmod//4 har//VB|PRS|AKT//aux//4 förts//VB|SUP|SFO//acl:relcl//0 hit//AB//advmod//4 eller//KN//cc//7 hålls//VB|PRS|SFO//conj//4 kvar//PL//advmod//7 här//AB//advmod//7 skall//VB|PRS|AKT//aux//15 på//PP//case//12 ansökan//NN|UTR|SIN|IND|NOM//obl//15 hos//PP//case//14 länsrätt//NN|UTR|SIN|IND|NOM//nmod//12 överflyttas//VB|INF|SFO//ROOT//15 till//PP//case//17 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//15 från//PP//case//19 vilken//HP|UTR|SIN|IND//obl//21 barnet//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 undanhålls//VB|PRS|SFO//acl:relcl//17 (//PAD//punct//21 11//RG|NOM//nummod//26 och//KN//cc//23 13//RG|NOM//nummod//23 §//NN|AN//nmod//28 §//NN|AN//nmod//28 verkställighetslagen//NN|UTR|SIN|DEF|NOM//obl//21 )//PAD//punct//15 .//MAD//punct//15
3.3 Behörighet;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 gäller//VB|PRS|AKT//conj//15 om//SN//compound:prt//32 barnet//NN|NEU|SIN|DEF|NOM//obl//32 omedelbart//AB|POS//advmod//32 före//PP//case//37 bortförandet//NN|NEU|SIN|DEF|NOM//obl//32 eller//KN//cc//39 kvarhållandet//NN|NEU|SIN|DEF|NOM//conj//37 hade//VB|PRT|AKT//aux//41 hemvist//NN|NEU|SIN|IND|NOM//obj//32 i//PP//case//44 en//DT|UTR|SIN|IND//det//44 stat//NN|UTR|SIN|IND|NOM//nmod//41 som//HP|-|-|-//nsubj//46 tillträtt//VB|SUP|AKT//acl:relcl//44 1980//RG|NOM//nummod//48 års//NN|NEU|SIN|IND|GEN//nmod:poss//49 Haagkonvention//NN|UTR|SIN|IND|NOM//obj//46 .//MAD//punct//41
3.3 Behörighet;I//PP//case//54 fråga//NN|UTR|SIN|IND|NOM//fixed//51 om//PP//case//54 barn//NN|NEU|PLU|IND|NOM//obl//32 som//HP|-|-|-//nsubj//56 finns//VB|PRS|SFO//acl:relcl//54 i//PP//obl//56
3.3 Behörighet;Sverige//PM|NOM//dislocated//14 men//KN//cc//5 där//HA//advmod//5 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//5 har//VB|PRS|AKT//aux//5 gjorts//VB|SUP|SFO//conj//0 om//PP//mark//8 att//IE//mark//8 överflytta//VB|INF|AKT//advcl//5 barnet//NN|NEU|SIN|DEF|NOM//obj//8 ,//MID//punct//0 får//VB|PRS|AKT//aux//14 rätten//NN|UTR|SIN|DEF|NOM//nsubj//14 inte//AB//advmod//14 besluta//VB|INF|AKT//ROOT//14 i//PP//case//16 frågor//NN|UTR|PLU|IND|NOM//obl//14 om//PP//case//18 vårdnad//NN|UTR|SIN|IND|NOM//nmod//16 eller//KN//cc//20 vård//NN|UTR|SIN|IND|NOM//conj//18 enligt//PP//case//22 lagen//NN|UTR|SIN|DEF|NOM//obl//14 (//PAD//punct//22 1990:52//RG|NOM//appos//22 )//PAD//punct//22 med//PP//case//28 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//28 bestämmelser//NN|UTR|PLU|IND|NOM//obl//14 om//PP//case//30 vård//NN|UTR|SIN|IND|NOM//nmod//28 av//PP//case//32 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//30 (//PAD//punct//30 LVU//PM|NOM//appos//30 )//PAD//punct//34 förrän//SN//mark//39 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//39 har//VB|PRS|AKT//aux//39 prövats//VB|SUP|SFO//advcl//14 .//MAD//punct//14
3.3 Behörighet;Om//SN//mark//47 någon//DT|UTR|SIN|IND//det//43 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//47 ännu//AB//advmod//47 inte//AB//advmod//47 har//VB|PRS|AKT//aux//47 gjorts//VB|SUP|SFO//advcl//51 får//VB|PRS|AKT//aux//51 rätten//NN|UTR|SIN|DEF|NOM//nsubj//51 inte//AB//advmod//51 besluta//VB|INF|AKT//parataxis//14 om//PP//case//53 vårdnad//NN|UTR|SIN|IND|NOM//obl//51 eller//KN//cc//55 vård//NN|UTR|SIN|IND|NOM//conj//53 förrän//SN//mark//59 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 har//VB|PRS|AKT//aux//59 förflutit//VB|SUP|AKT//advcl//51 en//DT|UTR|SIN|IND//det//62 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//62 tid//NN|UTR|SIN|IND|NOM//obj//59 för//PP//mark//65 att//IE//mark//65 göra//VB|INF|AKT//acl//62 en//DT|UTR|SIN|IND//det//68 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//68 ansökan//NN|UTR|SIN|IND|NOM//obj//65 (//PAD//punct//68 22//RG|NOM//nummod//71 §//NN|AN//nmod//72 verkställighetslagen//NN|UTR|SIN|DEF|NOM//appos//68 )//PAD//punct//51 .//MAD//punct//14
3.3 Behörighet;Om//SN//mark//79 någon//PN|UTR|SIN|IND|SUB/OBJ//det//77 egenmäktigt//AB|POS//nsubj//79 har//VB|PRS|AKT//aux//79 fört//VB|SUP|AKT//advcl//97 bort//PL//compound:prt//79 ett//DT|NEU|SIN|IND//det//82 barn//NN|NEU|SIN|IND|NOM//obj//79 som//HP|-|-|-//nsubj//84 har//VB|PRS|AKT//acl:relcl//82 hemvist//NN|UTR|SIN|IND|NOM//obj//84 här//AB//advmod//85 i//PP//case//88 landet//NN|NEU|SIN|DEF|NOM//obl//85 kan//VB|PRS|AKT//aux//97 en//DT|UTR|SIN|IND//det//91 tingsrätt//NN|UTR|SIN|IND|NOM//nsubj//97 på//PP//case//93 talan//NN|UTR|SIN|IND|NOM//nmod//91 av//PP//case//96 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//96 vårdnadshavare//NN|UTR|SIN|IND|NOM//nmod//93 förklara//VB|INF|AKT//parataxis//14 att//SN//mark//103 det//DT|NEU|SIN|DEF//det//101 egenmäktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//101 beteendet//NN|NEU|SIN|DEF|NOM//nsubj//103 är//VB|PRS|AKT//cop//103 olagligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//97 (//PAD//punct//103 23//RG|NOM//nummod//106 §//NN|AN//nmod//108 samma//DT|UTR/NEU|SIN/PLU|IND//det//108 lag//NN|UTR|SIN|IND|NOM//appos//103 )//PAD//punct//97 .//MAD//punct//14
3.3 Behörighet;När//HA//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//advcl//16 situationer//NN|UTR|PLU|IND|NOM//obj//2 som//HP|-|-|-//nsubj//6 inte//AB//advmod//6 faller//VB|PRS|AKT//acl:relcl//3 under//PP//case//11 verkställighetslagen//NN|UTR|SIN|DEF|NOM//nmod//11 eller//KN//cc//10 Bryssel//PM|NOM//conj//8 II-förordningen//NN|UTR|SIN|DEF|NOM//obl//6 är//VB|PRS|AKT//cop//16 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//16 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//16 rätt//AB//advmod//16 oreglerad//JJ|POS|UTR|SIN|IND|NOM//ROOT//16 .//MID//punct//16
3.3 Behörighet;Om//SN//mark//21 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 inte//AB//advmod//21 finns//VB|PRS|SFO//advcl//40 något//DT|NEU|SIN|IND//det//24 utländskt//JJ|POS|NEU|SIN|IND|NOM//advmod//24 vårdnadsavgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//21 eller//KN//cc//26 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 som//HP|-|-|-//nsubj//29 kan//VB|PRS|AKT//aux//29 utgöra//VB|INF|AKT//acl:relcl//26 grund//NN|UTR|SIN|IND|NOM//obj//29 för//PP//case//32 verkställighet//NN|UTR|SIN|IND|NOM//obl//29 enligt//PP//case//34 verkställighetslagen//NN|UTR|SIN|DEF|NOM//obl//29 kan//VB|PRS|AKT//aux//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 i//PP//case//39 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 fall//NN|NEU|PLU|IND|NOM//obl//40 komma//VB|INF|AKT//conj//16 i//PP//compound:prt//40 fråga//NN|UTR|SIN|IND|NOM//fixed//41 att//IE//mark//44 överflytta//VB|INF|AKT//advcl//40 barn//NN|NEU|PLU|IND|NOM//obj//44 med//PP//case//47 stöd//NN|NEU|SIN|IND|NOM//obl//44 av//PP//case//55 21//RG|NOM//nummod//50 kap.//NN|AN//nmod//51 7//RG|NOM//nummod//54 eller//KN//cc//51 8//RG|NOM//nummod//51 §//NN|AN//nmod//55 föräldrabalken//NN|UTR|SIN|DEF|NOM//nmod//47 .//MAD//punct//40
3.3 Behörighet;Därav//AB//nsubj//58 framgår//VB|PRS|AKT//parataxis//40 att//SN//mark//120 länsrätten//NN|UTR|SIN|DEF|NOM//nsubj//120 ,//MID//punct//64 när//HA//mark//64 barnet//NN|NEU|SIN|DEF|NOM//nsubj//64 vistas//VB|PRS|SFO//acl:relcl//60 hos//PP//case//67 någon//DT|UTR|SIN|IND//det//67 annan//JJ|POS|UTR|SIN|IND|NOM//obl//64 än//KN//case//69 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nmod//67 ,//MID//punct//72 på//PP//case//72 begäran//NN|UTR|SIN|IND|NOM//obl//79 av//PP//case//74 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nmod//72 i//PP//case//77 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 fall//NN|NEU|PLU|IND|NOM//nmod//74 kan//VB|PRS|AKT//aux//79 besluta//VB|INF|AKT//conj//64 om//PP//case//81 åtgärd//NN|UTR|SIN|IND|NOM//obl//79 för//PP//mark//86 att//SN//fixed//82 barnet//NN|NEU|SIN|DEF|NOM//nsubj:pass//86 skall//VB|PRS|AKT//aux//86 överflyttas//VB|INF|SFO//acl//81 till//PP//case//88 denne//PN|MAS|SIN|DEF|SUB/OBJ//obl//86 .//MAD//punct//64
3.3 Behörighet;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//91 gäller//VB|PRS|AKT//parataxis//64 även//AB//advmod//91 vid//PP//case//95 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//95 vårdnad//NN|UTR|SIN|IND|NOM//obl//91 om//PP//case//97 en//PN|UTR|SIN|IND|SUB/OBJ//nmod//95 av//PP//case//99 vårdnadshavarna//NN|UTR|PLU|DEF|NOM//nmod//97 utan//PP//case//102 beaktansvärt//JJ|POS|NEU|SIN|IND|NOM//amod//102 skäl//NN|NEU|SIN|IND|NOM//conj//99 egenmäktigt//AB|POS//advmod//104 fört//VB|SUP|AKT//conj//64 bort//PL//compound:prt//104 eller//KN//cc//107 håller//VB|PRS|AKT//conj//64 kvar//PL//compound:prt//107 barnet//NN|NEU|SIN|DEF|NOM//obj//107 och//KN//cc//114 den//DT|UTR|SIN|DEF//det//113 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nsubj//114 begär//VB|PRS|AKT//conj//64 rättelse//NN|UTR|SIN|IND|NOM//obj//114 .//MAD//punct//64
3.3 Behörighet;Viss//JJ|POS|UTR|SIN|IND|NOM//amod//119 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//119 praxis//NN|UTR|SIN|IND|NOM//nsubj//120 finns//VB|PRS|SFO//ccomp//58 i//PP//case//122 fall//NN|NEU|PLU|IND|NOM//obl//120 då//HA//mark//127 barn//NN|NEU|PLU|IND|NOM//nsubj:pass//127 egenmäktigt//AB|POS//advmod//127 har//VB|PRS|AKT//aux//127 förts//VB|SUP|SFO//advcl//120 till//PP//case//129 Sverige//PM|NOM//obl//127 .//MAD//punct//40
3.3 Behörighet;Rättspraxis//NN|UTR|SIN|IND|NOM//ROOT//0
3.3 Behörighet;Beträffande//PP//case//3 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//3 domstols//NN|UTR|SIN|IND|GEN//amod//3 behörighet//NN|UTR|SIN|IND|NOM//obl//17 beträffande//PP//case//6 ett//DT|NEU|SIN|IND//det//6 barn//NN|NEU|SIN|IND|NOM//nmod//3 som//HP|-|-|-//nsubj:pass//9 olovligt//AB|POS//advmod//9 förts//VB|SUP|SFO//acl:relcl//6 till//PP//case//13 eller//KN//cc//12 från//PP//conj//10 Sverige//PM|NOM//obl//9 så//KN//advmod//17 har//VB|PRS|AKT//aux//17 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//17 fastslagits//VB|SUP|SFO//ROOT//17 i//PP//case//20 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//20 rättspraxis//NN|UTR|SIN|IND|NOM//obl//17 att//IE//mark//31 ,//MID//punct//24 generellt//AB|POS//advmod//24 sett//PC|PRF|NEU|SIN|IND|NOM//advcl//31 ,//MID//punct//28 ett//DT|NEU|SIN|IND//det//28 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//28 hemvist//NN|NEU|SIN|IND|NOM//nsubj:pass//31 inte//AB//advmod//31 kan//VB|PRS|AKT//aux//31 etableras//VB|INF|SFO//advcl//17 för//PP//case//34 ett//DT|NEU|SIN|IND//det//34 barn//NN|NEU|SIN|IND|NOM//obl//31 under//PP//case//38 föräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//38 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 vårdnad//NN|UTR|SIN|IND|NOM//obl//31 om//PP//case//41 en//DT|UTR|SIN|IND//det//41 ändring//NN|UTR|SIN|IND|NOM//nsubj//44 av//PP//case//43 förhållandena//NN|NEU|PLU|DEF|NOM//nmod//41 sker//VB|PRS|AKT//conj//17 i//PP//case//51 strid//NN|UTR|SIN|IND|NOM//fixed//45 med//PP//fixed//45 den//DT|UTR|SIN|DEF//det//50 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 vårdnadshavarens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 vilja//NN|UTR|SIN|IND|NOM//obl//44 (//PAD//punct//51 NJA//PM|NOM//appos//51 1995//RG|NOM//nummod//53 s.//NN|AN//nmod//56 241//RG|NOM//nmod//53 och//KN//cc//58 NJA//PM|NOM//conj//53 1997//RG|NOM//nummod//53 s.//NN|AN//nmod//61 196//RG|NOM//nmod//53 )//PAD//punct//51 .//MAD//punct//17
3.3 Behörighet;Denna//DT|UTR|SIN|DEF//det//65 princip//NN|UTR|SIN|IND|NOM//nsubj:pass//66 anses//VB|PRS|SFO//conj//17 ha//VB|INF|AKT//xcomp//66 en//DT|UTR|SIN|IND//det//70 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//70 tyngd//NN|UTR|SIN|IND|NOM//obj//67 i//PP//case//76 det//DT|NEU|SIN|DEF//fixed//71 fall//NN|NEU|SIN|IND|NOM//fixed//71 den//DT|UTR|SIN|DEF//det//76 sistnämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//76 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nmod//70 efter//PP//case//80 det//DT|NEU|SIN|DEF//det//80 olovliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 bortförandet//NN|NEU|SIN|DEF|NOM//nmod//76 genom//PP//case//83 ett//DT|NEU|SIN|IND//det//83 avgörande//NN|NEU|SIN|IND|NOM//nmod//80 som//HP|-|-|-//nsubj//85 gäller//VB|PRS|AKT//acl:relcl//83 här//AB//advmod//85 i//PP//case//88 landet//NN|NEU|SIN|DEF|NOM//obl//85 ensam//JJ|POS|UTR|SIN|IND|NOM//advmod//85 tillerkänts//VB|SUP|SFO//xcomp//66 vårdnaden//NN|UTR|SIN|DEF|NOM//obj//90 om//PP//case//93 barnet//NN|NEU|SIN|DEF|NOM//obl//90 och//KN//cc//95 barnet//NN|NEU|SIN|DEF|NOM//conj//93 mot//PP//case//98 dennas//NN|UTR|PLU|DEF|GEN//nmod:poss//98 vilja//NN|UTR|SIN|IND|NOM//nmod//95 hålls//VB|PRS|SFO//xcomp//66 kvar//PL//compound:prt//99 här//AB//advmod//99 (//PAD//punct//66 NJA//PM|NOM//appos//66 2002//RG|NOM//nummod//103 s.//NN|AN//nmod//106 390//RG|NOM//nmod//103 )//PAD//punct//66 .//MAD//punct//17
3.3 Behörighet;I//PP//case//112 det//DT|NEU|SIN|DEF//det//112 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//112 rättsfallet//NN|NEU|SIN|DEF|NOM//obl//113 anförde//VB|PRT|AKT//parataxis//17
3.3 Behörighet;HD//PM|NOM//advmod//38 vidare//AB|KOM//advmod//0 att//SN//mark//6 en//DT|UTR|SIN|IND//det//4 huvudprincip//NN|UTR|SIN|IND|NOM//nsubj//6 måste//VB|PRS|AKT//aux//6 vara//VB|INF|AKT//advcl//0 att//SN//mark//18 ett//DT|NEU|SIN|IND//det//9 barn//NN|NEU|SIN|IND|NOM//nsubj:pass//18 som//HP|-|-|-//nsubj//13 egenmäktigt//AB|POS//advmod//13 har//VB|PRS|AKT//aux//13 bortförts//VB|SUP|SFO//acl:relcl//9 till//PP//case//15 Sverige//PM|NOM//obl//13 inte//AB//advmod//18 skall//VB|PRS|AKT//aux//18 anses//VB|INF|SFO//ccomp//6 ha//VB|INF|AKT//xcomp//18 hemvist//NN|UTR|SIN|IND|NOM//obj//19 här//AB//advmod//20 så//AB//mark//25 länge//AB|POS//fixed//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 står//VB|PRS|AKT//advcl//38 öppet//AB|POS//advmod//25 om//PP//compound:prt//25 ett//DT|NEU|SIN|IND//det//29 återförande//NN|NEU|SIN|IND|NOM//obj//25 av//PP//case//31 barnet//NN|NEU|SIN|DEF|NOM//nmod//29 till//PP//case//33 ursprungslandet//NN|NEU|SIN|DEF|NOM//obl//25 enligt//PP//case//35 verkställighetslagen//NN|UTR|SIN|DEF|NOM//nmod//33 kommer//VB|PRS|AKT//aux//38 att//IE//mark//38 ske//VB|INF|AKT//ROOT//38 .//MAD//punct//38
3.3 Behörighet;Men//KN//cc//48 även//AB//mark//48 om//SN//fixed//41 ett//DT|NEU|SIN|IND//det//45 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//45 återförande//NN|NEU|SIN|IND|NOM//nsubj//48 inte//AB//advmod//48 är//VB|PRS|AKT//cop//48 aktuellt//JJ|POS|NEU|SIN|IND|NOM//conj//38 ,//MID//punct//54 antingen//KN//cc//54 därför//AB//case//54 att//SN//fixed//51 en//DT|UTR|SIN|IND//det//54 ansökan//NN|UTR|SIN|IND|NOM//conj//48 om//PP//mark//58 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//58 har//VB|PRS|AKT//aux//58 avslagits//VB|SUP|SFO//acl//54 eller//KN//cc//66 därför//HA//mark//66 att//SN//fixed//60 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nsubj//66 under//PP//case//65 lång//JJ|POS|UTR|SIN|IND|NOM//amod//65 tid//NN|UTR|SIN|IND|NOM//obl//66 avstått//VB|SUP|AKT//conj//58 från//PP//mark//69 att//IE//mark//69 göra//VB|INF|AKT//advcl//66 ansökan//NN|UTR|SIN|IND|NOM//obj//69 ,//MID//punct//73 bör//VB|PRS|AKT//aux//73 hemvist//NN|UTR|SIN|IND|NOM//conj//48 för//PP//case//75 barnet//NN|NEU|SIN|DEF|NOM//nmod//73 inte//AB//advmod//79 utan//PP//advmod//79 vidare//AB|KOM//fixed//77 anses//VB|PRS|SFO//advcl//73 etablerat//PC|PRF|NEU|SIN|IND|NOM//xcomp//79 här//AB//advmod//80 i//PP//case//83 landet//NN|NEU|SIN|DEF|NOM//obl//80 i//PP//advmod//88 det//DT|NEU|SIN|DEF//fixed//84 fall//NN|NEU|SIN|IND|NOM//fixed//84 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nsubj//88 är//VB|PRS|AKT//advcl//48 emot//PL//advmod//88 att//SN//mark//92 barnet//NN|NEU|SIN|DEF|NOM//nsubj//92 vistas//VB|PRS|SFO//ccomp//88 här//AB//advmod//92 .//MAD//punct//48
