Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 4//RO|NOM//nummod//5 december//NN|UTR|SIN|IND|NOM//obl//0 2003//RG|NOM//nummod//5 .//MAD//punct//0
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);I//PP//case//193 så//AB//amod//193 fall//NN|NEU|SIN|IND|NOM//obl//198 skall//VB|PRS|AKT//aux//198 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//198 för//PP//case//197 undersökningen//NN|UTR|SIN|DEF|NOM//nmod//195 påföras//VB|PRS|SFO//conj//170 godset//NN|NEU|SIN|DEF|NOM//nsubj:pass//198 ,//MID//punct//198 om//SN//mark//204 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//204 inte//AB//advmod//204 betalas//VB|PRS|SFO//advcl//198 omedelbart//AB|POS//advmod//204 .//MAD//punct//198 §//NN|AN//nmod//208
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);3//RG|NOM//appos//198 När//HA//mark//211 avsändaren//NN|UTR|SIN|DEF|NOM//nsubj//211 lastar//VB|PRS|AKT//advcl//198 godset//NN|NEU|SIN|DEF|NOM//obj//211 ,//MID//punct//170 har//VB|PRS|AKT//conj//170 han//PN|UTR|SIN|DEF|SUB//nsubj//214 rätt//NN|UTR|SIN|IND|NOM//obj//214 att//IE//mark//218 kräva//VB|INF|AKT//acl//216 att//SN//mark//221 transportören//NN|UTR|SIN|DEF|NOM//nsubj//221 undersöker//VB|PRS|AKT//ccomp//218 godsets//NN|NEU|SIN|DEF|GEN//nmod:poss//223 skick//NN|NEU|SIN|IND|NOM//obj//221 och//KN//cc//225 förpackning//NN|UTR|SIN|IND|NOM//conj//223 samt//KN//cc//227 riktigheten//NN|UTR|SIN|DEF|NOM//conj//170 av//PP//case//229 uppgifterna//NN|UTR|PLU|DEF|NOM//nmod//227 i//PP//case//231 fraktsedeln//NN|UTR|SIN|DEF|NOM//nmod//229 i//PP//case//236 fråga//NN|UTR|SIN|IND|NOM//fixed//232 om//PP//fixed//232 antal//NN|NEU|SIN|IND|NOM//nmod//236 kollin//NN|NEU|PLU|IND|NOM//nmod//229 ,//MID//punct//238 märkning//NN|UTR|SIN|IND|NOM//conj//236 och//KN//cc//240 nummer//NN|NEU|SIN|IND|NOM//conj//236 samt//KN//cc//242 bruttovikt//NN|UTR|SIN|IND|NOM//conj//236 eller//KN//cc//244 kvantitet//NN|UTR|SIN|IND|NOM//conj//236 som//HP|-|-|-//nsubj:pass//246 angivits//VB|SUP|SFO//acl:relcl//227 på//PP//case//249 annat//JJ|POS|NEU|SIN|IND|NOM//amod//249 sätt//NN|NEU|SIN|IND|NOM//obl//246 .//MAD//punct//170
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Transportören//NN|UTR|SIN|DEF|NOM//nsubj//254 är//VB|PRS|AKT//cop//254 endast//AB//advmod//254 skyldig//JJ|POS|UTR|SIN|IND|NOM//parataxis//170 att//IE//mark//256 utföra//VB|INF|AKT//advcl//254 undersökningen//NN|UTR|SIN|DEF|NOM//obj//256 om//SN//mark//260 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//260 har//VB|PRS|AKT//advcl//256 möjlighet//NN|UTR|SIN|IND|NOM//obj//260 att//IE//mark//263 göra//VB|INF|AKT//acl//261 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//263 på//PP//case//267 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//267 sätt//NN|NEU|SIN|IND|NOM//obl//263 .//MAD//punct//254
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Transportören//NN|UTR|SIN|DEF|NOM//nsubj//271 får//VB|PRS|AKT//aux//271 kräva//VB|INF|AKT//parataxis//254 betalning//NN|UTR|SIN|IND|NOM//obj//271 för//PP//case//274 undersökningskostnaderna//NN|UTR|PLU|DEF|NOM//nmod//272 .//MAD//punct//254
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Resultatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//280 av//PP//case//278 undersökningarna//NN|UTR|PLU|DEF|NOM//nmod//276 skall//VB|PRS|AKT//aux//280 noteras//VB|INF|SFO//parataxis//254 på//PP//case//282 fraktsedeln//NN|UTR|SIN|DEF|NOM//obl//280 .//MAD//punct//254
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);har//VB|PRS|AKT//parataxis//254 möjlighet//NN|UTR|SIN|IND|NOM//obj//284 att//IE//mark//290 på//PP//case//289 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//289 sätt//NN|NEU|SIN|IND|NOM//obl//290 undersöka//VB|INF|AKT//acl//285 om//SN//mark//293 sändningen//NN|UTR|SIN|DEF|NOM//nsubj//293 svarar//VB|PRS|AKT//advcl//290 mot//PP//case//295 uppgifterna//NN|UTR|PLU|DEF|NOM//obl//293 i//PP//case//297 fraktsedeln//NN|UTR|SIN|DEF|NOM//nmod//295 .//MAD//punct//254
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Article//NN|UTR|SIN|IND|NOM//ROOT//0 13//RG|NOM//nummod//2 §//NN|AN//nmod//0 §//NN|AN//obl//4 §//NN|AN//obl//5 §//NN|AN//obl//6 §//NN|AN//nmod//7 §//NN|AN//nmod//2
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Avsändaren//NN|UTR|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 vara//VB|INF|AKT//cop//3 ansvarig//JJ|POS|UTR|SIN|IND|NOM//ROOT//3 gentemot//PP//case//5 transportören//NN|UTR|SIN|DEF|NOM//obl//3 för//PP//case//8 alla//DT|UTR/NEU|PLU|IND/DEF//det//8 skador//NN|UTR|PLU|IND|NOM//obl//3 och//KN//cc//10 kostnader//NN|UTR|PLU|IND|NOM//conj//8 på//PP//mark//16 grund//NN|UTR|SIN|IND|NOM//fixed//11 av//PP//fixed//11 att//SN//mark//16 godset//NN|NEU|SIN|DEF|NOM//nsubj//16 saknar//VB|PRS|AKT//advcl//3 förpackning//NN|UTR|SIN|IND|NOM//obj//16 eller//KN//cc//22 att//SN//mark//22 förpackningen//NN|UTR|SIN|DEF|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 bristfällig//JJ|POS|UTR|SIN|IND|NOM//conj//16 ,//MID//punct//22 om//SN//mark//28 inte//AB//advmod//28 bristfälligheten//NN|UTR|SIN|DEF|NOM//nsubj//28 var//VB|PRT|AKT//cop//28 uppenbar//JJ|POS|UTR|SIN|IND|NOM//advcl//22 eller//KN//cc//30 känd//PC|PRF|UTR|SIN|IND|NOM//conj//28 av//PP//case//32 transportören//NN|UTR|SIN|DEF|NOM//obl//28 när//HA//mark//35 han//PN|UTR|SIN|DEF|SUB//nsubj//35 tog//VB|PRT|AKT//advcl//28 emot//PL//compound:prt//35 godset//NN|NEU|SIN|DEF|NOM//obj//35 och//KN//cc//42 han//PN|UTR|SIN|DEF|SUB//nsubj//42 inte//AB//advmod//42 har//VB|PRS|AKT//aux//42 gjort//VB|SUP|AKT//conj//28 förbehåll//NN|NEU|SIN|IND|NOM//obj//42 om//PP//case//45 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//42 .//MAD//punct//3 §//NN|AN//nmod:poss//48 §//NN|AN//nmod//49 §//NN|AN//nmod//50 §//NN|AN//nmod//51 §//NN|AN//nmod//52 §//NN|AN//nmod//53 §//NN|AN//nmod//54 §//NN|AN//nmod//55 §//NN|AN//nmod//56 §//NN|AN//nmod//57 §//NN|AN//nmod//58 §//NN|AN//nmod//59 §//NN|AN//nmod//61 §//NN|AN//nmod//61 §//NN|AN//obl//3
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Article//NN|UTR|SIN|IND|NOM//ROOT//0 16//RG|NOM//nummod//0
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Délais//PM|NOM//nsubj//7 de//PM|NOM//det//3 livraison//NN|UTR|SIN|IND|NOM//amod//3 §//NN|AN//nmod//5 §//NN|AN//nmod//5 §//NN|AN//nmod//0 det//DT|NEU|SIN|DEF//det//7 sätt//NN|NEU|SIN|IND|NOM//nsubj//37 som//HP|-|-|-//obj//10 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//10 anser//VB|PRS|AKT//acl:relcl//7 vara//VB|INF|AKT//cop//12 förmånligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//xcomp//10 för//PP//case//14 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//12 som//HP|-|-|-//nsubj//16 har//VB|PRS|AKT//acl:relcl//14 rätt//NN|UTR|SIN|IND|NOM//obj//16 till//PP//case//19 godset//NN|NEU|SIN|DEF|NOM//obl//16 samt//KN//cc//21 underrätta//VB|INF|AKT//conj//16 avsändaren//NN|UTR|SIN|DEF|NOM//obj//21 om//SN//mark//25 de//DT|UTR/NEU|PLU|DEF//nsubj//25 vidtagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//21 åtgärderna//NN|UTR|PLU|DEF|NOM//obj//25 .//MAD//punct//7 §//NN|AN//nmod//29 §//NN|AN//nmod//30 §//NN|AN//nmod//33 §//NN|AN//obl//32
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);1//RG|NOM//nummod//33 Avsändaren//NN|UTR|SIN|DEF|NOM//nmod//7 och//KN//cc//35 transportören//NN|UTR|SIN|DEF|NOM//conj//33 skall//VB|PRS|AKT//aux//37 komma//VB|INF|AKT//ROOT//37 överens//PL//compound:prt//37 om//PP//case//40 leveransfristen//NN|UTR|SIN|DEF|NOM//obl//37 .//MID//punct//37
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Om//SN//mark//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 inte//AB//advmod//45 finns//VB|PRS|SFO//advcl//48 någon//DT|UTR|SIN|IND//det//47 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//45 får//VB|PRS|AKT//parataxis//37 denna//DT|UTR|SIN|DEF//det//50 frist//NN|UTR|SIN|IND|NOM//nsubj//48 inte//AB//advmod//53 vara//VB|INF|AKT//cop//53 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//48 än//KN//case//55 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//48 som//HP|-|-|-//nsubj:pass//57 anges//VB|PRS|SFO//acl:relcl//55 i//PP//case//61 §//NN|AN//nmod//61 §//NN|AN//nmod//61 2–4//RG|NOM//obl//57 .//MAD//punct//48
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);a//NN|NEU|SIN|IND|NOM//obl//48 )//PAD//punct//63 envois//UO//amod//67 empruntant//UO//amod//67 difficulties//UO//parataxis//48 .//MAD//punct//67 §//NN|AN//nmod//70
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);2//RG|NOM//nummod//48 Om//SN//mark//74 inte//AB//advmod//74 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//74 följer//VB|PRS|AKT//advcl//48 av//PP//case//78 §//NN|AN//nmod:poss//77 §//NN|AN//nmod//78 3//RG|NOM//obl//74 och//KN//cc//78 4//RG|NOM//nummod//78 ,//MID//punct//48 skall//VB|PRS|AKT//aux//86 de//DT|UTR/NEU|PLU|DEF//det//85 längsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//85 leveransfristerna//NN|UTR|PLU|DEF|NOM//nsubj//86 vara//VB|INF|AKT//ccomp//48 enligt//PP//case//88 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//86 ://MID//punct//90
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);a//NN|NEU|SIN|IND|NOM//nmod//88 )//PAD//punct//90 För//PP//case//94 hela//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 vagnslaster//NN|UTR|PLU|IND|NOM//obl//86 -//MID//punct//48 expedieringsfrist//NN|UTR|SIN|IND|NOM//advmod//48 12//RG|NOM//nummod//98 timmar//NN|UTR|PLU|IND|NOM//obj//48 ,//MID//punct//48 -//MID//punct//101 transportfrist//NN|UTR|SIN|IND|NOM//conj//48 ,//MID//punct//106 för//PP//case//105 varje//DT|UTR/NEU|SIN|IND//det//105 påbörjad//PC|PRF|UTR|SIN|IND|NOM//obl//106 sträcka//NN|UTR|SIN|IND|NOM//acl:relcl//101 av//PP//case//110 400//RG|NOM//nummod//109 km//NN|AN//nummod//110 b//NN|NEU|SIN|IND|NOM//obl//106 )//PAD//punct//106 för//PP//case//113 styckegodssändningar//NN|UTR|PLU|IND|NOM//obl//106 -//MID//punct//106 expedieringsfrist//NN|UTR|SIN|IND|NOM//advmod//106 24//RG|NOM//nummod//117 timmar//NN|UTR|PLU|IND|NOM//obj//106 ,//MID//punct//106 -//MID//punct//120 transportfrist//NN|UTR|SIN|IND|NOM//conj//101 ,//MID//punct//125 för//PP//case//124 varje//DT|UTR/NEU|SIN|IND//det//124 påbörjad//PC|PRF|UTR|SIN|IND|NOM//obl//125 sträcka//NN|UTR|SIN|IND|NOM//conj//101 av//PP//case//128 200//RG|NOM//nummod//128 km//NN|AN//obl:agent//125
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Avstånden//NN|NEU|PLU|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 avse//VB|INF|AKT//ROOT//2 den//DT|UTR|SIN|DEF//det//5 överenskomna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 transportsträckan//NN|UTR|SIN|DEF|NOM//obj//2 eller//KN//cc//11 ,//MID//punct//11 om//SN//mark//11 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//10 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj:pass//11 saknas//VB|PRS|SFO//conj//2 ,//MID//punct//16 den//DT|UTR|SIN|DEF//det//16 kortaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//16 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 transportsträckan//NN|UTR|SIN|DEF|NOM//appos//11 .//MAD//punct//11 §//NN|AN//nmod//19
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);3//RG|NOM//nummod//20 Transportören//NN|UTR|SIN|DEF|NOM//nsubj//22 får//VB|PRS|AKT//aux//22 fastställa//VB|INF|AKT//conj//2 tilläggsfrister//NN|UTR|PLU|IND|NOM//obj//22 av//PP//case//27 viss//JJ|POS|UTR|SIN|IND|NOM//amod//27 bestämd//PC|PRF|UTR|SIN|IND|NOM//amod//27 längd//NN|UTR|SIN|IND|NOM//nmod//23 i//PP//case//30 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 fall//NN|NEU|SIN|IND|NOM//nmod//23 ://MID//punct//23
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);a//NN|NEU|SIN|IND|NOM//appos//23 )//PAD//punct//32 Sändningar//NN|UTR|PLU|IND|NOM//obj//22 som//HP|-|-|-//nsubj:pass//36 transporteras//VB|PRS|SFO//acl:relcl//34 -//MID//punct//36 över//PP//case//39 linjer//NN|UTR|PLU|IND|NOM//obl//36 med//PP//case//42 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 spårvidd//NN|UTR|SIN|IND|NOM//nmod//39 ,//MID//punct//46 -//MID//punct//46 till//PP//case//46 sjöss//NN|-|-|-|-//obl//36 eller//KN//cc//50 på//PP//case//50 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 vattenvägar//NN|UTR|PLU|IND|NOM//conj//46 ,//MID//punct//34 -//MID//punct//54 på//PP//case//54 väg//NN|UTR|SIN|IND|NOM//conj//34 ,//MID//punct//59 om//SN//mark//59 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 inte//AB//advmod//59 finns//VB|PRS|SFO//conj//22 någon//DT|UTR|SIN|IND//det//61 järnvägsförbindelse//NN|UTR|SIN|IND|NOM//nsubj//59 ,//MID//punct//63 b//NN|NEU|SIN|IND|NOM//conj//61 )//PAD//punct//59 under//PP//case//67 osedvanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 förhållanden//NN|NEU|PLU|IND|NOM//obl//59 som//HP|-|-|-//nsubj//69 förorsakar//VB|PRS|AKT//acl:relcl//67 en//DT|UTR|SIN|IND//det//72 ovanlig//JJ|POS|UTR|SIN|IND|NOM//amod//72 ökning//NN|UTR|SIN|IND|NOM//obj//69 av//PP//case//74 trafiken//NN|UTR|SIN|DEF|NOM//nmod//72 eller//KN//cc//77 ovanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 driftsvårigheter//NN|UTR|PLU|IND|NOM//conj//74 .//MAD//punct//2
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Längden//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 på//PP//case//2 tilläggsfristerna//NN|UTR|PLU|DEF|NOM//nmod//0 skall//VB|PRS|AKT//aux//4 anges//VB|INF|SFO//ROOT//4 i//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 transportvillkoren//NN|NEU|PLU|DEF|NOM//obl//4 .//MAD//punct//4 §//NN|AN//nmod//11
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);"4//RG|NOM//nummod//12 Leveransfristen//NN|UTR|SIN|DEF|NOM//nsubj//14 skall//VB|PRS|AKT//aux//14 börja//VB|INF|AKT//conj//4 löpa//VB|INF|AKT//xcomp//14 efter//PP//case//17 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//15 att//SN//mark//21 godset//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 har//VB|PRS|AKT//aux//21 tagits//VB|SUP|SFO//ccomp//15 emot//PL//compound:prt//21 ;//MID//punct//4"
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//26 skall//VB|PRS|AKT//aux//26 förlängas//VB|INF|SFO//parataxis//4 med//PP//case//29 den//DT|UTR|SIN|DEF//det//29 fördröjning//NN|UTR|SIN|IND|NOM//obl//26 som//HP|-|-|-//nsubj:pass//31 förorsakats//VB|SUP|SFO//acl:relcl//29 utan//PP//case//33 fel//NN|NEU|SIN|IND|NOM//obl//31 eller//KN//cc//35 försummelse//NN|UTR|SIN|IND|NOM//conj//33 från//PP//case//43 transportörens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 §//NN|AN//nmod//39 §//NN|AN//nmod//40 §//NN|AN//nmod//41 §//NN|AN//nmod//42 4//RG|NOM//nummod//43 Den//PN|UTR|SIN|DEF|SUB/OBJ//obl//31 som//HP|-|-|-//nsubj//45 har//VB|PRS|AKT//acl:relcl//43 rätt//NN|UTR|SIN|IND|NOM//obj//45 till//PP//case//48 godset//NN|NEU|SIN|DEF|NOM//nmod//46 får//VB|PRS|AKT//aux//50 vägra//VB|INF|AKT//conj//4 att//IE//mark//52 ta//VB|INF|AKT//xcomp//50 emot//PL//compound:prt//52 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//52 ,//MID//punct//50 även//AB//advmod//58 efter//PP//case//58 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//50 att//SN//mark//62 han//PN|UTR|SIN|DEF|SUB//nsubj//62 har//VB|PRS|AKT//aux//62 erhållit//VB|SUP|AKT//ccomp//50 fraktsedeln//NN|UTR|SIN|DEF|NOM//obj//62 och//KN//cc//65 betalat//VB|SUP|AKT//conj//62 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//65 enligt//PP//case//68 transportavtalet//NN|NEU|SIN|DEF|NOM//obl//65 ,//MID//punct//62 så//AB//advmod//71 länge//AB|POS//advmod//62 en//DT|UTR|SIN|IND//det//73 undersökning//NN|UTR|SIN|IND|NOM//obj//62 som//HP|-|-|-//obj//77 han//PN|UTR|SIN|DEF|SUB//nsubj//77 har//VB|PRS|AKT//aux//77 begärt//VB|SUP|AKT//acl:relcl//73 för//PP//mark//80 att//IE//mark//80 fastställa//VB|INF|AKT//advcl//77 en//DT|UTR|SIN|IND//det//83 påstådd//PC|PRF|UTR|SIN|IND|NOM//amod//83 skada//NN|UTR|SIN|IND|NOM//nsubj:pass//86 inte//AB//advmod//86 har//VB|PRS|AKT//aux//86 utförts//VB|SUP|SFO//ccomp//80 .//MAD//punct//4 §//NN|AN//nmod//89
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);6//RG|NOM//discourse//104 Om//SN//mark//93 godset//NN|NEU|SIN|DEF|NOM//nsubj:pass//93 har//VB|PRS|AKT//aux//93 levererats//VB|SUP|SFO//acl//89 utan//PP//mark//99 att//SN//mark//99 efterkravsbeloppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//99 dessförinnan//AB//advmod//99 har//VB|PRS|AKT//aux//99 betalats//VB|SUP|SFO//advcl//93 ,//MID//punct//89 skall//VB|PRS|AKT//aux//104 transportören//NN|UTR|SIN|DEF|NOM//nsubj//104 vara//VB|INF|AKT//cop//104 skyldig//JJ|POS|UTR|SIN|IND|NOM//advcl//4 att//IE//mark//106 ersätta//VB|INF|AKT//csubj//104 avsändaren//NN|UTR|SIN|DEF|NOM//obj//106 ,//MID//punct//110 dock//KN//advmod//110 högst//AB|SUV//appos//104 med//PP//case//113 efterkravets//NN|NEU|SIN|DEF|GEN//nmod:poss//113 belopp//NN|NEU|SIN|IND|NOM//obl//110 ,//MID//punct//130 men//KN//cc//130 utan//PP//case//117 inskränkning//NN|UTR|SIN|IND|NOM//fixed//115 i//PP//case//120 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//120 rätt//NN|UTR|SIN|IND|NOM//nmod//117 till//PP//case//122 återkrav//NN|NEU|SIN|IND|NOM//nmod//120 gentemot//PP//case//124 mottagaren//NN|UTR|SIN|DEF|NOM//nmod//122 .//MAD//punct//117
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);voiture//UO//discourse//130 .//MID//punct//130
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);the//UO//det//130 consignment//UO//amod//130 note//UO//conj//110 .//MAD//punct//130 §//NN|AN//nmod//133
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);1//RG|NOM//nummod//134 Avsändaren//NN|UTR|SIN|DEF|NOM//appos//130 har//VB|PRS|AKT//advcl//104 rätt//NN|UTR|SIN|IND|NOM//obj//135 att//IE//mark//138 förfoga//VB|INF|AKT//acl//136 över//PP//case//140 godset//NN|NEU|SIN|DEF|NOM//obl//138 och//KN//cc//145 att//IE//mark//145 i//PP//advmod//145 efterhand//AB//advmod//145 ändra//VB|INF|AKT//conj//138 transportavtalet//NN|NEU|SIN|DEF|NOM//obj//145 .//MID//punct//4
Bilaga 2 / Enhetliga rättsregler för avtal om internationell transport av gods på järnväg (CIM, bihang B till fördraget);Han//PN|UTR|SIN|DEF|SUB//nsubj//149 får//VB|PRS|AKT//parataxis//4 bland//PP//advmod//152 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//150 begära//VB|INF|AKT//advcl//149 att//SN//mark//156 transportören//NN|UTR|SIN|DEF|NOM//nsubj//156 skall//VB|PRS|AKT//aux//156 a//NN|NEU|SIN|IND|NOM//ccomp//152 )//PAD//punct//149 stoppa//VB|INF|AKT//conj//149 transporten//NN|UTR|SIN|DEF|NOM//obj//158 av//PP//case//161 godset//NN|NEU|SIN|DEF|NOM//nmod//159 ,//MID//punct//163 b//NN|NEU|SIN|IND|NOM//conj//161 )//PAD//punct//149 skjuta//VB|INF|AKT//conj//149 upp//PL//compound:prt//165 utlämningen//NN|UTR|SIN|DEF|NOM//obj//165 av//PP//case//169 godset//NN|NEU|SIN|DEF|NOM//obl//165 ,//MID//punct//171 c//NN|NEU|SIN|IND|NOM//conj//169 )//PAD//punct//149 lämna//VB|INF|AKT//conj//149 ut//PL//compound:prt//173 godset//NN|NEU|SIN|DEF|NOM//obj//173 till//PP//case//179 en//DT|UTR|SIN|IND//det//179 annan//JJ|POS|UTR|SIN|IND|NOM//amod//179 mottagare//NN|UTR|SIN|IND|NOM//obl//173 än//KN//case//181 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//179 som//HP|-|-|-//nsubj:pass//183 anges//VB|PRS|SFO//acl:relcl//181 i//PP//case//185 fraktsedeln//NN|UTR|SIN|DEF|NOM//obl//183 ,//MID//punct//149 d//NN|NEU|SIN|IND|NOM//conj//149 )//PAD//punct//149 lämna//VB|INF|AKT//conj//149 ut//PL//compound:prt//189 godset//NN|NEU|SIN|DEF|NOM//obj//189 på//PP//case//195 en//DT|UTR|SIN|IND//det//195 annan//JJ|POS|UTR|SIN|IND|NOM//amod//195 plats//NN|UTR|SIN|IND|NOM//obl//189 än//KN//case//197 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//195 som//HP|-|-|-//nsubj:pass//199 anges//VB|PRS|SFO//acl:relcl//197 i//PP//case//201 fraktsedeln//NN|UTR|SIN|DEF|NOM//obl//199 .//MAD//punct//149 §//NN|AN//nmod//204
