7.4 Diskrimineringsförbudets utformning Fel! Bokmärket är inte definierat. ;7.4.2//RG|NOM//nmod//1 Skydd//NN|NEU|PLU|IND|NOM//nsubj//45 endast//AB//advmod//4 vid//PP//case//4 samband//NN|NEU|SIN|IND|NOM//nmod//1 mellan//PP//case//7 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//7 läggning//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//10 7.5//RG|NOM//nummod//10 Förfaranden//NN|NEU|PLU|IND|NOM//conj//7 som//HP|-|-|-//nsubj//13 bör//VB|PRS|AKT//aux//13 träffas//VB|INF|SFO//acl:relcl//10 av//PP//case//15 diskrimineringsförbud//NN|NEU|SIN|IND|NOM//obl//13 .//MAD//punct//1
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Endast//AB//advmod//4 i//PP//case//4 ett//DT|NEU|SIN|IND//det//3 fåtal//NN|NEU|SIN|IND|NOM//nmod//4 fall//NN|NEU|PLU|IND|NOM//obl//5 har//VB|PRS|AKT//ROOT//5 den//DT|UTR|SIN|DEF//det//7 arbetstagare//NN|UTR|SIN|IND|NOM//obj//5 som//HP|-|-|-//nsubj//9 ansett//VB|SUP|AKT//acl:relcl//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 diskriminerad//PC|PRF|UTR|SIN|IND|NOM//aux//12 tagit//VB|SUP|AKT//xcomp//9 kontakt//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//17 sin//PS|UTR|SIN|DEF//nmod:poss//17 fackliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 organisation//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//5
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;I//PP//case//20 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//26 av//PP//case//23 dessa//DT|UTR/NEU|PLU|DEF//det//23 fall//NN|NEU|PLU|IND|NOM//nmod//20 har//VB|PRS|AKT//aux//26 organisationen//NN|UTR|SIN|DEF|NOM//nsubj//26 stöttat//VB|SUP|AKT//parataxis//5 den//DT|UTR|SIN|DEF//det//28 enskilde//JJ|POS|MAS|SIN|DEF|NOM//xcomp//26 .//MAD//punct//26
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;I//PP//advmod//34 allmänhet//NN|UTR|SIN|IND|NOM//fixed//30 har//VB|PRS|AKT//aux//34 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//34 ansett//VB|SUP|AKT//conj//5 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 inte//AB//advmod//40 vara//VB|INF|AKT//cop//40 en//DT|UTR|SIN|IND//det//40 facklig//JJ|POS|UTR|SIN|IND|NOM//amod//40 fråga//NN|UTR|SIN|IND|NOM//xcomp//34 ,//MID//punct//34 ofta//AB|POS//advmod//34 med//PP//case//45 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//45 hänvisning//NN|UTR|SIN|IND|NOM//obl//34 till//PP//mark//52 att//SN//mark//52 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//49 diskriminering//NN|UTR|SIN|IND|NOM//nsubj//52 inte//AB//advmod//52 är//VB|PRS|AKT//cop//52 förbjuden//PC|PRF|UTR|SIN|IND|NOM//acl//45 .//MAD//punct//34
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;I//PP//case//56 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//56 fall//NN|NEU|PLU|IND|NOM//obl//34 har//VB|PRS|AKT//aux//60 den//DT|UTR|SIN|DEF//det//59 uppgivet//AB//nsubj//60 diskriminerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//5 inte//AB//advmod//62 velat//VB|SUP|AKT//xcomp//60 eller//KN//cc//64 vågat//VB|SUP|AKT//conj//62 kontakta//VB|INF|AKT//xcomp//60 sin//PS|UTR|SIN|DEF//nmod:poss//67 organisation//NN|UTR|SIN|IND|NOM//obj//65 av//PP//case//69 rädsla//NN|UTR|SIN|IND|NOM//nmod//67 för//PP//mark//72 att//IE//mark//72 framstå//VB|INF|AKT//advcl//65 som//KN//mark//75 ”//PAD//punct//75 bråkstake//NN|UTR|SIN|IND|NOM//xcomp//72 ”//RG|NOM//punct//75 eller//KN//cc//79 ”//PAD//punct//79 gnällspik//NN|UTR|SIN|IND|NOM//conj//75 ”//PAD//punct//60 eller//KN//cc//87 för//PP//mark//87 att//SN//mark//87 arbetskamraternas//NN|UTR|PLU|DEF|GEN//nmod:poss//85 attityder//NN|UTR|PLU|IND|NOM//nsubj:pass//87 skulle//VB|PRT|AKT//aux//87 förvärras//VB|INF|SFO//conj//60 .//MAD//punct//5
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Här//AB//advmod//1 nedan//AB//advmod//2 går//VB|PRS|AKT//ROOT//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//2 igenom//PL//compound:prt//2 de//DT|UTR/NEU|PLU|DEF//det//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 slagen//NN|NEU|PLU|DEF|NOM//nsubj//2 av//PP//case//9 diskriminering//NN|UTR|SIN|IND|NOM//nmod//7 i//PP//case//11 korthet//NN|UTR|SIN|IND|NOM//nmod//9 .//MAD//punct//2
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//14 anger//VB|PRS|AKT//parataxis//2 korta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 utdrag//NN|NEU|PLU|IND|NOM//obj//14 ur//PP//case//18 enkätsvaren//NN|UTR|SIN|DEF|NOM//nmod//16 som//KN//mark//20 exempel//NN|NEU|SIN|IND|NOM//acl//16 .//MAD//punct//14 ”//RG|NOM//discourse//23
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Trakasserier//NN|NEU|PLU|IND|NOM//appos//14 och//KN//cc//25 mobbning//NN|UTR|SIN|IND|NOM//conj//23 ”//RG|NOM//punct//14
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Trakasserier//NN|NEU|PLU|IND|NOM//nsubj//12 från//PP//case//2 arbetskamrater//NN|UTR|PLU|IND|NOM//nmod//0 ,//MID//punct//4 arbetsgivare//NN|UTR|PLU|IND|NOM//conj//2 och//KN//cc//7 fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 företrädare//NN|UTR|PLU|IND|NOM//conj//2 är//VB|PRS|AKT//cop//12 det//DT|NEU|SIN|DEF//det//12 mest//AB|SUV//advmod//11 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 klagomålet//NN|NEU|SIN|DEF|NOM//ROOT//12 (//PAD//punct//12 177//RG|NOM//nummod//15 personer//NN|UTR|PLU|IND|NOM//appos//12 )//PAD//punct//12 .//MAD//punct//12
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Trakasserierna//NN|UTR|PLU|DEF|NOM//nsubj//20 har//VB|PRS|AKT//aux//20 bestått//VB|SUP|AKT//conj//12 av//PP//case//23 dåliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 skämt//NN|NEU|PLU|IND|NOM//obl//20 ,//MID//punct//25 viskningar//NN|UTR|PLU|IND|NOM//conj//23 ,//MID//punct//27 hån//NN|NEU|PLU|IND|NOM//conj//23 ,//MID//punct//29 förlöjliganden//NN|NEU|PLU|IND|NOM//conj//23 ,//MID//punct//31 förtal//NN|NEU|PLU|IND|NOM//conj//23 ,//MID//punct//33 anspelningar//NN|UTR|PLU|IND|NOM//conj//23 på//PP//case//35 hiv//NN|AN//nmod//33 ///MID//cc//37 aids//NN|AN//conj//35 ,//MID//punct//39 översexualitet//NN|NEU|SIN|DEF|NOM//conj//35 och//KN//cc//42 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 typer//NN|UTR|PLU|IND|NOM//conj//35 av//PP//case//44 mobbning//NN|UTR|SIN|IND|NOM//nmod//42 .//MAD//punct//20
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Ä//UO//nummod//47 ven//UO//conj//12 mer//AB|KOM//advmod//49 subtila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 former//NN|UTR|PLU|IND|NOM//nsubj:pass//52 har//VB|PRS|AKT//aux//52 rapporterats//VB|SUP|SFO//acl:relcl//12 ,//MID//punct//52 t.ex.//AB|AN//advmod//55 undanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//56 information//NN|UTR|SIN|IND|NOM//conj//12 om//PP//case//58 förhållandena//NN|NEU|PLU|DEF|NOM//nmod//56 på//PP//case//60 arbetsplatsen//NN|UTR|SIN|DEF|NOM//nmod//58 ,//MID//punct//62 avståndstagande//NN|NEU|SIN|IND|NOM//conj//56 ,//MID//punct//64 utfrysning//NN|UTR|SIN|IND|NOM//conj//56 ur//PP//case//66 arbetsgemenskapen//NN|UTR|SIN|DEF|NOM//nmod//64 eller//KN//cc//70 ur//PP//case//70 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//70 umgänge//NN|NEU|SIN|IND|NOM//conj//56 vid//PP//case//72 sidan//NN|UTR|SIN|DEF|NOM//nmod//70 av//PP//case//74 arbetet//NN|NEU|SIN|DEF|NOM//nmod//72 ,//MID//punct//77 plötsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 tystnader//NN|UTR|PLU|IND|NOM//conj//72 och//KN//cc//79 menande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//12 blickar//NN|UTR|PLU|IND|NOM//obj//79 när//HA//mark//84 den//DT|UTR|SIN|DEF//det//83 homosexuelle//JJ|POS|MAS|SIN|DEF|NOM//nsubj//84 kommer//VB|PRS|AKT//advcl//79 in//PL//compound:prt//84 i//PP//compound:prt//84 t.ex.//AB|AN//advmod//88 kafferummet//NN|NEU|SIN|DEF|NOM//obl//84 m.m.//AB|AN//punct//12
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;I//PP//case//3 den//DT|UTR|SIN|DEF//det//3 här//AB//fixed//1 gruppen//NN|UTR|SIN|DEF|NOM//obl//4 märks//VB|PRS|SFO//ROOT//4 särskilt//AB//amod//6 trakasserier//NN|NEU|PLU|IND|NOM//obj//4 från//PP//case//8 arbetskamrater//NN|UTR|PLU|IND|NOM//nmod//6 (//PAD//punct//4 158//RG|NOM//nummod//11 personer//NN|UTR|PLU|IND|NOM//appos//4 )//PAD//punct//11 ,//MID//punct//16 och//KN//cc//16 från//PP//case//16 arbetsgivare//NN|UTR|PLU|IND|NOM//obl//4 (//PAD//punct//16 83//RG|NOM//nummod//19 personer//NN|UTR|PLU|IND|NOM//appos//16 )//PAD//punct//16 ,//MID//punct//33 medan//SN//mark//33 mobbning//NN|UTR|SIN|IND|NOM//nsubj//33 från//PP//case//26 fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 företrädare//NN|UTR|PLU|IND|NOM//nmod//23 (//PAD//punct//26 16//RG|NOM//nummod//29 personer//NN|UTR|PLU|IND|NOM//appos//26 )//PAD//punct//23 är//VB|PRS|AKT//cop//33 mindre//AB|KOM//advmod//33 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 .//MAD//punct//33
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Ä//PM|NOM//nummod//36 ven//UO//nmod//37 kategorin//NN|UTR|SIN|DEF|NOM//parataxis//33 ”//PAD//punct//33 diskriminering//NN|UTR|SIN|IND|NOM//nsubj//44 på//PP//case//42 annat//JJ|POS|NEU|SIN|IND|NOM//amod//42 sätt//NN|NEU|SIN|IND|NOM//nmod//39 ”//PM|NOM//punct//39 innehåller//VB|PRS|AKT//conj//4 fall//NN|NEU|PLU|IND|NOM//obj//44 av//PP//case//47 mobbning//NN|UTR|SIN|IND|NOM//nmod//45 (//PAD//punct//47 ett//DT|NEU|SIN|IND//det//50 tjugofemtal//NN|NEU|SIN|IND|NOM//nmod//51 fall//NN|NEU|SIN|IND|NOM//appos//47 )//PAD//punct//44 .//MAD//punct//4
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Två//RG|NOM//nummod//1 fall//NN|NEU|PLU|IND|NOM//ROOT//1 av//PP//case//3 våld//NN|NEU|SIN|IND|NOM//nmod//1 (//PAD//punct//3 misshandel//NN|UTR|SIN|IND|NOM//appos//3 )//PAD//punct//1 och//KN//cc//10 hot//NN|NEU|PLU|IND|NOM//nsubj:pass//10 har//VB|PRS|AKT//aux//10 angetts//VB|SUP|SFO//conj//1 .//MAD//punct//1
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Kvinna//NN|UTR|SIN|IND|NOM//nsubj//21 ,//MID//punct//0 55//RG|NOM//nummod//3 år//NN|NEU|PLU|IND|NOM//appos//0 eller//KN//cc//5 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//3 .//MAD//punct//0
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Arbets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 ”//PAD//punct//9 kamrater//NN|UTR|PLU|IND|NOM//appos//0 ”//PAD//punct//9 diktade//VB|PRT|AKT//amod//13 elaka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 verser//NN|UTR|PLU|IND|NOM//conj//9 om//PP//case//17 mitt//PS|NEU|SIN|DEF//nmod:poss//17 lesbiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 privatliv//NN|NEU|SIN|IND|NOM//nmod//13 och//KN//cc//20 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 sångkören//NN|UTR|SIN|DEF|NOM//conj//17 sjöng//VB|PRT|AKT//ROOT//21 verserna//NN|UTR|PLU|DEF|NOM//obj//21 från//PP//case//24 scen//NN|UTR|SIN|IND|NOM//obl//21 på//PP//case//26 personalfest//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//21
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Man//PN|UTR|SIN|IND|SUB//ROOT//0 ,//MID//punct//0 under//PP//case//4 24//RG|NOM//nummod//4 år//NN|NEU|PLU|IND|NOM//conj//0 .//MAD//punct//0
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//7 säger//VB|PRS|AKT//parataxis//0 ”//PAD//punct//9 bögjävel//NN|UTR|SIN|IND|NOM//obj//7 ”//PAD//punct//9 eller//KN//cc//12 dylikt//JJ|POS|NEU|SIN|IND|NOM//conj//9 .//MAD//punct//7
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//15 frågar//VB|PRS|AKT//parataxis//0 om//SN//mark//19 jag//PN|UTR|SIN|DEF|SUB//nsubj//19 vill//VB|PRS|AKT//aux//19 ligga//VB|INF|AKT//ccomp//15 med//PP//case//21 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//19 för//PP//mark//24 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//24 tror//VB|PRS|AKT//advcl//15 att//SN//mark//29 bögar//NN|UTR|PLU|IND|NOM//nsubj//29 och//KN//cc//28 lesbiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//26 ligger//VB|PRS|AKT//ccomp//24 med//PP//case//31 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//29 av//PP//case//34 samma//DT|UTR/NEU|SIN/PLU|IND//det//34 kön//NN|NEU|SIN|IND|NOM//nmod//31 som//HP|-|-|-//obj//37 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//37 träffar//VB|PRS|AKT//acl:relcl//34 .//MAD//punct//15
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//40 gör//VB|PRS|AKT//parataxis//15 narr//NN|UTR|SIN|IND|NOM//xcomp//40 av//PP//case//43 mig//PN|UTR|SIN|DEF|OBJ//obl//40 ://MID//punct//40 ”//PAD//punct//40
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;här//AB//advmod//47 har//VB|PRS|AKT//conj//15 du//PN|UTR|SIN|DEF|SUB//nsubj//47 en//DT|UTR|SIN|IND//det//50 banan//NN|UTR|SIN|IND|NOM//obj//47 att//IE//mark//52 suga//VB|INF|AKT//acl//50 på//PP//compound:prt//52 ”//PM|NOM//punct//15 .//MAD//punct//15
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Kvinna//NN|UTR|SIN|IND|NOM//nsubj//42 ,//MID//punct//0 35–54//RG|NOM//nummod//3 år//NN|NEU|PLU|IND|NOM//conj//0 .//MAD//punct//0
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Gliringar//NN|UTR|PLU|IND|NOM//conj//0 ,//MID//punct//8 förödmjukande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 prat//NN|NEU|SIN|IND|NOM//conj//5 om//PP//case//10 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//8 i//PP//case//13 min//PS|UTR|SIN|DEF//nmod:poss//13 närhet//NN|UTR|SIN|IND|NOM//nmod//8 ,//MID//punct//5 trots//PP//mark//18 att//SN//mark//18 jag//PN|UTR|SIN|DEF|SUB//nsubj//18 berättat//VB|SUP|AKT//advcl//0 öppet//AB|POS//advmod//18 för//PP//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//obl//18 i//PP//case//25 min//PS|UTR|SIN|DEF//nmod:poss//25 närhet//NN|UTR|SIN|IND|NOM//obl//18 på//PP//case//27 arbetsplatsen//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//0
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Ä//PM|NOM//nummod//30 ven//NN|NEU|SIN|IND|NOM//appos//0 från//PP//case//32 kamrater//NN|UTR|PLU|IND|NOM//nmod//30 som//HP|-|-|-//obj//35 jag//PN|UTR|SIN|DEF|SUB//nsubj//35 umgåtts//VB|SUP|SFO//acl:relcl//30 privat//AB|POS//xcomp//35 med//PP//case//30 ,//MID//punct//39 påhoppen//NN|NEU|PLU|DEF|NOM//conj//30 är//VB|PRS|AKT//cop//42 alltid//AB//advmod//42 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//42 ,//MID//punct//42 dvs.//AB|AN//advmod//45 handlar//VB|PRS|AKT//parataxis//42 om//PP//mark//52 hur//HA//advmod//48 dåliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 och//KN//cc//50 löjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//48 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//52 är//VB|PRS|AKT//advcl//45 .//MAD//punct//42
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//55 handlar//VB|PRS|AKT//conj//42 om//PP//mark//58 att//IE//mark//58 sparka//VB|INF|AKT//advcl//55 på//PP//case//60 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//58 på//PP//case//63 ett//DT|NEU|SIN|IND//det//63 sätt//NN|NEU|SIN|IND|NOM//obl//58 som//HP|-|-|-//nsubj//66 är//VB|PRS|AKT//cop//66 svårt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//63 att//IE//mark//68 försvara//VB|INF|AKT//acl//66 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//68 mot//PP//case//68 .//MAD//punct//55 ”//PAD//punct//73
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Sökt//JJ|POS|NEU|SIN|IND|NOM//parataxis//55 arbete//NN|NEU|SIN|IND|NOM//obj//73 ,//MID//punct//78 men//KN//cc//78 inte//AB//advmod//78 fått//VB|SUP|AKT//conj//73 anställning//NN|UTR|SIN|IND|NOM//obj//78 ”//RG|NOM//punct//73
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Den//DT|UTR|SIN|DEF//det//2 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 diskrimineringsgrunden//NN|UTR|SIN|DEF|NOM//nsubj//11 ,//MID//punct//5 förutom//PP//case//5 trakasserier//NN|NEU|PLU|IND|NOM//nmod//2 ,//MID//punct//2 är//VB|PRS|AKT//cop//11 att//IE//mark//11 ha//VB|INF|AKT//aux//11 blivit//VB|SUP|AKT//aux//11 nekad//PC|PRF|UTR|SIN|IND|NOM//ROOT//11 anställning//NN|UTR|SIN|IND|NOM//obj//11 (//PAD//punct//12 76//RG|NOM//nummod//15 fall//NN|NEU|PLU|IND|NOM//appos//12 )//PAD//punct//12 .//MAD//punct//11
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;En//DT|UTR|SIN|IND//det//20 återkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 situation//NN|UTR|SIN|IND|NOM//appos//11 här//AB//advmod//20 är//VB|PRS|AKT//cop//20 att//SN//mark//26 en//DT|UTR|SIN|IND//det//25 arbetssökande//NN|UTR|SIN|IND|NOM//nsubj//26 upplever//VB|PRS|AKT//csubj//20 att//SN//mark//33 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 intresse//NN|NEU|SIN|IND|NOM//nsubj//33 att//IE//mark//31 anställa//VB|INF|AKT//acl//29 plötsligt//AB|POS//advmod//33 svalnar//VB|PRS|AKT//ccomp//26 när//HA//mark//36 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//36 blir//VB|PRS|AKT//advcl//33 varse//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//36 att//SN//mark//42 den//DT|UTR|SIN|DEF//det//40 sökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//42 är//VB|PRS|AKT//cop//42 homosexuell//JJ|POS|UTR|SIN|IND|NOM//ccomp//36 ,//MID//punct//42 t.ex.//AB|AN//advmod//47 vid//PP//case//47 en//DT|UTR|SIN|IND//det//47 anställningintervju//NN|UTR|SIN|IND|NOM//conj//42 .//MAD//punct//11
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//50 saknas//VB|PRS|SFO//conj//11 rapporterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 fall//NN|NEU|PLU|IND|NOM//nsubj:pass//50 av//PP//mark//57 att//SN//mark//57 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//57 rensats//VB|SUP|SFO//acl//52 bort//PL//advmod//57 före//PP//case//60 intervjusituationen//NN|UTR|SIN|DEF|NOM//obl//57 på//PP//mark//66 grund//NN|UTR|SIN|IND|NOM//fixed//61 av//PP//fixed//61 vad//HP|NEU|SIN|IND//dislocated//66 som//HP|-|-|-//nsubj//66 framgått//VB|SUP|AKT//advcl//57 av//PP//case//68 ansökningshandlingarna//NN|UTR|PLU|DEF|NOM//obl//66 .//MAD//punct//50
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;personer//NN|UTR|PLU|IND|NOM//appos//50 ,//MID//punct//73 utan//KN//cc//73 anger//VB|PRS|AKT//conj//50 antalet//NN|NEU|SIN|DEF|NOM//nmod//75 fall//NN|NEU|PLU|IND|NOM//obj//73 av//PP//case//77 diskriminering//NN|UTR|SIN|IND|NOM//nmod//75 .//MID//punct//50
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//80 personer//NN|UTR|PLU|IND|NOM//nsubj//82 har//VB|PRS|AKT//aux//82 angett//VB|SUP|AKT//parataxis//50 mer//AB|KOM//advmod//85 än//KN//fixed//83 ett//DT|NEU|SIN|IND//det//86 fall//NN|NEU|SIN|IND|NOM//obj//82 av//PP//case//88 diskriminering//NN|UTR|SIN|IND|NOM//nmod//86 .//MAD//punct//50
4.1 Förekomsten av diskriminering / Känner Du till någon person på Din arbetsplats som diskriminerats på något/några av följande sätt på grund av att han/hon är homosexuell eller bisexuell?;Man//PN|UTR|SIN|IND|SUB//nsubj//5 ,//MID//punct//0 25–34//RG|NOM//nummod//3 år//NN|NEU|PLU|IND|NOM//appos//0 ,//MID//punct//0 sökte//VB|PRT|AKT//ROOT//5 anställning//NN|UTR|SIN|IND|NOM//obj//5 som//KN//case//8 bussförare//NN|UTR|SIN|IND|NOM//nmod//6 .//MAD//punct//5
