Tillämpningsdirektivet till utstationeringsdirektivet – Del I;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";vad//HP|NEU|SIN|IND//dislocated//116 som//HP|-|-|-//nsubj:pass//116 ska//VB|PRS|AKT//aux//116 betalas//VB|INF|SFO//ccomp//3 enligt//PP//case//118 beslut//NN|NEU|PLU|IND|NOM//obl//116 som//HP|-|-|-//nsubj:pass//120 avses//VB|PRS|SFO//acl:relcl//118 i//PP//case//122 lagen//NN|UTR|SIN|DEF|NOM//obl//120 (//PAD//punct//124 2003:491//RG|NOM//conj//122 )//PAD//punct//124 om//PP//case//129 konsulärt//JJ|POS|NEU|SIN|IND|NOM//amod//129 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//129 bistånd//NN|NEU|SIN|IND|NOM//obl//120 ,//MID//punct//129 5//RG|NOM//conj//129 .//MID//punct//3
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";byggsanktionsavgifter//NN|UTR|PLU|IND|NOM//obl//3 enligt//PP//case//137 11//RG|NOM//nummod//136 kap.//NN|AN//nmod//137 plan-//NN|UTR|-|-|SMS//nmod//133 och//KN//cc//139 bygglagen//NN|UTR|SIN|DEF|NOM//conj//137 (//PAD//punct//133 2010:900//RG|NOM//appos//133 )//PAD//punct//133 ,//MID//punct//133 6//RG|NOM//nummod//133 .//MAD//punct//3
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";belopp//NN|NEU|SIN|IND|NOM//parataxis//3 som//HP|-|-|-//obl//150 domstol//NN|UTR|SIN|IND|NOM//nsubj//150 har//VB|PRS|AKT//aux//150 dömt//VB|SUP|AKT//acl:relcl//146 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//150 att//IE//mark//153 betala//VB|INF|AKT//acl//151 till//PP//case//155 staten//NN|UTR|SIN|DEF|NOM//obl//153 eller//KN//cc//157 belopp//NN|NEU|SIN|IND|NOM//conj//155 som//HP|-|-|-//obj//162 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//162 enligt//PP//case//161 lag//NN|UTR|SIN|IND|NOM//obl//162 har//VB|PRS|AKT//acl:relcl//157 rätt//NN|UTR|SIN|IND|NOM//obj//162 att//IE//mark//165 återkräva//VB|INF|AKT//acl//163 av//PP//case//168 någon//DT|UTR|SIN|IND//det//168 annan//JJ|POS|UTR|SIN|IND|NOM//obl//165 ,//MID//punct//178 om//SN//mark//178 enligt//PP//case//174 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//173 föreskrift//NN|UTR|SIN|IND|NOM//amod//174 indrivning//NN|UTR|SIN|IND|NOM//obl//178 av//PP//case//176 beloppet//NN|NEU|SIN|DEF|NOM//nmod//174 får//VB|PRS|AKT//aux//178 ske//VB|INF|AKT//advcl//162 enligt//PP//case//180 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//178 i//PP//case//182 lagen//NN|UTR|SIN|DEF|NOM//nmod//180 (//PAD//punct//184 1993:891//RG|NOM//nmod//182 )//PAD//punct//184 om//PP//case//187 indrivning//NN|UTR|SIN|IND|NOM//nmod//182 av//PP//case//190 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//190 fordringar//NN|UTR|PLU|IND|NOM//nmod//187 m.m.//AB|AN//conj//187 ,//MID//punct//193 7//RG|NOM//conj//187 .//MAD//punct//196
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//196 skatt//NN|UTR|SIN|IND|NOM//conj//187 eller//KN//cc//198 avgift//NN|UTR|SIN|IND|NOM//conj//196 enligt//PP//case//200 lagen//NN|UTR|SIN|DEF|NOM//nmod//198 (//PAD//punct//202 2011:1537//RG|NOM//conj//200 )//PAD//punct//202 om//PP//case//205 bistånd//NN|NEU|SIN|IND|NOM//nmod//187 med//PP//case//207 indrivning//NN|UTR|SIN|IND|NOM//nmod//205 av//PP//case//209 skatter//NN|UTR|PLU|IND|NOM//nmod//207 och//KN//cc//211 avgifter//NN|UTR|PLU|IND|NOM//conj//209 inom//PP//case//214 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//214 unionen//NN|UTR|SIN|DEF|NOM//nmod//207 och//KN//cc//216 lagen//NN|UTR|SIN|DEF|NOM//conj//214 (//PAD//punct//218 1990:314//RG|NOM//nmod//216 )//PAD//punct//218 om//PP//case//222 ömsesidig//JJ|POS|UTR|SIN|IND|NOM//amod//222 handräckning//NN|UTR|SIN|IND|NOM//nmod//216 i//PP//case//224 skatteärenden//NN|NEU|PLU|IND|NOM//nmod//222 ,//MID//punct//222 7//RG|NOM//nummod//222 .//MAD//punct//229
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//229 skatt//NN|UTR|SIN|IND|NOM//conj//222 eller//KN//cc//231 avgift//NN|UTR|SIN|IND|NOM//conj//229 enligt//PP//case//233 lagen//NN|UTR|SIN|DEF|NOM//nmod//231 (//PAD//punct//235 2011:1537//RG|NOM//conj//233 )//PAD//punct//235 om//PP//case//238 bistånd//NN|NEU|SIN|IND|NOM//nmod//222 med//PP//case//240 indrivning//NN|UTR|SIN|IND|NOM//nmod//238 av//PP//case//242 skatter//NN|UTR|PLU|IND|NOM//nmod//240 och//KN//cc//244 avgifter//NN|UTR|PLU|IND|NOM//conj//242 inom//PP//case//247 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//247 unionen//NN|UTR|SIN|DEF|NOM//nmod//240 och//KN//cc//249 lagen//NN|UTR|SIN|DEF|NOM//conj//247 (//PAD//punct//251 1990:314//RG|NOM//nmod//249 )//PAD//punct//251 om//PP//case//255 ömsesidig//JJ|POS|UTR|SIN|IND|NOM//amod//255 handräckning//NN|UTR|SIN|IND|NOM//nmod//249 i//PP//case//257 skatteärenden//NN|NEU|PLU|IND|NOM//nmod//255 samt//KN//cc//261 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//261 administrativ//JJ|POS|UTR|SIN|IND|NOM//amod//261 avgift//NN|UTR|SIN|IND|NOM//conj//255 enligt//PP//case//263 lagen//NN|UTR|SIN|DEF|NOM//nmod//261 (//PAD//punct//265 2016:000//RG|NOM//conj//263 )//PAD//punct//265 om//PP//case//269 ömsesidigt//JJ|POS|NEU|SIN|IND|NOM//amod//269 bistånd//NN|NEU|SIN|IND|NOM//conj//255 med//PP//case//271 indrivning//NN|UTR|SIN|IND|NOM//nmod//269 av//PP//case//275 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//275 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//275 avgifter//NN|UTR|PLU|IND|NOM//nmod//271 ,//MID//punct//255 8//RG|NOM//nummod//255 .//MAD//punct//146
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";avgifter//NN|UTR|PLU|IND|NOM//obj//3 enligt//PP//case//281 förordningen//NN|UTR|SIN|DEF|NOM//nmod//279 (//PAD//punct//281 1995:1459//RG|NOM//appos//281 )//PAD//punct//281 om//PP//case//286 avgifter//NN|UTR|PLU|IND|NOM//nmod//279 vid//PP//case//288 lantmäteriförrättningar//NN|UTR|PLU|IND|NOM//nmod//286 ,//MID//punct//286 9//RG|NOM//nummod//286 .//MAD//punct//3
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";avgifter//NN|UTR|PLU|IND|NOM//parataxis//3 enligt//PP//case//294 förordningen//NN|UTR|SIN|DEF|NOM//nmod//292 (//PAD//punct//296 2006:1166//RG|NOM//appos//294 )//PAD//punct//296 om//PP//case//299 avgifter//NN|UTR|PLU|IND|NOM//nmod//292 för//PP//case//302 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//302 kontroll//NN|UTR|SIN|IND|NOM//nmod//299 av//PP//case//304 livsmedel//NN|NEU|SIN|IND|NOM//nmod//302 ,//MID//punct//299 10//RG|NOM//nummod//299 .//MAD//punct//3
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";fordran//NN|UTR|SIN|IND|NOM//parataxis//3 mot//PP//case//311 en//DT|UTR|SIN|IND//det//311 aktieägare//NN|UTR|SIN|IND|NOM//nmod//308 ,//MID//punct//313 styrelseledamot//NN|UTR|SIN|IND|NOM//conj//311 eller//KN//cc//315 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//316 direktör//NN|UTR|SIN|IND|NOM//conj//311 i//PP//case//319 ett//DT|NEU|SIN|IND//det//319 aktiebolag//NN|NEU|SIN|IND|NOM//nmod//316 på//PP//case//323 grund//NN|UTR|SIN|IND|NOM//fixed//320 av//PP//fixed//320 punkt//NN|UTR|SIN|IND|NOM//nmod//324 5//RG|NOM//nmod//319 av//PP//case//326 övergångsbestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//324 till//PP//case//328 lagen//NN|UTR|SIN|DEF|NOM//nmod//326 (//PAD//punct//330 1994:802//RG|NOM//appos//328 )//PAD//punct//330 om//PP//case//333 ändring//NN|UTR|SIN|IND|NOM//obl//3 i//PP//case//335 aktiebolagslagen//NN|UTR|SIN|DEF|NOM//nmod//333 (//PAD//punct//337 1975:1385//RG|NOM//conj//333 )//PAD//punct//337 och//KN//cc//340 fordran//NN|UTR|SIN|IND|NOM//conj//333 mot//PP//case//343 en//DT|UTR|SIN|IND//det//343 övertagare//NN|UTR|SIN|IND|NOM//nmod//340 på//PP//case//349 grund//NN|UTR|SIN|IND|NOM//fixed//344 av//PP//fixed//344 17//RG|NOM//nummod//348 §//NN|AN//nmod//349 lagen//NN|UTR|SIN|DEF|NOM//nmod//343 (//PAD//punct//351 1996:761//RG|NOM//appos//349 )//PAD//punct//351 om//PP//case//354 inkomstskatteregler//NN|UTR|PLU|IND|NOM//nmod//349 m.m.//AB|AN//conj//354 med//PP//case//357 anledning//NN|UTR|SIN|IND|NOM//nmod//354 av//PP//case//360 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//360 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//357 om//PP//case//363 aktiekapitalets//NN|NEU|SIN|DEF|GEN//nmod:poss//363 storlek//NN|UTR|SIN|IND|NOM//nmod//357 ,//MID//punct//3 om//SN//mark//369 fordringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//369 mot//PP//case//368 bolaget//NN|NEU|SIN|DEF|NOM//nmod//366 drivs//VB|PRS|SFO//advcl//3 in//PL//compound:prt//369 som//KN//mark//373 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//373 mål//NN|NEU|SIN|IND|NOM//obl//369 ,//MID//punct//373 11//RG|NOM//nummod//373 .//MID//punct//3
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";avgifter//NN|UTR|PLU|IND|NOM//parataxis//3 enligt//PP//case//379 förordningen//NN|UTR|SIN|DEF|NOM//nmod//377 (//PAD//punct//381 1998:940//RG|NOM//appos//379 )//PAD//punct//381 om//PP//case//384 avgifter//NN|UTR|PLU|IND|NOM//nmod//377 för//PP//case//386 prövning//NN|UTR|SIN|IND|NOM//nmod//384 och//KN//cc//388 tillsyn//NN|UTR|SIN|IND|NOM//conj//386 enligt//PP//case//390 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//386 och//KN//cc//392 förordningen//NN|UTR|SIN|DEF|NOM//conj//390 (//PAD//punct//394 1998:903//RG|NOM//appos//3 )//PAD//punct//394 om//PP//case//397 avgifter//NN|UTR|PLU|IND|NOM//obl//3 för//PP//case//399 prövning//NN|UTR|SIN|IND|NOM//nmod//397 enligt//PP//case//401 lagen//NN|UTR|SIN|DEF|NOM//nmod//399 (//PAD//punct//403 1998:814//RG|NOM//appos//3 )//PAD//punct//403 med//PP//case//407 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//407 bestämmelser//NN|UTR|PLU|IND|NOM//obl//3 om//PP//case//409 gaturenhållning//NN|UTR|SIN|IND|NOM//nmod//407 och//KN//cc//411 skyltning//NN|UTR|SIN|IND|NOM//conj//409 samt//KN//cc//413 avgifter//NN|UTR|PLU|IND|NOM//conj//409 enligt//PP//case//415 föreskrifter//NN|UTR|PLU|IND|NOM//nmod//413 som//HP|-|-|-//obj//419 en//DT|UTR|SIN|IND//det//418 kommun//NN|UTR|SIN|IND|NOM//nsubj//419 meddelat//VB|SUP|AKT//acl:relcl//415 med//PP//case//421 stöd//NN|NEU|SIN|IND|NOM//obl//419 av//PP//case//424 sistnämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//424 förordning//NN|UTR|SIN|IND|NOM//obl//419 eller//KN//cc//427 med//PP//case//427 stöd//NN|NEU|SIN|IND|NOM//conj//424 av//PP//case//431 27//RG|NOM//nummod//430 kap.//NN|AN//nmod//431 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//427 ,//MID//punct//433 12//RG|NOM//obl//419 .//MAD//punct//3
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";upphandlingsskadeavgift//NN|UTR|SIN|IND|NOM//parataxis//3 enligt//PP//case//437 lagen//NN|UTR|SIN|DEF|NOM//nmod//435 (//PAD//punct//435 2007:1091//RG|NOM//appos//435 )//PAD//punct//435 om//PP//case//443 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//443 upphandling//NN|UTR|SIN|IND|NOM//nmod//435 ,//MID//punct//445 lagen//NN|UTR|SIN|DEF|NOM//conj//443 (//PAD//punct//447 2007:1092//RG|NOM//conj//443 )//PAD//punct//447 om//PP//case//450 upphandling//NN|UTR|SIN|IND|NOM//conj//443 inom//PP//case//453 områdena//NN|NEU|PLU|DEF|NOM//nmod//453 vatten//NN|NEU|SIN|IND|NOM//nmod//450 ,//MID//punct//455 energi//NN|UTR|SIN|IND|NOM//conj//450 ,//MID//punct//457 transporter//NN|UTR|PLU|IND|NOM//conj//450 och//KN//cc//459 posttjänster//NN|UTR|PLU|IND|NOM//conj//450 eller//KN//cc//461 lagen//NN|UTR|SIN|DEF|NOM//conj//450 (//PAD//punct//463 2011:1029//RG|NOM//nmod//450 )//PAD//punct//463 om//PP//case//466 upphandling//NN|UTR|SIN|IND|NOM//nmod//450 på//PP//case//468 försvars-//NN|UTR|-|-|SMS//nmod//466 och//KN//cc//470 säkerhetsområdet//NN|NEU|SIN|DEF|NOM//conj//468 .//MAD//punct//3
"1.7 Förslag till förordning om ändring i utsökningsförordningen (1981:981); / 1 kap.";Denna//DT|UTR|SIN|DEF//det//1 förordning//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 18//RG|NOM//nummod//7 juni//NN|UTR|SIN|IND|NOM//obl//2 2016//RG|NOM//nummod//7 .//MAD//punct//2


2.1 Utredningens uppdrag;Den//DT|UTR|SIN|DEF//det//2 15//RG|NOM//nummod//2 maj//NN|UTR|SIN|IND|NOM//nsubj:pass//4 2014//RG|NOM//nummod//2 antogs//VB|PRT|SFO//ROOT//4 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 och//KN//cc//8 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 direktiv//NN|NEU|SIN|IND|NOM//conj//5 2014/67//RG|NOM//nsubj:pass//4 ///MID//cc//11 EU//PM|NOM//nmod//9 om//PP//case//13 tillämpning//NN|UTR|SIN|IND|NOM//obl//4 av//PP//case//16 direktiv//NN|NEU|PLU|IND|NOM//amod//16 96/71//RG|NOM//nmod//13 ///MID//cc//18 EG//PM|NOM//conj//16 om//PP//case//20 utstationering//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//22 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//20 i//PP//case//24 samband//NN|NEU|SIN|IND|NOM//nmod//20 med//PP//case//26 tillhandahållande//NN|NEU|SIN|IND|NOM//nmod//20 av//PP//case//28 tjänster//NN|UTR|PLU|IND|NOM//nmod//26 och//KN//cc//31 om//PP//case//31 ändring//NN|UTR|SIN|IND|NOM//conj//20 av//PP//case//33 förordning//NN|UTR|SIN|IND|NOM//nmod//31 (//PAD//punct//31 EU//PM|NOM//appos//31 )//PAD//punct//35 nr//NN|AN//nmod//38 1024/2012//RG|NOM//nmod//31 om//PP//case//41 administrativt//JJ|POS|NEU|SIN|IND|NOM//amod//41 samarbete//NN|NEU|SIN|IND|NOM//nmod//38 genom//PP//case//43 informationssystemet//NN|NEU|SIN|DEF|NOM//nmod//41 för//PP//case//47 den//DT|UTR|SIN|DEF//det//47 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 marknaden//NN|UTR|SIN|DEF|NOM//nmod//41 (//PAD//punct//38 IMI-förordningen//NN|UTR|SIN|DEF|NOM//appos//38 )//PAD//punct//4 ,//MID//punct//52 förkortat//PC|PRF|NEU|SIN|IND|NOM//parataxis//4 tillämpningsdirektivet//NN|NEU|SIN|DEF|NOM//obj//52 .//MAD//punct//4
2.1 Utredningens uppdrag;Tillämpningsdirektivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//58 ska//VB|PRS|AKT//aux//58 ha//VB|INF|AKT//aux//58 genomförts//VB|SUP|SFO//parataxis//4 i//PP//case//61 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//61 rätt//NN|UTR|SIN|IND|NOM//obl//58 senast//AB|SUV//case//65 den//DT|UTR|SIN|DEF//det//65 18//RG|NOM//nummod//65 juni//NN|UTR|SIN|IND|NOM//nmod//61 2016//RG|NOM//nummod//65 .//MAD//punct//58
2.1 Utredningens uppdrag;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 5//RO|NOM//nummod//4 juni//NN|UTR|SIN|IND|NOM//obl//1 2014//RG|NOM//nummod//4 att//SN//mark//11 en//DT|UTR|SIN|IND//det//9 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//9 utredare//NN|UTR|SIN|IND|NOM//nsubj//11 ska//VB|PRS|AKT//aux//11 föreslå//VB|INF|AKT//ccomp//1 hur//HA//advmod//15 tillämpningsdirektivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//15 ska//VB|PRS|AKT//aux//15 genomföras//VB|INF|SFO//ccomp//11 i//PP//case//18 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//18 rätt//NN|UTR|SIN|IND|NOM//obl//15 (//PAD//punct//18 dir//NN|AN//appos//18 .//MAD//punct//1
2.1 Utredningens uppdrag;2014:81//RG|NOM//punct//1 )//PAD//punct//27 .//MAD//punct//27
2.1 Utredningens uppdrag;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//27 ska//VB|PRS|AKT//aux//27 bedöma//VB|INF|AKT//conj//1 om//SN//mark//32 svensk//JJ|POS|UTR|SIN|IND|NOM//nsubj//32 rätt//NN|UTR|SIN|IND|NOM//advmod//32 är//VB|PRS|AKT//cop//32 förenlig//JJ|POS|UTR|SIN|IND|NOM//advcl//27 med//PP//case//34 tillämpningsdirektivet//NN|NEU|SIN|DEF|NOM//obl//32 och//KN//cc//36 utarbeta//VB|INF|AKT//conj//27 de//DT|UTR/NEU|PLU|DEF//det//38 författningsförslag//NN|NEU|PLU|IND|NOM//obj//36 som//HP|-|-|-//nsubj:pass//40 behövs//VB|PRS|SFO//acl:relcl//38 för//PP//mark//43 att//IE//mark//43 anpassa//VB|INF|AKT//advcl//40 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//45 lagstiftning//NN|UTR|SIN|IND|NOM//obj//43 till//PP//case//47 direktivet//NN|NEU|SIN|DEF|NOM//obl//43 när//HA//mark//50 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 gäller//VB|PRS|AKT//advcl//40 bl.a.//AB|AN//advmod//50
2.1 Utredningens uppdrag;•//NN|UTR|SIN|IND|NOM//punct//4 vem//HP|UTR|SIN|IND//dislocated//4 som//HP|-|-|-//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 anses//VB|INF|SFO//ROOT//4 som//KN//case//8 en//DT|UTR|SIN|IND//det//8 utstationerad//PC|PRF|UTR|SIN|IND|NOM//amod//8 arbetstagare//NN|UTR|SIN|IND|NOM//obl//4 ,//MID//punct//4
2.1 Utredningens uppdrag;•//NN|UTR|SIN|IND|NOM//case//2 förbättrad//PC|PRF|UTR|SIN|IND|NOM//amod//2 tillgång//NN|UTR|SIN|IND|NOM//ROOT//2 till//PP//case//4 information//NN|UTR|SIN|IND|NOM//nmod//2 ,//MID//punct//2
2.1 Utredningens uppdrag;•//PP//case//2 administrativt//JJ|POS|NEU|SIN|IND|NOM//amod//2 samarbete//NN|NEU|SIN|IND|NOM//ROOT//2 mellan//PP//case//4 myndigheter//NN|UTR|PLU|IND|NOM//nmod//2 ,//MID//punct//2
2.1 Utredningens uppdrag;•//NN|UTR|SIN|IND|NOM//case//2 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 kontrollåtgärder//NN|UTR|PLU|IND|NOM//ROOT//2 ,//MID//punct//2
2.1 Utredningens uppdrag;•//NN|UTR|SIN|IND|NOM//case//1 inspektioner//NN|UTR|PLU|IND|NOM//ROOT//1 och//KN//cc//4 annan//JJ|POS|UTR|SIN|IND|NOM//amod//4 bevakning//NN|UTR|SIN|IND|NOM//conj//1 ,//MID//punct//1
2.1 Utredningens uppdrag;•//NN|UTR|SIN|IND|NOM//mark//1 underlättande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//1 av//PP//case//3 klagomål//NN|NEU|PLU|IND|NOM//nmod//1 ,//MID//punct//1 och//KN//punct//1
2.1 Utredningens uppdrag;•//NN|UTR|SIN|IND|NOM//case//2 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 verkställighet//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//6 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 sanktionsavgifter//NN|UTR|PLU|IND|NOM//nmod//2 .//MAD//punct//2
2.1 Utredningens uppdrag;För//PP//mark//2 att//IE//mark//2 genomföra//VB|INF|AKT//advcl//9 tillämpningsdirektivet//NN|NEU|SIN|DEF|NOM//obj//2 i//PP//case//6 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//6 rätt//NN|UTR|SIN|IND|NOM//obl//2 har//VB|PRS|AKT//aux//9 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//9 bedömt//VB|SUP|AKT//ROOT//9 att//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//12 ingår//VB|PRS|AKT//ccomp//9 i//PP//case//14 uppdraget//NN|NEU|SIN|DEF|NOM//obl//12 att//IE//mark//17 också//AB//advmod//17 lämna//VB|INF|AKT//csubj//12 förslag//NN|NEU|SIN|IND|NOM//obj//17 på//PP//case//20 förordningsändringar//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//9
2.1 Utredningens uppdrag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 antagit//VB|SUP|AKT//ROOT//2 namnet//NN|NEU|SIN|DEF|NOM//nmod//4 Utredningen//NN|UTR|SIN|DEF|NOM//obj//2 om//PP//case//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 utstationeringsregler//NN|UTR|PLU|IND|NOM//nmod//4 (//PAD//punct//7 A//PM|NOM//nummod//10 2014:04//RG|NOM//appos//7 )//PAD//punct//4 .//MAD//punct//15
2.1 Utredningens uppdrag;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//15 ska//VB|PRS|AKT//aux//15 redovisas//VB|INF|SFO//conj//2 senast//AB|SUV//case//19 den//DT|UTR|SIN|DEF//det//19 28//RG|NOM//nummod//19 februari//NN|UTR|SIN|IND|NOM//obl//15 2015//RG|NOM//nummod//19 .//MAD//punct//15
2.1 Utredningens uppdrag;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//23 omfattade//VB|PRT|AKT//conj//2 inte//AB//advmod//23 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//23 av//PP//case//27 tillämpningsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//25 i//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 delar//NN|UTR|PLU|IND|NOM//obl//23 som//HP|-|-|-//nsubj//32 rör//VB|PRS|AKT//acl:relcl//30 tillgång//NN|UTR|SIN|IND|NOM//obj//32 till//PP//case//35 information//NN|UTR|SIN|IND|NOM//obl//32 om//PP//case//37 kollektivavtalsvillkor//NN|UTR|PLU|IND|NOM//nmod//35 (//PAD//punct//30 artikel//NN|UTR|SIN|IND|NOM//nmod//40 5.4//RG|NOM//appos//30 )//PAD//punct//23 och//KN//cc//43 entreprenörsansvar//NN|NEU|SIN|IND|NOM//conj//23 (//PAD//punct//46 artikel//NN|UTR|SIN|IND|NOM//nmod//46 12//RG|NOM//nummod//43 )//PAD//punct//46 .//MAD//punct//49
2.1 Utredningens uppdrag;Förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//55 i//PP//case//52 dessa//DT|UTR/NEU|PLU|DEF//det//52 delar//NN|UTR|PLU|IND|NOM//nmod//49 skulle//VB|PRT|AKT//aux//55 istället//AB//advmod//55 tas//VB|INF|SFO//conj//23 fram//PL//compound:prt//55 av//PP//case//58 Utstationeringskommittén//NN|UTR|SIN|DEF|NOM//obl:agent//55 enligt//PP//case//62 ett//DT|NEU|SIN|IND//det//62 utvidgat//PC|PRF|NEU|SIN|IND|NOM//amod//62 tilläggsuppdrag//NN|NEU|SIN|IND|NOM//obl//55 (//PAD//punct//62 dir//NN|AN//appos//62 .//MAD//punct//62
2.1 Utredningens uppdrag;2014:82//RG|NOM//obl//55 )//PAD//punct//55 .//MAD//punct//23
2.1 Utredningens uppdrag;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 27//RG|NOM//nummod//4 november//NN|UTR|SIN|IND|NOM//obj//1 2014//RG|NOM//nummod//4 att//IE//mark//7 ge//VB|INF|AKT//xcomp//1 utredningen//NN|UTR|SIN|DEF|NOM//iobj//7 ett//DT|NEU|SIN|IND//det//11 utvidgat//PC|PRF|NEU|SIN|IND|NOM//amod//11 uppdrag//NN|NEU|SIN|IND|NOM//obj//7 som//HP|-|-|-//nsubj//13 innebär//VB|PRS|AKT//acl:relcl//11 att//SN//mark//18 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//18 också//AB//advmod//18 ska//VB|PRS|AKT//aux//18 lämna//VB|INF|AKT//ccomp//13 de//DT|UTR/NEU|PLU|DEF//det//20 författningsförslag//NN|NEU|PLU|IND|NOM//obj//18 som//HP|-|-|-//nsubj:pass//22 behövs//VB|PRS|SFO//acl:relcl//20 för//PP//mark//25 att//IE//mark//25 anpassa//VB|INF|AKT//advcl//22 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//27 rätt//NN|UTR|SIN|IND|NOM//obj//25 till//PP//case//29 tillämpningsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//27 när//HA//advmod//25 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//30 gäller//VB|PRS|AKT//fixed//30
