mot förorening från fartyg;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;den//PN|UTR|SIN|DEF|SUB/OBJ//appos//609 som//HP|-|-|-//nsubj//645 med//PP//case//641 uppsåt//NN|NEU|SIN|IND|NOM//obl//645 eller//KN//cc//644 av//PP//case//644 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//641 underlåter//VB|PRS|AKT//acl:relcl//638 att//IE//mark//649 i//PP//advmod//649 förväg//NN|UTR|SIN|IND|NOM//fixed//647 anmäla//VB|INF|AKT//xcomp//645 avlämning//NN|UTR|SIN|IND|NOM//obj//649 av//PP//case//652 avfall//NN|NEU|SIN|IND|NOM//nmod//650 enligt//PP//case//655 en//DT|UTR|SIN|IND//det//655 föreskrift//NN|UTR|SIN|IND|NOM//obl//649 som//HP|-|-|-//nsubj:pass//658 har//VB|PRS|AKT//aux//658 meddelats//VB|SUP|SFO//acl:relcl//655 med//PP//case//660 stöd//NN|NEU|SIN|IND|NOM//obl//658 av//PP//case//666 3//RG|NOM//nummod//663 kap.//NN|AN//nmod//664 17//RG|NOM//nummod//665 §//NN|AN//nmod//666 2//RG|NOM//nmod//660 .//MAD//punct//638
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;6//RG|NOM//nummod//638 .//MAD//punct//609
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;den//PN|UTR|SIN|DEF|SUB/OBJ//conj//609 som//HP|-|-|-//nsubj//677 med//PP//case//673 uppsåt//NN|NEU|SIN|IND|NOM//obl//677 eller//KN//cc//676 av//PP//case//676 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//673 bryter//VB|PRS|AKT//acl:relcl//670 mot//PP//case//680 en//DT|UTR|SIN|IND//det//680 föreskrift//NN|UTR|SIN|IND|NOM//obl//677 om//PP//case//682 begränsning//NN|UTR|SIN|IND|NOM//nmod//680 av//PP//case//685 eller//KN//cc//685 förbud//NN|NEU|SIN|IND|NOM//nmod//682 mot//PP//case//687 trafik//NN|UTR|SIN|IND|NOM//nmod//685 eller//KN//cc//689 läktring//NN|UTR|SIN|IND|NOM//conj//687 av//PP//case//692 skadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//692 ämnen//NN|NEU|PLU|IND|NOM//nmod//689 som//HP|-|-|-//nsubj:pass//698 efter//PP//case//696 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//696 bemyndigande//NN|NEU|SIN|IND|NOM//obl//698 har//VB|PRS|AKT//aux//698 beslutats//VB|SUP|SFO//acl:relcl//682 av//PP//case//701 en//DT|UTR|SIN|IND//det//701 myndighet//NN|UTR|SIN|IND|NOM//obl:agent//698 med//PP//case//703 stöd//NN|NEU|SIN|IND|NOM//nmod//701 av//PP//case//710 7//RG|NOM//nummod//706 kap.//NN|AN//nmod//707 1//RG|NOM//nummod//710 eller//KN//cc//707 2//RG|NOM//nummod//707 §//NN|AN//nmod//703 ,//MID//punct//710 7//RG|NOM//nummod//710 .//MAD//punct//670
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;den//PN|UTR|SIN|DEF|SUB/OBJ//conj//609 som//HP|-|-|-//nsubj//721 med//PP//case//717 uppsåt//NN|NEU|SIN|IND|NOM//obl//721 eller//KN//cc//720 av//PP//case//720 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//717 bryter//VB|PRS|AKT//acl:relcl//714 mot//PP//case//724 en//DT|UTR|SIN|IND//det//724 föreskrift//NN|UTR|SIN|IND|NOM//obl//721 om//PP//case//726 hantering//NN|UTR|SIN|IND|NOM//nmod//724 av//PP//case//729 skadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//729 ämnen//NN|NEU|PLU|IND|NOM//nmod//726 som//HP|-|-|-//nsubj:pass//735 efter//PP//case//733 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//733 bemyndigande//NN|NEU|SIN|IND|NOM//obl//735 har//VB|PRS|AKT//aux//735 beslutats//VB|SUP|SFO//acl:relcl//726 av//PP//case//738 en//DT|UTR|SIN|IND//det//738 myndighet//NN|UTR|SIN|IND|NOM//obl:agent//735 med//PP//case//740 stöd//NN|NEU|SIN|IND|NOM//nmod//738 av//PP//case//746 2//RG|NOM//nummod//743 kap.//NN|AN//nmod//744 14//RG|NOM//nummod//745 §//NN|AN//nmod//746 8//RG|NOM//nmod//740 .//MAD//punct//714
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;den//PN|UTR|SIN|DEF|SUB/OBJ//conj//609 som//HP|-|-|-//nsubj//755 med//PP//case//751 uppsåt//NN|NEU|SIN|IND|NOM//obl//755 eller//KN//cc//754 av//PP//case//754 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//751 bryter//VB|PRS|AKT//acl:relcl//748 mot//PP//case//758 en//DT|UTR|SIN|IND//det//758 föreskrift//NN|UTR|SIN|IND|NOM//obl//755 om//PP//case//760 skyldighet//NN|UTR|SIN|IND|NOM//nmod//758 att//IE//mark//762 rapportera//VB|INF|AKT//acl//758 utsläpp//NN|NEU|PLU|IND|NOM//obj//762 och//KN//cc//766 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//766 händelser//NN|UTR|PLU|IND|NOM//conj//763 eller//KN//cc//769 att//IE//mark//769 lämna//VB|INF|AKT//conj//762 uppgifter//NN|UTR|PLU|IND|NOM//obj//769 som//HP|-|-|-//nsubj:pass//773 har//VB|PRS|AKT//aux//773 beslutats//VB|SUP|SFO//acl:relcl//770 med//PP//case//775 stöd//NN|NEU|SIN|IND|NOM//obl//773 av//PP//case//778 7//RG|NOM//nummod//778 kap.//NN|AN//nmod//775 3//RG|NOM//nummod//780 §//NN|AN//obl//773 ,//MID//punct//780 9//RG|NOM//nummod//780 .//MAD//punct//748
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;den//PN|UTR|SIN|DEF|SUB/OBJ//conj//609 som//HP|-|-|-//nsubj//791 med//PP//case//787 uppsåt//NN|NEU|SIN|IND|NOM//obl//791 eller//KN//cc//790 av//PP//case//790 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//787 bryter//VB|PRS|AKT//acl:relcl//784 mot//PP//case//794 en//DT|UTR|SIN|IND//det//794 föreskrift//NN|UTR|SIN|IND|NOM//obl//791 om//PP//case//796 förbud//NN|NEU|SIN|IND|NOM//nmod//794 mot//PP//mark//799 att//IE//mark//799 släppa//VB|INF|AKT//advcl//791 ut//PL//compound:prt//799 skadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//802 ämnen//NN|NEU|PLU|IND|NOM//obj//799 som//HP|-|-|-//nsubj:pass//808 efter//PP//case//806 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//806 bemyndigande//NN|NEU|SIN|IND|NOM//obl//808 har//VB|PRS|AKT//aux//808 beslutats//VB|SUP|SFO//acl:relcl//802 av//PP//case//811 en//DT|UTR|SIN|IND//det//811 myndighet//NN|UTR|SIN|IND|NOM//obl:agent//808 med//PP//case//813 stöd//NN|NEU|SIN|IND|NOM//nmod//811 av//PP//case//818 2//RG|NOM//nummod//816 kap.//NN|AN//nmod//818 15//RG|NOM//nummod//818 §//NN|AN//nmod//813 ,//MID//punct//818 10//RG|NOM//nummod//818 .//MAD//punct//784
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;den//PN|UTR|SIN|DEF|SUB/OBJ//conj//609 som//HP|-|-|-//nsubj//829 med//PP//case//825 uppsåt//NN|NEU|SIN|IND|NOM//obl//829 eller//KN//cc//828 av//PP//case//828 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//825 bryter//VB|PRS|AKT//acl:relcl//822 mot//PP//case//832 en//DT|UTR|SIN|IND//det//832 föreskrift//NN|UTR|SIN|IND|NOM//obl//829 om//PP//case//834 förbud//NN|NEU|SIN|IND|NOM//nmod//832 mot//PP//case//836 förbränning//NN|UTR|SIN|IND|NOM//nmod//834 av//PP//case//838 avfall//NN|NEU|PLU|IND|NOM//nmod//836 som//HP|-|-|-//nsubj//840 härrör//VB|PRS|AKT//acl:relcl//838 från//PP//advmod//840 eller//KN//cc//843 i//PP//conj//841 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//843 står//VB|PRS|AKT//acl:relcl//609 i//PP//advmod//845 samband//NN|NEU|SIN|IND|NOM//fixed//846 med//PP//case//850 fartygets//NN|NEU|SIN|DEF|GEN//nmod:poss//850 drift//NN|UTR|SIN|IND|NOM//obl//845 som//HP|-|-|-//nsubj:pass//856 efter//PP//case//854 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//854 bemyndigande//NN|NEU|SIN|IND|NOM//nsubj:pass//856 har//VB|PRS|AKT//aux//856 beslutats//VB|SUP|SFO//acl:relcl//850 av//PP//case//859 en//DT|UTR|SIN|IND//det//859 myndighet//NN|UTR|SIN|IND|NOM//obl:agent//856 med//PP//case//861 stöd//NN|NEU|SIN|IND|NOM//nmod//859 av//PP//case//866 2//RG|NOM//nummod//864 kap.//NN|AN//nmod//865 12//RG|NOM//nummod//866 §//NN|AN//nmod//861 ,//MID//punct//866 11//RG|NOM//nummod//866 .//MAD//punct//609
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;den//PN|UTR|SIN|DEF|SUB/OBJ//conj//609 som//HP|-|-|-//nsubj//877 med//PP//case//873 uppsåt//NN|NEU|SIN|IND|NOM//obl//877 eller//KN//cc//876 av//PP//case//876 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//873 bryter//VB|PRS|AKT//acl:relcl//870 mot//PP//case//880 ett//DT|NEU|SIN|IND//det//880 föreläggande//NN|NEU|SIN|IND|NOM//obl//877 enligt//PP//case//884 7//RG|NOM//nummod//883 kap.//NN|AN//nmod//884 4//RG|NOM//nummod//887 eller//KN//cc//884 6//RG|NOM//nummod//884 §//NN|AN//obl//880 .//MAD//punct//870
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;6//RG|NOM//nummod//890 §//NN|AN//nmod//870  //_SP////890 1//RG|NOM//nummod//890 .//MID//punct//609
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;Släpps//VB|PRS|SFO//acl:relcl//370 ett//DT|NEU|SIN|IND//det//897 skadligt//JJ|POS|NEU|SIN|IND|NOM//amod//897 ämne//NN|NEU|SIN|IND|NOM//obj//894 ut//AB//advmod//894 i//PP//case//903 strid//NN|UTR|SIN|IND|NOM//fixed//899 med//PP//fixed//899 ett//DT|NEU|SIN|IND//det//903 förbud//NN|NEU|SIN|IND|NOM//obl//894 som//HP|-|-|-//nsubj//905 gäller//VB|PRS|AKT//acl:relcl//903 enligt//PP//case//909 2//RG|NOM//nummod//908 kap.//NN|AN//nmod//909 1//RG|NOM//obl//905 ,//MID//punct//909 4//RG|NOM//nummod//909 ,//MID//punct//909 6//RG|NOM//nummod//909 ,//MID//punct//909 7//RG|NOM//nummod//909 ,//MID//punct//909 9//RG|NOM//nummod//909 och//KN//cc//909 11//RG|NOM//nummod//920 §//NN|AN//nmod//921 §//NN|AN//nmod//909 ,//MID//punct//909 2//RG|NOM//nummod//909 .//MID//punct//894
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;åsidosätts//VB|PRS|SFO//conj//894 en//DT|UTR|SIN|IND//det//927 föreskrift//NN|UTR|SIN|IND|NOM//obj//925 som//HP|-|-|-//nsubj:pass//929 meddelats//VB|SUP|SFO//acl:relcl//927 med//PP//case//931 stöd//NN|NEU|SIN|IND|NOM//obl//929 av//PP//case//936 2//RG|NOM//nummod//934 kap.//NN|AN//nmod//935 14//RG|NOM//nummod//936 §//NN|AN//nmod//931 ,//MID//punct//936 3//RG|NOM//nummod//936 .//MID//punct//894
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;används//VB|PRS|SFO//conj//894 ett//DT|NEU|SIN|IND//det//942 fartyg//NN|NEU|SIN|IND|NOM//nsubj:pass//940 i//PP//case//948 strid//NN|UTR|SIN|IND|NOM//fixed//943 med//PP//fixed//943 4//RG|NOM//nummod//947 kap.//NN|AN//nmod//948 2,7//RG|NOM//nummod//951 eller//KN//cc//948 8//RG|NOM//nummod//948 §//NN|AN//obl//940 ,//MID//punct//951 4//RG|NOM//nummod//951 .//MID//punct//894
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;åsidosätts//VB|PRS|SFO//conj//894 en//DT|UTR|SIN|IND//det//957 föreskrift//NN|UTR|SIN|IND|NOM//obj//955 som//HP|-|-|-//nsubj:pass//960 har//VB|PRS|AKT//aux//960 meddelats//VB|SUP|SFO//acl:relcl//957 med//PP//case//962 stöd//NN|NEU|SIN|IND|NOM//obl//960 av//PP//case//962 eller//KN//cc//965 5//RG|NOM//conj//962 .//MID//punct//894
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;överträds//VB|PRS|SFO//conj//894 ett//DT|NEU|SIN|IND//det//969 förbud//NN|NEU|SIN|IND|NOM//obj//967 eller//KN//cc//971 åsidosätts//VB|PRS|SFO//conj//967 ett//DT|NEU|SIN|IND//det//973 föreläggande//NN|NEU|SIN|IND|NOM//obj//971 som//HP|-|-|-//nsubj:pass//976 har//VB|PRS|AKT//aux//976 meddelats//VB|SUP|SFO//acl:relcl//973 med//PP//case//978 stöd//NN|NEU|SIN|IND|NOM//obl//976 av//PP//case//981 7//RG|NOM//nummod//981 kap.//NN|AN//nmod//978  //_SP////981 4–7//RG|NOM//nummod//984 §//NN|AN//obl//976 ,//MID//punct//984 6//RG|NOM//nummod//984 .//MID//punct//894
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;överträds//VB|PRS|SFO//conj//894 ett//DT|NEU|SIN|IND//det//990 förbud//NN|NEU|SIN|IND|NOM//obj//988 som//HP|-|-|-//nsubj:pass//993 har//VB|PRS|AKT//aux//993 meddelats//VB|SUP|SFO//acl:relcl//990 med//PP//case//995 stöd//NN|NEU|SIN|IND|NOM//obl//993 av//PP//case//1000 7//RG|NOM//nummod//998 kap.//NN|AN//nmod//1000 9//RG|NOM//nummod//1000 §//NN|AN//nmod//995 eller//KN//cc//1002 föreskrifter//NN|UTR|PLU|IND|NOM//conj//1000 som//HP|-|-|-//nsubj:pass//1005 har//VB|PRS|AKT//aux//1005 meddelats//VB|SUP|SFO//acl:relcl//1002 med//PP//case//1007 stöd//NN|NEU|SIN|IND|NOM//obl//1005 av//PP//case//1012 7//RG|NOM//nummod//1010 kap.//NN|AN//nmod//1011 10//RG|NOM//nummod//1012 §//NN|AN//nmod//1007 ,//MID//punct//1012 5//RG|NOM//nummod//1012 .//MID//punct//894
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;åsidosätts//VB|PRS|SFO//conj//894 en//DT|UTR|SIN|IND//det//1018 föreskrift//NN|UTR|SIN|IND|NOM//obj//1016 som//HP|-|-|-//nsubj:pass//1021 har//VB|PRS|AKT//aux//1021 meddelats//VB|SUP|SFO//acl:relcl//1018 med//PP//case//1023 stöd//NN|NEU|SIN|IND|NOM//obl//1021 av//PP//case//1028 7//RG|NOM//nummod//1026 kap.//NN|AN//nmod//1027 17//RG|NOM//nummod//1028 §//NN|AN//nmod//1023 första//RO|NOM//amod//1030 stycket//NN|NEU|SIN|DEF|NOM//obl//1021 ,//MID//punct//894 eller//KN//cc//1033 6//RG|NOM//conj//894 .//MID//punct//11
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;används//VB|PRS|SFO//parataxis//11 ett//DT|NEU|SIN|IND//det//1037 fartyg//NN|NEU|SIN|IND|NOM//nsubj:pass//1035 i//PP//case//1042 strid//NN|UTR|SIN|IND|NOM//fixed//1038 med//PP//fixed//1038 ett//DT|NEU|SIN|IND//det//1042 beslut//NN|NEU|SIN|IND|NOM//nmod//1037 som//HP|-|-|-//nsubj:pass//1045 har//VB|PRS|AKT//aux//1045 meddelats//VB|SUP|SFO//acl:relcl//1042 med//PP//case//1047 stöd//NN|NEU|SIN|IND|NOM//obl//1045 av//PP//case//1049 förordning//NN|UTR|SIN|IND|NOM//nmod//1047 (//PAD//punct//1051 EG//PM|NOM//appos//1049 )//PAD//punct//1051 nr//NN|AN//nmod//1054 417/2002//RG|NOM//obl//1045 om//PP//case//1054 ett//DT|NEU|SIN|IND//nsubj//1057 påskyndat//PC|PRF|NEU|SIN|IND|NOM//dep//1054 införande//NN|NEU|SIN|IND|NOM//xcomp//1057 av//PP//case//1060 krav//NN|NEU|PLU|IND|NOM//nmod//1058 på//PP//case//1062 dubbelskrov//NN|NEU|SIN|IND|NOM//amod//1065 eller//KN//cc//1064 likvärdig//JJ|POS|UTR|SIN|IND|NOM//conj//1062 konstruktion//NN|UTR|SIN|IND|NOM//obl//1057 för//PP//case//1067 oljetankfartyg//NN|NEU|PLU|IND|NOM//nmod//1065 med//PP//case//1069 enkelskrov//NN|NEU|SIN|IND|NOM//obl//1057 ,//MID//punct//1071 döms//VB|PRS|SFO//conj//11 fartygets//NN|NEU|SIN|DEF|GEN//nmod:poss//1073 redare//NN|UTR|PLU|IND|NOM//obj//1071 eller//KN//cc//1075 ägare//NN|UTR|SIN|IND|NOM//conj//1073 som//KN//mark//1081 om//SN//mark//1081 han//PN|UTR|SIN|DEF|SUB//nsubj//1081 själv//JJ|POS|UTR|SIN|IND|NOM//amod//1078 hade//VB|PRT|AKT//aux//1081 begått//VB|SUP|AKT//advcl//1071 gärningen//NN|UTR|SIN|DEF|NOM//obj//1081 ,//MID//punct//11 om//SN//mark//1086 han//PN|UTR|SIN|DEF|SUB//nsubj//1086 underlåtit//VB|SUP|AKT//advcl//11 att//IE//mark//1088 göra//VB|INF|AKT//xcomp//1086 vad//HP|NEU|SIN|IND//dislocated//1093 som//HP|-|-|-//nsubj:pass//1093 skäligen//AB//advmod//1093 kunnat//VB|SUP|AKT//aux//1093 fordras//VB|INF|SFO//ccomp//1088 av//PP//case//1095 honom//PN|UTR|SIN|DEF|OBJ//obl//1093 för//PP//mark//1098 att//IE//mark//1098 förhindra//VB|INF|AKT//advcl//1093 det//DT|NEU|SIN|DEF//obj//1098 inträffade//VB|PRT|AKT//xcomp//1098 .//MAD//punct//11
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;7//RG|NOM//nummod//1103 §//NN|AN//obj//11  //_SP////1103 Om//PP//mark//1109 en//DT|UTR|SIN|IND//det//1107 gärnings//NN|UTR|SIN|IND|GEN//nsubj:pass//1109 om//AB//mark//1109 avses//VB|PRS|SFO//advcl//11 i//PP//case//1112 1-5//RG|NOM//nummod//1112 §//NN|AN//obl//1109 är//VB|PRS|AKT//punct//11 att//IE//mark//1115 anse//VB|INF|AKT//csubj//11 som//KN//mark//1117 ringa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//1115 ,//MID//punct//11 döms//VB|PRS|SFO//conj//11 inte//AB//advmod//1119 till//PP//case//1122 ansvar//NN|NEU|SIN|IND|NOM//obl//1119 .//MAD//punct//11
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;8//RG|NOM//nummod//1125 §//NN|AN//nsubj//1127  //_SP////1125 Bryter//VB|PRS|AKT//parataxis//11 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//1127 mot//PP//case//1131 ett//DT|NEU|SIN|IND//det//1131 förbud//NN|NEU|SIN|IND|NOM//obl//1127 eller//KN//cc//1133 föreläggande//NN|NEU|SIN|IND|NOM//conj//1127 enligt//PP//case//1137 7//RG|NOM//nummod//1136 kap.//NN|AN//nmod//1137 5//RG|NOM//obl//1133 –//NN|AN//punct//1137 7//RG|NOM//nummod//1140 §//NN|AN//nmod//1141 §//NN|AN//nmod//1137 ,//MID//punct//1137 som//HP|-|-|-//nsubj:pass//1145 har//VB|PRS|AKT//aux//1145 förenats//VB|SUP|SFO//acl:relcl//1137 med//PP//case//1147 vite//NN|NEU|SIN|IND|NOM//obl//1145 ,//MID//punct//1127 ska//VB|PRS|AKT//aux//1152 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//1152 inte//AB//advmod//1152 dömas//VB|INF|SFO//conj//11 till//PP//case//1154 ansvar//NN|NEU|SIN|IND|NOM//obl//1152 .//MAD//punct//11
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;9//RG|NOM//nummod//1157 §//NN|AN//nsubj:pass//1159  //_SP////1157 Mål//NN|NEU|SIN|IND|NOM//parataxis//11 om//PP//case//1161 ansvar//NN|NEU|SIN|IND|NOM//obl//1159 för//PP//case//1163 brott//NN|NEU|PLU|IND|NOM//nmod//1161 som//HP|-|-|-//nsubj:pass//1165 avses//VB|PRS|SFO//acl:relcl//1163 i//PP//case//1168 denna//DT|UTR|SIN|DEF//det//1168 lag//NN|UTR|SIN|IND|NOM//obl//1165 eller//KN//cc//1171 om//PP//case//1171 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//1181 för//PP//case//1173 åtgärder//NN|UTR|PLU|IND|NOM//nmod//1171 som//HP|-|-|-//nsubj:pass//1175 verkställts//VB|SUP|SFO//acl:relcl//1173 enligt//PP//case//1180 7//RG|NOM//nummod//1178 kap.//NN|AN//nmod//1179 15//RG|NOM//nummod//1180 §//NN|AN//obl//1175 handläggs//VB|PRS|SFO//acl:relcl//1161 av//PP//case//1183 tingsrätt//NN|UTR|SIN|IND|NOM//obl:agent//1181 som//HP|-|-|-//nsubj//1187 är//VB|PRS|AKT//cop//1187 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//1187 domstol//NN|UTR|SIN|IND|NOM//obl:agent//1159 enligt//PP//case//1189 rättegångsbalken//NN|UTR|SIN|DEF|NOM//nmod//1187 eller//KN//cc//1194 enligt//PP//case//1194 21//RG|NOM//nummod//1193 kap.//NN|AN//nmod//1194 1//RG|NOM//nummod//1201 ,//MID//punct//1194 2//RG|NOM//nummod//1194 och//KN//cc//1196 8//RG|NOM//nummod//1194 §//NN|AN//nmod//1200 §//NN|AN//nmod//1201 sjölagen//NN|UTR|SIN|DEF|NOM//obl//1187 (//PAD//punct//1201 1994:1009//RG|NOM//appos//1201 )//PAD//punct//1201 .//MAD//punct//11
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;Om//SN//mark//9 ett//DT|NEU|SIN|IND//det//2 brott//NN|NEU|SIN|IND|NOM//nsubj:pass//9 som//HP|-|-|-//nsubj:pass//4 avses//VB|PRS|SFO//acl:relcl//2 i//PP//case//7 denna//DT|UTR|SIN|DEF//det//7 lag//NN|UTR|SIN|IND|NOM//obl//4 har//VB|PRS|AKT//aux//9 begåtts//VB|SUP|SFO//nsubj//17 på//PP//case//13 ett//DT|NEU|SIN|IND//det//13 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//13 fartyg//NN|NEU|SIN|IND|NOM//nmod//9 utanför//PP//case//16 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//16 sjöterritorium//NN|NEU|SIN|IND|NOM//nmod//13 får//VB|PRS|AKT//ROOT//17 åtal//NN|NEU|SIN|IND|NOM//obj//17 för//PP//case//20 brottet//NN|NEU|SIN|DEF|NOM//nmod//18 väckas//VB|PRS|SFO//xcomp//17 även//AB//advmod//21 vid//PP//case//25 den//DT|UTR|SIN|DEF//det//25 domstol//NN|UTR|SIN|IND|NOM//obl//21 vars//HS|DEF//nmod:poss//27 domkrets//NN|UTR|SIN|IND|NOM//nsubj//28 ligger//VB|PRS|AKT//acl:relcl//25 närmast//AB|SUV//advmod//28 den//DT|UTR|SIN|DEF//det//31 plats//NN|UTR|SIN|IND|NOM//obl//28 där//HA//advmod//34 brottet//NN|NEU|SIN|DEF|NOM//nsubj:pass//34 förövades//VB|PRT|SFO//acl:relcl//31 .//MAD//punct//17
1 Förslag till lag om åtgärder mot förorening från fartyg / 10 kap. Ansvar m.m.;Om//SN//mark//9 ett//DT|NEU|SIN|IND//det//2 brott//NN|NEU|SIN|IND|NOM//nsubj:pass//9 som//HP|-|-|-//nsubj:pass//4 avses//VB|PRS|SFO//acl:relcl//2 i//PP//case//7 denna//DT|UTR|SIN|DEF//det//7 lag//NN|UTR|SIN|IND|NOM//obl//4 har//VB|PRS|AKT//aux//9 begåtts//VB|SUP|SFO//nsubj//17 på//PP//case//13 ett//DT|NEU|SIN|IND//det//13 utländskt//JJ|POS|NEU|SIN|IND|NOM//amod//13 fartyg//NN|NEU|SIN|IND|NOM//nmod//9 utanför//PP//case//16 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//16 hamn//NN|UTR|SIN|IND|NOM//nmod//13 får//VB|PRS|AKT//ROOT//17 åtal//NN|NEU|SIN|IND|NOM//obj//17 för//PP//case//20 brottet//NN|NEU|SIN|DEF|NOM//nmod//18 väckas//VB|PRS|SFO//xcomp//17 även//AB//advmod//21 vid//PP//case//25 den//DT|UTR|SIN|DEF//det//25 domstol//NN|UTR|SIN|IND|NOM//obl//21 vars//HS|DEF//nmod:poss//27 domkrets//NN|UTR|SIN|IND|NOM//nsubj//28 omfattar//VB|PRS|AKT//acl:relcl//25 eller//KN//cc//30 ligger//VB|PRS|AKT//conj//17 närmast//AB|SUV//advmod//30 den//DT|UTR|SIN|DEF//det//33 plats//NN|UTR|SIN|IND|NOM//obl//30 där//HA//advmod//36 brottet//NN|NEU|SIN|DEF|NOM//nsubj:pass//36 förövades//VB|PRT|SFO//acl:relcl//33 .//MAD//punct//30
