Bakgrund;Överförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//11 av//PP//case//2 straffverkställighet//NN|UTR|SIN|IND|NOM//nmod//0 mellan//PP//case//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 länder//NN|NEU|PLU|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//11 sedan//PP//case//9 lång//JJ|POS|UTR|SIN|IND|NOM//amod//9 tid//NN|UTR|SIN|IND|NOM//obl//6 en//DT|UTR|SIN|IND//det//11 del//NN|UTR|SIN|IND|NOM//nsubj//104 av//PP//case//16 det//DT|NEU|SIN|DEF//det//16 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 samarbetet//NN|NEU|SIN|DEF|NOM//nmod//11 .//MAD//punct//11
En ny beslutsordning;Vid//PP//case//16 verkställighet//NN|UTR|SIN|IND|NOM//obl//25 i//PP//case//18 Sverige//PM|NOM//nmod//16 av//PP//case//21 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 påföljder//NN|UTR|PLU|IND|NOM//nmod//18 är//VB|PRS|AKT//cop//25 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//25 beslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 instans//NN|UTR|SIN|IND|NOM//obl//2 och//KN//cc//28 vid//PP//case//28 verkställighet//NN|UTR|SIN|IND|NOM//conj//25 utomlands//AB//advmod//2 kan//VB|PRS|AKT//aux//36 de//DT|UTR/NEU|PLU|DEF//det//34 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//35 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//36 överklagas//VB|INF|SFO//ROOT//36 till//PP//case//38 regeringen//NN|UTR|SIN|DEF|NOM//obl//36 .//MAD//punct//36
En ny beslutsordning;En//DT|UTR|SIN|IND//det//41 utveckling//NN|UTR|SIN|IND|NOM//nsubj//45 mot//PP//case//44 en//DT|UTR|SIN|IND//det//44 decentralisering//NN|UTR|SIN|IND|NOM//nmod//41 talar//VB|PRS|AKT//parataxis//36 för//PP//mark//52 att//SN//mark//52 beslutsfattandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//52 i//PP//advmod//52 stället//NN|NEU|SIN|DEF|NOM//fixed//49 ska//VB|PRS|AKT//aux//52 förläggas//VB|INF|SFO//advcl//45 på//PP//case//54 myndighets-//NN|UTR|-|-|SMS//obl//52 och//KN//cc//56 domstolsnivå//NN|UTR|SIN|IND|NOM//conj//54 .//MAD//punct//36
En ny beslutsordning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//59 anges//VB|PRS|SFO//parataxis//36 även//AB//advmod//59 som//KN//mark//63 en//DT|UTR|SIN|IND//det//63 utgångspunkt//NN|UTR|SIN|IND|NOM//obl//59 i//PP//case//66 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//66 direktiv//NN|NEU|PLU|IND|NOM//nmod//63 .//MAD//punct//59
En ny beslutsordning;Vår//PS|UTR|SIN|DEF//nmod:poss//69 bedömning//NN|UTR|SIN|IND|NOM//nsubj//70 är//VB|PRS|AKT//conj//36 att//SN//mark//74 förfarandena//NN|NEU|PLU|DEF|NOM//nsubj//74 kan//VB|PRS|AKT//aux//74 bli//VB|INF|AKT//ccomp//70 mer//AB|KOM//advmod//76 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//74 och//KN//cc//81 att//SN//mark//81 överföranden//NN|UTR|SIN|DEF|NOM//nsubj//81 kan//VB|PRS|AKT//aux//81 ske//VB|INF|AKT//conj//74 i//PP//case//85 en//DT|UTR|SIN|IND//det//85 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 utsträckning//NN|UTR|SIN|IND|NOM//obl//81 än//KN//mark//87 tidigare//AB|KOM//acl//85 om//PP//mark//91 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 roll//NN|UTR|SIN|IND|NOM//nsubj//91 minskar//VB|PRS|AKT//advcl//81 .//MAD//punct//36
En ny beslutsordning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//94 föreslår//VB|PRS|AKT//parataxis//36 därför//AB//mark//99 att//SN//fixed//95 beslutsordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//99 ska//VB|PRS|AKT//aux//99 flyttas//VB|INF|SFO//advcl//94 från//PP//case//101 regeringen//NN|UTR|SIN|DEF|NOM//obl//99 till//PP//case//103 myndighets-//NN|UTR|-|-|SMS//obl//99 och//KN//cc//105 domstolsnivå//NN|UTR|SIN|IND|NOM//conj//103 vid//PP//case//107 verkställighet//NN|UTR|SIN|IND|NOM//obl//99 i//PP//case//109 Sverige//PM|NOM//nmod//107 av//PP//case//112 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 domar//NN|UTR|PLU|IND|NOM//nmod//109 .//MAD//punct//94
En ny beslutsordning;Vår//PS|UTR|SIN|DEF//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 de//DT|UTR/NEU|PLU|DEF//det//8 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 myndigheterna//NN|UTR|PLU|DEF|NOM//ccomp//2 som//HP|-|-|-//nsubj//12 är//VB|PRS|AKT//cop//12 bäst//AB|SUV//advmod//12 lämpade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:cleft//8 att//IE//mark//16 vara//VB|INF|AKT//cop//16 beslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 instanser//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//2
En ny beslutsordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 handlar//VB|PRS|AKT//parataxis//2 om//PP//case//21 Kriminalvården//NN|UTR|SIN|DEF|NOM//obl//19 ,//MID//punct//25 vid//PP//case//25 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 påföljder//NN|UTR|PLU|IND|NOM//conj//21 som//HP|-|-|-//nsubj:pass//28 kan//VB|PRS|AKT//aux//28 antas//VB|INF|SFO//acl:relcl//25 verkställas//VB|INF|SFO//xcomp//28 som//KN//mark//31 fängelse//NN|NEU|SIN|IND|NOM//xcomp//29 eller//KN//cc//34 sluten//PC|PRF|UTR|SIN|IND|NOM//amod//34 ungdomsvård//NN|UTR|SIN|IND|NOM//conj//31 och//KN//cc//37 vid//PP//case//37 frivårdspåföljder//NN|UTR|PLU|IND|NOM//conj//31 ,//MID//punct//39 Socialstyrelsen//NN|UTR|SIN|DEF|NOM//conj//37 ,//MID//punct//43 vid//PP//case//43 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 påföljder//NN|UTR|PLU|IND|NOM//conj//31 som//HP|-|-|-//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 antas//VB|INF|SFO//acl:relcl//43 verkställas//VB|INF|SFO//xcomp//46 som//KN//mark//50 rättspsykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//50 vård//NN|UTR|SIN|IND|NOM//obl//47 ,//MID//punct//53 och//KN//cc//53 Kronofogdemyndigheten//PM|NOM//conj//29 ,//MID//punct//56 vid//PP//case//56 böter//NN|UTR|PLU|IND|NOM//appos//53 och//KN//cc//58 förverkande//NN|NEU|SIN|IND|NOM//conj//56 .//MID//punct//19
En ny beslutsordning;Dessa//DT|UTR/NEU|PLU|DEF//det//61 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//62 beslutar//VB|PRS|AKT//parataxis//19 redan//AB//advmod//62 om//PP//case//65 verkställighet//NN|UTR|SIN|IND|NOM//obl//62 av//PP//case//68 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 domar//NN|UTR|PLU|IND|NOM//nmod//65 utomlands//AB//advmod//62 .//MAD//punct//19
En ny beslutsordning;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//72 innebär//VB|PRS|AKT//parataxis//19 en//DT|UTR|SIN|IND//det//74 helhetslösning//NN|UTR|SIN|IND|NOM//obj//72 som//HP|-|-|-//nsubj//77 kan//VB|PRS|AKT//aux//77 leda//VB|INF|AKT//acl:relcl//74 till//PP//case//79 effektivitet//NN|UTR|SIN|IND|NOM//obl//77 och//KN//cc//83 ett//DT|NEU|SIN|IND//det//83 gott//JJ|POS|NEU|SIN|IND|NOM//amod//83 resursutnyttjande//NN|NEU|SIN|IND|NOM//conj//79 .//MAD//punct//19
En ny beslutsordning;För//PP//mark//2 att//IE//mark//2 tillgodose//VB|INF|AKT//advcl//14 kravet//NN|NEU|SIN|DEF|NOM//obj//2 på//PP//case//7 ett//DT|NEU|SIN|IND//det//7 rättssäkert//JJ|POS|NEU|SIN|IND|NOM//amod//7 förfarande//NN|NEU|SIN|IND|NOM//nmod//3 ska//VB|PRS|AKT//aux//14 de//DT|UTR/NEU|PLU|DEF//det//11 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//12 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//14 kunna//VB|INF|AKT//aux//14 överklagas//VB|INF|SFO//ROOT//14 till//PP//case//16 domstol//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//14
En ny beslutsordning;Vid//PP//case//19 valet//NN|NEU|SIN|DEF|NOM//obl//24 av//PP//case//21 överinstans//NN|UTR|SIN|IND|NOM//nmod//19 är//VB|PRS|AKT//cop//24 vårt//PS|NEU|SIN|DEF//nmod:poss//24 förslag//NN|NEU|SIN|IND|NOM//obl//14 att//SN//mark//28 överklagande//NN|NEU|SIN|IND|NOM//nsubj//28 ska//VB|PRS|AKT//aux//28 ske//VB|INF|AKT//acl//24 till//PP//case//31 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//31 domstol//NN|UTR|SIN|IND|NOM//obl//28 .//MAD//punct//14
En ny beslutsordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 är//VB|PRS|AKT//cop//39 i//PP//advmod//39 första//RO|NOM//fixed//35 hand//NN|UTR|SIN|IND|NOM//fixed//35 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//39 domstol//NN|UTR|SIN|IND|NOM//parataxis//14 som//HP|-|-|-//nsubj//41 hanterar//VB|PRS|AKT//acl:relcl//39 frågor//NN|UTR|PLU|IND|NOM//obj//41 inom//PP//case//49 ramen//NN|UTR|SIN|DEF|NOM//fixed//43 för//PP//fixed//43 det//DT|NEU|SIN|DEF//det//49 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 samarbetet//NN|NEU|SIN|DEF|NOM//obl//41 .//MAD//punct//39
En ny beslutsordning;Överklagande//NN|NEU|SIN|IND|NOM//nsubj//59 av//PP//case//56 Kriminalvårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//56 och//KN//cc//55 Socialstyrelsens//NN|UTR|SIN|DEF|GEN//conj//53 beslut//NN|NEU|SIN|IND|NOM//nmod//51 ska//VB|PRS|AKT//aux//59 kunna//VB|INF|AKT//aux//59 ske//VB|INF|AKT//parataxis//39 till//PP//case//62 Stockholms//PM|GEN//nmod:poss//62 tingsrätt//NN|UTR|SIN|IND|NOM//obl//59 .//MAD//punct//39
En ny beslutsordning;Kronofogdemyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//65 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//68 ska//VB|PRS|AKT//aux//68 kunna//VB|INF|AKT//aux//68 överklagas//VB|INF|SFO//parataxis//39 till//PP//case//70 tingsrätt//NN|UTR|SIN|IND|NOM//obl//68 enligt//PP//case//73 18//RG|NOM//nummod//73 kap.//NN|AN//nmod//76 1//RG|NOM//nummod//75 §//NN|AN//nmod//76 utsökningsbalken//NN|UTR|SIN|DEF|NOM//nmod//70 .//MAD//punct//39

Förslaget om en ny lag om internationell straffverkställighet;En//DT|UTR|SIN|IND//det//2 ny//JJ|POS|UTR|SIN|IND|NOM//amod//2 lag//NN|UTR|SIN|IND|NOM//ROOT//2
Förslaget om en ny lag om internationell straffverkställighet;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//5 i//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 del//NN|UTR|SIN|IND|NOM//nmod//1 innebär//VB|PRS|AKT//ROOT//5 att//SN//mark//8 IVL//PM|NOM//nsubj:pass//8 ersätts//VB|PRS|SFO//ccomp//5 med//PP//case//12 en//DT|UTR|SIN|IND//det//12 ny//JJ|POS|UTR|SIN|IND|NOM//amod//12 lag//NN|UTR|SIN|IND|NOM//obl//8 om//PP//case//15 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//15 straffverkställighet//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//5
Förslaget om en ny lag om internationell straffverkställighet;Den//DT|UTR|SIN|DEF//det//19 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 lagen//NN|UTR|SIN|DEF|NOM//nsubj//22 ska//VB|PRS|AKT//aux//22 vara//VB|INF|AKT//cop//22 tillämplig//JJ|POS|UTR|SIN|IND|NOM//parataxis//5 i//PP//case//25 den//DT|UTR|SIN|DEF//det//25 utsträckning//NN|UTR|SIN|IND|NOM//obl//22 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//27 följer//VB|PRS|AKT//acl:relcl//25 av//PP//compound:prt//27 en//DT|UTR|SIN|IND//det//31 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//31 överenskommelse//NN|UTR|SIN|IND|NOM//obl//27 som//HP|-|-|-//nsubj//34 är//VB|PRS|AKT//cop//34 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//31 för//PP//case//36 Sverige//PM|NOM//obl//34 .//MID//punct//5
Förslaget om en ny lag om internationell straffverkställighet;En//DT|UTR|SIN|IND//det//40 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//40 konventionsneutral//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//41 utformning//NN|UTR|SIN|IND|NOM//nsubj//42 innebär//VB|PRS|AKT//parataxis//5 att//SN//mark//46 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 tillämpas//VB|INF|SFO//ccomp//42 även//AB//advmod//46 på//PP//case//50 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 överenskommelser//NN|UTR|PLU|IND|NOM//obl//46 som//HP|-|-|-//nsubj:pass//52 ingås//VB|PRS|SFO//acl:relcl//50 i//PP//case//54 framtiden//NN|UTR|SIN|DEF|NOM//obl//52 .//MAD//punct//5
Förslaget om en ny lag om internationell straffverkställighet;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//60 är//VB|PRS|AKT//cop//60 i//PP//advmod//60 huvudsak//NN|UTR|SIN|IND|NOM//fixed//58 tillämplig//JJ|POS|UTR|SIN|IND|NOM//parataxis//5 på//PP//case//63 Sveriges//PM|GEN//nmod:poss//63 samarbete//NN|NEU|SIN|IND|NOM//obl//60 på//PP//case//65 området//NN|NEU|SIN|DEF|NOM//nmod//63 med//PP//case//67 stater//NN|UTR|PLU|IND|NOM//nmod//65 utanför//PP//case//69 Norden//PM|NOM//nmod//67 och//KN//cc//71 EU//PM|NOM//conj//69 .//MAD//punct//78
Förslaget om en ny lag om internationell straffverkställighet;Liksom//PP//mark//74 tidigare//AB|KOM//advcl//78 ska//VB|PRS|AKT//aux//78 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//78 kunna//VB|INF|AKT//aux//78 tillämpas//VB|INF|SFO//conj//60 även//AB//advmod//78 utan//PP//case//81 avtal//NN|NEU|PLU|IND|NOM//obl//78 .//MAD//punct//60
Förslaget om en ny lag om internationell straffverkställighet;Vi//PN|UTR|PLU|DEF|SUB//nsubj//84 föreslår//VB|PRS|AKT//parataxis//5 att//SN//mark//89 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//89 ska//VB|PRS|AKT//aux//89 kunna//VB|INF|AKT//aux//89 ske//VB|INF|AKT//ccomp//84 om//SN//mark//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 föreligger//VB|PRS|AKT//advcl//89 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//94 skäl//NN|NEU|PLU|IND|NOM//nsubj//92 ,//MID//punct//94 vilket//HP|NEU|SIN|IND//nsubj//99 i//PP//case//98 praktiken//NN|UTR|SIN|DEF|NOM//obl//99 motsvarar//VB|PRS|AKT//acl:relcl//94 den//DT|UTR|SIN|DEF//det//101 praxis//NN|UTR|SIN|IND|NOM//obj//99 som//HP|-|-|-//nsubj//103 finns//VB|PRS|SFO//acl:relcl//101 i//PP//advmod//103 dag//NN|UTR|SIN|IND|NOM//fixed//104 .//MAD//punct//84
Förslaget om en ny lag om internationell straffverkställighet;I//PP//case//108 lagen//NN|UTR|SIN|DEF|NOM//obl//84 anges//VB|PRS|SFO//advcl//84 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//111 huvudregler//NN|UTR|PLU|IND|NOM//nsubj:pass//109 ,//MID//punct//116 men//KN//cc//116 skillnader//NN|UTR|PLU|IND|NOM//nsubj//116 kan//VB|PRS|AKT//aux//116 förekomma//VB|INF|AKT//conj//84 om//SN//mark//119 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//119 följer//VB|PRS|AKT//advcl//116 av//PP//compound:prt//119 en//DT|UTR|SIN|IND//det//123 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//123 överenskommelse//NN|UTR|SIN|IND|NOM//obl//119 som//HP|-|-|-//nsubj//126 är//VB|PRS|AKT//cop//126 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//123 för//PP//case//128 Sverige//PM|NOM//obl//126 .//MAD//punct//84
Förslaget om en ny lag om internationell straffverkställighet;Lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 föreslås//VB|PRS|SFO//ROOT//1 omfatta//VB|INF|AKT//xcomp//1 ,//MID//punct//6 på//PP//case//6 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 sätt//NN|NEU|SIN|IND|NOM//obl//2 som//KN//case//8 IVL//PM|NOM//nmod//6 ,//MID//punct//11 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 påföljder//NN|UTR|PLU|IND|NOM//conj//8 ,//MID//punct//13 böter//NN|UTR|PLU|IND|NOM//conj//8 och//KN//cc//15 förverkande//NN|NEU|SIN|IND|NOM//conj//8 .//MAD//punct//6
Förslaget om en ny lag om internationell straffverkställighet;Till//PP//advmod//21 skillnad//NN|UTR|SIN|IND|NOM//fixed//17 från//PP//case//20 IVL//PM|NOM//nmod//18 behandlas//VB|PRS|SFO//conj//1 i//PP//case//27 den//DT|UTR|SIN|DEF//det//25 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 lagen//NN|UTR|SIN|DEF|NOM//nmod//27 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 påföljder//NN|UTR|PLU|IND|NOM//obl//21 för//PP//case//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//27 samt//KN//cc//31 böter//NN|UTR|PLU|IND|NOM//conj//29 och//KN//cc//33 förverkande//NN|NEU|SIN|IND|NOM//conj//21 för//PP//case//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//33 .//MAD//punct//1
Förslaget om en ny lag om internationell straffverkställighet;De//DT|UTR/NEU|PLU|DEF//det//40 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 påföljder//NN|UTR|PLU|IND|NOM//nsubj//50 som//HP|-|-|-//nsubj:pass//42 föreslås//VB|PRS|SFO//acl:relcl//40 kunna//VB|INF|AKT//aux//44 verkställas//VB|INF|SFO//xcomp//42 i//PP//case//48 en//DT|UTR|SIN|IND//det//48 annan//JJ|POS|UTR|SIN|IND|NOM//amod//48 stat//NN|UTR|SIN|IND|NOM//obl//44 är//VB|PRS|AKT//cop//50 fängelse//NN|NEU|SIN|IND|NOM//parataxis//1 ,//MID//punct//52 överlämnande//NN|NEU|SIN|IND|NOM//conj//50 till//PP//case//55 rättspsykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//55 vård//NN|UTR|SIN|IND|NOM//obl//52 och//KN//cc//58 sluten//PC|PRF|UTR|SIN|IND|NOM//amod//58 ungdomsvård//NN|UTR|SIN|IND|NOM//conj//55 .//MAD//punct//1
Förslaget om en ny lag om internationell straffverkställighet;Som//HA//mark//1 angetts//VB|SUP|SFO//advcl//3 ovan//AB//advmod//1 föreslås//VB|PRS|SFO//ROOT//3 en//DT|UTR|SIN|IND//det//6 ny//JJ|POS|UTR|SIN|IND|NOM//amod//6 beslutsordning//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj//8 innebär//VB|PRS|AKT//acl:relcl//6 att//SN//mark//17 Kriminalvården//NN|UTR|SIN|DEF|NOM//nsubj//17 ,//MID//punct//12 Socialstyrelsen//NN|UTR|SIN|DEF|NOM//conj//10 och//KN//cc//14 Kronofogdemyndigheten//PM|NOM//conj//10 är//VB|PRS|AKT//cop//17 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 myndigheter//NN|UTR|PLU|IND|NOM//ccomp//8 såväl//KN//advmod//20 vid//PP//case//20 överförande//NN|NEU|SIN|IND|NOM//nmod//17 av//PP//case//22 straffverkställighet//NN|UTR|SIN|IND|NOM//nmod//20 från//PP//case//24 Sverige//PM|NOM//nmod//22 som//KN//mark//27 till//PP//case//27 Sverige//PM|NOM//nmod//20 .//MAD//punct//3
Förslaget om en ny lag om internationell straffverkställighet;Vi//PN|UTR|PLU|DEF|SUB//nsubj//30 föreslår//VB|PRS|AKT//parataxis//3 att//SN//mark//51 den//DT|UTR|SIN|DEF//det//33 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//51 som//HP|-|-|-//nsubj//35 finns//VB|PRS|SFO//acl:relcl//33 i//PP//advmod//35 dag//NN|UTR|SIN|IND|NOM//fixed//36 för//PP//case//41 den//DT|UTR|SIN|DEF//det//41 behöriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 myndigheten//NN|UTR|SIN|DEF|NOM//obl//35 att//IE//mark//43 överlämna//VB|INF|AKT//acl//41 ett//DT|NEU|SIN|IND//det//45 ärende//NN|NEU|SIN|IND|NOM//obj//43 till//PP//case//47 regeringen//NN|UTR|SIN|DEF|NOM//obl//43 för//PP//case//49 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//43 ska//VB|PRS|AKT//aux//51 finnas//VB|INF|SFO//ccomp//30 kvar//PL//compound:prt//51 .//MAD//punct//30
Förslaget om en ny lag om internationell straffverkställighet;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//55 föreslås//VB|PRS|SFO//parataxis//30 gälla//VB|INF|AKT//xcomp//55 generellt//AB|POS//advmod//56 och//KN//cc//63 ska//VB|PRS|AKT//aux//63 alltså//AB//advmod//63 även//AB//advmod//63 vara//VB|INF|AKT//cop//63 tillämplig//JJ|POS|UTR|SIN|IND|NOM//conj//30 vid//PP//case//65 överförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//63 av//PP//case//67 straffverkställighet//NN|UTR|SIN|IND|NOM//nmod//65 till//PP//case//69 Sverige//PM|NOM//nmod//65 .//MAD//punct//30
Förslaget om en ny lag om internationell straffverkställighet;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//72 föreslås//VB|PRS|SFO//parataxis//30 gälla//VB|INF|AKT//xcomp//72 endast//AB//advmod//79 i//PP//mark//79 undantagsfall//NN|NEU|PLU|IND|NOM//fixed//75 om//SN//fixed//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//79 föreligger//VB|PRS|AKT//advcl//72 synnerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 skäl//NN|NEU|PLU|IND|NOM//nsubj//79 ,//MID//punct//81 t.ex.//AB|AN//advmod//87 när//HA//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//87 inte//AB//advmod//87 finns//VB|PRS|SFO//advcl//72 någon//DT|UTR|SIN|IND//det//89 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//87 mellan//PP//case//91 staterna//NN|UTR|PLU|DEF|NOM//nmod//89 och//KN//cc//95 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//95 behöver//VB|PRS|AKT//aux//95 tas//VB|INF|SFO//conj//72 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//97 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//95 till//PP//case//100 Sveriges//PM|GEN//nmod:poss//100 relationer//NN|UTR|PLU|IND|NOM//obl//95 med//PP//case//104 den//DT|UTR|SIN|DEF//det//104 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 staten//NN|UTR|SIN|DEF|NOM//nmod//100 .//MAD//punct//30
Förslaget om en ny lag om internationell straffverkställighet;I//PP//case//1 brottmålsdomskonventionen//NN|NEU|PLU|DEF|NOM//obl//2 ställs//VB|PRS|SFO//ROOT//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//2 på//PP//case//6 förfarandet//NN|NEU|SIN|DEF|NOM//obl//2 ,//MID//punct//2 bl.a.//AB|AN//advmod//2 krävs//VB|PRS|SFO//nsubj:pass//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 en//DT|UTR|SIN|IND//det//12 åklagar-//NN|UTR|-|-|SMS//nsubj:pass//9 eller//KN//cc//14 domstolsprövning//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//19 i//PP//case//17 fall//NN|NEU|PLU|IND|NOM//obl//19 där//HA//advmod//19 överförande//NN|NEU|SIN|IND|NOM//conj//12 ska//VB|PRS|AKT//aux//21 ske//VB|INF|AKT//conj//2 ersätts//VB|PRS|SFO//nsubj:pass//2 den//DT|UTR|SIN|DEF//det//25 utländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 domen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 med//PP//case//29 en//DT|UTR|SIN|IND//det//29 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//29 dom//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//2
Förslaget om en ny lag om internationell straffverkställighet;Konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 har//VB|PRS|AKT//aux//35 i//PP//case//34 praktiken//NN|UTR|SIN|DEF|NOM//obl//35 tillämpas//VB|INF|SFO//parataxis//2 mycket//AB|POS//advmod//37 sällan//AB//advmod//35 .//MAD//punct//35
