vid utlandsmyndigheterna;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 ansvar//NN|NEU|SIN|IND|NOM//nmod//2 för//PP//case//6 migrationsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//4 vid//PP//case//8 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//6
9.3.4 Kommunikation och information / Intern kommunikation;Med//PP//case//66 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//55 som//KN//nsubj//73 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//67 kan//VB|PRS|AKT//aux//73 Utrikesdepartementet//NN|NEU|SIN|DEF|NOM//nsubj//73 och//KN//cc//72 Migrationsverket//NN|NEU|SIN|DEF|NOM//conj//70 utforma//VB|INF|AKT//acl:relcl//66 en//DT|UTR|SIN|IND//det//76 generell//JJ|POS|UTR|SIN|IND|NOM//amod//76 ordning//NN|UTR|SIN|IND|NOM//obj//73 för//PP//case//82 hur//HA//advmod//82 information//NN|UTR|SIN|IND|NOM//nmod//82 och//KN//cc//81 kommunikation//NN|UTR|SIN|IND|NOM//conj//79 myndigheterna//NN|UTR|PLU|DEF|NOM//obl//73 emellan//PP//mark//85 ska//VB|PRS|AKT//aux//85 gå//VB|INF|AKT//advcl//73 till//PL//compound:prt//85 ,//MID//punct//85 som//HP|-|-|-//nsubj//91 också//AB//advmod//91 är//VB|PRS|AKT//cop//91 tydlig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//85 och//KN//cc//93 praktisk//JJ|POS|UTR|SIN|IND|NOM//conj//91 .//MID//punct//104
9.3.4 Kommunikation och information / Intern kommunikation;Som//KN//case//96 exempel//NN|NEU|SIN|IND|NOM//advcl//104 bör//VB|PRS|AKT//aux//104 en//DT|UTR|SIN|IND//det//100 annan//JJ|POS|UTR|SIN|IND|NOM//amod//100 ordning//NN|UTR|SIN|IND|NOM//nsubj//104 än//KN//mark//102 huvudregeln//NN|UTR|SIN|DEF|NOM//nmod//100 kunna//VB|INF|AKT//aux//104 gälla//VB|INF|AKT//acl:relcl//66 i//PP//case//106 frågor//NN|UTR|PLU|IND|NOM//obl//104 som//HP|-|-|-//nsubj//108 rör//VB|PRS|AKT//acl:relcl//106 regler//NN|UTR|PLU|IND|NOM//obj//108 och//KN//cc//111 rutiner//NN|UTR|PLU|IND|NOM//conj//109 i//PP//case//115 den//DT|UTR|SIN|DEF//det//115 vardagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//115 handläggningen//NN|UTR|SIN|DEF|NOM//nmod//111 ,//MID//punct//117 tillgång//NN|UTR|SIN|IND|NOM//conj//109 till//PP//case//119 intranät//NN|NEU|SIN|IND|NOM//nmod//117 och//KN//cc//121 kommunikation//NN|UTR|SIN|IND|NOM//conj//119 i//PP//case//124 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 ärenden//NN|NEU|PLU|IND|NOM//nmod//117 som//HP|-|-|-//nsubj//126 sker//VB|PRS|AKT//acl:relcl//124 via//PP//case//128 ärendehanteringssystem//NN|NEU|PLU|IND|NOM//obl//126 .//MAD//punct//55
9.3.4 Kommunikation och information / Intern kommunikation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//133 är//VB|PRS|AKT//cop//133 dock//AB//advmod//133 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//55 att//SN//mark//138 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//138 och//KN//cc//137 utlandsmyndigheten//NN|UTR|SIN|DEF|NOM//conj//135 håller//VB|PRS|AKT//csubj//133 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obj//138 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//138 informerade//VB|PRT|AKT//xcomp//138 om//PP//case//143 frågor//NN|UTR|PLU|IND|NOM//obl//141 som//HP|-|-|-//nsubj//145 är//VB|PRS|AKT//acl:relcl//143 av//PP//case//147 betydelse//NN|UTR|SIN|IND|NOM//obl//145 för//PP//case//149 migrationsverksamheten//NN|UTR|SIN|DEF|NOM//obl//145 i//PP//case//153 det//DT|NEU|SIN|DEF//det//153 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//153 landet//NN|NEU|SIN|DEF|NOM//nmod//149 .//MID//punct//133
9.3.4 Kommunikation och information / Intern kommunikation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//158 är//VB|PRS|AKT//cop//158 också//AB//advmod//158 angeläget//JJ|POS|NEU|SIN|IND|NOM//parataxis//133 att//SN//mark//161 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//161 samråder//VB|PRS|AKT//csubj//158 med//PP//case//163 utlandsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//161 inför//PP//case//166 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//166 myndighetsbeslut//NN|NEU|PLU|IND|NOM//nmod//163 som//HP|-|-|-//nsubj//168 påverkar//VB|PRS|AKT//acl:relcl//161 migrationsverksamheten//NN|UTR|SIN|DEF|NOM//obj//168 vid//PP//case//171 utlandsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//168 och//KN//cc//173 säkerställer//VB|PRS|AKT//conj//161 att//SN//mark//179 alla//DT|UTR/NEU|PLU|IND/DEF//det//176 beslut//NN|NEU|PLU|IND|NOM//nsubj//179 om//PP//case//178 insatser//NN|UTR|PLU|IND|NOM//nmod//176 kommer//VB|PRS|AKT//ccomp//173 berörd//PC|PRF|UTR|SIN|IND|NOM//amod//181 utlandsmyndighet//NN|UTR|SIN|IND|NOM//obj//179 till//PP//case//183 del//NN|UTR|SIN|IND|NOM//obl//179 .//MAD//punct//133
9.3.4 Kommunikation och information / Intern kommunikation;En//DT|UTR|SIN|IND//det//1 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//12 i//PP//case//6 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//fixed//2 Migrationsverkets//PM|GEN//nmod:poss//6 ansvar//NN|NEU|SIN|IND|NOM//nmod//1 för//PP//case//8 information//NN|UTR|SIN|IND|NOM//nmod//6 till//PP//case//10 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//8 bör//VB|PRS|AKT//aux//12 tas//VB|INF|SFO//ROOT//12 in//PL//compound:prt//12 i//PP//case//15 förordningen//NN|UTR|SIN|DEF|NOM//obl//12 med//PP//case//17 instruktion//NN|UTR|SIN|IND|NOM//nmod//15 för//PP//case//19 Migrationsverket//NN|NEU|SIN|DEF|NOM//nmod//17 .//MAD//punct//12
9.3.4 Kommunikation och information / Intern kommunikation;Frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//15 om//PP//case//2 informations-//NN|UTR|-|-|SMS//nmod//0 och//KN//cc//4 kommunikationsvägar//NN|UTR|PLU|IND|NOM//conj//2 och//KN//cc//6 rutiner//NN|UTR|PLU|IND|NOM//conj//2 för//PP//case//8 kontakter//NN|UTR|PLU|IND|NOM//nmod//6 mellan//PP//case//10 Regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//8 ///MID//cc//12 Utrikesdepartementet//NN|NEU|SIN|DEF|NOM//conj//10 och//KN//cc//14 Sida//NN|UTR|SIN|IND|NOM//conj//10 regleras//VB|PRS|SFO//ROOT//15 i//PP//case//17 förvaltningsöverenskommelsen//NN|UTR|SIN|DEF|NOM//obl//15 .//MAD//punct//15
9.3.4 Kommunikation och information / Intern kommunikation;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//20 föreslår//VB|PRS|AKT//parataxis//15 en//DT|UTR|SIN|IND//det//23 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 reglering//NN|UTR|SIN|IND|NOM//obj//20 i//PP//case//26 dessa//DT|UTR/NEU|PLU|DEF//det//26 frågor//NN|UTR|PLU|IND|NOM//obl//20 för//PP//case//28 Regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//26 ///MID//cc//30 Utrikesdepartementet//NN|NEU|SIN|DEF|NOM//conj//28 och//KN//cc//32 Migrationsverket//NN|NEU|SIN|DEF|NOM//conj//30 .//MAD//punct//20

9.3.4 Kommunikation och information / Extern kommunikation;Även//AB//advmod//2 ett//DT|NEU|SIN|IND//det//2 huvudansvar//NN|NEU|SIN|IND|NOM//nsubj//13 för//PP//case//6 den//DT|UTR|SIN|DEF//det//6 externa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 kommunikationen//NN|UTR|SIN|DEF|NOM//nmod//2 med//PP//case//8 sökande//NN|NEU|SIN|IND|NOM//nmod//6 och//KN//cc//12 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 personer//NN|UTR|PLU|IND|NOM//conj//8 ingår//VB|PRS|AKT//ROOT//13 i//PP//case//17 Migrationsverkets//PM|GEN//nmod:poss//17 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 ansvar//NN|NEU|SIN|IND|NOM//obl//13 ,//MID//punct//22 till//PP//advmod//22 exempel//NN|NEU|SIN|IND|NOM//fixed//19 att//IE//mark//22 planera//VB|INF|AKT//acl:relcl//17 kommunikationsinsatser//NN|UTR|PLU|IND|NOM//obj//22 ,//MID//punct//25 formulera//VB|INF|AKT//conj//13 budskap//NN|NEU|SIN|IND|NOM//obj//25 ,//MID//punct//28 producera//VB|INF|AKT//conj//13 texter//NN|UTR|PLU|IND|NOM//obj//28 och//KN//cc//32 annat//JJ|POS|NEU|SIN|IND|NOM//amod//32 material//NN|NEU|SIN|IND|NOM//conj//29 samt//KN//cc//37 i//PP//case//36 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//36 utsträckning//NN|UTR|SIN|IND|NOM//obl//37 svara//VB|INF|AKT//conj//13 på//PP//case//39 förfrågningar//NN|UTR|PLU|IND|NOM//obl//37 via//PP//case//41 telefonsamtal//NN|NEU|PLU|IND|NOM//nmod//39 och//KN//cc//43 mejl//NN|NEU|PLU|IND|NOM//conj//41 .//MAD//punct//13
9.3.4 Kommunikation och information / Extern kommunikation;Som//KN//mark//1 konstaterats//VB|SUP|SFO//ROOT//1 hanterar//VB|PRS|AKT//xcomp//1 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//obj//2 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//2 en//DT|UTR|SIN|IND//det//7 stor//JJ|POS|UTR|SIN|IND|NOM//amod//7 mängd//NN|UTR|SIN|IND|NOM//nmod//8 förvaltningsärenden//NN|NEU|PLU|IND|NOM//obj//2 ,//MID//punct//11 vilket//HP|NEU|SIN|IND//nsubj//11 ställer//VB|PRS|AKT//acl:relcl//8 krav//NN|NEU|PLU|IND|NOM//obj//11 på//PP//case//15 extern//JJ|POS|UTR|SIN|IND|NOM//amod//15 kommunikation//NN|UTR|SIN|IND|NOM//obl//11 med//PP//case//17 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//11 .//MAD//punct//1
9.3.4 Kommunikation och information / Extern kommunikation;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 är//VB|PRS|AKT//cop//24 en//DT|UTR|SIN|IND//det//24 mycket//AB|POS//advmod//23 betungande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 uppgift//NN|UTR|SIN|IND|NOM//parataxis//1 för//PP//case//27 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 utlandsmyndigheter//NN|UTR|PLU|IND|NOM//nmod//24 ,//MID//punct//31 framför//PP//case//31 allt//PN|NEU|SIN|IND|SUB/OBJ//det//31 de//PN|UTR/NEU|PLU|DEF|SUB//obl//24 som//HP|-|-|-//nsubj//33 har//VB|PRS|AKT//acl:relcl//31 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 ärendemängder//NN|UTR|PLU|IND|NOM//obj//33 i//PP//case//37 kombination//NN|UTR|SIN|IND|NOM//obl//33 med//PP//case//40 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 väntetider//NN|UTR|PLU|IND|NOM//obl//33 hos//PP//case//42 utlandsmyndigheten//NN|UTR|SIN|DEF|NOM//nmod//40 eller//KN//cc//44 Migrationsverket//NN|NEU|SIN|DEF|NOM//conj//42 .//MID//punct//24
9.3.4 Kommunikation och information / Extern kommunikation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 är//VB|PRS|AKT//cop//50 inte//AB//advmod//50 heller//AB//advmod//50 ovanligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//24 att//SN//mark//52 sökande//NN|UTR|PLU|IND|NOM//csubj//50 eller//KN//cc//55 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//55 referenter//NN|UTR|PLU|IND|NOM//conj//52 vänder//VB|PRS|AKT//conj//50 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//56 till//PP//case//59 utlandsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//56 med//PP//case//62 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//62 frågor//NN|UTR|PLU|IND|NOM//obl//56 som//HP|-|-|-//nsubj:pass//65 bör//VB|PRS|AKT//aux//65 besvaras//VB|INF|SFO//acl:relcl//62 av//PP//case//67 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl:agent//65 .//MAD//punct//50
9.3.4 Kommunikation och information / Extern kommunikation;Utlandsmyndigheter//NN|UTR|PLU|IND|NOM//nsubj//1 saknar//VB|PRS|AKT//ROOT//1 oftast//AB|SUV//advmod//1 specialistkompetens//NN|UTR|SIN|IND|NOM//obj//1 på//PP//case//5 kommunikation//NN|UTR|SIN|IND|NOM//obl//1 eller//KN//cc//7 resurser//NN|UTR|PLU|IND|NOM//conj//5 för//PP//case//9 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//1 ,//MID//punct//16 och//KN//cc//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 är//VB|PRS|AKT//cop//16 inte//AB//advmod//16 heller//AB//advmod//16 kostnadseffektivt//JJ|POS|NEU|SIN|IND|NOM//conj//1 att//IE//mark//18 begära//VB|INF|AKT//acl//16 att//SN//mark//27 ett//DT|NEU|SIN|IND//det//22 60-tal//NN|NEU|SIN|IND|NOM//nmod:poss//22 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//27 var//PN|UTR|SIN|IND|SUB/OBJ//cop//22 och//KN//fixed//23 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj//27 ska//VB|PRS|AKT//aux//27 lösa//VB|INF|AKT//ccomp//18 samma//DT|UTR/NEU|SIN/PLU|IND//det//29 uppgift//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//1
9.3.4 Kommunikation och information / Extern kommunikation;Regeringskansliet//NN|NEU|SIN|DEF|NOM//nsubj//32 hanterar//VB|PRS|AKT//parataxis//1 i//PP//advmod//32 allmänhet//NN|UTR|SIN|IND|NOM//fixed//33 inte//AB//advmod//36 förvaltningsärenden//NN|NEU|PLU|IND|NOM//obj//32 och//KN//cc//38 arbetar//VB|PRS|AKT//conj//32 följaktligen//AB//advmod//38 inte//AB//advmod//38 heller//AB//advmod//38 i//PP//case//45 särskilt//AB//advmod//44 hög//JJ|POS|UTR|SIN|IND|NOM//amod//45 grad//NN|UTR|SIN|IND|NOM//obl//38 med//PP//case//48 denna//DT|UTR|SIN|DEF//det//48 form//NN|UTR|SIN|IND|NOM//obl//38 av//PP//case//50 kommunikation//NN|UTR|SIN|IND|NOM//nmod//48 .//MAD//punct//32
9.3.4 Kommunikation och information / Extern kommunikation;Regeringskansliet//NN|NEU|SIN|DEF|NOM//nsubj//53 saknar//VB|PRS|AKT//conj//1 dessutom//AB//advmod//53 kunskap//NN|UTR|SIN|IND|NOM//obj//53 i//PP//case//59 sak//NN|UTR|SIN|IND|NOM//fixed//56 om//SN//fixed//56 handläggningen//NN|UTR|SIN|DEF|NOM//obl//53 av//PP//case//61 migrationsärenden//NN|NEU|PLU|IND|NOM//nmod//59 .//MAD//punct//1
9.3.4 Kommunikation och information / Extern kommunikation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 är//VB|PRS|AKT//cop//66 därför//AB//advmod//66 rimligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 att//SN//mark//78 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//78 ,//MID//punct//68 som//HP|-|-|-//nsubj//71 har//VB|PRS|AKT//acl:relcl//68 kunskap//NN|UTR|SIN|IND|NOM//obj//71 i//PP//case//74 sak//NN|UTR|SIN|IND|NOM//obl//71 och//KN//cc//76 metod//NN|UTR|SIN|IND|NOM//conj//74 samt//KN//cc//78 har//VB|PRS|AKT//csubj//66 samma//DT|UTR/NEU|SIN/PLU|IND//amod//80 målgrupp//NN|UTR|SIN|IND|NOM//obj//78 som//KN//mark//82 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//obl//78 ,//MID//punct//84 ges//VB|PRS|SFO//conj//66 ansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//84 för//PP//mark//88 att//IE//mark//88 planera//VB|INF|AKT//advcl//84 och//KN//cc//90 operativt//AB|POS//conj//88 stödja//VB|INF|AKT//conj//84 kommunikation//NN|UTR|SIN|IND|NOM//obj//91 i//PP//case//96 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//96  //_SP////94 processen//NN|UTR|SIN|DEF|NOM//obl//91 oavsett//PP//case//98 myndighet//NN|UTR|SIN|IND|NOM//nmod//96 .//MAD//punct//66
9.3.4 Kommunikation och information / Extern kommunikation;Vid//PP//case//101 förändringar//NN|UTR|PLU|IND|NOM//obl//104 i//PP//case//103 regelverket//NN|NEU|SIN|DEF|NOM//nmod//101 krävs//VB|PRS|SFO//conj//1 dessutom//AB//advmod//104 ofta//AB|POS//advmod//104 en//DT|UTR|SIN|IND//det//108 kombination//NN|UTR|SIN|IND|NOM//nsubj:pass//104 av//PP//case//110 vägledning//NN|UTR|SIN|IND|NOM//nmod//108 i//PP//case//113 utlandsmyndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//113 handläggning//NN|UTR|SIN|IND|NOM//nmod//108 –//RG|NOM//punct//113 där//HA//advmod//118 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//118 redan//AB//advmod//118 bistår//VB|PRS|AKT//acl:relcl//113 –//RG|NOM//punct//121 samt//KN//cc//121 planering//NN|UTR|SIN|IND|NOM//conj//118 av//PP//case//124 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 kommunikationsinsatser//NN|UTR|PLU|IND|NOM//nmod//121 .//MAD//punct//104
9.3.4 Kommunikation och information / Extern kommunikation;Migrationsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 ansvar//NN|NEU|SIN|IND|NOM//nsubj//4 bör//VB|PRS|AKT//aux//4 också//AB//advmod//4 innefatta//VB|INF|AKT//ROOT//4 att//IE//mark//6 säkerställa//VB|INF|AKT//xcomp//4 former//NN|UTR|PLU|IND|NOM//obj//6 för//PP//case//10 god//JJ|POS|UTR|SIN|IND|NOM//amod//10 service//NN|UTR|SIN|IND|NOM//nmod//7 till//PP//case//12 sökande//NN|NEU|SIN|IND|NOM//obl//6 ,//MID//punct//17 oavsett//AB|POS//mark//17 var//HA//advmod//17 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//17 befinner//VB|PRS|AKT//conj//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//17 eller//KN//cc//21 vilken//HD|UTR|SIN|IND//det//21 myndighet//NN|UTR|SIN|IND|NOM//conj//17 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//23 vänder//VB|PRS|AKT//acl:relcl//21 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//23 till//PP//compound:prt//23 .//MAD//punct//4
9.3.4 Kommunikation och information / Extern kommunikation;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 kan//VB|PRS|AKT//aux//29 handla//VB|INF|AKT//parataxis//4 om//PP//case//32 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 system//NN|NEU|PLU|IND|NOM//obl//29 för//PP//case//34 tidsbokning//NN|UTR|SIN|IND|NOM//nmod//32 ,//MID//punct//36 utveckling//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//41 ”//PAD//punct//40 Min//PS|UTR|SIN|DEF//nmod:poss//40 sida//NN|UTR|SIN|IND|NOM//nmod//41 ”//PAD//nmod//36 för//PP//case//43 sökande//NN|NEU|SIN|IND|NOM//obl//29 där//HA//advmod//48 även//AB//advmod//47 utlandsmyndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//47 nyttor//NN|UTR|PLU|IND|NOM//nsubj:pass//48 beaktas//VB|INF|SFO//acl:relcl//43 ,//MID//punct//50 telefonsservice//NN|UTR|SIN|IND|NOM//conj//48 i//PP//case//52 form//NN|UTR|SIN|IND|NOM//obl//50 av//PP//case//56 en//DT|UTR|SIN|IND//det//56 central//JJ|POS|UTR|SIN|IND|NOM//amod//56 kundtjänst//NN|UTR|SIN|IND|NOM//nmod//52 eller//KN//cc//59 att//IE//mark//59 hjälpa//VB|INF|AKT//conj//48 en//DT|UTR|SIN|IND//det//61 utlandsmyndighet//NN|UTR|SIN|IND|NOM//obj//59 med//PP//case//63 logistik//NN|UTR|SIN|IND|NOM//nmod//61 för//PP//case//66 hög//JJ|POS|UTR|SIN|IND|NOM//amod//66 effektivitet//NN|UTR|SIN|IND|NOM//nmod//63 när//HA//mark//69 ärendemängderna//NN|UTR|PLU|DEF|NOM//nsubj//69 ökar//VB|PRS|AKT//advcl//59 eller//KN//cc//72 är//VB|PRS|AKT//cop//72 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//69 .//MAD//punct//29
9.3.4 Kommunikation och information / Extern kommunikation;Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//75 hanterar//VB|PRS|AKT//parataxis//29 redan//AB//advmod//75 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//78 frågor//NN|UTR|PLU|IND|NOM//obj//75 för//PP//case//80 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//78 i//PP//case//82 Sverige//PM|NOM//nmod//80 .//MAD//punct//75
9.3.4 Kommunikation och information / Extern kommunikation;Dock//AB//advmod//87 kan//VB|PRS|AKT//aux//87 inte//AB//advmod//87 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj:pass//96 för//PP//case//89 service//NN|UTR|SIN|IND|NOM//nmod//87 ,//MID//punct//91 bemötande//NN|NEU|SIN|IND|NOM//conj//89 och//KN//cc//94 extern//JJ|POS|UTR|SIN|IND|NOM//amod//94 kommunikation//NN|UTR|SIN|IND|NOM//conj//89 uteslutande//AB//advmod//96 läggas//VB|INF|SFO//parataxis//75 på//PP//case//98 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl//96 .//MID//punct//75
9.3.4 Kommunikation och information / Extern kommunikation;Varje//DT|UTR/NEU|SIN|IND//det//102 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//102 utlandsmyndighet//NN|UTR|SIN|IND|NOM//nsubj//103 har//VB|PRS|AKT//conj//75 ett//DT|NEU|SIN|IND//det//106 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//106 ansvar//NN|NEU|SIN|IND|NOM//obj//103 för//PP//mark//109 att//IE//mark//109 hantera//VB|INF|AKT//acl//106 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//111 frågor//NN|UTR|PLU|IND|NOM//obj//109 lokalt//AB|POS//advmod//109 .//MID//punct//75
9.3.4 Kommunikation och information / Extern kommunikation;Däremot//AB//advmod//75 är//VB|PRS|AKT//cop//117 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//117 väsentligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 att//SN//mark//120 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//120 får//VB|PRS|AKT//csubj//117 ett//DT|NEU|SIN|IND//det//123 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//123 stöd//NN|NEU|SIN|IND|NOM//obj//120 från//PP//case//127 en//DT|UTR|SIN|IND//det//127 central//JJ|POS|UTR|SIN|IND|NOM//amod//127 myndighet//NN|UTR|SIN|IND|NOM//obl//120 med//PP//case//129 kunskap//NN|UTR|SIN|IND|NOM//nmod//127 i//PP//case//131 sak//NN|UTR|SIN|IND|NOM//nmod//129 och//KN//cc//133 metod//NN|UTR|SIN|IND|NOM//conj//131 .//MAD//punct//4
9.3.4 Kommunikation och information / Extern kommunikation;Migrationsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 ansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//8 i//PP//case//7 förhållande//NN|NEU|SIN|IND|NOM//fixed//2 till//PP//fixed//2 den//DT|UTR|SIN|DEF//det//7 externa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 kommunikationen//NN|UTR|SIN|DEF|NOM//nmod//1 omfattas//VB|PRS|SFO//ROOT//8 av//PP//case//13 den//DT|UTR|SIN|DEF//det//13 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//13 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl:agent//8 om//PP//case//16 verkets//NN|NEU|SIN|DEF|GEN//nmod:poss//16 ansvar//NN|NEU|SIN|IND|NOM//nmod//13 för//PP//case//18 stöd//NN|NEU|SIN|IND|NOM//nmod//16 ,//MID//punct//20 styrning//NN|UTR|SIN|IND|NOM//conj//18 ,//MID//punct//22 utveckling//NN|UTR|SIN|IND|NOM//conj//18 och//KN//cc//24 uppföljning//NN|UTR|SIN|IND|NOM//conj//18 i//PP//case//26 förordningen//NN|UTR|SIN|DEF|NOM//nmod//24 med//PP//case//28 instruktion//NN|UTR|SIN|IND|NOM//nmod//26 för//PP//case//30 Migrationsverket//NN|NEU|SIN|DEF|NOM//nmod//26 (//PAD//punct//32 se//VB|IMP|AKT//parataxis//8 avsnitt//NN|NEU|SIN|IND|NOM//nmod//34 9.3.5//RG|NOM//obj//32 )//PAD//punct//32 .//MAD//punct//8

