Till statsrådet Britta Lejon;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 10//RG|NOM//nummod//4 maj//NN|UTR|SIN|IND|NOM//obl//1 2001//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 för//PP//mark//13 att//IE//mark//13 kartlägga//VB|INF|AKT//advcl//7 och//KN//cc//15 analysera//VB|INF|AKT//conj//13 frågor//NN|UTR|PLU|IND|NOM//obj//15 om//PP//case//18 konsumentskyddet//NN|NEU|SIN|DEF|NOM//nmod//16 vid//PP//case//21 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//21 rådgivning//NN|UTR|SIN|IND|NOM//nmod//18 .//MAD//punct//1
5.4 Allmänna reklamationsnämnden;Ärenden//NN|NEU|PLU|IND|NOM//nsubj:pass//25 som//HP|-|-|-//nsubj//21 rör//VB|PRS|AKT//acl:relcl//19 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//23 rådgivning//NN|UTR|SIN|IND|NOM//obj//21 har//VB|PRS|AKT//aux//25 handlagts//VB|SUP|SFO//conj//4 på//PP//case//28 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 bankavdelning//NN|UTR|SIN|IND|NOM//obl//25 och//KN//cc//31 de//DT|UTR/NEU|PLU|DEF//det//31 ärenden//NN|NEU|PLU|IND|NOM//nsubj:pass//39 som//HP|-|-|-//nsubj//33 är//VB|PRS|AKT//acl:relcl//31 av//PP//case//35 intresse//NN|NEU|SIN|IND|NOM//obl//33 för//PP//case//38 denna//DT|UTR|SIN|DEF//det//38 framställning//NN|UTR|SIN|IND|NOM//nmod//35 sorteras//VB|PRS|SFO//advcl//25 under//PP//case//42 rubrikerna//NN|UTR|PLU|DEF|NOM//amod//42 rådgivning//NN|UTR|SIN|IND|NOM//obl//39  //_SP////42 och//KN//cc//45 värdepapper//NN|NEU|PLU|IND|NOM//conj//42 .//MAD//punct//25
5.4 Allmänna reklamationsnämnden;Ärendena//NN|NEU|PLU|DEF|NOM//nsubj//51 under//PP//case//49 värdepapper//NN|NEU|PLU|IND|NOM//nmod//47  //_SP////49 rör//VB|PRS|AKT//parataxis//25 såväl//KN//advmod//53 frågor//NN|UTR|PLU|IND|NOM//obj//51 om//PP//case//55 rådgivning//NN|UTR|SIN|IND|NOM//nmod//53 som//HP|-|-|-//mark//58 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 frågeställningar//NN|UTR|PLU|IND|NOM//nmod//53 på//PP//case//60 värdepappersområdet//NN|NEU|SIN|DEF|NOM//nmod//58 .//MAD//punct//4
5.4 Allmänna reklamationsnämnden;För//PP//case//1 åren//NN|NEU|PLU|DEF|NOM//nmod//2 1998//RG|NOM//obl//6 2001//RG|NOM//nummod//2 har//VB|PRS|AKT//aux//6 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//6 registrerat//VB|SUP|AKT//ROOT//6 ärenden//NN|NEU|PLU|IND|NOM//obj//6 enligt//PP//case//9 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//6 .//MAD//punct//6
5.4 Allmänna reklamationsnämnden;(//PAD//punct//12 Källa//NN|UTR|SIN|IND|NOM//appos//6 ://MID//punct//12
5.4 Allmänna reklamationsnämnden;Allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 reklamationsnämnden//NN|UTR|SIN|DEF|NOM//appos//12 )//PAD//punct//12
5.4 Allmänna reklamationsnämnden;I//PP//case//1 debatten//NN|UTR|SIN|DEF|NOM//obl//4 har//VB|PRS|AKT//aux//4 kritik//NN|UTR|SIN|IND|NOM//nsubj:pass//4 framförts//VB|SUP|SFO//ROOT//4 vad//HA//nsubj//6 gäller//VB|PRS|AKT//dep//4 Allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 reklamationsnämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 prövning//NN|UTR|SIN|IND|NOM//obj//6 av//PP//case//11 tvister//NN|UTR|PLU|IND|NOM//nmod//9 med//PP//case//13 anledning//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//16 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//16 rådgivning//NN|UTR|SIN|IND|NOM//nmod//13 .//MID//punct//9
5.4 Allmänna reklamationsnämnden;Anne-Marie//PM|NOM//appos//9 Pålsson//PM|NOM//flat:name//18 och//KN//cc//21 Per//PM|NOM//conj//18 Samuelsson//PM|NOM//flat//21 har//VB|PRS|AKT//aux//24 kartlagt//VB|SUP|AKT//conj//4 de//DT|UTR/NEU|PLU|DEF//det//26 ärenden//NN|NEU|PLU|IND|NOM//obj//24 hos//PP//case//28 nämnden//NN|UTR|SIN|DEF|NOM//nmod//26 som//HP|-|-|-//nsubj//30 behandlar//VB|PRS|AKT//acl:relcl//28 ansvar//NN|NEU|SIN|IND|NOM//obj//30 för//PP//case//34 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//34 rådgivning//NN|UTR|SIN|IND|NOM//nmod//31 och//KN//cc//37 har//VB|PRS|AKT//aux//37 konstaterat//VB|SUP|AKT//conj//4 att//IE//compound:prt//37 i//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 34//RG|NOM//nummod//42 studerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 fallen//NN|NEU|PLU|DEF|NOM//obj//42 fram//PL//advmod//42 till//PP//case//46 april//NN|UTR|SIN|IND|NOM//obl//42 1997//RG|NOM//nummod//46 ingen//DT|UTR|SIN|IND//det//49 konsument//NN|UTR|SIN|IND|NOM//nsubj//51 har//VB|PRS|AKT//aux//51 vunnit//VB|SUP|AKT//ccomp//37 bifall//NN|NEU|SIN|IND|NOM//obj//51 till//PP//case//55 sin//PS|UTR|SIN|DEF//nmod:poss//55 talan//NN|UTR|SIN|IND|NOM//obl//51 .//MAD//punct//4
5.4 Allmänna reklamationsnämnden;Enligt//PP//case//58 författarna//NN|UTR|PLU|DEF|NOM//obl//63 har//VB|PRS|AKT//aux//63 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//63 kommit//VB|SUP|AKT//aux//63 att//IE//mark//63 förhindra//VB|INF|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//66 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//amod//66 anpassning//NN|UTR|SIN|IND|NOM//obj//63 till//PP//case//69 den//DT|UTR|SIN|DEF//det//69 rättsutveckling//NN|UTR|SIN|IND|NOM//obl//63 som//HP|-|-|-//nsubj//76 HD//PM|NOM//fixed//70 särskilt//AB//advmod//76 under//PP//case//75 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 år//NN|NEU|PLU|IND|NOM//obl//76 stått//VB|SUP|AKT//acl:relcl//69 för//PP//case//75 .//MAD//punct//4

5.5 Allmän domstol;För//PP//case//4 det//DT|NEU|SIN|DEF//fixed//0 fall//NN|NEU|SIN|IND|NOM//fixed//0 Allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 reklamationsnämnden//NN|UTR|SIN|DEF|NOM//obl//6 är//VB|PRS|AKT//cop//6 förhindrad//PC|PRF|UTR|SIN|IND|NOM//ROOT//6 att//IE//mark//8 pröva//VB|INF|AKT//advcl//6 en//DT|UTR|SIN|IND//det//10 tvist//NN|UTR|SIN|IND|NOM//obj//8 med//PP//case//12 avseende//NN|NEU|SIN|IND|NOM//nmod//10 på//PP//case//15 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//15 rådgivning//NN|UTR|SIN|IND|NOM//nmod//10 återstår//VB|PRS|AKT//conj//6 för//PP//case//18 konsumenten//NN|UTR|SIN|DEF|NOM//obl//16 att//IE//mark//20 föra//VB|INF|AKT//acl//18 talan//NN|UTR|SIN|IND|NOM//obj//20 mot//PP//case//23 näringsidkaren//NN|UTR|SIN|DEF|NOM//obl//20 i//PP//case//26 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//26 domstol//NN|UTR|SIN|IND|NOM//obl//20 .//MAD//punct//6
5.5 Allmän domstol;Från//PP//case//2 konsumentens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 utgångspunkt//NN|UTR|SIN|IND|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 emellertid//AB//advmod//3 ,//MID//punct//3 som//KN//nsubj//13 vid//PP//case//9 annan//JJ|POS|UTR|SIN|IND|NOM//amod//9 typ//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//11 konsumenttvister//NN|UTR|PLU|IND|NOM//nmod//9 ,//MID//punct//13 nackdelar//NN|UTR|PLU|IND|NOM//advcl//3 med//PP//case//17 en//DT|UTR|SIN|IND//det//17 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//17 prövning//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//3
5.5 Allmän domstol;Handläggningen//NN|UTR|SIN|DEF|NOM//nsubj//3 i//PP//case//22 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//22 domstol//NN|UTR|SIN|IND|NOM//nmod//19 inte//AB//advmod//3 sällan//AB//advmod//3 med//PP//case//26 prövning//NN|UTR|SIN|IND|NOM//obl//3 i//PP//case//29 både//KN//cc//29 tingsrätt//NN|UTR|SIN|IND|NOM//nmod//26 och//KN//cc//31 hovrätt//NN|UTR|SIN|IND|NOM//conj//29 kan//VB|PRS|AKT//aux//33 ta//VB|INF|AKT//advcl//3 ett//DT|NEU|SIN|IND//det//35 par//NN|NEU|SIN|IND|NOM//nmod//36 år//NN|NEU|PLU|IND|NOM//obj//33 att//IE//mark//38 slutföra//VB|INF|AKT//acl//36 .//MAD//punct//3
5.5 Allmän domstol;Därtill//AB//advmod//41 tar//VB|PRS|AKT//parataxis//3 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//41 en//DT|UTR|SIN|IND//det//45 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//45 risk//NN|UTR|SIN|IND|NOM//obj//41 av//PP//mark//48 inte//AB//advmod//48 ringa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//45 betydelse//NN|UTR|SIN|IND|NOM//obj//48 ,//MID//punct//41 genom//PP//mark//59 att//IE//mark//59 vid//PP//case//55 en//DT|UTR|SIN|IND//det//55 förlust//NN|UTR|SIN|IND|NOM//obl//59 i//PP//case//57 sakfrågan//NN|UTR|SIN|DEF|NOM//nmod//55 dels//KN//advmod//59 tvingas//VB|PRS|SFO//advcl//41 ersätta//VB|INF|AKT//xcomp//59 motparten//NN|UTR|SIN|DEF|NOM//obj//60 för//PP//case//64 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//64 rättegångskostnader//NN|UTR|PLU|IND|NOM//nmod//61 ,//MID//punct//68 dels//KN//advmod//68 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//68 stå//VB|INF|AKT//advcl//59 för//PP//case//71 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 kostnader//NN|UTR|PLU|IND|NOM//obl//68 och//KN//cc//73 kostnaderna//NN|UTR|PLU|DEF|NOM//conj//71 för//PP//case//78 eventuellt//AB|POS//advmod//76 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//78 juridiskt//JJ|POS|NEU|SIN|IND|NOM//amod//78 biträde//NN|NEU|SIN|IND|NOM//nmod//73 .//MAD//punct//3
5.5 Allmän domstol;Rättegångskostnaden//PM|NOM//nsubj//89 kan//VB|PRS|AKT//aux//89 därvid//AB//advmod//89 vid//PP//case//86 en//DT|UTR|SIN|IND//det//86 utdragen//PC|PRF|UTR|SIN|IND|NOM//amod//86 process//NN|UTR|SIN|IND|NOM//obl//89 komma//VB|INF|AKT//aux//89 att//IE//mark//89 överstiga//VB|INF|AKT//parataxis//3 det//DT|NEU|SIN|DEF//det//92 omtvistade//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 beloppet//NN|NEU|SIN|DEF|NOM//obj//89 .//MAD//punct//89
5.5 Allmän domstol;Konsumentens//NN|UTR|SIN|DEF|GEN//nmod:poss//95 ansvar//NN|NEU|SIN|IND|NOM//nsubj//101 för//PP//case//98 motpartens//NN|UTR|SIN|DEF|GEN//nmod:poss//98 rättegångskostnader//NN|UTR|PLU|IND|NOM//nmod//95 är//VB|PRS|AKT//cop//101 dock//AB//advmod//101 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//89 för//PP//case//105 det//DT|NEU|SIN|DEF//fixed//102 fall//NN|NEU|SIN|IND|NOM//fixed//102 tvisten//NN|UTR|SIN|DEF|NOM//obl//101 avser//VB|PRS|AKT//conj//89 ett//DT|NEU|SIN|IND//det//108 belopp//NN|NEU|SIN|IND|NOM//obj//106 som//HP|-|-|-//nsubj//110 understiger//VB|PRS|AKT//acl:relcl//108 ett//DT|NEU|SIN|IND//det//113 halvt//JJ|POS|NEU|SIN|IND|NOM//fixed//111 basbelopp//NN|NEU|SIN|IND|NOM//obj//110 .//MAD//punct//89
5.5 Allmän domstol;Vidare//AB|KOM//punct//3 kan//VB|PRS|AKT//aux//123 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//123 ,//MID//punct//121 under//PP//case//121 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 förutsättningar//NN|UTR|PLU|IND|NOM//obl//123 ,//MID//punct//121 täcka//VB|INF|AKT//conj//3 kostnader//NN|UTR|PLU|IND|NOM//obj//123 genom//PP//case//126 rättshjälp//NN|UTR|SIN|IND|NOM//obl//123 eller//KN//cc//128 rättsskyddsförsäkring//NN|UTR|SIN|IND|NOM//conj//126 .//MAD//punct//3


6.1 Licensiering av personal i fondhandeln;Sedan//PP//case//4 den//DT|UTR|SIN|DEF//det//3 1//RO|NOM//nummod//3 april//NN|UTR|SIN|IND|NOM//nmod//4 2001//RG|NOM//obl//5 tillämpas//VB|PRS|SFO//ROOT//5 ett//DT|NEU|SIN|IND//det//7 system//NN|NEU|SIN|IND|NOM//nsubj:pass//5 för//PP//case//9 licensiering//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//11 personal//NN|UTR|SIN|IND|NOM//nmod//9 i//PP//case//13 fondhandeln//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//5
6.1 Licensiering av personal i fondhandeln;Systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//17 har//VB|PRS|AKT//aux//17 utarbetats//VB|SUP|SFO//parataxis//5 av//PP//case//20 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 Fondhandlareföreningen//NN|UTR|SIN|DEF|NOM//obl:agent//17 och//KN//cc//22 administreras//VB|PRS|SFO//conj//17 i//PP//advmod//26 det//DT|NEU|SIN|DEF//fixed//23 härför//AB//fixed//23 bildade//VB|PRT|AKT//advcl//22 SwedSec//PM|NOM//obj//26 AB//NN|AN//obj//26 ,//MID//punct//31 ett//DT|NEU|SIN|IND//det//31 dotterbolag//NN|NEU|SIN|IND|NOM//conj//17 till//PP//case//33 föreningen//NN|UTR|SIN|DEF|NOM//nmod//31 .//MAD//punct//17
6.1 Licensiering av personal i fondhandeln;Systemet//NN|NEU|SIN|DEF|NOM//nsubj//1 syftar//VB|PRS|AKT//ROOT//1 till//PP//mark//4 att//IE//mark//4 höja//VB|INF|AKT//advcl//1 grundkompetensen//NN|UTR|SIN|DEF|NOM//obj//4 hos//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 anställda//NN|UTR|PLU|IND|NOM//obl//4 på//PP//case//12 den//DT|UTR|SIN|DEF//det//12 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 värdepappersmarknaden//NN|UTR|SIN|DEF|NOM//nmod//8 .//MAD//punct//1
6.1 Licensiering av personal i fondhandeln;Genom//PP//case//15 systemet//NN|NEU|SIN|DEF|NOM//obl//19 vill//VB|PRS|AKT//aux//19 man//PN|UTR|SIN|IND|SUB//nsubj//19 också//AB//advmod//19 anpassa//VB|INF|AKT//parataxis//1 den//DT|UTR|SIN|DEF//det//22 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 marknaden//NN|UTR|SIN|DEF|NOM//obj//19 till//PP//case//25 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 förhållanden//NN|NEU|PLU|IND|NOM//nmod//22 ,//MID//punct//29 framförallt//AB//advmod//29 till//PP//case//29 marknaderna//NN|UTR|PLU|DEF|NOM//obl//19 i//PP//case//31 Storbritannien//PM|NOM//nmod//29 och//KN//cc//35 i//PP//case//35 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 länder//NN|NEU|PLU|IND|NOM//conj//31 inom//PP//case//37 EU//PM|NOM//nmod//35 .//MAD//punct//19
6.1 Licensiering av personal i fondhandeln;Genom//PP//case//1 systemet//NN|NEU|SIN|DEF|NOM//obl//2 införs//VB|PRS|SFO//ROOT//2 ett//DT|NEU|SIN|IND//det//4 krav//NN|NEU|SIN|IND|NOM//nsubj:pass//2 på//PP//case//6 licens//NN|UTR|SIN|IND|NOM//nmod//4 för//PP//case//10 bl.a.//AB|AN//advmod//10 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//10 personal//NN|UTR|SIN|IND|NOM//nmod//4 i//PP//case//12 fondhandeln//NN|UTR|SIN|DEF|NOM//nmod//10 som//HP|-|-|-//nsubj//14 har//VB|PRS|AKT//acl:relcl//12 som//KN//mark//17 huvudsaklig//JJ|POS|UTR|SIN|IND|NOM//amod//17 uppgift//NN|UTR|SIN|IND|NOM//xcomp//14 att//IE//mark//19 ha//VB|INF|AKT//advcl//14 direktkontakt//NN|UTR|SIN|IND|NOM//obj//19 med//PP//case//22 utomstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//19 ,//MID//punct//25 exempelvis//AB//advmod//25 konsumenter//NN|UTR|PLU|IND|NOM//appos//4 ,//MID//punct//28 i//PP//case//28 frågor//NN|UTR|PLU|IND|NOM//obl//2 om//PP//case//31 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 instrument//NN|NEU|PLU|IND|NOM//nmod//28 .//MID//punct//2
6.1 Licensiering av personal i fondhandeln;Härmed//AB//advmod//34 avses//VB|PRS|SFO//parataxis//2 personal//NN|UTR|SIN|IND|NOM//nsubj:pass//34 vars//HS|DEF//nmod:poss//37 arbetsuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//34 till//PP//case//41 minst//AB|SUV//advmod//40 50//RG|NOM//nummod//41 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//42 utgörs//VB|PRS|SFO//conj//2 av//PP//case//44 rådgivning//NN|UTR|SIN|IND|NOM//obl:agent//42 och//KN//cc//46 förvaltning//NN|UTR|SIN|IND|NOM//conj//44 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 instrument//NN|NEU|PLU|IND|NOM//conj//44 .//MAD//punct//2
6.1 Licensiering av personal i fondhandeln;Licensieringsplikten//NN|UTR|SIN|DEF|NOM//nsubj//52 omfattar//VB|PRS|AKT//parataxis//2 personal//NN|UTR|SIN|IND|NOM//obj//52 vid//PP//case//55 företag//NN|NEU|PLU|IND|NOM//nmod//53 som//HP|-|-|-//nsubj//57 har//VB|PRS|AKT//acl:relcl//55 Finansinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 tillstånd//NN|NEU|SIN|IND|NOM//obj//57 att//IE//mark//61 bedriva//VB|INF|AKT//advcl//57 värdepappersrörelse//NN|UTR|SIN|IND|NOM//obj//61 enligt//PP//case//64 lagen//NN|UTR|SIN|DEF|NOM//obl//61 (//PAD//punct//66 1991:981//RG|NOM//obl//57 )//PAD//punct//66 om//PP//case//69 värdepappersrörelse//NN|UTR|SIN|IND|NOM//obl//57 och//KN//cc//71 fondverksamhet//NN|UTR|SIN|IND|NOM//conj//69 enligt//PP//case//73 lagen//NN|UTR|SIN|DEF|NOM//obl//57 (//PAD//punct//75 1990:1114//RG|NOM//appos//73 )//PAD//punct//75 om//PP//case//78 värdepappersfonder//NN|UTR|PLU|IND|NOM//nmod//73 och//KN//cc//88 som//HP|-|-|-//nsubj//88 enligt//PP//case//83 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//83 avtal//NN|NEU|SIN|IND|NOM//obl//88 med//PP//case//85 SwedSec//PM|NOM//nmod//83 AB//NN|AN//flat//85 har//VB|PRS|AKT//aux//88 anslutit//VB|SUP|AKT//conj//57 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//88 till//PP//case//91 systemet//NN|NEU|SIN|DEF|NOM//obl//88 .//MAD//punct//52
6.1 Licensiering av personal i fondhandeln;Licens//NN|UTR|SIN|IND|NOM//nsubj:pass//1 utfärdas//VB|PRS|SFO//ROOT//1 efter//PP//mark//7 att//SN//mark//7 den//DT|UTR|SIN|DEF//det//5 anställde//PC|PRF|MAS|SIN|DEF|NOM//nsubj//7 har//VB|PRS|AKT//aux//7 genomgått//VB|SUP|AKT//advcl//1 ett//DT|NEU|SIN|IND//det//9 prov//NN|NEU|SIN|IND|NOM//obj//7 med//PP//case//12 godkänt//PC|PRF|NEU|SIN|IND|NOM//amod//12 resultat//NN|NEU|SIN|IND|NOM//nmod//9 .//MAD//punct//1
6.1 Licensiering av personal i fondhandeln;Kunskapskraven//NN|NEU|PLU|DEF|NOM//nsubj:pass//15 fastställs//VB|PRS|SFO//parataxis//1 av//PP//case//19 en//DT|UTR|SIN|IND//det//19 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//19 prövningsnämnd//NN|UTR|SIN|IND|NOM//obl//15 utsedd//PC|PRF|UTR|SIN|IND|NOM//advcl//15 av//PP//case//22 SwedSec//PM|NOM//obl:agent//20 AB//NN|AN//flat//22 .//MAD//punct//1
6.1 Licensiering av personal i fondhandeln;Provet//NN|NEU|SIN|DEF|NOM//nsubj//26 omfattar//VB|PRS|AKT//parataxis//1 kunskap//NN|UTR|SIN|IND|NOM//obj//26 inom//PP//case//30 fem//RG|NOM//nummod//30 delområden//NN|NEU|PLU|IND|NOM//nmod//27 ,//MID//punct//32 nämligen//AB//advmod//37 (//PAD//punct//32 1//RG|NOM//fixed//32 )//PAD//punct//34 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 instrument//NN|NEU|PLU|IND|NOM//obj//26 och//KN//cc//39 handel//NN|UTR|SIN|IND|NOM//conj//37 med//PP//case//42 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 instrument//NN|NEU|PLU|IND|NOM//nmod//39 ,//MID//punct//37 (//PAD//punct//37 2//RG|NOM//conj//37 )//PAD//punct//37 administration//NN|UTR|SIN|IND|NOM//conj//37 av//PP//case//50 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 instrument//NN|NEU|PLU|IND|NOM//nmod//47 ,//MID//punct//47 (//PAD//punct//37 3//RG|NOM//conj//37 )//PAD//punct//37 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//56 ekonomi//NN|UTR|SIN|IND|NOM//conj//37 ,//MID//punct//56 (//PAD//punct//56 4//RG|NOM//nummod//56 )//PAD//punct//59 etik//NN|UTR|SIN|IND|NOM//conj//56 och//KN//cc//64 gott//JJ|POS|NEU|SIN|IND|NOM//amod//64 omdöme//NN|NEU|SIN|IND|NOM//conj//61 samt//KN//cc//69 (//PAD//punct//65 5//RG|NOM//fixed//65 )//PAD//punct//69 regelverk//NN|NEU|SIN|IND|NOM//conj//56 och//KN//cc//71 tillsyn//NN|UTR|SIN|IND|NOM//conj//69 .//MAD//punct//26
6.1 Licensiering av personal i fondhandeln;Förutom//PP//case//74 kunskapskontrollen//NN|UTR|SIN|DEF|NOM//obl//75 sker//VB|PRS|AKT//conj//26 en//DT|UTR|SIN|IND//det//77 lämplighetsprövning//NN|UTR|SIN|IND|NOM//nsubj//75 av//PP//case//79 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//77 som//HP|-|-|-//nsubj//81 söker//VB|PRS|AKT//acl:relcl//79 licens//NN|UTR|SIN|IND|NOM//obj//81 genom//PP//case//86 dels//KN//advmod//86 en//DT|UTR|SIN|IND//det//86 kontroll//NN|UTR|SIN|IND|NOM//obl//81 av//PP//case//89 sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//89 bakgrund//NN|UTR|SIN|IND|NOM//nmod//86 som//HP|-|-|-//nsubj:pass//91 utförs//VB|PRS|SFO//acl:relcl//86 av//PP//case//94 sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//94 arbetsgivare//NN|UTR|PLU|IND|NOM//obl:agent//91 ,//MID//punct//99 dels//KN//advmod//99 att//SN//mark//99 examinationen//NN|UTR|SIN|DEF|NOM//nsubj//99 omfattar//VB|PRS|AKT//conj//26 frågor//NN|UTR|PLU|IND|NOM//obj//99 om//PP//case//103 etiskt//JJ|POS|NEU|SIN|IND|NOM//amod//103 uppträdande//NN|NEU|SIN|IND|NOM//obl//99 .//MAD//punct//99
6.1 Licensiering av personal i fondhandeln;Som//KN//case//107 ett//DT|NEU|SIN|IND//det//107 bevis//NN|NEU|SIN|IND|NOM//obl//111 på//PP//case//110 godkänt//PC|PRF|NEU|SIN|IND|NOM//amod//110 resultat//NN|NEU|SIN|IND|NOM//nmod//107 erhålls//VB|PRS|SFO//conj//99 ett//DT|NEU|SIN|IND//det//113 behörighetsbevis//NN|NEU|SIN|IND|NOM//nsubj:pass//111 .//MAD//punct//26
6.1 Licensiering av personal i fondhandeln;De//DT|UTR/NEU|PLU|DEF//det//1 anställda//NN|UTR|PLU|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//4 varit//VB|SUP|AKT//cop//4 verksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//1 i//PP//case//6 branschen//NN|UTR|SIN|DEF|NOM//obl//4 en//DT|UTR|SIN|IND//det//9 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 tid//NN|UTR|SIN|IND|NOM//obj//1 ,//MID//punct//9 sedan//PP//case//12 1992//RG|NOM//conj//9 eller//KN//cc//14 tidigare//AB|KOM//conj//12 ,//MID//punct//1 kunde//VB|PRT|AKT//aux//23 fram//PL//advmod//23 t.o.m.//AB|AN//case//21 den//DT|UTR|SIN|DEF//det//21 31//RG|NOM//nummod//21 december//NN|UTR|SIN|IND|NOM//obl//23 2001//RG|NOM//nummod//21 få//VB|INF|AKT//ROOT//23 licens//NN|UTR|SIN|IND|NOM//obj//23 utan//PP//mark//28 att//IE//mark//28 ha//VB|INF|AKT//aux//28 genomgått//VB|SUP|AKT//advcl//23 det//DT|NEU|SIN|DEF//det//32 ovan//AB//advmod//31 beskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//32 provet//NN|NEU|SIN|DEF|NOM//obj//28 .//MAD//punct//23
