Fler nyanlända elever ska uppnå behörighet till gymnasiet;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 elever//NN|UTR|PLU|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//6 kommer//VB|PRS|AKT//acl:relcl//4 till//PP//case//8 Sverige//PM|NOM//obl//6 under//PP//case//12 grundskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//12 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 årskurser//NN|UTR|PLU|IND|NOM//obl//6
6.5 Nyanlända och kursplanerna;Enligt//PP//case//54 läroplanen//NN|UTR|SIN|DEF|NOM//obl//57 ska//VB|PRS|AKT//aux//57 skolan//NN|UTR|SIN|DEF|NOM//nsubj//57 erbjuda//VB|INF|AKT//conj//1 eleverna//NN|UTR|PLU|DEF|NOM//obj//57 strukturerad//PC|PRF|UTR|SIN|IND|NOM//amod//60 undervisning//NN|UTR|SIN|IND|NOM//obj//57 under//PP//case//63 lärares//NN|UTR|PLU|IND|GEN//nmod:poss//63 ledning//NN|UTR|SIN|IND|NOM//nmod//60 ,//MID//punct//57 såväl//KN//advmod//67 i//PP//case//67 helklass//NN|UTR|SIN|IND|NOM//obl//57 som//KN//mark//69 enskilt//AB|POS//amod//67 .//MAD//punct//57
6.5 Nyanlända och kursplanerna;I//PP//case//72 timplanen//NN|UTR|SIN|DEF|NOM//obl//73 anges//VB|PRS|SFO//parataxis//57 hur//HA//advmod//78 antalet//NN|NEU|SIN|DEF|NOM//nsubj:pass//78 undervisningstimmar//NN|UTR|PLU|IND|NOM//nsubj:pass//78 ska//VB|PRS|AKT//aux//78 fördelas//VB|INF|SFO//ccomp//73 i//PP//case//82 de//DT|UTR/NEU|PLU|DEF//det//82 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 ämnena//NN|NEU|PLU|DEF|NOM//obl//78 .//MAD//punct//57
6.5 Nyanlända och kursplanerna;En//DT|UTR|SIN|IND//det//86 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//86 förutsättning//NN|UTR|SIN|IND|NOM//obj//57 för//PP//mark//92 att//SN//mark//92 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//92 ska//VB|PRS|AKT//aux//92 kunna//VB|INF|AKT//aux//92 nå//VB|INF|AKT//acl//86 kunskapskraven//NN|NEU|PLU|DEF|NOM//obj//92 är//VB|PRS|AKT//cop//93 att//SN//mark//97 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//97 får//VB|PRS|AKT//ccomp//92 de//DT|UTR/NEU|PLU|DEF//det//99 undervisningstimmar//NN|UTR|PLU|IND|NOM//obj//97 som//HP|-|-|-//nsubj:pass//101 anges//VB|PRS|SFO//acl:relcl//99 i//PP//case//103 timplanen//NN|UTR|SIN|DEF|NOM//obl//101 (//PAD//punct//105 se//VB|IMP|AKT//appos//86 prop//NN|UTR|SIN|IND|NOM//obj//105 .//MAD//punct//86
6.5 Nyanlända och kursplanerna;2016/17:143//RG|NOM//nummod//110 s.//NN|AN//nmod//110 16//RG|NOM//appos//86 )//PAD//punct//86 .//MAD//punct//1
6.5 Nyanlända och kursplanerna;Skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppgift//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 skapa//VB|INF|AKT//csubj//2 förutsättningar//NN|UTR|PLU|IND|NOM//obj//4 för//PP//mark//11 att//SN//mark//11 alla//DT|UTR/NEU|PLU|IND/DEF//det//9 elever//NN|UTR|PLU|IND|NOM//nsubj:pass//11 ska//VB|PRS|AKT//aux//11 utvecklas//VB|INF|SFO//advcl//4 så//AB//advmod//13 långt//AB|POS//advmod//11 som//KN//mark//15 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//11 enligt//PP//case//18 utbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 mål//NN|NEU|SIN|IND|NOM//obl//11 (//PAD//punct//2 se//VB|IMP|AKT//parataxis//2 bl.a.//AB|AN//advmod//20 3//RG|NOM//nummod//23 kap.//NN|AN//nmod//26 3//RG|NOM//nummod//25 §//NN|AN//nmod//26 skollagen//NN|UTR|SIN|DEF|NOM//obj//20 )//PAD//punct//2 .//MAD//punct//30
6.5 Nyanlända och kursplanerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 förutsätter//VB|PRS|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//35 välplanerad//PC|PRF|UTR|SIN|IND|NOM//amod//35 och//KN//cc//34 strukturerad//PC|PRF|UTR|SIN|IND|NOM//conj//32 undervisning//NN|UTR|SIN|IND|NOM//obj//30 som//HP|-|-|-//nsubj//37 utgår//VB|PRS|AKT//acl:relcl//35 från//PP//case//39 skollagen//NN|UTR|SIN|DEF|NOM//obl//37 ,//MID//punct//39 skolförordningen//NN|UTR|SIN|DEF|NOM//conj//39 ,//MID//punct//43 läroplanen//NN|UTR|SIN|DEF|NOM//conj//39 och//KN//cc//45 kursplanerna//NN|UTR|PLU|DEF|NOM//conj//39 med//PP//case//48 tillhörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 kunskapskrav//NN|NEU|PLU|IND|NOM//nmod//45 .//MAD//punct//30
6.5 Nyanlända och kursplanerna;Syftet//NN|NEU|SIN|DEF|NOM//parataxis//30 med//PP//case//52 planeringen//NN|UTR|SIN|DEF|NOM//nmod//50 är//VB|PRS|AKT//cop//50 att//IE//mark//55 skapa//VB|INF|AKT//csubj//50 en//DT|UTR|SIN|IND//det//57 struktur//NN|UTR|SIN|IND|NOM//obj//55 för//PP//case//59 undervisningen//NN|UTR|SIN|DEF|NOM//obl//55 för//PP//case//62 såväl//KN//advmod//62 lärare//NN|UTR|PLU|IND|NOM//obl//55 som//KN//mark//64 elever//NN|UTR|PLU|IND|NOM//conj//62 .//MAD//punct//55
6.5 Nyanlända och kursplanerna;I//PP//case//67 kursplanerna//NN|UTR|PLU|DEF|NOM//obl//68 anges//VB|PRS|SFO//conj//55 vilka//HD|UTR/NEU|PLU|IND//det//71 ämnesspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 kunskaper//NN|UTR|PLU|IND|NOM//nsubj:pass//68 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//74 ska//VB|PRS|AKT//aux//74 ges//VB|INF|SFO//acl:relcl//71 möjlighet//NN|UTR|SIN|IND|NOM//obj//74 att//IE//mark//77 utveckla//VB|INF|AKT//acl//75 genom//PP//case//79 undervisningen//NN|UTR|SIN|DEF|NOM//obl//77 i//PP//case//81 ämnet//NN|NEU|SIN|DEF|NOM//nmod//79 .//MID//punct//2
6.5 Nyanlända och kursplanerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//86 är//VB|PRS|AKT//cop//86 därför//AB//advmod//86 naturligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//90 kursplanerna//NN|UTR|PLU|DEF|NOM//nsubj//90 är//VB|PRS|AKT//cop//90 utgångspunkt//NN|UTR|SIN|IND|NOM//csubj//86 för//PP//case//92 planeringen//NN|UTR|SIN|DEF|NOM//obl//90 .//MAD//punct//96
6.5 Nyanlända och kursplanerna;Varje//DT|UTR/NEU|SIN|IND//det//95 kursplan//NN|UTR|SIN|IND|NOM//nsubj:pass//96 inleds//VB|PRS|SFO//conj//86 med//PP//case//100 en//DT|UTR|SIN|IND//det//100 kort//JJ|POS|UTR|SIN|IND|NOM//amod//100 motivering//NN|UTR|SIN|IND|NOM//obl//96 till//PP//mark//106 varför//HA//advmod//106 det//DT|NEU|SIN|DEF//det//105 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//105 ämnet//NN|NEU|SIN|DEF|NOM//nsubj//106 finns//VB|PRS|SFO//advcl//96 i//PP//case//108 skolan//NN|UTR|SIN|DEF|NOM//obl//106 .//MAD//punct//86
6.5 Nyanlända och kursplanerna;Därefter//AB//advmod//111 anges//VB|PRS|SFO//parataxis//86 syftena//NN|NEU|PLU|DEF|NOM//nsubj:pass//111 med//PP//case//114 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//112 i//PP//case//116 ämnet//NN|NEU|SIN|DEF|NOM//nmod//114 ,//MID//punct//119 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//119 avslutas//VB|PRS|SFO//acl:relcl//112 med//PP//mark//124 att//SN//mark//122 ämnesspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 förmågor//NN|UTR|PLU|IND|NOM//nsubj:pass//124 anges//VB|PRS|SFO//advcl//119 .//MAD//punct//129
6.5 Nyanlända och kursplanerna;Det//DT|NEU|SIN|DEF//det//128 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//128 innehållet//NN|NEU|SIN|DEF|NOM//nsubj//129 definierar//VB|PRS|AKT//conj//86 sedan//AB//advmod//129 vad//HP|NEU|SIN|IND//obj//134 undervisningen//NN|UTR|SIN|DEF|NOM//nsubj//134 ska//VB|PRS|AKT//aux//134 behandla//VB|INF|AKT//ccomp//129 för//PP//mark//139 att//SN//mark//139 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//139 ska//VB|PRS|AKT//aux//139 ges//VB|INF|SFO//advcl//134 möjlighet//NN|UTR|SIN|IND|NOM//obj//139 att//IE//mark//142 utveckla//VB|INF|AKT//acl//140 de//DT|UTR/NEU|PLU|DEF//det//145 ämnesspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//145 förmågorna//NN|UTR|PLU|DEF|NOM//obj//142 så//AB//advmod//147 långt//AB|POS//advmod//142 som//KN//mark//149 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//142 .//MAD//punct//86
6.5 Nyanlända och kursplanerna;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//152 konstaterar//VB|PRS|AKT//parataxis//86 att//SN//mark//177 kursplanerna//NN|UTR|PLU|DEF|NOM//nsubj//177 för//PP//case//157 årskurs//NN|UTR|SIN|IND|NOM//nmod//157 7–9//RG|NOM//nmod//154 som//KN//nsubj//160 huvudregel//NN|UTR|SIN|IND|NOM//nsubj//160 innehåller//VB|PRS|AKT//acl:relcl//154 en//DT|UTR|SIN|IND//det//163 viss//JJ|POS|UTR|SIN|IND|NOM//amod//163 progression//NN|UTR|SIN|IND|NOM//obj//160 i//PP//case//166 varje//DT|UTR/NEU|SIN|IND//det//166 ämne//NN|NEU|SIN|IND|NOM//obl//160 i//PP//case//170 förhållande//NN|NEU|SIN|IND|NOM//fixed//167 till//PP//fixed//167 kursplanerna//NN|UTR|PLU|DEF|NOM//nmod//166 i//PP//case//173 årskurs//NN|UTR|SIN|IND|NOM//nmod//173 4–6//RG|NOM//nmod//170 och//KN//cc//176 samma//DT|UTR/NEU|SIN/PLU|IND//det//176 sak//NN|UTR|SIN|IND|NOM//conj//170 gäller//VB|PRS|AKT//ccomp//152 mellan//PP//case//179 kursplanerna//NN|UTR|PLU|DEF|NOM//obl//177 i//PP//case//182 årskurs//NN|UTR|SIN|IND|NOM//nmod//182 4–6//RG|NOM//nmod//179 och//KN//cc//184 1–3//RG|NOM//conj//182 .//MAD//punct//152
6.5 Nyanlända och kursplanerna;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//187 innebär//VB|PRS|AKT//parataxis//152 att//SN//mark//195 lärare//NN|UTR|PLU|IND|NOM//nsubj//195 ,//MID//punct//189 utifrån//PP//case//193 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//193 styrdokument//NN|NEU|PLU|IND|NOM//nmod//189 ,//MID//punct//189 planerar//VB|PRS|AKT//ccomp//187 sin//PS|UTR|SIN|DEF//nmod:poss//197 undervisning//NN|UTR|SIN|IND|NOM//obj//195 i//PP//case//201 t.ex.//AB|AN//advmod//201 årskurs//NN|UTR|SIN|IND|NOM//nmod//201 7–9//RG|NOM//obl//195 utifrån//PP//mark//206 att//SN//mark//206 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//206 har//VB|PRS|AKT//aux//206 läst//VB|SUP|AKT//advcl//195 ämnet//NN|NEU|SIN|DEF|NOM//obj//206 enligt//PP//case//209 kursplanen//NN|UTR|SIN|DEF|NOM//nmod//207 för//PP//case//212 årskurs//NN|UTR|SIN|IND|NOM//nmod//212 1–3//RG|NOM//nmod//209 och//KN//cc//214 4–6//RG|NOM//conj//212 .//MAD//punct//152
6.5 Nyanlända och kursplanerna;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 således//AB//advmod//1 att//SN//mark//28 kursplanerna//NN|UTR|PLU|DEF|NOM//nsubj//28 i//PP//case//7 årskurs//NN|UTR|SIN|IND|NOM//nmod//7 7–9//RG|NOM//nmod//4 i//PP//case//9 grundskolan//NN|UTR|SIN|DEF|NOM//nmod//4 som//KN//nsubj:pass//13 huvudregel//NN|UTR|SIN|IND|NOM//nsubj//13 är//VB|PRS|AKT//cop//13 skrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//4 utifrån//PP//mark//18 att//SN//mark//18 eleven//NN|UTR|SIN|DEF|NOM//nsubj//18 har//VB|PRS|AKT//aux//18 gått//VB|SUP|AKT//advcl//13 årskurs//NN|UTR|SIN|IND|NOM//nmod//20 1–6//RG|NOM//obj//18 i//PP//case//24 den//DT|UTR|SIN|DEF//det//24 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 grundskolan//NN|UTR|SIN|DEF|NOM//obl//18 ,//MID//punct//24 dvs.//AB|AN//advmod//28 kursplanerna//NN|UTR|PLU|DEF|NOM//nsubj//28 förutsätter//VB|PRS|AKT//ccomp//1 oftast//AB|SUV//advmod//28 indirekt//AB|POS//xcomp//28 att//SN//mark//34 eleven//NN|UTR|SIN|DEF|NOM//nsubj//34 redan//AB//advmod//34 fått//VB|SUP|AKT//advcl//28 ett//DT|NEU|SIN|IND//det//37 visst//JJ|POS|NEU|SIN|IND|NOM//amod//37 antal//NN|NEU|SIN|IND|NOM//nmod//38 undervisningstimmar//NN|UTR|PLU|IND|NOM//obj//34 och//KN//cc//41 därigenom//AB//advmod//41 nått//VB|SUP|AKT//conj//34 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 förmågor//NN|UTR|PLU|IND|NOM//obj//41 och//KN//cc//45 förkunskaper//NN|UTR|PLU|IND|NOM//conj//43 i//PP//case//47 ämnena//NN|NEU|PLU|DEF|NOM//nmod//45 .//MAD//punct//1
6.5 Nyanlända och kursplanerna;Kursplanerna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 årskurs//NN|UTR|SIN|IND|NOM//nmod//3 7–9//RG|NOM//nmod//0 förutsätter//VB|PRS|AKT//ROOT//4 också//AB//advmod//4 att//SN//mark//8 eleven//NN|UTR|SIN|DEF|NOM//nsubj//8 ligger//VB|PRS|AKT//ccomp//4 på//PP//case//13 en//DT|UTR|SIN|IND//det//13 avancerad//PC|PRF|UTR|SIN|IND|NOM//amod//13 språklig//JJ|POS|UTR|SIN|IND|NOM//amod//13 nivå//NN|UTR|SIN|IND|NOM//obl//8 i//PP//case//15 svenska//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//8 vilket//HP|NEU|SIN|IND//det//19 nyanlända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//fixed//17 elever//NN|UTR|PLU|IND|NOM//nsubj//25 med//PP//case//22 annat//JJ|POS|NEU|SIN|IND|NOM//amod//22 modersmål//NN|NEU|SIN|IND|NOM//nmod//19 sällan//AB//advmod//25 har//VB|PRS|AKT//aux//25 hunnit//VB|SUP|AKT//conj//8 uppnå//VB|INF|AKT//xcomp//25 om//SN//mark//29 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//29 påbörjar//VB|PRS|AKT//advcl//25 sin//PS|UTR|SIN|DEF//nmod:poss//31 skolgång//NN|UTR|SIN|IND|NOM//obj//29 i//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 årskurserna//NN|UTR|PLU|DEF|NOM//obl//29 (//PAD//punct//4 se//VB|IMP|AKT//xcomp//4 vidare//AB|KOM//compound:prt//37 om//PP//case//41 språkets//NN|NEU|SIN|DEF|GEN//nmod:poss//41 betydelse//NN|UTR|SIN|IND|NOM//obl//37 för//PP//case//43 skolframgång//NN|UTR|SIN|IND|NOM//nmod//45 avsnitt//NN|NEU|SIN|IND|NOM//nmod//45 4.2.6//RG|NOM//nmod//41 )//PAD//punct//37 .//MAD//punct//4
6.5 Nyanlända och kursplanerna;För//PP//case//51 en//DT|UTR|SIN|IND//det//51 nyanländ//PC|PRF|UTR|SIN|IND|NOM//amod//51 elev//NN|UTR|SIN|IND|NOM//obl//63 som//HP|-|-|-//nsubj//54 är//VB|PRS|AKT//cop//54 nybörjare//NN|UTR|PLU|IND|NOM//acl:relcl//51 i//PP//case//57 såväl//KN//advmod//57 ämnet//NN|NEU|SIN|DEF|NOM//nmod//54 som//KN//mark//59 språket//NN|NEU|SIN|DEF|NOM//nmod//57 måste//VB|PRS|AKT//aux//63 läraren//NN|UTR|SIN|DEF|NOM//nsubj//63 därför//AB//advmod//63 anpassa//VB|INF|AKT//conj//4 undervisningen//NN|UTR|SIN|DEF|NOM//obj//63 individuellt//AB|POS//advmod//63 för//PP//case//68 den//DT|UTR|SIN|DEF//det//68 elev//NN|UTR|SIN|IND|NOM//obl//63 som//HP|-|-|-//nsubj:pass//70 integreras//VB|PRS|SFO//acl:relcl//68 i//PP//case//73 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 undervisningsgrupp//NN|UTR|SIN|IND|NOM//obl//74 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 sin//PS|UTR|SIN|DEF//nmod:poss//76 ålder//NN|UTR|SIN|IND|NOM//obj//70 .//MAD//punct//63
6.5 Nyanlända och kursplanerna;Undervisningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//86 för//PP//case//82 den//DT|UTR|SIN|DEF//det//82 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 gruppen//NN|UTR|SIN|DEF|NOM//nmod//78 i//PP//advmod//78 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//83 ska//VB|PRS|AKT//aux//86 planeras//VB|INF|SFO//parataxis//63 utifrån//PP//case//89 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 kursplan//NN|UTR|SIN|IND|NOM//obl//86 .//MAD//punct//86
6.5 Nyanlända och kursplanerna;I//PP//advmod//93 dag//NN|UTR|SIN|IND|NOM//fixed//91 finns//VB|PRS|SFO//conj//4 inget//DT|NEU|SIN|IND//det//95 stöd//NN|NEU|SIN|IND|NOM//nsubj//93 eller//KN//cc//97 verktyg//NN|NEU|SIN|IND|NOM//conj//95 för//PP//case//100 lärarens//NN|UTR|SIN|DEF|GEN//nmod:poss//100 arbete//NN|NEU|SIN|IND|NOM//nmod//97 med//PP//mark//103 att//IE//mark//103 göra//VB|INF|AKT//advcl//93 denna//DT|UTR|SIN|DEF//det//107 individuellt//AB|POS//advmod//106 anpassade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//107 planering//NN|UTR|SIN|IND|NOM//obj//103 av//PP//case//109 undervisningen//NN|UTR|SIN|DEF|NOM//obl//103 ,//MID//punct//114 utan//KN//cc//114 läraren//NN|UTR|SIN|DEF|NOM//nsubj//114 får//VB|PRS|AKT//aux//114 göra//VB|INF|AKT//conj//93 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//114 utifrån//PP//case//119 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//119 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 kunskaper//NN|UTR|PLU|IND|NOM//obl//114 och//KN//cc//121 erfarenheter//NN|UTR|PLU|IND|NOM//conj//119 .//MAD//punct//93
6.5 Nyanlända och kursplanerna;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//125 kan//VB|PRS|AKT//aux//125 konstatera//VB|INF|AKT//parataxis//93 att//SN//mark//129 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//129 inte//AB//advmod//129 ökar//VB|PRS|AKT//ccomp//125 likvärdigheten//NN|UTR|SIN|DEF|NOM//obj//129 för//PP//case//132 eleverna//NN|UTR|PLU|DEF|NOM//obl//129 .//MAD//punct//4
6.5 Nyanlända och kursplanerna;Både//KN//cc//2 i//PP//case//2 kontakten//NN|UTR|SIN|DEF|NOM//obl//11 med//PP//case//4 huvudmän//NN|UTR|PLU|IND|NOM//nmod//2 och//KN//cc//6 Skolverket//PM|NOM//conj//4 och//KN//cc//8 granskningar//NN|UTR|PLU|IND|NOM//conj//4 från//PP//case//10 Skolinspektionen//NN|UTR|SIN|DEF|NOM//nmod//8 framkommer//VB|PRS|AKT//ROOT//11 att//SN//mark//14 lärare//NN|UTR|PLU|IND|NOM//nsubj//14 har//VB|PRS|AKT//ccomp//11 svårt//AB|POS//obj//14 att//IE//mark//17 anpassa//VB|INF|AKT//advcl//14 undervisningen//NN|UTR|SIN|DEF|NOM//obj//17 främst//AB|SUV//advmod//17 i//PP//case//23 den//DT|UTR|SIN|DEF//det//23 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 undervisningsgruppen//NN|UTR|SIN|DEF|NOM//obl//17 men//KN//cc//28 också//AB//advmod//28 till//PP//case//28 viss//JJ|POS|UTR|SIN|IND|NOM//amod//28 del//NN|UTR|SIN|IND|NOM//conj//23 i//PP//case//30 förberedelseklassen//NN|UTR|SIN|DEF|NOM//nmod//28 utifrån//PP//case//33 nyanländas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//33 behov//NN|NEU|PLU|IND|NOM//nmod//28 .//MAD//punct//11
6.5 Nyanlända och kursplanerna;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//36 uppfattar//VB|PRS|AKT//parataxis//11 att//SN//mark//42 problematiken//NN|UTR|SIN|DEF|NOM//nsubj//42 till//PP//case//41 stor//JJ|POS|UTR|SIN|IND|NOM//amod//41 del//NN|UTR|SIN|IND|NOM//obl//42 handlar//VB|PRS|AKT//ccomp//36 om//PP//mark//46 att//SN//mark//46 lärarna//NN|UTR|PLU|DEF|NOM//nsubj//46 behöver//VB|PRS|AKT//advcl//42 mer//AB|KOM//amod//48 kompetens//NN|UTR|SIN|IND|NOM//obj//46 i//PP//case//50 språk-//NN|NEU|-|-|SMS//obl//46 och//KN//cc//53 kunskapsutvecklande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 arbetssätt//NN|NEU|SIN|IND|NOM//conj//50 (//PAD//punct//46 kommunikativ//JJ|POS|UTR|SIN|IND|NOM//amod//58 ,//MID//punct//57 flerstämmig//JJ|POS|UTR|SIN|IND|NOM//amod//58 undervisning//NN|UTR|SIN|IND|NOM//appos//46 där//HA//advmod//61 man//PN|UTR|SIN|IND|SUB//nsubj//61 fokuserar//VB|PRS|AKT//acl:relcl//58 på//PP//case//64 språkets//NN|NEU|SIN|DEF|GEN//nmod:poss//64 roll//NN|UTR|SIN|IND|NOM//obl//61 i//PP//case//67 alla//DT|UTR/NEU|PLU|IND/DEF//det//67 ämnen//NN|NEU|PLU|IND|NOM//obl//61 )//PAD//punct//42 ,//MID//punct//11 men//KN//cc//75 att//SN//mark//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 också//AB//advmod//75 kan//VB|PRS|AKT//aux//75 handla//VB|INF|AKT//conj//11 om//PP//compound:prt//75 att//SN//mark//79 lärarna//NN|UTR|PLU|DEF|NOM//nsubj//79 har//VB|PRS|AKT//ccomp//75 svårigheter//NN|UTR|PLU|IND|NOM//obj//79 att//IE//mark//82 anpassa//VB|INF|AKT//advcl//79 innehållet//NN|NEU|SIN|DEF|NOM//obj//82 i//PP//case//85 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//83 utifrån//PP//case//88 den//DT|UTR|SIN|DEF//det//88 nyanlända//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//83 elevens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 kunskapsnivå//NN|UTR|SIN|IND|NOM//obj//82 i//PP//case//92 ämnet//NN|NEU|SIN|DEF|NOM//nmod//90 .//MID//punct//11
6.5 Nyanlända och kursplanerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//95 förekommer//VB|PRS|AKT//parataxis//11 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//95 om//PP//mark//106 att//SN//mark//106 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//106 exempelvis//AB//advmod//102 i//PP//case//102 förberedelseklassen//NN|UTR|SIN|DEF|NOM//obl//106 i//PP//case//105 årskurs//NN|UTR|SIN|IND|NOM//nmod//105 7–9//RG|NOM//nmod//102 bedrivs//VB|PRS|SFO//acl//96 ämnesundervisning//NN|UTR|SIN|IND|NOM//nsubj:pass//106 enligt//PP//case//109 kursplanerna//NN|UTR|PLU|DEF|NOM//obl//106 för//PP//case//112 årskurserna//NN|UTR|PLU|DEF|NOM//nmod//112 1–3//RG|NOM//nmod//109 och//KN//cc//114 4–6//RG|NOM//conj//112 ,//MID//punct//119 vilket//HP|NEU|SIN|IND//nsubj//119 inte//AB//advmod//119 är//VB|PRS|AKT//cop//119 förenligt//JJ|POS|NEU|SIN|IND|NOM//conj//106 med//PP//case//122 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//122 regelverk//NN|NEU|PLU|IND|NOM//obl//119 .//MAD//punct//11
6.5 Nyanlända och kursplanerna;Huvudmännen//NN|UTR|SIN|DEF|NOM//nsubj//125 vittnar//VB|PRS|AKT//parataxis//11 också//AB//advmod//125 om//PP//mark//131 att//SN//mark//131 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//131 t.ex.//AB|AN//advmod//131 startar//VB|PRS|AKT//advcl//125 nybörjarklasser//NN|UTR|PLU|IND|NOM//obj//131 i//PP//case//134 engelska//NN|UTR|SIN|IND|NOM//obl//131 eftersom//SN//mark//138 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//137 elever//NN|UTR|PLU|IND|NOM//nsubj//138 har//VB|PRS|AKT//advcl//131 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//142 eller//KN//cc//142 inga//DT|UTR/NEU|PLU|IND//det//142 kunskaper//NN|UTR|PLU|IND|NOM//obj//138 i//PP//case//144 språket//NN|NEU|SIN|DEF|NOM//nmod//142 .//MAD//punct//125
