Missiv;Till//PP//case//1 statsrådet//NN|NEU|SIN|DEF|NOM//ROOT//1 och//KN//cc//3 chefen//NN|UTR|SIN|DEF|NOM//conj//1 för//PP//case//1
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//52 bestämmer//VB|PRS|AKT//parataxis//1 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//nmod//54 inriktning//NN|UTR|SIN|IND|NOM//obj//52 .//MAD//punct//54
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;3//RG|NOM//nummod//57 §//NN|AN//nmod//58 Försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//nmod//54 bedrivs//VB|PRS|SFO//advcl//52 till//PP//case//61 stöd//NN|NEU|SIN|IND|NOM//obl//59 för//PP//case//64 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//64 utrikes-//JJ|POS|UTR/NEU|-|-|SMS//obl//59 ,//MID//punct//66 försvars-//NN|UTR|-|-|SMS//conj//64 och//KN//cc//68 säkerhetspolitik//NN|UTR|SIN|IND|NOM//conj//64 .//MAD//punct//52
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;Häri//AB//nsubj//71 ingår//VB|PRS|AKT//parataxis//1 att//IE//mark//73 medverka//VB|INF|AKT//xcomp//71 i//PP//case//76 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//76 deltagande//NN|NEU|SIN|IND|NOM//obl//73 i//PP//case//79 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//79 säkerhetssamarbete//NN|NEU|SIN|IND|NOM//obl//73 .//MAD//punct//71
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;4//RG|NOM//nummod//82 §//NN|AN//nmod//83 Försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//obl//71 bedrivs//VB|PRS|SFO//advcl//71 även//AB//advmod//84 ,//MID//punct//84 enligt//PP//mark//91 vad//HP|NEU|SIN|IND//obj//91 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//91 närmare//AB|KOM//advmod//91 bestämmer//VB|PRS|AKT//advcl//84 ,//MID//punct//91 genom//PP//case//94 medverkan//NN|UTR|SIN|IND|NOM//obl//91 med//PP//case//96 underrättelser//NN|UTR|PLU|IND|NOM//nmod//94 i//PP//case//98 uppgiften//NN|UTR|SIN|DEF|NOM//nmod//96 att//IE//mark//100 stärka//VB|INF|AKT//acl//94 samhället//NN|NEU|SIN|DEF|NOM//obj//100 vid//PP//case//104 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//104 påfrestningar//NN|UTR|PLU|IND|NOM//obl//100 vid//PP//case//107 i//PP//case//107 fred//NN|UTR|SIN|IND|NOM//obl//100 .//MAD//punct//71
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;5//RG|NOM//nummod//110 §//NN|AN//nmod//111 Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//116 enligt//PP//case//115 2-4//RG|NOM//nummod//114 §//NN|AN//nmod//115 §//NN|AN//nmod//111 fullgörs//VB|PRS|SFO//advcl//71 hos//PP//case//119 de//DT|UTR/NEU|PLU|DEF//det//119 myndigheter//NN|UTR|PLU|IND|NOM//obl//116 som//HP|-|-|-//nsubj//121 bedriver//VB|PRS|AKT//acl:relcl//119 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//obj//121 genom//PP//case//124 inhämtning//NN|UTR|SIN|IND|NOM//obl//121 ,//MID//punct//126 bearbetning//NN|UTR|SIN|IND|NOM//conj//124 och//KN//cc//128 analys//NN|UTR|SIN|IND|NOM//conj//124 av//PP//case//130 information//NN|UTR|SIN|IND|NOM//nmod//128 .//MAD//punct//71
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;Mot//PP//case//134 denna//DT|UTR|SIN|DEF//det//134 bakgrund//NN|UTR|SIN|IND|NOM//obl//135 utarbetas//VB|INF|SFO//advcl//71 inom//PP//case//138 försvarsunderrättelsetjänsten//NN|NEU|PLU|DEF|NOM//nmod//138 hotbildsanalyser//NN|UTR|PLU|IND|NOM//obl//135 och//KN//cc//140 underrättelsebedömningar//NN|UTR|PLU|IND|NOM//conj//138 som//HP|-|-|-//nsubj:pass//142 delges//VB|PRS|SFO//acl:relcl//140 regeringen//NN|UTR|SIN|DEF|NOM//obj//142 ,//MID//punct//145 Försvarsmakten//NN|UTR|SIN|DEF|NOM//conj//143 och//KN//cc//149 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//149 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//149 myndigheter//NN|UTR|PLU|IND|NOM//conj//143 .//MAD//punct//71
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;6//RG|NOM//nummod//152 §//NN|AN//nmod//153 Myndigheter//NN|UTR|PLU|IND|NOM//obl//71 som//HP|-|-|-//nsubj//155 bedriver//VB|PRS|AKT//acl:relcl//153 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//obj//155 får//VB|PRS|AKT//aux//162 ,//MID//punct//157 enligt//PP//case//160 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//162 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//162 bestämmande//NN|NEU|SIN|IND|NOM//xcomp//71 ,//MID//punct//164 etablera//VB|INF|AKT//conj//162 och//KN//cc//166 upprätthålla//VB|INF|AKT//conj//162 samarbete//NN|NEU|SIN|IND|NOM//obj//166 i//PP//case//169 underrättelsefrågor//NN|UTR|PLU|IND|NOM//obl//166 med//PP//case//172 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//172 länder//NN|NEU|PLU|IND|NOM//nmod//169 och//KN//cc//175 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//175 organisationer//NN|UTR|PLU|IND|NOM//conj//172 .//MAD//punct//162
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;7//RG|NOM//nummod//178 §//NN|AN//appos//162 Av//PP//case//180 lagar//NN|UTR|PLU|IND|NOM//nmod//178 och//KN//cc//183 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//183 föreskrifter//NN|UTR|PLU|IND|NOM//conj//180 följer//VB|PRS|AKT//conj//71 att//SN//mark//191 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//191 i//PP//case//188 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//obl//191 inte//AB//advmod//191 får//VB|PRS|AKT//aux//191 utövas//VB|INF|SFO//ccomp//184 verksamhet//NN|UTR|SIN|IND|NOM//obj//191 som//HP|-|-|-//nsubj//194 kräver//VB|PRS|AKT//acl:relcl//192 polisiära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//196 befogenheter//NN|UTR|PLU|IND|NOM//obj//194 .//MAD//punct//71
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;8//RG|NOM//nummod//199 §//NN|AN//nmod//202 En//DT|UTR|SIN|IND//det//202 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//202 nämnd//NN|UTR|SIN|IND|NOM//nsubj//205 under//PP//case//204 regeringen//NN|UTR|SIN|DEF|NOM//nmod//202 har//VB|PRS|AKT//advcl//71 insyn//NN|UTR|SIN|IND|NOM//obj//205 i//PP//case//208 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//obl//205 enligt//PP//case//210 vad//HP|NEU|SIN|IND//dislocated//213 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//213 närmare//AB|KOM//advmod//213 föreskriver//VB|PRS|AKT//ccomp//205 .//MAD//punct//71 _//PM|NOM//nmod//218 _//PM|NOM//nmod//218 _//PM|NOM//nmod//218 _//PM|NOM//appos//71
1 Förslag till lag (0000:0000) om försvarsunderrättelseverksamhet;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//2

2 Förslag till förordning (0000:0000) med vissa bestämmelser om försvarsunderrättelseverksamhet;Härigenom//AB//advmod//1 föreskrivs//VB|PRS|SFO//ROOT//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//1 .//MAD//punct//1
2 Förslag till förordning (0000:0000) med vissa bestämmelser om försvarsunderrättelseverksamhet;1//RG|NOM//nummod//5 §//NN|AN//obl//9 I//PP//case//8 denna//DT|UTR|SIN|DEF//det//8 förordning//NN|UTR|SIN|IND|NOM//nmod//5 meddelar//VB|PRS|AKT//parataxis//1 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//9 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 föreskrifter//NN|UTR|PLU|IND|NOM//obj//9 till//PP//case//14 verkställighet//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//16 lagen//NN|UTR|SIN|DEF|NOM//nmod//14 (//PAD//punct//18 0000:0000//RG|NOM//appos//16 )//PAD//punct//18 om//PP//case//21 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//conj//16 .//MAD//punct//9
2 Förslag till förordning (0000:0000) med vissa bestämmelser om försvarsunderrättelseverksamhet;2//RG|NOM//nummod//24 §//NN|AN//nmod//25 Försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//obl//9 skall//VB|PRS|AKT//aux//29 under//PP//case//28 regeringen//NN|UTR|SIN|DEF|NOM//obl//29 bedrivas//VB|INF|SFO//conj//1 inom//PP//case//31 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obl//29 ,//MID//punct//34 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//34 radioanstalt//NN|UTR|SIN|IND|NOM//conj//31 ,//MID//punct//37 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//37 materielverk//NN|NEU|SIN|IND|NOM//conj//31 och//KN//cc//40 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//40 forskningsanstalt//NN|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//29
