i lokal och regional kollektivtrafik;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 4//RG|NOM//nummod//2 behandlar//VB|PRS|AKT//ROOT//2 vilka//HD|UTR/NEU|PLU|IND//det//4 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//8 ett//DT|NEU|SIN|IND//det//6 lufttrafikföretag//NN|NEU|SIN|IND|NOM//conj//4 ska//VB|PRS|AKT//aux//8 vidta//VB|INF|AKT//ccomp//2 när//HA//mark//11 bolaget//NN|NEU|SIN|DEF|NOM//nsubj//11 har//VB|PRS|AKT//advcl//8 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//13 anledning//NN|UTR|SIN|IND|NOM//obj//11 att//IE//mark//15 anta//VB|INF|AKT//acl//13 att//SN//mark//22 ombordstigning//NN|UTR|SIN|IND|NOM//nsubj:pass//22 vid//PP//case//20 en//DT|UTR|SIN|IND//det//20 flygning//NN|UTR|SIN|IND|NOM//nmod//17 måste//VB|PRS|AKT//aux//22 nekas//VB|INF|SFO//ccomp//15 .//MAD//punct//2
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Vid//PP//case//2 inställd//PC|PRF|UTR|SIN|IND|NOM//amod//2 flygning//NN|UTR|SIN|IND|NOM//obl//8 ska//VB|PRS|AKT//aux//8 passagerarna//NN|UTR|PLU|DEF|NOM//nsubj//8 enligt//PP//case//7 artikel//NN|UTR|SIN|IND|NOM//nmod//7 5.1.a//NN|NEU|SIN|IND|NOM//obl//8 erbjudas//VB|PRS|SFO//ROOT//8 assistans//NN|UTR|SIN|IND|NOM//nsubj:pass//8 i//PP//case//11 form//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//13 rätt//NN|UTR|SIN|IND|NOM//nmod//11 till//PP//case//15 återbetalning//NN|UTR|SIN|IND|NOM//nmod//13 eller//KN//cc//17 ombokning//NN|UTR|SIN|IND|NOM//conj//15 ,//MID//punct//20 närmare//AB|KOM//advmod//20 specificerat//PC|PRF|NEU|SIN|IND|NOM//conj//8 i//PP//case//23 artikel//NN|UTR|SIN|IND|NOM//nmod//23 8//RG|NOM//obl//20 .//MAD//punct//8
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 framgår//VB|PRS|AKT//conj//8 vidare//AB|KOM//advmod//26 av//PP//case//29 punkten//NN|UTR|SIN|DEF|NOM//obl//26 b//NN|NEU|SIN|IND|NOM//obl//26 att//SN//mark//36 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 utan//PP//case//34 kostnad//NN|UTR|SIN|IND|NOM//obl//36 ska//VB|PRS|AKT//aux//36 erbjudas//VB|INF|SFO//ccomp//26 måltider//NN|UTR|PLU|IND|NOM//obj//36 och//KN//cc//39 förfriskningar//NN|UTR|PLU|IND|NOM//conj//37 i//PP//case//42 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//42 proportion//NN|UTR|SIN|IND|NOM//obl//36 till//PP//case//44 väntetiden//NN|UTR|SIN|DEF|NOM//nmod//42 samt//KN//cc//47 att//IE//mark//47 ringa//VB|INF|AKT//conj//36 två//RG|NOM//nummod//49 telefonsamtal//NN|NEU|PLU|IND|NOM//obj//47 ,//MID//punct//52 eller//KN//cc//52 skicka//VB|INF|AKT//conj//47 två//RG|NOM//nummod//54 telefax//NN|UTR|SIN|IND|NOM//obj//52 ,//MID//punct//56 fax//NN|UTR|SIN|IND|NOM//conj//54 eller//KN//cc//58 e-postmeddelanden//NN|NEU|PLU|IND|NOM//conj//54 (//PAD//punct//52 enligt//PP//case//62 artikel//NN|UTR|SIN|IND|NOM//nmod//62 9.1.a//RG|NOM//obl//52 och//KN//cc//64 9.2//RG|NOM//conj//62 )//PAD//punct//26 .//MAD//punct//8
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Om//SN//mark//69 omdirigering//NN|UTR|SIN|IND|NOM//nsubj//69 sker//VB|PRS|AKT//advcl//85 och//KN//cc//76 den//DT|UTR|SIN|DEF//det//73 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 flygningens//NN|UTR|SIN|DEF|GEN//nmod:poss//76 rimliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//76 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//76 avgångstid//NN|UTR|SIN|IND|NOM//conj//69 är//VB|PRS|AKT//cop//85 åtminstone//AB//advmod//79 dagen//NN|UTR|SIN|DEF|NOM//obl//85 efter//PP//case//82 inställd//PC|PRF|UTR|SIN|IND|NOM//amod//82 flygning//NN|UTR|SIN|IND|NOM//nmod//79 ska//VB|PRS|AKT//aux//85 passagerarna//NN|UTR|PLU|DEF|NOM//nsubj//85 erbjudas//VB|INF|SFO//conj//8 hotellrum//NN|NEU|PLU|IND|NOM//obj//85 och//KN//cc//88 transport//NN|UTR|SIN|IND|NOM//conj//86 mellan//PP//case//90 flygplatsen//NN|UTR|SIN|DEF|NOM//obl//85 och//KN//cc//92 inkvarteringsorten//NN|UTR|SIN|DEF|NOM//conj//90 (//PAD//punct//85 enligt//PP//case//96 artikel//NN|UTR|SIN|IND|NOM//nmod//96 9.1.b//RG|NOM//obl//85 och//KN//cc//98 9.1.c//RG|NOM//conj//96 )//PAD//punct//85 .//MAD//punct//8
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Enligt//PP//case//102 punkten//NN|UTR|SIN|DEF|NOM//obl//104 c//PM|NOM//nmod//102 har//VB|PRS|AKT//aux//140 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//104 under//PP//case//107 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//113 i//PP//case//109 punkten//NN|UTR|SIN|DEF|NOM//nmod//107 närmare//AB|KOM//advmod//111 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//112 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//107 rätt//NN|UTR|SIN|IND|NOM//obj//104 till//PP//case//116 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//116 kompensation//NN|UTR|SIN|IND|NOM//nmod//113 (//PAD//punct//113 närmare//AB|KOM//advmod//119 specificerat//PC|PRF|NEU|SIN|IND|NOM//acl//113 i//PP//case//122 artikel//NN|UTR|SIN|IND|NOM//nmod//122 7//RG|NOM//obl//119 )//PAD//punct//113 .//MAD//punct//104
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;När//HA//mark//127 passagerarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//127 underrättas//VB|PRS|SFO//advcl//104 om//PP//mark//131 att//SN//mark//131 flygningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//131 ställs//VB|PRS|SFO//advcl//127 in//PL//compound:prt//131 ,//MID//punct//104 ska//VB|PRS|AKT//aux//140 enligt//PP//case//136 punkten//NN|UTR|SIN|DEF|NOM//obl//137 2//RG|NOM//punct//134 en//DT|UTR|SIN|IND//det//139 upplysning//NN|UTR|SIN|IND|NOM//nsubj:pass//140 lämnas//VB|PRS|SFO//parataxis//8 om//PP//case//143 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//143 alternativ//JJ|POS|UTR|SIN|IND|NOM//obl//140 transport//NN|UTR|SIN|IND|NOM//xcomp//140 .//MAD//punct//8
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Av//PP//case//147 punkten//NN|UTR|SIN|DEF|NOM//obl//149 3//RG|NOM//nummod//147 framgår//VB|PRS|AKT//conj//8 att//SN//mark//155 lufttrafikföretaget//NN|NEU|SIN|DEF|NOM//nsubj//155 inte//AB//advmod//155 ska//VB|PRS|AKT//aux//155 vara//VB|INF|AKT//cop//155 skyldigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//149 att//IE//mark//157 betala//VB|INF|AKT//csubj//155 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//159 kompensation//NN|UTR|SIN|IND|NOM//obj//157 om//SN//mark//162 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//162 visar//VB|PRS|AKT//advcl//155 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//162 att//SN//mark//168 den//DT|UTR|SIN|DEF//det//167 inställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//167 flygningen//NN|UTR|SIN|DEF|NOM//nsubj//168 beror//VB|PRS|AKT//ccomp//162 på//PP//case//171 extraordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//171 omständigheter//NN|UTR|PLU|IND|NOM//obl//168 som//HP|-|-|-//nsubj:pass//177 inte//AB//advmod//177 skulle//VB|PRT|AKT//aux//177 ha//VB|INF|AKT//aux//177 kunnat//VB|SUP|AKT//aux//177 undvikas//VB|INF|SFO//acl:relcl//171 även//AB//mark//184 om//SN//fixed//178 alla//DT|UTR/NEU|PLU|IND/DEF//det//182 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//182 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//184 hade//VB|PRT|AKT//aux//184 vidtagits//VB|SUP|SFO//advcl//177 .//MID//punct//149
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Bevisbördan//NN|UTR|SIN|DEF|NOM//nsubj//149 för//PP//mark//191 om//SN//mark//191 passageraren//NN|UTR|SIN|DEF|NOM//nsubj:pass//191 har//VB|PRS|AKT//aux//191 underrättats//VB|SUP|SFO//acl//186 om//PP//case//195 den//DT|UTR|SIN|DEF//det//195 inställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//195 flygningen//NN|UTR|SIN|DEF|NOM//obl//191 samt//KN//cc//204 när//HA//mark//199 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//199 skett//VB|SUP|AKT//advcl//204 ska//VB|PRS|AKT//aux//204 enligt//PP//case//202 punkten//NN|UTR|SIN|DEF|NOM//obl//204 4//RG|NOM//nummod//204 åvila//VB|INF|AKT//conj//195 det//DT|NEU|SIN|DEF//det//206 lufttrafikföretag//NN|NEU|SIN|IND|NOM//obj//204 som//HP|-|-|-//nsubj//208 utför//VB|PRS|AKT//acl:relcl//206 flygningen//NN|UTR|SIN|DEF|NOM//obj//208 .//MAD//punct//8
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;När//HA//mark//6 det//DT|NEU|SIN|DEF//det//2 lufttrafikföretag//NN|NEU|SIN|IND|NOM//nsubj//6 som//HP|-|-|-//nsubj//4 utför//VB|PRS|AKT//acl:relcl//2 flygningen//NN|UTR|SIN|DEF|NOM//obj//4 har//VB|PRS|AKT//advcl//85 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//8 anledning//NN|UTR|SIN|IND|NOM//obj//6 att//IE//mark//10 anta//VB|INF|AKT//acl//8 att//SN//mark//16 en//DT|UTR|SIN|IND//det//13 flygning//NN|UTR|SIN|IND|NOM//nsubj:pass//16 kommer//VB|PRS|AKT//aux//16 att//IE//mark//16 försenas//VB|INF|SFO//ccomp//10 med//PP//case//19 två//RG|NOM//nummod//19 timmar//NN|UTR|PLU|IND|NOM//obl//16 eller//KN//cc//21 mer//AB|KOM//conj//19 vid//PP//case//24 alla//DT|UTR/NEU|PLU|IND/DEF//det//24 flygningar//NN|UTR|PLU|IND|NOM//obl//16 på//PP//case//28 1//RG|NOM//nummod//28 500//RG|NOM//nummod//28 kilometer//NN|UTR|PLU|IND|NOM//nmod//24 eller//KN//cc//30 mindre//AB|KOM//conj//28 ,//MID//punct//6 eller//KN//cc//35 med//PP//case//35 tre//RG|NOM//nummod//35 timmar//NN|UTR|PLU|IND|NOM//conj//6 eller//KN//cc//37 mer//AB|KOM//conj//35 vid//PP//case//40 alla//DT|UTR/NEU|PLU|IND/DEF//det//40 flygningar//NN|UTR|PLU|IND|NOM//obl//6 inom//PP//case//42 gemenskapen//NN|UTR|SIN|DEF|NOM//nmod//40 på//PP//case//48 mer//AB|KOM//advmod//46 än//KN//fixed//44 1//RG|NOM//nummod//47 500//RG|NOM//nummod//48 kilometer//NN|UTR|PLU|IND|NOM//nmod//42 och//KN//cc//53 vid//PP//case//53 alla//DT|UTR/NEU|PLU|IND/DEF//det//53 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 flygningar//NN|UTR|PLU|IND|NOM//conj//6 mellan//PP//case//56 1//RG|NOM//nummod//56 500//RG|NOM//nummod//60 och//KN//cc//56 3//RG|NOM//nummod//56 500//RG|NOM//nummod//60 kilometer//NN|UTR|PLU|IND|NOM//nmod//53 ,//MID//punct//65 eller//KN//cc//65 med//PP//case//65 fyra//RG|NOM//nummod//65 timmar//NN|UTR|PLU|IND|NOM//obl//6 eller//KN//cc//67 mer//AB|KOM//conj//65 vid//PP//case//70 alla//DT|UTR/NEU|PLU|IND/DEF//det//70 flygningar//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj:pass//73 inte//AB//advmod//73 omfattas//VB|PRS|SFO//acl:relcl//70 av//PP//case//75 a//NN|NEU|SIN|IND|NOM//obl:agent//73 eller//KN//fixed//75 b//NN|NEU|SIN|IND|NOM//fixed//75 ska//VB|PRS|AKT//aux//85 lufttrafikföretaget//NN|NEU|SIN|DEF|NOM//nsubj//85 enligt//PP//case//82 artikel//NN|UTR|SIN|IND|NOM//nmod//82 6.1//RG|NOM//nmod//79 utan//PP//case//84 kostnad//NN|UTR|SIN|IND|NOM//nmod//82 erbjuda//VB|INF|AKT//ROOT//85 passagerarna//NN|UTR|PLU|DEF|NOM//nsubj//85 måltider//NN|UTR|PLU|IND|NOM//obj//85 och//KN//cc//89 förfriskningar//NN|UTR|PLU|IND|NOM//conj//87 i//PP//case//92 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//92 proportion//NN|UTR|SIN|IND|NOM//obl//85 till//PP//case//94 väntetiden//NN|UTR|SIN|DEF|NOM//nmod//92 samt//KN//cc//97 att//IE//mark//97 ringa//VB|INF|AKT//conj//85 två//RG|NOM//nummod//99 telefonsamtal//NN|NEU|PLU|IND|NOM//obj//97 ,//MID//punct//102 eller//KN//cc//102 skicka//VB|INF|AKT//conj//97 två//RG|NOM//nummod//104 telefax//NN|UTR|SIN|IND|NOM//obj//102 ,//MID//punct//106 fax//NN|UTR|SIN|IND|NOM//conj//104 eller//KN//cc//108 e-postmeddelanden//NN|NEU|PLU|IND|NOM//conj//104 (//PAD//punct//102 enligt//PP//case//112 artikel//NN|UTR|SIN|IND|NOM//nmod//112 9.1.a//RG|NOM//obl//102 och//KN//cc//114 9.2//RG|NOM//conj//112 )//PAD//punct//85 .//MAD//punct//85
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//118 framgår//VB|PRS|AKT//parataxis//85 vidare//AB|KOM//advmod//118 att//SN//mark//136 om//SN//mark//128 den//DT|UTR|SIN|DEF//det//125 rimligen//AB//advmod//124 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//125 avgångstiden//NN|UTR|SIN|DEF|NOM//nsubj//128 är//VB|PRS|AKT//cop//128 åtminstone//AB//advmod//128 dagen//NN|UTR|SIN|DEF|NOM//obl//136 efter//PP//case//133 den//DT|UTR|SIN|DEF//det//133 tidigare//AB|KOM//advmod//132 tillkännagivna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//133 avgångstiden//NN|UTR|SIN|DEF|NOM//nmod//128 ska//VB|PRS|AKT//aux//136 passagerarna//NN|UTR|PLU|DEF|NOM//nsubj//136 erbjudas//VB|INF|SFO//advcl//118 hotellrum//NN|NEU|PLU|IND|NOM//obj//136 och//KN//cc//139 transport//NN|UTR|SIN|IND|NOM//conj//137 mellan//PP//case//141 flygplatsen//NN|UTR|SIN|DEF|NOM//obl//136 och//KN//cc//143 inkvarteringsorten//NN|UTR|SIN|DEF|NOM//conj//141 (//PAD//punct//136 enligt//PP//case//147 artikel//NN|UTR|SIN|IND|NOM//nmod//147 9.1.b//RG|NOM//obl//136 och//KN//cc//149 9.1.c//RG|NOM//conj//147 )//PAD//punct//118 .//MAD//punct//160
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Om//SN//mark//157 förseningen//NN|UTR|SIN|DEF|NOM//nsubj//157 är//VB|PRS|AKT//cop//157 åtminstone//AB//advmod//156 fem//RG|NOM//nummod//157 timmar//NN|UTR|PLU|IND|NOM//advcl//160 ska//VB|PRS|AKT//aux//160 passageraren//NN|UTR|SIN|DEF|NOM//nsubj:pass//160 erbjudas//VB|INF|SFO//conj//85 återköp//NN|NEU|SIN|IND|NOM//xcomp//160 inom//PP//case//164 sju//RG|NOM//nummod//164 dagar//NN|UTR|PLU|IND|NOM//nmod//161 eller//KN//cc//167 en//DT|UTR|SIN|IND//det//167 returflygning//NN|UTR|SIN|IND|NOM//conj//164 till//PP//case//171 den//DT|UTR|SIN|DEF//det//171 första//RO|NOM//amod//171 avgångsorten//NN|UTR|SIN|DEF|NOM//nmod//167 snarast//AB|SUV//advmod//173 möjligt//JJ|POS|NEU|SIN|IND|NOM//amod//171 (//PAD//punct//176 närmare//AB|KOM//advmod//176 specificerad//PC|PRF|UTR|SIN|IND|NOM//appos//161 i//PP//case//179 artikel//NN|UTR|SIN|IND|NOM//nmod//179 8.1.a//RG|NOM//obl//176 )//PAD//punct//85
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 10//RG|NOM//nummod//2 behandlar//VB|PRS|AKT//ROOT//2 frågor//NN|UTR|PLU|IND|NOM//obj//2 om//PP//case//5 uppgradering//NN|UTR|SIN|IND|NOM//nmod//3 och//KN//cc//7 nedgradering//NN|UTR|SIN|IND|NOM//conj//5 .//MID//punct//2
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Lufttrafikföretaget//NN|NEU|SIN|DEF|NOM//nsubj//14 ska//VB|PRS|AKT//aux//14 enligt//PP//case//13 artikel//NN|UTR|SIN|IND|NOM//nmod//13 11.1//RG|NOM//obl//14 ge//VB|INF|AKT//parataxis//2 förtur//NN|UTR|SIN|IND|NOM//obj//14 till//PP//case//17 personer//NN|UTR|PLU|IND|NOM//obl//14 med//PP//case//20 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//20 funktionsförmåga//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//22 personer//NN|UTR|PLU|IND|NOM//conj//20 och//KN//cc//25 godkända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 hjälphundar//NN|UTR|PLU|IND|NOM//conj//20 som//HP|-|-|-//nsubj//27 följer//VB|PRS|AKT//acl:relcl//25 med//PL//case//29 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//27 samt//KN//cc//32 till//PP//case//32 barn//NN|NEU|PLU|IND|NOM//conj//20 som//HP|-|-|-//nsubj//34 reser//VB|PRS|AKT//acl:relcl//32 ensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//34 .//MAD//punct//14
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Vid//PP//case//39 nekad//PC|PRF|UTR|SIN|IND|NOM//amod//39 ombordstigning//NN|UTR|SIN|IND|NOM//obl//14 ,//MID//punct//41 inställd//PC|PRF|UTR|SIN|IND|NOM//conj//14 flygning//NN|UTR|SIN|IND|NOM//obj//41 eller//KN//cc//44 försening//NN|UTR|SIN|IND|NOM//conj//42 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//41 av//PP//case//48 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//48 längd//NN|UTR|SIN|IND|NOM//obl//41 ska//VB|PRS|AKT//conj//14 personer//NN|UTR|PLU|IND|NOM//obj//14 med//PP//case//53 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//53 funktionsförmåga//NN|UTR|SIN|IND|NOM//nmod//50 ,//MID//punct//55 personer//NN|UTR|PLU|IND|NOM//conj//53 och//KN//cc//58 godkända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 hjälphundar//NN|UTR|PLU|IND|NOM//conj//53 som//HP|-|-|-//nsubj//60 följer//VB|PRS|AKT//acl:relcl//58 med//PL//case//62 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//60 samt//KN//cc//64 barn//NN|NEU|PLU|IND|NOM//conj//53 som//HP|-|-|-//nsubj//66 reser//VB|PRS|AKT//acl:relcl//64 ensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//66 ha//VB|INF|AKT//xcomp//14 rätt//NN|UTR|SIN|IND|NOM//obj//68 till//PP//case//71 måltider//NN|UTR|PLU|IND|NOM//obl//68 och//KN//cc//73 förfriskningar//NN|UTR|PLU|IND|NOM//conj//71 i//PP//case//76 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//76 proportion//NN|UTR|SIN|IND|NOM//obl//68 till//PP//case//78 väntetiden//NN|UTR|SIN|DEF|NOM//nmod//76 samt//KN//cc//80 ha//VB|INF|AKT//conj//14 rätt//PL//obj//80 att//IE//mark//83 ringa//VB|INF|AKT//acl//81 två//RG|NOM//nummod//85 telefonsamtal//NN|NEU|PLU|IND|NOM//obj//83 ,//MID//punct//88 eller//KN//cc//88 skicka//VB|INF|AKT//conj//14 två//RG|NOM//nummod//90 telefax//NN|UTR|SIN|IND|NOM//obj//88 ,//MID//punct//92 fax//NN|UTR|SIN|IND|NOM//conj//90 eller//KN//cc//94 e-postmeddelanden//NN|NEU|PLU|IND|NOM//conj//90 snarast//AB|SUV//advmod//88 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//88 .//MID//punct//14
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Dessa//DT|UTR/NEU|PLU|DEF//det//99 personer//NN|UTR|PLU|IND|NOM//nsubj//104 ska//VB|PRS|AKT//aux//104 även//AB//advmod//104 snarast//AB|SUV//advmod//103 möjligt//AB|POS//advmod//104 erbjudas//VB|INF|SFO//conj//14 hotellrum//NN|NEU|PLU|IND|NOM//obj//104 ,//MID//punct//105 då//HA//advmod//114 övernattning//NN|UTR|SIN|IND|NOM//nsubj//114 under//PP//case//113 en//RG|UTR|SIN|IND|NOM//det//113 eller//KN//cc//112 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//110 nätter//NN|UTR|PLU|IND|NOM//nmod//108 blir//VB|PRS|AKT//acl:relcl//105 nödvändig//JJ|POS|UTR|SIN|IND|NOM//xcomp//114 eller//KN//cc//124 då//AB//advmod//124 en//DT|UTR|SIN|IND//det//120 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 vistelse//NN|UTR|SIN|IND|NOM//nsubj//124 än//KN//case//123 den//DT|UTR|SIN|DEF//det//123 passageraren//NN|UTR|SIN|DEF|NOM//nsubj//124 planerat//VB|SUP|AKT//conj//114 blir//VB|PRS|AKT//xcomp//124 nödvändig//JJ|POS|UTR|SIN|IND|NOM//xcomp//125 .//MAD//punct//104
3.9 EG-förordningar gällande flygresenärer Europaparlamentets och rådets förordning (EG) nr 261/2004 av den 11 februari 2004 om fastställande av gemensamma regler om kompensation och assistans till passagerare vid nekad ombordstigning och inställda eller kraftigt försenade flygningar och om upphävande av förordningen (EEG) nr 295/91;Transport//PM|NOM//nsubj:pass//135 mellan//PP//case//130 flygplatsen//NN|UTR|SIN|DEF|NOM//nmod//128 och//KN//cc//132 inkvarteringsorten//NN|UTR|SIN|DEF|NOM//conj//130 ska//VB|PRS|AKT//aux//135 även//AB//advmod//135 erbjudas//VB|INF|SFO//parataxis//104 .//MAD//punct//2
