Statens roll i framtidens vård- och omsorgssystem;–//RG|NOM//punct//2 en//DT|UTR|SIN|IND//det//2 kartläggning//NN|UTR|SIN|IND|NOM//ROOT//2
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 uppdatering//NN|UTR|SIN|IND|NOM//nsubj//31 bör//VB|PRS|AKT//aux//31 vara//VB|INF|AKT//cop//31 en//DT|UTR|SIN|IND//det//31 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 rutin//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//31
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Antalet//NN|NEU|SIN|DEF|NOM//nmod//35 tryckta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 rapporter//NN|UTR|PLU|IND|NOM//appos//31 bör//VB|PRS|AKT//aux//38 kunna//VB|INF|AKT//aux//38 minska//VB|INF|AKT//conj//6 påtagligt//AB|POS//advmod//38 .//MAD//punct//6
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Inte//AB//advmod//1 minst//AB|SUV//advmod//5 när//HA//mark//5 kunskapsläget//NN|NEU|SIN|DEF|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 osäkert//JJ|POS|NEU|SIN|IND|NOM//advcl//8 är//VB|PRS|AKT//cop//8 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//8 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//8 med//PP//case//11 lättillgänglig//JJ|POS|UTR|SIN|IND|NOM//amod//11 information//NN|UTR|SIN|IND|NOM//obl//8 ://MID//punct//8
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Finns//VB|PRS|SFO//parataxis//8 det//PN|NEU|SIN|DEF|SUB/OBJ//det//16 beprövad//PC|PRF|UTR|SIN|IND|NOM//amod//16 erfarenhet//NN|UTR|SIN|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 följas//VB|INF|SFO//acl:relcl//16 tills//PP//advmod//19 vidare//AB|KOM//fixed//20 ?//MID//punct//8
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Finns//VB|PRS|SFO//parataxis//8 det//PN|NEU|SIN|DEF|SUB/OBJ//det//25 metoder//NN|UTR|PLU|IND|NOM//nsubj:pass//30 som//HP|-|-|-//obj//28 man//PN|UTR|SIN|IND|SUB//nsubj//28 vet//VB|PRS|AKT//acl:relcl//25 ska//VB|PRS|AKT//aux//30 undvikas//VB|INF|SFO//ccomp//23 ?//MID//punct//8
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Finns//VB|PRS|SFO//parataxis//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 kompetenscentra//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//32 dit//HA//advmod//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 går//VB|PRS|AKT//advcl//32 att//IE//mark//39 vända//VB|INF|AKT//csubj//37 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//39 med//PP//case//42 frågor//NN|UTR|PLU|IND|NOM//obl//39 ?//MID//punct//8
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Finns//VB|PRS|SFO//parataxis//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 studier//NN|UTR|PLU|IND|NOM//nsubj//44 på//PP//case//48 gång//NN|UTR|SIN|IND|NOM//obl//44 som//HP|-|-|-//nsubj//52 kommer//VB|PRS|AKT//aux//52 att//IE//mark//52 ge//VB|INF|AKT//acl:relcl//44 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 kunskapsstöd//NN|NEU|SIN|IND|NOM//obj//52 inom//PP//case//58 den//DT|UTR|SIN|DEF//det//58 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//58 framtiden//NN|UTR|SIN|DEF|NOM//obl//52 ?//MAD//punct//8
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Mottagarna//NN|UTR|PLU|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 att//SN//mark//11 processerna//NN|UTR|PLU|DEF|NOM//nsubj//11 för//PP//mark//7 att//IE//mark//7 ta//VB|INF|AKT//acl//4 fram//PL//compound:prt//7 kunskapsunderlag//NN|NEU|SIN|IND|NOM//obj//7 behöver//VB|PRS|AKT//aux//11 bli//VB|INF|AKT//ccomp//1 snabbare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//11 och//KN//cc//14 effektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//12 .//MAD//punct//1
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Uppdelningen//NN|UTR|SIN|DEF|NOM//nsubj//29 mellan//PP//case//18 SBU//PM|NOM//nmod//16 ://MID//punct//18 s//PM|GEN//nummod//21 kunskapsunderlag//NN|NEU|SIN|IND|NOM//appos//18 och//KN//cc//24 de//DT|UTR/NEU|PLU|DEF//det//24 riktlinjer//NN|UTR|PLU|IND|NOM//conj//21 som//HP|-|-|-//case//27 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 myndigheter//NN|UTR|PLU|IND|NOM//nmod//24 sedan//AB//advmod//27 tar//VB|PRS|AKT//conj//1 fram//PL//compound:prt//29 är//VB|PRS|AKT//cop//35 kanske//AB//advmod//35 inte//AB//advmod//35 längre//AB|KOM//advmod//35 nödvändig//JJ|POS|UTR|SIN|IND|NOM//xcomp//1 .//MAD//punct//1
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;När//HA//mark//43 kunskapsunderlagen//NN|UTR|SIN|DEF|NOM//nsubj//43 redan//AB//advmod//41 i//PP//case//41 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//38 är//VB|PRS|AKT//cop//43 lättillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//47 bör//VB|PRS|AKT//aux//47 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//47 kunna//VB|INF|AKT//aux//47 användas//VB|INF|SFO//parataxis//1 direkt//AB|POS//advmod//47 ,//MID//punct//52 utan//KN//case//52 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 bearbetning//NN|UTR|SIN|IND|NOM//obl//47 .//MID//punct//1
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Vidareutveckling av kunskapsstyrningen;Såväl//KN//cc//55 myndighetsföreträdare//NN|UTR|PLU|IND|NOM//nsubj//62 som//KN//mark//57 personer//NN|UTR|PLU|IND|NOM//appos//55 i//PP//case//59 kommuner//NN|UTR|PLU|IND|NOM//nmod//57 och//KN//cc//61 landsting//NN|NEU|PLU|IND|NOM//conj//59 pekar//VB|PRS|AKT//parataxis//1 på//PP//mark//67 att//SN//mark//67 verksamheterna//NN|UTR|PLU|DEF|NOM//nsubj//67 behöver//VB|PRS|AKT//aux//67 utveckla//VB|INF|AKT//advcl//62 sitt//PS|NEU|SIN|DEF//nmod:poss//69 arbete//NN|NEU|SIN|IND|NOM//obj//67 för//PP//mark//72 att//IE//mark//72 säkerställa//VB|INF|AKT//advcl//67 att//SN//mark//75 kunskapsstyrningen//NN|UTR|SIN|DEF|NOM//nsubj//75 blir//VB|PRS|AKT//ccomp//72 en//DT|UTR|SIN|IND//det//79 mer//AB|KOM//advmod//78 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//79 del//NN|UTR|SIN|IND|NOM//xcomp//75 av//PP//case//83 huvudmännens//NN|UTR|SIN|DEF|GEN//nmod:poss//83 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 ledningsstöd//NN|NEU|SIN|IND|NOM//nmod//79 och//KN//cc//85 ledningssystem//NN|NEU|SIN|IND|NOM//conj//83 .//MAD//punct//1

2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;Inom//PP//case//1 kommunerna//NN|UTR|PLU|DEF|NOM//obl//5 och//KN//cc//3 omsorgsområdet//NN|NEU|SIN|DEF|NOM//conj//1 är//VB|PRS|AKT//cop//5 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//13 med//PP//case//7 riktlinjer//NN|UTR|PLU|IND|NOM//nmod//5 och//KN//cc//9 kunskapsstyrning//NN|UTR|SIN|IND|NOM//conj//7 ännu//AB//advmod//13 inte//AB//advmod//13 lika//AB//advmod//13 etablerat//PC|PRF|NEU|SIN|IND|NOM//ROOT//13 som//KN//mark//16 inom//PP//case//16 sjukvården//NN|UTR|SIN|DEF|NOM//obl//13 .//MAD//punct//13
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//24 ,//MID//punct//20 SoS//PM|NOM//conj//18 och//KN//cc//22 SKL//PM|NOM//conj//18 har//VB|PRS|AKT//aux//24 tagit//VB|SUP|AKT//parataxis//13 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//26 initiativ//NN|NEU|PLU|IND|NOM//obj//24 ,//MID//punct//24 men//KN//cc//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 finns//VB|PRS|SFO//conj//24 ännu//AB//advmod//30 inte//AB//advmod//30 lika//AB//advmod//34 etablerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 arbetsformer//NN|UTR|PLU|IND|NOM//nsubj//30 .//MAD//punct//24
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;Det//DT|NEU|SIN|DEF//det//39 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 synsättet//NN|NEU|SIN|DEF|NOM//nsubj//41 är//VB|PRS|AKT//cop//41 detsamma//PN|NEU|SIN|DEF|SUB/OBJ//conj//24 som//HP|-|-|-//case//44 inom//PP//case//44 sjukvården//NN|UTR|SIN|DEF|NOM//obl//41 ,//MID//punct//24 och//KN//cc//54 de//DT|UTR/NEU|PLU|DEF//det//49 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//49 företrädare//NN|UTR|PLU|IND|NOM//nsubj//54 för//PP//case//51 omsorgen//NN|UTR|SIN|DEF|NOM//nmod//49 är//VB|PRS|AKT//cop//54 också//AB//advmod//54 överens//PL//conj//24 om//PP//mark//58 att//SN//mark//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 finns//VB|PRS|SFO//advcl//24 mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//58 att//IE//mark//61 lära//VB|INF|AKT//advcl//58 av//PP//case//63 erfarenheterna//NN|UTR|PLU|DEF|NOM//obl//61 därifrån//AB//advmod//61 .//MID//punct//24
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;Samtidigt//AB//advmod//67 framhåller//VB|PRS|AKT//conj//13 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//67 att//SN//mark//72 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 är//VB|PRS|AKT//cop//72 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//67 att//IE//mark//74 ha//VB|INF|AKT//csubj//72 respekt//NN|UTR|SIN|IND|NOM//obj//74 för//PP//mark//80 att//SN//mark//80 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//80 är//VB|PRS|AKT//cop//80 annorlunda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//74 .//MID//punct//67
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;T.ex.//AB|AN//advmod//83 betonas//VB|PRS|SFO//parataxis//67 att//SN//mark//86 kunskapsutvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//86 har//VB|PRS|AKT//advcl//83 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 förutsättningar//NN|UTR|PLU|IND|NOM//obj//86 när//HA//advmod//86 det//DT|NEU|SIN|DEF//det//91 mesta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//fixed//89 som//HP|-|-|-//nsubj:pass//93 görs//VB|PRS|SFO//acl:relcl//91 handlar//VB|PRS|AKT//xcomp//93 om//PP//case//97 mänskligt//JJ|POS|NEU|SIN|IND|NOM//amod//97 samspel//NN|NEU|SIN|IND|NOM//obl//94 snarare//AB|KOM//advmod//94 än//KN//mark//103 ”//PAD//punct//103 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 ”//PAD//punct//101 åtgärder//NN|UTR|PLU|IND|NOM//obl//94 som//KN//case//105 användning//NN|UTR|SIN|IND|NOM//nmod//103 av//PP//case//107 läkemedel//NN|NEU|PLU|IND|NOM//nmod//105 eller//KN//cc//110 kirurgiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 ingrepp//NN|NEU|PLU|IND|NOM//conj//107 .//MAD//punct//67 ”//PAD//punct//113
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;Dubbelblindtester//NN|UTR|PLU|IND|NOM//nsubj:pass//121 ”//RG|NOM//punct//113 som//HP|-|-|-//nsubj//116 ger//VB|PRS|AKT//acl:relcl//113 hög//JJ|POS|UTR|SIN|IND|NOM//amod//118 säkerhet//NN|UTR|SIN|IND|NOM//obj//116 kan//VB|PRS|AKT//aux//121 inte//AB//advmod//121 tillämpas//VB|INF|SFO//parataxis//67 på//PP//case//124 samma//DT|UTR/NEU|SIN/PLU|IND//det//124 sätt//NN|NEU|SIN|IND|NOM//obl//121 inom//PP//case//126 omsorgen//NN|UTR|SIN|DEF|NOM//nmod//124 inom//PP//case//129 som//KN//case//129 vården//NN|UTR|SIN|DEF|NOM//obl//121 .//MAD//punct//67
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;Beprövad//PC|PRF|UTR|SIN|IND|NOM//amod//132 erfarenhet//NN|UTR|SIN|IND|NOM//nsubj:pass//136 måste//VB|PRS|AKT//aux//136 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//136 att//IE//mark//136 användas//VB|INF|SFO//parataxis//67 så//AB//advmod//138 länge//AB|POS//advmod//136 inget//DT|NEU|SIN|IND//det//141 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//141 underlag//NN|NEU|SIN|IND|NOM//nsubj//142 finns//VB|PRS|SFO//conj//67 .//MAD//punct//67
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;Verksamhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//145 behov//NN|NEU|PLU|IND|NOM//nsubj//147 måste//VB|PRS|AKT//aux//147 formulera//VB|INF|AKT//parataxis//67 frågorna//NN|UTR|PLU|DEF|NOM//obj//147 ,//MID//punct//147 även//AB//advmod//154 när//HA//case//154 det//PN|NEU|SIN|DEF|SUB/OBJ//det//154 saknas//VB|PRS|SFO//amod//154 metoder//NN|UTR|PLU|IND|NOM//obl//147 för//PP//mark//157 att//IE//mark//157 finna//VB|INF|AKT//acl//154 säkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//159 svar//NN|NEU|PLU|IND|NOM//obj//157 .//MAD//punct//13
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kommunernas och omsorgens kunskapsstyrning behöver utvecklas med utgångspunkt från egna förutsättningar;En//DT|UTR|SIN|IND//det//162 del//NN|UTR|SIN|IND|NOM//nsubj//174 av//PP//case//164 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//162 vi//PN|UTR|PLU|DEF|SUB//nsubj//166 talat//VB|SUP|AKT//acl:relcl//164 med//PP//obl//166 ,//MID//punct//162 även//AB//advmod//172 från//PP//case//172 fackligt//JJ|POS|NEU|SIN|IND|NOM//amod//172 håll//NN|NEU|SIN|IND|NOM//nmod//162 ,//MID//punct//162 säger//VB|PRS|AKT//parataxis//13 samtidigt//AB//advmod//174 att//SN//mark//183 forskning//NN|UTR|SIN|IND|NOM//nsubj:pass//183 och//KN//cc//180 vetenskaplig//JJ|POS|UTR|SIN|IND|NOM//amod//180 metodik//NN|UTR|SIN|IND|NOM//conj//177 skulle//VB|PRT|AKT//aux//183 kunna//VB|INF|AKT//aux//183 användas//VB|INF|SFO//ccomp//174 i//PP//case//187 mycket//AB|POS//advmod//186 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//187 utsträckning//NN|UTR|SIN|IND|NOM//obl//183 än//SN//mark//190 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//190 gör//VB|PRS|AKT//acl//187 i//PP//advmod//190 dag//NN|UTR|SIN|IND|NOM//fixed//191 .//MAD//punct//13

2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Ibland problem med kostnadsdrivande riktlinjer;En//DT|UTR|SIN|IND//det//1 kritik//NN|UTR|SIN|IND|NOM//nsubj//7 som//HP|-|-|-//nsubj:pass//3 framförts//VB|SUP|SFO//acl:relcl//1 från//PP//case//6 huvudmännens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 sida//NN|UTR|SIN|IND|NOM//obl//3 är//VB|PRS|AKT//ROOT//7 att//SN//mark//9 riktlinjer//NN|UTR|PLU|IND|NOM//ccomp//7 ,//MID//punct//14 och//KN//cc//14 ibland//AB//advmod//14 även//AB//advmod//14 resultat//NN|NEU|PLU|IND|NOM//conj//9 av//PP//case//16 tillsyn//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//14 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 gånger//NN|UTR|PLU|IND|NOM//nsubj//21 är//VB|PRS|AKT//cop//21 kostnadsdrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//9 .//MAD//punct//7
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Ibland problem med kostnadsdrivande riktlinjer;Kraven//NN|NEU|PLU|DEF|NOM//nsubj:pass//26 på//PP//case//25 huvudmännen//NN|UTR|PLU|DEF|NOM//nmod//23 höjs//VB|PRS|SFO//parataxis//7 ,//MID//punct//26 utan//PP//mark//31 att//SN//mark//31 resurser//NN|UTR|PLU|IND|NOM//nsubj:pass//31 tillförs//VB|PRS|SFO//advcl//26 eller//KN//cc//36 att//SN//mark//36 resursfrågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 ens//AB//advmod//36 diskuteras//VB|PRS|SFO//conj//31 .//MAD//punct//26
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Ibland problem med kostnadsdrivande riktlinjer;En//DT|UTR|SIN|IND//det//1 del//NN|UTR|SIN|IND|NOM//nmod//2 företrädare//NN|UTR|PLU|IND|NOM//nsubj//5 för//PP//case//4 kommuner//NN|UTR|PLU|IND|NOM//nmod//2 pekar//VB|PRS|AKT//ROOT//5 också//AB//advmod//5 att//IE//compound:prt//5 på//PP//mark//21 att//SN//mark//21 lagstiftningens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 krav//NN|NEU|SIN|IND|NOM//nsubj//21 på//PP//case//13 likabehandling//NN|UTR|SIN|IND|NOM//nmod//11 ,//MID//punct//11 exempelvis//AB//advmod//17 genom//PP//case//17 FK//PM|NOM//appos//11 och//KN//cc//19 AF//PM|NOM//conj//17 ,//MID//punct//11 medför//VB|PRS|AKT//advcl//5 att//SN//mark//31 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//31 i//PP//case//26 sitt//PS|NEU|SIN|DEF//nmod:poss//26 samarbete//NN|NEU|SIN|IND|NOM//nmod//23 med//PP//case//28 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//26 är//VB|PRS|AKT//cop//31 hårt//AB|POS//advmod//31 styrda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//21 av//PP//case//33 regelverken//NN|NEU|PLU|DEF|NOM//obl//31 och//KN//cc//39 att//SN//mark//39 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//39 ibland//AB//advmod//39 kan//VB|PRS|AKT//aux//39 dra//VB|INF|AKT//conj//31 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//39 ur//PL//case//43 ett//DT|NEU|SIN|IND//det//43 samarbete//NN|NEU|SIN|IND|NOM//obl//39 med//PP//mark//50 hänvisning//NN|UTR|SIN|IND|NOM//fixed//44 till//PP//fixed//44 att//SN//mark//50 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//50 inte//AB//advmod//50 har//VB|PRS|AKT//advcl//39 mandat//NN|NEU|PLU|IND|NOM//obj//50 ,//MID//punct//59 eller//KN//cc//59 att//SN//mark//59 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//56 resurser//NN|UTR|PLU|IND|NOM//nsubj//59 inte//AB//advmod//59 längre//AB|KOM//advmod//59 räcker//VB|PRS|AKT//conj//39 .//MAD//punct//5

2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kunskapsstyrning av det hälsofrämjande och förebyggande arbetet;Kunskapsstyrningen//NN|UTR|SIN|DEF|NOM//nsubj//5 inom//PP//case//4 det//DT|NEU|SIN|DEF//det//4 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 arbetet//NN|NEU|SIN|DEF|NOM//nmod//0 står//VB|PRS|AKT//ROOT//5 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 gånger//NN|UTR|PLU|IND|NOM//obj//5 inför//PP//case//10 samma//DT|UTR/NEU|SIN/PLU|IND//det//10 problematik//NN|UTR|SIN|IND|NOM//obl//5 och//KN//cc//12 utmaningar//NN|UTR|PLU|IND|NOM//conj//10 som//HP|-|-|-//mark//15 inom//PP//case//15 omsorgen//NN|UTR|SIN|DEF|NOM//obl//5 .//MAD//punct//5
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kunskapsstyrning av det hälsofrämjande och förebyggande arbetet;Flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//18 anser//VB|PRS|AKT//parataxis//5 att//IE//mark//21 alltför//AB//advmod//21 få//JJ|POS|UTR/NEU|PLU|IND|NOM//ccomp//18 insatser//NN|UTR|PLU|IND|NOM//obj//21 i//PP//advmod//25 dag//NN|UTR|SIN|IND|NOM//fixed//23 baseras//VB|PRS|SFO//advcl//18 på//PP//case//28 vetenskaplig//JJ|POS|UTR|SIN|IND|NOM//amod//28 evidens//NN|UTR|SIN|IND|NOM//obl//25 och//KN//cc//40 att//SN//mark//40 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//40 med//PP//case//33 riktlinjer//NN|UTR|PLU|IND|NOM//nmod//31 inom//PP//case//37 det//DT|NEU|SIN|DEF//det//37 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 området//NN|NEU|SIN|DEF|NOM//nmod//33 är//VB|PRS|AKT//cop//40 ganska//AB//advmod//40 outvecklat//JJ|POS|NEU|SIN|IND|NOM//conj//25 .//MAD//punct//40
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kunskapsstyrning av det hälsofrämjande och förebyggande arbetet;På//PP//case//44 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 sätt//NN|NEU|PLU|IND|NOM//obl//47 är//VB|PRS|AKT//cop//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//40 att//IE//mark//49 få//VB|INF|AKT//acl//47 fram//PL//compound:prt//49 evidens//NN|UTR|SIN|IND|NOM//obj//49 inom//PP//case//53 området//NN|NEU|SIN|DEF|NOM//obl//49 ,//MID//punct//47 inte//AB//advmod//56 minst//AB|SUV//advmod//70 därför//HA//mark//70 att//SN//fixed//57 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//70 av//PP//case//61 insatserna//NN|UTR|PLU|DEF|NOM//nmod//59 för//PP//mark//64 att//IE//mark//64 främja//VB|INF|AKT//acl//59 hälsa//NN|UTR|SIN|IND|NOM//obj//64 och//KN//cc//67 förebygga//VB|INF|AKT//conj//64 ohälsa//NN|UTR|SIN|IND|NOM//obj//67 inte//AB//advmod//70 ger//VB|PRS|AKT//advcl//47 resultat//NN|NEU|PLU|IND|NOM//obj//70 förrän//AB//advmod//75 efter//PP//case//75 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 tid//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//75
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kunskapsstyrning av det hälsofrämjande och förebyggande arbetet;FHI//PM|NOM//obj//70 och//KN//cc//79 SBU//PM|NOM//conj//77 har//VB|PRS|AKT//aux//81 intensifierat//VB|SUP|AKT//xcomp//5 sitt//PS|NEU|SIN|DEF//nmod:poss//83 samarbete//NN|NEU|SIN|IND|NOM//obj//81 för//PP//mark//86 att//IE//mark//86 finna//VB|INF|AKT//advcl//81 vägar//NN|UTR|PLU|IND|NOM//obj//86 framåt//AB//advmod//86 .//MAD//punct//5
2.8 Kunskapsstyrning är ett utvecklingsområde med stora förbättringsmöjligheter / Kunskapsstyrning av det hälsofrämjande och förebyggande arbetet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//93 har//VB|PRS|AKT//aux//93 också//AB//advmod//93 givit//VB|SUP|AKT//parataxis//5 dessa//DT|UTR/NEU|PLU|DEF//det//95 myndigheter//NN|UTR|PLU|IND|NOM//obj//93 i//PP//case//97 uppdrag//NN|NEU|SIN|IND|NOM//obl//93 att//IE//mark//99 utreda//VB|INF|AKT//acl//97 vilket//HD|NEU|SIN|IND//det//101 evidensgraderingssystem//NN|NEU|SIN|IND|NOM//obj//99 som//HP|-|-|-//nsubj//104 bör//VB|PRS|AKT//aux//104 gälla//VB|INF|AKT//acl:relcl//101 för//PP//case//106 bedömning//NN|UTR|SIN|IND|NOM//obl//104 av//PP//case//108 insatser//NN|UTR|PLU|IND|NOM//nmod//106 inom//PP//case//110 folkhälsoområdet//NN|NEU|SIN|DEF|NOM//nmod//108 .//MAD//punct//93

