Villkor för intjänande och bevarande av tjänstepension;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 intjänande//NN|NEU|SIN|IND|NOM//nmod//2 och//KN//cc//6 bevarande//NN|NEU|SIN|IND|NOM//conj//4 av//PP//case//8 tjänstepension//NN|UTR|SIN|IND|NOM//nmod//4
8.1.1 Kvalifikationstid, förvärvandetid och förvärvandeålder;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//142 finns//VB|PRS|SFO//conj//3 emellertid//AB//advmod//142 en//DT|UTR|SIN|IND//det//146 viss//JJ|POS|UTR|SIN|IND|NOM//amod//146 skillnad//NN|UTR|SIN|IND|NOM//nsubj//142 mellan//PP//case//150 de//DT|UTR/NEU|PLU|DEF//det//150 två//RG|NOM//nummod//150 situationerna//NN|UTR|PLU|DEF|NOM//obl//142 .//MAD//punct//142
8.1.1 Kvalifikationstid, förvärvandetid och förvärvandeålder;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//165 som//HP|-|-|-//nsubj//154 flyttar//VB|PRS|AKT//acl:relcl//152 mellan//PP//case//156 länder//NN|NEU|PLU|IND|NOM//obl//154 och//KN//cc//159 därvid//AB//advmod//159 byter//VB|PRS|AKT//conj//154 anställning//NN|UTR|SIN|IND|NOM//obj//159 vid//PP//case//163 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//163 tillfällen//NN|NEU|PLU|IND|NOM//obl//159 kan//VB|PRS|AKT//aux//165 riskera//VB|INF|AKT//parataxis//142 att//IE//mark//167 drabbas//VB|INF|SFO//advcl//165 av//PP//case//170 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//170 kvalifikationstider//NN|UTR|PLU|IND|NOM//obl:agent//167 i//PP//case//173 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//173 utsträckning//NN|UTR|SIN|IND|NOM//obl//167 än//KN//mark//177 när//HA//mark//177 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//177 uppställs//VB|PRS|SFO//acl//173 krav//NN|NEU|PLU|IND|NOM//obj//177 på//PP//case//180 minimiålder//NN|UTR|SIN|IND|NOM//obl//177 för//PP//mark//183 att//IE//mark//183 börja//VB|INF|AKT//acl//180 tjäna//VB|INF|AKT//xcomp//183 in//PL//compound:prt//184 ålderspension//NN|UTR|SIN|IND|NOM//obj//184 .//MAD//punct//165
8.1.1 Kvalifikationstid, förvärvandetid och förvärvandeålder;Vid//PP//case//191 en//DT|UTR|SIN|IND//det//191 viss//JJ|POS|UTR|SIN|IND|NOM//amod//191 ålder//NN|UTR|SIN|IND|NOM//obl//201 borde//VB|PRT|AKT//aux//201 risken//NN|UTR|SIN|DEF|NOM//nsubj//201 för//PP//mark//196 att//IE//mark//196 träffas//VB|INF|SFO//acl//193 av//PP//case//199 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//199 villkor//NN|NEU|PLU|IND|NOM//obl//196 vara//VB|INF|AKT//cop//201 utesluten//PC|PRF|UTR|SIN|IND|NOM//parataxis//165 .//MAD//punct//165
8.1.1 Kvalifikationstid, förvärvandetid och förvärvandeålder;Om//SN//mark//208 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//205 kvalifikationstider//NN|UTR|PLU|IND|NOM//nsubj//208 däremot//AB//advmod//208 skulle//VB|PRT|AKT//aux//208 gälla//VB|INF|AKT//advcl//215 vid//PP//case//211 varje//DT|UTR/NEU|SIN|IND//det//211 nyanställning//NN|UTR|SIN|IND|NOM//obl//215 skulle//VB|PRT|AKT//aux//215 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//215 kunna//VB|INF|AKT//aux//215 medföra//VB|INF|AKT//advcl//165 att//SN//mark//218 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//218 går//VB|PRS|AKT//ccomp//215 miste//PL//compound:prt//218 om//PP//case//223 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//222 års//NN|NEU|PLU|IND|GEN//nmod:poss//223 intjänande//NN|NEU|SIN|IND|NOM//obl//218 under//PP//case//226 sitt//PS|NEU|SIN|DEF//nmod:poss//226 arbetsliv//NN|NEU|SIN|IND|NOM//obl//218 .//MAD//punct//3

8.1.2 Återbetalning av avgifter;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//5 ://MID//punct//1
8.1.2 Återbetalning av avgifter;Direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 återbetalningsbestämmelse//NN|UTR|SIN|IND|NOM//nsubj//5 reglerar//VB|PRS|AKT//ROOT//5 återbetalning//NN|UTR|SIN|IND|NOM//obj//5 av//PP//case//8 avgifter//NN|UTR|PLU|IND|NOM//nmod//6 som//HP|-|-|-//obj//13 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//13  //_SP////10 har//VB|PRS|AKT//aux//13 erlagt//VB|SUP|AKT//acl:relcl//8 .//MAD//punct//5
8.1.2 Återbetalning av avgifter;Om//SN//mark//3 en//DT|UTR|SIN|IND//det//2 anställning//NN|UTR|SIN|IND|NOM//nsubj//3 upphör//VB|PRS|AKT//advcl//23 före//PP//case//5 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//3 att//SN//mark//10 en//DT|UTR|SIN|IND//det//9 avgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj//10 har//VB|PRS|AKT//advcl//23 några//DT|UTR/NEU|PLU|IND//det//14 intjänade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 förvärvade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 pensionsrättigheter//NN|UTR|PLU|IND|NOM//obj//10 ska//VB|PRS|AKT//aux//23 tjänstepensionssystemet//NN|NEU|SIN|DEF|NOM//nsubj//23 enligt//PP//case//19 artikel//NN|UTR|SIN|IND|NOM//nmod//19 4.1//RG|NOM//nmod//16 c//NN|AN//nmod//16 i//PP//case//22 direktivet//NN|NEU|SIN|DEF|NOM//obl//23 återbetala//VB|INF|AKT//ROOT//23 de//DT|UTR/NEU|PLU|DEF//det//25 avgifter//NN|UTR|PLU|IND|NOM//obj//23 som//HP|-|-|-//nsubj:pass//28 har//VB|PRS|AKT//aux//28 betalats//VB|SUP|SFO//acl:relcl//25 in//PL//compound:prt//28 eller//KN//cc//31 återbetala//VB|INF|AKT//conj//28 värdet//NN|NEU|SIN|DEF|NOM//obj//31 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 investeringar//NN|UTR|PLU|IND|NOM//nmod//32 som//HP|-|-|-//nsubj//37 härrör//VB|PRS|AKT//acl:relcl//35 från//PP//case//40 dessa//DT|UTR/NEU|PLU|DEF//det//40 inbetalningar//NN|UTR|PLU|IND|NOM//obl//37 .//MAD//punct//23
8.1.2 Återbetalning av avgifter;I//PP//case//43 direktivet//NN|NEU|SIN|DEF|NOM//obl//44 anges//VB|PRS|SFO//parataxis//23 att//SN//mark//63 de//DT|UTR/NEU|PLU|DEF//det//47 avgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//63 som//HP|-|-|-//nsubj:pass//50 har//VB|PRS|AKT//aux//50 betalats//VB|SUP|SFO//acl:relcl//47 in//PL//compound:prt//50 av//PP//case//55 den//DT|UTR|SIN|DEF//det//55 avgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 arbetstagaren//NN|UTR|SIN|DEF|NOM//obl:agent//50 eller//KN//cc//61 för//PP//case//61 den//DT|UTR|SIN|DEF//det//60 avgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 arbetstagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//61 räkning//NN|UTR|SIN|IND|NOM//conj//55 ska//VB|PRS|AKT//aux//63 återbetalas//VB|INF|SFO//ccomp//44 .//MAD//punct//23
8.1.2 Återbetalning av avgifter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 framgår//VB|PRS|AKT//parataxis//23 inte//AB//advmod//66 uttryckligen//AB//advmod//66 av//PP//case//70 artikeln//NN|UTR|SIN|DEF|NOM//obl//66 till//PP//case//72 vem//HP|UTR|SIN|IND//obl//66 återbetalningen//NN|UTR|SIN|DEF|NOM//nsubj//75 ska//VB|PRS|AKT//aux//75 ske//VB|INF|AKT//acl:relcl//72 .//MAD//punct//23
8.1.2 Återbetalning av avgifter;Artikeln//NN|UTR|SIN|DEF|NOM//nsubj:pass//81 kan//VB|PRS|AKT//aux//81 dock//AB//advmod//81 inte//AB//advmod//81 tolkas//VB|INF|SFO//parataxis//23 på//PP//case//84 annat//JJ|POS|NEU|SIN|IND|NOM//amod//84 sätt//NN|NEU|SIN|IND|NOM//obl//81 än//KN//mark//89 att//SN//mark//89 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//89 är//VB|PRS|AKT//cop//89 fråga//NN|UTR|SIN|IND|NOM//acl//84 om//PP//case//91 återbetalning//NN|UTR|SIN|IND|NOM//obl//89 av//PP//case//93 avgifter//NN|UTR|PLU|IND|NOM//nmod//91 till//PP//case//95 arbetstagaren//NN|UTR|SIN|DEF|NOM//nmod//91 .//MAD//punct//81
8.1.2 Återbetalning av avgifter;I//PP//case//100 det//DT|NEU|SIN|DEF//det//100 första//RO|NOM//amod//100 förslaget//NN|NEU|SIN|DEF|NOM//obl//103 till//PP//case//102 direktivet//NN|NEU|SIN|DEF|NOM//nmod//100 uttrycktes//VB|PRT|SFO//conj//81 att//SN//mark//110 om//SN//mark//110 pensionsrättigheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//110 ännu//AB//advmod//110 inte//AB//advmod//110 har//VB|PRS|AKT//aux//110 intjänats//VB|SUP|SFO//advcl//103 när//HA//mark//113 anställningen//NN|UTR|SIN|DEF|NOM//nsubj//113 upphör//VB|PRS|AKT//advcl//110 ,//MID//punct//131 ska//VB|PRS|AKT//aux//131 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//117 avgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//131 som//HP|-|-|-//nsubj:pass//120 har//VB|PRS|AKT//aux//120 betalats//VB|SUP|SFO//acl:relcl//117 av//PP//case//124 den//DT|UTR|SIN|DEF//det//124 avgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//124 arbetstagaren//NN|UTR|SIN|DEF|NOM//obl:agent//120 ,//MID//punct//129 eller//KN//cc//129 i//PP//case//129 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//129 namn//NN|NEU|SIN|IND|NOM//conj//117 ,//MID//punct//131 återbetalas//VB|INF|SFO//conj//113 .//MAD//punct//131
8.1.2 Återbetalning av avgifter;I//PP//case//136 den//DT|UTR|SIN|DEF//det//136 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//136 redogörelsen//NN|UTR|SIN|DEF|NOM//obl//140 för//PP//case//139 det//DT|NEU|SIN|DEF//det//139 förslaget//NN|NEU|SIN|DEF|NOM//nmod//136 anges//VB|PRS|SFO//parataxis//23 att//SN//mark//164 en//DT|UTR|SIN|IND//det//143 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj//164 som//HP|-|-|-//nsubj//147 ännu//AB//advmod//147 inte//AB//advmod//147 tjänat//VB|SUP|AKT//acl:relcl//143 in//PL//compound:prt//147 några//DT|UTR/NEU|PLU|IND//det//150 rättigheter//NN|UTR|PLU|IND|NOM//obj//147 inom//PP//case//154 det//DT|NEU|SIN|DEF//det//154 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//154 pensionssystemet//NN|NEU|SIN|DEF|NOM//obl//147 ,//MID//punct//164 men//KN//cc//164 som//HP|-|-|-//nsubj//160 redan//AB//advmod//160 har//VB|PRS|AKT//aux//160 betalat//VB|SUP|AKT//advcl//164 avgifter//NN|UTR|PLU|IND|NOM//obj//160 ska//VB|PRS|AKT//aux//164 inte//AB//advmod//164 gå//VB|INF|AKT//advcl//140 miste//PL//compound:prt//164 om//PP//case//167 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//164 .//MAD//punct//23
8.1.2 Återbetalning av avgifter;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//23 med//PP//case//171 direktivet//NN|NEU|SIN|DEF|NOM//nmod//169 i//PP//case//173 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//171 är//VB|PRS|AKT//advmod//23 att//IE//mark//176 bidra//VB|INF|AKT//csubj//23 till//PP//case//180 arbetstagares//NN|NEU|SIN|IND|GEN//nmod:poss//180 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//180 rörlighet//NN|UTR|SIN|IND|NOM//obl//176 och//KN//cc//182 syftar//VB|PRS|AKT//conj//176 inte//AB//advmod//182 till//PP//mark//186 att//IE//mark//186 skapa//VB|INF|AKT//advcl//182 rättigheter//NN|UTR|PLU|IND|NOM//obj//186 för//PP//case//189 arbetsgivaren//NN|UTR|SIN|DEF|NOM//obl//186 .//MAD//punct//23
8.1.2 Återbetalning av avgifter;Att//SN//mark//194 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//193 avgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//194 betalas//VB|PRS|SFO//advcl//23 tillbaka//PL//advmod//194 till//PP//case//197 arbetstagaren//NN|UTR|SIN|DEF|NOM//obl//194 bidrar//VB|PRS|AKT//conj//23 till//PP//mark//204 att//SN//mark//204 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//204 inte//AB//advmod//204 ska//VB|PRS|AKT//aux//204 känna//VB|INF|AKT//advcl//198 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//204 tvingad//PC|PRF|UTR|SIN|IND|NOM//xcomp//204 att//IE//mark//208 vara//VB|INF|AKT//xcomp//206 kvar//PL//compound:prt//208 i//PP//case//212 en//DT|UTR|SIN|IND//det//212 anställning//NN|UTR|SIN|IND|NOM//obl//208 för//PP//mark//215 att//IE//mark//215 få//VB|INF|AKT//advcl//208 något//DT|NEU|SIN|IND//det//217 värde//NN|NEU|SIN|IND|NOM//obj//215 av//PP//case//221 de//DT|UTR/NEU|PLU|DEF//det//221 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//221 avgifterna//NN|UTR|PLU|DEF|NOM//obl//215 .//MAD//punct//23
8.1.2 Återbetalning av avgifter;Slutsatsen//NN|UTR|SIN|DEF|NOM//nsubj//226 måste//VB|PRS|AKT//aux//226 därför//AB//advmod//226 vara//VB|INF|AKT//parataxis//23 att//SN//mark//230 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//230 endast//AB//advmod//230 reglerar//VB|PRS|AKT//ccomp//226 arbetstagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//232 rätt//NN|UTR|SIN|IND|NOM//obj//230 att//IE//mark//234 få//VB|INF|AKT//acl//232 tillbaka//PL//compound:prt//234 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//237 avgifter//NN|UTR|PLU|IND|NOM//obj//234 .//MAD//punct//23
8.1.2 Återbetalning av avgifter;Av//PP//case//1 direktivet//NN|NEU|SIN|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 att//SN//mark//17 avgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//17 som//HP|-|-|-//nsubj:pass//7 har//VB|PRS|AKT//aux//7 betalats//VB|SUP|SFO//acl:relcl//4 av//PP//case//11 den//DT|UTR|SIN|DEF//det//11 avgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 arbetstagaren//NN|UTR|SIN|DEF|NOM//obl:agent//7 eller//KN//cc//15 för//PP//case//15 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//15 räkning//NN|UTR|SIN|IND|NOM//conj//11 ska//VB|PRS|AKT//aux//17 återbetalas//VB|INF|SFO//ccomp//2 .//MAD//punct//2
8.1.2 Återbetalning av avgifter;Vad//HP|NEU|SIN|IND//nsubj:pass//22 som//HP|-|-|-//nsubj:pass//22 närmare//AB|KOM//advmod//22 menas//VB|PRS|SFO//parataxis//2 med//PP//case//24 ”//NN|UTR|SIN|IND|NOM//obl//22 för//PP//case//27 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//27 räkning//NN|UTR|SIN|IND|NOM//nmod//24 ”//PAD//punct//2 framgår//VB|PRS|AKT//conj//2 inte//AB//advmod//29 och//KN//cc//34 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 kan//VB|PRS|AKT//aux//34 ställas//VB|INF|SFO//conj//29 om//PL//compound:prt//34 i//PP//case//37 begreppet//NN|NEU|SIN|DEF|NOM//obl//38 inryms//VB|PRS|SFO//advcl//34 de//DT|UTR/NEU|PLU|DEF//det//40 avgifter//NN|UTR|PLU|IND|NOM//obj//38 som//HP|-|-|-//obj//43 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//43 betalar//VB|PRS|AKT//acl:relcl//40 för//PP//case//46 arbetstagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//46 tjänstepension//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//2
8.1.2 Återbetalning av avgifter;Skäl//NN|NEU|PLU|IND|NOM//parataxis//2 till//PP//mark//51 att//IE//mark//51 ställa//VB|INF|AKT//advcl//48 upp//PL//compound:prt//51 förvärvandevillkor//NN|UTR|PLU|IND|NOM//obj//51 ,//MID//punct//51 vilket//HP|NEU|SIN|IND//nsubj//57 är//VB|PRS|AKT//cop//57 tillåtet//PC|PRF|NEU|SIN|IND|NOM//parataxis//2 enligt//PP//case//59 direktivet//NN|NEU|SIN|DEF|NOM//nmod//57 i//PP//case//62 viss//JJ|POS|UTR|SIN|IND|NOM//amod//62 omfattning//NN|UTR|SIN|IND|NOM//obl//57 ,//MID//punct//65 torde//VB|PRT|AKT//aux//65 vara//VB|INF|AKT//conj//2 att//IE//mark//67 få//VB|INF|AKT//csubj//65 arbetstagaren//NN|UTR|SIN|DEF|NOM//obj//67 att//IE//mark//70 stanna//VB|INF|AKT//xcomp//67 kvar//PL//compound:prt//70 i//PP//case//73 anställningen//NN|UTR|SIN|DEF|NOM//obl//70 under//PP//case//78 en//DT|UTR|SIN|IND//det//78 viss//JJ|POS|UTR|SIN|IND|NOM//amod//78 minsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//78 tid//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//65
8.1.2 Återbetalning av avgifter;Om//SN//mark//83 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//83 skulle//VB|PRT|AKT//aux//83 få//VB|INF|AKT//advcl//65 rätt//PL//obj//83 till//PP//case//88 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//88 inbetalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//88 avgifter//NN|UTR|PLU|IND|NOM//obl//83 ,//MID//punct//101 om//AB//mark//101 än//AB//mark//94 i//PP//case//94 annan//JJ|POS|UTR|SIN|IND|NOM//amod//94 form//NN|UTR|SIN|IND|NOM//fixed//90 än//KN//case//96 pension//NN|UTR|SIN|IND|NOM//nmod//94 ,//MID//punct//101 även//AB//mark//101 om//SN//fixed//98 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//101 avslutar//VB|PRS|AKT//advcl//83 sin//PS|UTR|SIN|DEF//nmod:poss//103 anställning//NN|UTR|SIN|IND|NOM//obj//101 före//PP//case//105 förvärvandet//NN|NEU|SIN|DEF|NOM//obl//101 ,//MID//punct//107 framstår//VB|PRS|AKT//conj//83 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//107 som//KN//mark//116 att//SN//mark//116 ett//DT|NEU|SIN|IND//det//112 villkor//NN|NEU|SIN|IND|NOM//nsubj//116 om//PP//mark//116 förvärvandetid//NN|UTR|SIN|IND|NOM//nsubj//116 skulle//VB|PRT|AKT//aux//116 förlora//VB|INF|AKT//advcl//107 sitt//PS|NEU|SIN|DEF//nmod:poss//118 syfte//NN|NEU|SIN|IND|NOM//obj//116 .//MAD//punct//65
8.1.2 Återbetalning av avgifter;I//PP//case//121 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//126 av//PP//case//125 de//DT|UTR/NEU|PLU|DEF//det//125 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//121 betalar//VB|PRS|AKT//conj//2 arbetstagaren//NN|UTR|SIN|DEF|NOM//obj//126 på//PP//case//132 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//132 eller//KN//cc//131 obligatorisk//JJ|POS|UTR|SIN|IND|NOM//conj//129 basis//NN|UTR|SIN|IND|NOM//nmod//133 avgifter//NN|UTR|PLU|IND|NOM//obj//126 till//PP//case//136 sin//PS|UTR|SIN|DEF//nmod:poss//136 tjänstepension//NN|UTR|SIN|IND|NOM//obl//126 .//MAD//punct//126
8.1.2 Återbetalning av avgifter;När//HA//advmod//140 så//AB//advmod//140 sker//VB|PRS|AKT//advcl//126 och//KN//cc//144 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//144 inte//AB//advmod//144 uppfyller//VB|PRS|AKT//conj//140 villkoren//NN|NEU|PLU|DEF|NOM//obj//144 för//PP//case//147 förvärvande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//144 före//PP//case//150 anställningens//NN|UTR|SIN|DEF|GEN//nmod:poss//150 upphörande//NN|NEU|SIN|IND|NOM//obl//144 bedömer//VB|PRS|AKT//parataxis//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//151 att//SN//mark//155 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//155 föreskriver//VB|PRS|AKT//ccomp//151 en//DT|UTR|SIN|IND//det//157 rätt//NN|UTR|SIN|IND|NOM//obj//155 för//PP//case//159 arbetstagaren//NN|UTR|SIN|DEF|NOM//nmod//157 att//IE//mark//161 återfå//VB|INF|AKT//acl//157 avgifterna//NN|UTR|PLU|DEF|NOM//obj//161 .//MAD//punct//151
8.1.2 Återbetalning av avgifter;Uttrycket//NN|NEU|SIN|DEF|NOM//nsubj//170 ”//PM|NOM//punct//164 för//PP//case//168 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//168 räkning//NN|UTR|SIN|IND|NOM//nmod//164 ”//PM|NOM//punct//170 förtydligar//VB|PRS|AKT//parataxis//151 att//SN//mark//173 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//173 gäller//VB|PRS|AKT//ccomp//170 även//AB//mark//180 om//SN//fixed//174 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//180 inte//AB//advmod//180 själv//JJ|POS|UTR|SIN|IND|NOM//amod//177 faktiskt//AB|POS//advmod//180 erlagt//VB|SUP|AKT//advcl//173 avgifterna//NN|UTR|PLU|DEF|NOM//obj//180 utan//PP//mark//185 att//SN//mark//185 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//185 skett//VB|SUP|AKT//advcl//180 för//PP//case//188 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//188 räkning//NN|UTR|SIN|IND|NOM//obl//185 .//MAD//punct//170
8.1.2 Återbetalning av avgifter;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//193 ska//VB|PRS|AKT//aux//193 således//AB//advmod//193 tolkas//VB|INF|SFO//parataxis//170 på//PP//case//196 det//DT|NEU|SIN|DEF//det//196 sättet//NN|NEU|SIN|DEF|NOM//obl//193 att//SN//mark//200 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//200 endast//AB//advmod//200 omfattar//VB|PRS|AKT//acl//196 arbetstagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//202 inbetalning//NN|UTR|SIN|IND|NOM//obj//200 av//PP//case//204 avgifter//NN|UTR|PLU|IND|NOM//nmod//202 eller//KN//cc//208 när//HA//mark//208 inbetalning//NN|UTR|SIN|IND|NOM//nsubj//208 sker//VB|PRS|AKT//conj//200 åt//PP//case//210 denne//PN|MAS|SIN|DEF|SUB/OBJ//obl//208 .//MAD//punct//170
8.1.2 Återbetalning av avgifter;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//213 omfattar//VB|PRS|AKT//parataxis//170 inte//AB//advmod//213 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//216 inbetalning//NN|UTR|SIN|IND|NOM//obj//213 av//PP//case//218 avgifter//NN|UTR|PLU|IND|NOM//nmod//216 i//PP//case//223 enlighet//NN|UTR|SIN|IND|NOM//fixed//219 med//PP//fixed//219 sitt//PS|NEU|SIN|DEF//nmod:poss//223 pensionsåtagande//NN|NEU|SIN|IND|NOM//obl//213 som//HP|-|-|-//nsubj//225 sker//VB|PRS|AKT//acl:relcl//223 i//PP//case//228 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//228 namn//NN|NEU|SIN|IND|NOM//obl//225 .//MAD//punct//213
8.1.2 Återbetalning av avgifter;Att//SN//mark//234 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//232 återbetalningsbestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//234 ska//VB|PRS|AKT//aux//234 tolkas//VB|INF|SFO//ccomp//213 på//PP//case//237 detta//DT|NEU|SIN|DEF//det//237 sätt//NN|NEU|SIN|IND|NOM//obl//234 har//VB|PRS|AKT//aux//242 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//242 också//AB//advmod//242 fått//VB|SUP|AKT//aux//242 bekräftat//PC|PRF|NEU|SIN|IND|NOM//conj//213 i//PP//case//244 dialog//NN|UTR|SIN|IND|NOM//obl//242 med//PP//case//246 företrädare//NN|UTR|PLU|IND|NOM//obl//242 för//PP//case//248 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//246 .//MAD//punct//213
8.1.2 Återbetalning av avgifter;Av//PP//case//1 direktivet//NN|NEU|SIN|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 att//SN//mark//6 återbetalning//NN|UTR|SIN|IND|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 ske//VB|INF|AKT//ccomp//2 av//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 avgifter//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj:pass//11 betalats//VB|SUP|SFO//acl:relcl//9 in//PL//compound:prt//11 eller//KN//advmod//11 ,//MID//punct//2 när//HA//mark//17 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//17 bär//VB|PRS|AKT//advcl//2 investeringsrisken//NN|UTR|SIN|DEF|NOM//obj//17 ,//MID//punct//21 antingen//KN//cc//21 summan//NN|UTR|SIN|DEF|NOM//conj//17 av//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 avgifter//NN|UTR|PLU|IND|NOM//nmod//21 som//HP|-|-|-//nsubj:pass//27 har//VB|PRS|AKT//aux//27 betalats//VB|SUP|SFO//acl:relcl//24 in//PL//compound:prt//27 eller//KN//cc//30 värdet//NN|NEU|SIN|DEF|NOM//conj//27 av//PP//case//32 investeringarna//NN|UTR|PLU|DEF|NOM//nmod//30 .//MAD//punct//2
