Ökad trygghet för hotade och förföljda personer;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Trygghetsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt;Fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//27 ska//VB|PRS|AKT//aux//27 i//PP//case//26 princip//NN|UTR|SIN|IND|NOM//obl//27 ha//VB|INF|AKT//parataxis//9 företräde//NN|NEU|SIN|IND|NOM//obj//27 framför//PP//case//30 vårdnads-//NN|UTR|-|-|SMS//obl//27 och//KN//cc//32 umgängesrätt//NN|UTR|SIN|IND|NOM//conj//30 .//MID//punct//9
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 finns//VB|PRS|SFO//parataxis//9 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//35 att//IE//mark//39 förena//VB|INF|AKT//acl//37 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//41 personuppgifter//NN|UTR|PLU|IND|NOM//obj//39 med//PP//case//43 umgängesrätt//NN|UTR|SIN|IND|NOM//obl//39 när//HA//mark//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 är//VB|PRS|AKT//cop//47 föräldern//NN|UTR|SIN|DEF|NOM//advcl//35 som//HP|-|-|-//nsubj//49 riskerar//VB|PRS|AKT//acl:relcl//47 den//DT|UTR|SIN|DEF//det//52 allvarliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 brottsligheten//NN|UTR|SIN|DEF|NOM//obj//49 ,//MID//punct//57 än//KN//mark//57 när//HA//mark//57 barnet//NN|NEU|SIN|DEF|NOM//nsubj//57 riskerar//VB|PRS|AKT//advcl//49 den//DT|UTR|SIN|DEF//det//60 allvarliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 brottsligheten//NN|UTR|SIN|DEF|NOM//obj//57 .//MAD//punct//35
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//65 ska//VB|PRS|AKT//aux//65 alltid//AB//advmod//65 göras//VB|INF|SFO//parataxis//35 en//DT|UTR|SIN|IND//det//68 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//68 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//65 .//MAD//punct//9
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt;Förslag//NN|NEU|PLU|IND|NOM//ROOT//0 ://MID//punct//0
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt; //_SP////1 Behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//10 av//PP//case//6 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 ändringar//NN|UTR|PLU|IND|NOM//nmod//3 i//PP//case//8 föräldrabalken//NN|UTR|SIN|DEF|NOM//nmod//6 ska//VB|PRS|AKT//aux//10 utredas//VB|INF|SFO//parataxis//0 särskilt//AB//advmod//10 .//MAD//punct//0
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 har//VB|PRS|AKT//aux//10 i//PP//advmod//1 uppdrag//NN|NEU|SIN|IND|NOM//fixed//2 att//IE//mark//5 analysera//VB|INF|AKT//advcl//1 hur//HA//advmod//7 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//10 kan//VB|PRS|AKT//aux//10 kombineras//VB|INF|SFO//ROOT//10 med//PP//case//12 vårdnads-//NN|UTR|-|-|SMS//obl//10 och//KN//cc//14 umgängesrätt//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//21 ,//MID//punct//21 om//SN//mark//21 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 inte//AB//advmod//21 är//VB|PRS|AKT//cop//21 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//10 ,//MID//punct//26 vad//HP|NEU|SIN|IND//dislocated//26 som//HP|-|-|-//nsubj:pass//26 bör//VB|PRS|AKT//aux//26 ges//VB|INF|SFO//advcl//21 företräde//NN|NEU|SIN|IND|NOM//obj//26 .//MAD//punct//10
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt;Bestämmelser//NN|UTR|PLU|IND|NOM//obl//10 om//PP//case//31 vårdnad//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//33 umgänge//NN|NEU|SIN|IND|NOM//conj//31 beskriver//VB|PRS|AKT//conj//10 vi//PN|UTR|PLU|DEF|SUB//nsubj//34 i//PP//case//38 kapitel//NN|NEU|SIN|IND|NOM//nmod//38 6//RG|NOM//obl//34 .//MAD//punct//10

7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//4 är//VB|PRS|AKT//cop//4 i//PP//advmod//4 dag//NN|UTR|SIN|IND|NOM//fixed//2 möjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 för//PP//case//6 en//PN|UTR|SIN|IND|SUB/OBJ//obl//4 av//PP//case//8 vårdnadshavarna//NN|UTR|PLU|DEF|NOM//nmod//6 att//IE//mark//10 ansöka//VB|INF|AKT//acl//6 om//PP//case//13 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 personuppgifter//NN|UTR|PLU|IND|NOM//obl//10 för//PP//case//16 ett//DT|NEU|SIN|IND//det//16 barn//NN|NEU|SIN|IND|NOM//obl//10 som//HP|-|-|-//obj//20 personen//NN|UTR|SIN|DEF|NOM//nsubj//20 varaktigt//AB|POS//advmod//20 bor//VB|PRS|AKT//acl:relcl//16 tillsammans//AB//advmod//20 med//PP//case//20 ,//MID//punct//4 om//SN//mark//26 syftet//NN|NEU|SIN|DEF|NOM//nsubj//26 är//VB|PRS|AKT//advcl//4 att//IE//mark//28 ge//VB|INF|AKT//ccomp//26 skydd//NN|NEU|SIN|IND|NOM//obj//28 mot//PP//case//33 den//DT|UTR|SIN|DEF//det//32 andre//JJ|POS|MAS|SIN|DEF|NOM//amod//33 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//obl//28 ,//MID//punct//35 se//VB|IMP|AKT//conj//28 avsnitt//NN|NEU|SIN|IND|NOM//nmod//37 7.2.2//RG|NOM//obj//35 .//MAD//punct//4
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;I//PP//mark//50 och//KN//fixed//39 med//PP//fixed//39 att//SN//mark//50 syftet//NN|NEU|SIN|DEF|NOM//nsubj//50 med//PP//case//46 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//43 i//PP//case//49 dessa//DT|UTR/NEU|PLU|DEF//det//49 fall//NN|NEU|PLU|IND|NOM//nmod//46 är//VB|PRS|AKT//conj//4 att//IE//mark//52 ge//VB|INF|AKT//csubj//50 skydd//NN|NEU|SIN|IND|NOM//obj//52 mot//PP//case//57 den//DT|UTR|SIN|DEF//det//56 andre//JJ|POS|MAS|SIN|DEF|NOM//amod//57 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//obl//52 innebär//VB|PRS|AKT//csubj//4 bestämmelsen//NN|UTR|SIN|DEF|NOM//obj//58 i//PP//case//61 praktiken//NN|UTR|SIN|DEF|NOM//nmod//59 att//SN//mark//68 den//DT|UTR|SIN|DEF//det//64 andre//JJ|POS|MAS|SIN|DEF|NOM//nsubj//68 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nsubj//68 inte//AB//advmod//68 kan//VB|PRS|AKT//aux//68 utöva//VB|INF|AKT//ccomp//58 vårdnad//NN|UTR|SIN|IND|NOM//obj//68 över//PP//advmod//69 eller//KN//cc//72 umgås//VB|INF|SFO//conj//70 med//PP//case//74 barnet//NN|NEU|SIN|DEF|NOM//nmod//69 .//MAD//punct//4
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Polismyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 praxis//NN|UTR|SIN|IND|NOM//nsubj//2 innebär//VB|PRS|AKT//ROOT//2 dock//AB//advmod//2 att//SN//mark//7 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//7 inte//AB//advmod//7 ger//VB|PRS|AKT//ccomp//2 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 personuppgifter//NN|UTR|PLU|IND|NOM//obj//7 om//PP//mark//12 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//12 har//VB|PRS|AKT//advcl//7 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//14 vårdnad//NN|UTR|SIN|IND|NOM//obj//12 .//MAD//punct//2
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Den//DT|UTR|SIN|DEF//det//17 förälder//NN|UTR|SIN|IND|NOM//nsubj//26 som//HP|-|-|-//nsubj//20 ensam//JJ|POS|UTR|SIN|IND|NOM//amod//20 ansöker//VB|PRS|AKT//acl:relcl//17 om//PP//case//23 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 personuppgifter//NN|UTR|PLU|IND|NOM//obl//20 måste//VB|PRS|AKT//aux//26 därför//AB//advmod//26 få//VB|INF|AKT//parataxis//2 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//28 vårdnad//NN|UTR|SIN|IND|NOM//obj//26 först//AB//advmod//26 ,//MID//punct//26 i//PP//case//34 vart//DT|NEU|SIN|IND//advmod//34 fall//NN|NEU|SIN|IND|NOM//fixed//32 interimistiskt//JJ|POS|NEU|SIN|IND|NOM//obl//37 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 vill//VB|PRS|AKT//aux//37 säga//VB|INF|AKT//advcl//26 tillfälligt//AB|POS//advmod//37 tills//SN//mark//41 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 prövats//VB|SUP|SFO//advcl//37 slutligt//AB|POS//advmod//41 .//MAD//punct//2
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Skälet//NN|NEU|SIN|DEF|NOM//nsubj//56 till//PP//case//47 denna//DT|UTR|SIN|DEF//det//47 praxis//NN|UTR|SIN|IND|NOM//nmod//44 är//VB|PRS|AKT//cop//56 att//SN//mark//56 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 enligt//PP//case//53 Polismyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 mening//NN|UTR|SIN|IND|NOM//obl//56 inte//AB//advmod//56 är//VB|PRS|AKT//cop//56 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//IE//mark//58 ha//VB|INF|AKT//advcl//56 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 personuppgifter//NN|UTR|PLU|IND|NOM//obj//58 och//KN//cc//63 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//63 vårdnad//NN|UTR|SIN|IND|NOM//conj//60 med//PP//case//65 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//58 som//HP|-|-|-//nsubj//67 utgör//VB|PRS|AKT//acl:relcl//65 hotet//NN|NEU|SIN|DEF|NOM//obj//67 .//MAD//punct//74
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Även//AB//advmod//71 umgängesfrågorna//NN|UTR|PLU|DEF|NOM//nsubj//74 bör//VB|PRS|AKT//aux//74 vara//VB|INF|AKT//cop//74 utklarade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//56 innan//SN//mark//77 Polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//77 beslutar//VB|PRS|AKT//advcl//74 om//PP//case//80 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//80 personuppgifter//NN|UTR|PLU|IND|NOM//obl//77 .//MAD//punct//74
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;I//PP//case//83 praktiken//NN|UTR|SIN|DEF|NOM//obl//91 har//VB|PRS|AKT//aux//91 barn//NN|NEU|PLU|IND|NOM//nsubj//91 med//PP//case//88 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//88 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//85 inte//AB//advmod//91 något//DT|NEU|SIN|IND//det//91 umgänge//NN|NEU|SIN|IND|NOM//parataxis//74 med//PP//case//95 den//DT|UTR|SIN|DEF//det//94 andre//RO|MAS|SIN|IND/DEF|NOM//amod//95 föräldern//NN|UTR|SIN|DEF|NOM//nmod//91 .//MAD//punct//2
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 exempel//NN|NEU|PLU|IND|NOM//nsubj//1 i//PP//case//4 rättspraxis//NN|UTR|SIN|IND|NOM//obl//1 på//PP//mark//11 att//SN//mark//11 umgänge//NN|NEU|SIN|IND|NOM//nsubj:pass//11 med//PP//case//9 barn//NN|NEU|PLU|IND|NOM//nmod//7 har//VB|PRS|AKT//aux//11 vägrats//VB|SUP|SFO//advcl//1 med//PP//case//13 hänvisning//NN|UTR|SIN|IND|NOM//obl//11 bland//PP//case//17 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//14 till//PP//fixed//14 risken//NN|UTR|SIN|DEF|NOM//obl//11 för//PP//mark//21 att//SN//mark//21 bostadsorten//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 avslöjas//VB|PRS|SFO//advcl//11 .//MAD//punct//1
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 finns//VB|PRS|SFO//parataxis//1 dock//AB//advmod//24 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 avgöranden//NN|NEU|PLU|IND|NOM//nsubj//24 där//HA//advmod//31 skyddsåtgärden//NN|NEU|PLU|IND|NOM//nsubj//31 inte//AB//advmod//31 ansetts//VB|SUP|SFO//acl:relcl//27 påverka//VB|INF|AKT//xcomp//31 umgängesfrågan//NN|UTR|SIN|DEF|NOM//obj//32 .//MAD//punct//24
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kombineras inte med vårdnads- och umgängesrätt i dag;Skälet//NN|NEU|SIN|DEF|NOM//nsubj//41 till//PP//case//37 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//35 har//VB|PRS|AKT//aux//41 enligt//PP//case//40 Polismyndigheten//NN|UTR|SIN|DEF|NOM//obl//41 varit//VB|SUP|AKT//advcl//24 att//SN//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 saknats//VB|SUP|SFO//ccomp//41 en//DT|UTR|SIN|IND//det//47 ny//JJ|POS|UTR|SIN|IND|NOM//amod//47 hotbild//NN|UTR|SIN|IND|NOM//nsubj:pass//44 .//MAD//punct//1

7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;Prövningen//NN|UTR|SIN|DEF|NOM//nsubj//11 av//PP//mark//6 om//SN//mark//6 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//6 kan//VB|PRS|AKT//aux//6 förväntas//VB|INF|SFO//acl//0 få//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//10 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//10 skyddseffekt//NN|UTR|SIN|IND|NOM//nsubj//11 tar//VB|PRS|AKT//ROOT//11 sikte//NN|NEU|SIN|IND|NOM//obj//11 på//PP//case//17 den//DT|UTR|SIN|DEF//det//16 hotade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//16 personens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 kapacitet//NN|UTR|SIN|IND|NOM//obl//11 att//IE//mark//19 bidra//VB|INF|AKT//acl//17 till//PP//mark//23 att//SN//mark//23 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj//23 får//VB|PRS|AKT//advcl//19 effekt//NN|UTR|SIN|IND|NOM//obj//23 .//MAD//punct//11
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;I//PP//case//28 denna//DT|UTR|SIN|DEF//det//28 del//NN|UTR|SIN|IND|NOM//obl//34 av//PP//case//30 prövningen//NN|UTR|SIN|DEF|NOM//nmod//28 måste//VB|PRS|AKT//aux//34 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//34 även//AB//advmod//34 tas//VB|INF|SFO//conj//11 till//PP//case//37 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//37 kapacitet//NN|UTR|SIN|IND|NOM//obl//34 .//MAD//punct//34
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//51 om//PP//case//42 en//DT|UTR|SIN|IND//det//42 kombination//NN|UTR|SIN|IND|NOM//nmod//39 av//PP//case//45 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//42 och//KN//cc//47 vårdnads-//NN|UTR|-|-|SMS//conj//45 och//KN//cc//49 umgängesrätt//NN|UTR|SIN|IND|NOM//conj//45 är//VB|PRS|AKT//cop//51 möjlig//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//52 aktualiseras//VB|INF|SFO//conj//11 inom//PP//case//55 denna//DT|UTR|SIN|DEF//det//55 prövning//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//11
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;Fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//5 åtgärd//NN|UTR|SIN|IND|NOM//ROOT//5 som//HP|-|-|-//nsubj:pass//8 ska//VB|PRS|AKT//aux//8 användas//VB|INF|SFO//acl:relcl//5 mot//PP//case//11 kvalificerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 förföljare//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//14 vid//PP//case//14 risk//NN|UTR|SIN|IND|NOM//conj//11 för//PP//case//17 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 brott//NN|NEU|PLU|IND|NOM//nmod//14 .//MAD//punct//5
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;För//PP//mark//24 att//SN//mark//21 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//24 ska//VB|PRS|AKT//aux//24 ge//VB|INF|AKT//advcl//29 ett//DT|NEU|SIN|IND//det//26 skydd//NN|NEU|SIN|IND|NOM//obj//24 måste//VB|PRS|AKT//aux//29 den//DT|UTR|SIN|DEF//nsubj//29 hotade//PC|PRF|UTR/NEU|SIN|DEF|NOM//parataxis//5 personen//NN|UTR|SIN|DEF|NOM//obj//29 och//KN//cc//34 den//DT|UTR|SIN|DEF//det//34 medföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 familjen//NN|UTR|SIN|DEF|NOM//conj//30 bryta//VB|INF|AKT//parataxis//5 helt//AB|POS//advmod//35 med//PP//case//40 sitt//PS|NEU|SIN|DEF//nmod:poss//40 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 liv//NN|NEU|SIN|IND|NOM//obl//35 och//KN//cc//43 inte//AB//advmod//43 ha//VB|INF|AKT//conj//35 någon//DT|UTR|SIN|IND//det//45 kontakt//NN|UTR|SIN|IND|NOM//obj//43 med//PP//case//47 familj//NN|UTR|SIN|IND|NOM//obl//43 ,//MID//punct//49 släkt//NN|UTR|SIN|IND|NOM//conj//47 och//KN//cc//51 vänner//NN|UTR|PLU|IND|NOM//conj//47 .//MAD//punct//5
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;I//PP//advmod//57 stället//NN|NEU|SIN|DEF|NOM//fixed//53 måste//VB|PRS|AKT//aux//57 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//57 bygga//VB|INF|AKT//parataxis//5 upp//PL//compound:prt//57 en//DT|UTR|SIN|IND//det//61 ny//JJ|POS|UTR|SIN|IND|NOM//amod//61 tillvaro//NN|UTR|SIN|IND|NOM//obj//57 genom//PP//mark//64 att//IE//mark//64 flytta//VB|INF|AKT//advcl//57 ,//MID//punct//66 ordna//VB|INF|AKT//conj//57 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//68 arbete//NN|NEU|SIN|IND|NOM//obj//66 ,//MID//punct//70 skola//NN|UTR|SIN|IND|NOM//conj//68 och//KN//cc//72 bostad//NN|UTR|SIN|IND|NOM//conj//68 samt//KN//cc//74 hitta//VB|INF|AKT//conj//57 en//DT|UTR|SIN|IND//det//77 ny//JJ|POS|UTR|SIN|IND|NOM//amod//77 bekantskapskrets//NN|UTR|SIN|IND|NOM//obj//74 .//MAD//punct//57
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;Om//SN//mark//2 umgänge//NN|NEU|SIN|IND|NOM//nsubj:pass//2 kombineras//VB|PRS|SFO//advcl//6 med//PP//case//5 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 personuppgifter//NN|UTR|PLU|IND|NOM//obl//2 krävs//VB|PRS|SFO//ROOT//6 att//SN//mark//14 barnet//NN|NEU|SIN|DEF|NOM//nsubj//14 för//PP//case//12 den//DT|UTR|SIN|DEF//det//12 hotande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 föräldern//NN|UTR|SIN|DEF|NOM//nmod//8 inte//AB//advmod//14 avslöjar//VB|PRS|AKT//dep//6 sitt//PS|NEU|SIN|DEF//nmod:poss//19 eller//KN//cc//17 familjemedlemmarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//19 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 namn//NN|NEU|SIN|IND|NOM//obj//14 eller//KN//cc//21 ger//VB|PRS|AKT//conj//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 ledtrådar//NN|UTR|PLU|IND|NOM//obj//21 ,//MID//punct//21 exempelvis//AB//advmod//28 om//PP//case//28 förskolepersonalens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 namn//NN|NEU|SIN|IND|NOM//obl//21 ,//MID//punct//21 hur//HA//advmod//32 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 ser//VB|PRS|AKT//advcl//21 ut//PL//compound:prt//32 utanför//PP//case//35 skolan//NN|UTR|SIN|DEF|NOM//obl//32 ,//MID//punct//32 vilket//HD|NEU|SIN|IND//det//38 väder//NN|NEU|SIN|IND|NOM//obj//41 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 är//VB|PRS|AKT//cop//41 hemma//AB//parataxis//32 eller//KN//cc//44 vilken//HD|UTR|SIN|IND//det//44 idrottsförening//NN|UTR|SIN|IND|NOM//nmod//45 barnet//NN|NEU|SIN|DEF|NOM//nsubj//46 är//VB|PRS|AKT//conj//32 med//PL//compound:prt//46 i//PP//case//35 .//MAD//punct//6
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//51 ställer//VB|PRS|AKT//parataxis//6 också//AB//advmod//51 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 krav//NN|NEU|PLU|IND|NOM//obj//51 på//PP//case//56 säkerhet//NN|UTR|SIN|IND|NOM//nmod//54 vid//PP//case//58 transport//NN|UTR|SIN|IND|NOM//nmod//56 av//PP//case//60 barnet//NN|NEU|SIN|DEF|NOM//nmod//58 så//SN//mark//65 att//SN//fixed//61 barnet//NN|NEU|SIN|DEF|NOM//nsubj//65 inte//AB//advmod//65 förföljs//VB|PRS|SFO//advcl//51 vid//PP//case//67 resan//NN|UTR|SIN|DEF|NOM//obl//65 tillbaks//AB//obl//51 till//PP//case//70 hemmet//NN|NEU|SIN|DEF|NOM//obl//68 efter//PP//case//72 umgänget//NN|NEU|SIN|DEF|NOM//obl//68 .//MAD//punct//51
7.6.9 Kombination av fingerade personuppgifter och vårdnads- och umgängesrätt / Fingerade personuppgifter kan i princip inte kombineras med vårdnads- och umgängesrätt;Kraven//NN|NEU|PLU|DEF|NOM//nsubj//79 på//PP//case//76 barnet//NN|NEU|SIN|DEF|NOM//nmod//74 är//VB|PRS|AKT//cop//79 mycket//AB|POS//advmod//79 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//51 och//KN//cc//81 innebär//VB|PRS|AKT//conj//79 en//DT|UTR|SIN|IND//det//84 stor//JJ|POS|UTR|SIN|IND|NOM//amod//84 press//NN|UTR|SIN|IND|NOM//obj//81 att//IE//mark//87 vara//VB|INF|AKT//cop//87 försiktigt//JJ|POS|NEU|SIN|IND|NOM//advcl//81 .//MAD//punct//51
