Sverige i Afghanistan 2002–2014 ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Afghanistanutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
5.7.2 Svenskt stöd till den afghanska armén;Sverige//PM|NOM//nsubj//49 hade//VB|PRT|AKT//parataxis//11 som//KN//mark//52 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 förbehåll//NN|NEU|PLU|IND|NOM//xcomp//49 att//SN//mark//58 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//55 OMLT-personal//NN|UTR|SIN|IND|NOM//nsubj//58 enbart//AB//advmod//58 fick//VB|PRT|AKT//aux//58 verka//VB|INF|AKT//acl//52 i//PP//case//60 ISAF//PM|NOM//obl//58 ://MID//punct//60 s//NN|NEU|SIN|IND|GEN//case//65 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 regionala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 operationsområde//NN|NEU|SIN|IND|NOM//appos//60 ,//MID//punct//76 och//KN//cc//76 i//PP//case//69 Gormachdistriktet//NN|NEU|SIN|DEF|NOM//obl//76 i//PP//case//71 ISAF//PM|NOM//nmod//69 ://MID//punct//71
5.7.2 Svenskt stöd till den afghanska armén;s//NN|AN//nummod//76 västra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//76 regionala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//76 kommando//NN|NEU|SIN|IND|NOM//conj//65 .//MAD//punct//11

5.7.3 Polis, milis och CIPP i PRT-MeS;Försök//NN|NEU|PLU|IND|NOM//nsubj//9 till//PP//case//2 reformer//NN|UTR|PLU|IND|NOM//obl//0 av//PP//case//4 polisen//NN|UTR|SIN|DEF|NOM//nmod//2 i//PP//case//6 Afghanistan//PM|NOM//nmod//4 har//VB|PRS|AKT//aux//9 inte//AB//advmod//9 givit//VB|SUP|AKT//ROOT//9 önskvärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 resultat//NN|NEU|PLU|IND|NOM//obj//9 .//MAD//punct//9
5.7.3 Polis, milis och CIPP i PRT-MeS;Det//DT|NEU|SIN|DEF//det//15 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 stödet//NN|NEU|SIN|DEF|NOM//nsubj//20 till//PP//case//17 polisen//NN|UTR|SIN|DEF|NOM//nmod//15 har//VB|PRS|AKT//aux//20 varit//VB|SUP|AKT//cop//20 fragmentiserat//PC|PRF|NEU|SIN|IND|NOM//parataxis//9 och//KN//cc//24 utbildningar//NN|UTR|PLU|IND|NOM//nsubj//24 har//VB|PRS|AKT//aux//24 skett//VB|SUP|AKT//conj//20 på//PP//case//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 sätt//NN|NEU|PLU|IND|NOM//obl//24 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//31 på//PP//fixed//28 vilken//HD|UTR|SIN|IND//det//31 aktör//NN|UTR|SIN|IND|NOM//obl//24 som//HP|-|-|-//nsubj//33 stått//VB|SUP|AKT//acl:relcl//31 för//PP//case//35 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//33 .//MAD//punct//9
5.7.3 Polis, milis och CIPP i PRT-MeS;Nödlösningar//NN|UTR|PLU|IND|NOM//obj//9 i//PP//case//41 form//NN|UTR|SIN|IND|NOM//fixed//38 av//PP//fixed//38 polisstrukturer//NN|UTR|PLU|IND|NOM//nmod//37 som//HP|-|-|-//nsubj//44 närmast//AB|SUV//advmod//44 liknar//VB|PRS|AKT//acl:relcl//41 miliser//NN|UTR|PLU|IND|NOM//obj//44 har//VB|PRS|AKT//aux//48 ofta//AB|POS//advmod//48 blivit//VB|SUP|AKT//conj//9 fallet//NN|NEU|SIN|DEF|NOM//xcomp//48 .//MAD//punct//9
5.7.3 Polis, milis och CIPP i PRT-MeS;Mot//PP//case//52 slutet//NN|NEU|SIN|DEF|NOM//obl//60 av//PP//case//57 det//DT|NEU|SIN|DEF//det//57 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 engagemanget//NN|NEU|SIN|DEF|NOM//nmod//52 kring//PP//case//59 2013/2014//RG|NOM//nmod//57 bedömdes//VB|PRT|SFO//conj//9 den//DT|UTR|SIN|DEF//det//63 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 polisen//NN|UTR|SIN|DEF|NOM//nsubj:pass//60 vara//VB|INF|AKT//cop//65 inkapabel//JJ|POS|UTR|SIN|IND|NOM//xcomp//60 att//IE//mark//67 upprätthålla//VB|INF|AKT//acl//65 lag//NN|UTR|SIN|IND|NOM//obj//67 och//KN//cc//70 ordning//NN|UTR|SIN|IND|NOM//conj//68 i//PP//case//72 landet//NN|NEU|SIN|DEF|NOM//nmod//70 .//MAD//punct//9
5.7.3 Polis, milis och CIPP i PRT-MeS;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 gjordes//VB|PRT|SFO//ROOT//1 ett//DT|NEU|SIN|IND//det//3 antal//NN|NEU|SIN|IND|NOM//nmod//4 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//1 till//PP//case//6 stöd//NN|NEU|SIN|IND|NOM//nmod//4 för//PP//case//8 reformer//NN|UTR|PLU|IND|NOM//nmod//4 av//PP//case//10 polisen//NN|UTR|SIN|DEF|NOM//nmod//8 i//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 fyra//RG|NOM//nummod//14 PRT-provinserna//NN|UTR|PLU|DEF|NOM//nmod//8 .//MAD//punct//1
5.7.3 Polis, milis och CIPP i PRT-MeS;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//20 var//VB|PRT|AKT//cop//20 i//PP//advmod//20 huvudsak//NN|UTR|SIN|IND|NOM//fixed//18 amerikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 och//KN//cc//22 tyska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 ,//MID//punct//35 samt//KN//cc//35 insatser//NN|UTR|PLU|IND|NOM//nsubj//35 från//PP//case//28 Natos//PM|GEN//nmod:poss//28 träningsmission//NN|UTR|SIN|IND|NOM//nmod//25 i//PP//case//30 Afghanistan//PM|NOM//nmod//25 och//KN//cc//32 EUPOL//PM|NOM//conj//30 .//MAD//punct//25
5.7.3 Polis, milis och CIPP i PRT-MeS;Insatserna//NN|UTR|PLU|DEF|NOM//nsubj//35 saknade//VB|PRT|AKT//conj//20 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 samordning//NN|UTR|SIN|IND|NOM//obj//35 och//KN//cc//39 levde//VB|PRT|AKT//conj//20 i//PP//case//42 hög//JJ|POS|UTR|SIN|IND|NOM//amod//42 grad//NN|UTR|SIN|IND|NOM//obl//39 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//45 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 liv//NN|NEU|PLU|IND|NOM//obj//39 .//MAD//punct//1
5.7.3 Polis, milis och CIPP i PRT-MeS;Den//DT|UTR|SIN|DEF//det//2 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 polisen//NN|UTR|SIN|DEF|NOM//nsubj//6 ,//MID//punct//2 ANP//PM|NOM//appos//2 ,//MID//punct//2 hade//VB|PRT|AKT//ROOT//6 inte//AB//advmod//6 i//PP//case//11 någon//DT|UTR|SIN|IND//det//11 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 utsträckning//NN|UTR|SIN|IND|NOM//obl//6 befolkningens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 förtroende//NN|NEU|SIN|IND|NOM//obj//6 i//PP//case//16 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 Afghanistan//PM|NOM//nmod//13 .//MAD//punct//6
5.7.3 Polis, milis och CIPP i PRT-MeS;Polisen//NN|UTR|SIN|DEF|NOM//nsubj//19 uppvisade//VB|PRT|AKT//parataxis//6 också//AB//advmod//19 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 polisiär//JJ|POS|UTR|SIN|IND|NOM//amod//23 förmåga//NN|UTR|SIN|IND|NOM//obj//19 .//MAD//punct//19
5.7.3 Polis, milis och CIPP i PRT-MeS;Lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 makthavare//NN|UTR|PLU|IND|NOM//nsubj//33 ,//MID//punct//26 särskilt//AB//amod//29 guvernör//NN|UTR|SIN|DEF|NOM//appos//26 Atta//PM|NOM//nmod//29 ,//MID//punct//26 har//VB|PRS|AKT//aux//33 haft//VB|SUP|AKT//parataxis//19 otillbörligt//JJ|POS|NEU|SIN|IND|NOM//amod//35 inflytande//NN|NEU|SIN|IND|NOM//obj//33 på//PP//case//33 och//KN//cc//38 kontroll//NN|UTR|SIN|IND|NOM//conj//33 över//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 polisstrukturerna//NN|UTR|PLU|DEF|NOM//nmod//38 .//MAD//punct//19
5.7.3 Polis, milis och CIPP i PRT-MeS;Successivt//AB|POS//advmod//45 skedde//VB|PRT|AKT//conj//19 en//DT|UTR|SIN|IND//det//47 ökning//NN|UTR|SIN|IND|NOM//nsubj//45 av//PP//case//50 antalet//NN|NEU|SIN|DEF|NOM//nmod//50 miliser//NN|UTR|PLU|IND|NOM//nmod//47 i//PP//case//53 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 Afghanistan//PM|NOM//nmod//50 .//MAD//punct//19
5.7.3 Polis, milis och CIPP i PRT-MeS;Sverige//PM|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 haft//VB|SUP|AKT//ROOT//2 polisrådgivare//NN|UTR|PLU|IND|NOM//obj//2 i//PP//case//5 PRT-MeS//PM|GEN//obl//2 under//PP//case//8 perioderna//NN|UTR|PLU|DEF|NOM//nmod//8 2006–2007//NN|UTR|SIN|IND|NOM//obl//2 och//KN//cc//10 2011–2013//NN|NEU|PLU|IND|NOM//conj//8 .//MAD//punct//2
5.7.3 Polis, milis och CIPP i PRT-MeS;Luckan//NN|UTR|SIN|DEF|NOM//nmod//13 2008–2010//NN|UTR|SIN|IND|NOM//nsubj//14 fick//VB|PRT|AKT//parataxis//2 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 effekter//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//19 Sveriges//PM|GEN//nmod:poss//19 kontakter//NN|UTR|PLU|IND|NOM//nmod//16 med//PP//case//21 polisreformarbetet//NN|NEU|SIN|DEF|NOM//obl//14 .//MAD//punct//2
5.7.3 Polis, milis och CIPP i PRT-MeS;Den//DT|UTR|SIN|DEF//det//25 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 militären//NN|UTR|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//aux//28 också//AB//advmod//28 deltagit//VB|SUP|AKT//parataxis//2 i//PP//case//30 träning//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//32 AUP//PM|NOM//nmod//30 vid//PP//case//34 Camp//PM|NOM//obl//28 Shaheen//PM|NOM//flat//34 i//PP//case//37 Balkh//PM|NOM//nmod//34 .//MAD//punct//28
5.7.3 Polis, milis och CIPP i PRT-MeS;I//PP//advmod//28 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//39 hade//VB|PRT|AKT//conj//2 Sverige//PM|NOM//obj//2 personal//NN|UTR|SIN|IND|NOM//obj//2 inom//PP//case//45 EUPOL//PM|NOM//nmod//43 som//HP|-|-|-//nsubj:pass//48 var//VB|PRT|AKT//aux:pass//48 placerad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//45 i//PP//case//51 Mazar-e//PM|NOM//nmod//51 Sharif//PM|NOM//obl//48 .//MAD//punct//2
5.7.3 Polis, milis och CIPP i PRT-MeS;De//DT|UTR/NEU|PLU|DEF//det//2 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 polisrådgivarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//3 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//9 under//PP//case//5 perioden//NN|UTR|SIN|DEF|NOM//nmod//6 2006–2007//PN|NEU|SIN|IND|SUB/OBJ//nmod//3 var//VB|PRT|AKT//cop//9 att//IE//mark//9 samverka//VB|INF|AKT//ROOT//9 med//PP//case//11 polischeferna//NN|UTR|PLU|DEF|NOM//obl//9 i//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 fyra//RG|NOM//nummod//15 provinserna//NN|UTR|PLU|DEF|NOM//nmod//11 .//MAD//punct//9
5.7.3 Polis, milis och CIPP i PRT-MeS;Polischeferna//NN|UTR|PLU|DEF|NOM//nsubj//20 var//VB|PRT|AKT//cop//20 mer//AB|KOM//advmod//20 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//9 av//PP//case//22 samverkan//NN|UTR|SIN|IND|NOM//obl//20 med//PP//case//24 ISAF//PM|NOM//nmod//22 .//MAD//punct//20
5.7.3 Polis, milis och CIPP i PRT-MeS;Under//PP//case//27 perioden//NN|UTR|SIN|DEF|NOM//nmod//28 2011–2013//VB|PRS|SFO//obl//20 ,//MID//punct//20 då//HA//mark//34 de//DT|UTR/NEU|PLU|DEF//det//33 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 insatserna//NN|UTR|PLU|DEF|NOM//nsubj//34 ökade//VB|PRT|AKT//advcl//20 i//PP//case//36 PRT-MeS//PM|GEN//obl//34 när//HA//mark//41 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//37 gällde//VB|PRT|AKT//fixed//37 att//IE//mark//41 reformera//VB|INF|AKT//advcl//34 polisen//NN|UTR|SIN|DEF|NOM//obj//41 ,//MID//punct//47 var//VB|PRT|AKT//cop//47 polisrådgivarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//47 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 syssla//NN|UTR|SIN|IND|NOM//conj//20 att//IE//mark//49 rapportera//VB|INF|AKT//acl//47 om//PP//case//51 läget//NN|NEU|SIN|DEF|NOM//obl//49 och//KN//cc//54 att//IE//mark//54 söka//VB|INF|AKT//conj//49 påverka//VB|INF|AKT//xcomp//54 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 aktörer//NN|UTR|PLU|IND|NOM//obj//55 inom//PP//case//59 polisreformarbetet//NN|NEU|SIN|DEF|NOM//obl//55 .//MAD//punct//20
5.7.3 Polis, milis och CIPP i PRT-MeS;Sverige//PM|NOM//nsubj//62 övervägde//VB|PRT|AKT//parataxis//20 en//DT|UTR|SIN|IND//det//65 förstärkt//PC|PRF|UTR|SIN|IND|NOM//amod//65 bilateral//JJ|POS|UTR|SIN|IND|NOM//amod//66 polisinsats//NN|UTR|SIN|IND|NOM//obj//62 inom//PP//case//70 ramen//NN|UTR|SIN|DEF|NOM//fixed//67 för//PP//fixed//67 PRT-MeS//PM|NOM//obl//62 ,//MID//punct//73 men//KN//cc//73 valde//VB|PRT|AKT//conj//20 att//IE//mark//75 ge//VB|INF|AKT//xcomp//73 personalstöd//NN|NEU|SIN|IND|NOM//obj//75 till//PP//case//78 EUPOL//PM|NOM//obl//75 .//MAD//punct//20
5.7.3 Polis, milis och CIPP i PRT-MeS;PRT-MeS//PM|GEN//nsubj//1 undvek//VB|PRT|AKT//ROOT//1 under//PP//case//4 lång//JJ|POS|UTR|SIN|IND|NOM//amod//4 tid//NN|UTR|SIN|IND|NOM//obl//1 samröre//NN|NEU|SIN|IND|NOM//obj//1 med//PP//case//7 milisstrukturer//NN|UTR|PLU|IND|NOM//nmod//5 i//PP//case//9 PRT-provinserna//NN|UTR|PLU|DEF|NOM//nmod//7 ,//MID//punct//12 men//KN//cc//12 kom//VB|PRT|AKT//conj//1 2011//RG|NOM//nummod//12 att//IE//mark//15 involveras//VB|INF|SFO//advcl//12 i//PP//compound:prt//15 det//DT|NEU|SIN|DEF//fixed//16 så//AB//advmod//19 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 CIPP//PM|NOM//nsubj:pass//15 .//MID//punct//1
5.7.3 Polis, milis och CIPP i PRT-MeS;CIPP//NN|AN//nsubj//26 var//VB|PRT|AKT//cop//26 ett//DT|NEU|SIN|IND//det//26 afghanskt//JJ|POS|NEU|SIN|IND|NOM//amod//26 program//NN|NEU|SIN|IND|NOM//parataxis//1 för//PP//mark//29 att//IE//mark//29 rekrytera//VB|INF|AKT//advcl//26 och//KN//cc//31 skapa//VB|INF|AKT//conj//29 en//DT|UTR|SIN|IND//det//33 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//34 milis//NN|UTR|SIN|IND|NOM//obj//31 som//HP|-|-|-//nsubj//37 kunde//VB|PRT|AKT//aux//37 verka//VB|INF|AKT//acl:relcl//34 i//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 så//AB//advmod//41 kallade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 problemområdena//NN|NEU|PLU|DEF|NOM//obl//37 väster//JJ|POS|UTR|SIN|IND|NOM//nmod//42 om//PP//case//46 Mazar-e//PM|NOM//nmod//46 Sharif//PM|NOM//nmod//43 .//MAD//punct//26
5.7.3 Polis, milis och CIPP i PRT-MeS;CIPP//PM|NOM//nsubj//49 fanns//VB|PRT|SFO//parataxis//26 också//AB//advmod//49 i//PP//case//53 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 provinser//NN|UTR|PLU|IND|NOM//obl//49 .//MAD//punct//1
5.7.3 Polis, milis och CIPP i PRT-MeS;Den//DT|UTR|SIN|DEF//det//57 rekryterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//57 milisen//NN|UTR|SIN|DEF|NOM//nsubj//58 fick//VB|PRT|AKT//parataxis//1 ingen//DT|UTR|SIN|IND//det//60 utbildning//NN|UTR|SIN|IND|NOM//obj//58 ,//MID//punct//62 hade//VB|PRT|AKT//conj//58 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 vapen//NN|NEU|PLU|IND|NOM//obj//62 ,//MID//punct//1 och//KN//cc//67 fick//VB|PRT|AKT//conj//1 väsentligt//AB|POS//advmod//69 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 betalt//PC|PRF|NEU|SIN|IND|NOM//obj//67 än//KN//case//72 polisen//NN|UTR|SIN|DEF|NOM//nmod//70 .//MAD//punct//1
5.7.3 Polis, milis och CIPP i PRT-MeS;PRT-MeS//PM|NOM//nsubj//1 fick//VB|PRT|AKT//ROOT//1 order//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//4 ISAF//PM|NOM//nmod//2 ://MID//punct//4 s//NN|NEU|SIN|IND|GEN//nummod//8 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 regionkommando//NN|NEU|SIN|DEF|NOM//appos//4 att//IE//mark//10 stödja//VB|INF|AKT//acl//8 i//PP//case//12 rekrytering//NN|UTR|SIN|IND|NOM//obl//10 och//KN//cc//14 utbetalning//NN|UTR|SIN|IND|NOM//conj//12 av//PP//case//16 löner//NN|UTR|PLU|IND|NOM//nmod//14 till//PP//case//18 personal//NN|UTR|SIN|IND|NOM//nmod//14 inom//PP//case//20 CIPP//PM|NOM//nmod//18 ,//MID//punct//8 vilket//HP|NEU|SIN|IND//nsubj//24 också//AB//advmod//24 skedde//VB|PRT|AKT//acl:relcl//8 .//MAD//punct//8
5.7.3 Polis, milis och CIPP i PRT-MeS;Sverige//PM|NOM//nsubj//27 finansierade//VB|PRT|AKT//conj//1 inte//AB//advmod//27 CIPP//NN|AN//obj//27 .//MAD//punct//27
5.7.3 Polis, milis och CIPP i PRT-MeS;Från//PP//advmod//32 PRT-MeS//PM|GEN//nummod//33 sida//NN|UTR|SIN|IND|NOM//conj//27 bedömde//VB|PRT|AKT//conj//1 man//PN|UTR|SIN|IND|SUB//nsubj//34 att//SN//mark//38 ordern//NN|UTR|SIN|DEF|NOM//nsubj//38 kom//VB|PRT|AKT//ccomp//34 genom//PP//case//40 ISAF//PM|NOM//obl//38 och//KN//cc//44 således//AB//advmod//44 måste//VB|PRS|AKT//aux//44 genomföras//VB|INF|SFO//conj//38 ,//MID//punct//44 och//KN//cc//53 att//SN//mark//53 man//PN|UTR|SIN|IND|SUB//nsubj//53 utifrån//PP//case//51 detta//DT|NEU|SIN|DEF//det//51 förhållande//NN|NEU|SIN|IND|NOM//obl//53 måste//VB|PRS|AKT//aux//53 försöka//VB|INF|AKT//conj//1 se//VB|INF|AKT//xcomp//53 till//PL//compound:prt//54 att//IE//mark//60 i//PP//case//59 möjligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//59 mån//NN|UTR|SIN|IND|NOM//obl//60 minimera//VB|INF|AKT//amod//69 skadan//NN|UTR|SIN|DEF|NOM//obj//60 av//PP//mark//64 att//IE//mark//64 etablera//VB|INF|AKT//advcl//60 detta//DT|NEU|SIN|DEF//det//66 slags//NN|NEU|SIN|IND|GEN//nmod:poss//67 milis//NN|UTR|SIN|IND|NOM//obj//64 .//MAD//punct//60
5.7.3 Polis, milis och CIPP i PRT-MeS;Stödet//NN|NEU|SIN|DEF|NOM//obj//54 från//PP//case//71 ISAF//PM|NOM//nmod//69 ://MID//punct//69 s//NN|NEU|SIN|IND|GEN//nummod//74 sida//NN|UTR|SIN|IND|NOM//nmod//69 till//PP//case//76 miliser//NN|UTR|PLU|IND|NOM//nmod//74 och//KN//cc//80 CIPP//NN|AN//nsubj//80 var//VB|PRT|AKT//cop//80 exempel//NN|NEU|PLU|IND|NOM//conj//74 som//HP|-|-|-//nsubj//82 underminerade//VB|PRT|AKT//acl:relcl//80 försöken//NN|NEU|PLU|DEF|NOM//obj//82 till//PP//case//85 reformer//NN|UTR|PLU|IND|NOM//nmod//83 av//PP//case//87 polisen//NN|UTR|SIN|DEF|NOM//nmod//85 .//MAD//punct//69
5.7.3 Polis, milis och CIPP i PRT-MeS;Fel//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 aktörer//NN|UTR|PLU|IND|NOM//nsubj:pass//91 skapades//VB|PRT|SFO//parataxis//69 och//KN//cc//93 byggdes//VB|PRT|SFO//conj//91 in//PL//advmod//93 i//PP//case//96 rättsapparaten//NN|UTR|SIN|DEF|NOM//obl//93 .//MAD//punct//1

5.7.4 Svensk specialförbandsinsats i norra Afghanistan;De//DT|UTR/NEU|PLU|DEF//det//2 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 specialförbandens//NN|NEU|PLU|DEF|GEN//nmod:poss//4 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 insats//NN|UTR|SIN|IND|NOM//nsubj//5 ägde//VB|PRT|AKT//ROOT//5 rum//NN|NEU|SIN|IND|NOM//obj//5 mellan//PP//case//8 2009//RG|NOM//obl//5 och//KN//cc//8 2012//RG|NOM//nummod//8 och//KN//cc//12 bestod//VB|PRT|AKT//conj//5 i//PP//mark//15 att//IE//mark//15 ge//VB|INF|AKT//advcl//12 stöd//NN|NEU|SIN|IND|NOM//obj//15 till//PP//case//18 uppbyggnaden//NN|UTR|SIN|DEF|NOM//obl//15 av//PP//case//20 specialpolis//NN|UTR|SIN|IND|NOM//nmod//18 i//PP//case//23 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 Afghanistan//PM|NOM//nmod//18 .//MAD//punct//5
5.7.4 Svensk specialförbandsinsats i norra Afghanistan;Den//DT|UTR|SIN|DEF//det//27 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 insatsen//NN|UTR|SIN|DEF|NOM//nsubj//28 kom//VB|PRT|AKT//parataxis//5 till//PL//compound:prt//28 mot//PP//case//31 bakgrund//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//35 det//DT|NEU|SIN|DEF//det//35 försämrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//35 säkerhetsläget//NN|NEU|SIN|DEF|NOM//nmod//31 i//PP//case//38 PRT-MeS.//PM|NOM//nmod:poss//38 Regeringen//NN|UTR|SIN|DEF|NOM//nmod//35 fattade//VB|PRT|AKT//amod//40 beslut//NN|NEU|SIN|IND|NOM//obj//28 om//PP//case//42 insatsen//NN|UTR|SIN|DEF|NOM//obl//28 i//PP//case//44 juni//NN|UTR|SIN|IND|NOM//nmod//42 2009//RG|NOM//nummod//44 ,//MID//punct//28 inom//PP//case//48 förstärkningsramen//NN|UTR|SIN|DEF|NOM//obl//28 för//PP//case//50 truppbidrag//NN|NEU|SIN|IND|NOM//nmod//48 till//PP//case//52 ISAF//PM|NOM//nmod//50 .//MAD//punct//5
5.7.4 Svensk specialförbandsinsats i norra Afghanistan;Det//DT|NEU|SIN|DEF//det//56 första//RO|NOM//amod//56 specialförbandet//NN|NEU|SIN|DEF|NOM//nsubj//57 inledde//VB|PRT|AKT//parataxis//5 sin//PS|UTR|SIN|DEF//nmod:poss//59 insats//NN|UTR|SIN|IND|NOM//obj//57 under//PP//case//62 hösten//NN|UTR|SIN|DEF|NOM//nmod//62 2009//RG|NOM//obl//57 .//MAD//punct//5
5.7.4 Svensk specialförbandsinsats i norra Afghanistan;ISAF//PM|NOM//nsubj//1 hade//VB|PRT|AKT//ROOT//1 projekt//NN|NEU|SIN|IND|NOM//obj//1 för//PP//mark//7 att//IE//mark//7 genom//PP//case//6 specialförband//NN|NEU|PLU|IND|NOM//obl//7 ge//VB|INF|AKT//advcl//1 stöd//NN|NEU|SIN|IND|NOM//obj//7 till//PP//case//11 afghansk//JJ|POS|UTR|SIN|IND|NOM//amod//11 specialpolis//NN|UTR|SIN|IND|NOM//obl//7 ,//MID//punct//13 PRC//PM|NOM//appos//7 (//PAD//punct//13 Provincial//UO//compound//17 Response//PM|NOM//compound//17 Company//PM|NOM//appos//13 )//PAD//punct//17 .//MAD//punct//1
5.7.4 Svensk specialförbandsinsats i norra Afghanistan;PRC//PM|NOM//nsubj//22 skulle//VB|PRT|AKT//aux//22 genomföra//VB|INF|AKT//parataxis//1 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 uppgifter//NN|UTR|PLU|IND|NOM//obj//22 som//HP|-|-|-//obl//30 den//DT|UTR|SIN|DEF//det//28 reguljära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 polisen//NN|UTR|SIN|DEF|NOM//nsubj//30 inte//AB//advmod//30 klarade//VB|PRT|AKT//acl:relcl//24 av//PL//compound:prt//30 ,//MID//punct//35 som//KN//mark//35 att//IE//mark//35 gripa//VB|INF|AKT//advcl//30 personer//NN|UTR|PLU|IND|NOM//obj//35 ur//PP//case//40 det//DT|NEU|SIN|DEF//det//40 väpnade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//40 motståndet//NN|NEU|SIN|DEF|NOM//obl//35 eller//KN//cc//42 kriminella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//40 .//MAD//punct//22
5.7.4 Svensk specialförbandsinsats i norra Afghanistan;Specialpolisgruppen//NN|UTR|SIN|DEF|NOM//nsubj//48 i//PP//case//46 Balkh//PM|NOM//nmod//44 skulle//VB|PRT|AKT//aux//48 omfatta//VB|INF|AKT//parataxis//22 cirka//AB//advmod//50 150//RG|NOM//nummod//51 personer//NN|UTR|PLU|IND|NOM//obj//48 .//MAD//punct//22
