Olagligt statsstöd;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Statsstödsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3.2.2 Enskildas rätt till skadestånd;Förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//105 för//PP//mark//102 att//SN//mark//102 skadestånd//NN|NEU|SIN|IND|NOM//nsubj//102 överhuvudtaget//AB//nmod//99 ska//VB|PRS|AKT//aux//102 utgå//VB|INF|AKT//acl//96 är//VB|PRS|AKT//cop//105 alltså//AB//advmod//105 fastslagna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 i//PP//case//107 unionsrätten//NN|UTR|SIN|DEF|NOM//obl//105 medan//SN//mark//110 skadeståndsberäkningen//NN|UTR|SIN|DEF|NOM//nsubj//110 sker//VB|PRS|AKT//advcl//105 enligt//PP//case//114 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//114 materiell//JJ|POS|UTR|SIN|IND|NOM//amod//114 skadeståndsrätt//NN|UTR|SIN|IND|NOM//obl//110 .//MAD//punct//3
3.2.2 Enskildas rätt till skadestånd;EU-domstolen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 emellertid//AB//advmod//3 uppställt//VB|SUP|AKT//ROOT//3 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 krav//NN|NEU|PLU|IND|NOM//obj//3 på//PP//case//9 den//DT|UTR|SIN|DEF//det//9 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 rätt//NN|UTR|SIN|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//12 ska//VB|PRS|AKT//aux//12 tillämpas//VB|INF|SFO//acl:relcl//9 .//MAD//punct//3
3.2.2 Enskildas rätt till skadestånd;Det//DT|NEU|SIN|DEF//det//15 skadestånd//NN|NEU|SIN|IND|NOM//nsubj//35 som//HP|-|-|-//obj//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 åligger//VB|PRS|AKT//acl:relcl//15 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obj//18 att//IE//mark//21 utge//VB|INF|AKT//acl//19 för//PP//case//23 skada//NN|UTR|SIN|IND|NOM//obl//21 som//HP|-|-|-//obj//27 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//27 har//VB|PRS|AKT//aux//27 vållat//VB|SUP|AKT//acl:relcl//23 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//27 genom//PP//case//30 överträdelser//NN|UTR|PLU|IND|NOM//obl//27 av//PP//case//32 unionsrätten//NN|UTR|SIN|DEF|NOM//nmod//30 ska//VB|PRS|AKT//aux//35 vara//VB|INF|AKT//cop//35 adekvat//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 i//PP//case//41 förhållande//NN|NEU|SIN|IND|NOM//fixed//36 till//PP//fixed//36 den//DT|UTR|SIN|DEF//det//41 lidna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 skadan//NN|UTR|SIN|DEF|NOM//obl//35 .//MAD//punct//3
3.2.2 Enskildas rätt till skadestånd;Exempelvis//AB//advmod//47 är//VB|PRS|AKT//cop//47 en//DT|UTR|SIN|IND//det//47 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//47 reglering//NN|UTR|SIN|IND|NOM//parataxis//3 ,//MID//punct//47 som//HP|-|-|-//nsubj//54 på//PP//case//53 ett//DT|NEU|SIN|IND//det//53 generellt//JJ|POS|NEU|SIN|IND|NOM//amod//53 sätt//NN|NEU|SIN|IND|NOM//obl//54 begränsar//VB|PRS|AKT//acl:relcl//47 ersättningsgill//JJ|POS|UTR|SIN|IND|NOM//case//56 skada//NN|UTR|SIN|IND|NOM//obj//54 till//PP//mark//60 att//IE//mark//60 enbart//AB//advmod//60 avse//VB|INF|AKT//acl//56 skada//NN|UTR|SIN|IND|NOM//obj//60 som//HP|-|-|-//nsubj:pass//64 har//VB|PRS|AKT//aux//64 vållats//VB|SUP|SFO//acl:relcl//61 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 ,//MID//punct//68 rättsligt//AB|POS//advmod//68 erkända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 intressen//NN|NEU|PLU|IND|NOM//obj//64 för//PP//case//71 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//64 ,//MID//punct//47 och//KN//cc//83 enligt//PP//case//77 vilken//HD|UTR|SIN|IND//det//77 utebliven//PC|PRF|UTR|SIN|IND|NOM//amod//77 vinst//NN|UTR|SIN|IND|NOM//obl//83 som//HP|-|-|-//nsubj//81 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//81 har//VB|PRS|AKT//aux//81 lidit//VB|SUP|AKT//acl:relcl//77 är//VB|PRS|AKT//cop//83 utesluten//PC|PRF|UTR|SIN|IND|NOM//conj//47 ,//MID//punct//86 inte//AB//advmod//86 förenlig//JJ|POS|UTR|SIN|IND|NOM//conj//83 med//PP//case//88 unionsrätten//NN|UTR|SIN|DEF|NOM//obl//86 .//MAD//punct//83
3.2.2 Enskildas rätt till skadestånd;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 orsakssambandet//NN|NEU|SIN|DEF|NOM//obl//6 har//VB|PRS|AKT//aux//6 EU-domstolen//NN|UTR|SIN|DEF|NOM//nsubj//6 förklarat//VB|SUP|AKT//ROOT//6 att//SN//mark//11 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//11 inte//AB//advmod//11 får//VB|PRS|AKT//aux//11 göra//VB|INF|AKT//ccomp//6 skyldigheten//NN|UTR|SIN|DEF|NOM//obj//11 att//IE//mark//14 ersätta//VB|INF|AKT//acl//12 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//16 skada//NN|UTR|SIN|IND|NOM//obj//14 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//14 av//PP//case//20 någon//DT|UTR|SIN|IND//det//20 förutsättning//NN|UTR|SIN|IND|NOM//obl//14 utifrån//PP//case//22 culpabegreppet//NN|NEU|SIN|DEF|NOM//nmod//20 som//HP|-|-|-//nsubj//24 går//VB|PRS|AKT//acl:relcl//22 utöver//PP//case//29 en//DT|UTR|SIN|IND//det//29 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//29 klar//JJ|POS|UTR|SIN|IND|NOM//amod//29 överträdelse//NN|UTR|SIN|IND|NOM//obl//24 av//PP//case//31 unionsrätten//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//6

3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Fördragsbestämmelser//NN|UTR|PLU|IND|NOM//nsubj//4 med//PP//case//3 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//3 effekt//NN|UTR|SIN|IND|NOM//nmod//0 ger//VB|PRS|AKT//ROOT//4 alltså//AB//advmod//4 upphov//NN|NEU|SIN|IND|NOM//obj//4 till//PP//case//8 rättigheter//NN|UTR|PLU|IND|NOM//obl//4 för//PP//case//10 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//4 som//HP|-|-|-//obj//15 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//15 ska//VB|PRS|AKT//aux//15 kunna//VB|INF|AKT//aux//15 göra//VB|INF|AKT//acl:relcl//10 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//compound:prt//15 vid//PP//case//19 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 domstolar//NN|UTR|PLU|IND|NOM//obl//15 .//MAD//punct//4
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;För//PP//mark//25 att//SN//fixed//21 rättigheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//25 ska//VB|PRS|AKT//aux//25 skyddas//VB|INF|SFO//advcl//26 krävs//VB|PRS|SFO//parataxis//4 att//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//31 till//PP//case//30 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//31 kopplas//VB|PRS|SFO//ccomp//26 vad//HP|NEU|SIN|IND//nsubj:pass//31 som//HP|-|-|-//nsubj//37 i//PP//case//36 EU-rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 sammanhang//NN|NEU|PLU|IND|NOM//obl//37 benämns//VB|PRS|SFO//acl:relcl//32 rättsmedel//NN|NEU|SIN|IND|NOM//nsubj:pass//37 .//MID//punct//4
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Detta//DT|NEU|SIN|DEF//det//41 begrepp//NN|NEU|SIN|IND|NOM//nsubj//42 har//VB|PRS|AKT//parataxis//4 inte//AB//advmod//42 den//DT|UTR|SIN|DEF//det//45 betydelse//NN|UTR|SIN|IND|NOM//obj//42 som//HP|-|-|-//obj//48 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//48 har//VB|PRS|AKT//acl:relcl//45 i//PP//case//51 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//51 rätt//NN|UTR|SIN|IND|NOM//obl//48 –//PAD//punct//45 dvs.//AB|AN//advmod//54 medel//NN|NEU|SIN|IND|NOM//nsubj//60 för//PP//mark//57 att//IE//mark//57 få//VB|INF|AKT//acl//54 ett//DT|NEU|SIN|IND//det//59 domstolsavgörande//NN|NEU|SIN|IND|NOM//obj//57 prövat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//45 på//PP//compound:prt//60 nytt//JJ|POS|NEU|SIN|IND|NOM//fixed//61 –//RG|NOM//punct//4 utan//KN//cc//65 betecknar//VB|PRS|AKT//conj//4 något//PN|NEU|SIN|IND|SUB/OBJ//obj//65 som//HP|-|-|-//nsubj//68 omfattar//VB|PRS|AKT//acl:relcl//66 så//AB//advmod//70 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//71 institut//NN|NEU|PLU|IND|NOM//obj//68 som//KN//mark//73 rätt//NN|UTR|SIN|IND|NOM//advmod//68 till//PP//case//76 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 beslut//NN|NEU|PLU|IND|NOM//nmod//73 och//KN//cc//78 rätt//NN|UTR|SIN|IND|NOM//conj//76 till//PP//case//80 skadestånd//NN|NEU|SIN|IND|NOM//nmod//78 .//MAD//punct//4
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//85 är//VB|PRS|AKT//cop//85 ofta//AB|POS//advmod//85 oklart//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 vad//HP|NEU|SIN|IND//obj//98 en//DT|UTR|SIN|IND//det//88 rättighet//NN|UTR|SIN|IND|NOM//nsubj//98 som//HP|-|-|-//nsubj//90 följer//VB|PRS|AKT//acl:relcl//88 av//PP//compound:prt//90 en//DT|UTR|SIN|IND//det//93 bestämmelse//NN|UTR|SIN|IND|NOM//obj//90 med//PP//case//96 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//96 effekt//NN|UTR|SIN|IND|NOM//nmod//93 egentligen//AB//advmod//98 innebär//VB|PRS|AKT//csubj//85 och//KN//cc//101 var//VB|PRT|AKT//cop//101 gränsen//NN|UTR|SIN|DEF|NOM//conj//98 mellan//PP//case//103 rättigheter//NN|UTR|PLU|IND|NOM//nmod//101 och//KN//cc//105 rättsmedel//NN|NEU|PLU|IND|NOM//conj//103 går//VB|PRS|AKT//conj//85 .//MAD//punct//85
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;På//PP//case//2 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 områden//NN|NEU|PLU|IND|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 ingen//DT|UTR|SIN|IND//det//6 harmonisering//NN|UTR|SIN|IND|NOM//nsubj//3 på//PP//case//8 unionsnivå//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 rättsmedel//NN|NEU|PLU|IND|NOM//nmod//8 som//HP|-|-|-//nsubj//14 ska//VB|PRS|AKT//aux//14 finnas//VB|INF|SFO//acl:relcl//11 till//PP//case//16 hands//NN|UTR|SIN|IND|NOM//obl//14 när//HA//mark//20 enskildas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//amod//19 rättigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//20 åsidosätts//VB|PRS|SFO//advcl//14 och//KN//cc//24 av//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 domstolsförfaranden//NN|NEU|PLU|IND|NOM//conj//20 som//HP|-|-|-//nsubj:pass//27 ska//VB|PRS|AKT//aux//27 tillämpas//VB|INF|SFO//acl:relcl//24 när//HA//mark//30 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//fixed//28 gör//VB|PRS|AKT//advcl//27 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//32 rättigheter//NN|UTR|PLU|IND|NOM//obj//30 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//30 .//MAD//punct//3
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;I//PP//advmod//3 stället//NN|NEU|SIN|DEF|NOM//fixed//35 ankommer//VB|PRS|AKT//fixed//35 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//35 som//KN//mark//40 utgångspunkt//NN|UTR|SIN|IND|NOM//advcl//35 på//PP//case//42 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//40 att//IE//mark//44 skydda//VB|INF|AKT//acl//42 de//DT|UTR/NEU|PLU|DEF//det//47 ifrågavarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 rättigheterna//NN|UTR|PLU|DEF|NOM//obj//44 och//KN//cc//50 därvid//AB//advmod//50 bestämma//VB|INF|AKT//conj//44 vilka//HD|UTR/NEU|PLU|IND//det//52 rättsmedel//NN|NEU|PLU|IND|NOM//dislocated//55 som//HP|-|-|-//nsubj:pass//55 ska//VB|PRS|AKT//aux//55 kopplas//VB|INF|SFO//ccomp//50 till//PP//case//57 rättigheterna//NN|UTR|PLU|DEF|NOM//obl//55 och//KN//cc//59 reglera//VB|INF|AKT//conj//55 förfarandet//NN|NEU|SIN|DEF|NOM//obj//59 vid//PP//case//64 de//DT|UTR/NEU|PLU|DEF//det//64 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 domstolar//NN|UTR|PLU|IND|NOM//nmod//60 där//HA//advmod//67 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 gör//VB|PRS|AKT//acl:relcl//64 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//69 rättigheter//NN|UTR|PLU|IND|NOM//obj//67 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//67 .//MAD//punct//3
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//73 är//VB|PRS|AKT//parataxis//3 emellertid//AB//advmod//73 att//SN//mark//79 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//79 inte//AB//advmod//79 är//VB|PRS|AKT//cop//79 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//73 att//IE//mark//81 skapa//VB|INF|AKT//csubj//79 några//DT|UTR/NEU|PLU|IND//det//83 rättsmedel//NN|NEU|PLU|IND|NOM//obj//81 som//HP|-|-|-//nsubj//87 inte//AB//advmod//87 redan//AB//advmod//87 finns//VB|PRS|SFO//acl:relcl//83 i//PP//case//90 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//90 rättsordningar//NN|UTR|PLU|IND|NOM//obl//87 .//MAD//punct//3
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Att//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 ankommer//VB|PRS|AKT//advcl//8 på//PP//case//4 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl//2 att//IE//mark//6 föreskriva//VB|INF|AKT//csubj//2 rättsmedel//NN|NEU|PLU|IND|NOM//obj//6 framgår//VB|PRS|AKT//ROOT//8 i//PP//case//12 och//KN//fixed//9 med//PP//fixed//9 Lissabonfördraget//NN|NEU|SIN|DEF|NOM//obl//8 av//PP//case//16 en//DT|UTR|SIN|IND//det//16 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//16 fördragsbestämmelse//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//12 nämligen//AB//advmod//24 den//PN|UTR|SIN|DEF|SUB/OBJ//det//24 i//PP//case//24 artikel//NN|UTR|SIN|IND|NOM//nmod//22 19.1//RG|NOM//nmod:poss//24 andra//RO|NOM//amod//24 stycket//NN|NEU|SIN|DEF|NOM//appos//12 i//PP//case//26 EU-fördraget//NN|NEU|SIN|DEF|NOM//nmod//24 .//MAD//punct//8
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Där//AB//advmod//29 föreskrivs//VB|PRS|SFO//parataxis//8 att//SN//mark//33 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//33 ska//VB|PRS|AKT//aux//33 fastställa//VB|INF|AKT//ccomp//29 de//DT|UTR/NEU|PLU|DEF//det//35 möjligheter//NN|UTR|PLU|IND|NOM//obj//33 till//PP//case//37 överklagande//NN|NEU|SIN|IND|NOM//nmod//35 (//PAD//punct//29 ”//UO//punct//40 remedies//UO//appos//29 ”//PAD//punct//40 ,//MID//punct//40 ”//UO//punct//44 voies//UO//parataxis//40 de//UO//det//46 recours//UO//acl:relcl//44 ”//PM|NOM//punct//44 ,//MID//punct//44 ”//PM|NOM//punct//50 Rechtsbehelfe//PM|NOM//appos//44 ”//PM|NOM//punct//50 )//PAD//punct//50 som//HP|-|-|-//nsubj:pass//54 behövs//VB|PRS|SFO//acl:relcl//50 för//PP//mark//57 att//IE//mark//57 säkerställa//VB|INF|AKT//advcl//54 ett//DT|NEU|SIN|IND//det//60 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//60 domstolsskydd//NN|NEU|SIN|IND|NOM//obj//57 inom//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//63 områden//NN|NEU|PLU|IND|NOM//obl//57 som//HP|-|-|-//nsubj:pass//65 omfattas//VB|PRS|SFO//acl:relcl//63 av//PP//case//67 unionsrätten//NN|UTR|SIN|DEF|NOM//obl:agent//65 .//MAD//punct//50
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;I//PP//case//72 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//72 EU-rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//72 litteratur//NN|UTR|SIN|IND|NOM//obl//73 anförs//VB|PRS|SFO//acl:relcl//44 att//SN//mark//81 den//DT|UTR|SIN|DEF//det//77 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 lydelsen//NN|UTR|SIN|DEF|NOM//nsubj//81 inte//AB//advmod//81 är//VB|PRS|AKT//cop//81 helt//AB|POS//advmod//81 rättvisande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//73 eftersom//SN//mark//85 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//85 är//VB|PRS|AKT//cop//85 tillgång//NN|UTR|SIN|IND|NOM//advcl//73 till//PP//case//87 rättsmedel//NN|NEU|PLU|IND|NOM//nmod//85 som//HP|-|-|-//nsubj:pass//89 avses//VB|PRS|SFO//acl:relcl//87 .//MAD//punct//44
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Även//AB//mark//3 om//SN//fixed//0 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//3 är//VB|PRS|AKT//advcl//10 upp//AB//advmod//3 till//PP//case//6 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl//3 att//IE//mark//8 bestämma//VB|INF|AKT//csubj//3 rättsmedel//NN|NEU|PLU|IND|NOM//obj//8 ställs//VB|PRS|SFO//ROOT//10 i//PP//case//12 unionsrätten//NN|UTR|SIN|DEF|NOM//obl//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 krav//NN|NEU|PLU|IND|NOM//obj//10 på//PP//case//16 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl//10 .//MAD//punct//10
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Bland//PP//case//19 annat//PN|NEU|SIN|IND|SUB/OBJ//appos//10 ska//VB|PRS|AKT//cop//19 såväl//KN//advmod//22 rättsmedlen//NN|UTR|SIN|DEF|NOM//nsubj//19 som//KN//mark//24 domstolsförfarandena//NN|NEU|PLU|DEF|NOM//conj//19 när//HA//mark//27 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//27 används//VB|PRS|SFO//advcl//19 överensstämma//VB|INF|AKT//xcomp//27 med//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 i//PP//case//33 avsnitt//NN|NEU|SIN|IND|NOM//nmod//33 3.2.2//RG|NOM//obl//34 redovisade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 likvärdighets-//NN|UTR|-|-|SMS//obl//28 och//KN//cc//37 effektivitetsprinciperna//NN|UTR|PLU|DEF|NOM//conj//35 .//MAD//punct//19
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Rätten//NN|UTR|SIN|DEF|NOM//nsubj//7 till//PP//case//3 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 rättsmedel//NN|NEU|PLU|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//7 alltså//AB//advmod//7 numera//AB//advmod//7 föreskriven//PC|PRF|UTR|SIN|IND|NOM//ROOT//7 i//PP//case//11 en//DT|UTR|SIN|IND//det//11 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//11 fördragsbestämmelse//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//7
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Även//AB//advmod//14 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 stadga//NN|UTR|SIN|IND|NOM//obj//7 om//PP//mark//21 de//DT|UTR/NEU|PLU|DEF//det//20 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 rättigheterna//NN|UTR|PLU|DEF|NOM//nsubj//21 innehåller//VB|PRS|AKT//advcl//7 bestämmelser//NN|UTR|PLU|IND|NOM//obj//21 om//PP//case//24 rätt//NN|UTR|SIN|IND|NOM//nmod//22 till//PP//case//28 ett//DT|NEU|SIN|IND//det//28 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//28 rättsmedel//NN|NEU|SIN|IND|NOM//nmod//24 och//KN//cc//33 till//PP//case//33 en//DT|UTR|SIN|IND//det//33 opartiskt//JJ|POS|UTR|SIN|IND|NOM//amod//33 domstol//NN|UTR|SIN|IND|NOM//conj//28 .//MAD//punct//7
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Enligt//PP//case//37 artikel//NN|UTR|SIN|IND|NOM//nmod//37 6.1//RG|NOM//obl//7 i//PP//case//39 EU-fördraget//NN|NEU|SIN|DEF|NOM//nmod//37 har//VB|PRS|AKT//advcl//7 denna//DT|UTR|SIN|DEF//det//42 stadga//NN|UTR|SIN|IND|NOM//nsubj//40 samma//DT|UTR/NEU|SIN/PLU|IND//det//45 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 värde//NN|NEU|SIN|IND|NOM//obj//40 som//KN//mark//47 fördragen//NN|NEU|PLU|DEF|NOM//xcomp//40 .//MAD//punct//7
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;I//PP//case//3 artikel//NN|UTR|SIN|IND|NOM//nmod//2 47//RG|NOM//nummod//3 första//RO|NOM//amod//6 och//KN//cc//5 andra//RO|NOM//conj//3 styckena//NN|NEU|PLU|DEF|NOM//nsubj:pass//9 i//PP//case//8 stadgan//NN|UTR|SIN|DEF|NOM//nmod//6 föreskrivs//VB|PRS|SFO//ROOT//9 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//9 .//MAD//punct//9
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Var//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//10 och//KN//fixed//0 en//DT|UTR|SIN|IND//det//3 vars//HS|DEF//nmod:poss//4 unionsrättsligt//AB|POS//advmod//5 garanterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//6 fri-//JJ|POS|UTR|-|-|SMS//fixed//0 eller//KN//cc//8 rättigheter//NN|UTR|PLU|IND|NOM//conj//6 har//VB|PRS|AKT//aux//10 kränkts//VB|SUP|SFO//ROOT//10 har//VB|PRS|AKT//xcomp//10 rätt//NN|UTR|SIN|IND|NOM//obj//11 till//PP//case//16 ett//DT|NEU|SIN|IND//det//16 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//16 rättsmedel//NN|NEU|SIN|IND|NOM//nmod//12 inför//PP//case//19 en//DT|UTR|SIN|IND//det//19 domstol//NN|UTR|SIN|IND|NOM//nmod//16 ,//MID//punct//22 med//PP//case//22 beaktande//NN|NEU|SIN|IND|NOM//nmod//12 av//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 villkor//NN|NEU|PLU|IND|NOM//nmod//22 som//HP|-|-|-//nsubj:pass//27 föreskrivs//VB|PRS|SFO//acl:relcl//25 i//PP//case//30 denna//DT|UTR|SIN|DEF//det//30 artikel//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//10
3.2.3 Skydd för enskildas rättigheter Effektiva nationella rättsmedel;Var//PN|UTR|SIN|IND|SUB/OBJ//nsubj//3 och//KN//fixed//0 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//0 har//VB|PRS|AKT//ROOT//3 rätt//NN|UTR|SIN|IND|NOM//obj//3 att//IE//mark//9 inom//PP//case//8 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//8 tid//NN|UTR|SIN|IND|NOM//obl//9 få//VB|INF|AKT//acl//4 sin//PS|UTR|SIN|DEF//nmod:poss//11 sak//NN|UTR|SIN|IND|NOM//obj//9 prövad//PC|PRF|UTR|SIN|IND|NOM//xcomp//9 i//PP//case//17 en//DT|UTR|SIN|IND//det//17 rättvis//JJ|POS|UTR|SIN|IND|NOM//amod//17 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//17 rättegång//NN|UTR|SIN|IND|NOM//obl//12 och//KN//cc//21 inför//PP//case//21 en//DT|UTR|SIN|IND//det//21 oavhängig//JJ|POS|UTR|SIN|IND|NOM//conj//17 och//KN//cc//24 opartisk//JJ|POS|UTR|SIN|IND|NOM//amod//24 domstol//NN|UTR|SIN|IND|NOM//conj//21 som//HP|-|-|-//nsubj:pass//27 har//VB|PRS|AKT//aux//27 inrättats//VB|SUP|SFO//acl:relcl//24 enligt//PP//case//29 lag//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//3
