Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 14//RG|NOM//nummod//5 mars//NN|UTR|SIN|IND|NOM//nmod//0 2002//RG|NOM//nummod//5 .//MAD//punct//0
3.1 Kompetensbehovet inom det militära försvaret;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 analysera//VB|INF|AKT//ROOT//2 det//DT|NEU|SIN|DEF//det//5 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 kompetensbehov//NN|NEU|SIN|IND|NOM//obj//2 med//PP//case//9 utgångspunkt//NN|UTR|SIN|IND|NOM//nmod//7 från//PP//case//12 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 huvuduppgifter//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//14 avgränsat//PC|PRF|NEU|SIN|IND|NOM//conj//9 till//PP//case//16 kompetenskraven//NN|NEU|PLU|DEF|NOM//nmod//14 som//HP|-|-|-//nsubj:pass//18 ställs//VB|PRS|SFO//acl:relcl//7 på//PP//case//21 anställd//PC|PRF|UTR|SIN|IND|NOM//amod//21 personal//NN|UTR|SIN|IND|NOM//obl//18 inom//PP//case//25 det//DT|NEU|SIN|DEF//det//25 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 försvaret//NN|NEU|SIN|DEF|NOM//nmod//21 .//MAD//punct//2
3.1 Kompetensbehovet inom det militära försvaret;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//30 skall//VB|PRS|AKT//aux//30 även//AB//advmod//30 beakta//VB|INF|AKT//conj//2 det//DT|NEU|SIN|DEF//det//32 behov//NN|NEU|SIN|IND|NOM//obj//30 av//PP//case//34 officerskompetens//NN|UTR|SIN|DEF|GEN//nmod//32 som//HP|-|-|-//nsubj:pass//37 kan//VB|PRS|AKT//aux//37 finnas//VB|INF|SFO//acl:relcl//32 utanför//PP//case//39 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//30
3.1 Kompetensbehovet inom det militära försvaret;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//43 skall//VB|PRS|AKT//aux//43 redovisa//VB|INF|AKT//conj//30 en//DT|UTR|SIN|IND//det//45 bedömning//NN|UTR|SIN|IND|NOM//obj//43 av//PP//case//51 vilka//HD|UTR/NEU|PLU|IND//det//51 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 och//KN//cc//50 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//48 krav//NN|NEU|PLU|IND|NOM//nmod//45 som//HP|-|-|-//nsubj:pass//54 bör//VB|PRS|AKT//aux//54 ställas//VB|INF|SFO//acl:relcl//51 på//PP//case//57 alla//DT|UTR/NEU|PLU|IND/DEF//det//57 officerare//NN|UTR|PLU|IND|NOM//obl//54 .//MAD//punct//30
3.1 Kompetensbehovet inom det militära försvaret;Utredarens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//67 av//PP//case//65 det//DT|NEU|SIN|DEF//det//64 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//65 kompetensbehov//NN|NEU|SIN|IND|NOM//nmod//60 skall//VB|PRS|AKT//aux//67 redovisas//VB|INF|SFO//advcl//30 och//KN//cc//70 därefter//AB//advmod//70 ligga//VB|INF|AKT//conj//67 till//PP//case//76 grund//NN|UTR|SIN|IND|NOM//fixed//71 för//PP//fixed//71 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//76 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//76 arbete//NN|NEU|SIN|IND|NOM//obl//70 .//MAD//punct//2
3.1 Kompetensbehovet inom det militära försvaret;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 förklarade//VB|PRT|AKT//ROOT//1 i//PP//case//3 propositionen//NN|UTR|SIN|DEF|NOM//obl//1 Fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//5 förnyelse//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//7 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//5 (//PAD//punct//5 prop//NN|UTR|SIN|IND|NOM//appos//5 .//MID//punct//5
3.1 Kompetensbehovet inom det militära försvaret;2001/02:10//RG|NOM//obl//1 )//PAD//punct//11 att//SN//mark//16 reformarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//16 bör//VB|PRS|AKT//aux//16 grundas//VB|INF|SFO//ccomp//1 på//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 krav//NN|NEU|PLU|IND|NOM//obl//16 som//HP|-|-|-//mark//21 övergången//NN|UTR|SIN|DEF|NOM//acl//19 från//PP//case//24 ett//DT|NEU|SIN|IND//det//24 invasionsförsvar//NN|NEU|SIN|IND|NOM//obl//21 till//PP//case//27 ett//DT|NEU|SIN|IND//det//27 insatsförsvar//NN|NEU|SIN|IND|NOM//obl//21 ,//MID//punct//16 de//DT|UTR/NEU|PLU|DEF//det//31 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 insatserna//NN|UTR|PLU|DEF|NOM//nsubj//38 ,//MID//punct//33 anpassningsförmågan//NN|UTR|SIN|DEF|NOM//conj//31 och//KN//cc//37 den//DT|UTR|SIN|DEF//det//37 väpnade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//37 striden//NN|UTR|SIN|DEF|NOM//nsubj//38 ställer//VB|PRS|AKT//conj//16 .//MAD//punct//38
3.1 Kompetensbehovet inom det militära försvaret;Behovet//NN|NEU|SIN|DEF|NOM//obj//38 av//PP//case//44 såväl//KN//advmod//43 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//44 detaljkunskap//NN|UTR|SIN|IND|NOM//nmod//40 som//KN//mark//47 breddad//PC|PRF|UTR|SIN|IND|NOM//amod//47 kompetens//NN|UTR|SIN|IND|NOM//nmod//44 inom//PP//case//49 försvaret//NN|NEU|SIN|DEF|NOM//nmod//47 ställer//VB|PRS|AKT//conj//38 krav//NN|NEU|PLU|IND|NOM//obj//50 på//PP//case//53 utbildningar//NN|UTR|PLU|IND|NOM//obl//50 som//HP|-|-|-//nsubj//56 både//KN//cc//56 erbjuder//VB|PRS|AKT//acl:relcl//53 stor//JJ|POS|UTR|SIN|IND|NOM//amod//58 bredd//NN|UTR|SIN|IND|NOM//obj//56 och//KN//cc//61 stort//JJ|POS|NEU|SIN|IND|NOM//amod//61 djup//NN|NEU|SIN|IND|NOM//conj//58 ,//MID//punct//56 dvs.//AB|AN//advmod//64 chefsutbildningar//NN|UTR|PLU|IND|NOM//appos//56 förutom//PP//case//66 fack-//NN|NEU|-|-|SMS//nmod//64 och//KN//cc//68 expertutbildningar//NN|UTR|PLU|IND|NOM//conj//66 .//MAD//punct//1

3.2 Det militära försvarets utbildningsbehov m.m.;Vilken//HD|UTR|SIN|IND//det//1 utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//2 krävs//VB|PRS|SFO//ROOT//2 för//PP//mark//5 att//IE//mark//5 täcka//VB|INF|AKT//advcl//2 kompetensbehovet//NN|NEU|SIN|DEF|NOM//obj//5 ?//MAD//punct//2
3.2 Det militära försvarets utbildningsbehov m.m.;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 lämna//VB|INF|AKT//ROOT//2 förslag//NN|NEU|SIN|IND|NOM//obj//2 på//PP//mark//9 hur//HA//advmod//9 det//DT|NEU|SIN|DEF//nsubj:pass//9 kompetensbehovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 tillgodoses//VB|INF|SFO//acl//3 på//PP//case//13 ett//DT|NEU|SIN|IND//det//13 ändamålsenligt//JJ|POS|NEU|SIN|IND|NOM//amod//13 sätt//NN|NEU|SIN|IND|NOM//obl//9 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//13 utbildningarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//16 längd//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//18 mål//NN|NEU|SIN|IND|NOM//conj//16 och//KN//cc//20 innehåll//NN|NEU|SIN|IND|NOM//conj//16 .//MID//punct//22
3.2 Det militära försvarets utbildningsbehov m.m.;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//24 skall//VB|PRS|AKT//aux//24 pröva//VB|INF|AKT//conj//2 om//SN//mark//31 det//DT|NEU|SIN|DEF//det//28 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//29 kompetensbehov//NN|NEU|SIN|IND|NOM//nsubj:pass//31 kan//VB|PRS|AKT//aux//31 tillgodoses//VB|INF|SFO//advcl//24 samtidigt//AB//advmod//31 som//HA//mark//35 personalresurser//NN|UTR|PLU|IND|NOM//nsubj:pass//35 frigörs//VB|PRS|SFO//advcl//31 för//PP//case//38 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 ändamål//NN|NEU|PLU|IND|NOM//obl//35 .//MAD//punct//24
3.2 Det militära försvarets utbildningsbehov m.m.;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//43 skall//VB|PRS|AKT//aux//43 även//AB//advmod//43 lämna//VB|INF|AKT//conj//24 förslag//NN|NEU|SIN|IND|NOM//obj//43 på//PP//mark//53 hur//HA//advmod//53 den//DT|UTR|SIN|DEF//det//49 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 yrkes-//NN|NEU|-|-|SMS//nsubj:pass//53 och//KN//cc//51 reservofficersutbildningen//NN|UTR|SIN|DEF|NOM//conj//49 bör//VB|PRS|AKT//aux//53 utformas//VB|INF|SFO//acl//44 för//PP//mark//65 att//SN//mark//65 de//DT|UTR/NEU|PLU|DEF//det//60 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 ,//MID//punct//57 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 kraven//NN|NEU|PLU|DEF|NOM//nsubj:pass//65 på//PP//case//62 kompetens//NN|UTR|SIN|IND|NOM//nmod//60 skall//VB|PRS|AKT//aux//65 kunna//VB|INF|AKT//aux//65 tillgodoses//VB|INF|SFO//advcl//53 .//MAD//punct//24
3.2 Det militära försvarets utbildningsbehov m.m.;Hur//HA//advmod//1 lång//JJ|POS|UTR|SIN|IND|NOM//ROOT//1 bör//VB|PRS|AKT//aux//4 utbildningstiden//NN|UTR|SIN|DEF|NOM//nsubj//4 vara//VB|INF|AKT//cop//1 ?//MAD//punct//1
3.2 Det militära försvarets utbildningsbehov m.m.;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 undersöka//VB|INF|AKT//ROOT//2 och//KN//cc//4 redovisa//VB|INF|AKT//conj//2 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//4 att//IE//mark//7 minska//VB|INF|AKT//acl//5 den//DT|UTR|SIN|DEF//det//10 skolbundna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 tiden//NN|UTR|SIN|DEF|NOM//obj//7 .//MAD//punct//2
3.2 Det militära försvarets utbildningsbehov m.m.;I//PP//case//13 undersökningen//NN|UTR|SIN|DEF|NOM//obl//2 skall//VB|PRS|AKT//acl//13 såväl//KN//advmod//16 alternativet//NN|NEU|SIN|DEF|NOM//conj//13 att//IE//mark//18 förkorta//VB|INF|AKT//acl//16 den//DT|UTR|SIN|DEF//det//21 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 utbildningstiden//NN|UTR|SIN|DEF|NOM//obj//18 för//PP//case//23 officerare//NN|UTR|PLU|IND|NOM//obl//18 som//HP|-|-|-//nsubj//25 genomgår//VB|PRS|AKT//acl:relcl//23 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 skolsteg//NN|NEU|PLU|IND|NOM//obj//25 som//KN//mark//29 alternativet//NN|NEU|SIN|DEF|NOM//xcomp//25 att//IE//mark//31 minska//VB|INF|AKT//advcl//25 antalet//NN|NEU|SIN|DEF|NOM//nmod//33 elever//NN|UTR|PLU|IND|NOM//obj//31 som//HP|-|-|-//nsubj//35 genomgår//VB|PRS|AKT//acl:relcl//33 skolstegen//NN|UTR|SIN|DEF|NOM//obj//35 granskas//VB|PRS|SFO//xcomp//35 .//MID//punct//2
3.2 Det militära försvarets utbildningsbehov m.m.;Det//DT|NEU|SIN|DEF//det//40 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//64 om//PP//mark//43 att//IE//mark//43 införa//VB|INF|AKT//acl//40 en//DT|UTR|SIN|IND//det//47 treårig//JJ|POS|UTR|SIN|IND|NOM//amod//47 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 yrkesofficersutbildning//NN|UTR|SIN|IND|NOM//obj//43 som//HP|-|-|-//obj//50 Personalförsörjningsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//50 lämnade//VB|PRT|AKT//acl:relcl//47 i//PP//case//54 sitt//PS|NEU|SIN|DEF//nmod:poss//53 betänkande//NN|NEU|SIN|IND|NOM//nmod//54 Personal//NN|UTR|SIN|IND|NOM//obl//50 för//PP//case//58 ett//DT|NEU|SIN|IND//det//58 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//58 försvar//NN|NEU|SIN|IND|NOM//obl//50 (//PAD//punct//58 SOU//PM|NOM//appos//58 2001:23//RG|NOM//nummod//60 )//PAD//punct//40 skall//VB|PRS|AKT//aux//64 prövas//VB|INF|SFO//parataxis//2 i//PP//case//66 syfte//NN|NEU|SIN|IND|NOM//obl//64 att//IE//mark//68 minska//VB|INF|AKT//advcl//64 skillnaderna//NN|UTR|PLU|DEF|NOM//obj//68 mellan//PP//case//73 den//DT|UTR|SIN|DEF//det//73 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 officersutbildningen//NN|UTR|SIN|DEF|NOM//nmod//69 och//KN//cc//77 civil//JJ|POS|UTR|SIN|IND|NOM//amod//77 eftergymnasial//JJ|POS|UTR|SIN|IND|NOM//amod//77 utbildning//NN|UTR|SIN|IND|NOM//conj//73 .//MAD//punct//2
3.2 Det militära försvarets utbildningsbehov m.m.;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//81 skall//VB|PRS|AKT//aux//81 pröva//VB|INF|AKT//conj//2 om//SN//case//85 en//DT|UTR|SIN|IND//det//85 treårig//JJ|POS|UTR|SIN|IND|NOM//amod//85 utbildning//NN|UTR|SIN|IND|NOM//obl//81 eller//KN//cc//89 annan//JJ|POS|UTR|SIN|IND|NOM//amod//89 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 utbildning//NN|UTR|SIN|IND|NOM//conj//85 är//VB|PRS|AKT//cop//91 ändamålsenslig//JJ|POS|UTR|SIN|IND|NOM//conj//2 med//PP//case//98 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//92 från//PP//fixed//92 det//DT|NEU|SIN|DEF//det//97 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//97 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//98 behov//NN|NEU|SIN|IND|NOM//obl//91 av//PP//case//101 såväl//KN//advmod//101 kompetens//NN|UTR|SIN|IND|NOM//nmod//98 som//KN//flat//101 av//PP//case//104 personalresurser//NN|UTR|PLU|IND|NOM//nmod//102 vid//PP//case//107 sin//PS|UTR|SIN|DEF//nmod:poss//107 verksamhet//NN|UTR|SIN|IND|NOM//nmod//104 .//MAD//punct//2
3.2 Det militära försvarets utbildningsbehov m.m.;Inom//PP//case//3 ramen//NN|UTR|SIN|DEF|NOM//fixed//0 för//PP//fixed//0 bedömningen//NN|UTR|SIN|DEF|NOM//obl//8 av//PP//case//5 utbildningslängden//NN|UTR|SIN|DEF|NOM//nmod//3 skall//VB|PRS|AKT//aux//8 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//8 belysa//VB|INF|AKT//nsubj:pass//36 hur//HA//advmod//17 yrkes-//NN|NEU|-|-|SMS//nmod:poss//14 och//KN//cc//12 reservofficersaspiranters//NN|UTR|PLU|IND|GEN//conj//10 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 värnpliktstjänstgöring//NN|UTR|SIN|IND|NOM//nsubj:pass//17 skall//VB|PRS|AKT//aux//17 kunna//VB|INF|AKT//aux//17 kombineras//VB|INF|SFO//ccomp//8 med//PP//case//19 behovet//NN|NEU|SIN|DEF|NOM//obl//17 av//PP//mark//22 att//IE//mark//22 utbilda//VB|INF|AKT//acl//19 värnpliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 befäl//NN|NEU|PLU|IND|NOM//obj//22 för//PP//case//27 insatsorganisationens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 behov//NN|NEU|SIN|IND|NOM//obl//22 .//MAD//punct//8
3.2 Det militära försvarets utbildningsbehov m.m.;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 förslag//NN|NEU|SIN|IND|NOM//nsubj//31 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//8 utbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 längd//NN|UTR|SIN|IND|NOM//obj//8 skall//VB|PRS|AKT//aux//36 särskilt//AB//advmod//36 belysas//VB|INF|SFO//ROOT//36 utifrån//PP//case//39 ett//DT|NEU|SIN|IND//det//39 jämställdhetsperspektiv//NN|NEU|SIN|IND|NOM//obl//36 då//HA//mark//42 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//42 påverkar//VB|PRS|AKT//acl:relcl//39 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//42 att//IE//mark//45 kombinera//VB|INF|AKT//acl//43 föräldraskap//NN|NEU|SIN|IND|NOM//obj//45 med//PP//case//48 karriär-//NN|UTR|-|-|SMS//obl//45 och//KN//cc//50 utvecklingsmöjligheterna//NN|UTR|PLU|DEF|NOM//conj//48 inom//PP//case//52 officersyrket//NN|NEU|SIN|DEF|NOM//obl//45 .//MAD//punct//36
3.2 Det militära försvarets utbildningsbehov m.m.;Vilka//HD|UTR/NEU|PLU|IND//det//1 utbildningsvägar//NN|UTR|PLU|IND|NOM//nsubj:pass//2 krävs//VB|PRS|SFO//ROOT//2 för//PP//mark//5 att//IE//mark//5 tillgodose//VB|INF|AKT//advcl//2 rekryteringen//NN|UTR|SIN|DEF|NOM//obj//5 till//PP//case//8 officersyrket//NN|NEU|SIN|DEF|NOM//obl//5 och//KN//cc//12 för//PP//mark//12 att//IE//mark//12 skapa//VB|INF|AKT//conj//5 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 karriär-//NN|UTR|-|-|SMS//obj//12 och//KN//cc//16 utvecklingsmöjligheter//NN|UTR|PLU|IND|NOM//conj//14 ?//MAD//punct//2
3.2 Det militära försvarets utbildningsbehov m.m.;I//PP//case//1 propositionen//NN|UTR|SIN|DEF|NOM//obl//2 Fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//3 förnyelse//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//5 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//3 (//PAD//punct//3 Prop//PM|NOM//appos//3 .//MID//punct//7
3.2 Det militära försvarets utbildningsbehov m.m.;2001/02:10//RG|NOM//nummod//3 )//PAD//punct//3 redogjorde//VB|PRT|AKT//ROOT//11 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//11 även//AB//advmod//17 för//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 karriär-//NN|UTR|-|-|SMS//obl//11 och//KN//cc//19 utvecklingsmöjligheter//NN|UTR|PLU|IND|NOM//conj//17 som//HP|-|-|-//nsubj:pass//22 bör//VB|PRS|AKT//aux//22 skapas//VB|INF|SFO//acl:relcl//19 för//PP//case//25 anställd//PC|PRF|UTR|SIN|IND|NOM//amod//25 personal//NN|UTR|SIN|IND|NOM//obl//22 i//PP//case//27 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//11
3.2 Det militära försvarets utbildningsbehov m.m.;De//DT|UTR/NEU|PLU|DEF//det//30 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//38 som//HP|-|-|-//obj//34 denna//DT|UTR|SIN|DEF//det//33 utveckling//NN|UTR|SIN|IND|NOM//nsubj//34 ställer//VB|PRS|AKT//acl:relcl//30 på//PP//case//36 utbildning//NN|UTR|SIN|IND|NOM//obl//34 skall//VB|PRS|AKT//aux//38 beaktas//VB|INF|SFO//parataxis//11 av//PP//case//40 utredaren//NN|UTR|SIN|DEF|NOM//obl:agent//38 .//MAD//punct//11
3.2 Det militära försvarets utbildningsbehov m.m.;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 som//KN//mark//4 ett//DT|NEU|SIN|IND//det//4 led//NN|NEU|SIN|IND|NOM//ROOT//4 i//PP//case//6 bedömningen//NN|UTR|SIN|DEF|NOM//obl//4 av//PP//case//9 vilka//HD|UTR/NEU|PLU|IND//det//9 utbildningar//NN|UTR|PLU|IND|NOM//nmod//6 som//HP|-|-|-//nsubj//12 är//VB|PRS|AKT//cop//12 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//9 för//PP//mark//15 att//IE//mark//15 tillgodose//VB|INF|AKT//advcl//12 det//DT|NEU|SIN|DEF//det//18 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 kompetensbehov//NN|NEU|SIN|IND|NOM//nsubj//20 överväga//VB|INF|AKT//conj//4 ett//DT|NEU|SIN|IND//det//22 införande//NN|NEU|SIN|IND|NOM//obj//20 av//PP//case//24 aspirantskolor//NN|UTR|PLU|IND|NOM//nmod//22 .//MID//punct//4
3.2 Det militära försvarets utbildningsbehov m.m.;Traditionellt//AB|POS//advmod//30 har//VB|PRS|AKT//aux//30 befälsuttagna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 totalförsvarspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//30 rekryterats//VB|SUP|SFO//conj//4 som//KN//mark//32 yrkes-//NN|NEU|-|-|SMS//obl//30 och//KN//cc//34 reservofficerare//NN|UTR|PLU|IND|NOM//conj//32 efter//PP//case//37 fullgjord//PC|PRF|UTR|SIN|IND|NOM//amod//37 värnplikt//NN|UTR|SIN|IND|NOM//obl//30 .//MAD//punct//4
3.2 Det militära försvarets utbildningsbehov m.m.;Dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 volymer//NN|UTR|PLU|IND|NOM//nsubj//46 av//PP//case//42 totalförsvarspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//40 är//VB|PRS|AKT//cop//46 en//DT|UTR|SIN|IND//det//46 begränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 faktor//NN|UTR|SIN|IND|NOM//conj//4 för//PP//case//49 denna//DT|UTR|SIN|DEF//det//49 rekrytering//NN|UTR|SIN|IND|NOM//obl//46 .//MAD//punct//4
3.2 Det militära försvarets utbildningsbehov m.m.;En//DT|UTR|SIN|IND//det//52 rekryteringsförutsättning//NN|UTR|SIN|IND|NOM//nsubj//55 kan//VB|PRS|AKT//aux//55 därför//AB//advmod//55 vara//VB|INF|AKT//conj//4 att//SN//mark//69 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//69 som//HP|-|-|-//nsubj//59 har//VB|PRS|AKT//acl:relcl//57 intresse//NN|NEU|SIN|IND|NOM//obj//59 och//KN//cc//63 som//HP|-|-|-//nsubj//63 bedömts//VB|SUP|SFO//conj//59 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//63 som//KN//case//66 officerare//NN|UTR|SIN|IND|NOM//nmod//64 skall//VB|PRS|AKT//aux//69 kunna//VB|INF|AKT//aux//69 erbjudas//VB|INF|SFO//ccomp//55 en//DT|UTR|SIN|IND//det//72 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//72 utbildning//NN|UTR|SIN|IND|NOM//obj//69 .//MAD//punct//4
3.2 Det militära försvarets utbildningsbehov m.m.;Som//KN//mark//2 ett//DT|NEU|SIN|IND//det//2 led//NN|NEU|SIN|IND|NOM//advcl//18 i//PP//case//4 arbetet//NN|NEU|SIN|DEF|NOM//obl//2 med//PP//mark//7 att//IE//mark//7 skapa//VB|INF|AKT//advcl//2 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 karriär-//NN|UTR|-|-|SMS//obj//7 och//KN//cc//11 utvecklingsmöjligheter//NN|UTR|PLU|IND|NOM//conj//9 och//KN//cc//15 en//DT|UTR|SIN|IND//det//15 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//15 kompetensbredd//NN|UTR|SIN|IND|NOM//conj//2 bör//VB|PRS|AKT//aux//18 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 ges//VB|INF|SFO//ROOT//18 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//18 att//IE//mark//21 anställa//VB|INF|AKT//acl//19 personer//NN|UTR|PLU|IND|NOM//obj//21 med//PP//case//25 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//25 kompetens//NN|UTR|SIN|IND|NOM//nmod//22 efter//PP//case//29 en//DT|UTR|SIN|IND//det//29 anpassad//PC|PRF|UTR|SIN|IND|NOM//amod//29 yrkes-//NN|NEU|-|-|SMS//nmod//25 eller//KN//cc//31 reservofficersutbildning//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//18
3.2 Det militära försvarets utbildningsbehov m.m.;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//35 skall//VB|PRS|AKT//aux//35 lämna//VB|INF|AKT//conj//18 förslag//NN|NEU|SIN|IND|NOM//obj//35 på//PP//case//38 områden//NN|NEU|PLU|IND|NOM//nmod//36 inom//PP//case//40 vilka//HP|UTR/NEU|PLU|IND//obl//44 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 skulle//VB|PRT|AKT//aux//44 kunna//VB|INF|AKT//aux//44 utgöra//VB|INF|AKT//acl:relcl//36 ett//DT|NEU|SIN|IND//det//47 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//47 bidrag//NN|NEU|SIN|IND|NOM//obj//44 till//PP//case//50 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//50 personalförsörjning//NN|UTR|SIN|IND|NOM//nmod//47 .//MAD//punct//35
