– Järnvägsprotokollet;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Kapstadsutredningen//PM|NOM//nmod//0 II//RG|NOM//nummod//2 –//NN|AN//punct//6 Internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 säkerhetsrätter//NN|UTR|PLU|IND|NOM//appos//0 i//PP//case//9 rullande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 järnvägsmateriel//NN|NEU|SIN|IND|NOM//nmod//6
5.4.3 Åtgärder vid avtalsbrott som följer av järnvägsprotokollet (artiklarna VII–XI) / Export utan beslut från domstol (artikel VII.6);Artikel//NN|UTR|SIN|IND|NOM//nmod//1 VII.6//NN|UTR|SIN|IND|NOM//nsubj//2 gäller//VB|PRS|AKT//ROOT//2 endast//AB//advmod//2 säkerhetsrättshavare//NN|UTR|PLU|IND|NOM//nsubj//2 och//KN//cc//6 liknar//VB|PRS|AKT//conj//4 bestämmelsen//NN|UTR|SIN|DEF|NOM//obj//6 i//PP//case//10 artikel//NN|UTR|SIN|IND|NOM//nmod//10 8.4//RG|NOM//obl//6 i//PP//case//12 konventionen//NN|UTR|SIN|DEF|NOM//nmod//10 som//HP|-|-|-//nsubj//14 avser//VB|PRS|AKT//acl:relcl//12 en//DT|UTR|SIN|IND//det//16 säkerhetsrättshavare//NN|UTR|SIN|IND|NOM//obj//14 som//HP|-|-|-//nsubj//19 ska//VB|PRS|AKT//aux//19 sälja//VB|INF|AKT//acl:relcl//16 eller//KN//cc//21 leasa//VB|INF|AKT//conj//19 ut//PL//compound:prt//21 objektet//NN|NEU|SIN|DEF|NOM//obj//21 .//MAD//punct//2
5.4.3 Åtgärder vid avtalsbrott som följer av järnvägsprotokollet (artiklarna VII–XI) / Export utan beslut från domstol (artikel VII.6);En//DT|UTR|SIN|IND//det//26 leasegivare//NN|UTR|SIN|IND|NOM//nsubj:pass//32 och//KN//cc//29 en//DT|UTR|SIN|IND//det//29 säljare//NN|UTR|SIN|IND|NOM//conj//26 med//PP//case//31 äganderättsförbehåll//NN|NEU|SIN|IND|NOM//nmod//29 påverkas//VB|PRS|SFO//conj//2 inte//AB//advmod//32 av//PP//case//36 dessa//DT|UTR/NEU|PLU|DEF//det//36 krav//NN|NEU|PLU|IND|NOM//obl:agent//32 ,//MID//punct//36 liksom//SN//mark//42 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//42 inte//AB//advmod//42 heller//AB//advmod//42 påverkas//VB|PRS|SFO//acl:relcl//36 av//PP//case//44 villkoren//NN|NEU|PLU|DEF|NOM//obl:agent//42 i//PP//case//47 artikel//NN|UTR|SIN|IND|NOM//nmod//47 8.3//RG|NOM//nmod//44 i//PP//case//49 konventionen//NN|UTR|SIN|DEF|NOM//nmod//47 (//PAD//punct//47 att//SN//mark//54 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//54 ska//VB|PRS|AKT//aux//54 vidtas//VB|INF|SFO//conj//2 på//PP//case//59 ett//DT|NEU|SIN|IND//det//59 affärsmässigt//AB|POS//advmod//58 skäligt//JJ|POS|NEU|SIN|IND|NOM//amod//59 sätt//NN|NEU|SIN|IND|NOM//obl//54 )//PAD//punct//54 .//MAD//punct//2
5.4.3 Åtgärder vid avtalsbrott som följer av järnvägsprotokollet (artiklarna VII–XI) / Export utan beslut från domstol (artikel VII.6);Skälet//NN|NEU|SIN|DEF|NOM//nsubj//65 till//PP//case//64 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//62 är//VB|PRS|AKT//parataxis//2 att//SN//mark//80 en//DT|UTR|SIN|IND//det//68 leasegivare//NN|UTR|SIN|IND|NOM//nsubj//80 och//KN//cc//71 en//DT|UTR|SIN|IND//det//71 säljare//NN|UTR|SIN|IND|NOM//conj//68 med//PP//case//73 äganderättsförbehåll//NN|NEU|SIN|IND|NOM//nmod//71 till//PP//case//75 skillnad//NN|UTR|SIN|IND|NOM//nmod//68 från//PP//case//78 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 säkerhetsrättshavare//NN|UTR|PLU|IND|NOM//nmod//75 ,//MID//punct//68 har//VB|PRS|AKT//ccomp//65 en//DT|UTR|SIN|IND//det//82 äganderätt//NN|UTR|SIN|IND|NOM//obj//80 till//PP//case//84 objektet//NN|NEU|SIN|DEF|NOM//nmod//82 .//MID//punct//65
5.4.3 Åtgärder vid avtalsbrott som följer av järnvägsprotokollet (artiklarna VII–XI) / Export utan beslut från domstol (artikel VII.6);Därmed//AB//advmod//89 kan//VB|PRS|AKT//aux//89 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//89 hävda//VB|INF|AKT//advcl//2 rätten//NN|UTR|SIN|DEF|NOM//obj//89 att//IE//mark//92 kontrollera//VB|INF|AKT//acl//90 sin//PS|UTR|SIN|DEF//nmod:poss//95 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//95 egendom//NN|UTR|SIN|IND|NOM//obj//92 .//MAD//punct//2
5.4.3 Åtgärder vid avtalsbrott som följer av järnvägsprotokollet (artiklarna VII–XI) / Export utan beslut från domstol (artikel VII.6);Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 i//PP//case//3 artikel//NN|UTR|SIN|IND|NOM//nmod//3 8.3//RG|NOM//nmod//0 i//PP//case//5 konventionen//NN|UTR|SIN|DEF|NOM//nmod//3 om//PP//mark//15 att//SN//mark//15 de//DT|UTR/NEU|PLU|DEF//det//9 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//15 som//HP|-|-|-//nsubj:pass//11 anges//VB|PRS|SFO//acl:relcl//9 där//AB//advmod//11 ,//MID//punct//9 ska//VB|PRS|AKT//aux//15 vidtas//VB|INF|SFO//acl//0 på//PP//case//20 ett//DT|NEU|SIN|IND//det//20 affärsmässigt//AB|POS//advmod//19 skäligt//JJ|POS|NEU|SIN|IND|NOM//amod//20 sätt//NN|NEU|SIN|IND|NOM//obl//15 ,//MID//punct//0 ersätts//VB|PRS|SFO//ROOT//22 när//HA//mark//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 är//VB|PRS|AKT//cop//26 fråga//NN|UTR|SIN|IND|NOM//advcl//22 om//PP//case//29 rullande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 järnvägsmateriel//NN|NEU|SIN|IND|NOM//obl//26 av//PP//case//32 artikel//NN|UTR|SIN|IND|NOM//nmod//32 VII.3//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//34 utökas//VB|PRS|SFO//conj//26 också//AB//advmod//34 till//PP//mark//38 att//IE//mark//38 avse//VB|INF|AKT//advcl//34 alla//DT|UTR/NEU|PLU|IND/DEF//det//41 de//DT|UTR/NEU|PLU|DEF//det//41 åtgärder//NN|UTR|PLU|IND|NOM//obj//38 som//HP|-|-|-//nsubj//43 finns//VB|PRS|SFO//acl:relcl//41 att//IE//mark//45 tillgå//VB|INF|AKT//xcomp//43 .//MAD//punct//22
5.4.3 Åtgärder vid avtalsbrott som följer av järnvägsprotokollet (artiklarna VII–XI) / Export utan beslut från domstol (artikel VII.6);Denna//DT|UTR|SIN|DEF//det//48 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//50 är//VB|PRS|AKT//cop//50 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//22 för//PP//case//52 parterna//NN|UTR|PLU|DEF|NOM//obl//50 .//MAD//punct//22

5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);Utöver//PP//case//1 tillägget//NN|NEU|SIN|DEF|NOM//obl//14 om//PP//case//5 ett//DT|NEU|SIN|IND//det//5 interimistiskt//JJ|POS|NEU|SIN|IND|NOM//amod//5 förfarande//NN|NEU|SIN|IND|NOM//nmod//1 med//PP//case//7 export//NN|UTR|SIN|IND|NOM//nmod//5 och//KN//cc//9 förflyttning//NN|UTR|SIN|IND|NOM//conj//7 av//PP//case//12 rullande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 järnvägsmateriel//NN|NEU|SIN|IND|NOM//nmod//9 ,//MID//punct//14 innehåller//VB|PRS|AKT//ROOT//14 artikel//NN|UTR|SIN|IND|NOM//nmod//16 VIII//RG|NOM//nsubj//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 modifieringar//NN|UTR|PLU|IND|NOM//obj//14 av//PP//case//21 konventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//18 i//PP//case//24 artikel//NN|UTR|SIN|IND|NOM//nmod//24 13//RG|NOM//nmod//21 om//PP//case//27 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 åtgärder//NN|UTR|PLU|IND|NOM//nmod//24 .//MAD//punct//14
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);Som//HP|-|-|-//mark//31 tidigare//AB|KOM//advmod//31 angetts//VB|SUP|SFO//advcl//38 är//VB|PRS|AKT//cop//38 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//38 i//PP//case//36 artikel//NN|UTR|SIN|IND|NOM//nmod//36 VIII//RG|NOM//nmod//33 endast//AB//advmod//38 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//14 om//PP//case//42 en//DT|UTR|SIN|IND//det//42 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 stat//NN|UTR|SIN|IND|NOM//obl//38 har//VB|PRS|AKT//aux//44 lämnat//VB|SUP|AKT//conj//14 en//DT|UTR|SIN|IND//det//46 förklaring//NN|UTR|SIN|IND|NOM//obj//44 härom//AB//nmod//46 ,//MID//punct//14 se//VB|IMP|AKT//parataxis//14 avsnitt//NN|NEU|SIN|IND|NOM//nmod//51 6.4.3//RG|NOM//obj//49 om//PP//case//54 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 förslag//NN|NEU|SIN|IND|NOM//obl//49 i//PP//case//57 denna//DT|UTR|SIN|DEF//det//57 del//NN|UTR|SIN|IND|NOM//nmod//54 .//MAD//punct//14
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);I//PP//case//62 en//DT|UTR|SIN|IND//det//62 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//62 förklaring//NN|UTR|SIN|IND|NOM//obl//63 anger//VB|PRS|AKT//parataxis//14 staten//NN|UTR|SIN|DEF|NOM//nsubj//63 hur//HA//advmod//66 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 arbetsdagar//NN|UTR|PLU|IND|NOM//obj//63 som//HP|-|-|-//nsubj:pass//69 avses//VB|PRS|SFO//acl:relcl//67 med//PP//case//71 uttrycket//NN|NEU|SIN|DEF|NOM//obl//69 ”//PM|NOM//punct//73 skyndsamt//AB|POS//advmod//69 ”//PAD//punct//63 i//PP//case//77 artikel//NN|UTR|SIN|IND|NOM//nmod//77 13.1//RG|NOM//obl//63 i//PP//case//79 konventionen//NN|UTR|SIN|DEF|NOM//nmod//77 .//MAD//punct//14
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);Till//PP//case//84 de//DT|UTR/NEU|PLU|DEF//det//84 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 åtgärder//NN|UTR|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj:pass//86 räknas//VB|PRS|SFO//acl:relcl//84 upp//PL//compound:prt//86 i//PP//case//90 artikel//NN|UTR|SIN|IND|NOM//nmod//90 13.1//RG|NOM//obl//86 i//PP//case//92 konventionen//NN|UTR|SIN|DEF|NOM//nmod//90 ,//MID//punct//84 ska//VB|PRS|AKT//aux//98 enligt//PP//case//97 artikel//NN|UTR|SIN|IND|NOM//nmod//97 VIII.3//RG|NOM//obl//98 läggas//VB|INF|SFO//conj//14 till//PP//case//101 en//DT|UTR|SIN|IND//det//101 punkt//NN|UTR|SIN|IND|NOM//obl//98 e//NN|NEU|SIN|IND|NOM//advmod//98 om//SN//case//104 försäljning//NN|UTR|SIN|IND|NOM//obl//98 och//KN//cc//106 fördelning//NN|UTR|SIN|IND|NOM//conj//104 av//PP//case//108 inkomsterna//NN|UTR|PLU|DEF|NOM//nmod//106 från//PP//case//110 försäljningen//NN|UTR|SIN|DEF|NOM//nmod//108 .//MAD//punct//14
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);Men//KN//cc//119 ett//DT|NEU|SIN|IND//det//115 interimistiskt//JJ|POS|NEU|SIN|IND|NOM//amod//115 beslut//NN|NEU|SIN|IND|NOM//nsubj//119 med//PP//case//118 den//DT|UTR|SIN|DEF//det//118 innebörden//NN|UTR|SIN|DEF|NOM//nmod//115 kräver//VB|PRS|AKT//conj//14 att//SN//mark//125 gäldenären//NN|UTR|SIN|DEF|NOM//nsubj//125 och//KN//cc//123 borgenären//NN|UTR|SIN|DEF|NOM//conj//121 uttryckligen//AB//advmod//125 kommit//VB|SUP|AKT//ccomp//119 överens//PL//compound:prt//125 om//PP//mark//132 att//SN//mark//132 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//132 ska//VB|PRS|AKT//aux//132 kunna//VB|INF|AKT//aux//132 besluta//VB|INF|AKT//advcl//125 om//PP//case//134 försäljning//NN|UTR|SIN|IND|NOM//obl//132 och//KN//cc//136 fördelning//NN|UTR|SIN|IND|NOM//conj//134 av//PP//case//138 inkomsterna//NN|UTR|PLU|DEF|NOM//nmod//136 från//PP//case//140 denna//PN|UTR|SIN|DEF|SUB/OBJ//nmod//136 .//MAD//punct//14
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);En//DT|UTR|SIN|IND//det//144 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//144 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj:pass//146 kan//VB|PRS|AKT//aux//146 göras//VB|INF|SFO//parataxis//14 när//HA//advmod//146 som//KN//fixed//147 helst//AB|SUV//fixed//147 .//MAD//punct//14
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);Parterna//NN|UTR|PLU|DEF|NOM//nsubj//6 kan//VB|PRS|AKT//aux//6 också//AB//advmod//6 enligt//PP//case//5 artikel//NN|UTR|SIN|IND|NOM//nmod//5 VIII.5//RG|NOM//obl//6 avtala//VB|INF|AKT//ROOT//6 om//PP//mark//14 att//SN//mark//14 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//14 inte//AB//advmod//14  //_SP////10 ska//VB|PRS|AKT//aux//13 få//VB|INF|AKT//aux//14 förelägga//VB|INF|AKT//advcl//6 borgenären//NN|UTR|SIN|DEF|NOM//obj//14 att//IE//mark//17 ställa//VB|INF|AKT//xcomp//14 säkerhet//NN|UTR|SIN|IND|NOM//obj//17 för//PP//case//22 sitt//PS|NEU|SIN|DEF//nmod:poss//22 interimistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 yrkande//NN|NEU|SIN|IND|NOM//obl//17 enligt//PP//case//25 artikel//NN|UTR|SIN|IND|NOM//nmod//25 13.2//RG|NOM//obl//17 i//PP//case//27 konventionen//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//6
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);Denna//DT|UTR|SIN|DEF//det//30 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//37 om//PP//case//32 ställande//NN|NEU|SIN|IND|NOM//nmod//30 av//PP//case//34 säkerhet//NN|UTR|SIN|IND|NOM//nmod//32 är//VB|PRS|AKT//cop//37 annars//AB//advmod//37 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//6 enligt//PP//case//40 artikel//NN|UTR|SIN|IND|NOM//nmod//40 15//RG|NOM//obl//37 i//PP//case//42 konventionen//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//6
5.4.4 Ändring av bestämmelserna om interimistiska åtgärder (artikel VIII);En//DT|UTR|SIN|IND//det//45 överenskommelse//NN|UTR|SIN|IND|NOM//parataxis//6 om//PP//mark//51 att//SN//mark//51 borgenären//NN|UTR|SIN|DEF|NOM//nsubj//51 inte//AB//advmod//51 ska//VB|PRS|AKT//aux//51 behöva//VB|INF|AKT//acl//45 ställa//VB|INF|AKT//xcomp//51 någon//DT|UTR|SIN|IND//det//54 säkerhet//NN|UTR|SIN|IND|NOM//obj//52 fråntar//VB|PRS|AKT//conj//6 inte//AB//advmod//55 gäldenären//NN|UTR|SIN|DEF|NOM//conj//6 möjligheten//NN|UTR|SIN|DEF|NOM//obj//6 att//IE//mark//60 kräva//VB|INF|AKT//acl//58 borgenären//NN|UTR|SIN|DEF|NOM//obj//60 på//PP//case//63 ersättning//NN|UTR|SIN|IND|NOM//obl//60 om//SN//mark//67 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//67 inte//AB//advmod//67 uppfyller//VB|PRS|AKT//advcl//60 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//69 skyldigheter//NN|UTR|PLU|IND|NOM//obj//67 .//MAD//punct//6

5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);En//DT|UTR|SIN|IND//det//2 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//2 säkerhetsrätt//NN|UTR|SIN|IND|NOM//nsubj:pass//7 ska//VB|PRS|AKT//aux//7 som//KN//mark//5 huvudregel//NN|UTR|SIN|IND|NOM//nsubj:pass//7 kunna//VB|INF|AKT//aux//7 göras//VB|INF|SFO//ROOT//7 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//compound:prt//7 i//PP//case//11 ett//DT|NEU|SIN|IND//det//11 insolvensförfarande//NN|NEU|SIN|IND|NOM//obl//7 mot//PP//case//13 gäldenären//NN|UTR|SIN|DEF|NOM//nmod//11 ,//MID//punct//7 förutsatt//AB//mark//19 att//SN//fixed//15 säkerhetsrätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//19 var//VB|PRT|AKT//cop//19 registrerad//PC|PRF|UTR|SIN|IND|NOM//advcl//7 i//PP//case//23 enlighet//NN|UTR|SIN|IND|NOM//fixed//20 med//PP//fixed//20 konventionen//NN|UTR|SIN|DEF|NOM//obl//19 innan//SN//mark//26 insolvensförfarandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//26 inleddes//VB|PRT|SFO//advcl//19 (//PAD//punct//29 artikel//NN|UTR|SIN|IND|NOM//nmod//29 30.1//RG|NOM//obl:agent//26 )//PAD//punct//29 .//MAD//punct//7
5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);Enligt//PP//case//33 konventionen//NN|UTR|SIN|DEF|NOM//obl//34 avses//VB|PRS|SFO//conj//7 med//PP//mark//36 insolvensförfarande//NN|NEU|SIN|IND|NOM//advcl//34 såväl//KN//advmod//38 konkurs//NN|UTR|SIN|IND|NOM//obl//34 ,//MID//punct//40 likvidation//NN|UTR|SIN|IND|NOM//conj//38 som//KN//mark//46 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 eller//KN//cc//45 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//43 förfaranden//NN|NEU|PLU|IND|NOM//conj//38 ,//MID//punct//38 då//HA//mark//53 gäldenärens//NN|UTR|SIN|DEF|GEN//nmod:poss//50 tillgångar//NN|UTR|PLU|IND|NOM//nsubj:pass//53 och//KN//cc//52 rörelse//NN|UTR|SIN|IND|NOM//conj//50 kontrolleras//VB|PRS|SFO//advcl//34 eller//KN//cc//55 övervakas//VB|PRS|SFO//conj//53 av//PP//case//58 en//DT|UTR|SIN|IND//det//58 domstol//NN|UTR|SIN|IND|NOM//obl:agent//55 för//PP//case//60 rekonstruktion//NN|UTR|SIN|IND|NOM//nmod//58 eller//KN//cc//62 likvidation//NN|UTR|SIN|IND|NOM//conj//60 .//MAD//punct//34
5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);Även//AB//advmod//66 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 förfaranden//NN|NEU|PLU|IND|NOM//nsubj:pass//67 omfattas//VB|PRS|SFO//parataxis//34 .//MAD//punct//7
5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);Den//DT|UTR|SIN|DEF//det//1 separationsrätt//NN|UTR|SIN|IND|NOM//nsubj:pass//19 eller//KN//cc//3 förmånsrätt//NN|UTR|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj//5 finns//VB|PRS|SFO//acl:relcl//3 för//PP//case//9 en//DT|UTR|SIN|IND//det//9 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//9 säkerhetsrätt//NN|UTR|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj:pass//12 är//VB|PRS|AKT//aux:pass//12 registrerad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//9 i//PP//case//16 det//DT|NEU|SIN|DEF//det//16 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 registret//NN|NEU|SIN|DEF|NOM//obl//12 kan//VB|PRS|AKT//aux//19 inte//AB//advmod//19 sättas//VB|INF|SFO//ROOT//19 åt//PP//case//21 sidan//NN|UTR|SIN|DEF|NOM//obl//19 genom//PP//case//24 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//24 lagstiftning//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//19
5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);Om//SN//mark//31 en//DT|UTR|SIN|IND//det//29 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 stat//NN|UTR|SIN|IND|NOM//nsubj//31 exempelvis//AB//advmod//31 har//VB|PRS|AKT//advcl//19 som//KN//mark//33 krav//NN|NEU|SIN|IND|NOM//obj//31 att//SN//mark//42 en//DT|UTR|SIN|IND//det//36 säkerhetsrätt//NN|UTR|SIN|IND|NOM//nsubj:pass//42 av//PP//case//40 en//DT|UTR|SIN|IND//det//40 viss//JJ|POS|UTR|SIN|IND|NOM//amod//40 typ//NN|UTR|SIN|IND|NOM//nmod//36 måste//VB|PRS|AKT//aux//42 registreras//VB|INF|SFO//ccomp//31 i//PP//case//46 ett//DT|NEU|SIN|IND//det//46 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//46 register//NN|NEU|SIN|IND|NOM//obl//42 för//PP//mark//49 att//IE//mark//49 erkännas//VB|INF|SFO//acl//46 i//PP//case//52 ett//DT|NEU|SIN|IND//det//52 insolvensförfarande//NN|NEU|SIN|IND|NOM//obl//49 ,//MID//punct//54 får//VB|PRS|AKT//conj//19 en//DT|UTR|SIN|IND//det//57 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//57 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//54 ingen//DT|UTR|SIN|IND//det//59 verkan//NN|UTR|SIN|IND|NOM//obj//54 om//SN//mark//63 konventionen//NN|UTR|SIN|DEF|NOM//nsubj//63 är//VB|PRS|AKT//cop//63 tillämplig//JJ|POS|UTR|SIN|IND|NOM//advcl//54 .//MAD//punct//19
5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//66 förutsätter//VB|PRS|AKT//parataxis//19 emellertid//AB//advmod//66 att//SN//mark//73 den//DT|UTR|SIN|DEF//det//71 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 säkerhetsrätten//NN|UTR|SIN|DEF|NOM//nsubj//73 var//VB|PRT|AKT//aux:pass//73 registrerad//PC|PRF|UTR|SIN|IND|NOM//ccomp//66 i//PP//case//77 det//DT|NEU|SIN|DEF//det//77 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 registret//NN|NEU|SIN|DEF|NOM//obl//73 innan//SN//mark//80 insolvensförfarandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//80 inleddes//VB|PRT|SFO//advcl//73 .//MAD//punct//66
5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);Tidpunkten//NN|UTR|SIN|DEF|NOM//obj//66 för//PP//mark//86 när//HA//mark//86 insolvensförfarandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//86 anses//VB|PRS|SFO//acl//82 inlett//PC|PRF|NEU|SIN|IND|NOM//xcomp//86 avgörs//VB|PRS|SFO//xcomp//86 av//PP//case//91 tillämplig//JJ|POS|UTR|SIN|IND|NOM//amod//91 lag//NN|UTR|SIN|IND|NOM//obl:agent//88 .//MAD//punct//66
5.4.5 Åtgärder vid insolvens Behandlingen av den internationella säkerhetsrätten vid gäldenärens insolvens enligt konventionen (artikel 30);Om//SN//mark//98 den//DT|UTR|SIN|DEF//det//96 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 staten//NN|UTR|SIN|DEF|NOM//nsubj//98 har//VB|PRS|AKT//aux//98 lämnat//VB|SUP|AKT//advcl//66 förklaringar//NN|UTR|PLU|IND|NOM//obj//98 till//PP//case//101 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//102 40//RG|NOM//obl//98 och//KN//cc//102 50.2//RG|NOM//nummod//102 ,//MID//punct//66 kan//VB|PRS|AKT//conj//66 även//AB//advmod//109 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 typer//NN|UTR|PLU|IND|NOM//obj//66 av//PP//case//112 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//112 säkerhetsrätter//NN|UTR|PLU|IND|NOM//nmod//109 än//KN//mark//117 de//DT|UTR/NEU|PLU|DEF//det//117 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//117 vara//VB|INF|AKT//cop//117 skyddade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//112 i//PP//case//120 gäldenärens//NN|UTR|SIN|DEF|GEN//nmod:poss//120 konkurs//NN|UTR|SIN|IND|NOM//obl//117 .//MAD//punct//66
