En forskarantologi;Forskarantologi//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
10 Socialt arbete och våldsbejakande extremism Sara Johansson;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//151 bygger//VB|PRS|AKT//parataxis//128 emellertid//AB//advmod//151 också//AB//advmod//151 på//PP//case//155 tanken//NN|UTR|SIN|DEF|NOM//obl//151 att//SN//mark//166 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//158 fenomen//NN|NEU|PLU|IND|NOM//nsubj//166 som//HP|-|-|-//nsubj//160 påminner//VB|PRS|AKT//acl:relcl//158 om//PP//case//162 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//160 faktiskt//AB|POS//advmod//166 också//AB//advmod//166 kan//VB|PRS|AKT//aux//166 säga//VB|INF|AKT//acl//155 något//PN|NEU|SIN|IND|SUB/OBJ//obj//166 om//PP//case//169 varandra//PN|UTR/NEU|PLU|DEF|OBJ//nmod//167 (//PAD//punct//171 Carlsson//PM|NOM//appos//169 ,//MID//punct//173 2016//RG|NOM//conj//171 )//PAD//punct//171 .//MAD//punct//151
10 Socialt arbete och våldsbejakande extremism Sara Johansson;"Genom//PP//case//180 systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//180 och//KN//cc//179 breda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//177 sökningar//NN|UTR|PLU|IND|NOM//obl//151 i//PP//case//184 tre//RG|NOM//nummod//184 vetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//184 databaser//NN|UTR|PLU|IND|NOM//nmod//180 –//RG|NOM//punct//180 Social//PM|NOM//amod//187 Services//PM|NOM//appos//180 Abstracts//PM|NOM//flat//187 ;//MID//punct//180"
10 Socialt arbete och våldsbejakande extremism Sara Johansson;"Applied//UO//nmod//192 Social//UO//amod//192 Sciences//PM|NOM//nsubj//193 Index//PM|NOM//appos//180 and//PM|NOM//cc//195 Abstract//PM|NOM//conj//193 ;//MID//punct//151"
10 Socialt arbete och våldsbejakande extremism Sara Johansson;och//KN//cc//199 International//PM|NOM//nmod//199 Bibliography//PM|NOM//conj//151 of//PM|NOM//case//204 the//PM|NOM//det//204 Social//PM|NOM//amod//204  //_SP////202 Sciences//PM|NOM//nmod//199 –//RG|NOM//punct//206 identifierades//VB|PRT|SFO//conj//151 slutligen//AB//advmod//208 57//RG|NOM//nummod//209 vetenskapligt//AB|POS//advmod//210 granskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//211 artiklar//NN|UTR|PLU|IND|NOM//obj//206 som//HP|-|-|-//nsubj//216 på//PP//case//215 något//DT|NEU|SIN|IND//det//215 sätt//NN|NEU|SIN|IND|NOM//obl//216 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//211 till//PP//case//218 VBE//PM|NOM//obl//216 eller//KN//cc//220 terrorism//NN|UTR|SIN|IND|NOM//conj//218 och//KN//cc//225 som//HP|-|-|-//nsubj:pass//225 dessutom//AB//advmod//225 kunde//VB|PRT|AKT//aux//225 placeras//VB|INF|SFO//conj//216 inom//PP//case//227 ramarna//NN|UTR|PLU|DEF|NOM//obl//225 för//PP//nmod//227 ,//MID//punct//237 eller//KN//cc//237 med//PP//case//232 koppling//NN|UTR|SIN|IND|NOM//nmod//237 till//PP//nmod//232 ,//MID//punct//235 disciplinen//NN|UTR|SIN|DEF|NOM//nmod//237 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//237 arbete//NN|NEU|SIN|IND|NOM//conj//225 .//MAD//punct//206
10 Socialt arbete och våldsbejakande extremism Sara Johansson;Till//PP//case//241 dessa//DT|UTR/NEU|PLU|DEF//det//241 artiklar//NN|UTR|PLU|IND|NOM//obl//244 har//VB|PRS|AKT//aux//244 sedan//AB//advmod//244 adderats//VB|SUP|SFO//conj//151 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//246 litteratur//NN|UTR|SIN|IND|NOM//nsubj:pass//244 ,//MID//punct//244 dels//KN//advmod//254 genom//PP//case//254 så//AB//advmod//251 kallad//PC|PRF|UTR|SIN|IND|NOM//fixed//249 ”//PM|NOM//punct//254 pearl//UO//amod//254 growing//UO//appos//244 ”//PM|NOM//punct//254 där//HA//advmod//258 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//258 påträffade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//261 publikationernas//NN|UTR|PLU|DEF|GEN//nmod:poss//260 referenslistor//NN|UTR|PLU|IND|NOM//obj//258 genomsökts//VB|SUP|SFO//acl:relcl//254 för//PP//mark//264 att//IE//mark//264 identifiera//VB|INF|AKT//advcl//261 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//266 referenser//NN|UTR|PLU|IND|NOM//obj//264 ,//MID//punct//270 dels//KN//advmod//270 genom//PP//case//270 tillägg//NN|NEU|SIN|IND|NOM//obl//264 av//PP//case//275 ett//DT|NEU|SIN|IND//det//273 antal//NN|NEU|SIN|IND|NOM//nmod//275 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//275 publikationer//NN|UTR|PLU|IND|NOM//nmod//270 som//HP|-|-|-//nsubj//278 bl.a.//AB|AN//advmod//278 adresserar//VB|PRS|AKT//acl:relcl//275 det//DT|NEU|SIN|DEF//det//281 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//281 arbetets//NN|NEU|SIN|DEF|GEN//nmod:poss//282 praktik//NN|UTR|SIN|IND|NOM//obj//278 och//KN//cc//285 som//HP|-|-|-//nsubj//285 bedömts//VB|SUP|SFO//conj//264 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//285 i//PP//case//288 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//285 .//MAD//punct//151
10 Socialt arbete och våldsbejakande extremism Sara Johansson;I//PP//case//291 kapitlet//NN|NEU|SIN|DEF|NOM//obl//292 redogörs//VB|PRS|SFO//conj//151 för//PP//case//294 vad//HP|NEU|SIN|IND//obl//292 som//HP|-|-|-//nsubj//296 framkom//VB|PRT|AKT//acl:relcl//294 under//PP//case//298 genomgången//NN|UTR|SIN|DEF|NOM//obl//296 av//PP//case//302 det//DT|NEU|SIN|DEF//det//302 insamlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//302 materialet//NN|NEU|SIN|DEF|NOM//nmod//298 ,//MID//punct//294 med//PP//case//305 ambitionen//NN|UTR|SIN|DEF|NOM//obl//292 att//IE//mark//307 ge//VB|INF|AKT//acl//305 en//DT|UTR|SIN|IND//det//310 överskådlig//JJ|POS|UTR|SIN|IND|NOM//amod//310 bild//NN|UTR|SIN|IND|NOM//obj//307 av//PP//case//313 forskningsområdets//NN|NEU|SIN|DEF|GEN//nmod:poss//313 landskap//NN|NEU|SIN|IND|NOM//nmod//310 och//KN//cc//315 visa//VB|INF|AKT//conj//307 vilka//HD|UTR/NEU|PLU|IND//det//317 delar//NN|UTR|PLU|IND|NOM//obj//315 av//PP//case//319 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//317 som//HP|-|-|-//nsubj:pass//321 studerats//VB|SUP|SFO//acl:relcl//319 och//KN//cc//328 vilka//HP|UTR/NEU|PLU|IND//fixed//322 som//HP|-|-|-//nsubj//328 fortfarande//AB//advmod//328 är//VB|PRS|AKT//cop//328 vita//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//328 fläckar//NN|UTR|PLU|IND|NOM//conj//317 på//PP//case//330 kartan//NN|UTR|SIN|DEF|NOM//nmod//328 .//MAD//punct//128
10 Socialt arbete och våldsbejakande extremism Sara Johansson;Kapitlet//NN|NEU|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 uppbyggt//PC|PRF|NEU|SIN|IND|NOM//ROOT//2 kring//PP//case//6 tre//RG|NOM//nummod//6 huvudsakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 delar//NN|UTR|PLU|IND|NOM//obl//2 ,//MID//punct//6 där//HA//advmod//12 den//DT|UTR|SIN|DEF//det//11 första//RO|NOM//amod//11 delen//NN|UTR|SIN|DEF|NOM//nsubj//12 tar//VB|PRS|AKT//acl:relcl//6 upp//PL//compound:prt//12 de//DT|UTR/NEU|PLU|DEF//det//15 teman//NN|NEU|PLU|IND|NOM//obj//12 som//HP|-|-|-//nsubj:pass//17 utkristalliserats//VB|SUP|SFO//acl:relcl//15 i//PP//case//19 forskningsgenomgången//NN|UTR|SIN|DEF|NOM//obl//17 och//KN//cc//22 därmed//AB//advmod//22 ger//VB|PRS|AKT//conj//17 läsaren//NN|UTR|SIN|DEF|NOM//iobj//22 en//DT|UTR|SIN|IND//det//25 föreställning//NN|UTR|SIN|IND|NOM//obj//22 inte//AB//advmod//22 bara//AB//advmod//22 om//PP//mark//32 vad//HP|NEU|SIN|IND//dislocated//32 som//HP|-|-|-//nsubj:pass//32 redan//AB//advmod//32 studerats//VB|SUP|SFO//advcl//22 ,//MID//punct//22 utan//KN//cc//38 också//AB//advmod//38 om//SN//fixed//35 de//DT|UTR/NEU|PLU|DEF//det//38 begränsningar//NN|UTR|PLU|IND|NOM//conj//6 som//HP|-|-|-//nsubj//40 finns//VB|PRS|SFO//acl:relcl//38 .//MAD//punct//2
10 Socialt arbete och våldsbejakande extremism Sara Johansson;Om//PP//mark//48 kapitlets//NN|NEU|SIN|DEF|GEN//nmod:poss//45 första//RO|NOM//amod//45 del//NN|UTR|SIN|IND|NOM//nsubj:pass//48 således//AB//advmod//48 kan//VB|PRS|AKT//aux//48 sägas//VB|INF|SFO//advcl//56 handla//VB|INF|AKT//xcomp//48 om//PP//mark//53 vad//HP|NEU|SIN|IND//obj//53 vi//PN|UTR|PLU|DEF|SUB//nsubj//53 vet//VB|PRS|AKT//advcl//49 ,//MID//punct//53 så//AB//advcl//56 handlar//VB|PRS|AKT//parataxis//2 den//DT|UTR|SIN|DEF//det//59 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 delen//NN|UTR|SIN|DEF|NOM//obj//56 om//PP//mark//64 vad//HP|NEU|SIN|IND//obj//64 vi//PN|UTR|PLU|DEF|SUB//nsubj//64 inte//AB//advmod//64 vet//VB|PRS|AKT//acl//59 ,//MID//punct//70 samt//KN//cc//70 i//PP//case//69 viss//JJ|POS|UTR|SIN|IND|NOM//amod//69 mån//NN|UTR|SIN|IND|NOM//obl//70 varför//HA//conj//64 .//MAD//punct//2
10 Socialt arbete och våldsbejakande extremism Sara Johansson;Ett//DT|NEU|SIN|IND//det//73 antal//NN|NEU|SIN|IND|NOM//nmod//74 kunskapsluckor//NN|UTR|PLU|IND|NOM//parataxis//2 och//KN//cc//76 brister//NN|UTR|PLU|IND|NOM//conj//74 ,//MID//punct//78 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 till//PP//case//81 såväl//KN//advmod//81 forskning//NN|UTR|SIN|IND|NOM//obl//78 som//KN//mark//86 det//DT|NEU|SIN|DEF//det//86 praktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 arbetet//NN|NEU|SIN|DEF|NOM//obl//78 ,//MID//punct//2 lyfts//VB|PRS|SFO//conj//2 fram//AB//advmod//88 och//KN//cc//91 vikten//NN|UTR|SIN|DEF|NOM//conj//88 av//PP//mark//94 att//IE//mark//94 belysa//VB|INF|AKT//acl//91 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//94 ytterligare//AB|KOM//advmod//97 betonas//VB|PRS|SFO//xcomp//94 .//MAD//punct//2
10 Socialt arbete och våldsbejakande extremism Sara Johansson;I//PP//case//101 den//DT|UTR|SIN|DEF//det//101 tredje//RO|NOM//amod//105 och//KN//cc//103 avslutade//VB|PRT|AKT//conj//101 delen//NN|UTR|SIN|DEF|NOM//obj//103 formuleras//VB|INF|SFO//conj//2 ,//MID//punct//105 med//PP//case//111 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//107 i//PP//case//111 de//DT|UTR/NEU|PLU|DEF//det//111 resonemang//NN|NEU|PLU|IND|NOM//obl//105 som//HP|-|-|-//nsubj:pass//113 förts//VB|SUP|SFO//acl:relcl//111 i//PP//case//115 kapitlet//NN|NEU|SIN|DEF|NOM//obl//113 ,//MID//punct//105 ett//DT|NEU|SIN|IND//det//118 antal//NN|NEU|SIN|IND|NOM//nmod//119 områden//NN|NEU|PLU|IND|NOM//appos//105 och//KN//cc//121 frågor//NN|UTR|PLU|IND|NOM//conj//119 som//HP|-|-|-//nsubj//125 skulle//VB|PRT|AKT//aux//125 kunna//VB|INF|AKT//aux//125 bidra//VB|INF|AKT//acl:relcl//121 till//PP//case//129 en//DT|UTR|SIN|IND//det//129 djupare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//129 förståelse//NN|UTR|SIN|IND|NOM//obl//125 av//PP//case//129 samt//KN//cc//132 förstärka//VB|INF|AKT//conj//125 arbetet//NN|NEU|SIN|DEF|NOM//obj//132 mot//PP//case//135 VBE//PM|NOM//obl//132 .//MAD//punct//2

10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Den//DT|UTR|SIN|DEF//det//2 första//RO|NOM//amod//2 frågan//NN|UTR|SIN|DEF|NOM//nsubj//24 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 bör//VB|PRS|AKT//aux//5 ställa//VB|INF|AKT//acl:relcl//2 oss//PN|UTR|PLU|DEF|OBJ//obj//5 handlar//VB|PRS|AKT//xcomp//5 om//PP//mark//14 i//PP//case//11 vilken//HD|UTR|SIN|IND//det//11 utsträckning//NN|UTR|SIN|IND|NOM//obl//14 samt//KN//cc//14 var//VB|PRT|AKT//cop//14 beröringsytor//NN|UTR|PLU|IND|NOM//obl//7 mellan//PP//case//17 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//17 arbete//NN|NEU|SIN|IND|NOM//nmod//14 och//KN//cc//19 VBE//PM|NOM//conj//17 uppkommer//VB|PRS|AKT//conj//14 .//MAD//punct//2
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Hösten//NN|UTR|SIN|DEF|NOM//appos//2 2015//RG|NOM//nummod//22 genomförde//VB|PRT|AKT//ROOT//24 Socialstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//24 en//DT|UTR|SIN|IND//det//27 enkätundersökning//NN|UTR|SIN|IND|NOM//obj//24 som//HP|-|-|-//nsubj//29 riktade//VB|PRT|AKT//acl:relcl//27 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//29 till//PP//case//34 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//34 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//34 kommuner//NN|UTR|PLU|IND|NOM//obl//29 samt//KN//cc//36 stadsdelarna//NN|UTR|PLU|DEF|NOM//conj//34 i//PP//case//40 de//DT|UTR/NEU|PLU|DEF//det//40 tre//RG|NOM//nummod//40 storstadsregionerna//NN|UTR|PLU|DEF|NOM//nmod//36 .//MAD//punct//24
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Av//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 totalt//AB|POS//advmod//45 316//RG|NOM//nummod//46 kommunerna//NN|UTR|PLU|DEF|NOM//obl//24 och//KN//cc//48 stadsdelarna//NN|UTR|PLU|DEF|NOM//conj//46 var//VB|PRT|AKT//cop//51 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 218//RG|NOM//obj//24 som//HP|-|-|-//nsubj//53 besvarade//VB|PRT|AKT//acl:relcl//51 enkäten//NN|UTR|SIN|DEF|NOM//obj//53 .//MAD//punct//24
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Resultatet//NN|NEU|SIN|DEF|NOM//nsubj//57 visade//VB|PRT|AKT//parataxis//24 att//SN//mark//65 11//RG|NOM//nummod//60 procent//NN|UTR|PLU|IND|NOM//nsubj//65 av//PP//case//62 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//60 ///MID//cc//64 stadsdelarna//NN|UTR|PLU|DEF|NOM//conj//62 kommit//VB|SUP|AKT//ccomp//57 i//PP//compound:prt//65 kontakt//NN|UTR|SIN|IND|NOM//fixed//66 med//PP//case//70 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 personer//NN|UTR|PLU|IND|NOM//obl//65 på//PP//case//73 något//DT|NEU|SIN|IND//det//73 sätt//NN|NEU|SIN|IND|NOM//nmod//70 involverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//65 i//PP//advmod//74 ,//MID//punct//74 alternativt//AB|POS//advmod//79 i//PP//case//79 riskzonen//NN|UTR|SIN|DEF|NOM//obl//74 för//PP//mark//83 att//IE//mark//82 bli//VB|INF|AKT//aux:pass//83 involverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//79 i//PP//case//86 ,//MID//punct//86 VBE//PM|NOM//obl//83 .//MID//punct//57
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Religiös//JJ|POS|UTR|SIN|IND|NOM//amod//89 extremism//NN|UTR|SIN|IND|NOM//nsubj//92 var//VB|PRT|AKT//cop//92 den//DT|UTR|SIN|DEF//det//92 form//NN|UTR|SIN|IND|NOM//nsubj//100 av//PP//case//94 VBE//PM|NOM//nmod//92 som//KN//mark//96 socialtjänsten//NN|UTR|SIN|DEF|NOM//acl//92 enligt//PP//case//98 enkäten//NN|UTR|SIN|DEF|NOM//nmod//96 oftast//AB|SUV//advmod//100 kom//VB|PRT|AKT//conj//57 i//PP//compound:prt//100 kontakt//NN|UTR|SIN|IND|NOM//fixed//101 med//PP//obl//100 ,//MID//punct//100 men//KN//cc//109 även//AB//advmod//108 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//108 extremism//NN|UTR|SIN|IND|NOM//nsubj:pass//109 uppgavs//VB|PRT|SFO//conj//100 förekomma//VB|INF|AKT//xcomp//109 .//MAD//punct//57
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Vad//HP|NEU|SIN|IND//dislocated//114 som//HP|-|-|-//nsubj:pass//114 avsågs//VB|PRT|SFO//ccomp//57 med//PP//case//119 religiös//JJ|POS|UTR|SIN|IND|NOM//amod//119 och//KN//cc//118 politisk//JJ|POS|UTR|SIN|IND|NOM//conj//116 extremism//NN|UTR|SIN|IND|NOM//obl//114 definierades//VB|PRT|SFO//xcomp//114 inte//AB//advmod//120 .//MAD//punct//57
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//124 framkom//VB|PRT|AKT//parataxis//57 även//AB//advmod//124 att//SN//mark//129 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//129 är//VB|PRS|AKT//cop//129 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//124 att//SN//mark//133 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//132 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//133 riktas//VB|PRS|SFO//csubj//129 mot//PP//case//135 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//133 än//KN//mark//140 mot//PP//case//138 individer//NN|UTR|PLU|IND|NOM//obl//140 direkt//AB|POS//advmod//140 involverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//133 i//PP//case//142 VBE//PM|NOM//obl//140 (//PAD//punct//129 Socialstyrelsen//NN|UTR|SIN|DEF|NOM//appos//129 ,//MID//punct//144 2016//RG|NOM//nummod//144 )//PAD//punct//144 .//MAD//punct//124
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;En//DT|UTR|SIN|IND//det//151 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//151 kartläggning//NN|UTR|SIN|IND|NOM//nsubj//167 av//PP//case//153 behov//NN|NEU|PLU|IND|NOM//nmod//151 och//KN//cc//155 förutsättningar//NN|UTR|PLU|IND|NOM//conj//153 för//PP//case//158 en//DT|UTR|SIN|IND//det//158 avhopparverksamhet//NN|UTR|SIN|IND|NOM//nmod//155 i//PP//case//161 Värmlands//PM|GEN//nmod:poss//161 län//NN|NEU|SIN|IND|NOM//nmod//158 (//PAD//punct//161 Johansson//PM|NOM//appos//161 ,//MID//punct//163 2015//RG|NOM//nummod//163 )//PAD//punct//151 visade//VB|PRT|AKT//parataxis//124 att//SN//mark//178 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//170 möten//NN|NEU|PLU|IND|NOM//nsubj//178 med//PP//case//172 personer//NN|UTR|PLU|IND|NOM//nmod//170 i//PP//case//174 anslutning//NN|UTR|SIN|IND|NOM//nmod//172 till//PP//case//176 VBE//PM|NOM//nmod//174 var//VB|PRT|AKT//cop//178 sällsynta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//167 ,//MID//punct//183 men//KN//cc//183 att//SN//mark//183 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//183 fanns//VB|PRT|SFO//conj//167 en//DT|UTR|SIN|IND//det//185 tro//NN|UTR|SIN|IND|NOM//nsubj//183 på//PP//compound:prt//185 att//SN//mark//223 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//fixed//187 av//PP//case//191 de//DT|UTR/NEU|PLU|DEF//det//191 rutiner//NN|UTR|PLU|IND|NOM//nmod//188 och//KN//cc//194 den//DT|UTR|SIN|DEF//det//194 beredskap//NN|UTR|SIN|IND|NOM//conj//191 som//HP|-|-|-//nsubj//197 redan//AB//advmod//197 fanns//VB|PRT|SFO//acl:relcl//194 i//PP//case//200 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//200 arbete//NN|NEU|SIN|IND|NOM//obl//197 kring//PP//case//202 hot//NN|NEU|SIN|IND|NOM//obl//197 och//KN//cc//204 våld//NN|NEU|SIN|IND|NOM//conj//202 skulle//VB|PRT|AKT//aux//207 kunna//VB|INF|AKT//aux//207 appliceras//VB|INF|SFO//conj//197 även//AB//advmod//207 i//PP//case//210 kontakter//NN|UTR|PLU|IND|NOM//obl//207 med//PP//case//214 till//PP//advmod//214 exempel//NN|NEU|SIN|IND|NOM//fixed//212 personer//NN|UTR|PLU|IND|NOM//obl//207 som//HP|-|-|-//nsubj//216 behöver//VB|PRS|AKT//acl:relcl//214 stöd//NN|NEU|SIN|IND|NOM//obj//216 för//PP//mark//220 att//IE//mark//220 lämna//VB|INF|AKT//advcl//216 VBE//PM|NOM//obj//220 .//MAD//punct//188
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;Andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//257 i//PP//case//225 verksamhetsstrukturerna//NN|UTR|PLU|DEF|NOM//nmod//223 redan//AB//advmod//227 inarbetade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//228 resurser//NN|UTR|PLU|IND|NOM//obj//223 som//HP|-|-|-//nsubj:pass//230 ansågs//VB|PRT|SFO//acl:relcl//228 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//230 för//PP//case//234 detta//DT|NEU|SIN|DEF//det//234 arbete//NN|NEU|SIN|IND|NOM//obl//231 var//VB|PRT|AKT//cop//236 samtalsstöd//NN|NEU|SIN|IND|NOM//xcomp//230 ,//MID//punct//238 bistånd//NN|NEU|SIN|IND|NOM//conj//236 ,//MID//punct//241 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//241 arbete//NN|NEU|SIN|IND|NOM//conj//236 i//PP//case//243 barn-//NN|NEU|-|-|SMS//nmod//241 och//KN//cc//245 ungdomsfrågor//NN|UTR|PLU|IND|NOM//conj//243 samt//KN//cc//247 samverkan//NN|UTR|SIN|IND|NOM//conj//243 genom//PP//case//249 avstämningar//NN|UTR|PLU|IND|NOM//obl//230 med//PP//case//251 skola//NN|UTR|SIN|IND|NOM//nmod//249 och//KN//cc//253 polis//NN|UTR|SIN|IND|NOM//conj//251 .//MAD//punct//223
10 Socialt arbete och våldsbejakande extremism Sara Johansson / Presentation av forskningsområdet Socialt arbetes beröringsytor med VBE;I//PP//case//256 kartläggningen//NN|UTR|SIN|DEF|NOM//obl//257 framkom//VB|PRT|AKT//conj//167 vidare//AB|KOM//advmod//257 ”//PAD//punct//260 behovet//NN|NEU|SIN|DEF|NOM//obj//257 att//IE//mark//262 lyfta//VB|INF|AKT//acl//260 frågan//NN|UTR|SIN|DEF|NOM//obj//262 inom//PP//case//265 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//262 på//PP//case//268 ett//DT|NEU|SIN|IND//det//268 sätt//NN|NEU|SIN|IND|NOM//obl//262 som//HP|-|-|-//nsubj//270 får//VB|PRS|AKT//acl:relcl//268 de//DT|UTR/NEU|PLU|DEF//det//272 anställda//NN|UTR|PLU|IND|NOM//obj//270 att//IE//mark//275 vilja//VB|INF|AKT//aux//275 arbeta//VB|INF|AKT//advcl//270 med//PP//case//277 personer//NN|UTR|PLU|IND|NOM//obl//275 som//HP|-|-|-//nsubj//279 finns//VB|PRS|SFO//acl:relcl//277 inom//PP//case//282 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//282 grupperingar//NN|UTR|PLU|IND|NOM//obl//279 ,//MID//punct//282 då//HA//advmod//290 frågan//NN|UTR|SIN|DEF|NOM//nsubj//290 i//PP//advmod//290 dag//NN|UTR|SIN|IND|NOM//fixed//286 alltså//AB//advmod//290 inte//AB//advmod//290 hör//VB|PRS|AKT//acl:relcl//282 till//PP//case//295 de//DT|UTR/NEU|PLU|DEF//det//295 högst//AB|SUV//advmod//294 prioriterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//295 ”//PM|NOM//obl//290 (//PAD//punct//297 Johansson//PM|NOM//nmod//295 ,//MID//punct//297 2015:39//RG|NOM//conj//297 )//PAD//punct//297 .//MAD//punct//57
