En svensk veteranpolitik, del 2;Ansvaret//NN|NEU|SIN|DEF|NOM//ROOT//0 för//PP//case//2 personalen//NN|UTR|SIN|DEF|NOM//nmod//0 före//PP//advmod//0 ,//MID//punct//0 under//PP//advmod//4 och//KN//cc//10 efter//PP//case//10 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 insatser//NN|UTR|PLU|IND|NOM//conj//0
5.2 Bakgrund;Vid//PP//case//18 hemtransport//NN|UTR|SIN|IND|NOM//obl//24 ///MID//cc//20 hemkomst//NN|UTR|SIN|IND|NOM//conj//18 kan//VB|PRS|AKT//aux//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 vara//VB|INF|AKT//cop//24 aktuellt//JJ|POS|NEU|SIN|IND|NOM//advmod//1 med//PP//case//26 debriefing//NN|UTR|SIN|IND|NOM//obl//1  //_SP////26 och//KN//cc//31 ///MID//cc//31 eller//KN//cc//31 terapi//NN|UTR|SIN|IND|NOM//conj//26 .//MAD//punct//1
5.2 Bakgrund;Vid//PP//case//1 hemtransport//NN|UTR|SIN|IND|NOM//obl//8 efter//PP//case//5 en//DT|UTR|SIN|IND//det//5 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//5 händelse//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//8 det//PN|NEU|SIN|DEF|SUB/OBJ//det//8 rutin//NN|UTR|SIN|IND|NOM//ROOT//8 att//IE//mark//10 möta//VB|INF|AKT//acl//8 personal//NN|UTR|SIN|IND|NOM//obj//10 på//PP//case//14 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//14 flygplats//NN|UTR|SIN|IND|NOM//obl//10 för//PP//case//17 ett//DT|NEU|SIN|IND//det//17 hemkomstsamtal//NN|NEU|SIN|IND|NOM//nmod//14 för//PP//case//19 stöd//NN|NEU|SIN|IND|NOM//nmod//17 och//KN//cc//21 bedömning//NN|UTR|SIN|IND|NOM//conj//19 av//PP//case//24 fortsatt//PC|PRF|NEU|SIN|IND|NOM//amod//24 stödbehov//NN|NEU|SIN|IND|NOM//nmod//21 .//MAD//punct//8
5.2 Bakgrund;Ett//DT|NEU|SIN|IND//det//27 stödnätverk//NN|NEU|SIN|IND|NOM//nsubj:pass//33 av//PP//case//30 professionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 stress-//NN|UTR|-|-|SMS//nmod//27 och//KN//cc//32 krishanterare//NN|UTR|PLU|IND|NOM//conj//30 aktiveras//VB|PRS|SFO//parataxis//8 då//AB//advmod//36 behov//NN|NEU|PLU|IND|NOM//nsubj//36 uppstår//VB|PRS|AKT//advcl//33 .//MAD//punct//8
5.2 Bakgrund;En//DT|UTR|SIN|IND//det//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//5 av//PP//case//4 fortsatt//PC|PRF|NEU|SIN|IND|NOM//amod//4 stödbehov//NN|NEU|SIN|IND|NOM//nmod//1 grundas//VB|PRS|SFO//ROOT//5 på//PP//case//8 en//DT|UTR|SIN|IND//det//8 uppföljning//NN|UTR|SIN|IND|NOM//obl//5 under//PP//case//11 några//DT|UTR/NEU|PLU|IND//det//11 veckor//NN|UTR|PLU|IND|NOM//nmod//8 .//MAD//punct//5
5.2 Bakgrund;Den//DT|UTR|SIN|DEF//det//15 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//15 forskningen//NN|UTR|SIN|DEF|NOM//nsubj//16 visar//VB|PRS|AKT//parataxis//5 att//SN//mark//27 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//27 som//HP|-|-|-//nsubj:pass//20 genomförs//VB|PRS|SFO//acl:relcl//18 för//AB//advmod//22 snabbt//AB|POS//advmod//20 inpå//PP//case//25 en//DT|UTR|SIN|IND//det//25 händelse//NN|UTR|SIN|IND|NOM//obl//20 kan//VB|PRS|AKT//aux//27 göra//VB|INF|AKT//ccomp//16 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 skada//NN|UTR|SIN|IND|NOM//obj//27 än//KN//mark//31 nytta//NN|UTR|SIN|IND|NOM//acl//29 och//KN//cc//42 att//SN//mark//42 en//DT|UTR|SIN|IND//det//36 stor//JJ|POS|UTR|SIN|IND|NOM//amod//36 andel//NN|UTR|SIN|IND|NOM//nsubj//42 som//HP|-|-|-//nsubj:pass//38 drabbats//VB|SUP|SFO//acl:relcl//36 av//PP//case//41 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 händelser//NN|UTR|PLU|IND|NOM//obl:agent//38 har//VB|PRS|AKT//conj//27 en//DT|UTR|SIN|IND//det//44 motståndskraft//NN|UTR|SIN|IND|NOM//obj//42 som//HP|-|-|-//nsubj//46 gör//VB|PRS|AKT//acl:relcl//44 att//SN//mark//50 efterreaktionerna//NN|UTR|PLU|DEF|NOM//nsubj//50 snabbt//AB|POS//advmod//50 klingar//VB|PRS|AKT//ccomp//46 av//PL//case//50 och//KN//cc//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 finns//VB|PRS|SFO//conj//50 inte//AB//advmod//54 något//DT|NEU|SIN|IND//det//58 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 stödbehov//NN|NEU|SIN|IND|NOM//nsubj//54 .//MAD//punct//5
5.2 Bakgrund;Efter//PP//case//1 utlandstjänstgöring//NN|UTR|SIN|IND|NOM//ROOT//1
5.2 Bakgrund;All//DT|UTR|SIN|IND/DEF//det//1 personal//NN|UTR|SIN|IND|NOM//nsubj//2 genomför//VB|PRS|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//4 hemkomstsamtal//NN|NEU|SIN|IND|NOM//obj//2 .//MAD//punct//2
5.2 Bakgrund;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//8 är//VB|PRS|AKT//cop//8 avlastning//NN|UTR|SIN|IND|NOM//parataxis//2 ,//MID//punct//8 att//IE//mark//11 klarlägga//VB|INF|AKT//acl//8 eventuellt//AB|POS//advmod//13 fortsatt//PC|PRF|NEU|SIN|IND|NOM//amod//14 stödbehov//NN|NEU|SIN|IND|NOM//obj//11 och//KN//cc//16 samla//VB|INF|AKT//conj//11 erfarenheter//NN|UTR|PLU|IND|NOM//obj//16 av//PP//case//19 stresshantering//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//8
5.2 Bakgrund;SRV//PM|NOM//nsubj//4 ://MID//punct//0 s//JJ|AN//case//3 arbetsgivaransvar//NN|NEU|SIN|IND|NOM//obl//4 sträcker//VB|PRS|AKT//ROOT//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 inte//AB//advmod//4 längre//AB|KOM//advmod//4 än//KN//case//9 kontraktstiden//NN|UTR|SIN|DEF|NOM//obl//4 men//KN//cc//16 vid//PP//case//12 fall//NN|NEU|PLU|IND|NOM//obl//16 som//HP|-|-|-//nsubj//14 kräver//VB|PRS|AKT//acl:relcl//12 behandling//NN|UTR|SIN|IND|NOM//obj//14 betalar//VB|PRS|AKT//conj//4 SRV//PM|NOM//nsubj//16 kostnaden//NN|UTR|SIN|DEF|NOM//obj//16 för//PP//case//20 fem//RG|NOM//nmod//18 till//PP//case//23 tio//RG|NOM//nummod//23 tillfällen//NN|NEU|PLU|IND|NOM//nmod//20 i//PP//case//25 debriefing//NN|UTR|SIN|IND|NOM//nmod//23  //_SP////25 eller//KN//cc//28 terapi//NN|UTR|SIN|IND|NOM//conj//25 .//MAD//punct//4

5.3 Sammanfattning och slutsatser;Undersökta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 alla//DT|UTR/NEU|PLU|IND/DEF//det//4 program//NN|NEU|PLU|IND|NOM//obj//2 för//PP//mark//9 att//SN//mark//9 insatspersonalen//NN|UTR|SIN|DEF|NOM//nsubj//9 ska//VB|PRS|AKT//aux//9 ha//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//12 mental//JJ|POS|UTR|SIN|IND|NOM//amod//12 beredskap//NN|UTR|SIN|IND|NOM//obj//9 före//PP//advmod//9 och//KN//cc//17 under//PP//case//17 en//DT|UTR|SIN|IND//det//17 insats//NN|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//2
5.3 Sammanfattning och slutsatser;Före//PP//case//20 insatsen//NN|UTR|SIN|DEF|NOM//obl//21 ges//VB|PRS|SFO//parataxis//2 en//DT|UTR|SIN|IND//det//24 förberedande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//21 i//PP//case//26 stress-//NN|UTR|-|-|SMS//nmod//24 och//KN//cc//28 krishantering//NN|UTR|SIN|IND|NOM//conj//26 .//MAD//punct//2
5.3 Sammanfattning och slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 också//AB//advmod//1 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 likheter//NN|UTR|PLU|IND|NOM//nsubj//1 mellan//PP//case//6 programmen//NN|NEU|PLU|DEF|NOM//nmod//4 för//PP//mark//12 hur//HA//advmod//12 t.ex.//AB|AN//advmod//12 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 stress//NN|UTR|SIN|IND|NOM//nsubj:pass//12 hanteras//VB|PRS|SFO//advcl//1 .//MAD//punct//1
5.3 Sammanfattning och slutsatser;Under//PP//case//15 insatsen//NN|UTR|SIN|DEF|NOM//obl//16 genomförs//VB|PRS|SFO//punct//1 uppföljningssamtal//NN|NEU|SIN|IND|NOM//nsubj:pass//16 och//KN//cc//19 avlastningssamtal//NN|NEU|PLU|IND|NOM//conj//17 vid//PP//case//21 behov//NN|NEU|PLU|IND|NOM//obl//16 och//KN//cc//23 samtliga//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//21 har//VB|PRS|AKT//conj//1 en//DT|UTR|SIN|IND//det//26 beredskap//NN|UTR|SIN|IND|NOM//obj//24 för//PP//case//28 incidenter//NN|UTR|PLU|IND|NOM//nmod//26 .//MAD//punct//1
5.3 Sammanfattning och slutsatser;Dessutom//AB//advmod//31 finns//VB|PRS|SFO//parataxis//1 planering//NN|UTR|SIN|IND|NOM//nsubj//31 för//PP//case//34 kontakt//NN|UTR|SIN|IND|NOM//obl//31 med//PP//advmod//31 och//KN//cc//37 information//NN|UTR|SIN|IND|NOM//conj//31 till//PP//case//39 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//37 .//MAD//punct//31
5.3 Sammanfattning och slutsatser;Efter//PP//case//42 insatsen//NN|UTR|SIN|DEF|NOM//obl//43 genomförs//VB|PRS|SFO//parataxis//31 samtal//NN|NEU|PLU|IND|NOM//nsubj:pass//43 och//KN//cc//46 avlastningssamtal//NN|NEU|SIN|IND|NOM//conj//44 för//PP//mark//51 att//SN//mark//51 personalen//NN|UTR|SIN|DEF|NOM//nsubj//51 ska//VB|PRS|AKT//aux//51 få//VB|INF|AKT//advcl//43 hjälp//NN|UTR|SIN|IND|NOM//obj//51 att//IE//mark//54 bearbeta//VB|INF|AKT//xcomp//51 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//56 upplevelser//NN|UTR|PLU|IND|NOM//obj//54 .//MID//punct//43
5.3 Sammanfattning och slutsatser;Dessutom//AB//advmod//59 genomförs//VB|PRS|SFO//parataxis//43 verksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//59 för//PP//mark//63 att//IE//mark//63 stödja//VB|INF|AKT//advcl//59 en//DT|UTR|SIN|IND//det//65 återgång//NN|UTR|SIN|IND|NOM//obj//63 till//PP//case//68 normalt//JJ|POS|NEU|SIN|IND|NOM//amod//68 arbetsliv//NN|NEU|SIN|IND|NOM//obl//63 .//MAD//punct//43
5.3 Sammanfattning och slutsatser;Uppföljning//NN|UTR|SIN|IND|NOM//nsubj//71 sker//VB|PRS|AKT//parataxis//43 sedan//AB//advmod//71 bland//PP//advmod//77 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//73 via//PP//fixed//73 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 återträffar//NN|UTR|PLU|IND|NOM//advcl//71 men//KN//cc//81 även//AB//advmod//81 vid//PP//case//81 behov//NN|NEU|PLU|IND|NOM//conj//77 via//PP//case//84 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 typer//NN|UTR|PLU|IND|NOM//nmod//81 av//PP//case//86 kontakter//NN|UTR|PLU|IND|NOM//nmod//84 ,//MID//punct//86 som//KN//nsubj//90 t.ex.//AB|AN//advmod//90 enkäter//NN|UTR|PLU|IND|NOM//acl:relcl//86 och//KN//cc//92 kontaktmannaskap//NN|NEU|SIN|IND|NOM//conj//90 .//MAD//punct//1
5.3 Sammanfattning och slutsatser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 inte//AB//advmod//3 ansett//VB|SUP|AKT//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//det//5 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//3 att//IE//mark//7 studera//VB|INF|AKT//advcl//3 hur//HA//advmod//11 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//10 program//NN|NEU|PLU|IND|NOM//nsubj//11 fungerar//VB|PRS|AKT//ccomp//7 i//PP//case//13 praktiken//NN|UTR|SIN|DEF|NOM//obl//11 .//MAD//punct//3
5.3 Sammanfattning och slutsatser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//16 anser//VB|PRS|AKT//parataxis//3 inte//AB//advmod//16 heller//AB//advmod//16 att//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 har//VB|PRS|AKT//aux//24 varit//VB|SUP|AKT//cop//24 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 uppgift//NN|UTR|SIN|IND|NOM//ccomp//16 att//IE//mark//26 klarlägga//VB|INF|AKT//csubj//24 hur//HA//advmod//29 programmen//NN|NEU|PLU|DEF|NOM//nsubj//29 fungerat//VB|SUP|AKT//ccomp//26 i//PP//case//31 praktiken//NN|UTR|SIN|DEF|NOM//obl//29 .//MAD//punct//3
5.3 Sammanfattning och slutsatser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 kan//VB|PRS|AKT//aux//3 dock//AB//advmod//3 konstatera//VB|INF|AKT//ROOT//3 att//SN//mark//12 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//12 och//KN//cc//8 undersökta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 myndigheter//NN|UTR|PLU|IND|NOM//conj//5 i//PP//case//11 allt//DT|NEU|SIN|IND/DEF//advmod//11 väsentligt//JJ|POS|NEU|SIN|IND|NOM//nmod//5 har//VB|PRS|AKT//ccomp//3 samma//DT|UTR/NEU|SIN/PLU|IND//det//14 former//NN|UTR|PLU|IND|NOM//obj//12 för//PP//case//16 omhändertagande//NN|NEU|SIN|IND|NOM//nmod//14 av//PP//case//18 personalen//NN|UTR|SIN|DEF|NOM//nmod//16 före//AB//case//26 ,//MID//punct//21 under//PP//case//26 och//KN//fixed//21 efter//PP//case//26 en//DT|UTR|SIN|IND//det//26 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//26 insats//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//3
5.3 Sammanfattning och slutsatser;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//5 och//KN//cc//3 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 myndigheter//NN|UTR|PLU|IND|NOM//conj//0 har//VB|PRS|AKT//aux//5 var//PN|UTR|SIN|IND|SUB/OBJ//ROOT//5 för//PP//case//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//5 men//KN//cc//10 även//AB//advmod//10 sammantaget//AB//nmod//15 en//DT|UTR|SIN|IND//det//15 stor//JJ|POS|UTR|SIN|IND|NOM//amod//15 och//KN//cc//14 bred//JJ|POS|UTR|SIN|IND|NOM//conj//12 erfarenhet//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//17 verksamhet//NN|UTR|SIN|IND|NOM//nmod//15 i//PP//case//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 kris-//NN|NEU|-|-|SMS//nmod//15 och//KN//cc//22 konfliktområden//NN|NEU|PLU|IND|NOM//conj//20 .//MAD//punct//5
5.3 Sammanfattning och slutsatser;Även//AB//mark//30 om//SN//fixed//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 redan//AB//advmod//30 i//PP//advmod//30 dag//NN|UTR|SIN|IND|NOM//fixed//28 förekommer//VB|PRS|AKT//advcl//38 kontakter//NN|UTR|PLU|IND|NOM//nsubj//30 och//KN//cc//33 erfarenhetsutbyte//NN|NEU|SIN|IND|NOM//conj//31 mellan//PP//case//35 myndigheter//NN|UTR|PLU|IND|NOM//nmod//33 och//KN//cc//37 organisationer//NN|UTR|PLU|IND|NOM//conj//35 anser//VB|PRS|AKT//parataxis//5 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//38 att//SN//mark//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 finns//VB|PRS|SFO//ccomp//38 skäl//NN|NEU|PLU|IND|NOM//nsubj//42 att//SN//mark//54 ett//DT|NEU|SIN|IND//det//48 mer//AB|KOM//advmod//47 formaliserat//PC|PRF|NEU|SIN|IND|NOM//amod//48 samarbete//NN|NEU|SIN|IND|NOM//nsubj//54 mellan//PP//case//51 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//51 myndigheter//NN|UTR|PLU|IND|NOM//nmod//48 och//KN//cc//53 organisationer//NN|UTR|PLU|IND|NOM//conj//51 kommer//VB|PRS|AKT//acl//43 till//PP//compound:prt//54 stånd//NN|NEU|SIN|IND|NOM//fixed//55 i//PP//mark//67 syfte//NN|NEU|SIN|IND|NOM//fixed//57 att//IE//mark//67 på//PP//case//66 ett//DT|NEU|SIN|IND//det//66 mer//AB|KOM//advmod//63 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//66 och//KN//cc//65 strukturerat//PC|PRF|NEU|SIN|IND|NOM//conj//63 sätt//NN|NEU|SIN|IND|NOM//obl//67 samla//VB|INF|AKT//advcl//54 gjorda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 erfarenheter//NN|UTR|PLU|IND|NOM//obj//67 och//KN//cc//71 kunskap//NN|UTR|SIN|IND|NOM//conj//69 i//PP//case//73 frågor//NN|UTR|PLU|IND|NOM//nmod//71 som//HP|-|-|-//nsubj//75 rör//VB|PRS|AKT//acl:relcl//73 omhändertagandet//NN|NEU|SIN|DEF|NOM//obj//75 av//PP//case//78 personal//NN|UTR|SIN|IND|NOM//nmod//76 i//PP//case//81 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 insatser//NN|UTR|PLU|IND|NOM//obl//75 .//MAD//punct//38
5.3 Sammanfattning och slutsatser;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//84 kunskap//NN|UTR|SIN|IND|NOM//nsubj:pass//92 och//KN//cc//86 erfarenheter//NN|UTR|PLU|IND|NOM//conj//84 bör//VB|PRS|AKT//aux//92 också//AB//advmod//92 i//PP//case//91 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 utsträckning//NN|UTR|SIN|IND|NOM//obl//92 göras//VB|INF|SFO//parataxis//38 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//xcomp//92 för//PP//case//95 myndigheter//NN|UTR|PLU|IND|NOM//obl//92 och//KN//cc//97 organisationer//NN|UTR|PLU|IND|NOM//conj//95 som//HP|-|-|-//nsubj//99 bedriver//VB|PRS|AKT//acl:relcl//97 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//101 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//102 verksamhet//NN|UTR|SIN|IND|NOM//obj//99 .//MAD//punct//5
5.3 Sammanfattning och slutsatser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//21 ett//DT|NEU|SIN|IND//det//4 sammanhållet//PC|PRF|NEU|SIN|IND|NOM//nmod//6 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//6 nätverk//NN|NEU|SIN|IND|NOM//nsubj:pass//21 bestående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//6 av//PP//case//9 myndigheter//NN|UTR|PLU|IND|NOM//obl//7 och//KN//cc//11 organisationer//NN|UTR|PLU|IND|NOM//conj//9 som//HP|-|-|-//nsubj//13 bedriver//VB|PRS|AKT//acl:relcl//11 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//15 verksamhet//NN|UTR|SIN|IND|NOM//obj//13 i//PP//case//17 kris-//NN|NEU|-|-|SMS//obl//13 och//KN//cc//19 konfliktområden//NN|NEU|PLU|IND|NOM//conj//17 bör//VB|PRS|AKT//aux//21 bildas//VB|INF|SFO//ccomp//1 .//MAD//punct//1
5.3 Sammanfattning och slutsatser;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 som//HP|-|-|-//nsubj//29 är//VB|PRS|AKT//cop//29 den//DT|UTR|SIN|DEF//det//29 avgjort//AB//amod//29 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//29 arbetsgivaren//NN|UTR|SIN|DEF|NOM//acl:relcl//23 i//PP//case//32 detta//DT|NEU|SIN|DEF//det//32 sammanhang//NN|NEU|SIN|IND|NOM//nmod//29 och//KN//cc//35 som//HP|-|-|-//nsubj//35 bedriver//VB|PRS|AKT//conj//23 den//DT|UTR|SIN|DEF//det//39 mest//AB|SUV//advmod//38 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 verksamheten//NN|UTR|SIN|DEF|NOM//obj//35 bör//VB|PRS|AKT//aux//41 ges//VB|INF|SFO//parataxis//1 i//PP//case//43 uppdrag//NN|NEU|SIN|IND|NOM//obl//41 att//IE//mark//46 vara//VB|INF|AKT//cop//46 sammanhållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//43 för//PP//case//48 nätverket//NN|NEU|SIN|DEF|NOM//obl//46 och//KN//cc//51 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//51 verksamhet//NN|UTR|SIN|IND|NOM//conj//48 .//MAD//punct//41

6 Försvarsmaktens åtgärder i det korta perspektivet;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//12 ://MID//punct//1 –//PM|NOM//punct//5
6 Försvarsmaktens åtgärder i det korta perspektivet;Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 beslutade//VB|PRT|AKT//appos//1 men//KN//cc//10 ännu//AB//advmod//10 inte//AB//advmod//10 genomförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 förbättringsåtgärder//NN|UTR|PLU|IND|NOM//conj//5 bör//VB|PRS|AKT//aux//12 verkställas//VB|INF|SFO//ROOT//12 snarast//AB|SUV//advmod//12 ,//MID//punct//12 inom//PP//case//21 eller//KN//fixed//15 utom//PP//advmod//21 ramen//NN|UTR|SIN|DEF|NOM//fixed//17 för//PP//fixed//17 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 projekt//NN|NEU|PLU|IND|NOM//obl//12 .//MAD//punct//12 –//PM|NOM//punct//24
6 Försvarsmaktens åtgärder i det korta perspektivet;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 med//PP//mark//27 att//IE//mark//27 förtydliga//VB|INF|AKT//acl//24 information//NN|UTR|SIN|IND|NOM//obj//27 om//PP//case//30 försäkringsvillkor//NN|NEU|PLU|IND|NOM//nmod//28 och//KN//cc//33 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 aspekter//NN|UTR|PLU|IND|NOM//conj//30 bör//VB|PRS|AKT//aux//35 fortgå//VB|INF|AKT//parataxis//12 även//AB//mark//39 om//SN//fixed//36 förbättringsåtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//39 vidtagits//VB|SUP|SFO//advcl//35 .//MAD//punct//12 –//RG|NOM//punct//42
6 Försvarsmaktens åtgärder i det korta perspektivet;Materielfrågor//NN|UTR|PLU|IND|NOM//nsubj:pass//49 med//PP//case//44 betoning//NN|UTR|SIN|IND|NOM//nmod//42 på//PP//case//47  //_SP////45 medevac-kapacitet//NN|NEU|SIN|DEF|NOM//nmod//44 måste//VB|PRS|AKT//aux//49 befästas//VB|INF|SFO//parataxis//12 .//MAD//punct//12 –//RG|NOM//punct//52
6 Försvarsmaktens åtgärder i det korta perspektivet;Tillförseln//NN|UTR|SIN|DEF|NOM//nsubj:pass//59 av//PP//case//55 en//DT|UTR|SIN|IND//det//55 psykolog//NN|UTR|SIN|IND|NOM//nmod//52 till//PP//case//57 NBG//PM|NOM//nmod//55 bör//VB|PRS|AKT//aux//59 utvärderas//VB|INF|SFO//parataxis//12 och//KN//cc//63 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//63 bör//VB|PRS|AKT//aux//63 övervägas//VB|INF|SFO//conj//59 om//SN//case//66 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 förband//NN|NEU|PLU|IND|NOM//obl//63 i//PP//case//68 framtiden//NN|UTR|SIN|DEF|NOM//nmod//66 ska//VB|PRS|AKT//aux//70 ha//VB|INF|AKT//conj//12 en//DT|UTR|SIN|IND//det//72 missionspsykolog//NN|UTR|SIN|IND|NOM//obj//70 .//MAD//punct//12 –//PM|NOM//punct//77
6 Försvarsmaktens åtgärder i det korta perspektivet;Statistikarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//77 måste//VB|PRS|AKT//aux//77 prioriteras//VB|INF|SFO//parataxis//12 och//KN//cc//79 följas//VB|INF|SFO//conj//77 upp//PL//compound:prt//79 .//MAD//punct//12

6.1 Bakgrund – utredningens tidigare förslag till åtgärder i kort perspektiv;I//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//2 angavs//VB|PRT|SFO//ROOT//2 att//SN//mark//8 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//8 inledningsvis//AB//advmod//8 skulle//VB|PRT|AKT//aux//8 ://MID//punct//8
