Vissa polisfrågor – säkerhet vid förhör samt kränkningsersättning;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Blåljusutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Skyddslagen;I//PP//case//18 punkten//NN|UTR|SIN|DEF|NOM//obl//20 fem//RG|NOM//nummod//18 anges//VB|PRS|SFO//parataxis//4 bland//PP//case//23 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//23 byggnader//NN|UTR|PLU|IND|NOM//obl//20 ,//MID//punct//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 anläggningar//NN|UTR|PLU|IND|NOM//conj//23 och//KN//cc//28 områden//NN|NEU|PLU|IND|NOM//conj//23 som//HP|-|-|-//nsubj:pass//30 används//VB|PRS|SFO//acl:relcl//28 eller//KN//cc//33 är//VB|PRS|AKT//cop//33 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//30 för//PP//case//35 verksamhet//NN|UTR|SIN|IND|NOM//obl//33 som//HP|-|-|-//nsubj//37 innefattar//VB|PRS|AKT//acl:relcl//35 upprätthållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//37 av//PP//case//41 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//41 ordning//NN|UTR|SIN|IND|NOM//nmod//38 och//KN//cc//43 säkerhet//NN|UTR|SIN|IND|NOM//conj//41 .//MAD//punct//4
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Skyddslagen;Begreppet//NN|NEU|SIN|DEF|NOM//amod//46 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//55 som//HP|-|-|-//nsubj//48 innefattar//VB|PRS|AKT//acl:relcl//46 upprätthållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//48 av//PP//case//52 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//52 ordning//NN|UTR|SIN|IND|NOM//nmod//49 och//KN//cc//54 säkerhet//NN|UTR|SIN|IND|NOM//conj//52 rymmer//VB|PRS|AKT//parataxis//4 bland//PP//case//58 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//58 byggnader//NN|UTR|PLU|IND|NOM//obl//55 som//HP|-|-|-//nsubj:pass//60 används//VB|PRS|SFO//acl:relcl//58 för//PP//case//63 polisiär//JJ|POS|UTR|SIN|IND|NOM//amod//63 verksamhet//NN|UTR|SIN|IND|NOM//obl//60 .//MAD//punct//4
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Skyddslagen;Exempel//NN|NEU|PLU|IND|NOM//nsubj//77 på//PP//case//67 byggnader//NN|UTR|PLU|IND|NOM//nmod//65 som//HP|-|-|-//nsubj//73 i//PP//advmod//73 första//RO|NOM//fixed//69 hand//NN|UTR|SIN|IND|NOM//fixed//69 bör//VB|PRS|AKT//aux//73 komma//VB|INF|AKT//acl:relcl//67 i//PP//compound:prt//73 fråga//NN|UTR|SIN|IND|NOM//fixed//74 är//VB|PRS|AKT//cop//77 polishus//NN|NEU|PLU|IND|NOM//parataxis//4 som//HP|-|-|-//nsubj//82 av//PP//case//81 någon//DT|UTR|SIN|IND//det//81 anledning//NN|UTR|SIN|IND|NOM//obl//82 har//VB|PRS|AKT//acl:relcl//77 ett//DT|NEU|SIN|IND//det//85 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//85 behov//NN|NEU|SIN|IND|NOM//obj//82 av//PP//case//87 skydd//NN|NEU|SIN|IND|NOM//nmod//85 .//MAD//punct//77
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Skyddslagen;Vid//PP//case//90 prövningen//NN|UTR|SIN|DEF|NOM//obl//94 kan//VB|PRS|AKT//aux//94 till//PP//advmod//94 exempel//NN|NEU|SIN|IND|NOM//fixed//92 beaktas//VB|INF|SFO//conj//77 om//SN//mark//97 byggnaden//NN|UTR|SIN|DEF|NOM//nsubj//97 rymmer//VB|PRS|AKT//advcl//94 verksamhet//NN|UTR|SIN|IND|NOM//obj//97 av//PP//case//103 strategisk//JJ|POS|UTR|SIN|IND|NOM//amod//103 och//KN//cc//102 central//JJ|POS|UTR|SIN|IND|NOM//conj//100 betydelse//NN|UTR|SIN|IND|NOM//nmod//98 eller//KN//cc//105 inrymmer//VB|PRS|AKT//conj//94 en//DT|UTR|SIN|IND//det//108 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 häktesverksamhet//NN|UTR|SIN|IND|NOM//obj//105 .//MAD//punct//116
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Skyddslagen;Dessutom//AB//advmod//116 kan//VB|PRS|AKT//aux//116 till//PP//advmod//116 exempel//NN|NEU|SIN|IND|NOM//fixed//112 Polismyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//115 helikopteranläggningar//NN|UTR|PLU|IND|NOM//nsubj:pass//116 beslutas//VB|PRS|SFO//parataxis//77 vara//VB|INF|AKT//cop//118 skyddsobjekt//NN|NEU|SIN|IND|NOM//xcomp//116 ,//MID//punct//116 förutsatt//PC|PRF|NEU|SIN|IND|NOM//mark//127 att//SN//fixed//120 något//DT|NEU|SIN|IND//det//123 skyddsändamål//NN|NEU|SIN|IND|NOM//nsubj//127 enligt//PP//case//126 1//RG|NOM//nummod//126 §//NN|AN//nmod//127 föreligger//VB|PRS|AKT//advcl//116 .//MAD//punct//4
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Skyddslagen;En//DT|UTR|SIN|IND//det//1 person//NN|UTR|SIN|IND|NOM//nsubj//17 som//HP|-|-|-//nsubj//4 vill//VB|PRS|AKT//aux//4 ha//VB|INF|AKT//acl:relcl//1 tillträde//NN|NEU|SIN|IND|NOM//obj//4 till//PP//case//8 ett//DT|NEU|SIN|IND//det//8 skyddsobjekt//NN|NEU|SIN|IND|NOM//obl//4 eller//KN//cc//11 som//HP|-|-|-//nsubj//11 uppehåller//VB|PRS|AKT//conj//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//11 vid//PP//case//15 ett//DT|NEU|SIN|IND//det//15 skyddsobjekt//NN|NEU|SIN|IND|NOM//obl//11 är//VB|PRS|AKT//cop//17 skyldig//JJ|POS|UTR|SIN|IND|NOM//ROOT//17 att//IE//mark//23 på//PP//case//20 begäran//NN|UTR|SIN|IND|NOM//obl//23 dels//KN//advmod//23  //_SP////21 uppge//VB|INF|AKT//ccomp//17 namn//NN|NEU|SIN|IND|NOM//obj//23 ,//MID//punct//26 födelsetid//NN|UTR|SIN|IND|NOM//conj//24 och//KN//cc//28 hemvist//NN|UTR|SIN|IND|NOM//conj//24 ,//MID//punct//32 dels//KN//advmod//32  //_SP////30 underkasta//VB|INF|AKT//advcl//23 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//32 kroppsvisitation//NN|UTR|SIN|IND|NOM//obj//32 som//HP|-|-|-//nsubj//37 inte//AB//advmod//37 avser//VB|PRS|AKT//acl:relcl//34 undersökning//NN|UTR|SIN|IND|NOM//obj//37 av//PP//case//40 brev//NN|NEU|PLU|IND|NOM//nmod//38 eller//KN//cc//44 annan//JJ|POS|UTR|SIN|IND|NOM//amod//44 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//44 handling//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//49 samt//KN//cc//49 dels//KN//advmod//49  //_SP////47 finna//VB|INF|AKT//conj//23 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//49 i//PP//case//52 undersökning//NN|UTR|SIN|IND|NOM//obl//49 av//PP//case//54 fordon//NN|NEU|PLU|IND|NOM//nmod//52 ,//MID//punct//56 fartyg//NN|NEU|PLU|IND|NOM//conj//54 och//KN//cc//58 luftfartyg//NN|NEU|PLU|IND|NOM//conj//54 som//HP|-|-|-//nsubj:pass//61 har//VB|PRS|AKT//aux//61 medförts//VB|SUP|SFO//acl:relcl//58 till//PP//case//63 platsen//NN|UTR|SIN|DEF|NOM//obl//61 .//MAD//punct//17
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Skyddslagen;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//6 som//HP|-|-|-//nsubj//2 bevakar//VB|PRS|AKT//acl:relcl//0 ett//DT|NEU|SIN|IND//det//4 skyddsobjekt//NN|NEU|SIN|IND|NOM//obj//2 får//VB|PRS|AKT//aux//6 besluta//VB|INF|AKT//ROOT//6 om//PP//compound:prt//6 bland//PP//case//10 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//10 kroppsvisitation//NN|UTR|SIN|IND|NOM//obl//6 om//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//13 behövs//VB|PRS|SFO//advcl//6 för//PP//mark//19 att//SN//mark//19 bevakningsuppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 kunna//VB|INF|AKT//aux//19 fullgöras//VB|INF|SFO//advcl//13 eller//KN//cc//23 för//PP//mark//23 att//IE//mark//23 söka//VB|INF|AKT//conj//19 efter//PP//case//25 föremål//NN|NEU|PLU|IND|NOM//obl//23 som//HP|-|-|-//nsubj:pass//28 kan//VB|PRS|AKT//aux//28 tas//VB|INF|SFO//acl:relcl//25 i//PP//case//30 beslag//NN|NEU|SIN|IND|NOM//obl//28 enligt//PP//case//32 skyddslagen//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//6

3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Förutsättningar//NN|UTR|PLU|IND|NOM//ROOT//0
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Enligt//PP//case//3 1//RG|NOM//nummod//2 §//NN|AN//nmod//3 lagen//NN|UTR|SIN|DEF|NOM//obl//11 (//PAD//punct//5 1981:1064//RG|NOM//appos//3 )//PAD//punct//5 om//PP//case//8 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nmod//3 i//PP//case//10 domstol//NN|UTR|SIN|IND|NOM//nmod//8 får//VB|PRS|AKT//ROOT//11 säkerhetskontroll//NN|UTR|SIN|IND|NOM//obj//11 i//PP//case//14 domstol//NN|UTR|SIN|IND|NOM//obl//11 genomföras//VB|INF|SFO//xcomp//11 om//PP//case//19 en//DT|UTR|SIN|IND//det//19 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//19 kontroll//NN|UTR|SIN|IND|NOM//obl//15 behövs//VB|PRS|SFO//conj//11 för//PP//mark//23 att//IE//mark//23 begränsa//VB|INF|AKT//advcl//20 risken//NN|UTR|SIN|DEF|NOM//obj//23 för//PP//mark//40 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 i//PP//case//31 en//DT|UTR|SIN|IND//det//31 domstols//NN|UTR|SIN|IND|GEN//amod//31 lokaler//NN|UTR|PLU|IND|NOM//obl//40 eller//KN//cc//35 i//PP//case//35 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 lokaler//NN|UTR|PLU|IND|NOM//conj//31 som//HP|-|-|-//nsubj:pass//37 används//VB|PRS|SFO//acl:relcl//35 vid//PP//case//39 domstolsförhandling//NN|UTR|SIN|IND|NOM//obl//37 begås//VB|PRS|SFO//acl//24 brott//NN|NEU|PLU|IND|NOM//obj//40 som//HP|-|-|-//nsubj//43 innebär//VB|PRS|AKT//acl:relcl//41 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//45 fara//NN|UTR|SIN|IND|NOM//obj//43 för//PP//case//48 någons//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//48 liv//NN|NEU|SIN|IND|NOM//obl//43 ,//MID//punct//50 hälsa//NN|UTR|SIN|IND|NOM//conj//48 eller//KN//cc//52 frihet//NN|UTR|SIN|IND|NOM//conj//48 eller//KN//cc//56 för//PP//case//56 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 förstörelse//NN|UTR|SIN|IND|NOM//conj//41 av//PP//case//58 egendom//NN|UTR|SIN|IND|NOM//nmod//56 .//MAD//punct//11
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;En//DT|UTR|SIN|IND//det//1 risk//NN|UTR|SIN|IND|NOM//nsubj:pass//5 måste//VB|PRS|AKT//aux//5 alltså//AB//advmod//5 kunna//VB|INF|AKT//aux//5 konstateras//VB|INF|SFO//ROOT//5 .//MAD//punct//5
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//8 ställs//VB|PRS|SFO//parataxis//5 dock//AB//advmod//8 inte//AB//advmod//8 krav//NN|NEU|SIN|IND|NOM//nsubj:pass//8 på//PP//mark//15 att//SN//mark//15 risken//NN|UTR|SIN|DEF|NOM//nsubj//15 nått//VB|SUP|AKT//advcl//8 någon//DT|UTR|SIN|IND//det//18 viss//JJ|POS|UTR|SIN|IND|NOM//amod//18 nivå//NN|UTR|SIN|IND|NOM//obj//15 .//MAD//punct//8
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 behöver//VB|PRS|AKT//aux//24 heller//AB//advmod//24 inte//AB//advmod//24 föreligga//VB|INF|AKT//parataxis//8 en//DT|UTR|SIN|IND//det//27 konkret//JJ|POS|UTR|SIN|IND|NOM//amod//27 hotbild//NN|UTR|SIN|IND|NOM//obj//24 .//MAD//punct//8
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Däremot//AB//advmod//8 krävs//VB|PRS|SFO//conj//8 att//SN//mark//34 en//DT|UTR|SIN|IND//det//33 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//34 behövs//VB|PRS|SFO//advcl//8 för//PP//mark//37 att//IE//mark//37 begränsa//VB|INF|AKT//advcl//34 den//DT|UTR|SIN|DEF//det//40 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 risken//NN|UTR|SIN|DEF|NOM//obj//37 .//MAD//punct//5
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;En//DT|UTR|SIN|IND//det//43 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//45 kan//VB|PRS|AKT//aux//45 behövas//VB|INF|SFO//parataxis//5 när//HA//mark//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 vid//PP//case//49 domstolen//NN|UTR|SIN|DEF|NOM//obl//50 pågår//VB|PRS|AKT//advcl//45 förhandlingar//NN|UTR|PLU|IND|NOM//obj//50 om//PP//mark//55 exempelvis//AB//advmod//54 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 våldsbrott//NN|NEU|PLU|IND|NOM//nmod//51 ,//MID//punct//57 gängkriminalitet//NN|UTR|SIN|IND|NOM//conj//55 eller//KN//cc//59 förhandlingar//NN|UTR|PLU|IND|NOM//conj//55 i//PP//case//61 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//59 så//AB//advmod//63 kallade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//64 riskmål//NN|NEU|PLU|IND|NOM//nsubj//50 .//MAD//punct//5
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 kan//VB|PRS|AKT//aux//69 även//AB//advmod//69 finnas//VB|INF|SFO//amod//123 behov//NN|NEU|SIN|IND|NOM//obj//69 av//PP//case//72 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nmod//70 när//HA//mark//78 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//78 med//PP//case//77 viss//JJ|POS|UTR|SIN|IND|NOM//amod//77 frekvens//NN|UTR|SIN|IND|NOM//nmod//74 handlägger//VB|PRS|AKT//advcl//69 mål//NN|NEU|SIN|IND|NOM//obj//78 med//PP//case//83 mer//AB|KOM//advmod//82 svårbedömda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 risker//NN|UTR|PLU|IND|NOM//obl//78 ,//MID//punct//86 exempelvis//AB//advmod//86 familjemål//NN|NEU|PLU|IND|NOM//appos//83 ,//MID//punct//88 psykiatrimål//NN|NEU|PLU|IND|NOM//conj//86 eller//KN//cc//90 migrationsmål//NN|NEU|SIN|IND|NOM//conj//86 .//MAD//punct//69
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Vid//PP//case//93 bedömningen//NN|UTR|SIN|DEF|NOM//obl//121 av//PP//mark//97 om//SN//mark//97 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//97 finns//VB|PRS|SFO//acl//93 behov//NN|NEU|SIN|IND|NOM//nsubj//97 av//PP//case//100 kontroll//NN|UTR|SIN|IND|NOM//nmod//98 kan//VB|PRS|AKT//aux//121 ,//MID//punct//104 förutom//PP//case//104 förhållanden//NN|NEU|PLU|IND|NOM//obl//121 som//HP|-|-|-//nsubj//107 är//VB|PRS|AKT//cop//107 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//104 till//PP//case//109 mål//NN|NEU|PLU|IND|NOM//obl//107 eller//KN//cc//111 ärenden//NN|NEU|PLU|IND|NOM//conj//109 vid//PP//case//113 domstolen//NN|UTR|SIN|DEF|NOM//obl//107 ,//MID//punct//116 även//AB//advmod//116 risker//NN|UTR|PLU|IND|NOM//nsubj:pass//121 av//PP//case//120 mer//AB|KOM//advmod//119 generell//JJ|POS|UTR|SIN|IND|NOM//amod//120 karaktär//NN|UTR|SIN|IND|NOM//amod//121 beaktas//VB|INF|SFO//conj//69 .//MAD//punct//69
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Exempel//NN|NEU|PLU|IND|NOM//parataxis//5 på//PP//case//126 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//126 risker//NN|UTR|PLU|IND|NOM//nmod//123 är//VB|PRS|AKT//cop//130 då//HA//mark//130 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//130 finns//VB|PRS|SFO//conj//5 anledning//NN|UTR|SIN|IND|NOM//nsubj//130 att//IE//mark//133 misstänka//VB|INF|AKT//csubj//130 att//SN//mark//142 ungdomar//NN|UTR|PLU|IND|NOM//nsubj//142 som//HP|-|-|-//nsubj//137 uppehåller//VB|PRS|AKT//acl:relcl//135 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//137 i//PP//case//141 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//141 lokaler//NN|UTR|PLU|IND|NOM//obl//137 bär//VB|PRS|AKT//ccomp//133 med//PL//case//144 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//142 kniv//NN|UTR|SIN|IND|NOM//obj//142 eller//KN//cc//149 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//149 farliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//149 föremål//NN|NEU|PLU|IND|NOM//conj//145 .//MAD//punct//5
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//154 kan//VB|PRS|AKT//aux//154 även//AB//advmod//154 röra//VB|INF|AKT//parataxis//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//154 om//PP//case//157 situationer//NN|UTR|PLU|IND|NOM//obl//154 då//HA//advmod//157 det//DT|NEU|SIN|DEF//det//161 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//161 samhällsklimatet//NN|NEU|SIN|DEF|NOM//nsubj//164 på//PP//case//163 orten//NN|UTR|SIN|DEF|NOM//nmod//161 ger//VB|PRS|AKT//advcl//154 upphov//NN|NEU|SIN|IND|NOM//obj//164 till//PP//case//167 farhågor//NN|UTR|PLU|IND|NOM//obl//164 om//PP//case//170 våldsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//170 incidenter//NN|UTR|PLU|IND|NOM//nmod//167 .//MAD//punct//154
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;En//DT|UTR|SIN|IND//det//173 proportionalitetsbedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//175 ska//VB|PRS|AKT//aux//175 göras//VB|INF|SFO//parataxis//154 i//PP//case//179 det//DT|NEU|SIN|DEF//det//179 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//179 fallet//NN|NEU|SIN|DEF|NOM//obl//175 vilket//HP|NEU|SIN|IND//nsubj//181 innebär//VB|PRS|AKT//acl:relcl//179 att//SN//mark//185 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//185 måste//VB|PRS|AKT//aux//185 överväga//VB|INF|AKT//ccomp//181 om//SN//case//191 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//191 ,//MID//punct//187 mindre//AB|KOM//advmod//190 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//191 åtgärder//NN|UTR|PLU|IND|NOM//obl//185 är//VB|PRS|AKT//cop//193 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//154 för//PP//mark//196 att//IE//mark//196 uppnå//VB|INF|AKT//advcl//154 syftet//NN|NEU|SIN|DEF|NOM//obj//196 med//PP//case//199 kontrollen//NN|UTR|SIN|DEF|NOM//obl//196 ,//MID//punct//204 såsom//KN//mark//204 att//IE//mark//204 exempelvis//AB//advmod//204 ha//VB|INF|AKT//acl:relcl//199 ordningsvakter//NN|UTR|PLU|IND|NOM//obj//204 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//204 i//PP//case//208 lokalerna//NN|UTR|PLU|DEF|NOM//obl//204 .//MAD//punct//154
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 om//PP//case//2 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nmod//0
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Säkerhetskontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//1 beslutas//VB|PRS|SFO//ROOT//1 enligt//PP//case//4 2//RG|NOM//nummod//4 §//NN|AN//nmod//6 första//RO|NOM//amod//6 stycket//NN|NEU|SIN|DEF|NOM//obl//1 av//PP//case//9 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 chef//NN|UTR|SIN|IND|NOM//nmod//6 eller//KN//cc//14 någon//DT|UTR|SIN|IND//det//14 annan//JJ|POS|UTR|SIN|IND|NOM//amod//14 lagfaren//JJ|POS|UTR|SIN|IND|NOM//amod//14 domare//NN|UTR|SIN|IND|NOM//conj//9 som//HP|-|-|-//obl//18 domstolschefen//NN|UTR|SIN|DEF|NOM//nsubj//18 har//VB|PRS|AKT//aux//18 delegerat//VB|SUP|AKT//acl:relcl//14 beslutanderätten//NN|UTR|SIN|DEF|NOM//obj//18 till//PP//case//15 .//MAD//punct//1
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;För//PP//mark//29 det//DT|NEU|SIN|DEF//fixed//22 fall//NN|NEU|SIN|IND|NOM//fixed//22 att//SN//mark//29 en//DT|UTR|SIN|IND//det//27 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//29 ska//VB|PRS|AKT//aux//29 genomföras//VB|INF|SFO//advcl//39 med//PP//case//31 anledning//NN|UTR|SIN|IND|NOM//obl//29 av//PP//case//35 en//DT|UTR|SIN|IND//det//35 viss//JJ|POS|UTR|SIN|IND|NOM//amod//35 förhandling//NN|UTR|SIN|IND|NOM//nmod//31 får//VB|PRS|AKT//aux//39 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//39 även//AB//advmod//39 beslutas//VB|INF|SFO//conj//1 av//PP//case//41 rätten//NN|UTR|SIN|DEF|NOM//obl:agent//39 .//MAD//punct//1
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Innan//SN//mark//2 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//2 beslutas//VB|PRS|SFO//advcl//9 ska//VB|PRS|AKT//aux//9 enligt//PP//case//8 bestämmelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 andra//RO|NOM//amod//7 stycke//NN|NEU|SIN|IND|NOM//nmod:poss//8 samråd//NN|NEU|SIN|IND|NOM//obl//9 ske//VB|INF|AKT//ROOT//9 med//PP//case//11 Polismyndigheten//NN|UTR|SIN|DEF|NOM//obl//9 och//KN//cc//17 ,//MID//punct//17 om//SN//mark//17 kontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//17 ska//VB|PRS|AKT//aux//17 genomföras//VB|INF|SFO//conj//9 med//PP//case//19 anledning//NN|UTR|SIN|IND|NOM//obl//17 av//PP//case//23 en//DT|UTR|SIN|IND//det//23 viss//JJ|POS|UTR|SIN|IND|NOM//amod//23 förhandling//NN|UTR|SIN|IND|NOM//nmod//19 i//PP//case//25 brottmål//NN|NEU|PLU|IND|NOM//nmod//23 ,//MID//punct//28 med//PP//case//28 åklagaren//NN|UTR|SIN|DEF|NOM//conj//19 .//MAD//punct//9
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Samråd//NN|NEU|SIN|IND|NOM//nsubj//34 behöver//VB|PRS|AKT//aux//34 dock//AB//advmod//34 inte//AB//advmod//34 ske//VB|INF|AKT//parataxis//9 om//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 är//VB|PRS|AKT//cop//39 uppenbart//AB|POS//advmod//39 obehövligt//JJ|POS|NEU|SIN|IND|NOM//advcl//34 .//MAD//punct//9
3.2.2 Lagbestämmelser som ger möjlighet till kroppsvisitation Inledning / Säkerhetskontroll vid domstol;Ett//DT|NEU|SIN|IND//det//1 beslut//NN|NEU|SIN|IND|NOM//nsubj//8 om//PP//case//3 säkerhetskontroll//NN|UTR|SIN|IND|NOM//nmod//1 ska//VB|PRS|AKT//aux//8 enligt//PP//case//7 tredje//RO|NOM//amod//7 stycket//NN|NEU|SIN|DEF|NOM//obl//8 avse//VB|INF|AKT//ROOT//8 viss//JJ|POS|UTR|SIN|IND|NOM//amod//10 tid//NN|UTR|SIN|IND|NOM//obj//8 ,//MID//punct//10 dock//KN//advmod//15 längst//AB|SUV//advmod//14 tre//RG|NOM//nummod//15 månader//NN|UTR|PLU|IND|NOM//appos//10 ,//MID//punct//20 eller//KN//cc//20 en//DT|UTR|SIN|IND//det//20 viss//JJ|POS|UTR|SIN|IND|NOM//amod//20 förhandling//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//20
