Ett steg vidare;–//PP//punct//2 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 regler//NN|UTR|PLU|IND|NOM//ROOT//2 och//KN//cc//4 åtgärder//NN|UTR|PLU|IND|NOM//conj//2 för//PP//mark//7 att//IE//mark//7 främja//VB|INF|AKT//acl//2 vidareutnyttjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//7 av//PP//case//10 handlingar//NN|UTR|PLU|IND|NOM//nmod//8
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//7 PSI-lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 tillräckligt//AB|POS//advmod//7 tydlig//JJ|POS|UTR|SIN|IND|NOM//ccomp//1 i//PP//case//10 detta//DT|NEU|SIN|DEF//det//10 avseende//NN|NEU|SIN|IND|NOM//obl//7 .//MAD//punct//1
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 gäller//VB|PRS|AKT//parataxis//1 särskilt//AB//advmod//13 mot//PP//case//16 bakgrund//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//19 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//16 i//PP//case//21 lagen//NN|UTR|SIN|DEF|NOM//nmod//19 ,//MID//punct//13 i//PP//advmod//13 synnerhet//NN|UTR|SIN|IND|NOM//fixed//23 diskrimineringsförbudet//NN|NEU|SIN|DEF|NOM//obj//13 i//PP//case//28 8//RG|NOM//nummod//28 §//NN|AN//obl//13 .//MAD//punct//13
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Även//AB//advmod//2 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//2 förfaranden//NN|NEU|PLU|IND|NOM//ROOT//2 där//HA//advmod//11 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//5 vidareutnyttjare//NN|UTR|PLU|IND|NOM//nsubj//11 har//VB|PRS|AKT//aux//11 ”//PAD//punct//9 exklusiv//JJ|POS|UTR|SIN|IND|NOM//advmod//9 rätt//NN|UTR|SIN|IND|NOM//amod//10 ”//PM|NOM//obl//11 omfattas//VB|PRS|SFO//acl:relcl//2 alltså//AB//advmod//11 av//PP//case//14 förbudet//NN|NEU|SIN|DEF|NOM//obl//11 i//PP//case//17 10//RG|NOM//nummod//17 §//NN|AN//nmod//14 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 framförde//VB|PRT|AKT//ROOT//1 också//AB//advmod//1 att//SN//mark//7 en//DT|UTR|SIN|IND//det//6 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 frågeställning//NN|UTR|SIN|IND|NOM//nsubj//7 är//VB|PRS|AKT//ccomp//1 om//PP//advmod//1 artikel//NN|UTR|SIN|IND|NOM//nmod//10 11//RG|NOM//dep//8 i//PP//case//12 PSI-direktivet//NN|NEU|SIN|DEF|NOM//obl//1 bara//AB//advmod//14 tar//VB|PRS|AKT//conj//1 sikte//NN|NEU|SIN|IND|NOM//obj//14 på//PP//case//18 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 arrangemang//NN|NEU|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj//22 är//VB|PRS|AKT//cop//22 rättsligt//AB|POS//advmod//22 förpliktande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//18 för//PP//case//25 en//DT|UTR|SIN|IND//det//25 myndighet//NN|UTR|SIN|IND|NOM//obl//22 genom//PP//case//27 författning//NN|UTR|SIN|IND|NOM//nmod//25 eller//KN//cc//29 avtal//NN|NEU|SIN|IND|NOM//conj//27 ,//MID//punct//1 eller//KN//cc//35 om//SN//mark//35 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//35 också//AB//advmod//35 gäller//VB|PRS|AKT//conj//1 för//AB//case//38 faktiskt//AB|POS//amod//38 exklusivitet//NN|UTR|SIN|IND|NOM//obl//35 på//PP//case//44 grund//NN|UTR|SIN|IND|NOM//fixed//39 av//PP//fixed//39 en//DT|UTR|SIN|IND//det//43 myndighets//NN|UTR|SIN|IND|GEN//nmod:poss//44 beteende//NN|NEU|SIN|IND|NOM//nmod//38 .//MAD//punct//1
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Ett//DT|NEU|SIN|IND//det//47 exempel//NN|NEU|SIN|IND|NOM//parataxis//1 är//VB|PRS|AKT//cop//47 om//SN//mark//51 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//51 ställer//VB|PRS|AKT//csubj//47 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 krav//NN|NEU|PLU|IND|NOM//obj//51 på//PP//case//56 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//56 ställning//NN|UTR|SIN|IND|NOM//obl//51 hos//PP//case//58 vidareutnyttjaren//NN|UTR|SIN|DEF|NOM//nmod//56 .//MAD//punct//1
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//10 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//10 om//PP//case//7 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 rätter//NN|UTR|PLU|IND|NOM//nmod//4 bara//AB//advmod//10 kan//VB|PRS|AKT//aux//10 tillämpas//VB|INF|SFO//ccomp//1 när//HA//mark//14 en//DT|UTR|SIN|IND//det//13 myndighet//NN|UTR|SIN|IND|NOM//nsubj//14 ställer//VB|PRS|AKT//advcl//10 upp//PL//compound:prt//14 villkor//NN|NEU|PLU|IND|NOM//obj//14 som//HP|-|-|-//nsubj//19 faktiskt//AB|POS//advmod//19 slår//VB|PRS|AKT//acl:relcl//16 fast//PL//compound:prt//19 exklusivitet//NN|UTR|SIN|IND|NOM//obj//19 i//PP//case//24 någon//DT|UTR|SIN|IND//det//24 form//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//1
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Begränsningar//NN|UTR|PLU|IND|NOM//nsubj:pass//31 som//HP|-|-|-//nsubj//28 följer//VB|PRS|AKT//acl:relcl//26 av//PP//case//30 författning//NN|UTR|SIN|IND|NOM//obl:agent//28 undantas//VB|PRS|SFO//parataxis//1 från//PP//case//34 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 tillämpningsområde//NN|NEU|SIN|IND|NOM//obl//31 enligt//PP//case//37 4//RG|NOM//nummod//37 §//NN|AN//nmod//34 första//RO|NOM//amod//39 stycket//NN|NEU|SIN|DEF|NOM//obl//31 .//MAD//punct//31
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Villkor//NN|NEU|PLU|IND|NOM//conj//31 som//HP|-|-|-//nsubj//45 inte//AB//advmod//45 uttryckligen//AB//advmod//45 innebär//VB|PRS|AKT//acl:relcl//41 exklusivitet//NN|UTR|SIN|IND|NOM//obj//45 men//KN//cc//52 som//HP|-|-|-//nsubj//52 i//PP//case//50 praktiken//NN|UTR|SIN|DEF|NOM//obl//52 kan//VB|PRS|AKT//aux//52 ha//VB|INF|AKT//conj//45 en//DT|UTR|SIN|IND//det//55 exkluderande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 verkan//NN|UTR|SIN|IND|NOM//obj//52 ,//MID//punct//55 till//PP//advmod//59 exempel//NN|NEU|SIN|IND|NOM//fixed//57 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 krav//NN|NEU|PLU|IND|NOM//appos//55 på//PP//case//63 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//63 ställning//NN|UTR|SIN|IND|NOM//nmod//60 ,//MID//punct//65 regleras//VB|PRS|SFO//conj//31 av//PP//case//68 8//RG|NOM//nummod//68 §//NN|AN//obl:agent//65 .//MAD//punct//31
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Där//AB//advmod//71 anges//VB|PRS|SFO//parataxis//31 att//SN//mark//78 villkor//NN|NEU|PLU|IND|NOM//nsubj//78 för//PP//case//75 vidareutnyttjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//73 ska//VB|PRS|AKT//aux//78 vara//VB|INF|AKT//cop//78 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//71 ,//MID//punct//80 icke-diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//78 och//KN//cc//85 inte//AB//advmod//85 i//PP//advmod//85 onödan//NN|UTR|SIN|IND|NOM//fixed//83 begränsa//VB|INF|AKT//conj//78 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//85 till//PP//case//88 vidareutnyttjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//86 .//MAD//punct//31
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//91 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//102 att//IE//mark//93 ställa//VB|INF|AKT//acl//91 krav//NN|NEU|PLU|IND|NOM//obj//93 på//PP//case//98 en//DT|UTR|SIN|IND//det//97 vidareutnyttjares//NN|UTR|SIN|IND|GEN//nmod//98 verksamhet//NN|UTR|SIN|IND|NOM//obl//93 är//VB|PRS|AKT//cop//102 därmed//AB//advmod//102 mycket//AB|POS//advmod//102 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//31 .//MAD//punct//31
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Trots//PP//case//2 den//DT|UTR|SIN|DEF//det//2 risk//NN|UTR|SIN|IND|NOM//obl//15 för//PP//mark//10 att//SN//mark//10 begreppet//NN|NEU|SIN|DEF|NOM//nmod//7 exklusiv//JJ|POS|UTR|SIN|IND|NOM//amod//7 rätt//NN|UTR|SIN|IND|NOM//nsubj//10 kan//VB|PRS|AKT//aux//10 vara//VB|INF|AKT//cop//10 otydligt//JJ|POS|NEU|SIN|IND|NOM//acl//2 som//HA//mark//13 Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//13 varnade//VB|PRT|AKT//acl:relcl//2 för//PP//advmod//13 ser//VB|PRS|AKT//ROOT//15 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//15 således//AB//advmod//15 inte//AB//advmod//15 någon//DT|UTR|SIN|IND//det//20 anledning//NN|UTR|SIN|IND|NOM//nsubj//15 att//IE//mark//22 ändra//VB|INF|AKT//acl//20 paragrafen//NN|UTR|SIN|DEF|NOM//obj//22 i//PP//case//26 annat//JJ|POS|NEU|SIN|IND|NOM//amod//26 avseende//NN|NEU|SIN|IND|NOM//obl//22 än//KN//mark//30 det//DT|NEU|SIN|DEF//expl//30 tidigare//AB|KOM//advmod//30 behandlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//22 tillägget//NN|NEU|SIN|DEF|NOM//obj//30 om//PP//case//33 digitalisering//NN|UTR|SIN|IND|NOM//obl//30 av//PP//case//35 kulturresurser//NN|UTR|PLU|IND|NOM//nmod//33 .//MAD//punct//15
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Även//AB//mark//4 om//SN//fixed//0 begreppet//NN|NEU|SIN|DEF|NOM//nmod//4 exklusiv//JJ|POS|UTR|SIN|IND|NOM//amod//4 rätt//NN|UTR|SIN|IND|NOM//advmod//9 i//PP//case//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//4 är//VB|PRS|AKT//cop//9 tillräckligt//AB|POS//advmod//9 tydligt//JJ|POS|NEU|SIN|IND|NOM//advmod//14 måste//VB|PRS|AKT//aux//14 en//DT|UTR|SIN|IND//det//12 myndighet//NN|UTR|SIN|IND|NOM//nsubj//14 alltid//AB//advmod//14 bedöma//VB|INF|AKT//csubj//20 om//SN//case//18 en//DT|UTR|SIN|IND//det//18 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//18 rätt//NN|UTR|SIN|IND|NOM//obl//14 är//VB|PRS|AKT//cop//20 nödvändig//JJ|POS|UTR|SIN|IND|NOM//ROOT//20 för//PP//mark//23 att//IE//mark//23 tillhandahålla//VB|INF|AKT//advcl//20 en//DT|UTR|SIN|IND//det//25 tjänst//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//28 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//28 intresse//NN|NEU|SIN|IND|NOM//nmod//25 .//MAD//punct//20
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Exempel//NN|NEU|SIN|IND|NOM//parataxis//20 på//PP//mark//47 när//HA//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 är//VB|PRS|AKT//cop//35 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//36 kan//VB|PRS|AKT//aux//47 enligt//PP//case//39 såväl//KN//advmod//39 författningskommentaren//NN|UTR|SIN|DEF|NOM//obl//47 som//KN//mark//41 skäl//NN|NEU|SIN|IND|NOM//conj//39 20//RG|NOM//nummod//41 till//PP//case//46 det//DT|NEU|SIN|DEF//det//46 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 PSI-direktivet//NN|NEU|SIN|DEF|NOM//nmod//41 vara//VB|INF|AKT//acl//30 att//SN//mark//53 ingen//DT|UTR|SIN|IND//det//51 kommersiell//JJ|POS|UTR|SIN|IND|NOM//amod//51 utgivare//NN|UTR|SIN|IND|NOM//nsubj//53 skulle//VB|PRT|AKT//aux//53 offentliggöra//VB|INF|AKT//ccomp//47 informationen//NN|UTR|SIN|DEF|NOM//obj//53 utan//PP//case//57 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//57 ensamrätt//NN|UTR|SIN|IND|NOM//nmod//54 .//MAD//punct//20
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;I//PP//case//1 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 skäl//NN|NEU|PLU|IND|NOM//nsubj//2 att//IE//mark//6 beröra//VB|INF|AKT//acl//4 förhållandet//NN|NEU|SIN|DEF|NOM//obj//6 mellan//PP//case//10 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 rätter//NN|UTR|PLU|IND|NOM//nmod//7 och//KN//cc//12 upphandlingsreglerna//NN|UTR|PLU|DEF|NOM//conj//10 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;I//PP//case//15 svaren//NN|NEU|PLU|DEF|NOM//obl//31 på//PP//case//18 den//DT|UTR|SIN|DEF//det//18 enkätundersökning//NN|UTR|SIN|IND|NOM//nmod//15 som//HP|-|-|-//obj//21 Socialdepartementet//NN|NEU|SIN|DEF|NOM//nsubj//21 genomförde//VB|PRT|AKT//acl:relcl//18 under//PP//case//24 år//NN|NEU|SIN|IND|NOM//nmod//24 2012//RG|NOM//obl//21 om//PP//case//27 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//27 erfarenheter//NN|UTR|PLU|IND|NOM//obl//21 av//PP//case//29 PSI-lagen//NN|UTR|SIN|DEF|NOM//nmod//27 (//PAD//punct//15 dnr//PM|NOM//parataxis//2 S2012/4548//PM|NOM//nsubj//31 ///MID//case//34 SFÖ//PM|NOM//conj//32 )//PAD//punct//31 togs//VB|PRT|SFO//conj//2 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 upp//PL//compound:prt//36 om//PP//fixed//38 en//DT|UTR|SIN|IND//det//41 myndighet//NN|UTR|SIN|IND|NOM//nsubj//42 har//VB|PRS|AKT//parataxis//2 möjlighet//NN|UTR|SIN|IND|NOM//obj//42 att//IE//mark//45 anlita//VB|INF|AKT//acl//43 en//DT|UTR|SIN|IND//det//48 extern//JJ|POS|UTR|SIN|IND|NOM//amod//48 aktör//NN|UTR|SIN|IND|NOM//obj//45 för//PP//mark//52 att//IE//mark//52 praktiskt//AB|POS//advmod//52 tillhandahålla//VB|INF|AKT//advcl//45 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 information//NN|UTR|SIN|IND|NOM//obj//52 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Ett//DT|NEU|SIN|IND//det//58 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//58 förfarande//NN|NEU|SIN|IND|NOM//nsubj//61 skulle//VB|PRT|AKT//aux//61 kunna//VB|INF|AKT//aux//61 strida//VB|INF|AKT//parataxis//2 mot//PP//case//64 PSI-lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 bestämmelser//NN|UTR|PLU|IND|NOM//obl//61 om//PP//case//67 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 rätter//NN|UTR|PLU|IND|NOM//nmod//64 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;I//PP//case//72 det//DT|NEU|SIN|DEF//det//72 här//AB//fixed//70 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//76 är//VB|PRS|AKT//cop//76 den//DT|UTR|SIN|DEF//det//76 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 frågan//NN|UTR|SIN|DEF|NOM//parataxis//2 om//SN//mark//79 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//79 sker//VB|PRS|AKT//advcl//2 ett//DT|NEU|SIN|IND//det//81 vidareutnyttjande//NN|NEU|SIN|IND|NOM//nsubj//79 eller//KN//conj//81 inte//AB//advmod//81 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;För//KN//cc//87 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//85 krävs//VB|PRS|SFO//conj//2 enligt//PP//case//90 6//RG|NOM//nummod//90 §//NN|AN//obl//87 att//SN//mark//93 handlingarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//93 används//VB|PRS|SFO//advcl//87 för//PP//case//96 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 ändamål//NN|NEU|PLU|IND|NOM//obl//93 än//KN//mark//99 det//DT|NEU|SIN|DEF//det//99 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//acl//96 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Om//SN//mark//106 en//DT|UTR|SIN|IND//det//103 myndighet//NN|UTR|SIN|IND|NOM//nsubj//106 mot//PP//case//105 betalning//NN|UTR|SIN|IND|NOM//nmod//103 anlitar//VB|PRS|AKT//dislocated//126 en//DT|UTR|SIN|IND//det//109 extern//JJ|POS|UTR|SIN|IND|NOM//amod//109 aktör//NN|UTR|SIN|IND|NOM//obj//106 bara//AB//advmod//106 för//PP//mark//113 att//IE//mark//113 sköta//VB|INF|AKT//advcl//106 den//DT|UTR|SIN|DEF//det//116 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//116 driften//NN|UTR|SIN|DEF|NOM//obj//113 av//PP//case//120 en//DT|UTR|SIN|IND//det//119 myndighets//NN|UTR|SIN|IND|GEN//nmod:poss//120 tjänst//NN|UTR|SIN|IND|NOM//obl//113 så//AB//advcl//126 är//VB|PRS|AKT//cop//124 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//124 normalt//AB|POS//advmod//126 inte//AB//advmod//126 fråga//NN|UTR|SIN|IND|NOM//parataxis//2 om//PP//case//129 ett//DT|NEU|SIN|IND//det//129 vidareutnyttjande//NN|NEU|SIN|IND|NOM//obl//126 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Om//SN//mark//136 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//136 som//HP|-|-|-//nsubj//134 utgör//VB|PRS|AKT//acl:relcl//132 tjänsten//NN|UTR|SIN|DEF|NOM//obj//134 uppträder//VB|PRS|AKT//advcl//2 självständigt//AB|POS//advmod//136 i//PP//case//141 förhållande//NN|NEU|SIN|IND|NOM//fixed//138 till//PP//fixed//138 användarna//NN|UTR|PLU|DEF|NOM//obl//136 ,//MID//punct//136 med//PP//case//144 möjlighet//NN|UTR|SIN|IND|NOM//obl//136 att//IE//mark//147 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//147 bestämma//VB|INF|AKT//advcl//155 formerna//NN|UTR|PLU|DEF|NOM//obj//147 för//PP//case//150 tillhandahållandet//NN|NEU|SIN|DEF|NOM//obl//147 ,//MID//punct//147 kan//VB|PRS|AKT//aux//155 leverantören//NN|UTR|SIN|DEF|NOM//nsubj:pass//155 däremot//AB//advmod//155 betraktas//VB|INF|SFO//acl:relcl//144 som//KN//case//158 en//DT|UTR|SIN|IND//det//158 vidareutnyttjare//NN|UTR|SIN|IND|NOM//xcomp//155 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;Avtalet//NN|NEU|SIN|DEF|NOM//nsubj//2 mellan//PP//case//162 myndigheten//NN|UTR|SIN|DEF|NOM//nmod//160 och//KN//cc//165 leverantören//NN|UTR|SIN|DEF|NOM//nsubj//165 omfattas//VB|PRS|SFO//conj//2 i//PP//case//168 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//168 fall//NN|NEU|PLU|IND|NOM//obl//165 av//PP//case//171 PSI-lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//171 regler//NN|UTR|PLU|IND|NOM//nmod//168 om//PP//case//174 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//174 rätter//NN|UTR|PLU|IND|NOM//nmod//171 .//MAD//punct//2
8.2.4 Översyn av regleringen om exklusiva rätter i övrigt;På//PP//case//178 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//178 sätt//NN|NEU|SIN|IND|NOM//obl//179 utgör//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//179 inte//AB//advmod//179 ett//DT|NEU|SIN|IND//det//183 vidareutnyttjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//179 när//HA//mark//187 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//186 aktörer//NN|UTR|PLU|IND|NOM//nsubj//187 använder//VB|PRS|AKT//advcl//179 handlingar//NN|UTR|PLU|IND|NOM//obj//187 till//PP//case//190 exempel//NN|NEU|SIN|IND|NOM//obl//187 i//PP//case//192 hälsovårds-//NN|UTR|-|-|SMS//obl//187 och//KN//cc//194 socialtjänster//NN|UTR|PLU|IND|NOM//conj//192 som//KN//case//196 kommuner//NN|UTR|PLU|IND|NOM//conj//192 och//KN//cc//198 landsting//NN|NEU|SIN|IND|NOM//conj//196 valt//VB|SUP|AKT//xcomp//179 att//IE//mark//201 konkurrensutsätta//VB|INF|AKT//xcomp//199 och//KN//cc//204 ytterst//AB|SUV//advmod//204 ansvarar//VB|PRS|AKT//conj//201 för//PP//compound:prt//204 .//MAD//punct//2

9 Överklagande av villkor;Det//DT|NEU|SIN|DEF//det//2 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 PSI-direktivet//NN|NEU|SIN|DEF|NOM//nsubj//3 innehåller//VB|PRS|AKT//ROOT//3 inte//AB//advmod//3 något//DT|NEU|SIN|IND//det//7 uttryckligt//JJ|POS|NEU|SIN|IND|NOM//amod//7 krav//NN|NEU|SIN|IND|NOM//obj//3 på//PP//mark//18 att//SN//mark//18 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//18 av//PP//case//13 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 myndigheter//NN|UTR|PLU|IND|NOM//nmod//10 på//PP//case//15 PSI-området//NN|NEU|SIN|DEF|NOM//nmod//13 ska//VB|PRS|AKT//aux//18 kunna//VB|INF|AKT//aux//18 överklagas//VB|INF|SFO//advcl//3 .//MAD//punct//3
9 Överklagande av villkor;En//DT|UTR|SIN|IND//det//22 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//22 ordning//NN|UTR|SIN|IND|NOM//nsubj//23 tycks//VB|PRS|SFO//conj//3 ändå//AB//advmod//23 vara//VB|INF|AKT//cop//26 förutsatt//PC|PRF|NEU|SIN|IND|NOM//xcomp//23 (//PAD//punct//28 se//VB|IMP|AKT//parataxis//23 prop//NN|UTR|SIN|IND|NOM//obj//28 .//MAD//punct//28
9 Överklagande av villkor;2009/10:175//RG|NOM//appos//23 ,//MID//punct//34 s.//NN|AN//nmod//34 184//RG|NOM//nmod//31 )//PAD//punct//23 ,//MID//punct//3 och//KN//cc//40 i//PP//case//39 PSI-lagen//NN|UTR|SIN|DEF|NOM//obl//40 finns//VB|PRS|SFO//conj//3 en//DT|UTR|SIN|IND//det//42 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//40 om//PP//mark//44 överklagande//NN|NEU|SIN|IND|NOM//nmod//42 i//PP//case//47 15//RG|NOM//nummod//47 §//NN|AN//obl//44 .//MAD//punct//3
9 Överklagande av villkor;En//DT|UTR|SIN|IND//det//1 del//NN|UTR|SIN|IND|NOM//nmod//2 företrädare//NN|UTR|PLU|IND|NOM//nsubj//6 för//PP//case//4 vidareutnyttjarna//NN|UTR|PLU|DEF|NOM//nmod//2 har//VB|PRS|AKT//aux//6 framfört//VB|SUP|AKT//ROOT//6 önskemål//NN|NEU|SIN|IND|NOM//obj//6 om//PP//case//10 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 möjligheter//NN|UTR|PLU|IND|NOM//nmod//7 att//IE//mark//12 överklaga//VB|INF|AKT//acl//10 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//14 beslut//NN|NEU|PLU|IND|NOM//obj//12 om//PP//mark//18 att//IE//mark//18 inte//AB//advmod//18 lämna//VB|INF|AKT//advcl//12 ut//PL//compound:prt//18 handlingar//NN|UTR|PLU|IND|NOM//obj//18 eller//KN//cc//23 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//23 villkor//NN|NEU|PLU|IND|NOM//conj//20 för//PP//mark//26 att//IE//mark//26 göra//VB|INF|AKT//advcl//18 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//26 ,//MID//punct//18 till//PP//advmod//31 exempel//NN|NEU|SIN|IND|NOM//fixed//29 storleken//NN|UTR|SIN|DEF|NOM//obl//18 på//PP//case//33 avgifterna//NN|UTR|PLU|DEF|NOM//nmod//31 .//MAD//punct//6
